Date,TPST
2022-07-27,2.200000047683716
2022-07-28,2.119999885559082
2022-07-29,2.0299999713897705
2022-08-01,2.0999999046325684
2022-08-02,2.0999999046325684
2022-08-03,2.109999895095825
2022-08-04,2.2899999618530273
2022-08-05,2.2799999713897705
2022-08-08,2.25
2022-08-09,2.1700000762939453
2022-08-10,2.265000104904175
2022-08-11,2.299999952316284
2022-08-12,2.1500000953674316
2022-08-15,2.490000009536743
2022-08-16,2.759999990463257
2022-08-17,2.569999933242798
2022-08-18,2.5399999618530273
2022-08-19,2.5409998893737793
2022-08-22,2.5299999713897705
2022-08-23,2.5399999618530273
2022-08-24,2.5999999046325684
2022-08-25,2.490000009536743
2022-08-26,2.309999942779541
2022-08-29,2.140000104904175
2022-08-30,2.1600000858306885
2022-08-31,2.1600000858306885
2022-09-01,2.109999895095825
2022-09-02,2.1500000953674316
2022-09-06,2.2799999713897705
2022-09-07,2.5399999618530273
2022-09-08,2.690000057220459
2022-09-09,2.6600000858306885
2022-09-12,2.640000104904175
2022-09-13,2.4600000381469727
2022-09-14,2.259999990463257
2022-09-15,2.359999895095825
2022-09-16,2.2799999713897705
2022-09-19,2.309999942779541
2022-09-20,2.119999885559082
2022-09-21,2.049999952316284
2022-09-22,1.899999976158142
2022-09-23,1.7100000381469727
2022-09-26,1.690000057220459
2022-09-27,1.6200000047683716
2022-09-28,1.7599999904632568
2022-09-29,1.7200000286102295
2022-09-30,1.7400000095367432
2022-10-03,1.850000023841858
2022-10-04,1.809999942779541
2022-10-05,1.850000023841858
2022-10-06,1.8259999752044678
2022-10-07,1.7000000476837158
2022-10-10,1.6799999475479126
2022-10-11,1.600000023841858
2022-10-12,1.5800000429153442
2022-10-13,1.600000023841858
2022-10-14,1.590000033378601
2022-10-17,1.5399999618530273
2022-10-18,1.5199999809265137
2022-10-19,1.5800000429153442
2022-10-20,1.6799999475479126
2022-10-21,1.7400000095367432
2022-10-24,1.7799999713897705
2022-10-25,1.850000023841858
2022-10-26,1.8899999856948853
2022-10-27,1.8700000047683716
2022-10-28,1.9500000476837158
2022-10-31,1.850000023841858
2022-11-01,1.9500000476837158
2022-11-02,2.119999885559082
2022-11-03,2.0299999713897705
2022-11-04,1.9299999475479126
2022-11-07,1.8200000524520874
2022-11-08,1.600000023841858
2022-11-09,1.4500000476837158
2022-11-10,1.5199999809265137
2022-11-11,1.6100000143051147
2022-11-14,1.5800000429153442
2022-11-15,1.649999976158142
2022-11-16,1.6699999570846558
2022-11-17,1.7300000190734863
2022-11-18,1.7050000429153442
2022-11-21,1.7200000286102295
2022-11-22,1.7000000476837158
2022-11-23,1.7200000286102295
2022-11-25,1.690000057220459
2022-11-28,1.7100000381469727
2022-11-29,1.6100000143051147
2022-11-30,1.5980000495910645
2022-12-01,1.5299999713897705
2022-12-02,1.690000057220459
2022-12-05,1.649999976158142
2022-12-06,1.590000033378601
2022-12-07,1.5149999856948853
2022-12-08,1.565000057220459
2022-12-09,1.6100000143051147
2022-12-12,1.5449999570846558
2022-12-13,1.5130000114440918
2022-12-14,1.4600000381469727
2022-12-15,1.440000057220459
2022-12-16,1.3600000143051147
2022-12-19,1.3200000524520874
2022-12-20,1.2400000095367432
2022-12-21,1.2999999523162842
2022-12-22,1.2970000505447388
2022-12-23,1.2730000019073486
2022-12-27,1.190000057220459
2022-12-28,1.2000000476837158
2022-12-29,1.2450000047683716
2022-12-30,1.149999976158142
2023-01-03,1.225000023841858
2023-01-04,1.350000023841858
2023-01-05,1.309999942779541
2023-01-06,1.3200000524520874
2023-01-09,1.2599999904632568
2023-01-10,1.350000023841858
2023-01-11,1.7350000143051147
2023-01-12,1.7100000381469727
2023-01-13,1.7300000190734863
2023-01-17,1.8600000143051147
2023-01-18,1.850000023841858
2023-01-19,1.809999942779541
2023-01-20,1.9700000286102295
2023-01-23,2.0
2023-01-24,1.909999966621399
2023-01-25,1.9579999446868896
2023-01-26,2.009999990463257
2023-01-27,2.0399999618530273
2023-01-30,2.0
2023-01-31,1.9900000095367432
2023-02-01,1.8899999856948853
2023-02-02,2.0199999809265137
2023-02-03,2.0
2023-02-06,1.9800000190734863
2023-02-07,1.7350000143051147
2023-02-08,1.8799999952316284
2023-02-09,1.840000033378601
2023-02-10,1.850000023841858
2023-02-13,1.8890000581741333
2023-02-14,1.8380000591278076
2023-02-15,1.7400000095367432
2023-02-16,1.75
2023-02-17,1.7699999809265137
2023-02-21,1.7890000343322754
2023-02-22,1.7200000286102295
2023-02-23,1.7799999713897705
2023-02-24,1.649999976158142
2023-02-27,1.6699999570846558
2023-02-28,1.7599999904632568
2023-03-01,1.6299999952316284
2023-03-02,1.6299999952316284
2023-03-03,1.6299999952316284
2023-03-06,1.5099999904632568
2023-03-07,1.5399999618530273
2023-03-08,1.4850000143051147
2023-03-09,1.4700000286102295
2023-03-10,1.25
2023-03-13,1.1399999856948853
2023-03-14,1.3200000524520874
2023-03-15,1.2599999904632568
2023-03-16,1.2599999904632568
2023-03-17,1.2100000381469727
2023-03-20,1.2599999904632568
2023-03-21,1.2699999809265137
2023-03-22,1.3140000104904175
2023-03-23,1.399999976158142
2023-03-24,1.3600000143051147
2023-03-27,1.3730000257492065
2023-03-28,1.75
2023-03-29,2.3399999141693115
2023-03-30,2.9100000858306885
2023-03-31,2.319999933242798
2023-04-03,2.2699999809265137
2023-04-04,2.299999952316284
2023-04-05,2.3359999656677246
2023-04-06,2.430000066757202
2023-04-10,2.6500000953674316
2023-04-11,3.4700000286102295
2023-04-12,3.759999990463257
2023-04-13,3.109999895095825
2023-04-14,2.950000047683716
2023-04-17,3.700000047683716
2023-04-18,2.2100000381469727
2023-04-19,2.3499999046325684
2023-04-20,2.2300000190734863
2023-04-21,2.2899999618530273
2023-04-24,2.119999885559082
2023-04-25,1.9299999475479126
2023-04-26,1.7999999523162842
2023-04-27,1.7200000286102295
2023-04-28,2.119999885559082
2023-05-01,2.200000047683716
2023-05-02,2.1500000953674316
2023-05-03,2.0
2023-05-04,2.1500000953674316
2023-05-05,2.049999952316284
2023-05-08,2.049999952316284
2023-05-09,2.049999952316284
2023-05-10,2.059999942779541
2023-05-11,2.119999885559082
2023-05-12,2.0999999046325684
2023-05-15,2.180000066757202
2023-05-16,2.0299999713897705
2023-05-17,2.0399999618530273
2023-05-18,2.059999942779541
2023-05-19,2.119999885559082
2023-05-22,2.1500000953674316
2023-05-23,2.0999999046325684
2023-05-24,2.0899999141693115
2023-05-25,2.049999952316284
2023-05-26,1.850000023841858
2023-05-30,1.625
2023-05-31,1.5299999713897705
2023-06-01,1.440000057220459
2023-06-02,1.4500000476837158
2023-06-05,1.4600000381469727
2023-06-06,1.4700000286102295
2023-06-07,1.3899999856948853
2023-06-08,1.340000033378601
2023-06-09,1.190000057220459
2023-06-12,1.3600000143051147
2023-06-13,1.440000057220459
2023-06-14,1.409999966621399
2023-06-15,1.4199999570846558
2023-06-16,1.350000023841858
2023-06-20,1.2799999713897705
2023-06-21,1.1799999475479126
2023-06-22,1.2000000476837158
2023-06-23,1.2000000476837158
2023-06-26,1.2200000286102295
2023-06-27,1.159999966621399
2023-06-28,1.1200000047683716
2023-06-29,1.1699999570846558
2023-06-30,1.2699999809265137
2023-07-03,1.3899999856948853
2023-07-05,1.2999999523162842
2023-07-06,1.184000015258789
2023-07-07,1.1799999475479126
2023-07-10,1.1399999856948853
2023-07-11,1.059999942779541
2023-07-12,1.0700000524520874
2023-07-13,1.149999976158142
2023-07-14,1.1649999618530273
2023-07-17,1.159999966621399
2023-07-18,1.1200000047683716
2023-07-19,1.100000023841858
2023-07-20,1.0399999618530273
2023-07-21,1.0099999904632568
2023-07-24,1.0299999713897705
2023-07-25,0.9950000047683716
2023-07-26,0.9399999976158142
2023-07-27,0.9729999899864197
2023-07-28,1.0
2023-07-31,0.9700000286102295
2023-08-01,0.9200000166893005
2023-08-02,0.9599999785423279
2023-08-03,0.9200000166893005
2023-08-04,0.8899999856948853
2023-08-07,0.8500000238418579
2023-08-08,0.6000000238418579
2023-08-09,0.578000009059906
2023-08-10,0.6100000143051147
2023-08-11,0.6200000047683716
2023-08-14,0.6549999713897705
2023-08-15,0.656000018119812
2023-08-16,0.6439999938011169
2023-08-17,0.6399999856948853
2023-08-18,0.6299999952316284
2023-08-21,0.6349999904632568
2023-08-22,0.6200000047683716
2023-08-23,0.6200000047683716
2023-08-24,0.6100000143051147
2023-08-25,0.5889999866485596
2023-08-28,0.5899999737739563
2023-08-29,0.5950000286102295
2023-08-30,0.5600000023841858
2023-08-31,0.5379999876022339
2023-09-01,0.5400000214576721
2023-09-05,0.5389999747276306
2023-09-06,0.5400000214576721
2023-09-07,0.4620000123977661
2023-09-08,0.4099999964237213
2023-09-11,0.43799999356269836
2023-09-12,0.5699999928474426
2023-09-13,0.5
2023-09-14,0.4950000047683716
2023-09-15,0.4869999885559082
2023-09-18,0.4970000088214874
2023-09-19,0.4819999933242798
2023-09-20,0.48899999260902405
2023-09-21,0.4790000021457672
2023-09-22,0.3869999945163727
2023-09-25,0.37700000405311584
2023-09-26,0.3499999940395355
2023-09-27,0.3400000035762787
2023-09-28,0.33500000834465027
2023-09-29,0.3050000071525574
2023-10-02,0.30799999833106995
2023-10-03,0.30000001192092896
2023-10-04,0.2939999997615814
2023-10-05,0.26499998569488525
2023-10-06,0.25200000405311584
2023-10-09,0.23000000417232513
2023-10-10,0.23999999463558197
2023-10-11,9.770000457763672
2023-10-12,3.9800000190734863
2023-10-13,3.640000104904175
2023-10-16,6.739999771118164
2023-10-17,7.170000076293945
2023-10-18,5.849999904632568
2023-10-19,6.070000171661377
2023-10-20,4.659999847412109
2023-10-23,4.949999809265137
2023-10-24,4.150000095367432
2023-10-25,4.550000190734863
2023-10-26,4.25
2023-10-27,4.21999979019165
2023-10-30,3.880000114440918
2023-10-31,4.099999904632568
2023-11-01,3.700000047683716
2023-11-02,3.8399999141693115
2023-11-03,3.680000066757202
2023-11-06,3.0999999046325684
2023-11-07,3.0899999141693115
2023-11-08,2.819999933242798
2023-11-09,3.2799999713897705
2023-11-10,3.2200000286102295
2023-11-13,3.450000047683716
2023-11-14,3.180000066757202
2023-11-15,3.299999952316284
2023-11-16,3.2899999618530273
2023-11-17,3.4600000381469727
2023-11-20,3.7799999713897705
2023-11-21,3.859999895095825
2023-11-22,4.190000057220459
2023-11-24,3.9200000762939453
2023-11-27,3.7699999809265137
2023-11-28,3.740000009536743
2023-11-29,3.3299999237060547
2023-11-30,3.515000104904175
2023-12-01,3.430000066757202
2023-12-04,3.380000114440918
2023-12-05,3.240000009536743
2023-12-06,3.119999885559082
2023-12-07,3.25
2023-12-08,3.200000047683716
2023-12-11,3.140000104904175
2023-12-12,3.430000066757202
2023-12-13,3.990000009536743
2023-12-14,4.090000152587891
2023-12-15,4.110000133514404
2023-12-18,4.139999866485596
2023-12-19,3.940000057220459
2023-12-20,3.680000066757202
2023-12-21,3.700000047683716
2023-12-22,3.859999895095825
2023-12-26,4.489999771118164
2023-12-27,4.889999866485596
2023-12-28,4.559999942779541
2023-12-29,4.400000095367432
2024-01-02,4.409999847412109
2024-01-03,4.659999847412109
2024-01-04,4.059999942779541
2024-01-05,4.210000038146973
2024-01-08,4.53000020980835
2024-01-09,4.510000228881836
2024-01-10,4.53000020980835
2024-01-11,4.150000095367432
2024-01-12,4.230000019073486
2024-01-16,4.244999885559082
2024-01-17,4.159999847412109
2024-01-18,4.010000228881836
2024-01-19,3.940000057220459
2024-01-22,4.039999961853027
2024-01-23,3.9600000381469727
2024-01-24,3.940000057220459
2024-01-25,3.6500000953674316
2024-01-26,3.7300000190734863
2024-01-29,3.8949999809265137
2024-01-30,3.700000047683716
2024-01-31,3.7899999618530273
2024-02-01,4.070000171661377
2024-02-02,4.039999961853027
2024-02-05,3.984999895095825
2024-02-06,4.130000114440918
2024-02-07,4.190000057220459
2024-02-08,4.15500020980835
2024-02-09,4.179999828338623
2024-02-12,4.320000171661377
2024-02-13,4.059999942779541
2024-02-14,4.110000133514404
2024-02-15,3.9800000190734863
2024-02-16,3.7799999713897705
2024-02-20,3.700000047683716
2024-02-21,3.6500000953674316
2024-02-22,3.799999952316284
2024-02-23,3.9000000953674316
2024-02-26,3.9600000381469727
2024-02-27,3.940000057220459
2024-02-28,3.75
2024-02-29,3.7100000381469727
2024-03-01,3.680000066757202
2024-03-04,3.1600000858306885
2024-03-05,3.1700000762939453
2024-03-06,3.680000066757202
2024-03-07,3.5
2024-03-08,3.390000104904175
2024-03-11,3.380000114440918
2024-03-12,3.380000114440918
2024-03-13,3.390000104904175
2024-03-14,3.430000066757202
2024-03-15,3.640000104904175
2024-03-18,3.869999885559082
2024-03-19,3.740000009536743
2024-03-20,3.759999990463257
2024-03-21,3.509999990463257
2024-03-22,3.640000104904175
2024-03-25,3.640000104904175
2024-03-26,3.7100000381469727
2024-03-27,3.7100000381469727
2024-03-28,3.9100000858306885
2024-04-01,5.440000057220459
2024-04-02,5.090000152587891
2024-04-03,5.125
2024-04-04,4.5
2024-04-05,3.7200000286102295
2024-04-08,3.990000009536743
2024-04-09,3.869999885559082
2024-04-10,3.7200000286102295
2024-04-11,3.8499999046325684
2024-04-12,3.5899999141693115
2024-04-15,3.3399999141693115
2024-04-16,3.3499999046325684
2024-04-17,3.2699999809265137
2024-04-18,3.1700000762939453
2024-04-19,3.0999999046325684
2024-04-22,3.240000009536743
2024-04-23,3.4200000762939453
2024-04-24,3.440000057220459
2024-04-25,3.4800000190734863
2024-04-26,3.5399999618530273
2024-04-29,3.440000057220459
2024-04-30,3.4700000286102295
2024-05-01,3.619999885559082
2024-05-02,3.5399999618530273
2024-05-03,3.690000057220459
2024-05-06,3.7300000190734863
2024-05-07,3.619999885559082
2024-05-08,3.4700000286102295
2024-05-09,3.4700000286102295
2024-05-10,3.25
2024-05-13,3.2799999713897705
2024-05-14,3.4000000953674316
2024-05-15,3.380000114440918
2024-05-16,3.2200000286102295
2024-05-17,3.180000066757202
2024-05-20,3.2699999809265137
2024-05-21,3.359999895095825
2024-05-22,3.2799999713897705
2024-05-23,3.2100000381469727
2024-05-24,3.244999885559082
2024-05-28,3.200000047683716
2024-05-29,3.380000114440918
2024-05-30,3.2799999713897705
2024-05-31,3.319999933242798
2024-06-03,3.25
2024-06-04,3.359999895095825
2024-06-05,3.4100000858306885
2024-06-06,3.200000047683716
2024-06-07,3.109999895095825
2024-06-10,3.1700000762939453
2024-06-11,3.109999895095825
2024-06-12,3.0899999141693115
2024-06-13,3.0299999713897705
2024-06-14,2.9000000953674316
2024-06-17,2.9100000858306885
2024-06-18,2.8499999046325684
2024-06-20,2.009999990463257
2024-06-21,2.0299999713897705
2024-06-24,2.0899999141693115
2024-06-25,2.059999942779541
2024-06-26,2.1600000858306885
2024-06-27,2.1700000762939453
2024-06-28,2.190000057220459
2024-07-01,2.140000104904175
2024-07-02,2.119999885559082
2024-07-03,2.109999895095825
2024-07-05,2.0199999809265137
2024-07-08,2.0999999046325684
2024-07-09,2.1500000953674316
2024-07-10,2.1500000953674316
2024-07-11,2.1700000762939453
2024-07-12,2.2300000190734863
2024-07-15,2.2200000286102295
2024-07-16,2.2200000286102295
2024-07-17,2.0999999046325684
2024-07-18,1.9500000476837158
2024-07-19,1.9299999475479126
2024-07-22,1.8799999952316284
2024-07-23,1.8600000143051147
2024-07-24,1.75
2024-07-25,1.7200000286102295
2024-07-26,1.7000000476837158
2024-07-29,1.850000023841858
2024-07-30,1.7450000047683716
2024-07-31,1.7799999713897705
2024-08-01,1.7100000381469727
2024-08-02,1.5800000429153442
2024-08-05,1.3899999856948853
2024-08-06,1.5299999713897705
2024-08-07,1.399999976158142
2024-08-08,1.340000033378601
2024-08-09,1.149999976158142
2024-08-12,0.9570000171661377
2024-08-13,1.100000023841858
2024-08-14,1.190000057220459
2024-08-15,1.5499999523162842
2024-08-16,1.440000057220459
2024-08-19,1.4500000476837158
2024-08-20,1.4600000381469727
2024-08-21,1.4800000190734863
2024-08-22,1.4600000381469727
2024-08-23,1.4199999570846558
2024-08-26,1.4199999570846558
2024-08-27,1.340000033378601
2024-08-28,1.340000033378601
2024-08-29,1.350000023841858
2024-08-30,1.2899999618530273
2024-09-03,1.1799999475479126
2024-09-04,1.190000057220459
2024-09-05,1.25
2024-09-06,1.2400000095367432
2024-09-09,1.2799999713897705
2024-09-10,1.3200000524520874
2024-09-11,1.3799999952316284
2024-09-12,1.3300000429153442
2024-09-13,1.4500000476837158
2024-09-16,1.3600000143051147
2024-09-17,1.5099999904632568
2024-09-18,1.409999966621399
2024-09-19,1.409999966621399
2024-09-20,1.350000023841858
2024-09-23,1.2999999523162842
2024-09-24,1.2599999904632568
2024-09-25,1.2799999713897705
2024-09-26,1.2999999523162842
2024-09-27,1.3700000047683716
2024-09-30,1.399999976158142
2024-10-01,1.3300000429153442
2024-10-02,1.340000033378601
2024-10-03,1.3600000143051147
2024-10-04,1.4199999570846558
2024-10-07,1.409999966621399
2024-10-08,1.3899999856948853
2024-10-09,1.350000023841858
2024-10-10,1.100000023841858
2024-10-11,1.024999976158142
2024-10-14,1.0700000524520874
2024-10-15,1.1699999570846558
2024-10-16,1.1100000143051147
2024-10-17,1.149999976158142
2024-10-18,1.100000023841858
2024-10-21,1.0499999523162842
2024-10-22,1.0499999523162842
2024-10-23,1.0800000429153442
2024-10-24,1.059999942779541
2024-10-25,1.090000033378601
2024-10-28,1.100000023841858
2024-10-29,1.100000023841858
2024-10-30,0.9580000042915344
2024-10-31,0.9150000214576721
2024-11-01,0.9089999794960022
2024-11-04,0.9409999847412109
2024-11-05,1.0
2024-11-06,1.0399999618530273
2024-11-07,1.059999942779541
2024-11-08,1.090000033378601
2024-11-11,1.100000023841858
2024-11-12,1.0800000429153442
2024-11-13,0.9670000076293945
2024-11-14,0.9700000286102295
2024-11-15,0.8899999856948853
2024-11-18,0.8479999899864197
2024-11-19,0.8650000095367432
2024-11-20,0.8980000019073486
2024-11-21,0.8939999938011169
