Date,BTAI
2022-06-22,11.199999809265137
2022-06-23,12.0600004196167
2022-06-24,12.109999656677246
2022-06-27,12.84000015258789
2022-06-28,12.420000076293945
2022-06-29,13.380000114440918
2022-06-30,13.199999809265137
2022-07-01,14.270000457763672
2022-07-05,14.640000343322754
2022-07-06,15.850000381469727
2022-07-07,16.65999984741211
2022-07-08,16.209999084472656
2022-07-11,15.100000381469727
2022-07-12,15.520000457763672
2022-07-13,17.889999389648438
2022-07-14,17.100000381469727
2022-07-15,16.850000381469727
2022-07-18,15.289999961853027
2022-07-19,16.1299991607666
2022-07-20,17.469999313354492
2022-07-21,16.8799991607666
2022-07-22,15.850000381469727
2022-07-25,15.270000457763672
2022-07-26,15.260000228881836
2022-07-27,15.789999961853027
2022-07-28,15.710000038146973
2022-07-29,15.4399995803833
2022-08-01,13.779999732971191
2022-08-02,14.199999809265137
2022-08-03,14.90999984741211
2022-08-04,15.829999923706055
2022-08-05,16.40999984741211
2022-08-08,16.6200008392334
2022-08-09,15.359999656677246
2022-08-10,15.0
2022-08-11,15.170000076293945
2022-08-12,15.640000343322754
2022-08-15,15.260000228881836
2022-08-16,14.869999885559082
2022-08-17,14.550000190734863
2022-08-18,14.65999984741211
2022-08-19,14.4399995803833
2022-08-22,14.289999961853027
2022-08-23,14.260000228881836
2022-08-24,14.510000228881836
2022-08-25,14.449999809265137
2022-08-26,13.739999771118164
2022-08-29,13.729999542236328
2022-08-30,13.670000076293945
2022-08-31,13.680000305175781
2022-09-01,14.050000190734863
2022-09-02,14.069999694824219
2022-09-06,13.270000457763672
2022-09-07,14.4399995803833
2022-09-08,15.0600004196167
2022-09-09,14.600000381469727
2022-09-12,14.5
2022-09-13,13.260000228881836
2022-09-14,13.100000381469727
2022-09-15,13.270000457763672
2022-09-16,12.569999694824219
2022-09-19,12.760000228881836
2022-09-20,12.670000076293945
2022-09-21,12.039999961853027
2022-09-22,11.949999809265137
2022-09-23,11.539999961853027
2022-09-26,11.25
2022-09-27,11.1899995803833
2022-09-28,11.75
2022-09-29,11.34000015258789
2022-09-30,11.819999694824219
2022-10-03,11.539999961853027
2022-10-04,12.460000038146973
2022-10-05,12.25
2022-10-06,11.710000038146973
2022-10-07,11.100000381469727
2022-10-10,10.729999542236328
2022-10-11,10.979999542236328
2022-10-12,10.890000343322754
2022-10-13,10.970000267028809
2022-10-14,10.25
2022-10-17,10.479999542236328
2022-10-18,10.5
2022-10-19,10.350000381469727
2022-10-20,10.869999885559082
2022-10-21,10.789999961853027
2022-10-24,11.489999771118164
2022-10-25,12.220000267028809
2022-10-26,12.050000190734863
2022-10-27,11.9399995803833
2022-10-28,12.630000114440918
2022-10-31,12.59000015258789
2022-11-01,12.199999809265137
2022-11-02,12.020000457763672
2022-11-03,11.710000038146973
2022-11-04,11.720000267028809
2022-11-07,11.680000305175781
2022-11-08,12.25
2022-11-09,11.40999984741211
2022-11-10,14.75
2022-11-11,15.829999923706055
2022-11-14,16.239999771118164
2022-11-15,16.100000381469727
2022-11-16,15.350000381469727
2022-11-17,15.550000190734863
2022-11-18,15.1899995803833
2022-11-21,14.489999771118164
2022-11-22,14.720000267028809
2022-11-23,15.510000228881836
2022-11-25,15.609999656677246
2022-11-28,15.670000076293945
2022-11-29,15.180000305175781
2022-11-30,16.56999969482422
2022-12-01,17.969999313354492
2022-12-02,18.1299991607666
2022-12-05,18.729999542236328
2022-12-06,18.3700008392334
2022-12-07,18.469999313354492
2022-12-08,17.969999313354492
2022-12-09,17.020000457763672
2022-12-12,18.049999237060547
2022-12-13,18.110000610351562
2022-12-14,19.100000381469727
2022-12-15,20.200000762939453
2022-12-16,20.049999237060547
2022-12-19,20.0
2022-12-20,19.989999771118164
2022-12-21,21.110000610351562
2022-12-22,22.43000030517578
2022-12-23,21.969999313354492
2022-12-27,21.75
2022-12-28,21.25
2022-12-29,21.280000686645508
2022-12-30,21.479999542236328
2023-01-03,21.459999084472656
2023-01-04,22.280000686645508
2023-01-05,22.239999771118164
2023-01-06,22.510000228881836
2023-01-09,22.440000534057617
2023-01-10,23.65999984741211
2023-01-11,24.81999969482422
2023-01-12,27.850000381469727
2023-01-13,28.940000534057617
2023-01-17,28.329999923706055
2023-01-18,29.06999969482422
2023-01-19,29.440000534057617
2023-01-20,30.299999237060547
2023-01-23,30.979999542236328
2023-01-24,32.72999954223633
2023-01-25,31.1299991607666
2023-01-26,32.0099983215332
2023-01-27,31.65999984741211
2023-01-30,30.950000762939453
2023-01-31,28.520000457763672
2023-02-01,29.479999542236328
2023-02-02,30.139999389648438
2023-02-03,30.3799991607666
2023-02-06,30.020000457763672
2023-02-07,30.690000534057617
2023-02-08,33.2400016784668
2023-02-09,32.349998474121094
2023-02-10,33.130001068115234
2023-02-13,32.630001068115234
2023-02-14,32.52000045776367
2023-02-15,32.66999816894531
2023-02-16,32.560001373291016
2023-02-17,32.34000015258789
2023-02-21,31.860000610351562
2023-02-22,28.600000381469727
2023-02-23,30.520000457763672
2023-02-24,29.530000686645508
2023-02-27,30.75
2023-02-28,31.920000076293945
2023-03-01,31.81999969482422
2023-03-02,29.93000030517578
2023-03-03,30.239999771118164
2023-03-06,30.139999389648438
2023-03-07,28.479999542236328
2023-03-08,28.360000610351562
2023-03-09,24.559999465942383
2023-03-10,20.65999984741211
2023-03-13,21.479999542236328
2023-03-14,20.329999923706055
2023-03-15,19.600000381469727
2023-03-16,19.440000534057617
2023-03-17,19.420000076293945
2023-03-20,18.860000610351562
2023-03-21,19.360000610351562
2023-03-22,17.829999923706055
2023-03-23,18.25
2023-03-24,18.31999969482422
2023-03-27,17.8799991607666
2023-03-28,17.700000762939453
2023-03-29,18.079999923706055
2023-03-30,18.600000381469727
2023-03-31,18.65999984741211
2023-04-03,19.100000381469727
2023-04-04,18.5
2023-04-05,17.059999465942383
2023-04-06,17.280000686645508
2023-04-10,17.309999465942383
2023-04-11,17.350000381469727
2023-04-12,16.690000534057617
2023-04-13,19.139999389648438
2023-04-14,18.739999771118164
2023-04-17,21.469999313354492
2023-04-18,21.170000076293945
2023-04-19,21.049999237060547
2023-04-20,21.149999618530273
2023-04-21,22.15999984741211
2023-04-24,22.90999984741211
2023-04-25,21.0
2023-04-26,20.950000762939453
2023-04-27,20.610000610351562
2023-04-28,20.6200008392334
2023-05-01,20.809999465942383
2023-05-02,20.790000915527344
2023-05-03,22.329999923706055
2023-05-04,22.690000534057617
2023-05-05,23.170000076293945
2023-05-08,26.329999923706055
2023-05-09,27.260000228881836
2023-05-10,28.579999923706055
2023-05-11,27.06999969482422
2023-05-12,27.469999313354492
2023-05-15,27.229999542236328
2023-05-16,27.540000915527344
2023-05-17,26.860000610351562
2023-05-18,26.530000686645508
2023-05-19,25.219999313354492
2023-05-22,25.920000076293945
2023-05-23,25.84000015258789
2023-05-24,25.93000030517578
2023-05-25,19.31999969482422
2023-05-26,18.8700008392334
2023-05-30,18.940000534057617
2023-05-31,17.940000534057617
2023-06-01,18.149999618530273
2023-06-02,18.93000030517578
2023-06-05,19.43000030517578
2023-06-06,20.59000015258789
2023-06-07,20.940000534057617
2023-06-08,20.399999618530273
2023-06-09,20.559999465942383
2023-06-12,19.399999618530273
2023-06-13,20.149999618530273
2023-06-14,21.280000686645508
2023-06-15,21.5
2023-06-16,20.110000610351562
2023-06-20,19.8700008392334
2023-06-21,19.059999465942383
2023-06-22,18.989999771118164
2023-06-23,18.84000015258789
2023-06-26,17.520000457763672
2023-06-27,17.020000457763672
2023-06-28,17.670000076293945
2023-06-29,6.389999866485596
2023-06-30,6.659999847412109
2023-07-03,7.880000114440918
2023-07-05,11.210000038146973
2023-07-06,10.880000114440918
2023-07-07,10.170000076293945
2023-07-10,10.140000343322754
2023-07-11,10.5600004196167
2023-07-12,11.380000114440918
2023-07-13,11.390000343322754
2023-07-14,10.300000190734863
2023-07-17,10.729999542236328
2023-07-18,11.289999961853027
2023-07-19,11.850000381469727
2023-07-20,11.229999542236328
2023-07-21,11.079999923706055
2023-07-24,10.949999809265137
2023-07-25,10.220000267028809
2023-07-26,10.329999923706055
2023-07-27,9.510000228881836
2023-07-28,9.579999923706055
2023-07-31,9.140000343322754
2023-08-01,7.5
2023-08-02,7.880000114440918
2023-08-03,7.71999979019165
2023-08-04,7.510000228881836
2023-08-07,7.429999828338623
2023-08-08,7.320000171661377
2023-08-09,7.440000057220459
2023-08-10,7.389999866485596
2023-08-11,7.400000095367432
2023-08-14,4.329999923706055
2023-08-15,4.139999866485596
2023-08-16,4.170000076293945
2023-08-17,4.380000114440918
2023-08-18,4.329999923706055
2023-08-21,3.9700000286102295
2023-08-22,3.950000047683716
2023-08-23,4.03000020980835
2023-08-24,3.8949999809265137
2023-08-25,4.019999980926514
2023-08-28,3.8399999141693115
2023-08-29,3.9000000953674316
2023-08-30,3.9100000858306885
2023-08-31,3.7799999713897705
2023-09-01,3.8299999237060547
2023-09-05,3.865000009536743
2023-09-06,3.509999990463257
2023-09-07,3.4200000762939453
2023-09-08,3.740000009536743
2023-09-11,3.509999990463257
2023-09-12,3.3399999141693115
2023-09-13,3.380000114440918
2023-09-14,3.4100000858306885
2023-09-15,3.3399999141693115
2023-09-18,3.1600000858306885
2023-09-19,3.119999885559082
2023-09-20,3.0199999809265137
2023-09-21,3.0199999809265137
2023-09-22,2.9100000858306885
2023-09-25,2.8399999141693115
2023-09-26,2.759999990463257
2023-09-27,2.740000009536743
2023-09-28,2.490000009536743
2023-09-29,2.5299999713897705
2023-10-02,2.430000066757202
2023-10-03,2.3399999141693115
2023-10-04,2.6500000953674316
2023-10-05,2.630000114440918
2023-10-06,2.809999942779541
2023-10-09,2.740000009536743
2023-10-10,3.3299999237060547
2023-10-11,3.240000009536743
2023-10-12,3.0
2023-10-13,3.130000114440918
2023-10-16,2.950000047683716
2023-10-17,2.9000000953674316
2023-10-18,2.680000066757202
2023-10-19,2.5899999141693115
2023-10-20,2.430000066757202
2023-10-23,2.319999933242798
2023-10-24,2.3399999141693115
2023-10-25,2.8299999237060547
2023-10-26,3.0
2023-10-27,3.0299999713897705
2023-10-30,3.990000009536743
2023-10-31,4.014999866485596
2023-11-01,4.389999866485596
2023-11-02,3.990000009536743
2023-11-03,4.639999866485596
2023-11-06,4.789999961853027
2023-11-07,4.840000152587891
2023-11-08,4.659999847412109
2023-11-09,4.730000019073486
2023-11-10,5.170000076293945
2023-11-13,5.510000228881836
2023-11-14,4.21999979019165
2023-11-15,4.400000095367432
2023-11-16,4.25
2023-11-17,4.130000114440918
2023-11-20,3.8299999237060547
2023-11-21,3.9000000953674316
2023-11-22,3.8299999237060547
2023-11-24,3.930000066757202
2023-11-27,3.8399999141693115
2023-11-28,3.9100000858306885
2023-11-29,3.9000000953674316
2023-11-30,3.799999952316284
2023-12-01,3.890000104904175
2023-12-04,3.819999933242798
2023-12-05,3.7100000381469727
2023-12-06,3.569999933242798
2023-12-07,3.5
2023-12-08,3.1700000762939453
2023-12-11,3.115000009536743
2023-12-12,3.1700000762939453
2023-12-13,3.200000047683716
2023-12-14,3.240000009536743
2023-12-15,3.240000009536743
2023-12-18,3.190000057220459
2023-12-19,3.1500000953674316
2023-12-20,2.9700000286102295
2023-12-21,2.9700000286102295
2023-12-22,3.0299999713897705
2023-12-26,3.0299999713897705
2023-12-27,2.940000057220459
2023-12-28,3.0
2023-12-29,2.950000047683716
2024-01-02,2.930000066757202
2024-01-03,2.7799999713897705
2024-01-04,2.799999952316284
2024-01-05,2.809999942779541
2024-01-08,2.9000000953674316
2024-01-09,2.7699999809265137
2024-01-10,2.7300000190734863
2024-01-11,2.680000066757202
2024-01-12,2.630000114440918
2024-01-16,2.5199999809265137
2024-01-17,2.509999990463257
2024-01-18,2.5399999618530273
2024-01-19,2.569999933242798
2024-01-22,2.609999895095825
2024-01-23,2.759999990463257
2024-01-24,2.809999942779541
2024-01-25,3.2899999618530273
2024-01-26,3.309999942779541
2024-01-29,3.430000066757202
2024-01-30,3.4100000858306885
2024-01-31,3.2200000286102295
2024-02-01,3.180000066757202
2024-02-02,3.059999942779541
2024-02-05,3.7100000381469727
2024-02-06,4.039999961853027
2024-02-07,3.7799999713897705
2024-02-08,3.75
2024-02-09,2.109999895095825
2024-02-12,1.9500000476837158
2024-02-13,2.4600000381469727
2024-02-14,3.0999999046325684
2024-02-15,3.5899999141693115
2024-02-16,3.509999990463257
2024-02-20,3.509999990463257
2024-02-21,3.1500000953674316
2024-02-22,3.1700000762939453
2024-02-23,3.069999933242798
2024-02-26,3.0999999046325684
2024-02-27,3.319999933242798
2024-02-28,3.2699999809265137
2024-02-29,3.180000066757202
2024-03-01,3.2100000381469727
2024-03-04,3.119999885559082
2024-03-05,3.0199999809265137
2024-03-06,2.9600000381469727
2024-03-07,3.0399999618530273
2024-03-08,3.119999885559082
2024-03-11,2.9000000953674316
2024-03-12,2.7699999809265137
2024-03-13,2.869999885559082
2024-03-14,2.869999885559082
2024-03-15,2.680000066757202
2024-03-18,2.740000009536743
2024-03-19,2.7200000286102295
2024-03-20,2.7799999713897705
2024-03-21,2.8299999237060547
2024-03-22,2.809999942779541
2024-03-25,2.8499999046325684
2024-03-26,2.859999895095825
2024-03-27,2.880000114440918
2024-03-28,2.819999933242798
2024-04-01,2.819999933242798
2024-04-02,2.640000104904175
2024-04-03,2.640000104904175
2024-04-04,2.690000057220459
2024-04-05,2.6600000858306885
2024-04-08,2.630000114440918
2024-04-09,2.569999933242798
2024-04-10,2.630000114440918
2024-04-11,2.7899999618530273
2024-04-12,2.9000000953674316
2024-04-15,2.75
2024-04-16,2.680000066757202
2024-04-17,2.5899999141693115
2024-04-18,2.549999952316284
2024-04-19,2.75
2024-04-22,2.8499999046325684
2024-04-23,2.9700000286102295
2024-04-24,2.7100000381469727
2024-04-25,2.609999895095825
2024-04-26,2.630000114440918
2024-04-29,2.5799999237060547
2024-04-30,2.5199999809265137
2024-05-01,2.5399999618530273
2024-05-02,2.559999942779541
2024-05-03,2.569999933242798
2024-05-06,2.509999990463257
2024-05-07,2.3499999046325684
2024-05-08,2.119999885559082
2024-05-09,2.305000066757202
2024-05-10,2.0899999141693115
2024-05-13,2.184999942779541
2024-05-14,2.130000114440918
2024-05-15,2.059999942779541
2024-05-16,2.0899999141693115
2024-05-17,2.069999933242798
2024-05-20,2.0999999046325684
2024-05-21,2.009999990463257
2024-05-22,1.9700000286102295
2024-05-23,1.850000023841858
2024-05-24,1.8600000143051147
2024-05-28,1.8600000143051147
2024-05-29,1.7899999618530273
2024-05-30,1.7799999713897705
2024-05-31,1.809999942779541
2024-06-03,1.690000057220459
2024-06-04,1.6299999952316284
2024-06-05,1.6299999952316284
2024-06-06,1.4800000190734863
2024-06-07,1.4149999618530273
2024-06-10,1.440000057220459
2024-06-11,1.4299999475479126
2024-06-12,1.4600000381469727
2024-06-13,1.409999966621399
2024-06-14,1.3700000047683716
2024-06-17,1.3300000429153442
2024-06-18,1.2200000286102295
2024-06-20,1.1399999856948853
2024-06-21,1.1399999856948853
2024-06-24,1.190000057220459
2024-06-25,1.1799999475479126
2024-06-26,1.3200000524520874
2024-06-27,1.2699999809265137
2024-06-28,1.2799999713897705
2024-07-01,1.1699999570846558
2024-07-02,1.1200000047683716
2024-07-03,1.0800000429153442
2024-07-05,1.0499999523162842
2024-07-08,1.0800000429153442
2024-07-09,1.0800000429153442
2024-07-10,1.100000023841858
2024-07-11,1.2000000476837158
2024-07-12,1.2100000381469727
2024-07-15,1.2200000286102295
2024-07-16,1.340000033378601
2024-07-17,1.2799999713897705
2024-07-18,1.2400000095367432
2024-07-19,1.1699999570846558
2024-07-22,1.2000000476837158
2024-07-23,1.190000057220459
2024-07-24,1.1699999570846558
2024-07-25,1.1699999570846558
2024-07-26,1.149999976158142
2024-07-29,1.1699999570846558
2024-07-30,1.090000033378601
2024-07-31,1.1200000047683716
2024-08-01,1.0299999713897705
2024-08-02,0.9900000095367432
2024-08-05,0.9200000166893005
2024-08-06,0.9599999785423279
2024-08-07,0.9110000133514404
2024-08-08,0.8199999928474426
2024-08-09,0.7310000061988831
2024-08-12,0.6579999923706055
2024-08-13,0.6949999928474426
2024-08-14,0.6790000200271606
2024-08-15,0.6800000071525574
2024-08-16,0.6729999780654907
2024-08-19,0.7099999785423279
2024-08-20,0.6690000295639038
2024-08-21,0.6809999942779541
2024-08-22,0.6520000100135803
2024-08-23,0.6790000200271606
2024-08-26,0.7070000171661377
2024-08-27,0.6589999794960022
2024-08-28,0.6050000190734863
2024-08-29,0.6349999904632568
2024-08-30,0.6150000095367432
2024-09-03,0.6200000047683716
2024-09-04,0.6000000238418579
2024-09-05,0.5899999737739563
2024-09-06,0.5460000038146973
2024-09-09,0.5540000200271606
2024-09-10,0.5400000214576721
2024-09-11,0.5490000247955322
2024-09-12,0.550000011920929
2024-09-13,0.6800000071525574
2024-09-16,0.6399999856948853
2024-09-17,0.6299999952316284
2024-09-18,0.6370000243186951
2024-09-19,0.656000018119812
2024-09-20,0.5770000219345093
2024-09-23,0.5789999961853027
2024-09-24,0.5659999847412109
2024-09-25,0.5260000228881836
2024-09-26,0.5339999794960022
2024-09-27,0.6029999852180481
2024-09-30,0.6100000143051147
2024-10-01,0.5619999766349792
2024-10-02,0.5400000214576721
2024-10-03,0.550000011920929
2024-10-04,0.5849999785423279
2024-10-07,0.550000011920929
2024-10-08,0.5550000071525574
2024-10-09,0.5419999957084656
2024-10-10,0.5149999856948853
2024-10-11,0.5270000100135803
2024-10-14,0.5360000133514404
2024-10-15,0.5690000057220459
2024-10-16,0.5799999833106995
2024-10-17,0.5699999928474426
2024-10-18,0.5659999847412109
2024-10-21,0.5490000247955322
2024-10-22,0.5830000042915344
2024-10-23,0.5789999961853027
2024-10-24,0.6000000238418579
2024-10-25,0.6110000014305115
2024-10-28,0.6669999957084656
2024-10-29,0.7110000252723694
2024-10-30,0.7139999866485596
2024-10-31,0.6669999957084656
2024-11-01,0.6430000066757202
2024-11-04,0.6449999809265137
2024-11-05,0.6769999861717224
2024-11-06,0.7300000190734863
2024-11-07,0.6700000166893005
2024-11-08,0.6800000071525574
2024-11-11,0.7200000286102295
2024-11-12,0.6650000214576721
2024-11-13,0.6190000176429749
2024-11-14,0.5199999809265137
2024-11-15,0.5680000185966492
2024-11-18,0.5799999833106995
2024-11-19,0.6029999852180481
2024-11-20,0.5879999995231628
2024-11-21,0.5709999799728394
