Date,PRCH
2022-07-22,2.4700000286102295
2022-07-25,2.1700000762939453
2022-07-26,2.0
2022-07-27,2.0399999618530273
2022-07-28,2.0
2022-07-29,1.9299999475479126
2022-08-01,1.8899999856948853
2022-08-02,1.809999942779541
2022-08-03,1.8200000524520874
2022-08-04,1.940000057220459
2022-08-05,2.240000009536743
2022-08-08,2.619999885559082
2022-08-09,2.390000104904175
2022-08-10,2.880000114440918
2022-08-11,3.4000000953674316
2022-08-12,3.190000057220459
2022-08-15,3.0399999618530273
2022-08-16,2.9700000286102295
2022-08-17,2.6600000858306885
2022-08-18,2.759999990463257
2022-08-19,2.4600000381469727
2022-08-22,2.2200000286102295
2022-08-23,2.369999885559082
2022-08-24,2.4100000858306885
2022-08-25,2.7899999618530273
2022-08-26,2.3499999046325684
2022-08-29,2.2300000190734863
2022-08-30,2.1600000858306885
2022-08-31,2.1500000953674316
2022-09-01,2.0799999237060547
2022-09-02,2.1600000858306885
2022-09-06,2.380000114440918
2022-09-07,2.5899999141693115
2022-09-08,2.5399999618530273
2022-09-09,2.6500000953674316
2022-09-12,2.6600000858306885
2022-09-13,2.450000047683716
2022-09-14,2.5299999713897705
2022-09-15,2.9000000953674316
2022-09-16,2.7799999713897705
2022-09-19,2.3499999046325684
2022-09-20,2.3399999141693115
2022-09-21,2.240000009536743
2022-09-22,2.0399999618530273
2022-09-23,2.009999990463257
2022-09-26,2.109999895095825
2022-09-27,2.0299999713897705
2022-09-28,2.2699999809265137
2022-09-29,2.2200000286102295
2022-09-30,2.25
2022-10-03,2.319999933242798
2022-10-04,2.4700000286102295
2022-10-05,2.2300000190734863
2022-10-06,2.309999942779541
2022-10-07,2.1500000953674316
2022-10-10,2.0799999237060547
2022-10-11,2.130000114440918
2022-10-12,2.069999933242798
2022-10-13,2.140000104904175
2022-10-14,1.8300000429153442
2022-10-17,1.7999999523162842
2022-10-18,1.6299999952316284
2022-10-19,1.4500000476837158
2022-10-20,1.440000057220459
2022-10-21,1.4299999475479126
2022-10-24,1.399999976158142
2022-10-25,1.4900000095367432
2022-10-26,1.4800000190734863
2022-10-27,1.3799999952316284
2022-10-28,1.340000033378601
2022-10-31,1.3600000143051147
2022-11-01,1.399999976158142
2022-11-02,1.4199999570846558
2022-11-03,1.5499999523162842
2022-11-04,1.5800000429153442
2022-11-07,1.4900000095367432
2022-11-08,1.440000057220459
2022-11-09,0.9459999799728394
2022-11-10,0.9950000047683716
2022-11-11,1.0199999809265137
2022-11-14,1.399999976158142
2022-11-15,1.5800000429153442
2022-11-16,1.6399999856948853
2022-11-17,1.7999999523162842
2022-11-18,1.6200000047683716
2022-11-21,1.6399999856948853
2022-11-22,1.4900000095367432
2022-11-23,2.0999999046325684
2022-11-25,2.0299999713897705
2022-11-28,1.940000057220459
2022-11-29,2.1600000858306885
2022-11-30,2.0399999618530273
2022-12-01,2.2300000190734863
2022-12-02,2.2799999713897705
2022-12-05,2.299999952316284
2022-12-06,1.8899999856948853
2022-12-07,1.7799999713897705
2022-12-08,1.7699999809265137
2022-12-09,1.7699999809265137
2022-12-12,1.8300000429153442
2022-12-13,1.9500000476837158
2022-12-14,2.190000057220459
2022-12-15,2.1500000953674316
2022-12-16,2.0
2022-12-19,1.7999999523162842
2022-12-20,1.8799999952316284
2022-12-21,1.8200000524520874
2022-12-22,1.7699999809265137
2022-12-23,1.7000000476837158
2022-12-27,1.5700000524520874
2022-12-28,1.6200000047683716
2022-12-29,1.8200000524520874
2022-12-30,1.8799999952316284
2023-01-03,1.8700000047683716
2023-01-04,2.0399999618530273
2023-01-05,1.8600000143051147
2023-01-06,1.8200000524520874
2023-01-09,1.9500000476837158
2023-01-10,2.009999990463257
2023-01-11,2.0899999141693115
2023-01-12,2.1700000762939453
2023-01-13,2.4000000953674316
2023-01-17,2.680000066757202
2023-01-18,2.5
2023-01-19,2.200000047683716
2023-01-20,2.5
2023-01-23,2.7300000190734863
2023-01-24,2.4600000381469727
2023-01-25,2.359999895095825
2023-01-26,2.5199999809265137
2023-01-27,2.9000000953674316
2023-01-30,2.7899999618530273
2023-01-31,2.950000047683716
2023-02-01,3.1700000762939453
2023-02-02,3.569999933242798
2023-02-03,3.609999895095825
2023-02-06,3.490000009536743
2023-02-07,3.609999895095825
2023-02-08,3.759999990463257
2023-02-09,3.4800000190734863
2023-02-10,3.359999895095825
2023-02-13,3.369999885559082
2023-02-14,3.5
2023-02-15,3.759999990463257
2023-02-16,3.4700000286102295
2023-02-17,3.369999885559082
2023-02-21,3.25
2023-02-22,3.240000009536743
2023-02-23,3.1600000858306885
2023-02-24,2.930000066757202
2023-02-27,2.6700000762939453
2023-02-28,2.5
2023-03-01,2.069999933242798
2023-03-02,2.109999895095825
2023-03-03,2.2100000381469727
2023-03-06,2.0999999046325684
2023-03-07,2.059999942779541
2023-03-08,1.9900000095367432
2023-03-09,1.909999966621399
2023-03-10,1.7599999904632568
2023-03-13,1.840000033378601
2023-03-14,1.7000000476837158
2023-03-15,1.3700000047683716
2023-03-16,1.3600000143051147
2023-03-17,1.2400000095367432
2023-03-20,1.1299999952316284
2023-03-21,1.2999999523162842
2023-03-22,1.25
2023-03-23,1.340000033378601
2023-03-24,1.3200000524520874
2023-03-27,1.2999999523162842
2023-03-28,1.3200000524520874
2023-03-29,1.340000033378601
2023-03-30,1.3799999952316284
2023-03-31,1.4299999475479126
2023-04-03,1.5
2023-04-04,1.559999942779541
2023-04-05,1.4500000476837158
2023-04-06,1.3700000047683716
2023-04-10,1.309999942779541
2023-04-11,1.3450000286102295
2023-04-12,1.2599999904632568
2023-04-13,1.340000033378601
2023-04-14,1.340000033378601
2023-04-17,1.3700000047683716
2023-04-18,1.1100000143051147
2023-04-19,1.0800000429153442
2023-04-20,1.0099999904632568
2023-04-21,1.059999942779541
2023-04-24,1.0399999618530273
2023-04-25,0.9330000281333923
2023-04-26,0.9390000104904175
2023-04-27,0.9459999799728394
2023-04-28,0.9100000262260437
2023-05-01,0.8410000205039978
2023-05-02,0.8289999961853027
2023-05-03,0.8489999771118164
2023-05-04,0.8999999761581421
2023-05-05,0.8790000081062317
2023-05-08,0.8859999775886536
2023-05-09,0.9229999780654907
2023-05-10,0.9139999747276306
2023-05-11,1.1699999570846558
2023-05-12,1.1050000190734863
2023-05-15,1.1299999952316284
2023-05-16,1.0700000524520874
2023-05-17,1.2050000429153442
2023-05-18,1.25
2023-05-19,1.2100000381469727
2023-05-22,1.309999942779541
2023-05-23,1.25
2023-05-24,1.2699999809265137
2023-05-25,1.25
2023-05-26,1.2999999523162842
2023-05-30,1.2999999523162842
2023-05-31,1.409999966621399
2023-06-01,1.340000033378601
2023-06-02,1.399999976158142
2023-06-05,1.3899999856948853
2023-06-06,1.440000057220459
2023-06-07,1.4500000476837158
2023-06-08,1.3300000429153442
2023-06-09,1.2699999809265137
2023-06-12,1.2799999713897705
2023-06-13,1.4299999475479126
2023-06-14,1.440000057220459
2023-06-15,1.4700000286102295
2023-06-16,1.4199999570846558
2023-06-20,1.25
2023-06-21,1.1699999570846558
2023-06-22,1.159999966621399
2023-06-23,1.2200000286102295
2023-06-26,1.2000000476837158
2023-06-27,1.2200000286102295
2023-06-28,1.340000033378601
2023-06-29,1.3600000143051147
2023-06-30,1.3799999952316284
2023-07-03,1.4500000476837158
2023-07-05,1.3899999856948853
2023-07-06,1.2799999713897705
2023-07-07,1.340000033378601
2023-07-10,1.440000057220459
2023-07-11,1.4199999570846558
2023-07-12,1.409999966621399
2023-07-13,1.4800000190734863
2023-07-14,1.3799999952316284
2023-07-17,1.399999976158142
2023-07-18,1.440000057220459
2023-07-19,1.4900000095367432
2023-07-20,1.4199999570846558
2023-07-21,1.2699999809265137
2023-07-24,1.2350000143051147
2023-07-25,1.2400000095367432
2023-07-26,1.2000000476837158
2023-07-27,1.159999966621399
2023-07-28,1.2899999618530273
2023-07-31,1.3600000143051147
2023-08-01,1.3600000143051147
2023-08-02,1.2799999713897705
2023-08-03,1.2599999904632568
2023-08-04,1.2699999809265137
2023-08-07,1.2599999904632568
2023-08-08,1.190000057220459
2023-08-09,1.1399999856948853
2023-08-10,1.1399999856948853
2023-08-11,1.100000023841858
2023-08-14,1.0099999904632568
2023-08-15,0.9369999766349792
2023-08-16,0.8920000195503235
2023-08-17,0.9100000262260437
2023-08-18,0.8799999952316284
2023-08-21,0.8600000143051147
2023-08-22,0.8600000143051147
2023-08-23,0.8820000290870667
2023-08-24,0.8360000252723694
2023-08-25,0.7950000166893005
2023-08-28,0.753000020980835
2023-08-29,0.7409999966621399
2023-08-30,0.7789999842643738
2023-08-31,0.8450000286102295
2023-09-01,0.8019999861717224
2023-09-05,0.7900000214576721
2023-09-06,0.7110000252723694
2023-09-07,0.8019999861717224
2023-09-08,0.8090000152587891
2023-09-11,0.8740000128746033
2023-09-12,0.925000011920929
2023-09-13,0.8510000109672546
2023-09-14,0.8510000109672546
2023-09-15,0.8320000171661377
2023-09-18,0.8009999990463257
2023-09-19,0.7910000085830688
2023-09-20,0.8080000281333923
2023-09-21,0.777999997138977
2023-09-22,0.75
2023-09-25,0.75
2023-09-26,0.7749999761581421
2023-09-27,0.7720000147819519
2023-09-28,0.8500000238418579
2023-09-29,0.8029999732971191
2023-10-02,0.7509999871253967
2023-10-03,0.75
2023-10-04,0.75
2023-10-05,0.7099999785423279
2023-10-06,0.6880000233650208
2023-10-09,0.6629999876022339
2023-10-10,0.7160000205039978
2023-10-11,0.6880000233650208
2023-10-12,0.6679999828338623
2023-10-13,0.6399999856948853
2023-10-16,0.656000018119812
2023-10-17,0.6299999952316284
2023-10-18,0.6100000143051147
2023-10-19,0.5609999895095825
2023-10-20,0.550000011920929
2023-10-23,0.5600000023841858
2023-10-24,0.5249999761581421
2023-10-25,0.5270000100135803
2023-10-26,0.550000011920929
2023-10-27,0.5640000104904175
2023-10-30,0.5600000023841858
2023-10-31,0.5630000233650208
2023-11-01,0.5509999990463257
2023-11-02,0.6299999952316284
2023-11-03,0.6790000200271606
2023-11-06,0.6899999976158142
2023-11-07,0.7059999704360962
2023-11-08,0.9480000138282776
2023-11-09,0.859000027179718
2023-11-10,1.0399999618530273
2023-11-13,1.2599999904632568
2023-11-14,1.340000033378601
2023-11-15,1.4700000286102295
2023-11-16,1.3899999856948853
2023-11-17,1.409999966621399
2023-11-20,1.3899999856948853
2023-11-21,1.309999942779541
2023-11-22,1.3600000143051147
2023-11-24,1.5800000429153442
2023-11-27,1.5499999523162842
2023-11-28,1.5800000429153442
2023-11-29,1.5800000429153442
2023-11-30,1.5199999809265137
2023-12-01,1.6799999475479126
2023-12-04,1.7300000190734863
2023-12-05,1.659999966621399
2023-12-06,2.069999933242798
2023-12-07,2.1500000953674316
2023-12-08,2.0999999046325684
2023-12-11,2.119999885559082
2023-12-12,2.0799999237060547
2023-12-13,2.390000104904175
2023-12-14,2.559999942779541
2023-12-15,2.430000066757202
2023-12-18,2.4200000762939453
2023-12-19,2.680000066757202
2023-12-20,2.690000057220459
2023-12-21,3.0299999713897705
2023-12-22,3.059999942779541
2023-12-26,3.1649999618530273
2023-12-27,3.4600000381469727
2023-12-28,3.25
2023-12-29,3.0799999237060547
2024-01-02,3.0399999618530273
2024-01-03,2.640000104904175
2024-01-04,2.7300000190734863
2024-01-05,2.759999990463257
2024-01-08,3.240000009536743
2024-01-09,3.119999885559082
2024-01-10,2.950000047683716
2024-01-11,2.690000057220459
2024-01-12,2.640000104904175
2024-01-16,2.359999895095825
2024-01-17,2.2100000381469727
2024-01-18,2.25
2024-01-19,2.2100000381469727
2024-01-22,2.440000057220459
2024-01-23,2.4000000953674316
2024-01-24,2.2300000190734863
2024-01-25,2.309999942779541
2024-01-26,2.3499999046325684
2024-01-29,2.4200000762939453
2024-01-30,2.4100000858306885
2024-01-31,2.3499999046325684
2024-02-01,2.3499999046325684
2024-02-02,2.3299999237060547
2024-02-05,2.2300000190734863
2024-02-06,2.4000000953674316
2024-02-07,2.2300000190734863
2024-02-08,2.4000000953674316
2024-02-09,2.380000114440918
2024-02-12,2.819999933242798
2024-02-13,2.75
2024-02-14,2.9600000381469727
2024-02-15,3.0299999713897705
2024-02-16,3.1600000858306885
2024-02-20,3.0999999046325684
2024-02-21,2.8299999237060547
2024-02-22,2.799999952316284
2024-02-23,2.7799999713897705
2024-02-26,2.75
2024-02-27,3.0899999141693115
2024-02-28,3.059999942779541
2024-02-29,3.3399999141693115
2024-03-01,3.4600000381469727
2024-03-04,3.240000009536743
2024-03-05,2.9600000381469727
2024-03-06,3.0
2024-03-07,3.109999895095825
2024-03-08,3.6600000858306885
2024-03-11,3.759999990463257
2024-03-12,3.7899999618530273
2024-03-13,4.019999980926514
2024-03-14,3.7699999809265137
2024-03-15,3.4700000286102295
2024-03-18,3.5899999141693115
2024-03-19,3.809999942779541
2024-03-20,3.9600000381469727
2024-03-21,3.9800000190734863
2024-03-22,3.7799999713897705
2024-03-25,3.799999952316284
2024-03-26,3.7100000381469727
2024-03-27,4.130000114440918
2024-03-28,4.309999942779541
2024-04-01,4.150000095367432
2024-04-02,4.010000228881836
2024-04-03,4.320000171661377
2024-04-04,4.5
2024-04-05,4.340000152587891
2024-04-08,4.400000095367432
2024-04-09,4.320000171661377
2024-04-10,4.230000019073486
2024-04-11,4.139999866485596
2024-04-12,3.6700000762939453
2024-04-15,3.5899999141693115
2024-04-16,3.3499999046325684
2024-04-17,3.259999990463257
2024-04-18,3.2200000286102295
2024-04-19,3.2699999809265137
2024-04-22,3.309999942779541
2024-04-23,3.319999933242798
2024-04-24,3.2899999618530273
2024-04-25,3.2100000381469727
2024-04-26,3.4700000286102295
2024-04-29,3.440000057220459
2024-04-30,3.190000057220459
2024-05-01,3.255000114440918
2024-05-02,3.319999933242798
2024-05-03,3.440000057220459
2024-05-06,3.450000047683716
2024-05-07,3.25
2024-05-08,3.190000057220459
2024-05-09,3.390000104904175
2024-05-10,3.109999895095825
2024-05-13,2.7699999809265137
2024-05-14,2.869999885559082
2024-05-15,2.859999895095825
2024-05-16,2.809999942779541
2024-05-17,2.7899999618530273
2024-05-20,2.5299999713897705
2024-05-21,2.490000009536743
2024-05-22,2.4100000858306885
2024-05-23,2.325000047683716
2024-05-24,2.2899999618530273
2024-05-28,2.200000047683716
2024-05-29,2.0899999141693115
2024-05-30,2.049999952316284
2024-05-31,2.0999999046325684
2024-06-03,1.975000023841858
2024-06-04,1.9199999570846558
2024-06-05,2.0399999618530273
2024-06-06,2.0199999809265137
2024-06-07,1.909999966621399
2024-06-10,1.840000033378601
2024-06-11,1.840000033378601
2024-06-12,1.850000023841858
2024-06-13,1.7400000095367432
2024-06-14,1.7200000286102295
2024-06-17,1.659999966621399
2024-06-18,1.4700000286102295
2024-06-20,1.475000023841858
2024-06-21,1.5499999523162842
2024-06-24,1.5199999809265137
2024-06-25,1.3899999856948853
2024-06-26,1.4299999475479126
2024-06-27,1.5099999904632568
2024-06-28,1.5099999904632568
2024-07-01,1.5099999904632568
2024-07-02,1.7000000476837158
2024-07-03,1.715000033378601
2024-07-05,1.690000057220459
2024-07-08,1.809999942779541
2024-07-09,1.7699999809265137
2024-07-10,1.7100000381469727
2024-07-11,1.9500000476837158
2024-07-12,2.049999952316284
2024-07-15,2.0999999046325684
2024-07-16,2.25
2024-07-17,2.009999990463257
2024-07-18,1.8799999952316284
2024-07-19,1.8600000143051147
2024-07-22,1.9600000381469727
2024-07-23,2.0199999809265137
2024-07-24,1.8700000047683716
2024-07-25,1.940000057220459
2024-07-26,2.109999895095825
2024-07-29,2.0299999713897705
2024-07-30,1.9500000476837158
2024-07-31,2.049999952316284
2024-08-01,1.940000057220459
2024-08-02,1.8799999952316284
2024-08-05,1.7300000190734863
2024-08-06,1.7300000190734863
2024-08-07,1.1699999570846558
2024-08-08,1.0950000286102295
2024-08-09,1.2799999713897705
2024-08-12,1.090000033378601
2024-08-13,1.2300000190734863
2024-08-14,1.2999999523162842
2024-08-15,1.2799999713897705
2024-08-16,1.25
2024-08-19,1.3600000143051147
2024-08-20,1.190000057220459
2024-08-21,1.274999976158142
2024-08-22,1.190000057220459
2024-08-23,1.340000033378601
2024-08-26,1.5
2024-08-27,1.3899999856948853
2024-08-28,1.309999942779541
2024-08-29,1.3799999952316284
2024-08-30,1.440000057220459
2024-09-03,1.2699999809265137
2024-09-04,1.25
2024-09-05,1.2799999713897705
2024-09-06,1.2400000095367432
2024-09-09,1.2200000286102295
2024-09-10,1.2100000381469727
2024-09-11,1.1799999475479126
2024-09-12,1.2699999809265137
2024-09-13,1.340000033378601
2024-09-16,1.3799999952316284
2024-09-17,1.5
2024-09-18,1.5800000429153442
2024-09-19,1.6299999952316284
2024-09-20,1.6799999475479126
2024-09-23,1.5099999904632568
2024-09-24,1.5149999856948853
2024-09-25,1.4500000476837158
2024-09-26,1.5499999523162842
2024-09-27,1.6799999475479126
2024-09-30,1.534999966621399
2024-10-01,1.3700000047683716
2024-10-02,1.399999976158142
2024-10-03,1.3799999952316284
2024-10-04,1.4800000190734863
2024-10-07,1.3849999904632568
2024-10-08,1.3949999809265137
2024-10-09,1.340000033378601
2024-10-10,1.2999999523162842
2024-10-11,1.440000057220459
2024-10-14,1.4800000190734863
2024-10-15,1.4500000476837158
2024-10-16,1.5800000429153442
2024-10-17,1.5199999809265137
2024-10-18,1.5199999809265137
2024-10-21,1.4199999570846558
2024-10-22,1.3799999952316284
2024-10-23,1.2799999713897705
2024-10-24,1.340000033378601
2024-10-25,1.2799999713897705
2024-10-28,2.180000066757202
2024-10-29,2.190000057220459
2024-10-30,2.4000000953674316
2024-10-31,2.1700000762939453
2024-11-01,2.2100000381469727
2024-11-04,2.0299999713897705
2024-11-05,2.0999999046325684
2024-11-06,2.2799999713897705
2024-11-07,2.3299999237060547
2024-11-08,3.619999885559082
2024-11-11,3.180000066757202
2024-11-12,3.369999885559082
2024-11-13,2.890000104904175
2024-11-14,3.109999895095825
2024-11-15,2.9800000190734863
2024-11-18,2.859999895095825
2024-11-19,2.9700000286102295
2024-11-20,3.509999990463257
2024-11-21,3.559999942779541
