Date,STI
2022-05-02,9.979999542236328
2022-05-03,9.979999542236328
2022-05-04,9.979999542236328
2022-05-05,9.989999771118164
2022-05-06,9.989999771118164
2022-05-09,9.979999542236328
2022-05-10,9.979999542236328
2022-05-11,9.960000038146973
2022-05-12,10.0
2022-05-13,10.0
2022-05-16,10.0
2022-05-17,10.0
2022-05-18,9.9399995803833
2022-05-19,9.9399995803833
2022-05-20,9.9399995803833
2022-05-23,9.9399995803833
2022-05-24,9.9399995803833
2022-05-25,9.9399995803833
2022-05-26,9.9399995803833
2022-05-27,9.9399995803833
2022-05-31,9.979999542236328
2022-06-01,9.979999542236328
2022-06-02,9.979999542236328
2022-06-03,9.960000038146973
2022-06-06,9.960000038146973
2022-06-07,9.960000038146973
2022-06-08,9.9399995803833
2022-06-09,9.9399995803833
2022-06-10,9.9399995803833
2022-06-13,9.9399995803833
2022-06-14,9.9399995803833
2022-06-15,9.960000038146973
2022-06-16,9.960000038146973
2022-06-17,9.960000038146973
2022-06-21,9.960000038146973
2022-06-22,9.960000038146973
2022-06-23,9.960000038146973
2022-06-24,9.960000038146973
2022-06-27,9.960000038146973
2022-06-28,9.960000038146973
2022-06-29,9.960000038146973
2022-06-30,9.960000038146973
2022-07-01,9.960000038146973
2022-07-05,9.970000267028809
2022-07-06,9.970000267028809
2022-07-07,9.970000267028809
2022-07-08,9.970000267028809
2022-07-11,9.970000267028809
2022-07-12,9.970000267028809
2022-07-13,9.979999542236328
2022-07-14,9.979999542236328
2022-07-15,9.989999771118164
2022-07-18,9.989999771118164
2022-07-19,10.0
2022-07-20,9.989999771118164
2022-07-21,10.0
2022-07-22,10.0
2022-07-25,10.0
2022-07-26,10.0
2022-07-27,10.0
2022-07-28,10.0
2022-07-29,10.020000457763672
2022-08-01,10.020000457763672
2022-08-02,10.020000457763672
2022-08-03,10.029999732971191
2022-08-04,10.029999732971191
2022-08-05,10.029999732971191
2022-08-08,10.029999732971191
2022-08-09,10.020000457763672
2022-08-10,10.020000457763672
2022-08-11,10.020000457763672
2022-08-12,10.020000457763672
2022-08-15,10.020000457763672
2022-08-16,10.020000457763672
2022-08-17,10.029999732971191
2022-08-18,10.029999732971191
2022-08-19,10.029999732971191
2022-08-22,10.029999732971191
2022-08-23,10.029999732971191
2022-08-24,10.029999732971191
2022-08-25,10.029999732971191
2022-08-26,10.029999732971191
2022-08-29,10.029999732971191
2022-08-30,10.029999732971191
2022-08-31,10.029999732971191
2022-09-01,10.029999732971191
2022-09-02,10.029999732971191
2022-09-06,10.029999732971191
2022-09-07,10.029999732971191
2022-09-08,10.029999732971191
2022-09-09,10.029999732971191
2022-09-12,10.029999732971191
2022-09-13,10.029999732971191
2022-09-14,10.029999732971191
2022-09-15,10.029999732971191
2022-09-16,10.029999732971191
2022-09-19,9.989999771118164
2022-09-20,10.029999732971191
2022-09-21,10.050000190734863
2022-09-22,10.029999732971191
2022-09-23,10.029999732971191
2022-09-26,10.050000190734863
2022-09-27,10.050000190734863
2022-09-28,10.050000190734863
2022-09-29,10.050000190734863
2022-09-30,10.050000190734863
2022-10-03,10.050000190734863
2022-10-04,10.0
2022-10-05,10.0
2022-10-06,10.109999656677246
2022-10-07,10.109999656677246
2022-10-10,10.109999656677246
2022-10-11,10.109999656677246
2022-10-12,10.109999656677246
2022-10-13,10.109999656677246
2022-10-14,10.109999656677246
2022-10-17,10.119999885559082
2022-10-18,10.119999885559082
2022-10-19,10.119999885559082
2022-10-20,10.119999885559082
2022-10-21,10.039999961853027
2022-10-24,10.039999961853027
2022-10-25,10.039999961853027
2022-10-26,10.039999961853027
2022-10-27,10.039999961853027
2022-10-28,10.039999961853027
2022-10-31,10.039999961853027
2022-11-01,10.039999961853027
2022-11-02,10.039999961853027
2022-11-03,10.039999961853027
2022-11-04,10.050000190734863
2022-11-07,10.050000190734863
2022-11-08,10.050000190734863
2022-11-09,10.050000190734863
2022-11-10,10.050000190734863
2022-11-11,10.050000190734863
2022-11-14,10.050000190734863
2022-11-15,10.119999885559082
2022-11-16,10.119999885559082
2022-11-17,10.109999656677246
2022-11-18,10.119999885559082
2022-11-21,10.119999885559082
2022-11-22,10.119999885559082
2022-11-23,10.170000076293945
2022-11-25,10.170000076293945
2022-11-28,10.170000076293945
2022-11-29,10.170000076293945
2022-11-30,10.149999618530273
2022-12-01,10.109999656677246
2022-12-02,10.109999656677246
2022-12-05,10.109999656677246
2022-12-06,10.15999984741211
2022-12-07,10.15999984741211
2022-12-08,10.149999618530273
2022-12-09,10.149999618530273
2022-12-12,10.149999618530273
2022-12-13,10.149999618530273
2022-12-14,10.149999618530273
2022-12-15,10.149999618530273
2022-12-16,10.149999618530273
2022-12-19,10.149999618530273
2022-12-20,10.149999618530273
2022-12-21,10.149999618530273
2022-12-22,10.149999618530273
2022-12-23,10.149999618530273
2022-12-27,10.149999618530273
2022-12-28,10.149999618530273
2022-12-29,10.149999618530273
2022-12-30,10.149999618530273
2023-01-03,10.220000267028809
2023-01-04,10.229999542236328
2023-01-05,10.229999542236328
2023-01-06,10.229999542236328
2023-01-09,10.234999656677246
2023-01-10,10.234999656677246
2023-01-11,10.239999771118164
2023-01-12,10.239999771118164
2023-01-13,10.25
2023-01-17,10.25
2023-01-18,10.279999732971191
2023-01-19,10.279999732971191
2023-01-20,10.279999732971191
2023-01-23,10.300000190734863
2023-01-24,10.300000190734863
2023-01-25,10.319999694824219
2023-01-26,10.319999694824219
2023-01-27,10.319999694824219
2023-01-30,10.319999694824219
2023-01-31,10.3100004196167
2023-02-01,10.3100004196167
2023-02-02,10.319999694824219
2023-02-03,10.319999694824219
2023-02-06,10.319999694824219
2023-02-07,10.34000015258789
2023-02-08,10.34000015258789
2023-02-09,10.34000015258789
2023-02-10,10.34000015258789
2023-02-13,10.34000015258789
2023-02-14,10.34000015258789
2023-02-15,10.319999694824219
2023-02-16,10.350000381469727
2023-02-17,10.348999977111816
2023-02-21,10.359999656677246
2023-02-22,10.369999885559082
2023-02-23,10.369999885559082
2023-02-24,10.380000114440918
2023-02-27,10.385000228881836
2023-02-28,10.380000114440918
2023-03-01,10.380000114440918
2023-03-02,10.399999618530273
2023-03-03,10.359999656677246
2023-03-06,10.359999656677246
2023-03-07,10.359999656677246
2023-03-08,10.359999656677246
2023-03-09,10.399999618530273
2023-03-10,10.40999984741211
2023-03-13,10.430000305175781
2023-03-14,10.430000305175781
2023-03-15,10.430000305175781
2023-03-16,10.414999961853027
2023-03-17,10.460000038146973
2023-03-20,10.460000038146973
2023-03-21,10.479999542236328
2023-03-22,10.479999542236328
2023-03-23,10.489999771118164
2023-03-24,10.479999542236328
2023-03-27,10.479999542236328
2023-03-28,10.5
2023-03-29,10.550000190734863
2023-03-30,10.550000190734863
2023-03-31,10.550000190734863
2023-04-03,10.550000190734863
2023-04-04,10.479999542236328
2023-04-05,10.479999542236328
2023-04-06,10.470000267028809
2023-04-10,10.470000267028809
2023-04-11,10.470000267028809
2023-04-12,10.470000267028809
2023-04-13,10.470000267028809
2023-04-14,10.470000267028809
2023-04-17,10.470000267028809
2023-04-18,10.470000267028809
2023-04-19,10.470000267028809
2023-04-20,10.520000457763672
2023-04-21,10.520000457763672
2023-04-24,10.520000457763672
2023-04-25,10.520000457763672
2023-04-26,10.59000015258789
2023-04-27,10.520000457763672
2023-04-28,10.520000457763672
2023-05-01,10.5
2023-05-02,10.5
2023-05-03,10.5
2023-05-04,10.5
2023-05-05,10.5
2023-05-08,10.5
2023-05-09,10.520000457763672
2023-05-10,10.520000457763672
2023-05-11,10.520000457763672
2023-05-12,10.529999732971191
2023-05-15,10.529999732971191
2023-05-16,10.539999961853027
2023-05-17,10.539999961853027
2023-05-18,10.529999732971191
2023-05-19,10.550000190734863
2023-05-22,10.545000076293945
2023-05-23,10.550000190734863
2023-05-24,10.550000190734863
2023-05-25,10.539999961853027
2023-05-26,10.529999732971191
2023-05-30,10.539999961853027
2023-05-31,10.550000190734863
2023-06-01,10.5600004196167
2023-06-02,10.529999732971191
2023-06-05,10.550000190734863
2023-06-06,10.5600004196167
2023-06-07,10.579999923706055
2023-06-08,10.5649995803833
2023-06-09,10.550000190734863
2023-06-12,10.609999656677246
2023-06-13,10.600000381469727
2023-06-14,10.520000457763672
2023-06-15,10.529999732971191
2023-06-16,10.529999732971191
2023-06-20,10.550000190734863
2023-06-21,10.59000015258789
2023-06-22,10.59000015258789
2023-06-23,10.600000381469727
2023-06-26,10.579999923706055
2023-06-27,10.579999923706055
2023-06-28,10.579999923706055
2023-06-29,10.569999694824219
2023-06-30,10.569999694824219
2023-07-03,10.569999694824219
2023-07-05,10.619999885559082
2023-07-06,10.619999885559082
2023-07-07,10.6899995803833
2023-07-10,10.6899995803833
2023-07-11,10.649999618530273
2023-07-12,10.600000381469727
2023-07-13,10.600000381469727
2023-07-14,10.600000381469727
2023-07-17,10.710000038146973
2023-07-18,10.710000038146973
2023-07-19,10.710000038146973
2023-07-20,10.710000038146973
2023-07-21,10.609999656677246
2023-07-24,10.609999656677246
2023-07-25,10.609999656677246
2023-07-26,10.619999885559082
2023-07-27,10.619999885559082
2023-07-28,10.609999656677246
2023-07-31,10.609999656677246
2023-08-01,10.609999656677246
2023-08-02,10.6899995803833
2023-08-03,10.75
2023-08-04,10.75
2023-08-07,10.6899995803833
2023-08-08,10.6899995803833
2023-08-09,10.6899995803833
2023-08-10,10.6899995803833
2023-08-11,10.6899995803833
2023-08-14,10.6899995803833
2023-08-15,10.6899995803833
2023-08-16,10.6899995803833
2023-08-17,10.6899995803833
2023-08-18,10.75
2023-08-21,10.760000228881836
2023-08-22,10.760000228881836
2023-08-23,10.810999870300293
2023-08-24,10.810999870300293
2023-08-25,10.810999870300293
2023-08-28,10.810999870300293
2023-08-29,10.810999870300293
2023-08-30,10.779999732971191
2023-08-31,10.779999732971191
2023-09-01,10.8100004196167
2023-09-05,10.819999694824219
2023-09-06,10.819999694824219
2023-09-07,10.829999923706055
2023-09-08,10.90999984741211
2023-09-11,10.829999923706055
2023-09-12,10.819999694824219
2023-09-13,10.819999694824219
2023-09-14,10.819999694824219
2023-09-15,10.819999694824219
2023-09-18,10.819999694824219
2023-09-19,10.819999694824219
2023-09-20,10.819999694824219
2023-09-21,10.869999885559082
2023-09-22,10.869999885559082
2023-09-25,10.800000190734863
2023-09-26,10.819999694824219
2023-09-27,10.819999694824219
2023-09-28,10.819999694824219
2023-09-29,10.819999694824219
2023-10-02,10.84000015258789
2023-10-03,10.84000015258789
2023-10-04,10.84000015258789
2023-10-05,10.84000015258789
2023-10-06,10.819999694824219
2023-10-09,10.819999694824219
2023-10-10,10.829999923706055
2023-10-11,10.829999923706055
2023-10-12,10.829999923706055
2023-10-13,10.850000381469727
2023-10-16,10.850000381469727
2023-10-17,10.850000381469727
2023-10-18,10.850000381469727
2023-10-19,10.850000381469727
2023-10-20,10.850000381469727
2023-10-23,10.859999656677246
2023-10-24,10.859999656677246
2023-10-25,10.854999542236328
2023-10-26,10.850000381469727
2023-10-27,10.850000381469727
2023-10-30,10.859999656677246
2023-10-31,10.859999656677246
2023-11-01,10.859999656677246
2023-11-02,10.859999656677246
2023-11-03,10.859999656677246
2023-11-06,10.859999656677246
2023-11-07,10.895000457763672
2023-11-08,10.895000457763672
2023-11-09,10.90999984741211
2023-11-10,10.920000076293945
2023-11-13,10.899999618530273
2023-11-14,10.930000305175781
