Date,AMTX
2022-06-21,6.03000020980835
2022-06-22,5.989999771118164
2022-06-23,6.059999942779541
2022-06-24,6.099999904632568
2022-06-27,6.099999904632568
2022-06-28,5.53000020980835
2022-06-29,5.150000095367432
2022-06-30,4.909999847412109
2022-07-01,4.829999923706055
2022-07-05,4.789999961853027
2022-07-06,4.5
2022-07-07,5.03000020980835
2022-07-08,5.260000228881836
2022-07-11,5.010000228881836
2022-07-12,5.079999923706055
2022-07-13,5.300000190734863
2022-07-14,5.03000020980835
2022-07-15,5.300000190734863
2022-07-18,5.179999828338623
2022-07-19,5.420000076293945
2022-07-20,5.760000228881836
2022-07-21,5.570000171661377
2022-07-22,5.019999980926514
2022-07-25,5.480000019073486
2022-07-26,5.289999961853027
2022-07-27,5.739999771118164
2022-07-28,6.389999866485596
2022-07-29,7.349999904632568
2022-08-01,7.5
2022-08-02,7.829999923706055
2022-08-03,7.880000114440918
2022-08-04,8.15999984741211
2022-08-05,10.180000305175781
2022-08-08,11.119999885559082
2022-08-09,10.170000076293945
2022-08-10,10.5
2022-08-11,10.65999984741211
2022-08-12,10.850000381469727
2022-08-15,10.460000038146973
2022-08-16,10.5
2022-08-17,9.760000228881836
2022-08-18,10.109999656677246
2022-08-19,9.010000228881836
2022-08-22,8.369999885559082
2022-08-23,8.359999656677246
2022-08-24,9.300000190734863
2022-08-25,9.90999984741211
2022-08-26,9.489999771118164
2022-08-29,9.239999771118164
2022-08-30,8.5600004196167
2022-08-31,9.119999885559082
2022-09-01,8.380000114440918
2022-09-02,8.40999984741211
2022-09-06,8.319999694824219
2022-09-07,8.630000114440918
2022-09-08,9.170000076293945
2022-09-09,9.359999656677246
2022-09-12,9.369999885559082
2022-09-13,8.420000076293945
2022-09-14,8.520000457763672
2022-09-15,8.359999656677246
2022-09-16,7.769999980926514
2022-09-19,8.010000228881836
2022-09-20,7.630000114440918
2022-09-21,7.440000057220459
2022-09-22,6.909999847412109
2022-09-23,6.46999979019165
2022-09-26,6.159999847412109
2022-09-27,6.389999866485596
2022-09-28,6.739999771118164
2022-09-29,6.179999828338623
2022-09-30,6.119999885559082
2022-10-03,6.340000152587891
2022-10-04,6.980000019073486
2022-10-05,6.659999847412109
2022-10-06,6.730000019073486
2022-10-07,6.289999961853027
2022-10-10,6.21999979019165
2022-10-11,6.400000095367432
2022-10-12,6.349999904632568
2022-10-13,6.25
2022-10-14,5.869999885559082
2022-10-17,6.409999847412109
2022-10-18,7.070000171661377
2022-10-19,7.610000133514404
2022-10-20,7.260000228881836
2022-10-21,7.28000020980835
2022-10-24,6.900000095367432
2022-10-25,7.199999809265137
2022-10-26,7.400000095367432
2022-10-27,7.090000152587891
2022-10-28,7.210000038146973
2022-10-31,7.400000095367432
2022-11-01,7.21999979019165
2022-11-02,6.880000114440918
2022-11-03,6.989999771118164
2022-11-04,6.840000152587891
2022-11-07,6.760000228881836
2022-11-08,6.360000133514404
2022-11-09,5.630000114440918
2022-11-10,6.639999866485596
2022-11-11,6.639999866485596
2022-11-14,5.989999771118164
2022-11-15,6.28000020980835
2022-11-16,5.849999904632568
2022-11-17,5.46999979019165
2022-11-18,5.380000114440918
2022-11-21,5.389999866485596
2022-11-22,5.25
2022-11-23,5.309999942779541
2022-11-25,5.28000020980835
2022-11-28,4.789999961853027
2022-11-29,4.820000171661377
2022-11-30,5.510000228881836
2022-12-01,5.630000114440918
2022-12-02,5.550000190734863
2022-12-05,5.110000133514404
2022-12-06,4.610000133514404
2022-12-07,4.269999980926514
2022-12-08,3.930000066757202
2022-12-09,3.7799999713897705
2022-12-12,4.349999904632568
2022-12-13,4.429999828338623
2022-12-14,4.190000057220459
2022-12-15,4.110000133514404
2022-12-16,4.150000095367432
2022-12-19,4.050000190734863
2022-12-20,4.090000152587891
2022-12-21,4.199999809265137
2022-12-22,3.8499999046325684
2022-12-23,3.9000000953674316
2022-12-27,3.7699999809265137
2022-12-28,3.75
2022-12-29,4.014999866485596
2022-12-30,3.9600000381469727
2023-01-03,3.9000000953674316
2023-01-04,3.940000057220459
2023-01-05,3.75
2023-01-06,3.869999885559082
2023-01-09,4.079999923706055
2023-01-10,4.050000190734863
2023-01-11,4.230000019073486
2023-01-12,4.300000190734863
2023-01-13,4.389999866485596
2023-01-17,4.369999885559082
2023-01-18,4.110000133514404
2023-01-19,3.819999933242798
2023-01-20,3.8399999141693115
2023-01-23,4.159999847412109
2023-01-24,4.059999942779541
2023-01-25,4.159999847412109
2023-01-26,4.190000057220459
2023-01-27,4.309999942779541
2023-01-30,4.320000171661377
2023-01-31,4.670000076293945
2023-02-01,4.599999904632568
2023-02-02,4.699999809265137
2023-02-03,4.690000057220459
2023-02-06,4.519999980926514
2023-02-07,4.369999885559082
2023-02-08,4.380000114440918
2023-02-09,4.300000190734863
2023-02-10,4.21999979019165
2023-02-13,4.610000133514404
2023-02-14,4.789999961853027
2023-02-15,4.929999828338623
2023-02-16,4.510000228881836
2023-02-17,4.300000190734863
2023-02-21,3.9200000762939453
2023-02-22,3.9000000953674316
2023-02-23,3.9000000953674316
2023-02-24,3.809999942779541
2023-02-27,3.8499999046325684
2023-02-28,3.569999933242798
2023-03-01,3.700000047683716
2023-03-02,3.630000114440918
2023-03-03,3.8399999141693115
2023-03-06,3.680000066757202
2023-03-07,3.609999895095825
2023-03-08,3.505000114440918
2023-03-09,2.984999895095825
2023-03-10,2.680000066757202
2023-03-13,2.759999990463257
2023-03-14,2.759999990463257
2023-03-15,2.7100000381469727
2023-03-16,2.7899999618530273
2023-03-17,2.75
2023-03-20,2.5999999046325684
2023-03-21,2.7699999809265137
2023-03-22,2.690000057220459
2023-03-23,2.5999999046325684
2023-03-24,2.609999895095825
2023-03-27,2.7200000286102295
2023-03-28,2.424999952316284
2023-03-29,2.25
2023-03-30,2.1500000953674316
2023-03-31,2.319999933242798
2023-04-03,2.430000066757202
2023-04-04,2.259999990463257
2023-04-05,2.130000114440918
2023-04-06,2.0299999713897705
2023-04-10,2.0399999618530273
2023-04-11,2.259999990463257
2023-04-12,2.200000047683716
2023-04-13,2.1600000858306885
2023-04-14,2.2300000190734863
2023-04-17,2.380000114440918
2023-04-18,2.3299999237060547
2023-04-19,2.259999990463257
2023-04-20,2.069999933242798
2023-04-21,2.1600000858306885
2023-04-24,2.1500000953674316
2023-04-25,2.109999895095825
2023-04-26,2.0199999809265137
2023-04-27,2.1600000858306885
2023-04-28,2.2200000286102295
2023-05-01,2.069999933242798
2023-05-02,2.069999933242798
2023-05-03,2.1700000762939453
2023-05-04,1.75
2023-05-05,1.8700000047683716
2023-05-08,2.2699999809265137
2023-05-09,1.9299999475479126
2023-05-10,1.7300000190734863
2023-05-11,1.7699999809265137
2023-05-12,1.7899999618530273
2023-05-15,1.8899999856948853
2023-05-16,1.8799999952316284
2023-05-17,2.0799999237060547
2023-05-18,2.440000057220459
2023-05-19,3.2200000286102295
2023-05-22,4.349999904632568
2023-05-23,4.260000228881836
2023-05-24,4.130000114440918
2023-05-25,4.230000019073486
2023-05-26,4.170000076293945
2023-05-30,4.369999885559082
2023-05-31,4.769999980926514
2023-06-01,5.199999809265137
2023-06-02,4.920000076293945
2023-06-05,5.760000228881836
2023-06-06,6.949999809265137
2023-06-07,5.710000038146973
2023-06-08,6.019999980926514
2023-06-09,6.630000114440918
2023-06-12,7.679999828338623
2023-06-13,6.929999828338623
2023-06-14,6.840000152587891
2023-06-15,6.869999885559082
2023-06-16,6.420000076293945
2023-06-20,6.349999904632568
2023-06-21,6.260000228881836
2023-06-22,6.079999923706055
2023-06-23,5.610000133514404
2023-06-26,5.730000019073486
2023-06-27,5.880000114440918
2023-06-28,6.5
2023-06-29,7.079999923706055
2023-06-30,7.329999923706055
2023-07-03,7.289999961853027
2023-07-05,7.050000190734863
2023-07-06,6.989999771118164
2023-07-07,7.579999923706055
2023-07-10,7.909999847412109
2023-07-11,8.050000190734863
2023-07-12,8.699999809265137
2023-07-13,8.149999618530273
2023-07-14,7.21999979019165
2023-07-17,8.020000457763672
2023-07-18,8.220000267028809
2023-07-19,7.46999979019165
2023-07-20,7.699999809265137
2023-07-21,7.429999828338623
2023-07-24,7.510000228881836
2023-07-25,7.349999904632568
2023-07-26,7.260000228881836
2023-07-27,6.639999866485596
2023-07-28,6.864999771118164
2023-07-31,7.380000114440918
2023-08-01,7.070000171661377
2023-08-02,6.804999828338623
2023-08-03,7.53000020980835
2023-08-04,7.460000038146973
2023-08-07,6.869999885559082
2023-08-08,7.130000114440918
2023-08-09,6.989999771118164
2023-08-10,6.849999904632568
2023-08-11,6.869999885559082
2023-08-14,6.639999866485596
2023-08-15,6.159999847412109
2023-08-16,5.800000190734863
2023-08-17,5.670000076293945
2023-08-18,5.239999771118164
2023-08-21,5.199999809265137
2023-08-22,5.179999828338623
2023-08-23,5.190000057220459
2023-08-24,4.78000020980835
2023-08-25,4.980000019073486
2023-08-28,4.940000057220459
2023-08-29,5.300000190734863
2023-08-30,5.389999866485596
2023-08-31,5.010000228881836
2023-09-01,4.880000114440918
2023-09-05,4.889999866485596
2023-09-06,5.0
2023-09-07,4.960000038146973
2023-09-08,4.815000057220459
2023-09-11,5.429999828338623
2023-09-12,5.570000171661377
2023-09-13,5.46999979019165
2023-09-14,5.159999847412109
2023-09-15,5.039999961853027
2023-09-18,4.75
2023-09-19,4.949999809265137
2023-09-20,4.769999980926514
2023-09-21,4.28000020980835
2023-09-22,4.239999771118164
2023-09-25,4.46999979019165
2023-09-26,4.400000095367432
2023-09-27,4.190000057220459
2023-09-28,4.085000038146973
2023-09-29,4.150000095367432
2023-10-02,4.320000171661377
2023-10-03,4.010000228881836
2023-10-04,4.010000228881836
2023-10-05,3.9700000286102295
2023-10-06,4.139999866485596
2023-10-09,4.75
2023-10-10,4.46999979019165
2023-10-11,4.53000020980835
2023-10-12,4.289999961853027
2023-10-13,4.480000019073486
2023-10-16,4.829999923706055
2023-10-17,5.050000190734863
2023-10-18,5.050000190734863
2023-10-19,4.989999771118164
2023-10-20,4.650000095367432
2023-10-23,4.610000133514404
2023-10-24,4.809999942779541
2023-10-25,4.610000133514404
2023-10-26,4.369999885559082
2023-10-27,4.309999942779541
2023-10-30,4.579999923706055
2023-10-31,4.739999771118164
2023-11-01,4.610000133514404
2023-11-02,4.849999904632568
2023-11-03,4.849999904632568
2023-11-06,4.860000133514404
2023-11-07,4.650000095367432
2023-11-08,4.579999923706055
2023-11-09,4.610000133514404
2023-11-10,4.519999980926514
2023-11-13,4.389999866485596
2023-11-14,4.590000152587891
2023-11-15,4.900000095367432
2023-11-16,4.860000133514404
2023-11-17,4.929999828338623
2023-11-20,4.880000114440918
2023-11-21,4.710000038146973
2023-11-22,4.704999923706055
2023-11-24,4.809999942779541
2023-11-27,4.670000076293945
2023-11-28,4.5
2023-11-29,4.369999885559082
2023-11-30,4.440000057220459
2023-12-01,4.699999809265137
2023-12-04,4.75
2023-12-05,4.53000020980835
2023-12-06,4.380000114440918
2023-12-07,4.53000020980835
2023-12-08,4.550000190734863
2023-12-11,4.519999980926514
2023-12-12,4.590000152587891
2023-12-13,4.619999885559082
2023-12-14,5.139999866485596
2023-12-15,4.920000076293945
2023-12-18,4.889999866485596
2023-12-19,5.505000114440918
2023-12-20,5.03000020980835
2023-12-21,5.369999885559082
2023-12-22,5.449999809265137
2023-12-26,5.869999885559082
2023-12-27,5.900000095367432
2023-12-28,5.53000020980835
2023-12-29,5.239999771118164
2024-01-02,4.78000020980835
2024-01-03,4.53000020980835
2024-01-04,4.679999828338623
2024-01-05,4.664999961853027
2024-01-08,4.574999809265137
2024-01-09,4.449999809265137
2024-01-10,4.269999980926514
2024-01-11,3.994999885559082
2024-01-12,3.9200000762939453
2024-01-16,3.380000114440918
2024-01-17,3.1600000858306885
2024-01-18,3.0899999141693115
2024-01-19,3.119999885559082
2024-01-22,3.2950000762939453
2024-01-23,3.509999990463257
2024-01-24,3.3299999237060547
2024-01-25,3.4549999237060547
2024-01-26,3.4700000286102295
2024-01-29,3.7200000286102295
2024-01-30,3.640000104904175
2024-01-31,3.640000104904175
2024-02-01,3.640000104904175
2024-02-02,3.5299999713897705
2024-02-05,3.25
2024-02-06,3.4549999237060547
2024-02-07,3.490000009536743
2024-02-08,3.5299999713897705
2024-02-09,3.5399999618530273
2024-02-12,3.6700000762939453
2024-02-13,3.369999885559082
2024-02-14,3.5199999809265137
2024-02-15,3.630000114440918
2024-02-16,3.5
2024-02-20,3.859999895095825
2024-02-21,3.6600000858306885
2024-02-22,3.509999990463257
2024-02-23,3.6600000858306885
2024-02-26,3.6500000953674316
2024-02-27,3.5350000858306885
2024-02-28,3.5
2024-02-29,3.630000114440918
2024-03-01,3.5199999809265137
2024-03-04,3.4200000762939453
2024-03-05,3.2699999809265137
2024-03-06,3.319999933242798
2024-03-07,3.259999990463257
2024-03-08,3.359999895095825
2024-03-11,3.2100000381469727
2024-03-12,3.2200000286102295
2024-03-13,3.299999952316284
2024-03-14,3.200000047683716
2024-03-15,3.0999999046325684
2024-03-18,2.890000104904175
2024-03-19,3.065000057220459
2024-03-20,3.6500000953674316
2024-03-21,5.099999904632568
2024-03-22,5.570000171661377
2024-03-25,5.460000038146973
2024-03-26,5.75
2024-03-27,6.019999980926514
2024-03-28,5.989999771118164
2024-04-01,5.510000228881836
2024-04-02,5.46999979019165
2024-04-03,5.409999847412109
2024-04-04,5.190000057220459
2024-04-05,5.21999979019165
2024-04-08,5.25
2024-04-09,4.880000114440918
2024-04-10,4.460000038146973
2024-04-11,4.46999979019165
2024-04-12,4.289999961853027
2024-04-15,4.079999923706055
2024-04-16,3.884999990463257
2024-04-17,3.7899999618530273
2024-04-18,3.619999885559082
2024-04-19,3.7899999618530273
2024-04-22,3.625
2024-04-23,3.9000000953674316
2024-04-24,3.9200000762939453
2024-04-25,4.03000020980835
2024-04-26,3.940000057220459
2024-04-29,3.950000047683716
2024-04-30,3.9000000953674316
2024-05-01,3.7100000381469727
2024-05-02,3.8949999809265137
2024-05-03,4.110000133514404
2024-05-06,4.389999866485596
2024-05-07,4.050000190734863
2024-05-08,4.139999866485596
2024-05-09,4.110000133514404
2024-05-10,3.994999885559082
2024-05-13,4.010000228881836
2024-05-14,4.079999923706055
2024-05-15,4.150000095367432
2024-05-16,3.9100000858306885
2024-05-17,3.8499999046325684
2024-05-20,3.8399999141693115
2024-05-21,3.619999885559082
2024-05-22,3.640000104904175
2024-05-23,3.450000047683716
2024-05-24,3.619999885559082
2024-05-28,3.5799999237060547
2024-05-29,3.5
2024-05-30,3.559999942779541
2024-05-31,3.450000047683716
2024-06-03,3.2699999809265137
2024-06-04,3.180000066757202
2024-06-05,3.240000009536743
2024-06-06,3.1549999713897705
2024-06-07,3.0999999046325684
2024-06-10,3.0999999046325684
2024-06-11,3.0999999046325684
2024-06-12,3.130000114440918
2024-06-13,3.0899999141693115
2024-06-14,3.0999999046325684
2024-06-17,3.0899999141693115
2024-06-18,3.1500000953674316
2024-06-20,3.055000066757202
2024-06-21,3.0199999809265137
2024-06-24,2.9800000190734863
2024-06-25,3.0
2024-06-26,3.0799999237060547
2024-06-27,3.0199999809265137
2024-06-28,3.009999990463257
2024-07-01,2.859999895095825
2024-07-02,2.9700000286102295
2024-07-03,3.140000104904175
2024-07-05,3.190000057220459
2024-07-08,3.369999885559082
2024-07-09,3.4600000381469727
2024-07-10,3.3499999046325684
2024-07-11,3.569999933242798
2024-07-12,3.6600000858306885
2024-07-15,3.615000009536743
2024-07-16,3.950000047683716
2024-07-17,3.8499999046325684
2024-07-18,3.4100000858306885
2024-07-19,3.240000009536743
2024-07-22,3.5299999713897705
2024-07-23,3.5399999618530273
2024-07-24,3.3499999046325684
2024-07-25,3.359999895095825
2024-07-26,3.5899999141693115
2024-07-29,3.390000104904175
2024-07-30,3.4200000762939453
2024-07-31,3.2100000381469727
2024-08-01,2.6600000858306885
2024-08-02,2.490000009536743
2024-08-05,2.5299999713897705
2024-08-06,2.640000104904175
2024-08-07,2.5199999809265137
2024-08-08,2.569999933242798
2024-08-09,2.450000047683716
2024-08-12,2.509999990463257
2024-08-13,2.9000000953674316
2024-08-14,2.7100000381469727
2024-08-15,2.6700000762939453
2024-08-16,2.809999942779541
2024-08-19,2.809999942779541
2024-08-20,2.5999999046325684
2024-08-21,2.5799999237060547
2024-08-22,2.490000009536743
2024-08-23,2.640000104904175
2024-08-26,2.559999942779541
2024-08-27,2.4700000286102295
2024-08-28,2.4100000858306885
2024-08-29,2.490000009536743
2024-08-30,2.4600000381469727
2024-09-03,2.2799999713897705
2024-09-04,2.259999990463257
2024-09-05,2.2200000286102295
2024-09-06,2.2100000381469727
2024-09-09,2.2699999809265137
2024-09-10,2.3399999141693115
2024-09-11,2.430000066757202
2024-09-12,2.450000047683716
2024-09-13,2.4200000762939453
2024-09-16,2.3299999237060547
2024-09-17,2.430000066757202
2024-09-18,2.450000047683716
2024-09-19,2.5399999618530273
2024-09-20,2.369999885559082
2024-09-23,2.4600000381469727
2024-09-24,2.490000009536743
2024-09-25,2.450000047683716
2024-09-26,2.2899999618530273
2024-09-27,2.4000000953674316
2024-09-30,2.299999952316284
2024-10-01,2.299999952316284
2024-10-02,2.4700000286102295
2024-10-03,2.740000009536743
2024-10-04,2.7200000286102295
2024-10-07,2.819999933242798
2024-10-08,2.609999895095825
2024-10-09,2.5799999237060547
2024-10-10,2.609999895095825
2024-10-11,2.7799999713897705
2024-10-14,2.680000066757202
2024-10-15,2.7100000381469727
2024-10-16,2.809999942779541
2024-10-17,3.0
2024-10-18,3.0
2024-10-21,3.0
2024-10-22,3.0
2024-10-23,2.9200000762939453
2024-10-24,3.0199999809265137
2024-10-25,2.9800000190734863
2024-10-28,2.880000114440918
2024-10-29,2.7300000190734863
2024-10-30,2.7100000381469727
2024-10-31,2.6700000762939453
2024-11-01,2.6500000953674316
2024-11-04,2.799999952316284
2024-11-05,3.1500000953674316
2024-11-06,2.799999952316284
2024-11-07,3.0350000858306885
2024-11-08,3.3499999046325684
2024-11-11,3.5899999141693115
2024-11-12,4.619999885559082
2024-11-13,4.130000114440918
2024-11-14,4.070000171661377
2024-11-15,3.8299999237060547
2024-11-18,3.7799999713897705
2024-11-19,3.930000066757202
2024-11-20,3.865000009536743
2024-11-21,4.090000152587891
