Date,WORX
2022-08-15,11.744999885559082
2022-08-16,11.6850004196167
2022-08-17,11.550000190734863
2022-08-18,11.039999961853027
2022-08-19,10.5600004196167
2022-08-22,10.904999732971191
2022-08-23,10.694999694824219
2022-08-24,10.454999923706055
2022-08-25,10.350000381469727
2022-08-26,9.75
2022-08-29,9.600000381469727
2022-08-30,10.800000190734863
2022-08-31,9.8100004196167
2022-09-01,9.675000190734863
2022-09-02,9.029999732971191
2022-09-06,9.449999809265137
2022-09-07,9.149999618530273
2022-09-08,9.494999885559082
2022-09-09,9.899999618530273
2022-09-12,10.350000381469727
2022-09-13,10.5
2022-09-14,10.5
2022-09-15,10.5
2022-09-16,10.470000267028809
2022-09-19,10.274999618530273
2022-09-20,10.5
2022-09-21,10.350000381469727
2022-09-22,10.350000381469727
2022-09-23,10.125
2022-09-26,10.199999809265137
2022-09-27,10.5
2022-09-28,10.5600004196167
2022-09-29,10.800000190734863
2022-09-30,10.649999618530273
2022-10-03,10.739999771118164
2022-10-04,10.949999809265137
2022-10-05,10.5
2022-10-06,10.5600004196167
2022-10-07,10.350000381469727
2022-10-10,10.350000381469727
2022-10-11,10.350000381469727
2022-10-12,9.65999984741211
2022-10-13,9.600000381469727
2022-10-14,9.449999809265137
2022-10-17,9.46500015258789
2022-10-18,9.75
2022-10-19,9.585000038146973
2022-10-20,9.600000381469727
2022-10-21,9.449999809265137
2022-10-24,9.300000190734863
2022-10-25,9.75
2022-10-26,9.300000190734863
2022-10-27,9.539999961853027
2022-10-28,9.390000343322754
2022-10-31,9.029999732971191
2022-11-01,9.0
2022-11-02,9.0
2022-11-03,9.0
2022-11-04,8.850000381469727
2022-11-07,9.449999809265137
2022-11-08,9.074999809265137
2022-11-09,8.640000343322754
2022-11-10,8.760000228881836
2022-11-11,8.550000190734863
2022-11-14,8.550000190734863
2022-11-15,8.475000381469727
2022-11-16,8.399999618530273
2022-11-17,7.875
2022-11-18,7.980000019073486
2022-11-21,7.755000114440918
2022-11-22,7.349999904632568
2022-11-23,7.875
2022-11-25,8.055000305175781
2022-11-28,7.454999923706055
2022-11-29,7.230000019073486
2022-11-30,6.900000095367432
2022-12-01,6.900000095367432
2022-12-02,8.430000305175781
2022-12-05,9.975000381469727
2022-12-06,10.949999809265137
2022-12-07,8.699999809265137
2022-12-08,7.934999942779541
2022-12-09,7.650000095367432
2022-12-12,7.650000095367432
2022-12-13,7.650000095367432
2022-12-14,7.949999809265137
2022-12-15,7.349999904632568
2022-12-16,7.199999809265137
2022-12-19,6.420000076293945
2022-12-20,6.300000190734863
2022-12-21,6.360000133514404
2022-12-22,5.699999809265137
2022-12-23,6.150000095367432
2022-12-27,6.150000095367432
2022-12-28,6.045000076293945
2022-12-29,6.150000095367432
2022-12-30,5.940000057220459
2023-01-03,5.835000038146973
2023-01-04,7.380000114440918
2023-01-05,6.900000095367432
2023-01-06,6.599999904632568
2023-01-09,6.75
2023-01-10,7.065000057220459
2023-01-11,7.050000190734863
2023-01-12,6.75
2023-01-13,6.599999904632568
2023-01-17,6.614999771118164
2023-01-18,6.614999771118164
2023-01-19,6.510000228881836
2023-01-20,6.315000057220459
2023-01-23,5.849999904632568
2023-01-24,6.315000057220459
2023-01-25,5.864999771118164
2023-01-26,6.0
2023-01-27,6.0
2023-01-30,6.224999904632568
2023-01-31,6.0
2023-02-01,6.300000190734863
2023-02-02,6.599999904632568
2023-02-03,6.599999904632568
2023-02-06,6.599999904632568
2023-02-07,6.599999904632568
2023-02-08,6.614999771118164
2023-02-09,6.539999961853027
2023-02-10,6.539999961853027
2023-02-13,6.644999980926514
2023-02-14,6.614999771118164
2023-02-15,6.510000228881836
2023-02-16,6.735000133514404
2023-02-17,6.71999979019165
2023-02-21,6.494999885559082
2023-02-22,6.900000095367432
2023-02-23,6.75
2023-02-24,6.449999809265137
2023-02-27,6.150000095367432
2023-02-28,6.150000095367432
2023-03-01,6.179999828338623
2023-03-02,6.059999942779541
2023-03-03,6.150000095367432
2023-03-06,6.059999942779541
2023-03-07,6.599999904632568
2023-03-08,6.300000190734863
2023-03-09,5.550000190734863
2023-03-10,5.385000228881836
2023-03-13,6.0
2023-03-14,5.400000095367432
2023-03-15,5.355000019073486
2023-03-16,5.340000152587891
2023-03-17,5.385000228881836
2023-03-20,4.949999809265137
2023-03-21,4.90500020980835
2023-03-22,4.800000190734863
2023-03-23,4.829999923706055
2023-03-24,4.949999809265137
2023-03-27,5.010000228881836
2023-03-28,4.800000190734863
2023-03-29,5.114999771118164
2023-03-30,4.949999809265137
2023-03-31,5.25
2023-04-03,5.369999885559082
2023-04-04,5.25
2023-04-05,5.25
2023-04-06,5.59499979019165
2023-04-10,5.295000076293945
2023-04-11,5.400000095367432
2023-04-12,5.400000095367432
2023-04-13,5.400000095367432
2023-04-14,5.400000095367432
2023-04-17,5.699999809265137
2023-04-18,5.340000152587891
2023-04-19,5.25
2023-04-20,5.295000076293945
2023-04-21,4.815000057220459
2023-04-24,5.130000114440918
2023-04-25,4.800000190734863
2023-04-26,4.650000095367432
2023-04-27,4.15500020980835
2023-04-28,4.289999961853027
2023-05-01,4.050000190734863
2023-05-02,4.065000057220459
2023-05-03,3.9749999046325684
2023-05-04,3.990000009536743
2023-05-05,4.199999809265137
2023-05-08,3.9749999046325684
2023-05-09,4.15500020980835
2023-05-10,4.349999904632568
2023-05-11,4.5
2023-05-12,4.335000038146973
2023-05-15,4.065000057220459
2023-05-16,4.485000133514404
2023-05-17,4.349999904632568
2023-05-18,4.289999961853027
2023-05-19,4.09499979019165
2023-05-22,4.09499979019165
2023-05-23,4.199999809265137
2023-05-24,3.990000009536743
2023-05-25,4.170000076293945
2023-05-26,4.050000190734863
2023-05-30,3.944999933242798
2023-05-31,3.869999885559082
2023-06-01,3.825000047683716
2023-06-02,3.825000047683716
2023-06-05,3.5399999618530273
2023-06-06,3.180000066757202
2023-06-07,3.5250000953674316
2023-06-08,3.5999999046325684
2023-06-09,3.4049999713897705
2023-06-12,3.555000066757202
2023-06-13,3.2249999046325684
2023-06-14,3.299999952316284
2023-06-15,5.639999866485596
2023-06-16,9.899999618530273
2023-06-20,8.25
2023-06-21,6.449999809265137
2023-06-22,5.385000228881836
2023-06-23,7.829999923706055
2023-06-26,7.349999904632568
2023-06-27,7.650000095367432
2023-06-28,7.050000190734863
2023-06-29,6.494999885559082
2023-06-30,6.0
2023-07-03,5.699999809265137
2023-07-05,5.159999847412109
2023-07-06,4.409999847412109
2023-07-07,5.235000133514404
2023-07-10,4.829999923706055
2023-07-11,4.650000095367432
2023-07-12,4.635000228881836
2023-07-13,4.605000019073486
2023-07-14,4.139999866485596
2023-07-17,4.275000095367432
2023-07-18,3.990000009536743
2023-07-19,3.825000047683716
2023-07-20,3.884999990463257
2023-07-21,3.825000047683716
2023-07-24,3.5999999046325684
2023-07-25,3.734999895095825
2023-07-26,4.965000152587891
2023-07-27,4.184999942779541
2023-07-28,4.409999847412109
2023-07-31,4.380000114440918
2023-08-01,4.065000057220459
2023-08-02,4.019999980926514
2023-08-03,4.005000114440918
2023-08-04,4.184999942779541
2023-08-07,4.050000190734863
2023-08-08,4.050000190734863
2023-08-09,4.034999847412109
2023-08-10,4.09499979019165
2023-08-11,4.09499979019165
2023-08-14,4.050000190734863
2023-08-15,3.809999942779541
2023-08-16,3.825000047683716
2023-08-17,3.944999933242798
2023-08-18,3.765000104904175
2023-08-21,3.630000114440918
2023-08-22,3.450000047683716
2023-08-23,3.4200000762939453
2023-08-24,3.434999942779541
2023-08-25,3.0450000762939453
2023-08-28,3.0
2023-08-29,2.940000057220459
2023-08-30,3.0450000762939453
2023-08-31,2.7149999141693115
2023-09-01,3.299999952316284
2023-09-05,2.7899999618530273
2023-09-06,2.8499999046325684
2023-09-07,2.7899999618530273
2023-09-08,2.744999885559082
2023-09-11,2.819999933242798
2023-09-12,2.7750000953674316
2023-09-13,2.8499999046325684
2023-09-14,2.819999933242798
2023-09-15,2.8350000381469727
2023-09-18,3.930000066757202
2023-09-19,3.375
2023-09-20,3.4800000190734863
2023-09-21,3.3299999237060547
2023-09-22,3.1050000190734863
2023-09-25,2.940000057220459
2023-09-26,2.984999895095825
2023-09-27,3.0
2023-09-28,3.015000104904175
2023-09-29,3.015000104904175
2023-10-02,3.0450000762939453
2023-10-03,3.059999942779541
2023-10-04,3.1500000953674316
2023-10-05,3.059999942779541
2023-10-06,3.2249999046325684
2023-10-09,3.134999990463257
2023-10-10,3.0
2023-10-11,2.359999895095825
2023-10-12,2.0920000076293945
2023-10-13,2.0799999237060547
2023-10-16,2.2100000381469727
2023-10-17,2.5299999713897705
2023-10-18,2.3299999237060547
2023-10-19,2.240000009536743
2023-10-20,2.2300000190734863
2023-10-23,2.0999999046325684
2023-10-24,2.0220000743865967
2023-10-25,1.899999976158142
2023-10-26,1.809999942779541
2023-10-27,1.6799999475479126
2023-10-30,1.649999976158142
2023-10-31,1.6799999475479126
2023-11-01,2.0399999618530273
2023-11-02,1.9199999570846558
2023-11-03,1.9199999570846558
2023-11-06,1.940000057220459
2023-11-07,1.8519999980926514
2023-11-08,1.7799999713897705
2023-11-09,1.840000033378601
2023-11-10,1.7100000381469727
2023-11-13,1.7619999647140503
2023-11-14,1.878999948501587
2023-11-15,1.8799999952316284
2023-11-16,1.871000051498413
2023-11-17,1.75
2023-11-20,1.7899999618530273
2023-11-21,1.75
2023-11-22,1.7000000476837158
2023-11-24,1.75
2023-11-27,1.7599999904632568
2023-11-28,1.7480000257492065
2023-11-29,1.75
2023-11-30,2.049999952316284
2023-12-01,2.240000009536743
2023-12-04,2.2950000762939453
2023-12-05,2.200000047683716
2023-12-06,2.130000114440918
2023-12-07,2.1029999256134033
2023-12-08,2.0199999809265137
2023-12-11,2.0299999713897705
2023-12-12,1.9850000143051147
2023-12-13,1.7389999628067017
2023-12-14,1.7710000276565552
2023-12-15,1.7000000476837158
2023-12-18,1.6799999475479126
2023-12-19,1.6699999570846558
2023-12-20,1.7699999809265137
2023-12-21,1.75
2023-12-22,1.75
2023-12-26,2.309999942779541
2023-12-27,2.119999885559082
2023-12-28,2.009999990463257
2023-12-29,1.840000033378601
2024-01-02,1.8300000429153442
2024-01-03,1.7400000095367432
2024-01-04,1.8140000104904175
2024-01-05,1.843999981880188
2024-01-08,1.840000033378601
2024-01-09,1.7699999809265137
2024-01-10,1.7599999904632568
2024-01-11,1.718999981880188
2024-01-12,1.684999942779541
2024-01-16,1.440000057220459
2024-01-17,1.3700000047683716
2024-01-18,1.409999966621399
2024-01-19,1.3700000047683716
2024-01-22,1.3799999952316284
2024-01-23,1.4539999961853027
2024-01-24,1.4500000476837158
2024-01-25,1.409999966621399
2024-01-26,1.399999976158142
2024-01-29,1.3799999952316284
2024-01-30,1.350000023841858
2024-01-31,1.3300000429153442
2024-02-01,1.340000033378601
2024-02-02,1.2300000190734863
2024-02-05,1.2200000286102295
2024-02-06,1.2929999828338623
2024-02-07,1.2970000505447388
2024-02-08,1.2580000162124634
2024-02-09,1.1990000009536743
2024-02-12,1.2000000476837158
2024-02-13,1.2200000286102295
2024-02-14,1.2999999523162842
2024-02-15,1.3799999952316284
2024-02-16,1.4800000190734863
2024-02-20,1.4600000381469727
2024-02-21,1.5099999904632568
2024-02-22,1.3839999437332153
2024-02-23,1.2999999523162842
2024-02-26,1.406999945640564
2024-02-27,1.409999966621399
2024-02-28,1.440000057220459
2024-02-29,1.6200000047683716
2024-03-01,1.5499999523162842
2024-03-04,1.5199999809265137
2024-03-05,1.4700000286102295
2024-03-06,1.746999979019165
2024-03-07,1.690000057220459
2024-03-08,1.6100000143051147
2024-03-11,1.875
2024-03-12,2.049999952316284
2024-03-13,1.7599999904632568
2024-03-14,1.7799999713897705
2024-03-15,1.7200000286102295
2024-03-18,1.8799999952316284
2024-03-19,2.8399999141693115
2024-03-20,3.890000104904175
2024-03-21,3.259999990463257
2024-03-22,3.450000047683716
2024-03-25,3.390000104904175
2024-03-26,2.990000009536743
2024-03-27,2.9200000762939453
2024-03-28,3.009999990463257
2024-04-01,3.359999895095825
2024-04-02,3.7799999713897705
2024-04-03,3.299999952316284
2024-04-04,3.299999952316284
2024-04-05,2.9800000190734863
2024-04-08,2.7300000190734863
2024-04-09,2.549999952316284
2024-04-10,2.4200000762939453
2024-04-11,2.4000000953674316
2024-04-12,2.2100000381469727
2024-04-15,2.049999952316284
2024-04-16,2.0999999046325684
2024-04-17,2.319999933242798
2024-04-18,2.3499999046325684
2024-04-19,2.190000057220459
2024-04-22,2.180000066757202
2024-04-23,2.009999990463257
2024-04-24,2.0299999713897705
2024-04-25,2.759999990463257
2024-04-26,2.3399999141693115
2024-04-29,2.1600000858306885
2024-04-30,2.0799999237060547
2024-05-01,2.0999999046325684
2024-05-02,2.1500000953674316
2024-05-03,2.1549999713897705
2024-05-06,2.299999952316284
2024-05-07,2.3299999237060547
2024-05-08,2.3499999046325684
2024-05-09,2.259999990463257
2024-05-10,2.1500000953674316
2024-05-13,2.0899999141693115
2024-05-14,2.130000114440918
2024-05-15,2.3399999141693115
2024-05-16,2.190000057220459
2024-05-17,2.130000114440918
2024-05-20,2.1500000953674316
2024-05-21,2.0999999046325684
2024-05-22,1.899999976158142
2024-05-23,1.8799999952316284
2024-05-24,1.9800000190734863
2024-05-28,2.0199999809265137
2024-05-29,2.240000009536743
2024-05-30,2.1500000953674316
2024-05-31,2.130000114440918
2024-06-03,2.0799999237060547
2024-06-04,2.049999952316284
2024-06-05,1.9900000095367432
2024-06-06,1.9199999570846558
2024-06-07,2.0199999809265137
2024-06-10,2.0399999618530273
2024-06-11,1.9700000286102295
2024-06-12,2.049999952316284
2024-06-13,2.059999942779541
2024-06-14,2.0
2024-06-17,1.9299999475479126
2024-06-18,1.9199999570846558
2024-06-20,1.8600000143051147
2024-06-21,1.840000033378601
2024-06-24,1.7699999809265137
2024-06-25,1.7200000286102295
2024-06-26,1.7599999904632568
2024-06-27,1.7200000286102295
2024-06-28,1.7000000476837158
2024-07-01,1.6200000047683716
2024-07-02,1.6089999675750732
2024-07-03,1.600000023841858
2024-07-05,1.590000033378601
2024-07-08,1.5800000429153442
2024-07-09,1.5019999742507935
2024-07-10,1.5499999523162842
2024-07-11,1.4299999475479126
2024-07-12,1.4700000286102295
2024-07-15,1.409999966621399
2024-07-16,1.4500000476837158
2024-07-17,1.4199999570846558
2024-07-18,1.3650000095367432
2024-07-19,1.2200000286102295
2024-07-22,1.1890000104904175
2024-07-23,1.1699999570846558
2024-07-24,1.600000023841858
2024-07-25,1.3799999952316284
2024-07-26,1.5299999713897705
2024-07-29,1.350000023841858
2024-07-30,1.2899999618530273
2024-07-31,1.309999942779541
2024-08-01,1.2710000276565552
2024-08-02,1.2100000381469727
2024-08-05,1.1200000047683716
2024-08-06,1.090000033378601
2024-08-07,1.0110000371932983
2024-08-08,1.024999976158142
2024-08-09,1.0399999618530273
2024-08-12,1.0199999809265137
2024-08-13,0.9800000190734863
2024-08-14,1.059999942779541
2024-08-15,1.0149999856948853
2024-08-16,1.0199999809265137
2024-08-19,1.034999966621399
2024-08-20,1.0700000524520874
2024-08-21,1.100000023841858
2024-08-22,1.1100000143051147
2024-08-23,1.149999976158142
2024-08-26,1.1200000047683716
2024-08-27,1.2599999904632568
2024-08-28,1.159999966621399
2024-08-29,1.1100000143051147
2024-08-30,1.2100000381469727
2024-09-03,1.0099999904632568
2024-09-04,1.0499999523162842
2024-09-05,1.2200000286102295
2024-09-06,1.0800000429153442
2024-09-09,1.1019999980926514
2024-09-10,1.090000033378601
2024-09-11,1.1399999856948853
2024-09-12,1.149999976158142
2024-09-13,1.190000057220459
2024-09-16,1.2450000047683716
2024-09-17,1.2350000143051147
2024-09-18,1.1299999952316284
2024-09-19,1.3700000047683716
2024-09-20,1.2699999809265137
2024-09-23,1.190000057220459
2024-09-24,1.190000057220459
2024-09-25,1.190000057220459
2024-09-26,1.1799999475479126
2024-09-27,1.190000057220459
2024-09-30,1.1749999523162842
2024-10-01,1.159999966621399
2024-10-02,1.1699999570846558
2024-10-03,1.121999979019165
2024-10-04,1.149999976158142
2024-10-07,1.1699999570846558
2024-10-08,1.190000057220459
2024-10-09,1.149999976158142
2024-10-10,1.1399999856948853
2024-10-11,1.1549999713897705
2024-10-14,1.1109999418258667
2024-10-15,1.2089999914169312
2024-10-16,1.25
2024-10-17,1.350000023841858
2024-10-18,1.3799999952316284
2024-10-21,1.2339999675750732
2024-10-22,1.2999999523162842
2024-10-23,1.2799999713897705
2024-10-24,1.2300000190734863
2024-10-25,1.2300000190734863
2024-10-28,1.190000057220459
2024-10-29,1.180999994277954
2024-10-30,1.149999976158142
2024-10-31,1.1200000047683716
2024-11-01,1.1100000143051147
2024-11-04,1.1399999856948853
2024-11-05,1.1399999856948853
2024-11-06,1.1699999570846558
2024-11-07,1.149999976158142
2024-11-08,1.1759999990463257
2024-11-11,1.1019999980926514
2024-11-12,1.1299999952316284
2024-11-13,1.100000023841858
2024-11-14,1.0700000524520874
2024-11-15,0.8949999809265137
2024-11-18,0.9800000190734863
2024-11-19,0.9559999704360962
2024-11-20,0.9800000190734863
2024-11-21,2.119999885559082
