Date,SANA
2022-12-20,3.549999952316284
2022-12-21,3.5899999141693115
2022-12-22,3.569999933242798
2022-12-23,3.390000104904175
2022-12-27,3.190000057220459
2022-12-28,3.299999952316284
2022-12-29,3.7899999618530273
2022-12-30,3.950000047683716
2023-01-03,3.7300000190734863
2023-01-04,4.019999980926514
2023-01-05,3.7300000190734863
2023-01-06,3.630000114440918
2023-01-09,3.740000009536743
2023-01-10,3.9200000762939453
2023-01-11,4.389999866485596
2023-01-12,4.570000171661377
2023-01-13,4.730000019073486
2023-01-17,4.71999979019165
2023-01-18,4.380000114440918
2023-01-19,4.179999828338623
2023-01-20,4.539999961853027
2023-01-23,4.599999904632568
2023-01-24,4.710000038146973
2023-01-25,4.690000057220459
2023-01-26,4.610000133514404
2023-01-27,4.809999942779541
2023-01-30,4.650000095367432
2023-01-31,4.559999942779541
2023-02-01,4.710000038146973
2023-02-02,4.920000076293945
2023-02-03,4.679999828338623
2023-02-06,4.71999979019165
2023-02-07,4.760000228881836
2023-02-08,4.480000019073486
2023-02-09,4.360000133514404
2023-02-10,4.260000228881836
2023-02-13,4.28000020980835
2023-02-14,4.53000020980835
2023-02-15,4.639999866485596
2023-02-16,4.309999942779541
2023-02-17,4.380000114440918
2023-02-21,3.9800000190734863
2023-02-22,4.070000171661377
2023-02-23,3.990000009536743
2023-02-24,3.759999990463257
2023-02-27,3.700000047683716
2023-02-28,3.6700000762939453
2023-03-01,3.5899999141693115
2023-03-02,3.759999990463257
2023-03-03,3.9000000953674316
2023-03-06,3.5399999618530273
2023-03-07,3.7300000190734863
2023-03-08,3.5899999141693115
2023-03-09,3.3399999141693115
2023-03-10,3.1600000858306885
2023-03-13,3.490000009536743
2023-03-14,3.440000057220459
2023-03-15,3.4200000762939453
2023-03-16,3.259999990463257
2023-03-17,3.5
2023-03-20,3.5199999809265137
2023-03-21,3.5
2023-03-22,3.2699999809265137
2023-03-23,3.25
2023-03-24,3.2300000190734863
2023-03-27,3.3399999141693115
2023-03-28,3.130000114440918
2023-03-29,3.2699999809265137
2023-03-30,3.109999895095825
2023-03-31,3.2699999809265137
2023-04-03,3.2200000286102295
2023-04-04,3.2200000286102295
2023-04-05,3.240000009536743
2023-04-06,3.2899999618530273
2023-04-10,3.2799999713897705
2023-04-11,3.6500000953674316
2023-04-12,3.75
2023-04-13,4.900000095367432
2023-04-14,5.190000057220459
2023-04-17,5.639999866485596
2023-04-18,5.550000190734863
2023-04-19,5.590000152587891
2023-04-20,5.110000133514404
2023-04-21,5.239999771118164
2023-04-24,5.03000020980835
2023-04-25,5.25
2023-04-26,5.230000019073486
2023-04-27,5.190000057220459
2023-04-28,5.289999961853027
2023-05-01,5.46999979019165
2023-05-02,5.050000190734863
2023-05-03,5.5
2023-05-04,5.75
2023-05-05,5.699999809265137
2023-05-08,5.539999961853027
2023-05-09,6.110000133514404
2023-05-10,6.579999923706055
2023-05-11,6.480000019073486
2023-05-12,6.369999885559082
2023-05-15,7.519999980926514
2023-05-16,7.239999771118164
2023-05-17,7.480000019073486
2023-05-18,7.21999979019165
2023-05-19,7.119999885559082
2023-05-22,7.53000020980835
2023-05-23,7.090000152587891
2023-05-24,6.480000019073486
2023-05-25,6.239999771118164
2023-05-26,6.28000020980835
2023-05-30,5.800000190734863
2023-05-31,6.019999980926514
2023-06-01,6.099999904632568
2023-06-02,6.429999828338623
2023-06-05,6.21999979019165
2023-06-06,6.340000152587891
2023-06-07,6.210000038146973
2023-06-08,6.699999809265137
2023-06-09,6.199999809265137
2023-06-12,6.570000171661377
2023-06-13,6.420000076293945
2023-06-14,6.300000190734863
2023-06-15,6.5
2023-06-16,6.190000057220459
2023-06-20,6.190000057220459
2023-06-21,5.860000133514404
2023-06-22,5.619999885559082
2023-06-23,5.710000038146973
2023-06-26,6.010000228881836
2023-06-27,6.199999809265137
2023-06-28,6.260000228881836
2023-06-29,5.900000095367432
2023-06-30,5.960000038146973
2023-07-03,6.039999961853027
2023-07-05,6.019999980926514
2023-07-06,5.920000076293945
2023-07-07,5.989999771118164
2023-07-10,6.150000095367432
2023-07-11,6.110000133514404
2023-07-12,6.230000019073486
2023-07-13,5.929999828338623
2023-07-14,5.78000020980835
2023-07-17,6.119999885559082
2023-07-18,6.0
2023-07-19,5.980000019073486
2023-07-20,5.860000133514404
2023-07-21,6.119999885559082
2023-07-24,5.980000019073486
2023-07-25,5.920000076293945
2023-07-26,5.940000057220459
2023-07-27,5.690000057220459
2023-07-28,5.820000171661377
2023-07-31,5.860000133514404
2023-08-01,5.730000019073486
2023-08-02,5.590000152587891
2023-08-03,5.429999828338623
2023-08-04,5.380000114440918
2023-08-07,5.119999885559082
2023-08-08,5.519999980926514
2023-08-09,5.610000133514404
2023-08-10,5.480000019073486
2023-08-11,5.460000038146973
2023-08-14,5.400000095367432
2023-08-15,5.380000114440918
2023-08-16,5.380000114440918
2023-08-17,5.380000114440918
2023-08-18,5.440000057220459
2023-08-21,5.559999942779541
2023-08-22,5.599999904632568
2023-08-23,5.449999809265137
2023-08-24,5.380000114440918
2023-08-25,5.449999809265137
2023-08-28,5.53000020980835
2023-08-29,5.400000095367432
2023-08-30,5.489999771118164
2023-08-31,5.349999904632568
2023-09-01,5.340000152587891
2023-09-05,5.800000190734863
2023-09-06,5.920000076293945
2023-09-07,5.539999961853027
2023-09-08,5.510000228881836
2023-09-11,5.570000171661377
2023-09-12,5.690000057220459
2023-09-13,5.135000228881836
2023-09-14,4.505000114440918
2023-09-15,4.46999979019165
2023-09-18,4.230000019073486
2023-09-19,4.389999866485596
2023-09-20,4.21999979019165
2023-09-21,3.9600000381469727
2023-09-22,3.8299999237060547
2023-09-25,3.930000066757202
2023-09-26,3.7699999809265137
2023-09-27,3.9700000286102295
2023-09-28,3.990000009536743
2023-09-29,3.869999885559082
2023-10-02,3.5799999237060547
2023-10-03,3.609999895095825
2023-10-04,3.6600000858306885
2023-10-05,3.7699999809265137
2023-10-06,3.799999952316284
2023-10-09,3.6500000953674316
2023-10-10,3.799999952316284
2023-10-11,3.4600000381469727
2023-10-12,3.200000047683716
2023-10-13,3.3499999046325684
2023-10-16,3.059999942779541
2023-10-17,3.109999895095825
2023-10-18,3.0999999046325684
2023-10-19,2.990000009536743
2023-10-20,3.059999942779541
2023-10-23,3.0
2023-10-24,2.9800000190734863
2023-10-25,2.809999942779541
2023-10-26,2.9200000762939453
2023-10-27,2.799999952316284
2023-10-30,2.9600000381469727
2023-10-31,2.9600000381469727
2023-11-01,3.0899999141693115
2023-11-02,3.0799999237060547
2023-11-03,3.5299999713897705
2023-11-06,3.430000066757202
2023-11-07,3.880000114440918
2023-11-08,3.3399999141693115
2023-11-09,3.305000066757202
2023-11-10,3.369999885559082
2023-11-13,3.4800000190734863
2023-11-14,3.799999952316284
2023-11-15,4.239999771118164
2023-11-16,3.9200000762939453
2023-11-17,4.199999809265137
2023-11-20,4.300000190734863
2023-11-21,4.010000228881836
2023-11-22,4.25
2023-11-24,4.380000114440918
2023-11-27,4.239999771118164
2023-11-28,4.239999771118164
2023-11-29,4.190000057220459
2023-11-30,4.059999942779541
2023-12-01,4.039999961853027
2023-12-04,4.090000152587891
2023-12-05,4.005000114440918
2023-12-06,3.8499999046325684
2023-12-07,3.9000000953674316
2023-12-08,3.7200000286102295
2023-12-11,3.640000104904175
2023-12-12,3.4000000953674316
2023-12-13,3.619999885559082
2023-12-14,3.990000009536743
2023-12-15,4.010000228881836
2023-12-18,3.75
2023-12-19,4.260000228881836
2023-12-20,4.099999904632568
2023-12-21,4.110000133514404
2023-12-22,4.369999885559082
2023-12-26,4.550000190734863
2023-12-27,4.269999980926514
2023-12-28,4.349999904632568
2023-12-29,4.079999923706055
2024-01-02,4.199999809265137
2024-01-03,4.699999809265137
2024-01-04,4.900000095367432
2024-01-05,5.099999904632568
2024-01-08,5.079999923706055
2024-01-09,5.15500020980835
2024-01-10,7.179999828338623
2024-01-11,6.630000114440918
2024-01-12,6.324999809265137
2024-01-16,6.360000133514404
2024-01-17,6.119999885559082
2024-01-18,5.650000095367432
2024-01-19,5.059999942779541
2024-01-22,5.389999866485596
2024-01-23,5.349999904632568
2024-01-24,5.320000171661377
2024-01-25,5.349999904632568
2024-01-26,5.46999979019165
2024-01-29,5.980000019073486
2024-01-30,5.650000095367432
2024-01-31,5.489999771118164
2024-02-01,5.829999923706055
2024-02-02,5.739999771118164
2024-02-05,6.03000020980835
2024-02-06,6.289999961853027
2024-02-07,6.099999904632568
2024-02-08,6.159999847412109
2024-02-09,6.46999979019165
2024-02-12,6.300000190734863
2024-02-13,6.269999980926514
2024-02-14,7.21999979019165
2024-02-15,8.520000457763672
2024-02-16,8.680000305175781
2024-02-20,8.140000343322754
2024-02-21,7.989999771118164
2024-02-22,8.09000015258789
2024-02-23,8.28499984741211
2024-02-26,8.449999809265137
2024-02-27,9.9399995803833
2024-02-28,10.670000076293945
2024-02-29,10.039999961853027
2024-03-01,11.270000457763672
2024-03-04,9.460000038146973
2024-03-05,9.8100004196167
2024-03-06,9.729999542236328
2024-03-07,9.579999923706055
2024-03-08,9.5
2024-03-11,9.5
2024-03-12,9.270000457763672
2024-03-13,9.850000381469727
2024-03-14,9.050000190734863
2024-03-15,8.880000114440918
2024-03-18,8.90999984741211
2024-03-19,8.649999618530273
2024-03-20,8.949999809265137
2024-03-21,9.149999618530273
2024-03-22,9.149999618530273
2024-03-25,9.09000015258789
2024-03-26,9.460000038146973
2024-03-27,10.0
2024-03-28,10.0
2024-04-01,10.119999885559082
2024-04-02,8.819999694824219
2024-04-03,9.15999984741211
2024-04-04,8.510000228881836
2024-04-05,9.010000228881836
2024-04-08,9.09000015258789
2024-04-09,9.34000015258789
2024-04-10,9.0
2024-04-11,9.359999656677246
2024-04-12,8.960000038146973
2024-04-15,8.550000190734863
2024-04-16,8.40999984741211
2024-04-17,8.260000228881836
2024-04-18,7.730000019073486
2024-04-19,7.610000133514404
2024-04-22,7.929999828338623
2024-04-23,8.09000015258789
2024-04-24,8.579999923706055
2024-04-25,8.5
2024-04-26,8.720000267028809
2024-04-29,9.079999923706055
2024-04-30,9.0
2024-05-01,9.630000114440918
2024-05-02,9.779999732971191
2024-05-03,10.4399995803833
2024-05-06,10.0
2024-05-07,10.039999961853027
2024-05-08,9.489999771118164
2024-05-09,7.5
2024-05-10,7.559999942779541
2024-05-13,7.909999847412109
2024-05-14,8.600000381469727
2024-05-15,9.270000457763672
2024-05-16,8.550000190734863
2024-05-17,8.729999542236328
2024-05-20,8.630000114440918
2024-05-21,8.300000190734863
2024-05-22,8.260000228881836
2024-05-23,7.980000019073486
2024-05-24,8.020000457763672
2024-05-28,7.800000190734863
2024-05-29,7.75
2024-05-30,7.610000133514404
2024-05-31,7.5
2024-06-03,7.809999942779541
2024-06-04,7.5
2024-06-05,7.829999923706055
2024-06-06,7.360000133514404
2024-06-07,6.980000019073486
2024-06-10,6.920000076293945
2024-06-11,6.889999866485596
2024-06-12,6.820000171661377
2024-06-13,7.150000095367432
2024-06-14,6.079999923706055
2024-06-17,6.0
2024-06-18,5.679999828338623
2024-06-20,5.230000019073486
2024-06-21,5.510000228881836
2024-06-24,5.539999961853027
2024-06-25,5.420000076293945
2024-06-26,5.25
2024-06-27,5.400000095367432
2024-06-28,5.460000038146973
2024-07-01,5.46999979019165
2024-07-02,5.349999904632568
2024-07-03,5.21999979019165
2024-07-05,5.090000152587891
2024-07-08,5.079999923706055
2024-07-09,5.230000019073486
2024-07-10,5.179999828338623
2024-07-11,5.659999847412109
2024-07-12,5.949999809265137
2024-07-15,6.360000133514404
2024-07-16,6.860000133514404
2024-07-17,6.380000114440918
2024-07-18,5.929999828338623
2024-07-19,5.800000190734863
2024-07-22,6.110000133514404
2024-07-23,6.289999961853027
2024-07-24,6.119999885559082
2024-07-25,6.050000190734863
2024-07-26,6.400000095367432
2024-07-29,6.150000095367432
2024-07-30,5.869999885559082
2024-07-31,6.090000152587891
2024-08-01,5.360000133514404
2024-08-02,5.039999961853027
2024-08-05,4.840000152587891
2024-08-06,4.960000038146973
2024-08-07,4.71999979019165
2024-08-08,4.659999847412109
2024-08-09,4.909999847412109
2024-08-12,4.889999866485596
2024-08-13,4.900000095367432
2024-08-14,4.75
2024-08-15,4.989999771118164
2024-08-16,4.989999771118164
2024-08-19,5.039999961853027
2024-08-20,5.010000228881836
2024-08-21,5.300000190734863
2024-08-22,5.710000038146973
2024-08-23,5.840000152587891
2024-08-26,5.840000152587891
2024-08-27,5.78000020980835
2024-08-28,5.849999904632568
2024-08-29,6.110000133514404
2024-08-30,6.050000190734863
2024-09-03,5.599999904632568
2024-09-04,5.5
2024-09-05,5.409999847412109
2024-09-06,5.039999961853027
2024-09-09,5.03000020980835
2024-09-10,5.0
2024-09-11,4.989999771118164
2024-09-12,4.53000020980835
2024-09-13,4.46999979019165
2024-09-16,4.360000133514404
2024-09-17,4.300000190734863
2024-09-18,4.289999961853027
2024-09-19,4.619999885559082
2024-09-20,4.25
2024-09-23,4.090000152587891
2024-09-24,4.090000152587891
2024-09-25,3.759999990463257
2024-09-26,4.269999980926514
2024-09-27,4.28000020980835
2024-09-30,4.159999847412109
2024-10-01,4.239999771118164
2024-10-02,4.360000133514404
2024-10-03,4.25
2024-10-04,4.230000019073486
2024-10-07,4.210000038146973
2024-10-08,4.079999923706055
2024-10-09,3.990000009536743
2024-10-10,3.8299999237060547
2024-10-11,3.990000009536743
2024-10-14,4.010000228881836
2024-10-15,4.139999866485596
2024-10-16,4.230000019073486
2024-10-17,4.059999942779541
2024-10-18,4.230000019073486
2024-10-21,3.930000066757202
2024-10-22,3.9000000953674316
2024-10-23,3.7899999618530273
2024-10-24,3.809999942779541
2024-10-25,3.759999990463257
2024-10-28,3.9200000762939453
2024-10-29,3.7799999713897705
2024-10-30,3.6600000858306885
2024-10-31,3.5
2024-11-01,3.6600000858306885
2024-11-04,3.759999990463257
2024-11-05,3.390000104904175
2024-11-06,3.4100000858306885
2024-11-07,3.0999999046325684
2024-11-08,3.005000114440918
2024-11-11,2.890000104904175
2024-11-12,2.8399999141693115
2024-11-13,2.6600000858306885
2024-11-14,2.5899999141693115
2024-11-15,2.4200000762939453
2024-11-18,2.3399999141693115
2024-11-19,2.359999895095825
2024-11-20,2.5299999713897705
2024-11-21,2.3499999046325684
