Date,APDN
2022-07-05,16.399999618530273
2022-07-06,15.600000381469727
2022-07-07,15.600000381469727
2022-07-08,15.800000190734863
2022-07-11,14.600000381469727
2022-07-12,15.600000381469727
2022-07-13,16.200000762939453
2022-07-14,18.200000762939453
2022-07-15,18.0
2022-07-18,16.399999618530273
2022-07-19,15.199999809265137
2022-07-20,14.600000381469727
2022-07-21,13.800000190734863
2022-07-22,15.199999809265137
2022-07-25,13.600000381469727
2022-07-26,13.800000190734863
2022-07-27,14.0
2022-07-28,14.0
2022-07-29,14.199999809265137
2022-08-01,13.600000381469727
2022-08-02,56.0
2022-08-03,82.0
2022-08-04,114.80000305175781
2022-08-05,116.5999984741211
2022-08-08,97.4000015258789
2022-08-09,99.4000015258789
2022-08-10,92.19999694824219
2022-08-11,90.4000015258789
2022-08-12,74.0
2022-08-15,68.5999984741211
2022-08-16,66.5999984741211
2022-08-17,74.19999694824219
2022-08-18,72.0
2022-08-19,82.19999694824219
2022-08-22,74.19999694824219
2022-08-23,68.19999694824219
2022-08-24,70.5999984741211
2022-08-25,70.4000015258789
2022-08-26,63.400001525878906
2022-08-29,58.20000076293945
2022-08-30,53.0
2022-08-31,62.400001525878906
2022-09-01,55.599998474121094
2022-09-02,55.400001525878906
2022-09-06,59.400001525878906
2022-09-07,56.400001525878906
2022-09-08,55.599998474121094
2022-09-09,57.20000076293945
2022-09-12,57.400001525878906
2022-09-13,52.0
2022-09-14,51.599998474121094
2022-09-15,49.0
2022-09-16,45.20000076293945
2022-09-19,36.599998474121094
2022-09-20,36.400001525878906
2022-09-21,34.400001525878906
2022-09-22,32.0
2022-09-23,27.0
2022-09-26,25.0
2022-09-27,26.799999237060547
2022-09-28,26.200000762939453
2022-09-29,24.399999618530273
2022-09-30,22.600000381469727
2022-10-03,22.399999618530273
2022-10-04,30.399999618530273
2022-10-05,29.0
2022-10-06,30.799999237060547
2022-10-07,24.799999237060547
2022-10-10,42.400001525878906
2022-10-11,40.0
2022-10-12,54.599998474121094
2022-10-13,56.400001525878906
2022-10-14,47.599998474121094
2022-10-17,42.400001525878906
2022-10-18,42.79999923706055
2022-10-19,36.79999923706055
2022-10-20,39.79999923706055
2022-10-21,38.599998474121094
2022-10-24,35.20000076293945
2022-10-25,33.599998474121094
2022-10-26,35.0
2022-10-27,32.20000076293945
2022-10-28,34.79999923706055
2022-10-31,35.599998474121094
2022-11-01,35.599998474121094
2022-11-02,33.20000076293945
2022-11-03,35.400001525878906
2022-11-04,38.599998474121094
2022-11-07,35.20000076293945
2022-11-08,34.0
2022-11-09,32.400001525878906
2022-11-10,34.599998474121094
2022-11-11,33.79999923706055
2022-11-14,32.0
2022-11-15,31.200000762939453
2022-11-16,30.600000381469727
2022-11-17,29.600000381469727
2022-11-18,29.0
2022-11-21,28.0
2022-11-22,28.799999237060547
2022-11-23,27.799999237060547
2022-11-25,28.0
2022-11-28,27.600000381469727
2022-11-29,27.399999618530273
2022-11-30,27.200000762939453
2022-12-01,32.79999923706055
2022-12-02,31.200000762939453
2022-12-05,31.200000762939453
2022-12-06,28.600000381469727
2022-12-07,29.0
2022-12-08,29.0
2022-12-09,27.799999237060547
2022-12-12,29.600000381469727
2022-12-13,29.399999618530273
2022-12-14,28.0
2022-12-15,28.200000762939453
2022-12-16,27.0
2022-12-19,24.399999618530273
2022-12-20,25.0
2022-12-21,26.0
2022-12-22,26.200000762939453
2022-12-23,26.200000762939453
2022-12-27,25.600000381469727
2022-12-28,26.0
2022-12-29,25.200000762939453
2022-12-30,33.20000076293945
2023-01-03,31.399999618530273
2023-01-04,32.400001525878906
2023-01-05,33.0
2023-01-06,33.0
2023-01-09,32.20000076293945
2023-01-10,32.20000076293945
2023-01-11,33.79999923706055
2023-01-12,33.400001525878906
2023-01-13,33.79999923706055
2023-01-17,32.79999923706055
2023-01-18,33.0
2023-01-19,32.400001525878906
2023-01-20,31.0
2023-01-23,32.400001525878906
2023-01-24,31.0
2023-01-25,28.200000762939453
2023-01-26,29.399999618530273
2023-01-27,29.399999618530273
2023-01-30,29.399999618530273
2023-01-31,29.600000381469727
2023-02-01,29.799999237060547
2023-02-02,29.600000381469727
2023-02-03,34.0
2023-02-06,36.599998474121094
2023-02-07,34.0
2023-02-08,35.400001525878906
2023-02-09,33.0
2023-02-10,33.400001525878906
2023-02-13,32.20000076293945
2023-02-14,31.399999618530273
2023-02-15,33.0
2023-02-16,33.400001525878906
2023-02-17,33.400001525878906
2023-02-21,34.0
2023-02-22,31.799999237060547
2023-02-23,31.799999237060547
2023-02-24,28.399999618530273
2023-02-27,28.799999237060547
2023-02-28,28.0
2023-03-01,28.399999618530273
2023-03-02,27.399999618530273
2023-03-03,26.399999618530273
2023-03-06,25.600000381469727
2023-03-07,25.200000762939453
2023-03-08,25.0
2023-03-09,24.399999618530273
2023-03-10,21.399999618530273
2023-03-13,21.600000381469727
2023-03-14,20.399999618530273
2023-03-15,20.399999618530273
2023-03-16,21.0
2023-03-17,21.799999237060547
2023-03-20,21.0
2023-03-21,20.799999237060547
2023-03-22,23.0
2023-03-23,21.600000381469727
2023-03-24,21.200000762939453
2023-03-27,22.0
2023-03-28,22.0
2023-03-29,22.399999618530273
2023-03-30,23.0
2023-03-31,22.600000381469727
2023-04-03,22.200000762939453
2023-04-04,22.0
2023-04-05,21.600000381469727
2023-04-06,20.600000381469727
2023-04-10,21.399999618530273
2023-04-11,21.200000762939453
2023-04-12,21.399999618530273
2023-04-13,20.600000381469727
2023-04-14,21.0
2023-04-17,20.600000381469727
2023-04-18,20.799999237060547
2023-04-19,20.399999618530273
2023-04-20,20.799999237060547
2023-04-21,20.600000381469727
2023-04-24,20.799999237060547
2023-04-25,19.799999237060547
2023-04-26,19.600000381469727
2023-04-27,20.0
2023-04-28,19.399999618530273
2023-05-01,19.799999237060547
2023-05-02,20.0
2023-05-03,20.600000381469727
2023-05-04,20.600000381469727
2023-05-05,20.200000762939453
2023-05-08,20.600000381469727
2023-05-09,21.600000381469727
2023-05-10,21.799999237060547
2023-05-11,21.600000381469727
2023-05-12,21.399999618530273
2023-05-15,22.0
2023-05-16,22.200000762939453
2023-05-17,23.0
2023-05-18,22.799999237060547
2023-05-19,22.0
2023-05-22,23.0
2023-05-23,23.600000381469727
2023-05-24,23.0
2023-05-25,22.0
2023-05-26,20.799999237060547
2023-05-30,22.0
2023-05-31,22.0
2023-06-01,25.399999618530273
2023-06-02,25.200000762939453
2023-06-05,25.0
2023-06-06,28.399999618530273
2023-06-07,32.20000076293945
2023-06-08,30.0
2023-06-09,28.0
2023-06-12,26.200000762939453
2023-06-13,26.399999618530273
2023-06-14,26.399999618530273
2023-06-15,26.600000381469727
2023-06-16,27.399999618530273
2023-06-20,26.0
2023-06-21,26.0
2023-06-22,27.200000762939453
2023-06-23,27.200000762939453
2023-06-26,26.799999237060547
2023-06-27,25.399999618530273
2023-06-28,25.799999237060547
2023-06-29,25.600000381469727
2023-06-30,25.799999237060547
2023-07-03,26.0
2023-07-05,25.799999237060547
2023-07-06,26.0
2023-07-07,26.200000762939453
2023-07-10,26.399999618530273
2023-07-11,26.399999618530273
2023-07-12,25.399999618530273
2023-07-13,28.399999618530273
2023-07-14,26.600000381469727
2023-07-17,32.20000076293945
2023-07-18,31.0
2023-07-19,29.0
2023-07-20,28.200000762939453
2023-07-21,28.0
2023-07-24,28.0
2023-07-25,28.200000762939453
2023-07-26,30.200000762939453
2023-07-27,32.20000076293945
2023-07-28,31.600000381469727
2023-07-31,35.0
2023-08-01,37.20000076293945
2023-08-02,35.400001525878906
2023-08-03,34.0
2023-08-04,32.599998474121094
2023-08-07,31.200000762939453
2023-08-08,31.0
2023-08-09,31.799999237060547
2023-08-10,35.0
2023-08-11,31.200000762939453
2023-08-14,30.200000762939453
2023-08-15,30.200000762939453
2023-08-16,30.0
2023-08-17,29.799999237060547
2023-08-18,27.0
2023-08-21,27.0
2023-08-22,27.0
2023-08-23,29.0
2023-08-24,29.200000762939453
2023-08-25,27.799999237060547
2023-08-28,25.200000762939453
2023-08-29,25.399999618530273
2023-08-30,25.200000762939453
2023-08-31,25.600000381469727
2023-09-01,25.600000381469727
2023-09-05,25.799999237060547
2023-09-06,25.399999618530273
2023-09-07,26.0
2023-09-08,25.799999237060547
2023-09-11,26.200000762939453
2023-09-12,25.399999618530273
2023-09-13,25.600000381469727
2023-09-14,24.600000381469727
2023-09-15,28.399999618530273
2023-09-18,27.0
2023-09-19,25.200000762939453
2023-09-20,25.399999618530273
2023-09-21,26.399999618530273
2023-09-22,25.200000762939453
2023-09-25,24.600000381469727
2023-09-26,25.200000762939453
2023-09-27,24.600000381469727
2023-09-28,24.0
2023-09-29,24.200000762939453
2023-10-02,22.799999237060547
2023-10-03,21.799999237060547
2023-10-04,21.399999618530273
2023-10-05,21.799999237060547
2023-10-06,22.0
2023-10-09,20.799999237060547
2023-10-10,21.600000381469727
2023-10-11,21.0
2023-10-12,21.200000762939453
2023-10-13,20.600000381469727
2023-10-16,20.600000381469727
2023-10-17,20.200000762939453
2023-10-18,20.200000762939453
2023-10-19,19.399999618530273
2023-10-20,18.200000762939453
2023-10-23,16.399999618530273
2023-10-24,16.399999618530273
2023-10-25,16.399999618530273
2023-10-26,15.0
2023-10-27,16.600000381469727
2023-10-30,15.0
2023-10-31,15.0
2023-11-01,15.0
2023-11-02,16.399999618530273
2023-11-03,16.600000381469727
2023-11-06,17.399999618530273
2023-11-07,19.200000762939453
2023-11-08,18.399999618530273
2023-11-09,17.799999237060547
2023-11-10,17.799999237060547
2023-11-13,17.600000381469727
2023-11-14,17.799999237060547
2023-11-15,16.0
2023-11-16,16.799999237060547
2023-11-17,16.600000381469727
2023-11-20,16.799999237060547
2023-11-21,16.600000381469727
2023-11-22,17.200000762939453
2023-11-24,17.0
2023-11-27,17.600000381469727
2023-11-28,18.0
2023-11-29,18.0
2023-11-30,17.600000381469727
2023-12-01,19.0
2023-12-04,19.799999237060547
2023-12-05,20.600000381469727
2023-12-06,22.200000762939453
2023-12-07,21.600000381469727
2023-12-08,17.600000381469727
2023-12-11,15.199999809265137
2023-12-12,12.0
2023-12-13,15.199999809265137
2023-12-14,14.0
2023-12-15,12.399999618530273
2023-12-18,13.0
2023-12-19,12.399999618530273
2023-12-20,12.199999809265137
2023-12-21,11.399999618530273
2023-12-22,12.399999618530273
2023-12-26,12.399999618530273
2023-12-27,12.399999618530273
2023-12-28,12.800000190734863
2023-12-29,12.399999618530273
2024-01-02,12.399999618530273
2024-01-03,12.600000381469727
2024-01-04,12.399999618530273
2024-01-05,12.399999618530273
2024-01-08,12.600000381469727
2024-01-09,12.199999809265137
2024-01-10,12.0
2024-01-11,12.199999809265137
2024-01-12,12.0
2024-01-16,12.0
2024-01-17,12.399999618530273
2024-01-18,12.199999809265137
2024-01-19,12.0
2024-01-22,12.199999809265137
2024-01-23,12.600000381469727
2024-01-24,12.600000381469727
2024-01-25,12.600000381469727
2024-01-26,12.399999618530273
2024-01-29,12.199999809265137
2024-01-30,12.0
2024-01-31,11.600000381469727
2024-02-01,12.0
2024-02-02,11.399999618530273
2024-02-05,11.199999809265137
2024-02-06,11.399999618530273
2024-02-07,12.0
2024-02-08,12.0
2024-02-09,12.199999809265137
2024-02-12,11.399999618530273
2024-02-13,11.800000190734863
2024-02-14,12.0
2024-02-15,12.199999809265137
2024-02-16,12.800000190734863
2024-02-20,13.600000381469727
2024-02-21,13.399999618530273
2024-02-22,13.199999809265137
2024-02-23,13.0
2024-02-26,12.399999618530273
2024-02-27,11.800000190734863
2024-02-28,12.0
2024-02-29,11.600000381469727
2024-03-01,11.199999809265137
2024-03-04,11.0
2024-03-05,11.399999618530273
2024-03-06,11.199999809265137
2024-03-07,11.199999809265137
2024-03-08,10.800000190734863
2024-03-11,10.600000381469727
2024-03-12,10.600000381469727
2024-03-13,9.600000381469727
2024-03-14,7.400000095367432
2024-03-15,7.400000095367432
2024-03-18,8.800000190734863
2024-03-19,9.0
2024-03-20,10.0
2024-03-21,10.0
2024-03-22,10.0
2024-03-25,9.600000381469727
2024-03-26,8.800000190734863
2024-03-27,8.600000381469727
2024-03-28,8.199999809265137
2024-04-01,8.399999618530273
2024-04-02,8.600000381469727
2024-04-03,8.800000190734863
2024-04-04,8.0
2024-04-05,7.800000190734863
2024-04-08,8.0
2024-04-09,7.800000190734863
2024-04-10,7.800000190734863
2024-04-11,7.599999904632568
2024-04-12,7.599999904632568
2024-04-15,7.199999809265137
2024-04-16,6.800000190734863
2024-04-17,6.599999904632568
2024-04-18,6.800000190734863
2024-04-19,6.800000190734863
2024-04-22,6.599999904632568
2024-04-23,5.800000190734863
2024-04-24,4.800000190734863
2024-04-25,5.0
2024-04-26,4.369999885559082
2024-04-29,3.8499999046325684
2024-04-30,4.0
2024-05-01,4.03000020980835
2024-05-02,4.090000152587891
2024-05-03,3.75
2024-05-06,3.630000114440918
2024-05-07,3.5999999046325684
2024-05-08,3.740000009536743
2024-05-09,3.740000009536743
2024-05-10,3.450000047683716
2024-05-13,3.0799999237060547
2024-05-14,3.2200000286102295
2024-05-15,2.9600000381469727
2024-05-16,2.75
2024-05-17,2.509999990463257
2024-05-20,1.9600000381469727
2024-05-21,1.8799999952316284
2024-05-22,1.9500000476837158
2024-05-23,2.0299999713897705
2024-05-24,1.9900000095367432
2024-05-28,0.6000000238418579
2024-05-29,0.6600000262260437
2024-05-30,0.6100000143051147
2024-05-31,0.6000000238418579
2024-06-03,0.5699999928474426
2024-06-04,0.5099999904632568
2024-06-05,0.6000000238418579
2024-06-06,0.550000011920929
2024-06-07,0.5400000214576721
2024-06-10,0.5299999713897705
2024-06-11,0.5199999809265137
2024-06-12,0.5
2024-06-13,0.5299999713897705
2024-06-14,0.49000000953674316
2024-06-17,0.46000000834465027
2024-06-18,0.46000000834465027
2024-06-20,0.47999998927116394
2024-06-21,0.47999998927116394
2024-06-24,0.4699999988079071
2024-06-25,0.4099999964237213
2024-06-26,0.4099999964237213
2024-06-27,0.4099999964237213
2024-06-28,0.4099999964237213
2024-07-01,0.550000011920929
2024-07-02,0.4399999976158142
2024-07-03,0.38999998569488525
2024-07-05,0.4399999976158142
2024-07-08,0.4300000071525574
2024-07-09,0.46000000834465027
2024-07-10,0.4699999988079071
2024-07-11,0.4399999976158142
2024-07-12,0.4300000071525574
2024-07-15,0.4300000071525574
2024-07-16,0.4399999976158142
2024-07-17,0.4300000071525574
2024-07-18,0.4099999964237213
2024-07-19,0.4000000059604645
2024-07-22,0.4099999964237213
2024-07-23,0.4099999964237213
2024-07-24,0.4099999964237213
2024-07-25,0.4300000071525574
2024-07-26,0.4099999964237213
2024-07-29,0.41999998688697815
2024-07-30,0.38999998569488525
2024-07-31,0.3799999952316284
2024-08-01,0.3799999952316284
2024-08-02,0.3799999952316284
2024-08-05,0.3799999952316284
2024-08-06,0.4000000059604645
2024-08-07,0.3799999952316284
2024-08-08,0.3499999940395355
2024-08-09,0.36000001430511475
2024-08-12,0.36000001430511475
2024-08-13,0.3499999940395355
2024-08-14,0.44999998807907104
2024-08-15,0.4399999976158142
2024-08-16,0.7799999713897705
2024-08-19,1.7899999618530273
2024-08-20,1.5399999618530273
2024-08-21,2.069999933242798
2024-08-22,1.8300000429153442
2024-08-23,2.5399999618530273
2024-08-26,2.200000047683716
2024-08-27,2.390000104904175
2024-08-28,2.4200000762939453
2024-08-29,2.2100000381469727
2024-08-30,1.909999966621399
2024-09-03,1.5199999809265137
2024-09-04,1.2000000476837158
2024-09-05,1.309999942779541
2024-09-06,1.4500000476837158
2024-09-09,1.3899999856948853
2024-09-10,1.2799999713897705
2024-09-11,1.5099999904632568
2024-09-12,1.5
2024-09-13,1.3700000047683716
2024-09-16,1.3300000429153442
2024-09-17,1.3700000047683716
2024-09-18,1.3200000524520874
2024-09-19,1.2100000381469727
2024-09-20,1.25
2024-09-23,1.1299999952316284
2024-09-24,0.9599999785423279
2024-09-25,1.0299999713897705
2024-09-26,1.0099999904632568
2024-09-27,0.9300000071525574
2024-09-30,0.6499999761581421
2024-10-01,0.3400000035762787
2024-10-02,0.3400000035762787
2024-10-03,0.3700000047683716
2024-10-04,0.3700000047683716
2024-10-07,0.3799999952316284
2024-10-08,0.3700000047683716
2024-10-09,0.3499999940395355
2024-10-10,0.3199999928474426
2024-10-11,0.3199999928474426
2024-10-14,0.30000001192092896
2024-10-15,0.28999999165534973
2024-10-16,0.3100000023841858
2024-10-17,0.3199999928474426
2024-10-18,0.3199999928474426
2024-10-21,0.3799999952316284
2024-10-22,0.3400000035762787
2024-10-23,0.3499999940395355
2024-10-24,0.3100000023841858
2024-10-25,0.3100000023841858
2024-10-28,0.3100000023841858
2024-10-29,0.3199999928474426
2024-10-30,0.1899999976158142
2024-10-31,0.18000000715255737
2024-11-01,0.20000000298023224
2024-11-04,0.18000000715255737
2024-11-05,0.1899999976158142
2024-11-06,0.18000000715255737
2024-11-07,0.1899999976158142
2024-11-08,0.1899999976158142
2024-11-11,0.1899999976158142
2024-11-12,0.1899999976158142
2024-11-13,0.18000000715255737
2024-11-14,0.17000000178813934
2024-11-15,0.1599999964237213
2024-11-18,0.17000000178813934
2024-11-19,0.17000000178813934
2024-11-20,0.17000000178813934
2024-11-21,0.1599999964237213
