Date,BARK
2022-12-22,1.4600000381469727
2022-12-23,1.4199999570846558
2022-12-27,1.399999976158142
2022-12-28,1.3799999952316284
2022-12-29,1.4800000190734863
2022-12-30,1.4900000095367432
2023-01-03,1.5399999618530273
2023-01-04,1.5800000429153442
2023-01-05,1.6299999952316284
2023-01-06,1.659999966621399
2023-01-09,1.649999976158142
2023-01-10,1.9900000095367432
2023-01-11,2.0399999618530273
2023-01-12,2.1500000953674316
2023-01-13,1.9299999475479126
2023-01-17,1.909999966621399
2023-01-18,1.809999942779541
2023-01-19,1.850000023841858
2023-01-20,1.8700000047683716
2023-01-23,1.8700000047683716
2023-01-24,1.8600000143051147
2023-01-25,1.909999966621399
2023-01-26,1.9900000095367432
2023-01-27,2.0399999618530273
2023-01-30,1.9600000381469727
2023-01-31,2.009999990463257
2023-02-01,2.109999895095825
2023-02-02,2.190000057220459
2023-02-03,2.140000104904175
2023-02-06,2.059999942779541
2023-02-07,2.0199999809265137
2023-02-08,2.0299999713897705
2023-02-09,1.9600000381469727
2023-02-10,1.5299999713897705
2023-02-13,1.409999966621399
2023-02-14,1.3899999856948853
2023-02-15,1.4500000476837158
2023-02-16,1.5700000524520874
2023-02-17,1.5499999523162842
2023-02-21,1.399999976158142
2023-02-22,1.399999976158142
2023-02-23,1.3799999952316284
2023-02-24,1.3799999952316284
2023-02-27,1.3799999952316284
2023-02-28,1.350000023841858
2023-03-01,1.340000033378601
2023-03-02,1.350000023841858
2023-03-03,1.340000033378601
2023-03-06,1.340000033378601
2023-03-07,1.309999942779541
2023-03-08,1.2999999523162842
2023-03-09,1.2300000190734863
2023-03-10,1.1799999475479126
2023-03-13,1.159999966621399
2023-03-14,1.1100000143051147
2023-03-15,1.1100000143051147
2023-03-16,1.190000057220459
2023-03-17,1.25
2023-03-20,1.2200000286102295
2023-03-21,1.2799999713897705
2023-03-22,1.2899999618530273
2023-03-23,1.2699999809265137
2023-03-24,1.25
2023-03-27,1.2300000190734863
2023-03-28,1.340000033378601
2023-03-29,1.399999976158142
2023-03-30,1.4199999570846558
2023-03-31,1.4500000476837158
2023-04-03,1.4500000476837158
2023-04-04,1.3300000429153442
2023-04-05,1.2200000286102295
2023-04-06,1.2200000286102295
2023-04-10,1.2400000095367432
2023-04-11,1.25
2023-04-12,1.2200000286102295
2023-04-13,1.2400000095367432
2023-04-14,1.2300000190734863
2023-04-17,1.2100000381469727
2023-04-18,1.2200000286102295
2023-04-19,1.190000057220459
2023-04-20,1.149999976158142
2023-04-21,1.1299999952316284
2023-04-24,1.1299999952316284
2023-04-25,1.1100000143051147
2023-04-26,1.100000023841858
2023-04-27,1.1100000143051147
2023-04-28,1.100000023841858
2023-05-01,1.0800000429153442
2023-05-02,1.0399999618530273
2023-05-03,1.0099999904632568
2023-05-04,1.0199999809265137
2023-05-05,1.0199999809265137
2023-05-08,1.090000033378601
2023-05-09,1.0800000429153442
2023-05-10,1.1100000143051147
2023-05-11,1.0800000429153442
2023-05-12,1.059999942779541
2023-05-15,1.0700000524520874
2023-05-16,1.0499999523162842
2023-05-17,1.0700000524520874
2023-05-18,1.149999976158142
2023-05-19,1.159999966621399
2023-05-22,1.25
2023-05-23,1.2400000095367432
2023-05-24,1.2200000286102295
2023-05-25,1.1699999570846558
2023-05-26,1.1299999952316284
2023-05-30,1.100000023841858
2023-05-31,1.0399999618530273
2023-06-01,1.059999942779541
2023-06-02,1.1399999856948853
2023-06-05,1.100000023841858
2023-06-06,1.100000023841858
2023-06-07,1.0800000429153442
2023-06-08,1.1399999856948853
2023-06-09,1.3700000047683716
2023-06-12,1.3799999952316284
2023-06-13,1.5
2023-06-14,1.409999966621399
2023-06-15,1.3899999856948853
2023-06-16,1.399999976158142
2023-06-20,1.4700000286102295
2023-06-21,1.4500000476837158
2023-06-22,1.399999976158142
2023-06-23,1.4199999570846558
2023-06-26,1.3700000047683716
2023-06-27,1.3700000047683716
2023-06-28,1.3600000143051147
2023-06-29,1.3799999952316284
2023-06-30,1.3300000429153442
2023-07-03,1.3799999952316284
2023-07-05,1.340000033378601
2023-07-06,1.3200000524520874
2023-07-07,1.3799999952316284
2023-07-10,1.4299999475479126
2023-07-11,1.5499999523162842
2023-07-12,1.5299999713897705
2023-07-13,1.5
2023-07-14,1.409999966621399
2023-07-17,1.440000057220459
2023-07-18,1.440000057220459
2023-07-19,1.4299999475479126
2023-07-20,1.3799999952316284
2023-07-21,1.3700000047683716
2023-07-24,1.409999966621399
2023-07-25,1.399999976158142
2023-07-26,1.399999976158142
2023-07-27,1.350000023841858
2023-07-28,1.399999976158142
2023-07-31,1.440000057220459
2023-08-01,1.4600000381469727
2023-08-02,1.3799999952316284
2023-08-03,1.399999976158142
2023-08-04,1.3700000047683716
2023-08-07,1.3700000047683716
2023-08-08,1.440000057220459
2023-08-09,1.2400000095367432
2023-08-10,1.2000000476837158
2023-08-11,1.2000000476837158
2023-08-14,1.2000000476837158
2023-08-15,1.2300000190734863
2023-08-16,1.1799999475479126
2023-08-17,1.190000057220459
2023-08-18,1.340000033378601
2023-08-21,1.399999976158142
2023-08-22,1.3799999952316284
2023-08-23,1.399999976158142
2023-08-24,1.350000023841858
2023-08-25,1.3899999856948853
2023-08-28,1.4900000095367432
2023-08-29,1.4600000381469727
2023-08-30,1.4700000286102295
2023-08-31,1.600000023841858
2023-09-01,1.600000023841858
2023-09-05,1.6299999952316284
2023-09-06,1.590000033378601
2023-09-07,1.5399999618530273
2023-09-08,1.559999942779541
2023-09-11,1.600000023841858
2023-09-12,1.600000023841858
2023-09-13,1.5399999618530273
2023-09-14,1.5299999713897705
2023-09-15,1.4600000381469727
2023-09-18,1.3600000143051147
2023-09-19,1.3200000524520874
2023-09-20,1.3200000524520874
2023-09-21,1.2999999523162842
2023-09-22,1.25
2023-09-25,1.190000057220459
2023-09-26,1.159999966621399
2023-09-27,1.159999966621399
2023-09-28,1.1699999570846558
2023-09-29,1.2000000476837158
2023-10-02,1.1699999570846558
2023-10-03,1.149999976158142
2023-10-04,1.159999966621399
2023-10-05,1.159999966621399
2023-10-06,1.149999976158142
2023-10-09,1.1200000047683716
2023-10-10,1.1100000143051147
2023-10-11,1.090000033378601
2023-10-12,1.0499999523162842
2023-10-13,1.059999942779541
2023-10-16,1.1100000143051147
2023-10-17,1.1100000143051147
2023-10-18,1.059999942779541
2023-10-19,1.0399999618530273
2023-10-20,1.0299999713897705
2023-10-23,1.0199999809265137
2023-10-24,1.0399999618530273
2023-10-25,1.0099999904632568
2023-10-26,1.0399999618530273
2023-10-27,1.0299999713897705
2023-10-30,1.0399999618530273
2023-10-31,1.0700000524520874
2023-11-01,1.0499999523162842
2023-11-02,1.090000033378601
2023-11-03,1.0700000524520874
2023-11-06,1.059999942779541
2023-11-07,1.0299999713897705
2023-11-08,0.8939999938011169
2023-11-09,0.800000011920929
2023-11-10,0.824999988079071
2023-11-13,0.7699999809265137
2023-11-14,0.8059999942779541
2023-11-15,0.7979999780654907
2023-11-16,0.765999972820282
2023-11-17,0.7820000052452087
2023-11-20,0.7990000247955322
2023-11-21,0.7670000195503235
2023-11-22,0.7929999828338623
2023-11-24,0.7860000133514404
2023-11-27,0.75
2023-11-28,0.7820000052452087
2023-11-29,0.8199999928474426
2023-11-30,0.8220000267028809
2023-12-01,0.8069999814033508
2023-12-04,0.800000011920929
2023-12-05,0.75
2023-12-06,0.7419999837875366
2023-12-07,0.7730000019073486
2023-12-08,0.796999990940094
2023-12-11,0.7960000038146973
2023-12-12,0.7799999713897705
2023-12-13,0.7440000176429749
2023-12-14,0.7459999918937683
2023-12-15,0.7300000190734863
2023-12-18,0.7200000286102295
2023-12-19,0.7279999852180481
2023-12-20,0.7609999775886536
2023-12-21,0.7749999761581421
2023-12-22,0.8339999914169312
2023-12-26,0.8299999833106995
2023-12-27,0.8080000281333923
2023-12-28,0.8360000252723694
2023-12-29,0.8059999942779541
2024-01-02,0.753000020980835
2024-01-03,0.7630000114440918
2024-01-04,0.75
2024-01-05,0.7509999871253967
2024-01-08,0.7739999890327454
2024-01-09,0.9599999785423279
2024-01-10,0.925000011920929
2024-01-11,0.9419999718666077
2024-01-12,0.8849999904632568
2024-01-16,0.824999988079071
2024-01-17,0.9200000166893005
2024-01-18,0.9120000004768372
2024-01-19,0.902999997138977
2024-01-22,0.9279999732971191
2024-01-23,0.9279999732971191
2024-01-24,0.8970000147819519
2024-01-25,0.9620000123977661
2024-01-26,0.9750000238418579
2024-01-29,0.9589999914169312
2024-01-30,0.9670000076293945
2024-01-31,1.0299999713897705
2024-02-01,0.9700000286102295
2024-02-02,0.9229999780654907
2024-02-05,0.8650000095367432
2024-02-06,0.9169999957084656
2024-02-07,0.8999999761581421
2024-02-08,1.0399999618530273
2024-02-09,1.0700000524520874
2024-02-12,1.159999966621399
2024-02-13,1.1100000143051147
2024-02-14,1.159999966621399
2024-02-15,1.159999966621399
2024-02-16,1.1200000047683716
2024-02-20,1.1299999952316284
2024-02-21,1.1799999475479126
2024-02-22,1.2100000381469727
2024-02-23,1.1699999570846558
2024-02-26,1.1699999570846558
2024-02-27,1.2300000190734863
2024-02-28,1.2200000286102295
2024-02-29,1.2000000476837158
2024-03-01,1.25
2024-03-04,1.2400000095367432
2024-03-05,1.2899999618530273
2024-03-06,1.4700000286102295
2024-03-07,1.409999966621399
2024-03-08,1.3899999856948853
2024-03-11,1.350000023841858
2024-03-12,1.309999942779541
2024-03-13,1.2999999523162842
2024-03-14,1.2400000095367432
2024-03-15,1.3700000047683716
2024-03-18,1.3300000429153442
2024-03-19,1.3300000429153442
2024-03-20,1.3600000143051147
2024-03-21,1.350000023841858
2024-03-22,1.2699999809265137
2024-03-25,1.2699999809265137
2024-03-26,1.2400000095367432
2024-03-27,1.2400000095367432
2024-03-28,1.2400000095367432
2024-04-01,1.2300000190734863
2024-04-02,1.1799999475479126
2024-04-03,1.2100000381469727
2024-04-04,1.2100000381469727
2024-04-05,1.2200000286102295
2024-04-08,1.2300000190734863
2024-04-09,1.2000000476837158
2024-04-10,1.1799999475479126
2024-04-11,1.1699999570846558
2024-04-12,1.100000023841858
2024-04-15,1.059999942779541
2024-04-16,1.0499999523162842
2024-04-17,1.0700000524520874
2024-04-18,1.059999942779541
2024-04-19,1.0700000524520874
2024-04-22,1.100000023841858
2024-04-23,1.1200000047683716
2024-04-24,1.100000023841858
2024-04-25,1.0700000524520874
2024-04-26,1.100000023841858
2024-04-29,1.100000023841858
2024-04-30,1.100000023841858
2024-05-01,1.149999976158142
2024-05-02,1.159999966621399
2024-05-03,1.1699999570846558
2024-05-06,1.2100000381469727
2024-05-07,1.1799999475479126
2024-05-08,1.1699999570846558
2024-05-09,1.2000000476837158
2024-05-10,1.1799999475479126
2024-05-13,1.2200000286102295
2024-05-14,1.309999942779541
2024-05-15,1.2699999809265137
2024-05-16,1.2400000095367432
2024-05-17,1.2400000095367432
2024-05-20,1.2599999904632568
2024-05-21,1.25
2024-05-22,1.2200000286102295
2024-05-23,1.2000000476837158
2024-05-24,1.159999966621399
2024-05-28,1.2400000095367432
2024-05-29,1.2699999809265137
2024-05-30,1.350000023841858
2024-05-31,1.2999999523162842
2024-06-03,1.399999976158142
2024-06-04,1.309999942779541
2024-06-05,1.4199999570846558
2024-06-06,1.4700000286102295
2024-06-07,1.3300000429153442
2024-06-10,1.4199999570846558
2024-06-11,1.6200000047683716
2024-06-12,1.6299999952316284
2024-06-13,1.559999942779541
2024-06-14,1.5399999618530273
2024-06-17,1.4500000476837158
2024-06-18,1.4199999570846558
2024-06-20,1.3799999952316284
2024-06-21,1.4299999475479126
2024-06-24,1.4600000381469727
2024-06-25,1.659999966621399
2024-06-26,1.7400000095367432
2024-06-27,1.7999999523162842
2024-06-28,1.809999942779541
2024-07-01,1.7400000095367432
2024-07-02,1.7300000190734863
2024-07-03,1.690000057220459
2024-07-05,1.6399999856948853
2024-07-08,1.6699999570846558
2024-07-09,1.649999976158142
2024-07-10,1.6399999856948853
2024-07-11,1.7000000476837158
2024-07-12,1.690000057220459
2024-07-15,1.75
2024-07-16,1.7799999713897705
2024-07-17,1.7100000381469727
2024-07-18,1.659999966621399
2024-07-19,1.6299999952316284
2024-07-22,1.5099999904632568
2024-07-23,1.5399999618530273
2024-07-24,1.4700000286102295
2024-07-25,1.5199999809265137
2024-07-26,1.5199999809265137
2024-07-29,1.4900000095367432
2024-07-30,1.5199999809265137
2024-07-31,1.5499999523162842
2024-08-01,1.440000057220459
2024-08-02,1.350000023841858
2024-08-05,1.2599999904632568
2024-08-06,1.3700000047683716
2024-08-07,1.309999942779541
2024-08-08,1.5299999713897705
2024-08-09,1.5700000524520874
2024-08-12,1.5299999713897705
2024-08-13,1.559999942779541
2024-08-14,1.5499999523162842
2024-08-15,1.6399999856948853
2024-08-16,1.6699999570846558
2024-08-19,1.6799999475479126
2024-08-20,1.6299999952316284
2024-08-21,1.7200000286102295
2024-08-22,1.659999966621399
2024-08-23,1.75
2024-08-26,1.7799999713897705
2024-08-27,1.7899999618530273
2024-08-28,1.7400000095367432
2024-08-29,1.8300000429153442
2024-08-30,1.6699999570846558
2024-09-03,1.6699999570846558
2024-09-04,1.649999976158142
2024-09-05,1.690000057220459
2024-09-06,1.6200000047683716
2024-09-09,1.6799999475479126
2024-09-10,1.659999966621399
2024-09-11,1.690000057220459
2024-09-12,1.7100000381469727
2024-09-13,1.7300000190734863
2024-09-16,1.7200000286102295
2024-09-17,1.7400000095367432
2024-09-18,1.7000000476837158
2024-09-19,1.6699999570846558
2024-09-20,1.6299999952316284
2024-09-23,1.6100000143051147
2024-09-24,1.6299999952316284
2024-09-25,1.6100000143051147
2024-09-26,1.6200000047683716
2024-09-27,1.6299999952316284
2024-09-30,1.6299999952316284
2024-10-01,1.590000033378601
2024-10-02,1.5800000429153442
2024-10-03,1.5800000429153442
2024-10-04,1.649999976158142
2024-10-07,1.6200000047683716
2024-10-08,1.6299999952316284
2024-10-09,1.659999966621399
2024-10-10,1.6399999856948853
2024-10-11,1.6299999952316284
2024-10-14,1.5700000524520874
2024-10-15,1.6100000143051147
2024-10-16,1.5700000524520874
2024-10-17,1.5499999523162842
2024-10-18,1.5399999618530273
2024-10-21,1.4900000095367432
2024-10-22,1.4900000095367432
2024-10-23,1.4900000095367432
2024-10-24,1.3899999856948853
2024-10-25,1.3200000524520874
2024-10-28,1.399999976158142
2024-10-29,1.440000057220459
2024-10-30,1.4199999570846558
2024-10-31,1.4500000476837158
2024-11-01,1.4199999570846558
2024-11-04,1.399999976158142
2024-11-05,1.4600000381469727
2024-11-06,1.5099999904632568
2024-11-07,1.4800000190734863
2024-11-08,1.4199999570846558
2024-11-11,1.5499999523162842
2024-11-12,1.5299999713897705
2024-11-13,1.5700000524520874
2024-11-14,1.5800000429153442
2024-11-15,1.4900000095367432
2024-11-18,1.5800000429153442
2024-11-19,1.5800000429153442
2024-11-20,1.6200000047683716
2024-11-21,1.6799999475479126
