Date,RVNC
2022-07-21,16.700000762939453
2022-07-22,15.649999618530273
2022-07-25,16.010000228881836
2022-07-26,15.729999542236328
2022-07-27,15.829999923706055
2022-07-28,15.6899995803833
2022-07-29,15.520000457763672
2022-08-01,15.65999984741211
2022-08-02,16.799999237060547
2022-08-03,18.0
2022-08-04,18.299999237060547
2022-08-05,19.649999618530273
2022-08-08,19.34000015258789
2022-08-09,17.469999313354492
2022-08-10,21.56999969482422
2022-08-11,21.440000534057617
2022-08-12,22.489999771118164
2022-08-15,22.1200008392334
2022-08-16,22.31999969482422
2022-08-17,21.68000030517578
2022-08-18,22.229999542236328
2022-08-19,21.739999771118164
2022-08-22,21.25
2022-08-23,21.219999313354492
2022-08-24,21.260000228881836
2022-08-25,20.739999771118164
2022-08-26,19.440000534057617
2022-08-29,19.600000381469727
2022-08-30,19.8700008392334
2022-08-31,19.899999618530273
2022-09-01,21.09000015258789
2022-09-02,21.729999542236328
2022-09-06,20.100000381469727
2022-09-07,20.809999465942383
2022-09-08,25.299999237060547
2022-09-09,28.469999313354492
2022-09-12,28.09000015258789
2022-09-13,26.93000030517578
2022-09-14,27.530000686645508
2022-09-15,26.40999984741211
2022-09-16,25.940000534057617
2022-09-19,26.610000610351562
2022-09-20,26.010000228881836
2022-09-21,25.799999237060547
2022-09-22,25.559999465942383
2022-09-23,25.020000457763672
2022-09-26,24.389999389648438
2022-09-27,24.549999237060547
2022-09-28,24.940000534057617
2022-09-29,25.670000076293945
2022-09-30,27.0
2022-10-03,28.229999542236328
2022-10-04,29.059999465942383
2022-10-05,29.170000076293945
2022-10-06,30.655000686645508
2022-10-07,29.3700008392334
2022-10-10,28.889999389648438
2022-10-11,28.239999771118164
2022-10-12,28.09000015258789
2022-10-13,26.969999313354492
2022-10-14,25.100000381469727
2022-10-17,24.649999618530273
2022-10-18,25.260000228881836
2022-10-19,23.899999618530273
2022-10-20,23.520000457763672
2022-10-21,23.3700008392334
2022-10-24,22.530000686645508
2022-10-25,23.540000915527344
2022-10-26,23.760000228881836
2022-10-27,23.200000762939453
2022-10-28,22.440000534057617
2022-10-31,22.309999465942383
2022-11-01,22.459999084472656
2022-11-02,22.110000610351562
2022-11-03,21.510000228881836
2022-11-04,21.18000030517578
2022-11-07,21.280000686645508
2022-11-08,21.389999389648438
2022-11-09,20.299999237060547
2022-11-10,22.969999313354492
2022-11-11,22.489999771118164
2022-11-14,23.399999618530273
2022-11-15,23.760000228881836
2022-11-16,23.149999618530273
2022-11-17,21.969999313354492
2022-11-18,22.6200008392334
2022-11-21,22.100000381469727
2022-11-22,22.68000030517578
2022-11-23,22.790000915527344
2022-11-25,23.010000228881836
2022-11-28,22.5
2022-11-29,21.829999923706055
2022-11-30,21.709999084472656
2022-12-01,21.760000228881836
2022-12-02,22.149999618530273
2022-12-05,21.100000381469727
2022-12-06,21.729999542236328
2022-12-07,21.3700008392334
2022-12-08,22.079999923706055
2022-12-09,21.549999237060547
2022-12-12,22.139999389648438
2022-12-13,22.110000610351562
2022-12-14,21.790000915527344
2022-12-15,21.5
2022-12-16,20.719999313354492
2022-12-19,19.43000030517578
2022-12-20,19.549999237060547
2022-12-21,19.190000534057617
2022-12-22,19.719999313354492
2022-12-23,19.610000610351562
2022-12-27,18.709999084472656
2022-12-28,18.31999969482422
2022-12-29,18.6200008392334
2022-12-30,18.459999084472656
2023-01-03,18.360000610351562
2023-01-04,18.979999542236328
2023-01-05,18.75
2023-01-06,19.709999084472656
2023-01-09,30.420000076293945
2023-01-10,28.18000030517578
2023-01-11,26.760000228881836
2023-01-12,26.520000457763672
2023-01-13,27.920000076293945
2023-01-17,28.030000686645508
2023-01-18,29.34000015258789
2023-01-19,29.190000534057617
2023-01-20,31.700000762939453
2023-01-23,33.5099983215332
2023-01-24,32.36000061035156
2023-01-25,32.5099983215332
2023-01-26,33.880001068115234
2023-01-27,33.130001068115234
2023-01-30,32.81999969482422
2023-01-31,34.68000030517578
2023-02-01,34.380001068115234
2023-02-02,35.27000045776367
2023-02-03,34.91999816894531
2023-02-06,34.41999816894531
2023-02-07,34.63999938964844
2023-02-08,33.154998779296875
2023-02-09,32.939998626708984
2023-02-10,32.2400016784668
2023-02-13,32.279998779296875
2023-02-14,32.400001525878906
2023-02-15,33.209999084472656
2023-02-16,32.7599983215332
2023-02-17,33.779998779296875
2023-02-21,33.18000030517578
2023-02-22,33.060001373291016
2023-02-23,34.04999923706055
2023-02-24,34.119998931884766
2023-02-27,35.099998474121094
2023-02-28,34.70000076293945
2023-03-01,32.25
2023-03-02,31.549999237060547
2023-03-03,33.11000061035156
2023-03-06,32.9900016784668
2023-03-07,32.90999984741211
2023-03-08,31.979999542236328
2023-03-09,30.969999313354492
2023-03-10,28.6299991607666
2023-03-13,28.459999084472656
2023-03-14,29.5
2023-03-15,30.649999618530273
2023-03-16,31.149999618530273
2023-03-17,32.130001068115234
2023-03-20,32.25
2023-03-21,32.790000915527344
2023-03-22,31.780000686645508
2023-03-23,31.450000762939453
2023-03-24,31.700000762939453
2023-03-27,32.685001373291016
2023-03-28,31.389999389648438
2023-03-29,31.68000030517578
2023-03-30,31.1299991607666
2023-03-31,32.209999084472656
2023-04-03,33.790000915527344
2023-04-04,33.40999984741211
2023-04-05,33.060001373291016
2023-04-06,34.029998779296875
2023-04-10,31.469999313354492
2023-04-11,31.399999618530273
2023-04-12,30.520000457763672
2023-04-13,30.440000534057617
2023-04-14,30.40999984741211
2023-04-17,30.0
2023-04-18,30.540000915527344
2023-04-19,31.610000610351562
2023-04-20,32.5099983215332
2023-04-21,32.11000061035156
2023-04-24,31.5
2023-04-25,31.639999389648438
2023-04-26,31.510000228881836
2023-04-27,31.530000686645508
2023-04-28,31.829999923706055
2023-05-01,32.290000915527344
2023-05-02,33.13999938964844
2023-05-03,33.61000061035156
2023-05-04,33.779998779296875
2023-05-05,34.61000061035156
2023-05-08,36.599998474121094
2023-05-09,37.61000061035156
2023-05-10,36.209999084472656
2023-05-11,35.720001220703125
2023-05-12,35.18000030517578
2023-05-15,33.86000061035156
2023-05-16,33.459999084472656
2023-05-17,31.920000076293945
2023-05-18,31.81999969482422
2023-05-19,31.81999969482422
2023-05-22,32.5099983215332
2023-05-23,31.469999313354492
2023-05-24,31.510000228881836
2023-05-25,30.809999465942383
2023-05-26,30.459999084472656
2023-05-30,30.270000457763672
2023-05-31,30.559999465942383
2023-06-01,30.40999984741211
2023-06-02,31.059999465942383
2023-06-05,31.18000030517578
2023-06-06,30.940000534057617
2023-06-07,32.150001525878906
2023-06-08,31.1299991607666
2023-06-09,29.8700008392334
2023-06-12,29.549999237060547
2023-06-13,28.829999923706055
2023-06-14,28.450000762939453
2023-06-15,28.700000762939453
2023-06-16,29.360000610351562
2023-06-20,28.799999237060547
2023-06-21,28.3700008392334
2023-06-22,27.06999969482422
2023-06-23,26.739999771118164
2023-06-26,25.350000381469727
2023-06-27,25.479999542236328
2023-06-28,25.399999618530273
2023-06-29,24.700000762939453
2023-06-30,25.309999465942383
2023-07-03,25.06999969482422
2023-07-05,24.719999313354492
2023-07-06,24.049999237060547
2023-07-07,24.170000076293945
2023-07-10,24.760000228881836
2023-07-11,24.600000381469727
2023-07-12,23.350000381469727
2023-07-13,23.229999542236328
2023-07-14,22.510000228881836
2023-07-17,22.280000686645508
2023-07-18,22.200000762939453
2023-07-19,22.809999465942383
2023-07-20,22.540000915527344
2023-07-21,22.979999542236328
2023-07-24,22.760000228881836
2023-07-25,22.6200008392334
2023-07-26,23.290000915527344
2023-07-27,22.020000457763672
2023-07-28,22.530000686645508
2023-07-31,23.6299991607666
2023-08-01,23.040000915527344
2023-08-02,22.09000015258789
2023-08-03,23.0
2023-08-04,22.75
2023-08-07,21.700000762939453
2023-08-08,21.989999771118164
2023-08-09,20.219999313354492
2023-08-10,19.65999984741211
2023-08-11,18.90999984741211
2023-08-14,19.459999084472656
2023-08-15,18.799999237060547
2023-08-16,18.7549991607666
2023-08-17,17.6200008392334
2023-08-18,17.309999465942383
2023-08-21,17.549999237060547
2023-08-22,17.889999389648438
2023-08-23,18.610000610351562
2023-08-24,18.559999465942383
2023-08-25,18.5
2023-08-28,18.290000915527344
2023-08-29,18.270000457763672
2023-08-30,17.8700008392334
2023-08-31,17.6299991607666
2023-09-01,18.15999984741211
2023-09-05,17.489999771118164
2023-09-06,16.90999984741211
2023-09-07,16.579999923706055
2023-09-08,15.489999771118164
2023-09-11,15.430000305175781
2023-09-12,16.110000610351562
2023-09-13,17.020000457763672
2023-09-14,17.25
2023-09-15,16.799999237060547
2023-09-18,16.700000762939453
2023-09-19,13.8100004196167
2023-09-20,13.145000457763672
2023-09-21,12.470000267028809
2023-09-22,13.010000228881836
2023-09-25,12.550000190734863
2023-09-26,12.420000076293945
2023-09-27,12.09000015258789
2023-09-28,11.75
2023-09-29,11.470000267028809
2023-10-02,11.199999809265137
2023-10-03,10.449999809265137
2023-10-04,10.550000190734863
2023-10-05,10.680000305175781
2023-10-06,10.760000228881836
2023-10-09,10.15999984741211
2023-10-10,10.3100004196167
2023-10-11,9.90999984741211
2023-10-12,8.399999618530273
2023-10-13,8.640000343322754
2023-10-16,9.020000457763672
2023-10-17,9.270000457763672
2023-10-18,8.779999732971191
2023-10-19,8.699999809265137
2023-10-20,8.460000038146973
2023-10-23,8.390000343322754
2023-10-24,8.649999618530273
2023-10-25,8.170000076293945
2023-10-26,7.940000057220459
2023-10-27,7.980000019073486
2023-10-30,7.71999979019165
2023-10-31,7.889999866485596
2023-11-01,7.929999828338623
2023-11-02,8.4399995803833
2023-11-03,9.229999542236328
2023-11-06,9.079999923706055
2023-11-07,8.59000015258789
2023-11-08,8.329999923706055
2023-11-09,6.909999847412109
2023-11-10,5.96999979019165
2023-11-13,5.809999942779541
2023-11-14,6.760000228881836
2023-11-15,7.019999980926514
2023-11-16,6.920000076293945
2023-11-17,7.269999980926514
2023-11-20,7.465000152587891
2023-11-21,7.230000019073486
2023-11-22,7.289999961853027
2023-11-24,7.199999809265137
2023-11-27,6.900000095367432
2023-11-28,7.059999942779541
2023-11-29,6.940000057220459
2023-11-30,6.769999980926514
2023-12-01,7.239999771118164
2023-12-04,7.429999828338623
2023-12-05,7.349999904632568
2023-12-06,7.050000190734863
2023-12-07,7.090000152587891
2023-12-08,7.369999885559082
2023-12-11,7.409999847412109
2023-12-12,7.409999847412109
2023-12-13,7.920000076293945
2023-12-14,8.479999542236328
2023-12-15,8.079999923706055
2023-12-18,7.889999866485596
2023-12-19,8.239999771118164
2023-12-20,7.579999923706055
2023-12-21,8.430000305175781
2023-12-22,8.569999694824219
2023-12-26,8.829999923706055
2023-12-27,8.970000267028809
2023-12-28,8.880000114440918
2023-12-29,8.789999961853027
2024-01-02,9.3100004196167
2024-01-03,8.619999885559082
2024-01-04,8.789999961853027
2024-01-05,8.350000381469727
2024-01-08,7.050000190734863
2024-01-09,7.03000020980835
2024-01-10,6.789999961853027
2024-01-11,6.309999942779541
2024-01-12,5.940000057220459
2024-01-16,5.71999979019165
2024-01-17,6.059999942779541
2024-01-18,5.800000190734863
2024-01-19,5.659999847412109
2024-01-22,6.03000020980835
2024-01-23,6.03000020980835
2024-01-24,5.710000038146973
2024-01-25,5.929999828338623
2024-01-26,5.960000038146973
2024-01-29,6.039999961853027
2024-01-30,5.505000114440918
2024-01-31,5.03000020980835
2024-02-01,5.150000095367432
2024-02-02,5.369999885559082
2024-02-05,5.099999904632568
2024-02-06,5.920000076293945
2024-02-07,5.380000114440918
2024-02-08,5.420000076293945
2024-02-09,5.909999847412109
2024-02-12,5.769999980926514
2024-02-13,5.21999979019165
2024-02-14,5.579999923706055
2024-02-15,5.579999923706055
2024-02-16,5.559999942779541
2024-02-20,5.510000228881836
2024-02-21,5.369999885559082
2024-02-22,5.309999942779541
2024-02-23,5.489999771118164
2024-02-26,5.690000057220459
2024-02-27,5.699999809265137
2024-02-28,5.659999847412109
2024-02-29,7.139999866485596
2024-03-01,6.980000019073486
2024-03-04,6.070000171661377
2024-03-05,6.5
2024-03-06,6.340000152587891
2024-03-07,6.159999847412109
2024-03-08,6.010000228881836
2024-03-11,6.260000228881836
2024-03-12,6.284999847412109
2024-03-13,6.019999980926514
2024-03-14,5.429999828338623
2024-03-15,5.304999828338623
2024-03-18,4.940000057220459
2024-03-19,4.929999828338623
2024-03-20,5.070000171661377
2024-03-21,5.190000057220459
2024-03-22,4.869999885559082
2024-03-25,4.650000095367432
2024-03-26,4.699999809265137
2024-03-27,4.940000057220459
2024-03-28,4.920000076293945
2024-04-01,4.730000019073486
2024-04-02,4.510000228881836
2024-04-03,4.550000190734863
2024-04-04,4.409999847412109
2024-04-05,4.409999847412109
2024-04-08,4.449999809265137
2024-04-09,4.690000057220459
2024-04-10,4.409999847412109
2024-04-11,4.440000057220459
2024-04-12,4.130000114440918
2024-04-15,3.9700000286102295
2024-04-16,3.809999942779541
2024-04-17,3.759999990463257
2024-04-18,3.7899999618530273
2024-04-19,3.7799999713897705
2024-04-22,3.640000104904175
2024-04-23,3.6600000858306885
2024-04-24,3.569999933242798
2024-04-25,3.2899999618530273
2024-04-26,3.4000000953674316
2024-04-29,3.690000057220459
2024-04-30,3.609999895095825
2024-05-01,3.7950000762939453
2024-05-02,3.7699999809265137
2024-05-03,3.950000047683716
2024-05-06,4.099999904632568
2024-05-07,4.380000114440918
2024-05-08,4.269999980926514
2024-05-09,4.289999961853027
2024-05-10,3.319999933242798
2024-05-13,3.319999933242798
2024-05-14,3.4800000190734863
2024-05-15,3.309999942779541
2024-05-16,3.1600000858306885
2024-05-17,3.0199999809265137
2024-05-20,3.1600000858306885
2024-05-21,3.009999990463257
2024-05-22,2.9200000762939453
2024-05-23,2.6700000762939453
2024-05-24,2.7100000381469727
2024-05-28,2.6700000762939453
2024-05-29,2.799999952316284
2024-05-30,2.890000104904175
2024-05-31,2.8399999141693115
2024-06-03,3.009999990463257
2024-06-04,2.9100000858306885
2024-06-05,3.0299999713897705
2024-06-06,2.9000000953674316
2024-06-07,2.700000047683716
2024-06-10,2.740000009536743
2024-06-11,2.940000057220459
2024-06-12,3.0250000953674316
2024-06-13,2.9700000286102295
2024-06-14,2.819999933242798
2024-06-17,2.799999952316284
2024-06-18,2.799999952316284
2024-06-20,2.869999885559082
2024-06-21,2.6600000858306885
2024-06-24,2.569999933242798
2024-06-25,2.3499999046325684
2024-06-26,2.3399999141693115
2024-06-27,2.5799999237060547
2024-06-28,2.569999933242798
2024-07-01,2.569999933242798
2024-07-02,2.4200000762939453
2024-07-03,2.680000066757202
2024-07-05,2.6700000762939453
2024-07-08,2.7950000762939453
2024-07-09,2.890000104904175
2024-07-10,2.9100000858306885
2024-07-11,3.2699999809265137
2024-07-12,3.5799999237060547
2024-07-15,3.809999942779541
2024-07-16,4.25
2024-07-17,3.9600000381469727
2024-07-18,3.6500000953674316
2024-07-19,3.634999990463257
2024-07-22,4.010000228881836
2024-07-23,4.340000152587891
2024-07-24,3.930000066757202
2024-07-25,3.759999990463257
2024-07-26,3.9200000762939453
2024-07-29,3.7899999618530273
2024-07-30,3.700000047683716
2024-07-31,3.7799999713897705
2024-08-01,3.369999885559082
2024-08-02,3.200000047683716
2024-08-05,3.059999942779541
2024-08-06,3.0799999237060547
2024-08-07,2.819999933242798
2024-08-08,2.950000047683716
2024-08-09,3.5299999713897705
2024-08-12,6.599999904632568
2024-08-13,6.590000152587891
2024-08-14,6.579999923706055
2024-08-15,6.590000152587891
2024-08-16,6.619999885559082
2024-08-19,6.610000133514404
2024-08-20,6.599999904632568
2024-08-21,6.599999904632568
2024-08-22,6.590000152587891
2024-08-23,6.599999904632568
2024-08-26,6.579999923706055
2024-08-27,6.579999923706055
2024-08-28,6.579999923706055
2024-08-29,6.570000171661377
2024-08-30,6.570000171661377
2024-09-03,6.590000152587891
2024-09-04,6.579999923706055
2024-09-05,6.570000171661377
2024-09-06,6.579999923706055
2024-09-09,6.579999923706055
2024-09-10,6.570000171661377
2024-09-11,6.579999923706055
2024-09-12,6.559999942779541
2024-09-13,6.550000190734863
2024-09-16,5.96999979019165
2024-09-17,5.965000152587891
2024-09-18,5.989999771118164
2024-09-19,5.849999904632568
2024-09-20,5.809999942779541
2024-09-23,5.364999771118164
2024-09-24,5.494999885559082
2024-09-25,5.300000190734863
2024-09-26,5.389999866485596
2024-09-27,5.360000133514404
2024-09-30,5.190000057220459
2024-10-01,5.199999809265137
2024-10-02,5.190000057220459
2024-10-03,5.260000228881836
2024-10-04,5.21999979019165
2024-10-07,5.329999923706055
2024-10-08,5.21999979019165
2024-10-09,5.239999771118164
2024-10-10,5.260000228881836
2024-10-11,5.28000020980835
2024-10-14,5.139999866485596
2024-10-15,5.199999809265137
2024-10-16,5.28000020980835
2024-10-17,5.179999828338623
2024-10-18,5.289999961853027
2024-10-21,5.28000020980835
2024-10-22,5.289999961853027
2024-10-23,5.289999961853027
2024-10-24,5.300000190734863
2024-10-25,4.699999809265137
2024-10-28,5.900000095367432
2024-10-29,5.909999847412109
2024-10-30,5.920000076293945
2024-10-31,5.900000095367432
2024-11-01,5.800000190734863
2024-11-04,5.809999942779541
2024-11-05,5.840000152587891
2024-11-06,5.809999942779541
2024-11-07,5.78000020980835
2024-11-08,3.700000047683716
2024-11-11,3.450000047683716
2024-11-12,4.130000114440918
2024-11-13,4.239999771118164
2024-11-14,4.309999942779541
2024-11-15,4.170000076293945
2024-11-18,3.990000009536743
2024-11-19,3.759999990463257
2024-11-20,3.799999952316284
2024-11-21,3.8399999141693115
