Date,ALLK
2022-12-30,8.420000076293945
2023-01-03,8.270000457763672
2023-01-04,7.980000019073486
2023-01-05,7.650000095367432
2023-01-06,7.199999809265137
2023-01-09,7.150000095367432
2023-01-10,7.429999828338623
2023-01-11,7.449999809265137
2023-01-12,7.71999979019165
2023-01-13,7.920000076293945
2023-01-17,8.109999656677246
2023-01-18,7.920000076293945
2023-01-19,7.789999961853027
2023-01-20,7.739999771118164
2023-01-23,7.369999885559082
2023-01-24,7.460000038146973
2023-01-25,7.269999980926514
2023-01-26,7.170000076293945
2023-01-27,7.369999885559082
2023-01-30,7.21999979019165
2023-01-31,7.429999828338623
2023-02-01,7.400000095367432
2023-02-02,7.570000171661377
2023-02-03,7.210000038146973
2023-02-06,7.159999847412109
2023-02-07,7.289999961853027
2023-02-08,6.880000114440918
2023-02-09,6.670000076293945
2023-02-10,6.449999809265137
2023-02-13,6.409999847412109
2023-02-14,6.420000076293945
2023-02-15,6.309999942779541
2023-02-16,6.260000228881836
2023-02-17,6.329999923706055
2023-02-21,6.119999885559082
2023-02-22,6.130000114440918
2023-02-23,6.190000057220459
2023-02-24,5.800000190734863
2023-02-27,5.909999847412109
2023-02-28,5.949999809265137
2023-03-01,5.929999828338623
2023-03-02,5.800000190734863
2023-03-03,5.800000190734863
2023-03-06,5.400000095367432
2023-03-07,6.550000190734863
2023-03-08,6.110000133514404
2023-03-09,5.659999847412109
2023-03-10,5.369999885559082
2023-03-13,5.539999961853027
2023-03-14,5.539999961853027
2023-03-15,5.5
2023-03-16,5.5
2023-03-17,5.449999809265137
2023-03-20,4.960000038146973
2023-03-21,5.039999961853027
2023-03-22,4.690000057220459
2023-03-23,4.730000019073486
2023-03-24,4.610000133514404
2023-03-27,4.550000190734863
2023-03-28,4.440000057220459
2023-03-29,4.559999942779541
2023-03-30,4.300000190734863
2023-03-31,4.449999809265137
2023-04-03,4.389999866485596
2023-04-04,4.179999828338623
2023-04-05,4.130000114440918
2023-04-06,4.320000171661377
2023-04-10,4.119999885559082
2023-04-11,4.320000171661377
2023-04-12,3.5999999046325684
2023-04-13,3.809999942779541
2023-04-14,3.7699999809265137
2023-04-17,4.090000152587891
2023-04-18,4.139999866485596
2023-04-19,4.260000228881836
2023-04-20,4.21999979019165
2023-04-21,4.570000171661377
2023-04-24,4.579999923706055
2023-04-25,4.260000228881836
2023-04-26,4.210000038146973
2023-04-27,4.21999979019165
2023-04-28,4.25
2023-05-01,4.440000057220459
2023-05-02,4.099999904632568
2023-05-03,4.300000190734863
2023-05-04,4.300000190734863
2023-05-05,4.260000228881836
2023-05-08,4.230000019073486
2023-05-09,4.309999942779541
2023-05-10,4.289999961853027
2023-05-11,4.159999847412109
2023-05-12,4.53000020980835
2023-05-15,4.980000019073486
2023-05-16,4.739999771118164
2023-05-17,5.019999980926514
2023-05-18,4.809999942779541
2023-05-19,4.900000095367432
2023-05-22,4.920000076293945
2023-05-23,4.96999979019165
2023-05-24,4.869999885559082
2023-05-25,4.809999942779541
2023-05-26,4.599999904632568
2023-05-30,4.75
2023-05-31,4.980000019073486
2023-06-01,5.0
2023-06-02,5.25
2023-06-05,5.130000114440918
2023-06-06,4.940000057220459
2023-06-07,4.849999904632568
2023-06-08,4.849999904632568
2023-06-09,4.800000190734863
2023-06-12,4.929999828338623
2023-06-13,5.0
2023-06-14,4.900000095367432
2023-06-15,4.800000190734863
2023-06-16,4.659999847412109
2023-06-20,4.690000057220459
2023-06-21,4.489999771118164
2023-06-22,4.400000095367432
2023-06-23,4.239999771118164
2023-06-26,4.199999809265137
2023-06-27,4.210000038146973
2023-06-28,4.309999942779541
2023-06-29,4.25
2023-06-30,4.360000133514404
2023-07-03,4.360000133514404
2023-07-05,4.349999904632568
2023-07-06,4.360000133514404
2023-07-07,4.429999828338623
2023-07-10,4.75
2023-07-11,4.75
2023-07-12,4.769999980926514
2023-07-13,4.75
2023-07-14,4.650000095367432
2023-07-17,4.769999980926514
2023-07-18,4.699999809265137
2023-07-19,4.710000038146973
2023-07-20,4.809999942779541
2023-07-21,4.829999923706055
2023-07-24,4.769999980926514
2023-07-25,4.78000020980835
2023-07-26,4.739999771118164
2023-07-27,4.659999847412109
2023-07-28,5.159999847412109
2023-07-31,5.380000114440918
2023-08-01,5.550000190734863
2023-08-02,5.489999771118164
2023-08-03,5.380000114440918
2023-08-04,5.489999771118164
2023-08-07,5.070000171661377
2023-08-08,5.389999866485596
2023-08-09,4.900000095367432
2023-08-10,4.510000228881836
2023-08-11,4.21999979019165
2023-08-14,3.880000114440918
2023-08-15,3.819999933242798
2023-08-16,3.7100000381469727
2023-08-17,3.309999942779541
2023-08-18,3.0999999046325684
2023-08-21,2.940000057220459
2023-08-22,2.759999990463257
2023-08-23,2.9700000286102295
2023-08-24,2.9600000381469727
2023-08-25,2.9200000762939453
2023-08-28,2.8299999237060547
2023-08-29,2.890000104904175
2023-08-30,2.930000066757202
2023-08-31,2.880000114440918
2023-09-01,3.119999885559082
2023-09-05,3.0
2023-09-06,2.940000057220459
2023-09-07,2.880000114440918
2023-09-08,2.7899999618530273
2023-09-11,2.509999990463257
2023-09-12,2.380000114440918
2023-09-13,2.450000047683716
2023-09-14,2.4800000190734863
2023-09-15,2.5
2023-09-18,2.3399999141693115
2023-09-19,2.2100000381469727
2023-09-20,2.1500000953674316
2023-09-21,2.130000114440918
2023-09-22,2.1700000762939453
2023-09-25,2.140000104904175
2023-09-26,2.1600000858306885
2023-09-27,2.5
2023-09-28,2.4000000953674316
2023-09-29,2.2699999809265137
2023-10-02,2.2100000381469727
2023-10-03,2.359999895095825
2023-10-04,2.2699999809265137
2023-10-05,2.4000000953674316
2023-10-06,2.440000057220459
2023-10-09,2.240000009536743
2023-10-10,2.2899999618530273
2023-10-11,2.2100000381469727
2023-10-12,2.0199999809265137
2023-10-13,2.0
2023-10-16,1.9600000381469727
2023-10-17,1.9800000190734863
2023-10-18,1.9199999570846558
2023-10-19,1.899999976158142
2023-10-20,1.8200000524520874
2023-10-23,1.7799999713897705
2023-10-24,1.8300000429153442
2023-10-25,1.8300000429153442
2023-10-26,1.8300000429153442
2023-10-27,1.7599999904632568
2023-10-30,1.8300000429153442
2023-10-31,1.909999966621399
2023-11-01,1.899999976158142
2023-11-02,2.0
2023-11-03,2.25
2023-11-06,2.0399999618530273
2023-11-07,2.069999933242798
2023-11-08,1.8799999952316284
2023-11-09,1.7400000095367432
2023-11-10,1.7899999618530273
2023-11-13,1.7999999523162842
2023-11-14,1.8300000429153442
2023-11-15,1.9700000286102295
2023-11-16,1.7899999618530273
2023-11-17,1.8899999856948853
2023-11-20,1.909999966621399
2023-11-21,1.7699999809265137
2023-11-22,1.7200000286102295
2023-11-24,1.8200000524520874
2023-11-27,1.7999999523162842
2023-11-28,1.8200000524520874
2023-11-29,2.1600000858306885
2023-11-30,2.2200000286102295
2023-12-01,2.2799999713897705
2023-12-04,2.619999885559082
2023-12-05,2.8499999046325684
2023-12-06,3.0
2023-12-07,2.990000009536743
2023-12-08,3.109999895095825
2023-12-11,3.0
2023-12-12,2.9000000953674316
2023-12-13,3.180000066757202
2023-12-14,3.1500000953674316
2023-12-15,3.0
2023-12-18,2.880000114440918
2023-12-19,2.930000066757202
2023-12-20,2.640000104904175
2023-12-21,2.809999942779541
2023-12-22,2.6500000953674316
2023-12-26,2.7300000190734863
2023-12-27,2.740000009536743
2023-12-28,2.75
2023-12-29,2.7300000190734863
2024-01-02,2.740000009536743
2024-01-03,2.619999885559082
2024-01-04,2.7300000190734863
2024-01-05,2.819999933242798
2024-01-08,3.0199999809265137
2024-01-09,3.2300000190734863
2024-01-10,3.1700000762939453
2024-01-11,3.069999933242798
2024-01-12,2.990000009536743
2024-01-16,1.190000057220459
2024-01-17,1.0199999809265137
2024-01-18,1.090000033378601
2024-01-19,1.159999966621399
2024-01-22,1.2100000381469727
2024-01-23,1.1799999475479126
2024-01-24,1.159999966621399
2024-01-25,1.2300000190734863
2024-01-26,1.2999999523162842
2024-01-29,1.4299999475479126
2024-01-30,1.350000023841858
2024-01-31,1.2699999809265137
2024-02-01,1.350000023841858
2024-02-02,1.2999999523162842
2024-02-05,1.2699999809265137
2024-02-06,1.309999942779541
2024-02-07,1.2599999904632568
2024-02-08,1.2699999809265137
2024-02-09,1.340000033378601
2024-02-12,1.3899999856948853
2024-02-13,1.2699999809265137
2024-02-14,1.2699999809265137
2024-02-15,1.2699999809265137
2024-02-16,1.25
2024-02-20,1.2200000286102295
2024-02-21,1.2899999618530273
2024-02-22,1.340000033378601
2024-02-23,1.3600000143051147
2024-02-26,1.4600000381469727
2024-02-27,1.600000023841858
2024-02-28,1.5499999523162842
2024-02-29,1.4800000190734863
2024-03-01,1.6399999856948853
2024-03-04,1.4500000476837158
2024-03-05,1.399999976158142
2024-03-06,1.2899999618530273
2024-03-07,1.3200000524520874
2024-03-08,1.4299999475479126
2024-03-11,1.440000057220459
2024-03-12,1.3300000429153442
2024-03-13,1.399999976158142
2024-03-14,1.309999942779541
2024-03-15,1.309999942779541
2024-03-18,1.2300000190734863
2024-03-19,1.25
2024-03-20,1.309999942779541
2024-03-21,1.2899999618530273
2024-03-22,1.350000023841858
2024-03-25,1.3200000524520874
2024-03-26,1.2899999618530273
2024-03-27,1.2799999713897705
2024-03-28,1.2599999904632568
2024-04-01,1.2200000286102295
2024-04-02,1.2400000095367432
2024-04-03,1.2799999713897705
2024-04-04,1.2300000190734863
2024-04-05,1.190000057220459
2024-04-08,1.1299999952316284
2024-04-09,1.2000000476837158
2024-04-10,1.159999966621399
2024-04-11,1.2100000381469727
2024-04-12,1.1100000143051147
2024-04-15,1.0800000429153442
2024-04-16,1.0499999523162842
2024-04-17,1.059999942779541
2024-04-18,1.059999942779541
2024-04-19,1.0700000524520874
2024-04-22,1.059999942779541
2024-04-23,1.0499999523162842
2024-04-24,1.0199999809265137
2024-04-25,1.0099999904632568
2024-04-26,1.0199999809265137
2024-04-29,1.100000023841858
2024-04-30,1.0499999523162842
2024-05-01,1.1299999952316284
2024-05-02,1.100000023841858
2024-05-03,1.159999966621399
2024-05-06,1.1699999570846558
2024-05-07,1.2300000190734863
2024-05-08,1.2599999904632568
2024-05-09,1.2899999618530273
2024-05-10,1.2000000476837158
2024-05-13,1.2200000286102295
2024-05-14,1.190000057220459
2024-05-15,1.190000057220459
2024-05-16,1.4500000476837158
2024-05-17,1.440000057220459
2024-05-20,1.4299999475479126
2024-05-21,1.4299999475479126
2024-05-22,1.3600000143051147
2024-05-23,1.2999999523162842
2024-05-24,1.4199999570846558
2024-05-28,1.3899999856948853
2024-05-29,1.2699999809265137
2024-05-30,1.2100000381469727
2024-05-31,1.25
2024-06-03,1.2699999809265137
2024-06-04,1.159999966621399
2024-06-05,1.190000057220459
2024-06-06,1.149999976158142
2024-06-07,1.159999966621399
2024-06-10,1.309999942779541
2024-06-11,1.2899999618530273
2024-06-12,1.2799999713897705
2024-06-13,1.2400000095367432
2024-06-14,1.159999966621399
2024-06-17,1.1699999570846558
2024-06-18,1.1200000047683716
2024-06-20,1.0299999713897705
2024-06-21,1.1100000143051147
2024-06-24,1.2000000476837158
2024-06-25,1.1799999475479126
2024-06-26,1.059999942779541
2024-06-27,1.059999942779541
2024-06-28,1.0
2024-07-01,0.8799999952316284
2024-07-02,0.8399999737739563
2024-07-03,0.7599999904632568
2024-07-05,0.7300000190734863
2024-07-08,0.7699999809265137
2024-07-09,0.8199999928474426
2024-07-10,0.8299999833106995
2024-07-11,0.8799999952316284
2024-07-12,0.8600000143051147
2024-07-15,0.8600000143051147
2024-07-16,0.8399999737739563
2024-07-17,0.8199999928474426
2024-07-18,0.75
2024-07-19,0.6899999976158142
2024-07-22,0.75
2024-07-23,0.8500000238418579
2024-07-24,0.8799999952316284
2024-07-25,0.8700000047683716
2024-07-26,0.9200000166893005
2024-07-29,0.9100000262260437
2024-07-30,0.9200000166893005
2024-07-31,0.8999999761581421
2024-08-01,0.8600000143051147
2024-08-02,0.8799999952316284
2024-08-05,0.8199999928474426
2024-08-06,0.7799999713897705
2024-08-07,0.7099999785423279
2024-08-08,0.699999988079071
2024-08-09,0.6600000262260437
2024-08-12,0.6600000262260437
2024-08-13,0.6800000071525574
2024-08-14,0.6600000262260437
2024-08-15,0.6600000262260437
2024-08-16,0.6899999976158142
2024-08-19,0.7099999785423279
2024-08-20,0.7099999785423279
2024-08-21,0.75
2024-08-22,0.699999988079071
2024-08-23,0.7200000286102295
2024-08-26,0.800000011920929
2024-08-27,0.699999988079071
2024-08-28,0.75
2024-08-29,0.699999988079071
2024-08-30,0.7099999785423279
2024-09-03,0.6499999761581421
2024-09-04,0.6600000262260437
2024-09-05,0.6800000071525574
2024-09-06,0.6399999856948853
2024-09-09,0.6499999761581421
2024-09-10,0.6000000238418579
2024-09-11,0.6100000143051147
2024-09-12,0.6000000238418579
2024-09-13,0.6000000238418579
2024-09-16,0.550000011920929
2024-09-17,0.5600000023841858
2024-09-18,0.5400000214576721
2024-09-19,0.5799999833106995
2024-09-20,0.5400000214576721
2024-09-23,0.5400000214576721
2024-09-24,0.5600000023841858
2024-09-25,0.5699999928474426
2024-09-26,0.5799999833106995
2024-09-27,0.6399999856948853
2024-09-30,0.6499999761581421
2024-10-01,0.6200000047683716
2024-10-02,0.6399999856948853
2024-10-03,0.6700000166893005
2024-10-04,0.6899999976158142
2024-10-07,0.699999988079071
2024-10-08,0.6499999761581421
2024-10-09,0.6499999761581421
2024-10-10,0.6600000262260437
2024-10-11,0.6499999761581421
2024-10-14,0.6899999976158142
2024-10-15,0.6299999952316284
2024-10-16,0.6600000262260437
2024-10-17,0.6499999761581421
2024-10-18,0.6600000262260437
2024-10-21,0.8500000238418579
2024-10-22,1.340000033378601
2024-10-23,1.0499999523162842
2024-10-24,1.190000057220459
2024-10-25,1.309999942779541
2024-10-28,1.2899999618530273
2024-10-29,1.2200000286102295
2024-10-30,1.2400000095367432
2024-10-31,1.25
2024-11-01,1.2699999809265137
2024-11-04,1.25
2024-11-05,1.3600000143051147
2024-11-06,1.409999966621399
2024-11-07,1.350000023841858
2024-11-08,1.350000023841858
2024-11-11,1.5
2024-11-12,1.3700000047683716
2024-11-13,1.2999999523162842
2024-11-14,1.1799999475479126
2024-11-15,1.159999966621399
2024-11-18,1.0700000524520874
2024-11-19,1.0099999904632568
2024-11-20,0.9399999976158142
2024-11-21,0.9100000262260437
