Date,CMPS
2022-10-07,11.670000076293945
2022-10-10,11.470000267028809
2022-10-11,11.680000305175781
2022-10-12,10.779999732971191
2022-10-13,10.109999656677246
2022-10-14,9.460000038146973
2022-10-17,9.6899995803833
2022-10-18,9.40999984741211
2022-10-19,9.079999923706055
2022-10-20,9.15999984741211
2022-10-21,9.579999923706055
2022-10-24,9.779999732971191
2022-10-25,10.390000343322754
2022-10-26,10.270000457763672
2022-10-27,10.40999984741211
2022-10-28,10.989999771118164
2022-10-31,10.539999961853027
2022-11-01,10.649999618530273
2022-11-02,9.800000190734863
2022-11-03,10.270000457763672
2022-11-04,10.0
2022-11-07,9.359999656677246
2022-11-08,9.420000076293945
2022-11-09,8.960000038146973
2022-11-10,10.050000190734863
2022-11-11,11.0600004196167
2022-11-14,10.880000114440918
2022-11-15,10.680000305175781
2022-11-16,10.350000381469727
2022-11-17,10.199999809265137
2022-11-18,9.960000038146973
2022-11-21,9.579999923706055
2022-11-22,10.0
2022-11-23,10.479999542236328
2022-11-25,10.050000190734863
2022-11-28,9.4399995803833
2022-11-29,9.569999694824219
2022-11-30,10.300000190734863
2022-12-01,10.220000267028809
2022-12-02,11.210000038146973
2022-12-05,10.789999961853027
2022-12-06,10.329999923706055
2022-12-07,10.90999984741211
2022-12-08,10.119999885559082
2022-12-09,10.25
2022-12-12,10.520000457763672
2022-12-13,9.979999542236328
2022-12-14,10.079999923706055
2022-12-15,9.75
2022-12-16,9.84000015258789
2022-12-19,9.289999961853027
2022-12-20,9.199999809265137
2022-12-21,9.109999656677246
2022-12-22,8.930000305175781
2022-12-23,8.449999809265137
2022-12-27,8.010000228881836
2022-12-28,7.840000152587891
2022-12-29,8.180000305175781
2022-12-30,8.029999732971191
2023-01-03,7.71999979019165
2023-01-04,7.789999961853027
2023-01-05,7.420000076293945
2023-01-06,7.320000171661377
2023-01-09,7.619999885559082
2023-01-10,8.430000305175781
2023-01-11,8.90999984741211
2023-01-12,9.25
2023-01-13,9.550000190734863
2023-01-17,9.6899995803833
2023-01-18,9.9399995803833
2023-01-19,9.630000114440918
2023-01-20,9.880000114440918
2023-01-23,10.399999618530273
2023-01-24,10.470000267028809
2023-01-25,10.619999885559082
2023-01-26,10.720000267028809
2023-01-27,10.699999809265137
2023-01-30,10.449999809265137
2023-01-31,10.380000114440918
2023-02-01,10.609999656677246
2023-02-02,10.850000381469727
2023-02-03,10.279999732971191
2023-02-06,10.25
2023-02-07,10.329999923706055
2023-02-08,9.609999656677246
2023-02-09,9.369999885559082
2023-02-10,9.470000267028809
2023-02-13,9.460000038146973
2023-02-14,9.390000343322754
2023-02-15,9.390000343322754
2023-02-16,9.119999885559082
2023-02-17,9.130000114440918
2023-02-21,8.680000305175781
2023-02-22,8.600000381469727
2023-02-23,8.569999694824219
2023-02-24,8.170000076293945
2023-02-27,8.420000076293945
2023-02-28,8.25
2023-03-01,8.130000114440918
2023-03-02,8.550000190734863
2023-03-03,8.489999771118164
2023-03-06,8.220000267028809
2023-03-07,8.079999923706055
2023-03-08,8.130000114440918
2023-03-09,7.96999979019165
2023-03-10,7.75
2023-03-13,8.09000015258789
2023-03-14,8.430000305175781
2023-03-15,8.220000267028809
2023-03-16,8.680000305175781
2023-03-17,8.329999923706055
2023-03-20,8.479999542236328
2023-03-21,9.329999923706055
2023-03-22,9.520000457763672
2023-03-23,10.079999923706055
2023-03-24,10.079999923706055
2023-03-27,10.399999618530273
2023-03-28,10.229999542236328
2023-03-29,10.579999923706055
2023-03-30,10.380000114440918
2023-03-31,9.930000305175781
2023-04-03,9.899999618530273
2023-04-04,10.6899995803833
2023-04-05,10.029999732971191
2023-04-06,10.489999771118164
2023-04-10,10.550000190734863
2023-04-11,10.34000015258789
2023-04-12,10.0600004196167
2023-04-13,9.949999809265137
2023-04-14,9.9399995803833
2023-04-17,10.119999885559082
2023-04-18,9.920000076293945
2023-04-19,9.779999732971191
2023-04-20,9.489999771118164
2023-04-21,8.960000038146973
2023-04-24,8.34000015258789
2023-04-25,8.239999771118164
2023-04-26,8.170000076293945
2023-04-27,8.079999923706055
2023-04-28,8.020000457763672
2023-05-01,8.079999923706055
2023-05-02,7.96999979019165
2023-05-03,7.829999923706055
2023-05-04,7.789999961853027
2023-05-05,8.039999961853027
2023-05-08,8.460000038146973
2023-05-09,8.1899995803833
2023-05-10,8.59000015258789
2023-05-11,8.520000457763672
2023-05-12,8.239999771118164
2023-05-15,8.539999961853027
2023-05-16,8.390000343322754
2023-05-17,8.5
2023-05-18,8.420000076293945
2023-05-19,8.0600004196167
2023-05-22,8.239999771118164
2023-05-23,8.170000076293945
2023-05-24,7.889999866485596
2023-05-25,7.480000019073486
2023-05-26,7.650000095367432
2023-05-30,7.460000038146973
2023-05-31,7.340000152587891
2023-06-01,7.590000152587891
2023-06-02,7.880000114440918
2023-06-05,7.480000019073486
2023-06-06,8.210000038146973
2023-06-07,8.260000228881836
2023-06-08,8.0600004196167
2023-06-09,7.840000152587891
2023-06-12,8.029999732971191
2023-06-13,8.09000015258789
2023-06-14,7.880000114440918
2023-06-15,8.050000190734863
2023-06-16,7.690000057220459
2023-06-20,8.300000190734863
2023-06-21,8.34000015258789
2023-06-22,7.989999771118164
2023-06-23,7.860000133514404
2023-06-26,7.579999923706055
2023-06-27,7.860000133514404
2023-06-28,8.0
2023-06-29,8.010000228881836
2023-06-30,8.279999732971191
2023-07-03,8.489999771118164
2023-07-05,8.899999618530273
2023-07-06,9.34000015258789
2023-07-07,9.880000114440918
2023-07-10,10.664999961853027
2023-07-11,10.0600004196167
2023-07-12,9.0600004196167
2023-07-13,9.529999732971191
2023-07-14,9.085000038146973
2023-07-17,9.130000114440918
2023-07-18,9.720000267028809
2023-07-19,9.09000015258789
2023-07-20,8.960000038146973
2023-07-21,8.960000038146973
2023-07-24,8.729999542236328
2023-07-25,8.630000114440918
2023-07-26,9.029999732971191
2023-07-27,8.770000457763672
2023-07-28,9.09000015258789
2023-07-31,9.319999694824219
2023-08-01,8.949999809265137
2023-08-02,8.949999809265137
2023-08-03,8.979999542236328
2023-08-04,8.529999732971191
2023-08-07,7.869999885559082
2023-08-08,8.15999984741211
2023-08-09,8.130000114440918
2023-08-10,8.1899995803833
2023-08-11,8.109999656677246
2023-08-14,7.800000190734863
2023-08-15,7.639999866485596
2023-08-16,9.050000190734863
2023-08-17,8.399999618530273
2023-08-18,8.239999771118164
2023-08-21,9.164999961853027
2023-08-22,9.430000305175781
2023-08-23,9.170000076293945
2023-08-24,8.850000381469727
2023-08-25,8.970000267028809
2023-08-28,9.109999656677246
2023-08-29,9.175000190734863
2023-08-30,9.170000076293945
2023-08-31,9.050000190734863
2023-09-01,9.329999923706055
2023-09-05,8.989999771118164
2023-09-06,9.420000076293945
2023-09-07,9.625
2023-09-08,9.449999809265137
2023-09-11,9.109999656677246
2023-09-12,9.470000267028809
2023-09-13,9.529999732971191
2023-09-14,9.920000076293945
2023-09-15,9.40999984741211
2023-09-18,9.069999694824219
2023-09-19,8.6899995803833
2023-09-20,8.220000267028809
2023-09-21,7.960000038146973
2023-09-22,7.860000133514404
2023-09-25,7.789999961853027
2023-09-26,7.809999942779541
2023-09-27,7.699999809265137
2023-09-28,7.489999771118164
2023-09-29,7.400000095367432
2023-10-02,6.869999885559082
2023-10-03,6.659999847412109
2023-10-04,6.630000114440918
2023-10-05,6.849999904632568
2023-10-06,6.880000114440918
2023-10-09,6.699999809265137
2023-10-10,6.630000114440918
2023-10-11,6.119999885559082
2023-10-12,5.880000114440918
2023-10-13,5.989999771118164
2023-10-16,6.25
2023-10-17,6.239999771118164
2023-10-18,6.099999904632568
2023-10-19,5.760000228881836
2023-10-20,5.789999961853027
2023-10-23,5.539999961853027
2023-10-24,5.920000076293945
2023-10-25,5.710000038146973
2023-10-26,5.460000038146973
2023-10-27,5.284999847412109
2023-10-30,5.639999866485596
2023-10-31,5.730000019073486
2023-11-01,5.78000020980835
2023-11-02,5.949999809265137
2023-11-03,6.409999847412109
2023-11-06,6.190000057220459
2023-11-07,6.050000190734863
2023-11-08,5.570000171661377
2023-11-09,5.400000095367432
2023-11-10,5.269999980926514
2023-11-13,5.269999980926514
2023-11-14,5.739999771118164
2023-11-15,6.0
2023-11-16,5.659999847412109
2023-11-17,6.010000228881836
2023-11-20,6.050000190734863
2023-11-21,5.829999923706055
2023-11-22,6.050000190734863
2023-11-24,6.449999809265137
2023-11-27,6.059999942779541
2023-11-28,5.980000019073486
2023-11-29,5.929999828338623
2023-11-30,5.980000019073486
2023-12-01,6.099999904632568
2023-12-04,6.099999904632568
2023-12-05,5.650000095367432
2023-12-06,5.539999961853027
2023-12-07,5.980000019073486
2023-12-08,6.46999979019165
2023-12-11,6.940000057220459
2023-12-12,7.699999809265137
2023-12-13,7.190000057220459
2023-12-14,7.71999979019165
2023-12-15,8.0
2023-12-18,7.880000114440918
2023-12-19,8.0
2023-12-20,7.53000020980835
2023-12-21,8.020000457763672
2023-12-22,8.75
2023-12-26,8.850000381469727
2023-12-27,9.050000190734863
2023-12-28,9.069999694824219
2023-12-29,8.75
2024-01-02,8.989999771118164
2024-01-03,8.9399995803833
2024-01-04,9.609999656677246
2024-01-05,8.9399995803833
2024-01-08,9.930000305175781
2024-01-09,9.789999961853027
2024-01-10,9.850000381469727
2024-01-11,8.5600004196167
2024-01-12,8.4399995803833
2024-01-16,8.350000381469727
2024-01-17,8.199999809265137
2024-01-18,8.130000114440918
2024-01-19,8.029999732971191
2024-01-22,8.739999771118164
2024-01-23,8.770000457763672
2024-01-24,9.460000038146973
2024-01-25,9.960000038146973
2024-01-26,10.6899995803833
2024-01-29,11.479999542236328
2024-01-30,11.449999809265137
2024-01-31,11.270000457763672
2024-02-01,11.34000015258789
2024-02-02,10.890000343322754
2024-02-05,11.010000228881836
2024-02-06,10.520000457763672
2024-02-07,10.619999885559082
2024-02-08,11.09000015258789
2024-02-09,10.319999694824219
2024-02-12,11.289999961853027
2024-02-13,10.520000457763672
2024-02-14,10.420000076293945
2024-02-15,10.619999885559082
2024-02-16,10.510000228881836
2024-02-20,10.170000076293945
2024-02-21,9.920000076293945
2024-02-22,10.010000228881836
2024-02-23,10.1899995803833
2024-02-26,10.680000305175781
2024-02-27,11.710000038146973
2024-02-28,12.369999885559082
2024-02-29,10.270000457763672
2024-03-01,11.479999542236328
2024-03-04,11.5
2024-03-05,10.869999885559082
2024-03-06,10.90999984741211
2024-03-07,11.279999732971191
2024-03-08,10.880000114440918
2024-03-11,10.670000076293945
2024-03-12,10.755000114440918
2024-03-13,10.65999984741211
2024-03-14,9.795000076293945
2024-03-15,9.899999618530273
2024-03-18,9.789999961853027
2024-03-19,9.529999732971191
2024-03-20,9.779999732971191
2024-03-21,9.5
2024-03-22,8.979999542236328
2024-03-25,9.170000076293945
2024-03-26,9.3100004196167
2024-03-27,9.5
2024-03-28,8.319999694824219
2024-04-01,9.680000305175781
2024-04-02,9.449999809265137
2024-04-03,9.699999809265137
2024-04-04,9.800000190734863
2024-04-05,9.5
2024-04-08,9.739999771118164
2024-04-09,9.569999694824219
2024-04-10,9.170000076293945
2024-04-11,9.180000305175781
2024-04-12,8.65999984741211
2024-04-15,8.319999694824219
2024-04-16,8.779999732971191
2024-04-17,8.529999732971191
2024-04-18,8.420000076293945
2024-04-19,8.380000114440918
2024-04-22,8.359999656677246
2024-04-23,8.25
2024-04-24,8.100000381469727
2024-04-25,7.860000133514404
2024-04-26,7.940000057220459
2024-04-29,8.109999656677246
2024-04-30,8.569999694824219
2024-05-01,8.479999542236328
2024-05-02,8.25
2024-05-03,8.529999732971191
2024-05-06,8.609999656677246
2024-05-07,8.539999961853027
2024-05-08,8.5
2024-05-09,8.539999961853027
2024-05-10,7.860000133514404
2024-05-13,8.119999885559082
2024-05-14,8.170000076293945
2024-05-15,8.279999732971191
2024-05-16,7.989999771118164
2024-05-17,7.840000152587891
2024-05-20,7.920000076293945
2024-05-21,7.869999885559082
2024-05-22,7.75
2024-05-23,7.460000038146973
2024-05-24,7.480000019073486
2024-05-28,7.440000057220459
2024-05-29,7.449999809265137
2024-05-30,7.420000076293945
2024-05-31,7.380000114440918
2024-06-03,7.599999904632568
2024-06-04,7.670000076293945
2024-06-05,7.46999979019165
2024-06-06,6.909999847412109
2024-06-07,6.940000057220459
2024-06-10,6.550000190734863
2024-06-11,6.389999866485596
2024-06-12,6.840000152587891
2024-06-13,6.940000057220459
2024-06-14,6.659999847412109
2024-06-17,6.800000190734863
2024-06-18,6.429999828338623
2024-06-20,6.320000171661377
2024-06-21,6.239999771118164
2024-06-24,6.289999961853027
2024-06-25,6.070000171661377
2024-06-26,5.809999942779541
2024-06-27,5.989999771118164
2024-06-28,6.039999961853027
2024-07-01,5.949999809265137
2024-07-02,5.960000038146973
2024-07-03,6.269999980926514
2024-07-05,6.199999809265137
2024-07-08,6.25
2024-07-09,6.289999961853027
2024-07-10,6.599999904632568
2024-07-11,7.21999979019165
2024-07-12,6.96999979019165
2024-07-15,7.119999885559082
2024-07-16,7.670000076293945
2024-07-17,7.460000038146973
2024-07-18,7.269999980926514
2024-07-19,7.300000190734863
2024-07-22,7.429999828338623
2024-07-23,7.269999980926514
2024-07-24,6.940000057220459
2024-07-25,7.460000038146973
2024-07-26,8.029999732971191
2024-07-29,7.960000038146973
2024-07-30,7.610000133514404
2024-07-31,7.630000114440918
2024-08-01,6.880000114440918
2024-08-02,7.039999961853027
2024-08-05,6.880000114440918
2024-08-06,7.019999980926514
2024-08-07,6.829999923706055
2024-08-08,7.0
2024-08-09,7.059999942779541
2024-08-12,6.889999866485596
2024-08-13,7.010000228881836
2024-08-14,6.869999885559082
2024-08-15,7.050000190734863
2024-08-16,6.980000019073486
2024-08-19,7.050000190734863
2024-08-20,6.929999828338623
2024-08-21,7.039999961853027
2024-08-22,6.949999809265137
2024-08-23,7.190000057220459
2024-08-26,8.0
2024-08-27,8.0
2024-08-28,7.900000095367432
2024-08-29,7.639999866485596
2024-08-30,7.480000019073486
2024-09-03,7.224999904632568
2024-09-04,6.784999847412109
2024-09-05,6.724999904632568
2024-09-06,6.625
2024-09-09,6.75
2024-09-10,6.809999942779541
2024-09-11,6.849999904632568
2024-09-12,6.78000020980835
2024-09-13,7.25
2024-09-16,7.199999809265137
2024-09-17,7.21999979019165
2024-09-18,7.300000190734863
2024-09-19,7.400000095367432
2024-09-20,7.25
2024-09-23,6.980000019073486
2024-09-24,6.960000038146973
2024-09-25,6.829999923706055
2024-09-26,6.909999847412109
2024-09-27,6.809999942779541
2024-09-30,6.300000190734863
2024-10-01,5.960000038146973
2024-10-02,5.639999866485596
2024-10-03,5.889999866485596
2024-10-04,6.210000038146973
2024-10-07,6.099999904632568
2024-10-08,6.03000020980835
2024-10-09,6.03000020980835
2024-10-10,6.050000190734863
2024-10-11,6.019999980926514
2024-10-14,6.119999885559082
2024-10-15,5.940000057220459
2024-10-16,6.28000020980835
2024-10-17,6.269999980926514
2024-10-18,6.389999866485596
2024-10-21,6.309999942779541
2024-10-22,6.369999885559082
2024-10-23,6.440000057220459
2024-10-24,6.429999828338623
2024-10-25,6.28000020980835
2024-10-28,6.360000133514404
2024-10-29,6.21999979019165
2024-10-30,6.190000057220459
2024-10-31,4.760000228881836
2024-11-01,4.75
2024-11-04,4.679999828338623
2024-11-05,4.519999980926514
2024-11-06,4.730000019073486
2024-11-07,5.300000190734863
2024-11-08,5.449999809265137
2024-11-11,5.309999942779541
2024-11-12,5.050000190734863
2024-11-13,4.980000019073486
2024-11-14,4.889999866485596
2024-11-15,5.039999961853027
2024-11-18,4.659999847412109
2024-11-19,4.760000228881836
2024-11-20,4.659999847412109
2024-11-21,4.449999809265137
