Date,LPSN
2022-06-27,15.890000343322754
2022-06-28,14.729999542236328
2022-06-29,14.470000267028809
2022-06-30,14.140000343322754
2022-07-01,14.40999984741211
2022-07-05,15.869999885559082
2022-07-06,15.6899995803833
2022-07-07,16.530000686645508
2022-07-08,15.949999809265137
2022-07-11,14.420000076293945
2022-07-12,13.979999542236328
2022-07-13,13.9399995803833
2022-07-14,13.460000038146973
2022-07-15,13.65999984741211
2022-07-18,13.529999732971191
2022-07-19,14.1899995803833
2022-07-20,15.800000190734863
2022-07-21,16.06999969482422
2022-07-22,14.539999961853027
2022-07-25,13.869999885559082
2022-07-26,12.579999923706055
2022-07-27,13.770000457763672
2022-07-28,13.800000190734863
2022-07-29,13.640000343322754
2022-08-01,13.649999618530273
2022-08-02,14.25
2022-08-03,15.65999984741211
2022-08-04,15.239999771118164
2022-08-05,15.75
2022-08-08,16.56999969482422
2022-08-09,12.949999809265137
2022-08-10,13.630000114440918
2022-08-11,13.430000305175781
2022-08-12,14.0
2022-08-15,13.710000038146973
2022-08-16,13.569999694824219
2022-08-17,13.180000305175781
2022-08-18,13.34000015258789
2022-08-19,12.140000343322754
2022-08-22,11.619999885559082
2022-08-23,11.239999771118164
2022-08-24,11.970000267028809
2022-08-25,12.399999618530273
2022-08-26,11.109999656677246
2022-08-29,11.34000015258789
2022-08-30,11.289999961853027
2022-08-31,11.600000381469727
2022-09-01,10.510000228881836
2022-09-02,10.770000457763672
2022-09-06,10.850000381469727
2022-09-07,11.579999923706055
2022-09-08,11.819999694824219
2022-09-09,12.3100004196167
2022-09-12,12.520000457763672
2022-09-13,11.960000038146973
2022-09-14,11.890000343322754
2022-09-15,11.859999656677246
2022-09-16,11.010000228881836
2022-09-19,10.989999771118164
2022-09-20,10.109999656677246
2022-09-21,9.800000190734863
2022-09-22,9.59000015258789
2022-09-23,8.859999656677246
2022-09-26,9.34000015258789
2022-09-27,9.260000228881836
2022-09-28,9.960000038146973
2022-09-29,9.670000076293945
2022-09-30,9.420000076293945
2022-10-03,9.710000038146973
2022-10-04,10.789999961853027
2022-10-05,10.739999771118164
2022-10-06,10.729999542236328
2022-10-07,9.970000267028809
2022-10-10,9.09000015258789
2022-10-11,9.1899995803833
2022-10-12,9.010000228881836
2022-10-13,8.739999771118164
2022-10-14,7.989999771118164
2022-10-17,8.619999885559082
2022-10-18,8.829999923706055
2022-10-19,8.369999885559082
2022-10-20,8.680000305175781
2022-10-21,8.789999961853027
2022-10-24,8.649999618530273
2022-10-25,9.930000305175781
2022-10-26,9.899999618530273
2022-10-27,10.130000114440918
2022-10-28,10.420000076293945
2022-10-31,10.569999694824219
2022-11-01,10.600000381469727
2022-11-02,10.75
2022-11-03,10.520000457763672
2022-11-04,10.4399995803833
2022-11-07,10.119999885559082
2022-11-08,12.569999694824219
2022-11-09,11.619999885559082
2022-11-10,13.199999809265137
2022-11-11,14.0600004196167
2022-11-14,12.569999694824219
2022-11-15,12.779999732971191
2022-11-16,11.960000038146973
2022-11-17,11.170000076293945
2022-11-18,10.640000343322754
2022-11-21,10.890000343322754
2022-11-22,10.680000305175781
2022-11-23,10.84000015258789
2022-11-25,11.0600004196167
2022-11-28,10.65999984741211
2022-11-29,10.680000305175781
2022-11-30,11.739999771118164
2022-12-01,12.979999542236328
2022-12-02,12.630000114440918
2022-12-05,12.180000305175781
2022-12-06,11.510000228881836
2022-12-07,11.6899995803833
2022-12-08,12.149999618530273
2022-12-09,11.880000114440918
2022-12-12,12.270000457763672
2022-12-13,12.329999923706055
2022-12-14,12.449999809265137
2022-12-15,10.930000305175781
2022-12-16,10.8100004196167
2022-12-19,10.65999984741211
2022-12-20,10.800000190734863
2022-12-21,10.720000267028809
2022-12-22,9.850000381469727
2022-12-23,9.579999923706055
2022-12-27,9.350000381469727
2022-12-28,9.40999984741211
2022-12-29,10.010000228881836
2022-12-30,10.140000343322754
2023-01-03,10.279999732971191
2023-01-04,11.069999694824219
2023-01-05,10.470000267028809
2023-01-06,10.199999809265137
2023-01-09,10.720000267028809
2023-01-10,10.600000381469727
2023-01-11,10.6899995803833
2023-01-12,11.100000381469727
2023-01-13,11.140000343322754
2023-01-17,11.369999885559082
2023-01-18,11.050000190734863
2023-01-19,10.960000038146973
2023-01-20,11.260000228881836
2023-01-23,12.3100004196167
2023-01-24,11.6899995803833
2023-01-25,11.859999656677246
2023-01-26,12.220000267028809
2023-01-27,12.6899995803833
2023-01-30,12.100000381469727
2023-01-31,12.880000114440918
2023-02-01,15.710000038146973
2023-02-02,17.520000457763672
2023-02-03,17.3799991607666
2023-02-06,16.829999923706055
2023-02-07,16.780000686645508
2023-02-08,15.699999809265137
2023-02-09,14.859999656677246
2023-02-10,14.109999656677246
2023-02-13,14.470000267028809
2023-02-14,15.010000228881836
2023-02-15,15.039999961853027
2023-02-16,14.399999618530273
2023-02-17,14.229999542236328
2023-02-21,13.140000343322754
2023-02-22,13.579999923706055
2023-02-23,13.279999732971191
2023-02-24,12.520000457763672
2023-02-27,11.8100004196167
2023-02-28,10.119999885559082
2023-03-01,9.489999771118164
2023-03-02,9.630000114440918
2023-03-03,11.5
2023-03-06,11.470000267028809
2023-03-07,10.6899995803833
2023-03-08,10.5
2023-03-09,10.100000381469727
2023-03-10,9.380000114440918
2023-03-13,9.020000457763672
2023-03-14,9.479999542236328
2023-03-15,9.770000457763672
2023-03-16,4.130000114440918
2023-03-17,4.210000038146973
2023-03-20,3.7799999713897705
2023-03-21,3.990000009536743
2023-03-22,4.090000152587891
2023-03-23,3.8399999141693115
2023-03-24,3.6600000858306885
2023-03-27,3.7200000286102295
2023-03-28,4.070000171661377
2023-03-29,4.239999771118164
2023-03-30,4.150000095367432
2023-03-31,4.409999847412109
2023-04-03,4.409999847412109
2023-04-04,4.590000152587891
2023-04-05,4.230000019073486
2023-04-06,4.480000019073486
2023-04-10,4.679999828338623
2023-04-11,4.78000020980835
2023-04-12,4.710000038146973
2023-04-13,5.079999923706055
2023-04-14,5.300000190734863
2023-04-17,5.400000095367432
2023-04-18,5.380000114440918
2023-04-19,5.260000228881836
2023-04-20,5.050000190734863
2023-04-21,5.050000190734863
2023-04-24,4.739999771118164
2023-04-25,4.480000019073486
2023-04-26,4.559999942779541
2023-04-27,4.489999771118164
2023-04-28,4.630000114440918
2023-05-01,4.679999828338623
2023-05-02,4.25
2023-05-03,4.239999771118164
2023-05-04,4.0
2023-05-05,4.599999904632568
2023-05-08,4.300000190734863
2023-05-09,4.349999904632568
2023-05-10,5.5
2023-05-11,4.650000095367432
2023-05-12,4.329999923706055
2023-05-15,4.369999885559082
2023-05-16,4.019999980926514
2023-05-17,4.320000171661377
2023-05-18,4.46999979019165
2023-05-19,4.420000076293945
2023-05-22,4.579999923706055
2023-05-23,4.360000133514404
2023-05-24,3.9600000381469727
2023-05-25,3.7699999809265137
2023-05-26,3.8299999237060547
2023-05-30,3.7699999809265137
2023-05-31,3.680000066757202
2023-06-01,3.5799999237060547
2023-06-02,3.75
2023-06-05,3.4600000381469727
2023-06-06,3.6700000762939453
2023-06-07,3.569999933242798
2023-06-08,3.549999952316284
2023-06-09,3.549999952316284
2023-06-12,3.4700000286102295
2023-06-13,3.4200000762939453
2023-06-14,3.2799999713897705
2023-06-15,3.619999885559082
2023-06-16,3.6600000858306885
2023-06-20,4.130000114440918
2023-06-21,4.269999980926514
2023-06-22,4.429999828338623
2023-06-23,4.380000114440918
2023-06-26,4.400000095367432
2023-06-27,4.630000114440918
2023-06-28,4.539999961853027
2023-06-29,4.539999961853027
2023-06-30,4.519999980926514
2023-07-03,4.579999923706055
2023-07-05,4.409999847412109
2023-07-06,4.119999885559082
2023-07-07,4.239999771118164
2023-07-10,4.340000152587891
2023-07-11,4.260000228881836
2023-07-12,5.070000171661377
2023-07-13,5.329999923706055
2023-07-14,4.800000190734863
2023-07-17,4.5
2023-07-18,4.590000152587891
2023-07-19,5.039999961853027
2023-07-20,4.860000133514404
2023-07-21,4.869999885559082
2023-07-24,4.78000020980835
2023-07-25,4.849999904632568
2023-07-26,5.0
2023-07-27,4.710000038146973
2023-07-28,4.71999979019165
2023-07-31,4.75
2023-08-01,4.610000133514404
2023-08-02,4.230000019073486
2023-08-03,4.050000190734863
2023-08-04,4.119999885559082
2023-08-07,4.019999980926514
2023-08-08,3.990000009536743
2023-08-09,4.75
2023-08-10,5.639999866485596
2023-08-11,5.079999923706055
2023-08-14,4.800000190734863
2023-08-15,4.53000020980835
2023-08-16,4.210000038146973
2023-08-17,4.170000076293945
2023-08-18,4.289999961853027
2023-08-21,4.059999942779541
2023-08-22,4.019999980926514
2023-08-23,4.210000038146973
2023-08-24,3.9800000190734863
2023-08-25,3.9100000858306885
2023-08-28,3.819999933242798
2023-08-29,3.9200000762939453
2023-08-30,4.079999923706055
2023-08-31,4.199999809265137
2023-09-01,4.130000114440918
2023-09-05,4.28000020980835
2023-09-06,3.9600000381469727
2023-09-07,3.9700000286102295
2023-09-08,4.130000114440918
2023-09-11,4.230000019073486
2023-09-12,4.199999809265137
2023-09-13,4.21999979019165
2023-09-14,4.409999847412109
2023-09-15,4.449999809265137
2023-09-18,4.320000171661377
2023-09-19,4.480000019073486
2023-09-20,4.519999980926514
2023-09-21,4.440000057220459
2023-09-22,4.429999828338623
2023-09-25,4.090000152587891
2023-09-26,3.930000066757202
2023-09-27,3.9200000762939453
2023-09-28,3.990000009536743
2023-09-29,3.890000104904175
2023-10-02,3.7899999618530273
2023-10-03,3.549999952316284
2023-10-04,3.359999895095825
2023-10-05,3.3399999141693115
2023-10-06,3.309999942779541
2023-10-09,3.109999895095825
2023-10-10,3.25
2023-10-11,3.109999895095825
2023-10-12,2.9000000953674316
2023-10-13,2.7899999618530273
2023-10-16,2.7899999618530273
2023-10-17,2.890000104904175
2023-10-18,2.680000066757202
2023-10-19,2.680000066757202
2023-10-20,2.619999885559082
2023-10-23,2.509999990463257
2023-10-24,2.5999999046325684
2023-10-25,2.4200000762939453
2023-10-26,2.5299999713897705
2023-10-27,2.4700000286102295
2023-10-30,2.5399999618530273
2023-10-31,2.640000104904175
2023-11-01,2.5999999046325684
2023-11-02,2.75
2023-11-03,2.990000009536743
2023-11-06,3.0
2023-11-07,3.0
2023-11-08,3.069999933242798
2023-11-09,2.7300000190734863
2023-11-10,2.759999990463257
2023-11-13,2.7699999809265137
2023-11-14,3.1700000762939453
2023-11-15,3.25
2023-11-16,3.1600000858306885
2023-11-17,3.190000057220459
2023-11-20,3.180000066757202
2023-11-21,2.880000114440918
2023-11-22,2.9100000858306885
2023-11-24,2.9000000953674316
2023-11-27,2.8499999046325684
2023-11-28,3.0
2023-11-29,3.0399999618530273
2023-11-30,2.8399999141693115
2023-12-01,3.1600000858306885
2023-12-04,3.109999895095825
2023-12-05,3.0799999237060547
2023-12-06,3.1600000858306885
2023-12-07,3.299999952316284
2023-12-08,3.450000047683716
2023-12-11,3.299999952316284
2023-12-12,3.2300000190734863
2023-12-13,3.319999933242798
2023-12-14,3.4100000858306885
2023-12-15,3.309999942779541
2023-12-18,3.2899999618530273
2023-12-19,3.430000066757202
2023-12-20,3.25
2023-12-21,3.440000057220459
2023-12-22,3.509999990463257
2023-12-26,3.5399999618530273
2023-12-27,3.5999999046325684
2023-12-28,3.7699999809265137
2023-12-29,3.7899999618530273
2024-01-02,3.6600000858306885
2024-01-03,3.609999895095825
2024-01-04,3.5799999237060547
2024-01-05,3.6700000762939453
2024-01-08,3.619999885559082
2024-01-09,3.490000009536743
2024-01-10,3.569999933242798
2024-01-11,3.6500000953674316
2024-01-12,3.440000057220459
2024-01-16,3.190000057220459
2024-01-17,3.0199999809265137
2024-01-18,2.940000057220459
2024-01-19,2.869999885559082
2024-01-22,3.0199999809265137
2024-01-23,3.140000104904175
2024-01-24,3.0399999618530273
2024-01-25,3.0999999046325684
2024-01-26,3.0199999809265137
2024-01-29,3.0899999141693115
2024-01-30,2.9200000762939453
2024-01-31,2.799999952316284
2024-02-01,2.640000104904175
2024-02-02,2.6700000762939453
2024-02-05,2.5899999141693115
2024-02-06,2.690000057220459
2024-02-07,2.619999885559082
2024-02-08,2.6700000762939453
2024-02-09,2.6600000858306885
2024-02-12,2.7899999618530273
2024-02-13,2.509999990463257
2024-02-14,2.549999952316284
2024-02-15,2.569999933242798
2024-02-16,2.509999990463257
2024-02-20,2.490000009536743
2024-02-21,2.390000104904175
2024-02-22,2.380000114440918
2024-02-23,2.430000066757202
2024-02-26,2.559999942779541
2024-02-27,2.569999933242798
2024-02-28,2.4000000953674316
2024-02-29,1.2699999809265137
2024-03-01,1.2999999523162842
2024-03-04,1.2599999904632568
2024-03-05,1.1299999952316284
2024-03-06,1.0099999904632568
2024-03-07,1.100000023841858
2024-03-08,1.1799999475479126
2024-03-11,1.059999942779541
2024-03-12,1.0099999904632568
2024-03-13,1.0399999618530273
2024-03-14,0.9800000190734863
2024-03-15,1.0199999809265137
2024-03-18,1.0
2024-03-19,1.059999942779541
2024-03-20,1.1299999952316284
2024-03-21,1.0199999809265137
2024-03-22,1.0099999904632568
2024-03-25,1.0399999618530273
2024-03-26,1.0399999618530273
2024-03-27,1.0700000524520874
2024-03-28,1.0
2024-04-01,0.9800000190734863
2024-04-02,0.9399999976158142
2024-04-03,0.9200000166893005
2024-04-04,0.8299999833106995
2024-04-05,0.7799999713897705
2024-04-08,0.800000011920929
2024-04-09,0.7900000214576721
2024-04-10,0.7300000190734863
2024-04-11,0.6499999761581421
2024-04-12,0.6000000238418579
2024-04-15,0.6200000047683716
2024-04-16,0.5699999928474426
2024-04-17,0.5799999833106995
2024-04-18,0.5600000023841858
2024-04-19,0.5099999904632568
2024-04-22,0.46000000834465027
2024-04-23,0.5
2024-04-24,0.5099999904632568
2024-04-25,0.5
2024-04-26,0.5299999713897705
2024-04-29,0.5400000214576721
2024-04-30,0.5
2024-05-01,0.5099999904632568
2024-05-02,0.5699999928474426
2024-05-03,0.5799999833106995
2024-05-06,0.6000000238418579
2024-05-07,0.5899999737739563
2024-05-08,0.6299999952316284
2024-05-09,0.5799999833106995
2024-05-10,0.5699999928474426
2024-05-13,0.6600000262260437
2024-05-14,0.7900000214576721
2024-05-15,0.8100000023841858
2024-05-16,0.7200000286102295
2024-05-17,0.7300000190734863
2024-05-20,0.6800000071525574
2024-05-21,0.6800000071525574
2024-05-22,0.6399999856948853
2024-05-23,0.7300000190734863
2024-05-24,0.699999988079071
2024-05-28,0.6600000262260437
2024-05-29,0.6600000262260437
2024-05-30,0.6800000071525574
2024-05-31,0.6899999976158142
2024-06-03,0.6200000047683716
2024-06-04,0.6100000143051147
2024-06-05,0.6600000262260437
2024-06-06,0.699999988079071
2024-06-07,0.6499999761581421
2024-06-10,0.6100000143051147
2024-06-11,0.6299999952316284
2024-06-12,0.6000000238418579
2024-06-13,0.5799999833106995
2024-06-14,0.6000000238418579
2024-06-17,0.5699999928474426
2024-06-18,0.5299999713897705
2024-06-20,0.5400000214576721
2024-06-21,0.6299999952316284
2024-06-24,0.5799999833106995
2024-06-25,0.5699999928474426
2024-06-26,0.6000000238418579
2024-06-27,0.6200000047683716
2024-06-28,0.5799999833106995
2024-07-01,0.5899999737739563
2024-07-02,0.5799999833106995
2024-07-03,0.6100000143051147
2024-07-05,0.6299999952316284
2024-07-08,0.7200000286102295
2024-07-09,0.7200000286102295
2024-07-10,0.7400000095367432
2024-07-11,0.8700000047683716
2024-07-12,0.8399999737739563
2024-07-15,0.800000011920929
2024-07-16,0.8799999952316284
2024-07-17,0.9700000286102295
2024-07-18,1.059999942779541
2024-07-19,0.9900000095367432
2024-07-22,1.2899999618530273
2024-07-23,1.4600000381469727
2024-07-24,1.2599999904632568
2024-07-25,1.2899999618530273
2024-07-26,1.4700000286102295
2024-07-29,1.4299999475479126
2024-07-30,1.2899999618530273
2024-07-31,1.2100000381469727
2024-08-01,1.1399999856948853
2024-08-02,1.0700000524520874
2024-08-05,1.149999976158142
2024-08-06,1.2100000381469727
2024-08-07,1.1799999475479126
2024-08-08,1.2599999904632568
2024-08-09,1.2300000190734863
2024-08-12,1.0700000524520874
2024-08-13,1.2899999618530273
2024-08-14,1.3600000143051147
2024-08-15,1.4299999475479126
2024-08-16,1.3799999952316284
2024-08-19,1.7599999904632568
2024-08-20,1.559999942779541
2024-08-21,1.4900000095367432
2024-08-22,1.3799999952316284
2024-08-23,1.3799999952316284
2024-08-26,1.3600000143051147
2024-08-27,1.309999942779541
2024-08-28,1.2699999809265137
2024-08-29,1.2699999809265137
2024-08-30,1.2300000190734863
2024-09-03,1.1399999856948853
2024-09-04,1.1299999952316284
2024-09-05,1.0800000429153442
2024-09-06,1.0399999618530273
2024-09-09,1.1100000143051147
2024-09-10,1.0499999523162842
2024-09-11,1.059999942779541
2024-09-12,1.059999942779541
2024-09-13,1.0800000429153442
2024-09-16,1.0700000524520874
2024-09-17,1.0299999713897705
2024-09-18,1.0199999809265137
2024-09-19,1.0499999523162842
2024-09-20,1.059999942779541
2024-09-23,1.059999942779541
2024-09-24,1.0399999618530273
2024-09-25,1.059999942779541
2024-09-26,1.2000000476837158
2024-09-27,1.2599999904632568
2024-09-30,1.2799999713897705
2024-10-01,1.1200000047683716
2024-10-02,1.2000000476837158
2024-10-03,1.159999966621399
2024-10-04,1.25
2024-10-07,1.1799999475479126
2024-10-08,1.1200000047683716
2024-10-09,1.1200000047683716
2024-10-10,1.0800000429153442
2024-10-11,1.1699999570846558
2024-10-14,1.1399999856948853
2024-10-15,1.1100000143051147
2024-10-16,1.190000057220459
2024-10-17,1.1799999475479126
2024-10-18,1.159999966621399
2024-10-21,1.149999976158142
2024-10-22,1.2300000190734863
2024-10-23,1.1799999475479126
2024-10-24,1.2100000381469727
2024-10-25,1.159999966621399
2024-10-28,1.2100000381469727
2024-10-29,1.2000000476837158
2024-10-30,1.2100000381469727
2024-10-31,1.1799999475479126
2024-11-01,1.2000000476837158
2024-11-04,1.2000000476837158
2024-11-05,1.190000057220459
2024-11-06,1.1699999570846558
2024-11-07,1.2100000381469727
2024-11-08,0.8700000047683716
2024-11-11,0.8899999856948853
2024-11-12,0.8500000238418579
2024-11-13,0.8700000047683716
2024-11-14,0.8100000023841858
2024-11-15,0.7799999713897705
2024-11-18,0.7900000214576721
2024-11-19,0.8399999737739563
2024-11-20,0.8399999737739563
2024-11-21,0.8199999928474426
