Date,FOXO
2022-12-29,2.9600000381469727
2022-12-30,3.7899999618530273
2023-01-03,3.0999999046325684
2023-01-04,3.200000047683716
2023-01-05,3.7300000190734863
2023-01-06,3.5999999046325684
2023-01-09,3.2100000381469727
2023-01-10,3.4000000953674316
2023-01-11,3.759999990463257
2023-01-12,3.809999942779541
2023-01-13,3.990000009536743
2023-01-17,4.349999904632568
2023-01-18,4.329999923706055
2023-01-19,3.950000047683716
2023-01-20,5.0
2023-01-23,4.309999942779541
2023-01-24,4.25
2023-01-25,4.099999904632568
2023-01-26,5.099999904632568
2023-01-27,9.989999771118164
2023-01-30,9.300000190734863
2023-01-31,10.399999618530273
2023-02-01,10.800000190734863
2023-02-02,12.0
2023-02-03,14.899999618530273
2023-02-06,13.600000381469727
2023-02-07,10.699999809265137
2023-02-08,10.0
2023-02-09,10.300000190734863
2023-02-10,10.100000381469727
2023-02-13,8.199999809265137
2023-02-14,6.710000038146973
2023-02-15,6.5
2023-02-16,6.300000190734863
2023-02-17,6.039999961853027
2023-02-21,5.199999809265137
2023-02-22,6.920000076293945
2023-02-23,6.300000190734863
2023-02-24,5.659999847412109
2023-02-27,5.300000190734863
2023-02-28,5.320000171661377
2023-03-01,5.260000228881836
2023-03-02,6.949999809265137
2023-03-03,6.400000095367432
2023-03-06,6.139999866485596
2023-03-07,5.590000152587891
2023-03-08,5.389999866485596
2023-03-09,5.0
2023-03-10,4.210000038146973
2023-03-13,4.28000020980835
2023-03-14,3.819999933242798
2023-03-15,3.5
2023-03-16,3.390000104904175
2023-03-17,3.75
2023-03-20,3.4000000953674316
2023-03-21,3.390000104904175
2023-03-22,3.4000000953674316
2023-03-23,3.3399999141693115
2023-03-24,3.5999999046325684
2023-03-27,3.9000000953674316
2023-03-28,3.4000000953674316
2023-03-29,3.700000047683716
2023-03-30,3.700000047683716
2023-03-31,4.199999809265137
2023-04-03,4.389999866485596
2023-04-04,4.179999828338623
2023-04-05,3.740000009536743
2023-04-06,3.5
2023-04-10,3.5
2023-04-11,3.5999999046325684
2023-04-12,3.9200000762939453
2023-04-13,4.980000019073486
2023-04-14,7.099999904632568
2023-04-17,8.329999923706055
2023-04-18,7.659999847412109
2023-04-19,6.389999866485596
2023-04-20,5.989999771118164
2023-04-21,5.53000020980835
2023-04-24,4.699999809265137
2023-04-25,4.079999923706055
2023-04-26,4.300000190734863
2023-04-27,4.590000152587891
2023-04-28,4.0
2023-05-01,4.130000114440918
2023-05-02,3.680000066757202
2023-05-03,3.609999895095825
2023-05-04,3.759999990463257
2023-05-05,3.7799999713897705
2023-05-08,3.8499999046325684
2023-05-09,3.6600000858306885
2023-05-10,3.549999952316284
2023-05-11,3.5
2023-05-12,3.5
2023-05-15,3.4000000953674316
2023-05-16,3.450000047683716
2023-05-17,3.299999952316284
2023-05-18,3.0999999046325684
2023-05-19,3.009999990463257
2023-05-22,3.049999952316284
2023-05-23,3.5
2023-05-24,3.450000047683716
2023-05-25,3.200000047683716
2023-05-26,3.059999942779541
2023-05-30,3.5
2023-05-31,3.6500000953674316
2023-06-01,3.299999952316284
2023-06-02,3.309999942779541
2023-06-05,3.059999942779541
2023-06-06,3.109999895095825
2023-06-07,3.0999999046325684
2023-06-08,3.109999895095825
2023-06-09,3.0999999046325684
2023-06-12,3.0
2023-06-13,3.2300000190734863
2023-06-14,3.369999885559082
2023-06-15,3.450000047683716
2023-06-16,3.2699999809265137
2023-06-20,3.0999999046325684
2023-06-21,3.700000047683716
2023-06-22,3.559999942779541
2023-06-23,3.2799999713897705
2023-06-26,3.240000009536743
2023-06-27,3.180000066757202
2023-06-28,3.1700000762939453
2023-06-29,3.200000047683716
2023-06-30,3.0999999046325684
2023-07-03,3.109999895095825
2023-07-05,3.3499999046325684
2023-07-06,3.130000114440918
2023-07-07,2.049999952316284
2023-07-10,1.7899999618530273
2023-07-11,1.909999966621399
2023-07-12,1.7000000476837158
2023-07-13,1.7000000476837158
2023-07-14,1.649999976158142
2023-07-17,1.5800000429153442
2023-07-18,1.5099999904632568
2023-07-19,1.7999999523162842
2023-07-20,1.649999976158142
2023-07-21,1.5
2023-07-24,1.440000057220459
2023-07-25,1.440000057220459
2023-07-26,1.399999976158142
2023-07-27,1.350000023841858
2023-07-28,1.340000033378601
2023-07-31,2.0
2023-08-01,1.7000000476837158
2023-08-02,1.4600000381469727
2023-08-03,1.899999976158142
2023-08-04,1.8799999952316284
2023-08-07,1.7300000190734863
2023-08-08,1.559999942779541
2023-08-09,1.5700000524520874
2023-08-10,1.5299999713897705
2023-08-11,1.409999966621399
2023-08-14,1.3700000047683716
2023-08-15,1.3700000047683716
2023-08-16,1.3899999856948853
2023-08-17,1.3799999952316284
2023-08-18,1.409999966621399
2023-08-21,1.3700000047683716
2023-08-22,1.2999999523162842
2023-08-23,1.2999999523162842
2023-08-24,1.409999966621399
2023-08-25,1.4199999570846558
2023-08-28,1.3200000524520874
2023-08-29,1.3200000524520874
2023-08-30,1.3600000143051147
2023-08-31,1.4600000381469727
2023-09-01,1.399999976158142
2023-09-05,1.4299999475479126
2023-09-06,1.6399999856948853
2023-09-07,1.4600000381469727
2023-09-08,1.3899999856948853
2023-09-11,1.3700000047683716
2023-09-12,1.2300000190734863
2023-09-13,1.3700000047683716
2023-09-14,1.2300000190734863
2023-09-15,1.3700000047683716
2023-09-18,1.1699999570846558
2023-09-19,1.1299999952316284
2023-09-20,1.149999976158142
2023-09-21,1.1200000047683716
2023-09-22,1.100000023841858
2023-09-25,1.100000023841858
2023-09-26,1.0299999713897705
2023-09-27,1.1299999952316284
2023-09-28,1.0800000429153442
2023-09-29,1.059999942779541
2023-10-02,1.0299999713897705
2023-10-03,1.0700000524520874
2023-10-04,1.0800000429153442
2023-10-05,1.0399999618530273
2023-10-06,1.2200000286102295
2023-10-09,1.100000023841858
2023-10-10,1.149999976158142
2023-10-11,1.2000000476837158
2023-10-12,1.1100000143051147
2023-10-13,1.2000000476837158
2023-10-16,1.0800000429153442
2023-10-17,1.0800000429153442
2023-10-18,1.059999942779541
2023-10-19,1.0099999904632568
2023-10-20,0.9800000190734863
2023-10-23,0.9800000190734863
2023-10-24,0.9800000190734863
2023-10-25,0.9300000071525574
2023-10-26,0.9599999785423279
2023-10-27,0.8899999856948853
2023-10-30,0.6700000166893005
2023-10-31,0.5799999833106995
2023-11-01,0.5799999833106995
2023-11-02,0.5799999833106995
2023-11-03,0.5799999833106995
2023-11-06,0.5799999833106995
2023-11-07,0.47999998927116394
2023-11-08,0.375
2023-11-09,0.3709999918937683
2023-11-10,0.35600000619888306
2023-11-13,0.36000001430511475
2023-11-14,0.37599998712539673
2023-11-15,0.3799999952316284
2023-11-16,0.3499999940395355
2023-11-17,0.335999995470047
2023-11-20,0.2980000078678131
2023-11-21,0.3089999854564667
2023-11-22,0.36000001430511475
2023-11-24,0.35899999737739563
2023-11-27,0.39899998903274536
2023-11-28,0.3370000123977661
2023-11-29,0.3179999887943268
2023-11-30,0.3330000042915344
2023-12-01,0.4090000092983246
2023-12-04,0.3449999988079071
2023-12-05,0.3499999940395355
2023-12-06,0.3700000047683716
2023-12-07,0.32199999690055847
2023-12-08,0.3149999976158142
2023-12-11,0.3050000071525574
2023-12-12,0.28700000047683716
2023-12-13,0.28999999165534973
2023-12-14,0.36800000071525574
2023-12-15,0.30000001192092896
2023-12-18,0.30000001192092896
2023-12-19,0.2849999964237213
2023-12-20,0.2590000033378601
2023-12-21,0.257999986410141
2023-12-22,0.26600000262260437
2023-12-26,0.2800000011920929
2023-12-27,0.28700000047683716
2023-12-28,0.3070000112056732
2023-12-29,0.3199999928474426
2024-01-02,0.3100000023841858
2024-01-03,0.3149999976158142
2024-01-04,0.30399999022483826
2024-01-05,0.2919999957084656
2024-01-08,0.30399999022483826
2024-01-09,0.3019999861717224
2024-01-10,0.28200000524520874
2024-01-11,0.28600001335144043
2024-01-12,0.2849999964237213
2024-01-16,0.27000001072883606
2024-01-17,0.2709999978542328
2024-01-18,0.2759999930858612
2024-01-19,0.3449999988079071
2024-01-22,0.29499998688697815
2024-01-23,0.2680000066757202
2024-01-24,0.296999990940094
2024-01-25,0.2849999964237213
2024-01-26,0.2800000011920929
2024-01-29,0.28999999165534973
2024-01-30,0.28600001335144043
2024-01-31,0.3089999854564667
2024-02-01,0.3050000071525574
2024-02-02,0.30000001192092896
2024-02-05,0.296999990940094
2024-02-06,0.28999999165534973
2024-02-07,0.3610000014305115
2024-02-08,0.3400000035762787
2024-02-09,0.34200000762939453
2024-02-12,0.38100001215934753
2024-02-13,0.3580000102519989
2024-02-14,0.3269999921321869
2024-02-15,0.3619999885559082
2024-02-16,0.3499999940395355
2024-02-20,0.33399999141693115
2024-02-21,0.33799999952316284
2024-02-22,0.33000001311302185
2024-02-23,0.3400000035762787
2024-02-26,0.335999995470047
2024-02-27,0.3580000102519989
2024-02-28,0.335999995470047
2024-02-29,0.3230000138282776
2024-03-01,0.3230000138282776
2024-03-04,0.3240000009536743
2024-03-05,0.3160000145435333
2024-03-06,0.31299999356269836
2024-03-07,0.3019999861717224
2024-03-08,0.3179999887943268
2024-03-11,0.33000001311302185
2024-03-12,0.32199999690055847
2024-03-13,0.3089999854564667
2024-03-14,0.328000009059906
2024-03-15,0.3199999928474426
2024-03-18,0.2919999957084656
2024-03-19,0.30000001192092896
2024-03-20,0.3059999942779541
2024-03-21,0.30000001192092896
2024-03-22,0.3499999940395355
2024-03-25,0.37599998712539673
2024-03-26,0.3330000042915344
2024-03-27,0.3499999940395355
2024-03-28,0.40700000524520874
2024-04-01,0.382999986410141
2024-04-02,0.3479999899864197
2024-04-03,0.3319999873638153
2024-04-04,0.3400000035762787
2024-04-05,0.33500000834465027
2024-04-08,0.3160000145435333
2024-04-09,0.3230000138282776
2024-04-10,0.30799999833106995
2024-04-11,0.3199999928474426
2024-04-12,0.31299999356269836
2024-04-15,0.28700000047683716
2024-04-16,0.27000001072883606
2024-04-17,0.2709999978542328
2024-04-18,0.2770000100135803
2024-04-19,0.2669999897480011
2024-04-22,0.2930000126361847
2024-04-23,0.28600001335144043
2024-04-24,0.2800000011920929
2024-04-25,0.2809999883174896
2024-04-26,0.28299999237060547
2024-04-29,0.2849999964237213
2024-04-30,0.27900001406669617
2024-05-01,0.27799999713897705
2024-05-02,0.2800000011920929
2024-05-03,0.2750000059604645
2024-05-06,0.2759999930858612
2024-05-07,0.2709999978542328
2024-05-08,0.27399998903274536
2024-05-09,0.2770000100135803
2024-05-10,0.27300000190734863
2024-05-13,0.2879999876022339
2024-05-14,0.29899999499320984
2024-05-15,0.28999999165534973
2024-05-16,0.3140000104904175
2024-05-17,0.296999990940094
2024-05-20,0.2980000078678131
2024-05-21,0.296999990940094
2024-05-22,0.29100000858306885
2024-05-23,0.29499998688697815
2024-05-24,0.35199999809265137
2024-05-28,0.3449999988079071
2024-05-29,0.3140000104904175
2024-05-30,0.3409999907016754
2024-05-31,0.4749999940395355
2024-06-03,0.3540000021457672
2024-06-04,0.3149999976158142
2024-06-05,0.3160000145435333
2024-06-06,0.2750000059604645
2024-06-07,0.25699999928474426
2024-06-10,0.24699999392032623
2024-06-11,0.27000001072883606
2024-06-12,0.24300000071525574
2024-06-13,0.23899999260902405
2024-06-14,0.289000004529953
2024-06-17,0.25699999928474426
2024-06-18,0.24500000476837158
2024-06-20,0.2370000034570694
2024-06-21,0.26499998569488525
2024-06-24,0.2680000066757202
2024-06-25,0.2630000114440918
2024-06-26,0.25999999046325684
2024-06-27,0.2680000066757202
2024-06-28,0.26600000262260437
2024-07-01,0.28299999237060547
2024-07-02,0.27399998903274536
2024-07-03,0.27399998903274536
2024-07-05,0.2669999897480011
2024-07-08,0.25999999046325684
2024-07-09,0.25600001215934753
2024-07-10,0.25699999928474426
2024-07-11,0.2549999952316284
2024-07-12,0.2540000081062317
2024-07-15,0.25699999928474426
2024-07-16,0.2630000114440918
2024-07-17,0.2619999945163727
2024-07-18,0.25099998712539673
2024-07-19,0.23399999737739563
2024-07-22,0.23600000143051147
2024-07-23,0.23199999332427979
2024-07-24,0.22499999403953552
2024-07-25,0.2160000056028366
2024-07-26,0.20900000631809235
2024-07-29,0.210999995470047
2024-07-30,0.2029999941587448
2024-07-31,0.21699999272823334
2024-08-01,0.20900000631809235
2024-08-02,0.2029999941587448
2024-08-05,0.17900000512599945
2024-08-06,0.17100000381469727
2024-08-07,0.16500000655651093
2024-08-08,0.14900000393390656
2024-08-09,0.14000000059604645
2024-08-12,0.12999999523162842
2024-08-13,0.1379999965429306
2024-08-14,0.1420000046491623
2024-08-15,0.15199999511241913
2024-08-16,0.16300000250339508
2024-08-19,0.17000000178813934
2024-08-20,0.1589999943971634
2024-08-21,0.17000000178813934
2024-08-22,0.17800000309944153
2024-08-23,0.1679999977350235
2024-08-26,0.17000000178813934
2024-08-27,0.16899999976158142
2024-08-28,0.1599999964237213
2024-08-29,0.1589999943971634
2024-08-30,0.1550000011920929
2024-09-03,0.15199999511241913
2024-09-04,0.1550000011920929
2024-09-05,0.15600000321865082
2024-09-06,0.15000000596046448
2024-09-09,0.1550000011920929
2024-09-10,0.16599999368190765
2024-09-11,0.17100000381469727
2024-09-12,0.17599999904632568
2024-09-13,0.1809999942779541
2024-09-16,0.18299999833106995
2024-09-17,0.17299999296665192
2024-09-18,0.17100000381469727
2024-09-19,0.17399999499320984
2024-09-20,0.18000000715255737
2024-09-23,0.19300000369548798
2024-09-24,0.19599999487400055
2024-09-25,0.19900000095367432
2024-09-26,0.1979999989271164
2024-09-27,0.1899999976158142
2024-09-30,0.1899999976158142
2024-10-01,0.1860000044107437
2024-10-02,0.17900000512599945
2024-10-03,0.17299999296665192
2024-10-04,0.17599999904632568
2024-10-07,0.17299999296665192
2024-10-08,0.17599999904632568
2024-10-09,0.17299999296665192
2024-10-10,0.17599999904632568
2024-10-11,0.17399999499320984
2024-10-14,0.1720000058412552
2024-10-15,0.18400000035762787
2024-10-16,0.17399999499320984
2024-10-17,0.17100000381469727
2024-10-18,0.16899999976158142
2024-10-21,0.16500000655651093
2024-10-22,0.16300000250339508
2024-10-23,0.14800000190734863
2024-10-24,0.14000000059604645
2024-10-25,0.15199999511241913
2024-10-28,0.14300000667572021
2024-10-29,0.1469999998807907
2024-10-30,0.1420000046491623
2024-10-31,0.13099999725818634
2024-11-01,0.13500000536441803
2024-11-04,0.13600000739097595
2024-11-05,0.13600000739097595
2024-11-06,0.7829999923706055
2024-11-07,0.36899998784065247
2024-11-08,0.4959999918937683
2024-11-11,0.6949999928474426
2024-11-12,0.9399999976158142
2024-11-13,0.9200000166893005
2024-11-14,0.6700000166893005
2024-11-15,0.6679999828338623
2024-11-18,0.7099999785423279
2024-11-19,0.6899999976158142
2024-11-20,0.6600000262260437
2024-11-21,0.5989999771118164
