Date,DUO
2023-01-25,14.984999656677246
2023-01-26,15.300000190734863
2023-01-27,17.25
2023-01-30,15.300000190734863
2023-01-31,16.799999237060547
2023-02-01,17.100000381469727
2023-02-02,18.75
2023-02-03,19.049999237060547
2023-02-06,17.399999618530273
2023-02-07,16.799999237060547
2023-02-08,16.799999237060547
2023-02-09,16.530000686645508
2023-02-10,15.899999618530273
2023-02-13,12.600000381469727
2023-02-14,14.100000381469727
2023-02-15,14.699999809265137
2023-02-16,14.850000381469727
2023-02-17,14.550000190734863
2023-02-21,14.399999618530273
2023-02-22,14.550000190734863
2023-02-23,14.1899995803833
2023-02-24,14.085000038146973
2023-02-27,14.324999809265137
2023-02-28,14.399999618530273
2023-03-01,14.699999809265137
2023-03-02,15.449999809265137
2023-03-03,12.944999694824219
2023-03-06,12.0
2023-03-07,12.149999618530273
2023-03-08,12.239999771118164
2023-03-09,12.0
2023-03-10,12.270000457763672
2023-03-13,12.300000190734863
2023-03-14,12.180000305175781
2023-03-15,12.149999618530273
2023-03-16,15.149999618530273
2023-03-17,14.175000190734863
2023-03-20,19.799999237060547
2023-03-21,18.75
2023-03-22,24.299999237060547
2023-03-23,20.100000381469727
2023-03-24,20.100000381469727
2023-03-27,16.649999618530273
2023-03-28,15.074999809265137
2023-03-29,14.925000190734863
2023-03-30,14.625
2023-03-31,14.774999618530273
2023-04-03,14.850000381469727
2023-04-04,14.774999618530273
2023-04-05,14.9399995803833
2023-04-06,16.200000762939453
2023-04-10,14.399999618530273
2023-04-11,14.550000190734863
2023-04-12,14.835000038146973
2023-04-13,14.744999885559082
2023-04-14,15.449999809265137
2023-04-17,15.300000190734863
2023-04-18,14.850000381469727
2023-04-19,14.699999809265137
2023-04-20,14.399999618530273
2023-04-21,13.649999618530273
2023-04-24,13.425000190734863
2023-04-25,12.149999618530273
2023-04-26,12.239999771118164
2023-04-27,12.359999656677246
2023-04-28,13.199999809265137
2023-05-01,15.0
2023-05-02,14.550000190734863
2023-05-03,14.100000381469727
2023-05-04,15.149999618530273
2023-05-05,15.300000190734863
2023-05-08,15.600000381469727
2023-05-09,13.350000381469727
2023-05-10,13.800000190734863
2023-05-11,13.350000381469727
2023-05-12,12.0
2023-05-15,12.734999656677246
2023-05-16,12.899999618530273
2023-05-17,12.449999809265137
2023-05-18,11.369999885559082
2023-05-19,11.925000190734863
2023-05-22,12.449999809265137
2023-05-23,12.0
2023-05-24,11.550000190734863
2023-05-25,11.100000381469727
2023-05-26,11.100000381469727
2023-05-30,10.800000190734863
2023-05-31,10.5
2023-06-01,10.725000381469727
2023-06-02,11.100000381469727
2023-06-05,12.300000190734863
2023-06-06,12.345000267028809
2023-06-07,12.765000343322754
2023-06-08,12.75
2023-06-09,12.449999809265137
2023-06-12,13.199999809265137
2023-06-13,13.274999618530273
2023-06-14,13.904999732971191
2023-06-15,14.100000381469727
2023-06-16,13.949999809265137
2023-06-20,13.005000114440918
2023-06-21,12.449999809265137
2023-06-22,12.300000190734863
2023-06-23,12.300000190734863
2023-06-26,12.375
2023-06-27,12.210000038146973
2023-06-28,11.25
2023-06-29,15.149999618530273
2023-06-30,13.199999809265137
2023-07-03,14.399999618530273
2023-07-05,15.300000190734863
2023-07-06,13.454999923706055
2023-07-07,13.305000305175781
2023-07-10,13.949999809265137
2023-07-11,13.319999694824219
2023-07-12,13.5
2023-07-13,13.21500015258789
2023-07-14,12.46500015258789
2023-07-17,5.925000190734863
2023-07-18,3.134999990463257
2023-07-19,3.299999952316284
2023-07-20,3.015000104904175
2023-07-21,2.924999952316284
2023-07-24,2.880000114440918
2023-07-25,2.549999952316284
2023-07-26,2.4749999046325684
2023-07-27,2.4000000953674316
2023-07-28,2.430000066757202
2023-07-31,2.684999942779541
2023-08-01,2.430000066757202
2023-08-02,2.759999990463257
2023-08-03,2.8499999046325684
2023-08-04,2.619999885559082
2023-08-07,2.3399999141693115
2023-08-08,2.1700000762939453
2023-08-09,2.0999999046325684
2023-08-10,2.009999990463257
2023-08-11,1.8700000047683716
2023-08-14,1.7799999713897705
2023-08-15,1.600000023841858
2023-08-16,1.5499999523162842
2023-08-17,1.409999966621399
2023-08-18,1.340000033378601
2023-08-21,1.4600000381469727
2023-08-22,1.4199999570846558
2023-08-23,1.409999966621399
2023-08-24,1.3899999856948853
2023-08-25,1.3899999856948853
2023-08-28,1.3799999952316284
2023-08-29,1.4600000381469727
2023-08-30,1.4500000476837158
2023-08-31,1.4299999475479126
2023-09-01,1.5199999809265137
2023-09-05,1.6699999570846558
2023-09-06,1.6799999475479126
2023-09-07,1.5099999904632568
2023-09-08,1.5099999904632568
2023-09-11,1.5700000524520874
2023-09-12,1.559999942779541
2023-09-13,1.440000057220459
2023-09-14,1.3200000524520874
2023-09-15,1.25
2023-09-18,1.1100000143051147
2023-09-19,1.0199999809265137
2023-09-20,0.949999988079071
2023-09-21,0.9010000228881836
2023-09-22,0.8199999928474426
2023-09-25,0.8199999928474426
2023-09-26,0.8119999766349792
2023-09-27,0.7799999713897705
2023-09-28,0.7699999809265137
2023-09-29,0.7699999809265137
2023-10-02,0.7620000243186951
2023-10-03,0.7200000286102295
2023-10-04,0.7400000095367432
2023-10-05,0.7820000052452087
2023-10-06,0.7609999775886536
2023-10-09,0.7260000109672546
2023-10-10,0.7490000128746033
2023-10-11,0.7239999771118164
2023-10-12,0.7200000286102295
2023-10-13,0.699999988079071
2023-10-16,0.7350000143051147
2023-10-17,0.7300000190734863
2023-10-18,0.7749999761581421
2023-10-19,0.7900000214576721
2023-10-20,0.7599999904632568
2023-10-23,0.7400000095367432
2023-10-24,0.7549999952316284
2023-10-25,0.7599999904632568
2023-10-26,0.7649999856948853
2023-10-27,1.0399999618530273
2023-10-30,1.0
2023-10-31,0.9200000166893005
2023-11-01,0.8899999856948853
2023-11-02,0.9700000286102295
2023-11-03,0.9610000252723694
2023-11-06,0.9300000071525574
2023-11-07,0.949999988079071
2023-11-08,0.8999999761581421
2023-11-09,0.8799999952316284
2023-11-10,0.9300000071525574
2023-11-13,0.9380000233650208
2023-11-14,0.9300000071525574
2023-11-15,0.9649999737739563
2023-11-16,0.9620000123977661
2023-11-17,0.925000011920929
2023-11-20,0.8999999761581421
2023-11-21,0.9200000166893005
2023-11-22,0.8799999952316284
2023-11-24,0.8999999761581421
2023-11-27,0.8999999761581421
2023-11-28,0.8859999775886536
2023-11-29,0.8700000047683716
2023-11-30,0.8600000143051147
2023-12-01,0.8399999737739563
2023-12-04,0.8700000047683716
2023-12-05,0.7400000095367432
2023-12-06,0.7200000286102295
2023-12-07,0.6899999976158142
2023-12-08,0.6499999761581421
2023-12-11,0.5899999737739563
2023-12-12,0.550000011920929
2023-12-13,0.49000000953674316
2023-12-14,0.5099999904632568
2023-12-15,0.5389999747276306
2023-12-18,0.5699999928474426
2023-12-19,0.6200000047683716
2023-12-20,0.6570000052452087
2023-12-21,0.6499999761581421
2023-12-22,0.6330000162124634
2023-12-26,0.6470000147819519
2023-12-27,0.6209999918937683
2023-12-28,0.6349999904632568
2023-12-29,0.6729999780654907
2024-01-02,0.699999988079071
2024-01-03,0.6800000071525574
2024-01-04,0.675000011920929
2024-01-05,0.6600000262260437
2024-01-08,0.6589999794960022
2024-01-09,0.625
2024-01-10,0.6190000176429749
2024-01-11,0.5979999899864197
2024-01-12,0.5799999833106995
2024-01-16,0.6069999933242798
2024-01-17,0.5899999737739563
2024-01-18,0.5720000267028809
2024-01-19,0.5849999785423279
2024-01-22,0.5709999799728394
2024-01-23,0.5619999766349792
2024-01-24,0.6399999856948853
2024-01-25,0.5830000042915344
2024-01-26,0.5820000171661377
2024-01-29,0.6010000109672546
2024-01-30,0.6430000066757202
2024-01-31,0.6000000238418579
2024-02-01,0.6100000143051147
2024-02-02,0.6000000238418579
2024-02-05,0.5799999833106995
2024-02-06,0.5799999833106995
2024-02-07,0.550000011920929
2024-02-08,0.5789999961853027
2024-02-09,0.6200000047683716
2024-02-12,0.5630000233650208
2024-02-13,0.550000011920929
2024-02-14,0.7059999704360962
2024-02-15,0.6620000004768372
2024-02-16,0.675000011920929
2024-02-20,0.6110000014305115
2024-02-21,0.6119999885559082
2024-02-22,0.597000002861023
2024-02-23,0.6800000071525574
2024-02-26,0.5989999771118164
2024-02-27,0.5849999785423279
2024-02-28,0.5519999861717224
2024-02-29,0.5419999957084656
2024-03-01,0.5580000281333923
2024-03-04,0.5699999928474426
2024-03-05,0.5699999928474426
2024-03-06,0.550000011920929
2024-03-07,0.5709999799728394
2024-03-08,0.6050000190734863
2024-03-11,0.6679999828338623
2024-03-12,0.7450000047683716
2024-03-13,0.699999988079071
2024-03-14,0.6100000143051147
2024-03-15,0.5580000281333923
2024-03-18,0.5
2024-03-19,0.48500001430511475
2024-03-20,0.4830000102519989
2024-03-21,0.4519999921321869
2024-03-22,0.44600000977516174
2024-03-25,0.43799999356269836
2024-03-26,0.4320000112056732
2024-03-27,0.44999998807907104
2024-03-28,0.44999998807907104
2024-04-01,0.4490000009536743
2024-04-02,0.4359999895095825
2024-04-03,0.421999990940094
2024-04-04,0.4320000112056732
2024-04-05,0.42800000309944153
2024-04-08,0.48500001430511475
2024-04-09,0.45899999141693115
2024-04-10,0.4399999976158142
2024-04-11,0.43799999356269836
2024-04-12,0.40299999713897705
2024-04-15,0.3700000047683716
2024-04-16,0.3700000047683716
2024-04-17,0.3889999985694885
2024-04-18,0.4000000059604645
2024-04-19,0.382999986410141
2024-04-22,0.41999998688697815
2024-04-23,0.4129999876022339
2024-04-24,0.3880000114440918
2024-04-25,0.4099999964237213
2024-04-26,0.4000000059604645
2024-04-29,0.4050000011920929
2024-04-30,0.4050000011920929
2024-05-01,0.38999998569488525
2024-05-02,0.38499999046325684
2024-05-03,0.3659999966621399
2024-05-06,0.3799999952316284
2024-05-07,0.375
2024-05-08,0.3569999933242798
2024-05-09,0.36500000953674316
2024-05-10,0.35100001096725464
2024-05-13,0.3840000033378601
2024-05-14,0.3919999897480011
2024-05-15,0.39500001072883606
2024-05-16,0.39899998903274536
2024-05-17,1.6799999475479126
2024-05-20,1.159999966621399
2024-05-21,1.2200000286102295
2024-05-22,1.2100000381469727
2024-05-23,1.159999966621399
2024-05-24,1.1200000047683716
2024-05-28,1.059999942779541
2024-05-29,0.7950000166893005
2024-05-30,0.8270000219345093
2024-05-31,0.7400000095367432
2024-06-03,0.7390000224113464
2024-06-04,0.7540000081062317
2024-06-05,0.699999988079071
2024-06-06,0.6349999904632568
2024-06-07,0.6520000100135803
2024-06-10,0.6169999837875366
2024-06-11,0.5799999833106995
2024-06-12,0.6100000143051147
2024-06-13,0.6610000133514404
2024-06-14,0.6060000061988831
2024-06-17,0.7099999785423279
2024-06-18,0.6499999761581421
2024-06-20,0.6399999856948853
2024-06-21,0.6050000190734863
2024-06-24,0.5519999861717224
2024-06-25,0.5640000104904175
2024-06-26,0.550000011920929
2024-06-27,0.5400000214576721
2024-06-28,0.5879999995231628
2024-07-01,0.5659999847412109
2024-07-02,0.574999988079071
2024-07-03,0.5740000009536743
2024-07-05,0.5730000138282776
2024-07-08,0.5799999833106995
2024-07-09,0.5740000009536743
2024-07-10,0.5519999861717224
2024-07-11,0.550000011920929
2024-07-12,0.5360000133514404
2024-07-15,0.5360000133514404
2024-07-16,0.515999972820282
2024-07-17,0.5
2024-07-18,0.45100000500679016
2024-07-19,0.46000000834465027
2024-07-22,0.453000009059906
2024-07-23,0.4350000023841858
2024-07-24,0.5379999876022339
2024-07-25,0.4620000123977661
2024-07-26,0.45100000500679016
2024-07-29,0.4480000138282776
2024-07-30,0.4300000071525574
2024-07-31,0.42399999499320984
2024-08-01,0.3919999897480011
2024-08-02,0.3840000033378601
2024-08-05,0.3659999966621399
2024-08-06,0.39800000190734863
2024-08-07,0.3919999897480011
2024-08-08,0.3970000147819519
2024-08-09,0.38999998569488525
2024-08-12,0.3889999985694885
2024-08-13,0.38999998569488525
2024-08-14,0.38199999928474426
2024-08-15,0.3959999978542328
2024-08-16,0.421999990940094
2024-08-19,0.4410000145435333
2024-08-20,0.42100000381469727
2024-08-21,0.48500001430511475
2024-08-22,0.4650000035762787
2024-08-23,0.45899999141693115
2024-08-26,0.5199999809265137
2024-08-27,0.4620000123977661
2024-08-28,0.4390000104904175
2024-08-29,0.43299999833106995
2024-08-30,0.4000000059604645
2024-09-03,0.3799999952316284
2024-09-04,0.3799999952316284
2024-09-05,0.4000000059604645
2024-09-06,0.4000000059604645
2024-09-09,0.38999998569488525
2024-09-10,0.3889999985694885
2024-09-11,0.4300000071525574
2024-09-12,0.44999998807907104
2024-09-13,0.46000000834465027
2024-09-16,0.4300000071525574
2024-09-17,0.41499999165534973
2024-09-18,0.4090000092983246
2024-09-19,0.3959999978542328
2024-09-20,0.3930000066757202
2024-09-23,0.42800000309944153
2024-09-24,0.5389999747276306
2024-09-25,0.5
2024-09-26,1.0700000524520874
2024-09-27,1.2599999904632568
2024-09-30,3.0999999046325684
2024-10-01,3.390000104904175
2024-10-02,4.380000114440918
2024-10-03,3.7699999809265137
2024-10-04,2.5299999713897705
2024-10-07,2.1700000762939453
2024-10-08,1.659999966621399
2024-10-09,1.7599999904632568
2024-10-10,1.2200000286102295
2024-10-11,1.2799999713897705
2024-10-14,1.059999942779541
2024-10-15,0.9200000166893005
2024-10-16,1.4299999475479126
2024-10-17,1.0800000429153442
2024-10-18,1.159999966621399
2024-10-21,1.2200000286102295
2024-10-22,1.25
2024-10-23,1.149999976158142
2024-10-24,1.1100000143051147
2024-10-25,1.0800000429153442
2024-10-28,1.1799999475479126
2024-10-29,1.159999966621399
2024-10-30,1.1100000143051147
2024-10-31,1.0700000524520874
2024-11-01,1.100000023841858
2024-11-04,1.2000000476837158
2024-11-05,1.2200000286102295
2024-11-06,1.1299999952316284
2024-11-07,1.3799999952316284
2024-11-08,1.0800000429153442
2024-11-11,0.8899999856948853
2024-11-12,0.8629999756813049
2024-11-13,0.7799999713897705
2024-11-14,0.7009999752044678
2024-11-15,0.6499999761581421
2024-11-18,0.6299999952316284
2024-11-19,0.6240000128746033
2024-11-20,0.6100000143051147
2024-11-21,0.5709999799728394
