Date,PBM
2023-01-11,10.369999885559082
2023-01-12,10.369999885559082
2023-01-13,10.359999656677246
2023-01-17,10.364999771118164
2023-01-18,10.390000343322754
2023-01-19,10.399999618530273
2023-01-20,10.399999618530273
2023-01-23,10.399999618530273
2023-01-24,10.449999809265137
2023-01-25,10.449999809265137
2023-01-26,10.449999809265137
2023-01-27,10.449999809265137
2023-01-30,10.489999771118164
2023-01-31,10.520999908447266
2023-02-01,10.520999908447266
2023-02-02,10.520999908447266
2023-02-03,10.520999908447266
2023-02-06,10.520999908447266
2023-02-07,10.520999908447266
2023-02-08,10.5
2023-02-09,10.5
2023-02-10,10.5
2023-02-13,10.520000457763672
2023-02-14,10.520000457763672
2023-02-15,10.520000457763672
2023-02-16,10.520000457763672
2023-02-17,10.529999732971191
2023-02-21,10.529999732971191
2023-02-22,10.529999732971191
2023-02-23,10.529999732971191
2023-02-24,10.529999732971191
2023-02-27,10.529999732971191
2023-02-28,10.529999732971191
2023-03-01,10.520000457763672
2023-03-02,10.520000457763672
2023-03-03,10.520000457763672
2023-03-06,10.579999923706055
2023-03-07,10.579999923706055
2023-03-08,10.579999923706055
2023-03-09,10.579999923706055
2023-03-10,10.579999923706055
2023-03-13,10.579999923706055
2023-03-14,10.579999923706055
2023-03-15,10.550000190734863
2023-03-16,10.550000190734863
2023-03-17,10.550000190734863
2023-03-20,10.550000190734863
2023-03-21,10.550000190734863
2023-03-22,10.550000190734863
2023-03-23,10.550000190734863
2023-03-24,10.550000190734863
2023-03-27,10.550000190734863
2023-03-28,10.550000190734863
2023-03-29,10.604000091552734
2023-03-30,10.604000091552734
2023-03-31,10.604000091552734
2023-04-03,10.604000091552734
2023-04-04,10.604000091552734
2023-04-05,10.604000091552734
2023-04-06,10.604000091552734
2023-04-10,10.604000091552734
2023-04-11,10.604000091552734
2023-04-12,10.604000091552734
2023-04-13,10.59000015258789
2023-04-14,10.59000015258789
2023-04-17,10.600000381469727
2023-04-18,10.600000381469727
2023-04-19,10.600000381469727
2023-04-20,10.600000381469727
2023-04-21,10.600000381469727
2023-04-24,10.600000381469727
2023-04-25,10.600000381469727
2023-04-26,10.699999809265137
2023-04-27,10.699999809265137
2023-04-28,10.699999809265137
2023-05-01,10.699999809265137
2023-05-02,10.699999809265137
2023-05-03,10.699999809265137
2023-05-04,10.699999809265137
2023-05-05,10.699999809265137
2023-05-08,10.699999809265137
2023-05-09,10.699999809265137
2023-05-10,10.699999809265137
2023-05-11,10.699999809265137
2023-05-12,10.699999809265137
2023-05-15,10.699999809265137
2023-05-16,10.699999809265137
2023-05-17,10.699999809265137
2023-05-18,10.770000457763672
2023-05-19,10.770000457763672
2023-05-22,10.770000457763672
2023-05-23,10.770000457763672
2023-05-24,10.770000457763672
2023-05-25,10.770000457763672
2023-05-26,10.770000457763672
2023-05-30,10.770000457763672
2023-05-31,10.770000457763672
2023-06-01,10.770000457763672
2023-06-02,10.770000457763672
2023-06-05,10.770000457763672
2023-06-06,10.770000457763672
2023-06-07,10.859999656677246
2023-06-08,10.859999656677246
2023-06-09,10.859999656677246
2023-06-12,10.890000343322754
2023-06-13,10.890000343322754
2023-06-14,10.890000343322754
2023-06-15,10.890000343322754
2023-06-16,10.890000343322754
2023-06-20,10.880000114440918
2023-06-21,10.880000114440918
2023-06-22,10.880000114440918
2023-06-23,10.880000114440918
2023-06-26,10.930000305175781
2023-06-27,10.949999809265137
2023-06-28,10.949999809265137
2023-06-29,10.949999809265137
2023-06-30,10.949999809265137
2023-07-03,10.949999809265137
2023-07-05,10.960000038146973
2023-07-06,10.994999885559082
2023-07-07,10.949999809265137
2023-07-10,10.949999809265137
2023-07-11,11.0
2023-07-12,11.0
2023-07-13,10.949999809265137
2023-07-14,11.140000343322754
2023-07-17,11.0600004196167
2023-07-18,11.0600004196167
2023-07-19,11.0600004196167
2023-07-20,11.0
2023-07-21,11.0
2023-07-24,11.0
2023-07-25,11.128999710083008
2023-07-26,11.010000228881836
2023-07-27,11.010000228881836
2023-07-28,11.010000228881836
2023-07-31,11.050000190734863
2023-08-01,11.050000190734863
2023-08-02,11.0600004196167
2023-08-03,11.0600004196167
2023-08-04,11.0600004196167
2023-08-07,11.0600004196167
2023-08-08,11.0600004196167
2023-08-09,11.0600004196167
2023-08-10,11.0600004196167
2023-08-11,11.0600004196167
2023-08-14,11.0600004196167
2023-08-15,11.0600004196167
2023-08-16,11.0600004196167
2023-08-17,11.0600004196167
2023-08-18,11.0600004196167
2023-08-21,11.0600004196167
2023-08-22,11.15999984741211
2023-08-23,11.050000190734863
2023-08-24,11.140000343322754
2023-08-25,11.140000343322754
2023-08-28,11.140000343322754
2023-08-29,11.140000343322754
2023-08-30,11.239999771118164
2023-08-31,11.239999771118164
2023-09-01,11.239999771118164
2023-09-05,11.239999771118164
2023-09-06,11.239999771118164
2023-09-07,11.239999771118164
2023-09-08,11.069999694824219
2023-09-11,11.069999694824219
2023-09-12,11.069999694824219
2023-09-13,11.069999694824219
2023-09-14,11.069999694824219
2023-09-15,11.069999694824219
2023-09-18,11.09000015258789
2023-09-19,11.09000015258789
2023-09-20,11.09000015258789
2023-09-21,11.09000015258789
2023-09-22,11.09000015258789
2023-09-25,11.09000015258789
2023-09-26,11.25
2023-09-27,11.25
2023-09-28,11.25
2023-09-29,11.25
2023-10-02,11.25
2023-10-03,11.25
2023-10-04,11.25
2023-10-05,11.25
2023-10-06,11.25
2023-10-09,11.210000038146973
2023-10-10,11.210000038146973
2023-10-11,11.210000038146973
2023-10-12,11.210000038146973
2023-10-13,11.210000038146973
2023-10-16,11.210000038146973
2023-10-17,11.210000038146973
2023-10-18,11.210000038146973
2023-10-19,11.210000038146973
2023-10-20,11.210000038146973
2023-10-23,11.210000038146973
2023-10-24,11.210000038146973
2023-10-25,11.210000038146973
2023-10-26,11.210000038146973
2023-10-27,11.210000038146973
2023-10-30,11.210000038146973
2023-10-31,11.210000038146973
2023-11-01,11.210000038146973
2023-11-02,11.210000038146973
2023-11-03,11.210000038146973
2023-11-06,11.210000038146973
2023-11-07,11.210000038146973
2023-11-08,11.210000038146973
2023-11-09,11.210000038146973
2023-11-10,11.210000038146973
2023-11-13,11.300000190734863
2023-11-14,11.390000343322754
2023-11-15,11.399999618530273
2023-11-16,11.399999618530273
2023-11-17,11.399999618530273
2023-11-20,11.449999809265137
2023-11-21,11.449999809265137
2023-11-22,14.550000190734863
2023-11-24,11.75
2023-11-27,11.869000434875488
2023-11-28,12.0
2023-11-29,11.800000190734863
2023-11-30,11.199999809265137
2023-12-01,11.199999809265137
2023-12-04,11.199999809265137
2023-12-05,10.09000015258789
2023-12-06,10.09000015258789
2023-12-07,10.09000015258789
2023-12-08,11.0
2023-12-11,11.0
2023-12-12,11.0
2023-12-13,11.0
2023-12-14,11.0
2023-12-15,10.850000381469727
2023-12-18,10.850000381469727
2023-12-19,10.850000381469727
2023-12-20,10.850000381469727
2023-12-21,9.699999809265137
2023-12-22,9.699999809265137
2023-12-26,9.699999809265137
2023-12-27,8.550000190734863
2023-12-28,8.989999771118164
2023-12-29,9.239999771118164
2024-01-02,9.239999771118164
2024-01-03,10.289999961853027
2024-01-04,10.489999771118164
2024-01-05,10.489999771118164
2024-01-08,10.489999771118164
2024-01-09,10.489999771118164
2024-01-10,11.199999809265137
2024-01-11,11.199999809265137
2024-01-12,11.199999809265137
2024-01-16,9.989999771118164
2024-01-17,11.600000381469727
2024-01-18,7.820000171661377
2024-01-19,6.650000095367432
2024-01-22,7.099999904632568
2024-01-23,6.769999980926514
2024-01-24,5.684999942779541
2024-01-25,4.789999961853027
2024-01-26,2.3499999046325684
2024-01-29,2.0
2024-01-30,1.850000023841858
2024-01-31,1.7799999713897705
2024-02-01,1.7200000286102295
2024-02-02,1.4500000476837158
2024-02-05,1.4229999780654907
2024-02-06,1.5
2024-02-07,1.1699999570846558
2024-02-08,0.9480000138282776
2024-02-09,0.8119999766349792
2024-02-12,0.8320000171661377
2024-02-13,0.7400000095367432
2024-02-14,0.6850000023841858
2024-02-15,0.6650000214576721
2024-02-16,0.6690000295639038
2024-02-20,0.6600000262260437
2024-02-21,0.5730000138282776
2024-02-22,0.5429999828338623
2024-02-23,0.5440000295639038
2024-02-26,0.5929999947547913
2024-02-27,0.5899999737739563
2024-02-28,0.5699999928474426
2024-02-29,0.550000011920929
2024-03-01,0.5720000267028809
2024-03-04,0.6200000047683716
2024-03-05,0.8600000143051147
2024-03-06,1.0199999809265137
2024-03-07,1.2699999809265137
2024-03-08,2.109999895095825
2024-03-11,1.7699999809265137
2024-03-12,1.2300000190734863
2024-03-13,1.0399999618530273
2024-03-14,1.590000033378601
2024-03-15,1.2899999618530273
2024-03-18,1.25
2024-03-19,1.2899999618530273
2024-03-20,1.1799999475479126
2024-03-21,1.159999966621399
2024-03-22,1.100000023841858
2024-03-25,1.1299999952316284
2024-03-26,1.1200000047683716
2024-03-27,1.1799999475479126
2024-03-28,1.1399999856948853
2024-04-01,1.1399999856948853
2024-04-02,1.090000033378601
2024-04-03,1.0700000524520874
2024-04-04,1.0399999618530273
2024-04-05,0.9850000143051147
2024-04-08,1.0
2024-04-09,0.9300000071525574
2024-04-10,0.9129999876022339
2024-04-11,0.8339999914169312
2024-04-12,0.8080000281333923
2024-04-15,0.7950000166893005
2024-04-16,0.6940000057220459
2024-04-17,0.6819999814033508
2024-04-18,0.6840000152587891
2024-04-19,0.6790000200271606
2024-04-22,0.746999979019165
2024-04-23,0.7599999904632568
2024-04-24,0.7979999780654907
2024-04-25,0.8399999737739563
2024-04-26,0.859000027179718
2024-04-29,0.9599999785423279
2024-04-30,0.8989999890327454
2024-05-01,1.2000000476837158
2024-05-02,1.2699999809265137
2024-05-03,1.159999966621399
2024-05-06,1.0800000429153442
2024-05-07,1.0299999713897705
2024-05-08,1.059999942779541
2024-05-09,1.100000023841858
2024-05-10,1.0
2024-05-13,0.9649999737739563
2024-05-14,0.8600000143051147
2024-05-15,0.8519999980926514
2024-05-16,0.9100000262260437
2024-05-17,0.8700000047683716
2024-05-20,0.875
2024-05-21,0.8489999771118164
2024-05-22,0.8619999885559082
2024-05-23,0.8259999752044678
2024-05-24,0.8289999961853027
2024-05-28,0.8029999732971191
2024-05-29,0.7350000143051147
2024-05-30,0.7350000143051147
2024-05-31,0.75
2024-06-03,0.7429999709129333
2024-06-04,0.7319999933242798
2024-06-05,0.7540000081062317
2024-06-06,0.6970000267028809
2024-06-07,0.6700000166893005
2024-06-10,0.6499999761581421
2024-06-11,0.6499999761581421
2024-06-12,0.6499999761581421
2024-06-13,0.6299999952316284
2024-06-14,0.6039999723434448
2024-06-17,0.6000000238418579
2024-06-18,0.5979999899864197
2024-06-20,0.6000000238418579
2024-06-21,0.38999998569488525
2024-06-24,0.3720000088214874
2024-06-25,0.36800000071525574
2024-06-26,0.35600000619888306
2024-06-27,0.32899999618530273
2024-06-28,0.30000001192092896
2024-07-01,0.3190000057220459
2024-07-02,0.2980000078678131
2024-07-03,0.3019999861717224
2024-07-05,0.29100000858306885
2024-07-08,0.3009999990463257
2024-07-09,0.296999990940094
2024-07-10,0.3190000057220459
2024-07-11,0.33000001311302185
2024-07-12,0.3109999895095825
2024-07-15,0.3540000021457672
2024-07-16,0.4390000104904175
2024-07-17,0.3889999985694885
2024-07-18,0.42899999022483826
2024-07-19,0.41200000047683716
2024-07-22,0.38999998569488525
2024-07-23,0.4050000011920929
2024-07-24,0.39100000262260437
2024-07-25,0.6000000238418579
2024-07-26,0.5809999704360962
2024-07-29,0.6190000176429749
2024-07-30,0.5899999737739563
2024-07-31,0.5899999737739563
2024-08-01,0.5699999928474426
2024-08-02,0.550000011920929
2024-08-05,0.515999972820282
2024-08-06,0.5070000290870667
2024-08-07,0.5320000052452087
2024-08-08,0.546999990940094
2024-08-09,0.5289999842643738
2024-08-12,0.49000000953674316
2024-08-13,0.48399999737739563
2024-08-14,0.4650000035762787
2024-08-15,0.5289999842643738
2024-08-16,0.5370000004768372
2024-08-19,0.5419999957084656
2024-08-20,0.5230000019073486
2024-08-21,0.5199999809265137
2024-08-22,0.5199999809265137
2024-08-23,0.5049999952316284
2024-08-26,0.45100000500679016
2024-08-27,0.4399999976158142
2024-08-28,0.43799999356269836
2024-08-29,0.41499999165534973
2024-08-30,0.4099999964237213
2024-09-03,0.3580000102519989
2024-09-04,0.2329999953508377
2024-09-05,0.23000000417232513
2024-09-06,0.19099999964237213
2024-09-09,0.1889999955892563
2024-09-10,0.1809999942779541
2024-09-11,0.17000000178813934
2024-09-12,0.16300000250339508
2024-09-13,0.15600000321865082
2024-09-16,0.12700000405311584
2024-09-17,0.125
2024-09-18,0.13899999856948853
2024-09-19,0.12800000607967377
2024-09-20,0.11999999731779099
2024-09-23,0.12399999797344208
2024-09-24,0.13099999725818634
2024-09-25,0.11999999731779099
2024-09-26,0.10899999737739563
2024-09-27,0.1080000028014183
2024-09-30,0.10000000149011612
2024-10-01,0.08699999749660492
2024-10-02,0.09000000357627869
2024-10-03,0.10300000011920929
2024-10-04,0.10000000149011612
2024-10-07,0.10599999874830246
2024-10-08,0.10899999737739563
2024-10-09,0.09300000220537186
2024-10-10,0.09099999815225601
2024-10-11,0.09700000286102295
2024-10-14,0.09799999743700027
2024-10-15,0.10700000077486038
2024-10-16,0.10999999940395355
2024-10-17,0.11400000005960464
2024-10-18,0.1080000028014183
2024-10-21,0.11599999666213989
2024-10-22,0.10899999737739563
2024-10-23,0.10700000077486038
2024-10-24,0.09399999678134918
2024-10-25,0.09700000286102295
2024-10-28,0.0949999988079071
2024-10-29,0.09000000357627869
2024-10-30,0.09399999678134918
2024-10-31,0.0689999982714653
2024-11-01,0.0689999982714653
2024-11-04,0.06800000369548798
2024-11-05,0.06599999964237213
2024-11-06,0.061000000685453415
2024-11-07,0.07800000160932541
2024-11-08,0.07599999755620956
2024-11-11,0.07599999755620956
2024-11-12,0.07000000029802322
2024-11-13,0.0560000017285347
2024-11-14,0.05400000140070915
2024-11-15,0.050999999046325684
2024-11-18,0.05400000140070915
2024-11-19,0.05299999937415123
2024-11-20,0.05000000074505806
2024-11-21,0.04699999839067459
