Date,LUCD
2022-12-22,1.4900000095367432
2022-12-23,1.399999976158142
2022-12-27,1.2100000381469727
2022-12-28,1.3200000524520874
2022-12-29,1.3899999856948853
2022-12-30,1.3600000143051147
2023-01-03,1.3899999856948853
2023-01-04,1.3300000429153442
2023-01-05,1.2999999523162842
2023-01-06,1.2799999713897705
2023-01-09,1.309999942779541
2023-01-10,1.2999999523162842
2023-01-11,1.2999999523162842
2023-01-12,1.340000033378601
2023-01-13,1.2999999523162842
2023-01-17,1.559999942779541
2023-01-18,1.350000023841858
2023-01-19,1.2999999523162842
2023-01-20,1.3200000524520874
2023-01-23,1.25
2023-01-24,1.2000000476837158
2023-01-25,1.1699999570846558
2023-01-26,1.2200000286102295
2023-01-27,1.2799999713897705
2023-01-30,1.2999999523162842
2023-01-31,1.309999942779541
2023-02-01,1.2999999523162842
2023-02-02,1.3049999475479126
2023-02-03,1.309999942779541
2023-02-06,1.2999999523162842
2023-02-07,1.2999999523162842
2023-02-08,1.2899999618530273
2023-02-09,1.2899999618530273
2023-02-10,1.2799999713897705
2023-02-13,1.2699999809265137
2023-02-14,1.2599999904632568
2023-02-15,1.309999942779541
2023-02-16,1.309999942779541
2023-02-17,1.3200000524520874
2023-02-21,1.3200000524520874
2023-02-22,1.2899999618530273
2023-02-23,1.2799999713897705
2023-02-24,1.2899999618530273
2023-02-27,1.350000023841858
2023-02-28,1.3600000143051147
2023-03-01,1.3600000143051147
2023-03-02,1.3799999952316284
2023-03-03,1.399999976158142
2023-03-06,1.4700000286102295
2023-03-07,1.5199999809265137
2023-03-08,1.7100000381469727
2023-03-09,1.649999976158142
2023-03-10,1.5499999523162842
2023-03-13,1.6100000143051147
2023-03-14,1.7200000286102295
2023-03-15,1.7699999809265137
2023-03-16,1.7200000286102295
2023-03-17,1.6799999475479126
2023-03-20,1.6100000143051147
2023-03-21,1.5399999618530273
2023-03-22,1.4700000286102295
2023-03-23,1.3899999856948853
2023-03-24,1.399999976158142
2023-03-27,1.399999976158142
2023-03-28,1.4600000381469727
2023-03-29,1.3899999856948853
2023-03-30,1.3899999856948853
2023-03-31,1.399999976158142
2023-04-03,1.3300000429153442
2023-04-04,1.2999999523162842
2023-04-05,1.2799999713897705
2023-04-06,1.2799999713897705
2023-04-10,1.3600000143051147
2023-04-11,1.4500000476837158
2023-04-12,1.3899999856948853
2023-04-13,1.350000023841858
2023-04-14,1.3600000143051147
2023-04-17,1.3600000143051147
2023-04-18,1.4700000286102295
2023-04-19,1.600000023841858
2023-04-20,1.559999942779541
2023-04-21,1.5299999713897705
2023-04-24,1.5299999713897705
2023-04-25,1.4800000190734863
2023-04-26,1.5
2023-04-27,1.4900000095367432
2023-04-28,1.4700000286102295
2023-05-01,1.3799999952316284
2023-05-02,1.5700000524520874
2023-05-03,1.4199999570846558
2023-05-04,1.4800000190734863
2023-05-05,1.5
2023-05-08,1.590000033378601
2023-05-09,1.5
2023-05-10,1.5
2023-05-11,1.4900000095367432
2023-05-12,1.5299999713897705
2023-05-15,1.4900000095367432
2023-05-16,1.5
2023-05-17,1.5099999904632568
2023-05-18,1.5800000429153442
2023-05-19,1.5800000429153442
2023-05-22,1.5800000429153442
2023-05-23,1.5399999618530273
2023-05-24,1.5399999618530273
2023-05-25,1.5
2023-05-26,1.5
2023-05-30,1.5709999799728394
2023-05-31,1.590000033378601
2023-06-01,1.6239999532699585
2023-06-02,1.6799999475479126
2023-06-05,1.7200000286102295
2023-06-06,1.7799999713897705
2023-06-07,1.7200000286102295
2023-06-08,1.75
2023-06-09,1.75
2023-06-12,1.7200000286102295
2023-06-13,1.7000000476837158
2023-06-14,1.6200000047683716
2023-06-15,1.600000023841858
2023-06-16,1.590000033378601
2023-06-20,1.5
2023-06-21,1.4199999570846558
2023-06-22,1.409999966621399
2023-06-23,1.3700000047683716
2023-06-26,1.3899999856948853
2023-06-27,1.399999976158142
2023-06-28,1.3899999856948853
2023-06-29,1.3799999952316284
2023-06-30,1.3899999856948853
2023-07-03,1.399999976158142
2023-07-05,1.3700000047683716
2023-07-06,1.3899999856948853
2023-07-07,1.3899999856948853
2023-07-10,1.3899999856948853
2023-07-11,1.4299999475479126
2023-07-12,1.3799999952316284
2023-07-13,1.3700000047683716
2023-07-14,1.3300000429153442
2023-07-17,1.350000023841858
2023-07-18,1.3799999952316284
2023-07-19,1.3600000143051147
2023-07-20,1.3700000047683716
2023-07-21,1.3600000143051147
2023-07-24,1.3200000524520874
2023-07-25,1.309999942779541
2023-07-26,1.3700000047683716
2023-07-27,1.375
2023-07-28,1.3700000047683716
2023-07-31,1.399999976158142
2023-08-01,1.4500000476837158
2023-08-02,1.409999966621399
2023-08-03,1.4700000286102295
2023-08-04,1.4900000095367432
2023-08-07,1.4900000095367432
2023-08-08,1.4700000286102295
2023-08-09,1.4700000286102295
2023-08-10,1.4700000286102295
2023-08-11,1.4800000190734863
2023-08-14,1.4850000143051147
2023-08-15,1.4900000095367432
2023-08-16,1.4700000286102295
2023-08-17,1.399999976158142
2023-08-18,1.4700000286102295
2023-08-21,1.4700000286102295
2023-08-22,1.4600000381469727
2023-08-23,1.4600000381469727
2023-08-24,1.4299999475479126
2023-08-25,1.4800000190734863
2023-08-28,1.4500000476837158
2023-08-29,1.4900000095367432
2023-08-30,1.5299999713897705
2023-08-31,1.5399999618530273
2023-09-01,1.559999942779541
2023-09-05,1.5299999713897705
2023-09-06,1.6200000047683716
2023-09-07,1.649999976158142
2023-09-08,1.649999976158142
2023-09-11,1.6299999952316284
2023-09-12,1.5800000429153442
2023-09-13,1.5499999523162842
2023-09-14,1.5800000429153442
2023-09-15,1.5199999809265137
2023-09-18,1.5
2023-09-19,1.5299999713897705
2023-09-20,1.4500000476837158
2023-09-21,1.440000057220459
2023-09-22,1.440000057220459
2023-09-25,1.4299999475479126
2023-09-26,1.4800000190734863
2023-09-27,1.4700000286102295
2023-09-28,1.3600000143051147
2023-09-29,1.1699999570846558
2023-10-02,1.2400000095367432
2023-10-03,1.2799999713897705
2023-10-04,1.2799999713897705
2023-10-05,1.25
2023-10-06,1.2699999809265137
2023-10-09,1.2300000190734863
2023-10-10,1.25
2023-10-11,1.2899999618530273
2023-10-12,1.2400000095367432
2023-10-13,1.2200000286102295
2023-10-16,1.2400000095367432
2023-10-17,1.2200000286102295
2023-10-18,1.2200000286102295
2023-10-19,1.2300000190734863
2023-10-20,1.2699999809265137
2023-10-23,1.2999999523162842
2023-10-24,1.2799999713897705
2023-10-25,1.2799999713897705
2023-10-26,1.2999999523162842
2023-10-27,1.2899999618530273
2023-10-30,1.2899999618530273
2023-10-31,1.2899999618530273
2023-11-01,1.2999999523162842
2023-11-02,1.2799999713897705
2023-11-03,1.2899999618530273
2023-11-06,1.2899999618530273
2023-11-07,1.2899999618530273
2023-11-08,1.159999966621399
2023-11-09,1.159999966621399
2023-11-10,1.159999966621399
2023-11-13,1.159999966621399
2023-11-14,1.2999999523162842
2023-11-15,1.3300000429153442
2023-11-16,1.3200000524520874
2023-11-17,1.309999942779541
2023-11-20,1.2999999523162842
2023-11-21,1.2999999523162842
2023-11-22,1.3300000429153442
2023-11-24,1.3600000143051147
2023-11-27,1.3700000047683716
2023-11-28,1.399999976158142
2023-11-29,1.4299999475479126
2023-11-30,1.4800000190734863
2023-12-01,1.4700000286102295
2023-12-04,1.5399999618530273
2023-12-05,1.4700000286102295
2023-12-06,1.4700000286102295
2023-12-07,1.4600000381469727
2023-12-08,1.3700000047683716
2023-12-11,1.3700000047683716
2023-12-12,1.3600000143051147
2023-12-13,1.3700000047683716
2023-12-14,1.340000033378601
2023-12-15,1.309999942779541
2023-12-18,1.2899999618530273
2023-12-19,1.3200000524520874
2023-12-20,1.3700000047683716
2023-12-21,1.3700000047683716
2023-12-22,1.399999976158142
2023-12-26,1.399999976158142
2023-12-27,1.440000057220459
2023-12-28,1.440000057220459
2023-12-29,1.409999966621399
2024-01-02,1.3899999856948853
2024-01-03,1.3700000047683716
2024-01-04,1.440000057220459
2024-01-05,1.399999976158142
2024-01-08,1.4700000286102295
2024-01-09,1.4800000190734863
2024-01-10,1.4500000476837158
2024-01-11,1.409999966621399
2024-01-12,1.5199999809265137
2024-01-16,1.4600000381469727
2024-01-17,1.4500000476837158
2024-01-18,1.440000057220459
2024-01-19,1.4500000476837158
2024-01-22,1.4299999475479126
2024-01-23,1.4299999475479126
2024-01-24,1.4299999475479126
2024-01-25,1.4299999475479126
2024-01-26,1.4299999475479126
2024-01-29,1.4500000476837158
2024-01-30,1.399999976158142
2024-01-31,1.409999966621399
2024-02-01,1.440000057220459
2024-02-02,1.440000057220459
2024-02-05,1.440000057220459
2024-02-06,1.309999942779541
2024-02-07,1.3200000524520874
2024-02-08,1.2699999809265137
2024-02-09,1.2999999523162842
2024-02-12,1.25
2024-02-13,1.25
2024-02-14,1.340000033378601
2024-02-15,1.3700000047683716
2024-02-16,1.3600000143051147
2024-02-20,1.2999999523162842
2024-02-21,1.2899999618530273
2024-02-22,1.25
2024-02-23,1.2400000095367432
2024-02-26,1.2599999904632568
2024-02-27,1.2699999809265137
2024-02-28,1.2799999713897705
2024-02-29,1.2300000190734863
2024-03-01,1.2400000095367432
2024-03-04,1.2200000286102295
2024-03-05,1.2100000381469727
2024-03-06,1.2599999904632568
2024-03-07,1.2699999809265137
2024-03-08,1.2899999618530273
2024-03-11,1.2599999904632568
2024-03-12,1.2599999904632568
2024-03-13,1.2200000286102295
2024-03-14,1.1200000047683716
2024-03-15,1.1100000143051147
2024-03-18,1.100000023841858
2024-03-19,1.0800000429153442
2024-03-20,1.1100000143051147
2024-03-21,1.1100000143051147
2024-03-22,1.090000033378601
2024-03-25,1.059999942779541
2024-03-26,0.9900000095367432
2024-03-27,0.9900000095367432
2024-03-28,0.8100000023841858
2024-04-01,0.8980000019073486
2024-04-02,0.8889999985694885
2024-04-03,0.9190000295639038
2024-04-04,0.9300000071525574
2024-04-05,0.9279999732971191
2024-04-08,0.9049999713897705
2024-04-09,0.921999990940094
2024-04-10,0.921999990940094
2024-04-11,0.859000027179718
2024-04-12,0.8090000152587891
2024-04-15,0.8100000023841858
2024-04-16,0.8149999976158142
2024-04-17,0.8019999861717224
2024-04-18,0.7990000247955322
2024-04-19,0.796999990940094
2024-04-22,0.7509999871253967
2024-04-23,0.7229999899864197
2024-04-24,0.6830000281333923
2024-04-25,0.6700000166893005
2024-04-26,0.6830000281333923
2024-04-29,0.7509999871253967
2024-04-30,0.9010000228881836
2024-05-01,0.8790000081062317
2024-05-02,0.949999988079071
2024-05-03,0.9300000071525574
2024-05-06,1.0399999618530273
2024-05-07,1.0299999713897705
2024-05-08,0.949999988079071
2024-05-09,0.9300000071525574
2024-05-10,0.9440000057220459
2024-05-13,0.949999988079071
2024-05-14,0.9290000200271606
2024-05-15,0.8989999890327454
2024-05-16,0.8899999856948853
2024-05-17,0.9049999713897705
2024-05-20,0.9300000071525574
2024-05-21,0.9100000262260437
2024-05-22,0.9150000214576721
2024-05-23,0.9300000071525574
2024-05-24,0.9160000085830688
2024-05-28,0.9020000100135803
2024-05-29,0.8980000019073486
2024-05-30,0.9070000052452087
2024-05-31,0.890999972820282
2024-06-03,0.8849999904632568
2024-06-04,0.875
2024-06-05,0.8100000023841858
2024-06-06,0.7950000166893005
2024-06-07,0.7710000276565552
2024-06-10,0.7450000047683716
2024-06-11,0.7250000238418579
2024-06-12,0.7490000128746033
2024-06-13,0.7390000224113464
2024-06-14,0.7480000257492065
2024-06-17,0.7099999785423279
2024-06-18,0.722000002861023
2024-06-20,0.6940000057220459
2024-06-21,0.6930000185966492
2024-06-24,0.8009999990463257
2024-06-25,0.8270000219345093
2024-06-26,0.8410000205039978
2024-06-27,0.8690000176429749
2024-06-28,0.8199999928474426
2024-07-01,0.7889999747276306
2024-07-02,0.7799999713897705
2024-07-03,0.7509999871253967
2024-07-05,0.7889999747276306
2024-07-08,0.8209999799728394
2024-07-09,0.8389999866485596
2024-07-10,0.843999981880188
2024-07-11,0.8560000061988831
2024-07-12,0.8650000095367432
2024-07-15,0.8799999952316284
2024-07-16,0.875
2024-07-17,0.8799999952316284
2024-07-18,0.8399999737739563
2024-07-19,0.8399999737739563
2024-07-22,0.8600000143051147
2024-07-23,0.8600000143051147
2024-07-24,0.8500000238418579
2024-07-25,0.8500000238418579
2024-07-26,0.8600000143051147
2024-07-29,0.8309999704360962
2024-07-30,0.7900000214576721
2024-07-31,0.7979999780654907
2024-08-01,0.800000011920929
2024-08-02,0.7519999742507935
2024-08-05,0.7519999742507935
2024-08-06,0.7749999761581421
2024-08-07,0.7789999842643738
2024-08-08,0.7820000052452087
2024-08-09,0.7900000214576721
2024-08-12,0.8399999737739563
2024-08-13,0.8600000143051147
2024-08-14,0.824999988079071
2024-08-15,0.8349999785423279
2024-08-16,0.8349999785423279
2024-08-19,0.8600000143051147
2024-08-20,0.8420000076293945
2024-08-21,0.8700000047683716
2024-08-22,0.847000002861023
2024-08-23,0.8190000057220459
2024-08-26,0.8299999833106995
2024-08-27,0.8029999732971191
2024-08-28,0.7799999713897705
2024-08-29,0.7979999780654907
2024-08-30,0.800000011920929
2024-09-03,0.8100000023841858
2024-09-04,0.7979999780654907
2024-09-05,0.777999997138977
2024-09-06,0.8050000071525574
2024-09-09,0.8050000071525574
2024-09-10,0.8019999861717224
2024-09-11,0.8309999704360962
2024-09-12,0.8360000252723694
2024-09-13,0.8460000157356262
2024-09-16,0.8550000190734863
2024-09-17,0.8550000190734863
2024-09-18,0.8320000171661377
2024-09-19,0.8190000057220459
2024-09-20,0.824999988079071
2024-09-23,0.7799999713897705
2024-09-24,0.7730000019073486
2024-09-25,0.7599999904632568
2024-09-26,0.7860000133514404
2024-09-27,0.7829999923706055
2024-09-30,0.8149999976158142
2024-10-01,0.8180000185966492
2024-10-02,0.8450000286102295
2024-10-03,0.8289999961853027
2024-10-04,0.8100000023841858
2024-10-07,0.824999988079071
2024-10-08,0.8009999990463257
2024-10-09,0.8069999814033508
2024-10-10,0.7839999794960022
2024-10-11,0.7829999923706055
2024-10-14,0.7789999842643738
2024-10-15,0.7900000214576721
2024-10-16,0.8100000023841858
2024-10-17,0.8360000252723694
2024-10-18,0.8379999995231628
2024-10-21,0.8399999737739563
2024-10-22,0.8600000143051147
2024-10-23,0.8489999771118164
2024-10-24,0.8500000238418579
2024-10-25,0.8980000019073486
2024-10-28,0.9700000286102295
2024-10-29,0.9850000143051147
2024-10-30,1.0
2024-10-31,0.968999981880188
2024-11-01,0.9210000038146973
2024-11-04,0.9380000233650208
2024-11-05,0.9449999928474426
2024-11-06,0.9440000057220459
2024-11-07,1.0
2024-11-08,1.0399999618530273
2024-11-11,1.0499999523162842
2024-11-12,1.0
2024-11-13,1.0499999523162842
2024-11-14,1.0099999904632568
2024-11-15,0.9869999885559082
2024-11-18,0.949999988079071
2024-11-19,0.9559999704360962
2024-11-20,1.0
2024-11-21,0.9990000128746033
