Date,MTC
2022-06-14,4.679999828338623
2022-06-15,4.710000038146973
2022-06-16,4.199999809265137
2022-06-17,4.179999828338623
2022-06-21,4.210000038146973
2022-06-22,4.110000133514404
2022-06-23,4.199999809265137
2022-06-24,4.329999923706055
2022-06-27,4.150000095367432
2022-06-28,3.9800000190734863
2022-06-29,3.359999895095825
2022-06-30,2.950000047683716
2022-07-01,2.069999933242798
2022-07-05,2.0899999141693115
2022-07-06,2.190000057220459
2022-07-07,2.0999999046325684
2022-07-08,2.200000047683716
2022-07-11,2.299999952316284
2022-07-12,2.0
2022-07-13,1.8300000429153442
2022-07-14,1.7400000095367432
2022-07-15,1.590000033378601
2022-07-18,1.5440000295639038
2022-07-19,1.5299999713897705
2022-07-20,1.5290000438690186
2022-07-21,1.600000023841858
2022-07-22,1.7100000381469727
2022-07-25,1.7400000095367432
2022-07-26,1.649999976158142
2022-07-27,1.5700000524520874
2022-07-28,1.6699999570846558
2022-07-29,1.5399999618530273
2022-08-01,1.600000023841858
2022-08-02,7.849999904632568
2022-08-03,5.150000095367432
2022-08-04,4.0
2022-08-05,3.4000000953674316
2022-08-08,3.200000047683716
2022-08-09,2.890000104904175
2022-08-10,2.740000009536743
2022-08-11,2.700000047683716
2022-08-12,2.549999952316284
2022-08-15,2.5299999713897705
2022-08-16,2.5399999618530273
2022-08-17,2.5999999046325684
2022-08-18,2.4200000762939453
2022-08-19,1.8799999952316284
2022-08-22,1.8200000524520874
2022-08-23,1.7400000095367432
2022-08-24,1.8899999856948853
2022-08-25,1.909999966621399
2022-08-26,1.8200000524520874
2022-08-29,1.871999979019165
2022-08-30,1.850000023841858
2022-08-31,1.9199999570846558
2022-09-01,1.8700000047683716
2022-09-02,1.809999942779541
2022-09-06,1.7100000381469727
2022-09-07,1.7999999523162842
2022-09-08,1.8899999856948853
2022-09-09,1.940000057220459
2022-09-12,1.7999999523162842
2022-09-13,1.8289999961853027
2022-09-14,1.809999942779541
2022-09-15,1.8320000171661377
2022-09-16,1.7799999713897705
2022-09-19,1.6399999856948853
2022-09-20,1.5099999904632568
2022-09-21,1.4600000381469727
2022-09-22,1.4299999475479126
2022-09-23,1.3600000143051147
2022-09-26,1.3600000143051147
2022-09-27,1.4500000476837158
2022-09-28,1.409999966621399
2022-09-29,1.399999976158142
2022-09-30,1.440000057220459
2022-10-03,1.5499999523162842
2022-10-04,1.3899999856948853
2022-10-05,1.3200000524520874
2022-10-06,1.3899999856948853
2022-10-07,1.2999999523162842
2022-10-10,1.2549999952316284
2022-10-11,1.2000000476837158
2022-10-12,1.2400000095367432
2022-10-13,1.2400000095367432
2022-10-14,1.3899999856948853
2022-10-17,1.4199999570846558
2022-10-18,1.3899999856948853
2022-10-19,1.440000057220459
2022-10-20,1.309999942779541
2022-10-21,1.3250000476837158
2022-10-24,1.309999942779541
2022-10-25,1.3200000524520874
2022-10-26,1.3200000524520874
2022-10-27,1.2400000095367432
2022-10-28,1.1799999475479126
2022-10-31,1.2100000381469727
2022-11-01,1.2400000095367432
2022-11-02,1.2100000381469727
2022-11-03,1.190000057220459
2022-11-04,1.3200000524520874
2022-11-07,1.309000015258789
2022-11-08,1.2400000095367432
2022-11-09,1.1050000190734863
2022-11-10,1.1799999475479126
2022-11-11,1.2100000381469727
2022-11-14,1.1720000505447388
2022-11-15,1.190000057220459
2022-11-16,1.1699999570846558
2022-11-17,1.059999942779541
2022-11-18,1.0989999771118164
2022-11-21,1.0099999904632568
2022-11-22,1.0299999713897705
2022-11-23,1.0299999713897705
2022-11-25,1.0399999618530273
2022-11-28,1.0700000524520874
2022-11-29,1.0199999809265137
2022-11-30,1.090000033378601
2022-12-01,1.149999976158142
2022-12-02,1.0
2022-12-05,1.5
2022-12-06,1.1299999952316284
2022-12-07,1.0399999618530273
2022-12-08,0.9020000100135803
2022-12-09,0.9549999833106995
2022-12-12,0.9300000071525574
2022-12-13,0.9800000190734863
2022-12-14,0.9950000047683716
2022-12-15,0.8980000019073486
2022-12-16,0.8799999952316284
2022-12-19,0.8799999952316284
2022-12-20,0.6499999761581421
2022-12-21,0.6930000185966492
2022-12-22,0.6600000262260437
2022-12-23,0.6600000262260437
2022-12-27,0.7099999785423279
2022-12-28,0.7730000019073486
2022-12-29,0.7699999809265137
2022-12-30,0.7749999761581421
2023-01-03,0.7319999933242798
2023-01-04,0.7680000066757202
2023-01-05,0.8100000023841858
2023-01-06,0.8339999914169312
2023-01-09,0.8849999904632568
2023-01-10,0.9399999976158142
2023-01-11,0.9200000166893005
2023-01-12,0.9380000233650208
2023-01-13,0.9369999766349792
2023-01-17,0.9259999990463257
2023-01-18,0.9399999976158142
2023-01-19,0.9200000166893005
2023-01-20,0.9520000219345093
2023-01-23,1.100000023841858
2023-01-24,0.9449999928474426
2023-01-25,0.9670000076293945
2023-01-26,0.9200000166893005
2023-01-27,0.925000011920929
2023-01-30,0.9900000095367432
2023-01-31,0.7799999713897705
2023-02-01,0.7059999704360962
2023-02-02,0.7250000238418579
2023-02-03,0.75
2023-02-06,0.75
2023-02-07,0.7149999737739563
2023-02-08,0.7200000286102295
2023-02-09,0.7250000238418579
2023-02-10,0.7089999914169312
2023-02-13,0.7850000262260437
2023-02-14,0.800000011920929
2023-02-15,0.8610000014305115
2023-02-16,0.7950000166893005
2023-02-17,0.7900000214576721
2023-02-21,0.75
2023-02-22,0.7360000014305115
2023-02-23,0.7829999923706055
2023-02-24,0.824999988079071
2023-02-27,0.8199999928474426
2023-02-28,1.149999976158142
2023-03-01,1.5800000429153442
2023-03-02,2.0899999141693115
2023-03-03,1.809999942779541
2023-03-06,1.850000023841858
2023-03-07,1.899999976158142
2023-03-08,2.2100000381469727
2023-03-09,2.0
2023-03-10,1.8799999952316284
2023-03-13,1.4900000095367432
2023-03-14,2.069999933242798
2023-03-15,2.809999942779541
2023-03-16,2.5999999046325684
2023-03-17,2.6600000858306885
2023-03-20,2.1700000762939453
2023-03-21,2.549999952316284
2023-03-22,2.380000114440918
2023-03-23,2.2699999809265137
2023-03-24,2.200000047683716
2023-03-27,2.1700000762939453
2023-03-28,1.1699999570846558
2023-03-29,1.159999966621399
2023-03-30,1.1200000047683716
2023-03-31,1.2000000476837158
2023-04-03,1.149999976158142
2023-04-04,1.1799999475479126
2023-04-05,1.090000033378601
2023-04-06,1.100000023841858
2023-04-10,1.100000023841858
2023-04-11,1.1100000143051147
2023-04-12,0.828000009059906
2023-04-13,0.8199999928474426
2023-04-14,0.8230000138282776
2023-04-17,0.8999999761581421
2023-04-18,0.9110000133514404
2023-04-19,0.8830000162124634
2023-04-20,0.8429999947547913
2023-04-21,0.8859999775886536
2023-04-24,0.8600000143051147
2023-04-25,0.8399999737739563
2023-04-26,0.828000009059906
2023-04-27,0.7749999761581421
2023-04-28,0.8040000200271606
2023-05-01,1.0399999618530273
2023-05-02,1.3899999856948853
2023-05-03,1.350000023841858
2023-05-04,1.0099999904632568
2023-05-05,0.9779999852180481
2023-05-08,0.9399999976158142
2023-05-09,0.9419999718666077
2023-05-10,1.0399999618530273
2023-05-11,1.100000023841858
2023-05-12,0.9399999976158142
2023-05-15,1.0099999904632568
2023-05-16,0.9399999976158142
2023-05-17,0.9449999928474426
2023-05-18,0.9179999828338623
2023-05-19,0.7799999713897705
2023-05-22,0.8100000023841858
2023-05-23,0.7799999713897705
2023-05-24,0.7900000214576721
2023-05-25,0.7440000176429749
2023-05-26,0.7300000190734863
2023-05-30,0.7319999933242798
2023-05-31,0.7559999823570251
2023-06-01,0.7580000162124634
2023-06-02,0.8100000023841858
2023-06-05,0.8059999942779541
2023-06-06,0.8149999976158142
2023-06-07,0.8029999732971191
2023-06-08,0.8399999737739563
2023-06-09,0.8190000057220459
2023-06-12,0.8199999928474426
2023-06-13,0.8519999980926514
2023-06-14,0.8600000143051147
2023-06-15,0.8820000290870667
2023-06-16,0.7699999809265137
2023-06-20,0.8100000023841858
2023-06-21,0.8159999847412109
2023-06-22,0.8130000233650208
2023-06-23,0.824999988079071
2023-06-26,0.7760000228881836
2023-06-27,0.7839999794960022
2023-06-28,0.7649999856948853
2023-06-29,0.7739999890327454
2023-06-30,0.7400000095367432
2023-07-03,0.7599999904632568
2023-07-05,0.75
2023-07-06,0.7020000219345093
2023-07-07,0.6800000071525574
2023-07-10,0.7099999785423279
2023-07-11,0.7310000061988831
2023-07-12,0.8119999766349792
2023-07-13,0.7770000100135803
2023-07-14,0.7599999904632568
2023-07-17,0.7509999871253967
2023-07-18,0.7699999809265137
2023-07-19,0.7799999713897705
2023-07-20,0.7770000100135803
2023-07-21,0.7580000162124634
2023-07-24,0.7799999713897705
2023-07-25,0.8180000185966492
2023-07-26,0.7950000166893005
2023-07-27,0.7820000052452087
2023-07-28,0.8149999976158142
2023-07-31,0.8209999799728394
2023-08-01,0.828000009059906
2023-08-02,0.8500000238418579
2023-08-03,0.847000002861023
2023-08-04,0.8199999928474426
2023-08-07,0.8140000104904175
2023-08-08,0.7760000228881836
2023-08-09,0.8370000123977661
2023-08-10,0.7900000214576721
2023-08-11,0.7950000166893005
2023-08-14,0.7889999747276306
2023-08-15,0.7540000081062317
2023-08-16,0.7409999966621399
2023-08-17,0.7400000095367432
2023-08-18,0.7459999918937683
2023-08-21,0.7400000095367432
2023-08-22,0.7269999980926514
2023-08-23,0.7099999785423279
2023-08-24,0.7459999918937683
2023-08-25,0.699999988079071
2023-08-28,0.699999988079071
2023-08-29,0.6809999942779541
2023-08-30,0.699999988079071
2023-08-31,0.6800000071525574
2023-09-01,0.6800000071525574
2023-09-05,0.6549999713897705
2023-09-06,0.6499999761581421
2023-09-07,0.6420000195503235
2023-09-08,0.6290000081062317
2023-09-11,0.5979999899864197
2023-09-12,0.5640000104904175
2023-09-13,0.4129999876022339
2023-09-14,0.44999998807907104
2023-09-15,0.49900001287460327
2023-09-18,0.47999998927116394
2023-09-19,0.5009999871253967
2023-09-20,0.49300000071525574
2023-09-21,0.4869999885559082
2023-09-22,0.4659999907016754
2023-09-25,0.5299999713897705
2023-09-26,0.5149999856948853
2023-09-27,0.4000000059604645
2023-09-28,0.4399999976158142
2023-09-29,0.5139999985694885
2023-10-02,0.4699999988079071
2023-10-03,0.4790000021457672
2023-10-04,0.4749999940395355
2023-10-05,0.5
2023-10-06,0.49000000953674316
2023-10-09,0.4749999940395355
2023-10-10,0.5149999856948853
2023-10-11,0.5149999856948853
2023-10-12,0.49000000953674316
2023-10-13,0.5899999737739563
2023-10-16,0.9700000286102295
2023-10-17,1.0399999618530273
2023-10-18,1.3600000143051147
2023-10-19,2.059999942779541
2023-10-20,1.440000057220459
2023-10-23,1.1200000047683716
2023-10-24,1.0199999809265137
2023-10-25,1.0399999618530273
2023-10-26,1.0399999618530273
2023-10-27,1.059999942779541
2023-10-30,1.0800000429153442
2023-10-31,1.0800000429153442
2023-11-01,1.0299999713897705
2023-11-02,1.0119999647140503
2023-11-03,1.149999976158142
2023-11-06,1.1699999570846558
2023-11-07,1.2200000286102295
2023-11-08,1.1699999570846558
2023-11-09,1.159999966621399
2023-11-10,1.0099999904632568
2023-11-13,1.0499999523162842
2023-11-14,1.0700000524520874
2023-11-15,1.0399999618530273
2023-11-16,1.0049999952316284
2023-11-17,1.0299999713897705
2023-11-20,0.9900000095367432
2023-11-21,0.9909999966621399
2023-11-22,0.9800000190734863
2023-11-24,1.3799999952316284
2023-11-27,1.399999976158142
2023-11-28,1.3700000047683716
2023-11-29,1.2599999904632568
2023-11-30,1.149999976158142
2023-12-01,1.0299999713897705
2023-12-04,1.0499999523162842
2023-12-05,1.090000033378601
2023-12-06,1.059999942779541
2023-12-07,1.0499999523162842
2023-12-08,1.0499999523162842
2023-12-11,0.9300000071525574
2023-12-12,0.8820000290870667
2023-12-13,0.8399999737739563
2023-12-14,0.8519999980926514
2023-12-15,0.8769999742507935
2023-12-18,0.7440000176429749
2023-12-19,0.800000011920929
2023-12-20,0.9300000071525574
2023-12-21,0.8899999856948853
2023-12-22,0.8849999904632568
2023-12-26,0.949999988079071
2023-12-27,0.949999988079071
2023-12-28,1.0
2023-12-29,1.0
2024-01-02,0.9700000286102295
2024-01-03,1.809999942779541
2024-01-04,2.0799999237060547
2024-01-05,2.3499999046325684
2024-01-08,2.059999942779541
2024-01-09,2.3499999046325684
2024-01-10,2.299999952316284
2024-01-11,1.9299999475479126
2024-01-12,1.9800000190734863
2024-01-16,1.9500000476837158
2024-01-17,1.9600000381469727
2024-01-18,2.0350000858306885
2024-01-19,2.450000047683716
2024-01-22,2.2300000190734863
2024-01-23,2.109999895095825
2024-01-24,2.0399999618530273
2024-01-25,1.9299999475479126
2024-01-26,1.8980000019073486
2024-01-29,1.8300000429153442
2024-01-30,1.649999976158142
2024-01-31,1.6399999856948853
2024-02-01,1.4889999628067017
2024-02-02,1.4900000095367432
2024-02-05,1.4199999570846558
2024-02-06,1.4600000381469727
2024-02-07,1.590000033378601
2024-02-08,1.7400000095367432
2024-02-09,1.75
2024-02-12,1.6799999475479126
2024-02-13,1.5399999618530273
2024-02-14,1.4600000381469727
2024-02-15,1.340000033378601
2024-02-16,1.375
2024-02-20,1.2999999523162842
2024-02-21,1.399999976158142
2024-02-22,1.1100000143051147
2024-02-23,1.059999942779541
2024-02-26,1.0800000429153442
2024-02-27,1.0700000524520874
2024-02-28,1.4500000476837158
2024-02-29,1.2999999523162842
2024-03-01,2.559999942779541
2024-03-04,2.359999895095825
2024-03-05,2.4000000953674316
2024-03-06,2.309999942779541
2024-03-07,1.9500000476837158
2024-03-08,1.9600000381469727
2024-03-11,1.9700000286102295
2024-03-12,1.9299999475479126
2024-03-13,1.7599999904632568
2024-03-14,1.590000033378601
2024-03-15,2.200000047683716
2024-03-18,1.940000057220459
2024-03-19,1.8899999856948853
2024-03-20,1.909999966621399
2024-03-21,2.299999952316284
2024-03-22,2.25
2024-03-25,1.9299999475479126
2024-03-26,1.8899999856948853
2024-03-27,1.8600000143051147
2024-03-28,1.840000033378601
2024-04-01,1.8700000047683716
2024-04-02,1.7799999713897705
2024-04-03,1.7000000476837158
2024-04-04,1.7000000476837158
2024-04-05,1.8200000524520874
2024-04-08,1.8300000429153442
2024-04-09,1.7999999523162842
2024-04-10,1.7699999809265137
2024-04-11,1.7899999618530273
2024-04-12,1.7699999809265137
2024-04-15,1.5700000524520874
2024-04-16,1.6100000143051147
2024-04-17,1.5700000524520874
2024-04-18,1.7000000476837158
2024-04-19,1.6200000047683716
2024-04-22,1.559999942779541
2024-04-23,2.240000009536743
2024-04-24,3.5999999046325684
2024-04-25,3.1500000953674316
2024-04-26,2.880000114440918
2024-04-29,3.5999999046325684
2024-04-30,3.119999885559082
2024-05-01,3.0299999713897705
2024-05-02,2.4800000190734863
2024-05-03,2.380000114440918
2024-05-06,2.299999952316284
2024-05-07,3.3299999237060547
2024-05-08,3.3499999046325684
2024-05-09,3.359999895095825
2024-05-10,3.700000047683716
2024-05-13,4.849999904632568
2024-05-14,8.899999618530273
2024-05-15,7.050000190734863
2024-05-16,6.010000228881836
2024-05-17,7.010000228881836
2024-05-20,1.0499999523162842
2024-05-21,0.8899999856948853
2024-05-22,0.628000020980835
2024-05-23,0.4970000088214874
2024-05-24,0.46799999475479126
2024-05-28,0.4320000112056732
2024-05-29,0.4169999957084656
2024-05-30,0.39500001072883606
2024-05-31,0.39800000190734863
2024-06-03,0.3919999897480011
2024-06-04,0.39500001072883606
2024-06-05,0.39500001072883606
2024-06-06,0.38199999928474426
2024-06-07,0.36000001430511475
2024-06-10,0.34700000286102295
2024-06-11,0.33000001311302185
2024-06-12,0.3790000081062317
2024-06-13,0.3700000047683716
2024-06-14,0.35600000619888306
2024-06-17,0.3319999873638153
2024-06-18,0.3199999928474426
2024-06-20,0.37599998712539673
2024-06-21,0.4059999883174896
2024-06-24,0.38600000739097595
2024-06-25,0.4050000011920929
2024-06-26,0.4230000078678131
2024-06-27,0.4359999895095825
2024-06-28,0.5099999904632568
2024-07-01,0.46700000762939453
2024-07-02,0.4339999854564667
2024-07-03,0.42500001192092896
2024-07-05,0.4300000071525574
2024-07-08,0.40799999237060547
2024-07-09,0.3799999952316284
2024-07-10,0.39100000262260437
2024-07-11,0.40299999713897705
2024-07-12,0.41200000047683716
2024-07-15,0.3919999897480011
2024-07-16,0.39100000262260437
2024-07-17,0.3700000047683716
2024-07-18,0.35600000619888306
2024-07-19,0.3440000116825104
2024-07-22,0.3370000123977661
2024-07-23,0.3619999885559082
2024-07-24,0.33500000834465027
2024-07-25,0.3310000002384186
2024-07-26,0.32100000977516174
2024-07-29,0.3160000145435333
2024-07-30,0.31200000643730164
2024-07-31,0.3240000009536743
2024-08-01,0.3089999854564667
2024-08-02,0.2849999964237213
2024-08-05,0.2840000092983246
2024-08-06,0.3009999990463257
2024-08-07,0.27900001406669617
2024-08-08,0.2770000100135803
2024-08-09,0.2669999897480011
2024-08-12,0.2630000114440918
2024-08-13,0.27000001072883606
2024-08-14,0.25999999046325684
2024-08-15,0.2630000114440918
2024-08-16,0.25999999046325684
2024-08-19,0.2549999952316284
2024-08-20,0.2840000092983246
2024-08-21,0.2879999876022339
2024-08-22,0.3240000009536743
2024-08-23,0.3100000023841858
2024-08-26,0.296999990940094
2024-08-27,0.27900001406669617
2024-08-28,0.2619999945163727
2024-08-29,0.2759999930858612
2024-08-30,0.2680000066757202
2024-09-03,0.2639999985694885
2024-09-04,0.26600000262260437
2024-09-05,0.2639999985694885
2024-09-06,0.2619999945163727
2024-09-09,0.2540000081062317
2024-09-10,0.25999999046325684
2024-09-11,0.2619999945163727
2024-09-12,0.2879999876022339
2024-09-13,0.28700000047683716
2024-09-16,0.2800000011920929
2024-09-17,0.2759999930858612
2024-09-18,0.27000001072883606
2024-09-19,0.2680000066757202
2024-09-20,0.25099998712539673
2024-09-23,0.25200000405311584
2024-09-24,0.28600001335144043
2024-09-25,0.3070000112056732
2024-09-26,0.33399999141693115
2024-09-27,0.38499999046325684
2024-09-30,0.5170000195503235
2024-10-01,0.4690000116825104
2024-10-02,0.7670000195503235
2024-10-03,0.6700000166893005
2024-10-04,0.5830000042915344
2024-10-07,0.578000009059906
2024-10-08,0.4300000071525574
2024-10-09,0.4650000035762787
2024-10-10,0.3970000147819519
2024-10-11,0.4309999942779541
2024-10-14,0.453000009059906
2024-10-15,0.382999986410141
2024-10-16,0.39399999380111694
2024-10-17,0.35600000619888306
2024-10-18,0.39800000190734863
2024-10-21,0.3869999945163727
2024-10-22,0.3880000114440918
2024-10-23,0.36399999260902405
2024-10-24,0.367000013589859
2024-10-25,0.37599998712539673
2024-10-28,0.4059999883174896
2024-10-29,0.40799999237060547
2024-10-30,0.38499999046325684
2024-10-31,0.3799999952316284
2024-11-01,0.3799999952316284
2024-11-04,0.38600000739097595
2024-11-05,0.3970000147819519
2024-11-06,0.3720000088214874
2024-11-07,0.3869999945163727
2024-11-08,0.3919999897480011
2024-11-11,0.37299999594688416
2024-11-12,0.3700000047683716
2024-11-13,0.3370000123977661
2024-11-14,0.3199999928474426
2024-11-15,0.32100000977516174
2024-11-18,0.31700000166893005
2024-11-19,0.30799999833106995
2024-11-20,0.3240000009536743
2024-11-21,0.30799999833106995
