Date,FTCI
2022-12-27,2.2300000190734863
2022-12-28,2.2799999713897705
2022-12-29,2.549999952316284
2022-12-30,2.680000066757202
2023-01-03,2.5899999141693115
2023-01-04,2.6700000762939453
2023-01-05,2.609999895095825
2023-01-06,2.640000104904175
2023-01-09,2.569999933242798
2023-01-10,2.7799999713897705
2023-01-11,2.9200000762939453
2023-01-12,2.819999933242798
2023-01-13,2.5199999809265137
2023-01-17,2.5999999046325684
2023-01-18,2.950000047683716
2023-01-19,2.8299999237060547
2023-01-20,2.9100000858306885
2023-01-23,3.1500000953674316
2023-01-24,2.990000009536743
2023-01-25,2.8299999237060547
2023-01-26,2.819999933242798
2023-01-27,2.940000057220459
2023-01-30,2.674999952316284
2023-01-31,2.75
2023-02-01,2.819999933242798
2023-02-02,2.7200000286102295
2023-02-03,2.809999942779541
2023-02-06,2.9000000953674316
2023-02-07,2.930000066757202
2023-02-08,2.9000000953674316
2023-02-09,2.8499999046325684
2023-02-10,2.7200000286102295
2023-02-13,2.680000066757202
2023-02-14,2.7799999713897705
2023-02-15,2.9800000190734863
2023-02-16,2.859999895095825
2023-02-17,2.9200000762939453
2023-02-21,2.700000047683716
2023-02-22,2.7200000286102295
2023-02-23,2.809999942779541
2023-02-24,2.690000057220459
2023-02-27,2.819999933242798
2023-02-28,3.069999933242798
2023-03-01,2.890000104904175
2023-03-02,2.869999885559082
2023-03-03,2.859999895095825
2023-03-06,3.059999942779541
2023-03-07,3.0
2023-03-08,2.9000000953674316
2023-03-09,2.7200000286102295
2023-03-10,2.5399999618530273
2023-03-13,2.6600000858306885
2023-03-14,2.430000066757202
2023-03-15,2.4200000762939453
2023-03-16,2.2699999809265137
2023-03-17,2.130000114440918
2023-03-20,2.0199999809265137
2023-03-21,2.069999933242798
2023-03-22,2.0299999713897705
2023-03-23,2.140000104904175
2023-03-24,2.059999942779541
2023-03-27,2.069999933242798
2023-03-28,2.109999895095825
2023-03-29,2.0999999046325684
2023-03-30,2.0999999046325684
2023-03-31,2.25
2023-04-03,2.240000009536743
2023-04-04,2.380000114440918
2023-04-05,2.3299999237060547
2023-04-06,2.4100000858306885
2023-04-10,2.5199999809265137
2023-04-11,2.700000047683716
2023-04-12,2.740000009536743
2023-04-13,2.819999933242798
2023-04-14,2.859999895095825
2023-04-17,2.7799999713897705
2023-04-18,2.5999999046325684
2023-04-19,2.609999895095825
2023-04-20,2.5799999237060547
2023-04-21,2.680000066757202
2023-04-24,2.640000104904175
2023-04-25,2.5799999237060547
2023-04-26,2.569999933242798
2023-04-27,2.7100000381469727
2023-04-28,2.7300000190734863
2023-05-01,2.640000104904175
2023-05-02,2.5199999809265137
2023-05-03,2.5799999237060547
2023-05-04,2.5199999809265137
2023-05-05,2.609999895095825
2023-05-08,2.640000104904175
2023-05-09,2.6500000953674316
2023-05-10,2.7699999809265137
2023-05-11,2.890000104904175
2023-05-12,3.0999999046325684
2023-05-15,3.4000000953674316
2023-05-16,3.200000047683716
2023-05-17,3.4000000953674316
2023-05-18,3.0199999809265137
2023-05-19,3.0799999237060547
2023-05-22,3.380000114440918
2023-05-23,3.4100000858306885
2023-05-24,3.240000009536743
2023-05-25,2.8399999141693115
2023-05-26,2.8499999046325684
2023-05-30,2.680000066757202
2023-05-31,2.759999990463257
2023-06-01,2.7799999713897705
2023-06-02,2.819999933242798
2023-06-05,2.819999933242798
2023-06-06,2.740000009536743
2023-06-07,2.740000009536743
2023-06-08,2.75
2023-06-09,2.7100000381469727
2023-06-12,2.5999999046325684
2023-06-13,2.640000104904175
2023-06-14,2.569999933242798
2023-06-15,2.700000047683716
2023-06-16,2.5799999237060547
2023-06-20,2.4800000190734863
2023-06-21,2.4800000190734863
2023-06-22,2.6600000858306885
2023-06-23,2.5399999618530273
2023-06-26,2.5299999713897705
2023-06-27,2.640000104904175
2023-06-28,2.8399999141693115
2023-06-29,2.9600000381469727
2023-06-30,3.2200000286102295
2023-07-03,3.2699999809265137
2023-07-05,3.1500000953674316
2023-07-06,3.0199999809265137
2023-07-07,3.130000114440918
2023-07-10,3.200000047683716
2023-07-11,3.130000114440918
2023-07-12,3.2799999713897705
2023-07-13,3.2300000190734863
2023-07-14,3.130000114440918
2023-07-17,3.319999933242798
2023-07-18,3.2799999713897705
2023-07-19,3.3399999141693115
2023-07-20,3.450000047683716
2023-07-21,3.6500000953674316
2023-07-24,3.7899999618530273
2023-07-25,3.549999952316284
2023-07-26,3.5799999237060547
2023-07-27,3.630000114440918
2023-07-28,3.680000066757202
2023-07-31,3.799999952316284
2023-08-01,3.75
2023-08-02,3.509999990463257
2023-08-03,3.505000114440918
2023-08-04,3.4700000286102295
2023-08-07,3.380000114440918
2023-08-08,3.4600000381469727
2023-08-09,2.299999952316284
2023-08-10,2.2200000286102295
2023-08-11,2.309999942779541
2023-08-14,2.140000104904175
2023-08-15,1.9900000095367432
2023-08-16,1.9500000476837158
2023-08-17,1.9199999570846558
2023-08-18,1.9299999475479126
2023-08-21,1.9199999570846558
2023-08-22,1.9700000286102295
2023-08-23,1.909999966621399
2023-08-24,1.8200000524520874
2023-08-25,1.8700000047683716
2023-08-28,1.9700000286102295
2023-08-29,2.069999933242798
2023-08-30,1.9199999570846558
2023-08-31,1.8799999952316284
2023-09-01,1.9900000095367432
2023-09-05,1.9500000476837158
2023-09-06,1.850000023841858
2023-09-07,1.7400000095367432
2023-09-08,1.649999976158142
2023-09-11,1.6200000047683716
2023-09-12,1.5199999809265137
2023-09-13,1.3200000524520874
2023-09-14,1.3799999952316284
2023-09-15,1.4199999570846558
2023-09-18,1.350000023841858
2023-09-19,1.4600000381469727
2023-09-20,1.4600000381469727
2023-09-21,1.350000023841858
2023-09-22,1.3899999856948853
2023-09-25,1.3200000524520874
2023-09-26,1.2599999904632568
2023-09-27,1.1799999475479126
2023-09-28,1.190000057220459
2023-09-29,1.2799999713897705
2023-10-02,1.2100000381469727
2023-10-03,1.1799999475479126
2023-10-04,1.1100000143051147
2023-10-05,1.190000057220459
2023-10-06,1.2599999904632568
2023-10-09,1.2799999713897705
2023-10-10,1.4500000476837158
2023-10-11,1.3899999856948853
2023-10-12,1.309999942779541
2023-10-13,1.309999942779541
2023-10-16,1.309999942779541
2023-10-17,1.409999966621399
2023-10-18,1.350000023841858
2023-10-19,1.315000057220459
2023-10-20,1.2200000286102295
2023-10-23,1.2400000095367432
2023-10-24,1.25
2023-10-25,1.25
2023-10-26,1.190000057220459
2023-10-27,1.1200000047683716
2023-10-30,1.090000033378601
2023-10-31,1.0700000524520874
2023-11-01,1.0499999523162842
2023-11-02,1.2200000286102295
2023-11-03,1.25
2023-11-06,1.2000000476837158
2023-11-07,1.190000057220459
2023-11-08,0.4230000078678131
2023-11-09,0.44999998807907104
2023-11-10,0.4399999976158142
2023-11-13,0.44999998807907104
2023-11-14,0.49300000071525574
2023-11-15,0.5170000195503235
2023-11-16,0.5080000162124634
2023-11-17,0.5170000195503235
2023-11-20,0.5540000200271606
2023-11-21,0.5519999861717224
2023-11-22,0.6200000047683716
2023-11-24,0.6370000243186951
2023-11-27,0.6209999918937683
2023-11-28,0.6499999761581421
2023-11-29,0.7400000095367432
2023-11-30,0.6499999761581421
2023-12-01,0.6869999766349792
2023-12-04,0.7089999914169312
2023-12-05,0.6650000214576721
2023-12-06,0.6830000281333923
2023-12-07,0.7080000042915344
2023-12-08,0.746999979019165
2023-12-11,0.8199999928474426
2023-12-12,0.765999972820282
2023-12-13,0.8149999976158142
2023-12-14,0.8899999856948853
2023-12-15,0.9419999718666077
2023-12-18,0.8100000023841858
2023-12-19,0.7749999761581421
2023-12-20,0.7319999933242798
2023-12-21,0.6959999799728394
2023-12-22,0.6570000052452087
2023-12-26,0.7369999885559082
2023-12-27,0.7289999723434448
2023-12-28,0.7160000205039978
2023-12-29,0.6930000185966492
2024-01-02,0.6949999928474426
2024-01-03,0.6919999718666077
2024-01-04,0.640999972820282
2024-01-05,0.625
2024-01-08,0.6430000066757202
2024-01-09,0.5910000205039978
2024-01-10,0.5630000233650208
2024-01-11,0.5429999828338623
2024-01-12,0.5680000185966492
2024-01-16,0.5109999775886536
2024-01-17,0.48100000619888306
2024-01-18,0.49399998784065247
2024-01-19,0.5260000228881836
2024-01-22,0.5659999847412109
2024-01-23,0.5669999718666077
2024-01-24,0.5299999713897705
2024-01-25,0.5299999713897705
2024-01-26,0.5699999928474426
2024-01-29,0.5799999833106995
2024-01-30,0.5170000195503235
2024-01-31,0.5009999871253967
2024-02-01,0.5239999890327454
2024-02-02,0.5049999952316284
2024-02-05,0.4620000123977661
2024-02-06,0.48899999260902405
2024-02-07,0.4740000069141388
2024-02-08,0.49900001287460327
2024-02-09,0.5659999847412109
2024-02-12,0.7059999704360962
2024-02-13,0.6050000190734863
2024-02-14,0.675000011920929
2024-02-15,0.6389999985694885
2024-02-16,0.5720000267028809
2024-02-20,0.5429999828338623
2024-02-21,0.5230000019073486
2024-02-22,0.5230000019073486
2024-02-23,0.5400000214576721
2024-02-26,0.5230000019073486
2024-02-27,0.5460000038146973
2024-02-28,0.45100000500679016
2024-02-29,0.5120000243186951
2024-03-01,0.5070000290870667
2024-03-04,0.5040000081062317
2024-03-05,0.49000000953674316
2024-03-06,0.5
2024-03-07,0.5059999823570251
2024-03-08,0.5049999952316284
2024-03-11,0.47600001096725464
2024-03-12,0.4569999873638153
2024-03-13,0.4749999940395355
2024-03-14,0.4449999928474426
2024-03-15,0.44200000166893005
2024-03-18,0.4970000088214874
2024-03-19,0.5370000004768372
2024-03-20,0.546999990940094
2024-03-21,0.578000009059906
2024-03-22,0.46799999475479126
2024-03-25,0.4790000021457672
2024-03-26,0.5189999938011169
2024-03-27,0.5879999995231628
2024-03-28,0.5389999747276306
2024-04-01,0.5260000228881836
2024-04-02,0.48500001430511475
2024-04-03,0.5049999952316284
2024-04-04,0.5389999747276306
2024-04-05,0.5519999861717224
2024-04-08,0.527999997138977
2024-04-09,0.5360000133514404
2024-04-10,0.5099999904632568
2024-04-11,0.48500001430511475
2024-04-12,0.4749999940395355
2024-04-15,0.44999998807907104
2024-04-16,0.4050000011920929
2024-04-17,0.40700000524520874
2024-04-18,0.38100001215934753
2024-04-19,0.39100000262260437
2024-04-22,0.3930000066757202
2024-04-23,0.4169999957084656
2024-04-24,0.4519999921321869
2024-04-25,0.4020000100135803
2024-04-26,0.42899999022483826
2024-04-29,0.4480000138282776
2024-04-30,0.46000000834465027
2024-05-01,0.44699999690055847
2024-05-02,0.4659999907016754
2024-05-03,0.5429999828338623
2024-05-06,0.5339999794960022
2024-05-07,0.5730000138282776
2024-05-08,0.5130000114440918
2024-05-09,0.550000011920929
2024-05-10,0.4659999907016754
2024-05-13,0.49900001287460327
2024-05-14,0.5139999985694885
2024-05-15,0.5059999823570251
2024-05-16,0.48500001430511475
2024-05-17,0.49900001287460327
2024-05-20,0.5070000290870667
2024-05-21,0.47200000286102295
2024-05-22,0.5199999809265137
2024-05-23,0.49000000953674316
2024-05-24,0.49000000953674316
2024-05-28,0.515999972820282
2024-05-29,0.48100000619888306
2024-05-30,0.48399999737739563
2024-05-31,0.5180000066757202
2024-06-03,0.5
2024-06-04,0.4880000054836273
2024-06-05,0.49900001287460327
2024-06-06,0.4869999885559082
2024-06-07,0.45899999141693115
2024-06-10,0.4480000138282776
2024-06-11,0.48500001430511475
2024-06-12,0.453000009059906
2024-06-13,0.42100000381469727
2024-06-14,0.4690000116825104
2024-06-17,0.4690000116825104
2024-06-18,0.46700000762939453
2024-06-20,0.43299999833106995
2024-06-21,0.4399999976158142
2024-06-24,0.421999990940094
2024-06-25,0.4320000112056732
2024-06-26,0.4000000059604645
2024-06-27,0.42800000309944153
2024-06-28,0.3529999852180481
2024-07-01,0.30300000309944153
2024-07-02,0.30000001192092896
2024-07-03,0.30300000309944153
2024-07-05,0.32100000977516174
2024-07-08,0.3199999928474426
2024-07-09,0.3319999873638153
2024-07-10,0.36399999260902405
2024-07-11,0.38499999046325684
2024-07-12,0.4189999997615814
2024-07-15,0.42500001192092896
2024-07-16,0.41499999165534973
2024-07-17,0.42100000381469727
2024-07-18,0.3889999985694885
2024-07-19,0.38999998569488525
2024-07-22,0.38100001215934753
2024-07-23,0.40799999237060547
2024-07-24,0.4189999997615814
2024-07-25,0.41600000858306885
2024-07-26,0.47600001096725464
2024-07-29,0.4020000100135803
2024-07-30,0.38199999928474426
2024-07-31,0.4180000126361847
2024-08-01,0.41100001335144043
2024-08-02,0.4000000059604645
2024-08-05,0.39500001072883606
2024-08-06,0.3779999911785126
2024-08-07,0.3799999952316284
2024-08-08,0.2529999911785126
2024-08-09,0.24500000476837158
2024-08-12,0.210999995470047
2024-08-13,0.25
2024-08-14,0.2540000081062317
2024-08-15,0.23999999463558197
2024-08-16,0.2370000034570694
2024-08-19,0.24500000476837158
2024-08-20,0.27799999713897705
2024-08-21,0.2680000066757202
2024-08-22,0.25200000405311584
2024-08-23,0.2460000067949295
2024-08-26,0.24699999392032623
2024-08-27,0.25999999046325684
2024-08-28,0.24500000476837158
2024-08-29,0.25
2024-08-30,0.2370000034570694
2024-09-03,0.2150000035762787
2024-09-04,0.22699999809265137
2024-09-05,0.21699999272823334
2024-09-06,0.20499999821186066
2024-09-09,0.21299999952316284
2024-09-10,0.22499999403953552
2024-09-11,0.45899999141693115
2024-09-12,0.35499998927116394
2024-09-13,0.375
2024-09-16,0.4560000002384186
2024-09-17,0.5490000247955322
2024-09-18,0.49399998784065247
2024-09-19,0.5270000100135803
2024-09-20,0.4909999966621399
2024-09-23,0.5490000247955322
2024-09-24,0.5429999828338623
2024-09-25,0.5260000228881836
2024-09-26,0.550000011920929
2024-09-27,0.6449999809265137
2024-09-30,0.6809999942779541
2024-10-01,0.5870000123977661
2024-10-02,0.5220000147819519
2024-10-03,0.5199999809265137
2024-10-04,0.5260000228881836
2024-10-07,0.48500001430511475
2024-10-08,0.45399999618530273
2024-10-09,0.46299999952316284
2024-10-10,0.453000009059906
2024-10-11,0.44999998807907104
2024-10-14,0.4819999933242798
2024-10-15,0.5149999856948853
2024-10-16,0.5339999794960022
2024-10-17,0.5329999923706055
2024-10-18,0.5889999866485596
2024-10-21,0.6600000262260437
2024-10-22,0.6330000162124634
2024-10-23,0.656000018119812
2024-10-24,0.7059999704360962
2024-10-25,0.6610000133514404
2024-10-28,0.6359999775886536
2024-10-29,0.5899999737739563
2024-10-30,0.5350000262260437
2024-10-31,0.527999997138977
2024-11-01,0.5630000233650208
2024-11-04,0.5559999942779541
2024-11-05,0.5799999833106995
2024-11-06,0.5339999794960022
2024-11-07,0.5040000081062317
2024-11-08,0.4869999885559082
2024-11-11,0.5210000276565552
2024-11-12,0.45500001311302185
2024-11-13,0.4429999887943268
2024-11-14,0.4399999976158142
2024-11-15,0.421999990940094
2024-11-18,0.40299999713897705
2024-11-19,0.4000000059604645
2024-11-20,0.4000000059604645
2024-11-21,0.4129999876022339
