Date,OPRX
2022-02-28,45.290000915527344
2022-03-01,43.2400016784668
2022-03-02,44.439998626708984
2022-03-03,42.060001373291016
2022-03-04,40.79999923706055
2022-03-07,40.06999969482422
2022-03-08,39.810001373291016
2022-03-09,41.77000045776367
2022-03-10,40.060001373291016
2022-03-11,37.599998474121094
2022-03-14,35.27000045776367
2022-03-15,36.689998626708984
2022-03-16,38.810001373291016
2022-03-17,40.59000015258789
2022-03-18,42.689998626708984
2022-03-21,39.93000030517578
2022-03-22,41.369998931884766
2022-03-23,40.15999984741211
2022-03-24,40.09000015258789
2022-03-25,38.650001525878906
2022-03-28,39.189998626708984
2022-03-29,40.939998626708984
2022-03-30,38.06999969482422
2022-03-31,37.709999084472656
2022-04-01,39.290000915527344
2022-04-04,40.220001220703125
2022-04-05,38.41999816894531
2022-04-06,38.029998779296875
2022-04-07,38.369998931884766
2022-04-08,37.81999969482422
2022-04-11,38.27000045776367
2022-04-12,40.4900016784668
2022-04-13,40.34000015258789
2022-04-14,38.939998626708984
2022-04-18,37.380001068115234
2022-04-19,38.439998626708984
2022-04-20,38.369998931884766
2022-04-21,36.2599983215332
2022-04-22,33.38999938964844
2022-04-25,33.459999084472656
2022-04-26,32.04999923706055
2022-04-27,29.799999237060547
2022-04-28,29.190000534057617
2022-04-29,28.110000610351562
2022-05-02,28.6200008392334
2022-05-03,28.850000381469727
2022-05-04,29.969999313354492
2022-05-05,28.010000228881836
2022-05-06,25.389999389648438
2022-05-09,23.690000534057617
2022-05-10,23.889999389648438
2022-05-11,21.940000534057617
2022-05-12,22.989999771118164
2022-05-13,25.1200008392334
2022-05-16,24.219999313354492
2022-05-17,27.200000762939453
2022-05-18,25.8799991607666
2022-05-19,26.1299991607666
2022-05-20,26.1200008392334
2022-05-23,25.489999771118164
2022-05-24,24.559999465942383
2022-05-25,24.850000381469727
2022-05-26,24.600000381469727
2022-05-27,26.280000686645508
2022-05-31,25.579999923706055
2022-06-01,25.219999313354492
2022-06-02,26.459999084472656
2022-06-03,25.979999542236328
2022-06-06,27.059999465942383
2022-06-07,28.09000015258789
2022-06-08,27.81999969482422
2022-06-09,26.959999084472656
2022-06-10,26.34000015258789
2022-06-13,25.270000457763672
2022-06-14,25.25
2022-06-15,26.600000381469727
2022-06-16,25.719999313354492
2022-06-17,26.81999969482422
2022-06-21,27.8700008392334
2022-06-22,27.260000228881836
2022-06-23,27.860000610351562
2022-06-24,30.34000015258789
2022-06-27,29.3799991607666
2022-06-28,28.540000915527344
2022-06-29,28.959999084472656
2022-06-30,27.389999389648438
2022-07-01,27.829999923706055
2022-07-05,28.93000030517578
2022-07-06,29.450000762939453
2022-07-07,30.100000381469727
2022-07-08,30.1299991607666
2022-07-11,28.219999313354492
2022-07-12,28.389999389648438
2022-07-13,28.450000762939453
2022-07-14,27.940000534057617
2022-07-15,29.360000610351562
2022-07-18,28.780000686645508
2022-07-19,29.920000076293945
2022-07-20,24.639999389648438
2022-07-21,24.360000610351562
2022-07-22,20.549999237060547
2022-07-25,21.09000015258789
2022-07-26,22.809999465942383
2022-07-27,22.90999984741211
2022-07-28,22.56999969482422
2022-07-29,22.469999313354492
2022-08-01,23.6299991607666
2022-08-02,23.610000610351562
2022-08-03,23.739999771118164
2022-08-04,24.489999771118164
2022-08-05,24.229999542236328
2022-08-08,23.780000686645508
2022-08-09,22.25
2022-08-10,15.569999694824219
2022-08-11,15.920000076293945
2022-08-12,16.260000228881836
2022-08-15,15.600000381469727
2022-08-16,15.800000190734863
2022-08-17,15.260000228881836
2022-08-18,16.979999542236328
2022-08-19,16.139999389648438
2022-08-22,15.050000190734863
2022-08-23,15.479999542236328
2022-08-24,16.43000030517578
2022-08-25,16.549999237060547
2022-08-26,15.739999771118164
2022-08-29,15.59000015258789
2022-08-30,15.789999961853027
2022-08-31,15.869999885559082
2022-09-01,15.649999618530273
2022-09-02,15.0
2022-09-06,15.15999984741211
2022-09-07,15.390000343322754
2022-09-08,15.84000015258789
2022-09-09,16.0
2022-09-12,16.079999923706055
2022-09-13,15.479999542236328
2022-09-14,15.75
2022-09-15,15.579999923706055
2022-09-16,14.819999694824219
2022-09-19,14.970000267028809
2022-09-20,15.119999885559082
2022-09-21,14.289999961853027
2022-09-22,13.739999771118164
2022-09-23,13.859999656677246
2022-09-26,14.479999542236328
2022-09-27,14.390000343322754
2022-09-28,15.140000343322754
2022-09-29,14.850000381469727
2022-09-30,14.819999694824219
2022-10-03,15.039999961853027
2022-10-04,15.260000228881836
2022-10-05,15.430000305175781
2022-10-06,15.3100004196167
2022-10-07,15.029999732971191
2022-10-10,15.039999961853027
2022-10-11,15.170000076293945
2022-10-12,14.90999984741211
2022-10-13,14.3100004196167
2022-10-14,13.770000457763672
2022-10-17,15.449999809265137
2022-10-18,15.350000381469727
2022-10-19,15.079999923706055
2022-10-20,15.039999961853027
2022-10-21,15.0600004196167
2022-10-24,15.239999771118164
2022-10-25,15.90999984741211
2022-10-26,15.989999771118164
2022-10-27,15.319999694824219
2022-10-28,15.470000267028809
2022-10-31,15.420000076293945
2022-11-01,15.300000190734863
2022-11-02,14.779999732971191
2022-11-03,14.140000343322754
2022-11-04,14.149999618530273
2022-11-07,14.539999961853027
2022-11-08,14.520000457763672
2022-11-09,17.770000457763672
2022-11-10,20.360000610351562
2022-11-11,22.010000228881836
2022-11-14,21.280000686645508
2022-11-15,22.040000915527344
2022-11-16,21.290000915527344
2022-11-17,21.530000686645508
2022-11-18,20.8700008392334
2022-11-21,20.6200008392334
2022-11-22,19.93000030517578
2022-11-23,20.229999542236328
2022-11-25,19.8700008392334
2022-11-28,19.809999465942383
2022-11-29,20.43000030517578
2022-11-30,21.09000015258789
2022-12-01,20.360000610351562
2022-12-02,20.190000534057617
2022-12-05,19.209999084472656
2022-12-06,19.09000015258789
2022-12-07,18.459999084472656
2022-12-08,18.700000762939453
2022-12-09,18.520000457763672
2022-12-12,18.100000381469727
2022-12-13,18.31999969482422
2022-12-14,17.940000534057617
2022-12-15,17.510000228881836
2022-12-16,17.450000762939453
2022-12-19,17.350000381469727
2022-12-20,17.06999969482422
2022-12-21,17.290000915527344
2022-12-22,16.829999923706055
2022-12-23,16.68000030517578
2022-12-27,15.90999984741211
2022-12-28,15.899999618530273
2022-12-29,16.559999465942383
2022-12-30,16.799999237060547
2023-01-03,17.1200008392334
2023-01-04,18.84000015258789
2023-01-05,18.65999984741211
2023-01-06,17.950000762939453
2023-01-09,18.829999923706055
2023-01-10,18.950000762939453
2023-01-11,18.559999465942383
2023-01-12,18.31999969482422
2023-01-13,18.520000457763672
2023-01-17,18.639999389648438
2023-01-18,17.1200008392334
2023-01-19,17.0
2023-01-20,17.200000762939453
2023-01-23,17.940000534057617
2023-01-24,17.389999389648438
2023-01-25,17.43000030517578
2023-01-26,17.739999771118164
2023-01-27,17.559999465942383
2023-01-30,17.399999618530273
2023-01-31,17.950000762939453
2023-02-01,18.8799991607666
2023-02-02,19.3799991607666
2023-02-03,18.989999771118164
2023-02-06,18.59000015258789
2023-02-07,18.540000915527344
2023-02-08,17.75
2023-02-09,17.15999984741211
2023-02-10,17.34000015258789
2023-02-13,17.65999984741211
2023-02-14,17.399999618530273
2023-02-15,18.260000228881836
2023-02-16,18.049999237060547
2023-02-17,18.18000030517578
2023-02-21,17.5
2023-02-22,17.469999313354492
2023-02-23,18.3700008392334
2023-02-24,17.149999618530273
2023-02-27,17.6200008392334
2023-02-28,17.850000381469727
2023-03-01,18.110000610351562
2023-03-02,18.15999984741211
2023-03-03,18.399999618530273
2023-03-06,16.479999542236328
2023-03-07,16.719999313354492
2023-03-08,16.239999771118164
2023-03-09,14.350000381469727
2023-03-10,13.09000015258789
2023-03-13,12.539999961853027
2023-03-14,13.4399995803833
2023-03-15,12.9399995803833
2023-03-16,12.829999923706055
2023-03-17,12.649999618530273
2023-03-20,12.770000457763672
2023-03-21,13.789999961853027
2023-03-22,13.890000343322754
2023-03-23,14.029999732971191
2023-03-24,14.140000343322754
2023-03-27,14.0600004196167
2023-03-28,14.0600004196167
2023-03-29,14.34000015258789
2023-03-30,14.5
2023-03-31,14.630000114440918
2023-04-03,14.390000343322754
2023-04-04,14.229999542236328
2023-04-05,14.079999923706055
2023-04-06,14.300000190734863
2023-04-10,14.300000190734863
2023-04-11,14.470000267028809
2023-04-12,14.3100004196167
2023-04-13,14.670000076293945
2023-04-14,14.40999984741211
2023-04-17,14.380000114440918
2023-04-18,14.420000076293945
2023-04-19,14.8100004196167
2023-04-20,15.180000305175781
2023-04-21,15.369999885559082
2023-04-24,15.630000114440918
2023-04-25,14.890000343322754
2023-04-26,14.779999732971191
2023-04-27,14.850000381469727
2023-04-28,15.029999732971191
2023-05-01,14.979999542236328
2023-05-02,14.75
2023-05-03,14.449999809265137
2023-05-04,14.399999618530273
2023-05-05,14.479999542236328
2023-05-08,14.539999961853027
2023-05-09,14.390000343322754
2023-05-10,14.279999732971191
2023-05-11,13.5
2023-05-12,13.020000457763672
2023-05-15,13.079999923706055
2023-05-16,12.479999542236328
2023-05-17,12.149999618530273
2023-05-18,12.0600004196167
2023-05-19,11.630000114440918
2023-05-22,12.15999984741211
2023-05-23,12.09000015258789
2023-05-24,13.510000228881836
2023-05-25,13.5600004196167
2023-05-26,14.210000038146973
2023-05-30,13.699999809265137
2023-05-31,14.039999961853027
2023-06-01,14.229999542236328
2023-06-02,14.600000381469727
2023-06-05,14.6899995803833
2023-06-06,14.84000015258789
2023-06-07,14.90999984741211
2023-06-08,14.930000305175781
2023-06-09,14.770000457763672
2023-06-12,15.029999732971191
2023-06-13,15.029999732971191
2023-06-14,15.010000228881836
2023-06-15,15.020000457763672
2023-06-16,14.989999771118164
2023-06-20,14.75
2023-06-21,14.579999923706055
2023-06-22,14.539999961853027
2023-06-23,14.100000381469727
2023-06-26,14.100000381469727
2023-06-27,14.25
2023-06-28,14.119999885559082
2023-06-29,14.210000038146973
2023-06-30,14.289999961853027
2023-07-03,14.199999809265137
2023-07-05,13.75
2023-07-06,13.8100004196167
2023-07-07,14.0600004196167
2023-07-10,14.239999771118164
2023-07-11,14.960000038146973
2023-07-12,14.84000015258789
2023-07-13,14.859999656677246
2023-07-14,14.739999771118164
2023-07-17,14.800000190734863
2023-07-18,14.760000228881836
2023-07-19,14.510000228881836
2023-07-20,14.25
2023-07-21,14.020000457763672
2023-07-24,13.729999542236328
2023-07-25,13.890000343322754
2023-07-26,13.84000015258789
2023-07-27,13.789999961853027
2023-07-28,13.880000114440918
2023-07-31,13.949999809265137
2023-08-01,14.09000015258789
2023-08-02,14.119999885559082
2023-08-03,13.890000343322754
2023-08-04,13.640000343322754
2023-08-07,13.829999923706055
2023-08-08,13.779999732971191
2023-08-09,12.930000305175781
2023-08-10,12.65999984741211
2023-08-11,12.84000015258789
2023-08-14,12.569999694824219
2023-08-15,9.079999923706055
2023-08-16,8.930000305175781
2023-08-17,9.020000457763672
2023-08-18,8.65999984741211
2023-08-21,8.0
2023-08-22,7.849999904632568
2023-08-23,7.760000228881836
2023-08-24,7.53000020980835
2023-08-25,7.460000038146973
2023-08-28,7.820000171661377
2023-08-29,8.09000015258789
2023-08-30,8.229999542236328
2023-08-31,8.520000457763672
2023-09-01,8.670000076293945
2023-09-05,8.6899995803833
2023-09-06,8.609999656677246
2023-09-07,8.130000114440918
2023-09-08,8.449999809265137
2023-09-11,8.119999885559082
2023-09-12,7.730000019073486
2023-09-13,7.849999904632568
2023-09-14,8.569999694824219
2023-09-15,8.369999885559082
2023-09-18,8.020000457763672
2023-09-19,7.690000057220459
2023-09-20,7.5
2023-09-21,7.53000020980835
2023-09-22,7.519999980926514
2023-09-25,7.429999828338623
2023-09-26,7.489999771118164
2023-09-27,7.539999961853027
2023-09-28,7.699999809265137
2023-09-29,7.78000020980835
2023-10-02,7.53000020980835
2023-10-03,7.059999942779541
2023-10-04,7.269999980926514
2023-10-05,7.21999979019165
2023-10-06,7.289999961853027
2023-10-09,7.139999866485596
2023-10-10,7.409999847412109
2023-10-11,7.150000095367432
2023-10-12,8.079999923706055
2023-10-13,8.489999771118164
2023-10-16,8.970000267028809
2023-10-17,8.720000267028809
2023-10-18,8.699999809265137
2023-10-19,8.329999923706055
2023-10-20,8.270000457763672
2023-10-23,8.3100004196167
2023-10-24,8.369999885559082
2023-10-25,7.940000057220459
2023-10-26,7.909999847412109
2023-10-27,7.650000095367432
2023-10-30,7.789999961853027
2023-10-31,8.0600004196167
2023-11-01,8.100000381469727
2023-11-02,8.3100004196167
2023-11-03,8.489999771118164
2023-11-06,9.789999961853027
2023-11-07,9.670000076293945
2023-11-08,9.210000038146973
2023-11-09,9.0
2023-11-10,9.119999885559082
2023-11-13,8.859999656677246
2023-11-14,9.430000305175781
2023-11-15,9.640000343322754
2023-11-16,9.869999885559082
2023-11-17,9.869999885559082
2023-11-20,10.020000457763672
2023-11-21,9.720000267028809
2023-11-22,9.739999771118164
2023-11-24,9.710000038146973
2023-11-27,9.470000267028809
2023-11-28,9.34000015258789
2023-11-29,9.59000015258789
2023-11-30,9.510000228881836
2023-12-01,9.960000038146973
2023-12-04,9.979999542236328
2023-12-05,9.770000457763672
2023-12-06,9.6899995803833
2023-12-07,9.8100004196167
2023-12-08,9.819999694824219
2023-12-11,9.609999656677246
2023-12-12,9.859999656677246
2023-12-13,10.15999984741211
2023-12-14,11.0600004196167
2023-12-15,11.029999732971191
2023-12-18,11.6899995803833
2023-12-19,12.729999542236328
2023-12-20,14.029999732971191
2023-12-21,14.25
2023-12-22,14.0
2023-12-26,14.079999923706055
2023-12-27,14.100000381469727
2023-12-28,14.489999771118164
2023-12-29,14.3100004196167
2024-01-02,14.039999961853027
2024-01-03,13.350000381469727
2024-01-04,13.300000190734863
2024-01-05,13.25
2024-01-08,13.359999656677246
2024-01-09,15.210000038146973
2024-01-10,14.850000381469727
2024-01-11,14.9399995803833
2024-01-12,14.779999732971191
2024-01-16,14.880000114440918
2024-01-17,15.1899995803833
2024-01-18,15.279999732971191
2024-01-19,14.960000038146973
2024-01-22,15.579999923706055
2024-01-23,15.5600004196167
2024-01-24,14.890000343322754
2024-01-25,14.760000228881836
2024-01-26,14.399999618530273
2024-01-29,14.630000114440918
2024-01-30,14.029999732971191
2024-01-31,14.119999885559082
2024-02-01,14.789999961853027
2024-02-02,14.680000305175781
2024-02-05,14.850000381469727
2024-02-06,15.119999885559082
2024-02-07,15.0600004196167
2024-02-08,15.489999771118164
2024-02-09,15.3100004196167
2024-02-12,15.539999961853027
2024-02-13,14.779999732971191
2024-02-14,15.479999542236328
2024-02-15,15.90999984741211
2024-02-16,15.800000190734863
2024-02-20,15.6899995803833
2024-02-21,15.34000015258789
2024-02-22,15.199999809265137
2024-02-23,15.170000076293945
2024-02-26,15.020000457763672
2024-02-27,15.510000228881836
2024-02-28,15.609999656677246
2024-02-29,15.829999923706055
2024-03-01,15.949999809265137
2024-03-04,16.1200008392334
2024-03-05,15.430000305175781
2024-03-06,15.539999961853027
2024-03-07,16.15999984741211
2024-03-08,16.170000076293945
2024-03-11,15.789999961853027
2024-03-12,13.5600004196167
2024-03-13,13.529999732971191
2024-03-14,12.920000076293945
2024-03-15,12.6899995803833
2024-03-18,12.210000038146973
2024-03-19,12.600000381469727
2024-03-20,12.65999984741211
2024-03-21,12.239999771118164
2024-03-22,11.470000267028809
2024-03-25,11.779999732971191
2024-03-26,11.979999542236328
2024-03-27,12.149999618530273
2024-03-28,12.149999618530273
2024-04-01,11.420000076293945
2024-04-02,11.229999542236328
2024-04-03,11.170000076293945
2024-04-04,11.210000038146973
2024-04-05,11.369999885559082
2024-04-08,11.119999885559082
2024-04-09,11.34000015258789
2024-04-10,10.949999809265137
2024-04-11,11.039999961853027
2024-04-12,10.760000228881836
2024-04-15,10.319999694824219
2024-04-16,9.960000038146973
2024-04-17,9.529999732971191
2024-04-18,9.350000381469727
2024-04-19,9.319999694824219
2024-04-22,9.09000015258789
2024-04-23,8.9399995803833
2024-04-24,9.15999984741211
2024-04-25,8.800000190734863
2024-04-26,10.119999885559082
2024-04-29,10.0
2024-04-30,10.199999809265137
2024-05-01,10.420000076293945
