Date,PRTS
2022-08-01,8.079999923706055
2022-08-02,8.59000015258789
2022-08-03,8.539999961853027
2022-08-04,8.539999961853027
2022-08-05,8.380000114440918
2022-08-08,8.970000267028809
2022-08-09,8.430000305175781
2022-08-10,8.9399995803833
2022-08-11,8.640000343322754
2022-08-12,9.09000015258789
2022-08-15,8.989999771118164
2022-08-16,9.039999961853027
2022-08-17,8.600000381469727
2022-08-18,8.5
2022-08-19,8.15999984741211
2022-08-22,7.46999979019165
2022-08-23,7.409999847412109
2022-08-24,7.53000020980835
2022-08-25,7.480000019073486
2022-08-26,6.989999771118164
2022-08-29,6.940000057220459
2022-08-30,6.380000114440918
2022-08-31,6.480000019073486
2022-09-01,6.369999885559082
2022-09-02,6.340000152587891
2022-09-06,6.28000020980835
2022-09-07,6.429999828338623
2022-09-08,6.300000190734863
2022-09-09,6.71999979019165
2022-09-12,6.940000057220459
2022-09-13,6.349999904632568
2022-09-14,6.179999828338623
2022-09-15,6.019999980926514
2022-09-16,5.690000057220459
2022-09-19,5.75
2022-09-20,5.739999771118164
2022-09-21,5.579999923706055
2022-09-22,5.389999866485596
2022-09-23,5.409999847412109
2022-09-26,5.380000114440918
2022-09-27,5.599999904632568
2022-09-28,5.550000190734863
2022-09-29,5.340000152587891
2022-09-30,5.170000076293945
2022-10-03,5.260000228881836
2022-10-04,5.340000152587891
2022-10-05,5.25
2022-10-06,5.050000190734863
2022-10-07,4.739999771118164
2022-10-10,4.860000133514404
2022-10-11,4.880000114440918
2022-10-12,4.909999847412109
2022-10-13,4.75
2022-10-14,4.360000133514404
2022-10-17,4.349999904632568
2022-10-18,4.909999847412109
2022-10-19,4.5
2022-10-20,4.489999771118164
2022-10-21,4.559999942779541
2022-10-24,4.739999771118164
2022-10-25,4.880000114440918
2022-10-26,4.769999980926514
2022-10-27,4.690000057220459
2022-10-28,4.679999828338623
2022-10-31,4.679999828338623
2022-11-01,4.659999847412109
2022-11-02,4.429999828338623
2022-11-03,4.519999980926514
2022-11-04,4.570000171661377
2022-11-07,4.480000019073486
2022-11-08,4.150000095367432
2022-11-09,4.03000020980835
2022-11-10,4.75
2022-11-11,5.21999979019165
2022-11-14,4.96999979019165
2022-11-15,5.519999980926514
2022-11-16,5.539999961853027
2022-11-17,5.320000171661377
2022-11-18,5.320000171661377
2022-11-21,5.119999885559082
2022-11-22,5.260000228881836
2022-11-23,5.269999980926514
2022-11-25,5.340000152587891
2022-11-28,5.289999961853027
2022-11-29,5.239999771118164
2022-11-30,5.420000076293945
2022-12-01,5.369999885559082
2022-12-02,5.449999809265137
2022-12-05,5.300000190734863
2022-12-06,5.260000228881836
2022-12-07,5.699999809265137
2022-12-08,6.119999885559082
2022-12-09,6.099999904632568
2022-12-12,5.889999866485596
2022-12-13,6.190000057220459
2022-12-14,6.070000171661377
2022-12-15,6.389999866485596
2022-12-16,6.78000020980835
2022-12-19,6.320000171661377
2022-12-20,6.130000114440918
2022-12-21,6.320000171661377
2022-12-22,6.010000228881836
2022-12-23,5.869999885559082
2022-12-27,5.71999979019165
2022-12-28,5.670000076293945
2022-12-29,5.940000057220459
2022-12-30,6.260000228881836
2023-01-03,6.260000228881836
2023-01-04,6.300000190734863
2023-01-05,6.400000095367432
2023-01-06,6.510000228881836
2023-01-09,6.730000019073486
2023-01-10,6.909999847412109
2023-01-11,6.809999942779541
2023-01-12,6.949999809265137
2023-01-13,7.03000020980835
2023-01-17,6.800000190734863
2023-01-18,6.869999885559082
2023-01-19,6.619999885559082
2023-01-20,6.630000114440918
2023-01-23,6.860000133514404
2023-01-24,7.039999961853027
2023-01-25,6.900000095367432
2023-01-26,6.610000133514404
2023-01-27,7.059999942779541
2023-01-30,6.829999923706055
2023-01-31,6.820000171661377
2023-02-01,7.0
2023-02-02,7.25
2023-02-03,7.039999961853027
2023-02-06,6.599999904632568
2023-02-07,6.699999809265137
2023-02-08,6.630000114440918
2023-02-09,6.860000133514404
2023-02-10,6.849999904632568
2023-02-13,7.099999904632568
2023-02-14,7.050000190734863
2023-02-15,7.260000228881836
2023-02-16,7.010000228881836
2023-02-17,6.809999942779541
2023-02-21,6.380000114440918
2023-02-22,6.420000076293945
2023-02-23,6.329999923706055
2023-02-24,6.150000095367432
2023-02-27,6.170000076293945
2023-02-28,6.269999980926514
2023-03-01,6.260000228881836
2023-03-02,6.360000133514404
2023-03-03,6.550000190734863
2023-03-06,6.349999904632568
2023-03-07,6.110000133514404
2023-03-08,6.239999771118164
2023-03-09,6.099999904632568
2023-03-10,5.78000020980835
2023-03-13,5.760000228881836
2023-03-14,5.71999979019165
2023-03-15,5.300000190734863
2023-03-16,5.53000020980835
2023-03-17,5.420000076293945
2023-03-20,5.28000020980835
2023-03-21,5.510000228881836
2023-03-22,5.389999866485596
2023-03-23,5.380000114440918
2023-03-24,5.289999961853027
2023-03-27,4.989999771118164
2023-03-28,5.039999961853027
2023-03-29,5.119999885559082
2023-03-30,5.190000057220459
2023-03-31,5.340000152587891
2023-04-03,5.320000171661377
2023-04-04,5.210000038146973
2023-04-05,4.96999979019165
2023-04-06,4.960000038146973
2023-04-10,5.050000190734863
2023-04-11,5.110000133514404
2023-04-12,4.929999828338623
2023-04-13,4.980000019073486
2023-04-14,5.050000190734863
2023-04-17,5.260000228881836
2023-04-18,5.130000114440918
2023-04-19,5.090000152587891
2023-04-20,4.909999847412109
2023-04-21,4.980000019073486
2023-04-24,4.929999828338623
2023-04-25,4.809999942779541
2023-04-26,4.739999771118164
2023-04-27,4.710000038146973
2023-04-28,4.739999771118164
2023-05-01,4.650000095367432
2023-05-02,4.550000190734863
2023-05-03,4.199999809265137
2023-05-04,4.28000020980835
2023-05-05,4.489999771118164
2023-05-08,4.599999904632568
2023-05-09,4.480000019073486
2023-05-10,4.599999904632568
2023-05-11,4.489999771118164
2023-05-12,4.409999847412109
2023-05-15,4.369999885559082
2023-05-16,4.230000019073486
2023-05-17,4.449999809265137
2023-05-18,4.340000152587891
2023-05-19,4.199999809265137
2023-05-22,4.230000019073486
2023-05-23,4.260000228881836
2023-05-24,4.28000020980835
2023-05-25,4.190000057220459
2023-05-26,4.230000019073486
2023-05-30,4.260000228881836
2023-05-31,4.170000076293945
2023-06-01,4.210000038146973
2023-06-02,4.239999771118164
2023-06-05,4.230000019073486
2023-06-06,4.210000038146973
2023-06-07,4.039999961853027
2023-06-08,4.059999942779541
2023-06-09,3.8499999046325684
2023-06-12,3.880000114440918
2023-06-13,3.880000114440918
2023-06-14,4.0
2023-06-15,4.090000152587891
2023-06-16,4.119999885559082
2023-06-20,4.059999942779541
2023-06-21,4.019999980926514
2023-06-22,3.990000009536743
2023-06-23,4.150000095367432
2023-06-26,4.070000171661377
2023-06-27,4.230000019073486
2023-06-28,4.320000171661377
2023-06-29,4.389999866485596
2023-06-30,4.25
2023-07-03,4.210000038146973
2023-07-05,4.289999961853027
2023-07-06,4.230000019073486
2023-07-07,4.349999904632568
2023-07-10,4.269999980926514
2023-07-11,4.46999979019165
2023-07-12,4.659999847412109
2023-07-13,4.650000095367432
2023-07-14,4.519999980926514
2023-07-17,4.489999771118164
2023-07-18,4.46999979019165
2023-07-19,4.730000019073486
2023-07-20,4.639999866485596
2023-07-21,4.579999923706055
2023-07-24,4.860000133514404
2023-07-25,4.940000057220459
2023-07-26,5.03000020980835
2023-07-27,4.840000152587891
2023-07-28,4.949999809265137
2023-07-31,5.019999980926514
2023-08-01,4.989999771118164
2023-08-02,4.46999979019165
2023-08-03,4.409999847412109
2023-08-04,4.489999771118164
2023-08-07,4.289999961853027
2023-08-08,4.199999809265137
2023-08-09,4.28000020980835
2023-08-10,4.320000171661377
2023-08-11,4.230000019073486
2023-08-14,4.210000038146973
2023-08-15,4.239999771118164
2023-08-16,4.170000076293945
2023-08-17,4.110000133514404
2023-08-18,4.170000076293945
2023-08-21,4.239999771118164
2023-08-22,4.309999942779541
2023-08-23,4.449999809265137
2023-08-24,4.400000095367432
2023-08-25,4.449999809265137
2023-08-28,4.769999980926514
2023-08-29,4.809999942779541
2023-08-30,4.940000057220459
2023-08-31,4.829999923706055
2023-09-01,4.789999961853027
2023-09-05,4.730000019073486
2023-09-06,4.659999847412109
2023-09-07,4.590000152587891
2023-09-08,4.5
2023-09-11,4.329999923706055
2023-09-12,4.21999979019165
2023-09-13,4.230000019073486
2023-09-14,4.179999828338623
2023-09-15,4.119999885559082
2023-09-18,3.950000047683716
2023-09-19,4.0
2023-09-20,4.210000038146973
2023-09-21,4.090000152587891
2023-09-22,4.019999980926514
2023-09-25,4.079999923706055
2023-09-26,4.090000152587891
2023-09-27,4.159999847412109
2023-09-28,4.079999923706055
2023-09-29,4.119999885559082
2023-10-02,4.110000133514404
2023-10-03,3.9000000953674316
2023-10-04,3.9600000381469727
2023-10-05,3.940000057220459
2023-10-06,3.9600000381469727
2023-10-09,3.9800000190734863
2023-10-10,4.110000133514404
2023-10-11,4.050000190734863
2023-10-12,3.819999933242798
2023-10-13,3.819999933242798
2023-10-16,3.75
2023-10-17,3.9100000858306885
2023-10-18,3.5899999141693115
2023-10-19,3.630000114440918
2023-10-20,3.509999990463257
2023-10-23,3.4100000858306885
2023-10-24,3.549999952316284
2023-10-25,3.380000114440918
2023-10-26,3.3499999046325684
2023-10-27,3.440000057220459
2023-10-30,3.3499999046325684
2023-10-31,2.8299999237060547
2023-11-01,2.950000047683716
2023-11-02,3.059999942779541
2023-11-03,3.130000114440918
2023-11-06,3.059999942779541
2023-11-07,3.0799999237060547
2023-11-08,3.0299999713897705
2023-11-09,3.0399999618530273
2023-11-10,3.0799999237060547
2023-11-13,3.0399999618530273
2023-11-14,3.380000114440918
2023-11-15,3.2799999713897705
2023-11-16,3.0799999237060547
2023-11-17,3.1700000762939453
2023-11-20,3.2699999809265137
2023-11-21,3.119999885559082
2023-11-22,3.190000057220459
2023-11-24,3.200000047683716
2023-11-27,3.109999895095825
2023-11-28,3.130000114440918
2023-11-29,3.140000104904175
2023-11-30,3.059999942779541
2023-12-01,3.2200000286102295
2023-12-04,3.25
2023-12-05,3.2100000381469727
2023-12-06,3.2100000381469727
2023-12-07,3.1600000858306885
2023-12-08,3.180000066757202
2023-12-11,3.180000066757202
2023-12-12,3.140000104904175
2023-12-13,3.4000000953674316
2023-12-14,3.4800000190734863
2023-12-15,3.369999885559082
2023-12-18,3.3399999141693115
2023-12-19,3.359999895095825
2023-12-20,3.3399999141693115
2023-12-21,3.4000000953674316
2023-12-22,3.4000000953674316
2023-12-26,3.4000000953674316
2023-12-27,3.3499999046325684
2023-12-28,3.309999942779541
2023-12-29,3.1600000858306885
2024-01-02,3.25
2024-01-03,3.130000114440918
2024-01-04,3.0399999618530273
2024-01-05,2.9600000381469727
2024-01-08,3.059999942779541
2024-01-09,3.0399999618530273
2024-01-10,3.130000114440918
2024-01-11,3.109999895095825
2024-01-12,3.059999942779541
2024-01-16,2.9200000762939453
2024-01-17,2.880000114440918
2024-01-18,2.869999885559082
2024-01-19,2.809999942779541
2024-01-22,2.940000057220459
2024-01-23,2.990000009536743
2024-01-24,2.940000057220459
2024-01-25,2.9000000953674316
2024-01-26,2.9000000953674316
2024-01-29,2.9000000953674316
2024-01-30,2.8499999046325684
2024-01-31,2.690000057220459
2024-02-01,2.799999952316284
2024-02-02,2.7699999809265137
2024-02-05,2.619999885559082
2024-02-06,2.680000066757202
2024-02-07,2.6500000953674316
2024-02-08,2.509999990463257
2024-02-09,2.509999990463257
2024-02-12,2.609999895095825
2024-02-13,2.5199999809265137
2024-02-14,2.640000104904175
2024-02-15,2.8399999141693115
2024-02-16,2.7200000286102295
2024-02-20,2.609999895095825
2024-02-21,2.549999952316284
2024-02-22,2.5299999713897705
2024-02-23,2.549999952316284
2024-02-26,2.5899999141693115
2024-02-27,2.5899999141693115
2024-02-28,2.559999942779541
2024-02-29,2.549999952316284
2024-03-01,2.5299999713897705
2024-03-04,2.5
2024-03-05,2.4700000286102295
2024-03-06,2.380000114440918
2024-03-07,2.509999990463257
2024-03-08,1.940000057220459
2024-03-11,1.909999966621399
2024-03-12,1.7799999713897705
2024-03-13,1.7300000190734863
2024-03-14,1.7300000190734863
2024-03-15,1.7999999523162842
2024-03-18,1.6699999570846558
2024-03-19,1.5800000429153442
2024-03-20,1.690000057220459
2024-03-21,1.649999976158142
2024-03-22,1.6200000047683716
2024-03-25,1.6100000143051147
2024-03-26,1.6399999856948853
2024-03-27,1.649999976158142
2024-03-28,1.6200000047683716
2024-04-01,1.6200000047683716
2024-04-02,1.600000023841858
2024-04-03,1.590000033378601
2024-04-04,1.5700000524520874
2024-04-05,1.5700000524520874
2024-04-08,1.590000033378601
2024-04-09,1.590000033378601
2024-04-10,1.5099999904632568
2024-04-11,1.5199999809265137
2024-04-12,1.4199999570846558
2024-04-15,1.399999976158142
2024-04-16,1.3300000429153442
2024-04-17,1.309999942779541
2024-04-18,1.2899999618530273
2024-04-19,1.2799999713897705
2024-04-22,1.2899999618530273
2024-04-23,1.25
2024-04-24,1.25
2024-04-25,1.2200000286102295
2024-04-26,1.2100000381469727
2024-04-29,1.25
2024-04-30,1.2300000190734863
2024-05-01,1.2000000476837158
2024-05-02,1.2799999713897705
2024-05-03,1.2799999713897705
2024-05-06,1.2000000476837158
2024-05-07,1.159999966621399
2024-05-08,1.1299999952316284
2024-05-09,1.100000023841858
2024-05-10,1.0399999618530273
2024-05-13,1.100000023841858
2024-05-14,1.0800000429153442
2024-05-15,1.059999942779541
2024-05-16,1.0499999523162842
2024-05-17,1.0700000524520874
2024-05-20,1.059999942779541
2024-05-21,1.090000033378601
2024-05-22,1.0700000524520874
2024-05-23,1.0499999523162842
2024-05-24,1.0800000429153442
2024-05-28,1.159999966621399
2024-05-29,1.059999942779541
2024-05-30,1.1100000143051147
2024-05-31,1.1799999475479126
2024-06-03,1.1399999856948853
2024-06-04,1.059999942779541
2024-06-05,1.090000033378601
2024-06-06,1.0499999523162842
2024-06-07,1.059999942779541
2024-06-10,1.059999942779541
2024-06-11,1.1299999952316284
2024-06-12,1.2100000381469727
2024-06-13,1.149999976158142
2024-06-14,1.059999942779541
2024-06-17,1.190000057220459
2024-06-18,1.2000000476837158
2024-06-20,1.100000023841858
2024-06-21,1.2100000381469727
2024-06-24,1.149999976158142
2024-06-25,1.1399999856948853
2024-06-26,1.0800000429153442
2024-06-27,1.059999942779541
2024-06-28,1.0
2024-07-01,1.0
2024-07-02,0.9900000095367432
2024-07-03,0.9900000095367432
2024-07-05,1.0499999523162842
2024-07-08,1.1399999856948853
2024-07-09,1.090000033378601
2024-07-10,1.100000023841858
2024-07-11,1.2000000476837158
2024-07-12,1.1399999856948853
2024-07-15,1.159999966621399
2024-07-16,1.2599999904632568
2024-07-17,1.1699999570846558
2024-07-18,1.090000033378601
2024-07-19,1.100000023841858
2024-07-22,1.1299999952316284
2024-07-23,1.1299999952316284
2024-07-24,1.100000023841858
2024-07-25,1.2000000476837158
2024-07-26,1.25
2024-07-29,1.2400000095367432
2024-07-30,1.2000000476837158
2024-07-31,1.0099999904632568
2024-08-01,0.9900000095367432
2024-08-02,0.949999988079071
2024-08-05,0.9200000166893005
2024-08-06,0.8700000047683716
2024-08-07,0.8100000023841858
2024-08-08,0.8299999833106995
2024-08-09,0.7799999713897705
2024-08-12,0.7599999904632568
2024-08-13,0.7400000095367432
2024-08-14,0.75
2024-08-15,0.800000011920929
2024-08-16,0.800000011920929
2024-08-19,0.8100000023841858
2024-08-20,0.800000011920929
2024-08-21,0.8399999737739563
2024-08-22,0.8199999928474426
2024-08-23,0.8600000143051147
2024-08-26,0.8299999833106995
2024-08-27,0.8500000238418579
2024-08-28,0.8100000023841858
2024-08-29,0.8299999833106995
2024-08-30,0.800000011920929
2024-09-03,0.8100000023841858
2024-09-04,0.8500000238418579
2024-09-05,0.8899999856948853
2024-09-06,0.8399999737739563
2024-09-09,0.8899999856948853
2024-09-10,0.8899999856948853
2024-09-11,0.8500000238418579
2024-09-12,0.8600000143051147
2024-09-13,0.8600000143051147
2024-09-16,0.8500000238418579
2024-09-17,0.8600000143051147
2024-09-18,0.8399999737739563
2024-09-19,0.8899999856948853
2024-09-20,0.8999999761581421
2024-09-23,0.8999999761581421
2024-09-24,0.9300000071525574
2024-09-25,0.8799999952316284
2024-09-26,0.8999999761581421
2024-09-27,0.9100000262260437
2024-09-30,0.9100000262260437
2024-10-01,0.8999999761581421
2024-10-02,0.8799999952316284
2024-10-03,0.9200000166893005
2024-10-04,0.8999999761581421
2024-10-07,0.9100000262260437
2024-10-08,0.9100000262260437
2024-10-09,0.8399999737739563
2024-10-10,0.8199999928474426
2024-10-11,0.800000011920929
2024-10-14,0.800000011920929
2024-10-15,0.800000011920929
2024-10-16,0.8100000023841858
2024-10-17,0.800000011920929
2024-10-18,0.7599999904632568
2024-10-21,0.7799999713897705
2024-10-22,0.7400000095367432
2024-10-23,0.7099999785423279
2024-10-24,0.6800000071525574
2024-10-25,0.7099999785423279
2024-10-28,0.7599999904632568
2024-10-29,0.7400000095367432
2024-10-30,0.8299999833106995
2024-10-31,0.8299999833106995
2024-11-01,0.8299999833106995
2024-11-04,0.9300000071525574
2024-11-05,1.0199999809265137
2024-11-06,0.9900000095367432
2024-11-07,0.9800000190734863
2024-11-08,0.9399999976158142
2024-11-11,0.8999999761581421
2024-11-12,0.8999999761581421
2024-11-13,0.8899999856948853
2024-11-14,0.9399999976158142
2024-11-15,1.0099999904632568
2024-11-18,1.0
2024-11-19,1.0199999809265137
2024-11-20,1.0099999904632568
2024-11-21,1.1100000143051147
