Date,HUMA
2022-12-28,2.0199999809265137
2022-12-29,2.0799999237060547
2022-12-30,2.109999895095825
2023-01-03,2.109999895095825
2023-01-04,2.140000104904175
2023-01-05,2.180000066757202
2023-01-06,2.25
2023-01-09,2.299999952316284
2023-01-10,2.490000009536743
2023-01-11,2.5
2023-01-12,2.490000009536743
2023-01-13,2.5
2023-01-17,2.5899999141693115
2023-01-18,2.559999942779541
2023-01-19,2.490000009536743
2023-01-20,2.509999990463257
2023-01-23,2.630000114440918
2023-01-24,2.5799999237060547
2023-01-25,2.509999990463257
2023-01-26,2.5999999046325684
2023-01-27,2.7799999713897705
2023-01-30,2.740000009536743
2023-01-31,2.630000114440918
2023-02-01,2.890000104904175
2023-02-02,3.0799999237060547
2023-02-03,3.2300000190734863
2023-02-06,3.130000114440918
2023-02-07,3.190000057220459
2023-02-08,3.200000047683716
2023-02-09,2.9100000858306885
2023-02-10,2.880000114440918
2023-02-13,3.009999990463257
2023-02-14,3.069999933242798
2023-02-15,3.190000057220459
2023-02-16,3.069999933242798
2023-02-17,3.130000114440918
2023-02-21,3.0399999618530273
2023-02-22,3.0899999141693115
2023-02-23,3.0399999618530273
2023-02-24,2.9100000858306885
2023-02-27,3.0
2023-02-28,3.059999942779541
2023-03-01,3.049999952316284
2023-03-02,3.0299999713897705
2023-03-03,3.140000104904175
2023-03-06,3.25
2023-03-07,3.2100000381469727
2023-03-08,3.0
2023-03-09,2.8499999046325684
2023-03-10,2.7200000286102295
2023-03-13,2.6600000858306885
2023-03-14,2.9800000190734863
2023-03-15,2.8499999046325684
2023-03-16,2.8399999141693115
2023-03-17,2.940000057220459
2023-03-20,2.680000066757202
2023-03-21,2.9000000953674316
2023-03-22,3.0199999809265137
2023-03-23,3.0899999141693115
2023-03-24,2.9100000858306885
2023-03-27,3.240000009536743
2023-03-28,3.180000066757202
2023-03-29,3.049999952316284
2023-03-30,2.9100000858306885
2023-03-31,3.0899999141693115
2023-04-03,3.0999999046325684
2023-04-04,3.069999933242798
2023-04-05,2.9600000381469727
2023-04-06,3.2200000286102295
2023-04-10,3.3299999237060547
2023-04-11,3.75
2023-04-12,3.4800000190734863
2023-04-13,3.309999942779541
2023-04-14,3.25
2023-04-17,3.4100000858306885
2023-04-18,3.3399999141693115
2023-04-19,3.3499999046325684
2023-04-20,3.3299999237060547
2023-04-21,3.309999942779541
2023-04-24,3.4000000953674316
2023-04-25,3.390000104904175
2023-04-26,3.319999933242798
2023-04-27,3.2300000190734863
2023-04-28,3.240000009536743
2023-05-01,3.3499999046325684
2023-05-02,3.8399999141693115
2023-05-03,4.110000133514404
2023-05-04,4.400000095367432
2023-05-05,4.610000133514404
2023-05-08,4.96999979019165
2023-05-09,4.440000057220459
2023-05-10,4.389999866485596
2023-05-11,4.244999885559082
2023-05-12,3.9700000286102295
2023-05-15,3.984999895095825
2023-05-16,3.890000104904175
2023-05-17,4.139999866485596
2023-05-18,4.210000038146973
2023-05-19,4.139999866485596
2023-05-22,4.28000020980835
2023-05-23,4.019999980926514
2023-05-24,3.9200000762939453
2023-05-25,3.609999895095825
2023-05-26,3.700000047683716
2023-05-30,3.5299999713897705
2023-05-31,3.430000066757202
2023-06-01,3.380000114440918
2023-06-02,3.549999952316284
2023-06-05,3.7300000190734863
2023-06-06,4.090000152587891
2023-06-07,4.179999828338623
2023-06-08,4.25
2023-06-09,4.289999961853027
2023-06-12,3.9200000762939453
2023-06-13,3.6500000953674316
2023-06-14,3.444999933242798
2023-06-15,3.3499999046325684
2023-06-16,3.2200000286102295
2023-06-20,2.890000104904175
2023-06-21,2.890000104904175
2023-06-22,2.930000066757202
2023-06-23,2.9800000190734863
2023-06-26,2.9000000953674316
2023-06-27,2.9600000381469727
2023-06-28,3.0299999713897705
2023-06-29,3.0199999809265137
2023-06-30,2.859999895095825
2023-07-03,2.8399999141693115
2023-07-05,2.7899999618530273
2023-07-06,2.75
2023-07-07,2.8399999141693115
2023-07-10,2.880000114440918
2023-07-11,2.890000104904175
2023-07-12,3.0799999237060547
2023-07-13,3.190000057220459
2023-07-14,3.0299999713897705
2023-07-17,3.0799999237060547
2023-07-18,3.1600000858306885
2023-07-19,3.130000114440918
2023-07-20,3.0199999809265137
2023-07-21,2.990000009536743
2023-07-24,2.930000066757202
2023-07-25,2.869999885559082
2023-07-26,2.9100000858306885
2023-07-27,2.7699999809265137
2023-07-28,2.990000009536743
2023-07-31,3.2799999713897705
2023-08-01,3.2100000381469727
2023-08-02,3.119999885559082
2023-08-03,3.119999885559082
2023-08-04,3.0999999046325684
2023-08-07,3.009999990463257
2023-08-08,3.0999999046325684
2023-08-09,3.0799999237060547
2023-08-10,3.4100000858306885
2023-08-11,3.2699999809265137
2023-08-14,4.039999961853027
2023-08-15,4.480000019073486
2023-08-16,4.190000057220459
2023-08-17,3.5399999618530273
2023-08-18,3.559999942779541
2023-08-21,3.369999885559082
2023-08-22,3.6500000953674316
2023-08-23,3.9800000190734863
2023-08-24,3.630000114440918
2023-08-25,3.569999933242798
2023-08-28,3.7750000953674316
2023-08-29,3.940000057220459
2023-08-30,3.9700000286102295
2023-08-31,3.8299999237060547
2023-09-01,4.039999961853027
2023-09-05,4.010000228881836
2023-09-06,3.8499999046325684
2023-09-07,3.799999952316284
2023-09-08,3.7899999618530273
2023-09-11,3.700000047683716
2023-09-12,3.880000114440918
2023-09-13,3.890000104904175
2023-09-14,3.5399999618530273
2023-09-15,3.234999895095825
2023-09-18,3.049999952316284
2023-09-19,3.0299999713897705
2023-09-20,2.940000057220459
2023-09-21,2.930000066757202
2023-09-22,2.880000114440918
2023-09-25,2.859999895095825
2023-09-26,2.8399999141693115
2023-09-27,2.9600000381469727
2023-09-28,2.9200000762939453
2023-09-29,2.930000066757202
2023-10-02,2.819999933242798
2023-10-03,2.75
2023-10-04,2.759999990463257
2023-10-05,2.8299999237060547
2023-10-06,2.890000104904175
2023-10-09,2.869999885559082
2023-10-10,2.819999933242798
2023-10-11,2.7200000286102295
2023-10-12,2.450000047683716
2023-10-13,2.5799999237060547
2023-10-16,2.5999999046325684
2023-10-17,2.640000104904175
2023-10-18,2.4200000762939453
2023-10-19,2.3399999141693115
2023-10-20,2.2799999713897705
2023-10-23,2.140000104904175
2023-10-24,2.2100000381469727
2023-10-25,2.0899999141693115
2023-10-26,2.0899999141693115
2023-10-27,2.009999990463257
2023-10-30,2.0399999618530273
2023-10-31,2.119999885559082
2023-11-01,1.9900000095367432
2023-11-02,2.109999895095825
2023-11-03,2.2200000286102295
2023-11-06,2.259999990463257
2023-11-07,2.4100000858306885
2023-11-08,2.190000057220459
2023-11-09,2.2100000381469727
2023-11-10,2.3499999046325684
2023-11-13,2.25
2023-11-14,2.390000104904175
2023-11-15,2.5
2023-11-16,2.440000057220459
2023-11-17,2.5199999809265137
2023-11-20,2.569999933242798
2023-11-21,2.440000057220459
2023-11-22,2.549999952316284
2023-11-24,2.5899999141693115
2023-11-27,2.559999942779541
2023-11-28,2.5999999046325684
2023-11-29,2.680000066757202
2023-11-30,2.6500000953674316
2023-12-01,2.6600000858306885
2023-12-04,2.609999895095825
2023-12-05,2.5299999713897705
2023-12-06,2.640000104904175
2023-12-07,2.819999933242798
2023-12-08,2.799999952316284
2023-12-11,2.740000009536743
2023-12-12,2.740000009536743
2023-12-13,2.9100000858306885
2023-12-14,3.119999885559082
2023-12-15,3.0899999141693115
2023-12-18,2.9700000286102295
2023-12-19,2.990000009536743
2023-12-20,2.740000009536743
2023-12-21,2.809999942779541
2023-12-22,2.880000114440918
2023-12-26,2.9100000858306885
2023-12-27,2.9800000190734863
2023-12-28,2.9700000286102295
2023-12-29,2.8399999141693115
2024-01-02,2.890000104904175
2024-01-03,2.6700000762939453
2024-01-04,2.680000066757202
2024-01-05,2.609999895095825
2024-01-08,2.7799999713897705
2024-01-09,2.799999952316284
2024-01-10,2.759999990463257
2024-01-11,2.700000047683716
2024-01-12,2.6500000953674316
2024-01-16,2.569999933242798
2024-01-17,2.5799999237060547
2024-01-18,2.5899999141693115
2024-01-19,2.6700000762939453
2024-01-22,2.819999933242798
2024-01-23,2.9100000858306885
2024-01-24,2.859999895095825
2024-01-25,3.0
2024-01-26,2.9100000858306885
2024-01-29,3.319999933242798
2024-01-30,3.190000057220459
2024-01-31,3.319999933242798
2024-02-01,3.4100000858306885
2024-02-02,3.299999952316284
2024-02-05,3.3499999046325684
2024-02-06,3.6500000953674316
2024-02-07,2.9100000858306885
2024-02-08,3.134999990463257
2024-02-09,3.630000114440918
2024-02-12,3.869999885559082
2024-02-13,3.759999990463257
2024-02-14,4.199999809265137
2024-02-15,4.460000038146973
2024-02-16,4.420000076293945
2024-02-20,4.840000152587891
2024-02-21,4.239999771118164
2024-02-22,4.304999828338623
2024-02-23,4.329999923706055
2024-02-26,4.539999961853027
2024-02-27,4.53000020980835
2024-02-28,4.400000095367432
2024-02-29,4.349999904632568
2024-03-01,3.240000009536743
2024-03-04,3.5299999713897705
2024-03-05,3.4800000190734863
2024-03-06,3.369999885559082
2024-03-07,3.2699999809265137
2024-03-08,3.369999885559082
2024-03-11,3.109999895095825
2024-03-12,3.309999942779541
2024-03-13,3.2899999618530273
2024-03-14,3.1600000858306885
2024-03-15,3.240000009536743
2024-03-18,3.509999990463257
2024-03-19,3.490000009536743
2024-03-20,3.509999990463257
2024-03-21,3.5999999046325684
2024-03-22,3.309999942779541
2024-03-25,3.140000104904175
2024-03-26,3.069999933242798
2024-03-27,3.0999999046325684
2024-03-28,3.109999895095825
2024-04-01,3.009999990463257
2024-04-02,2.9700000286102295
2024-04-03,3.0299999713897705
2024-04-04,3.119999885559082
2024-04-05,3.0399999618530273
2024-04-08,3.0999999046325684
2024-04-09,3.0399999618530273
2024-04-10,2.990000009536743
2024-04-11,3.0199999809265137
2024-04-12,2.880000114440918
2024-04-15,2.869999885559082
2024-04-16,3.059999942779541
2024-04-17,3.119999885559082
2024-04-18,3.5899999141693115
2024-04-19,3.700000047683716
2024-04-22,3.700000047683716
2024-04-23,3.930000066757202
2024-04-24,3.819999933242798
2024-04-25,3.9000000953674316
2024-04-26,3.990000009536743
2024-04-29,4.090000152587891
2024-04-30,3.9200000762939453
2024-05-01,4.400000095367432
2024-05-02,4.400000095367432
2024-05-03,4.409999847412109
2024-05-06,4.539999961853027
2024-05-07,4.610000133514404
2024-05-08,4.510000228881836
2024-05-09,4.519999980926514
2024-05-10,4.699999809265137
2024-05-13,5.480000019073486
2024-05-14,6.420000076293945
2024-05-15,6.46999979019165
2024-05-16,6.420000076293945
2024-05-17,6.329999923706055
2024-05-20,7.059999942779541
2024-05-21,7.03000020980835
2024-05-22,7.559999942779541
2024-05-23,7.210000038146973
2024-05-24,7.150000095367432
2024-05-28,7.489999771118164
2024-05-29,7.710000038146973
2024-05-30,9.100000381469727
2024-05-31,7.480000019073486
2024-06-03,7.369999885559082
2024-06-04,6.670000076293945
2024-06-05,7.519999980926514
2024-06-06,7.320000171661377
2024-06-07,7.269999980926514
2024-06-10,7.199999809265137
2024-06-11,6.989999771118164
2024-06-12,7.340000152587891
2024-06-13,7.199999809265137
2024-06-14,7.050000190734863
2024-06-17,6.190000057220459
2024-06-18,5.934999942779541
2024-06-20,5.239999771118164
2024-06-21,5.170000076293945
2024-06-24,5.099999904632568
2024-06-25,4.929999828338623
2024-06-26,5.0
2024-06-27,4.699999809265137
2024-06-28,4.800000190734863
2024-07-01,5.369999885559082
2024-07-02,5.110000133514404
2024-07-03,5.670000076293945
2024-07-05,5.269999980926514
2024-07-08,5.670000076293945
2024-07-09,5.855000019073486
2024-07-10,5.71999979019165
2024-07-11,6.449999809265137
2024-07-12,6.989999771118164
2024-07-15,8.399999618530273
2024-07-16,8.789999961853027
2024-07-17,8.170000076293945
2024-07-18,7.735000133514404
2024-07-19,7.550000190734863
2024-07-22,8.350000381469727
2024-07-23,8.289999961853027
2024-07-24,8.0600004196167
2024-07-25,8.149999618530273
2024-07-26,7.940000057220459
2024-07-29,7.849999904632568
2024-07-30,8.199999809265137
2024-07-31,9.460000038146973
2024-08-01,8.619999885559082
2024-08-02,8.25
2024-08-05,7.869999885559082
2024-08-06,8.300000190734863
2024-08-07,7.829999923706055
2024-08-08,8.0
2024-08-09,7.909999847412109
2024-08-12,6.614999771118164
2024-08-13,6.650000095367432
2024-08-14,6.010000228881836
2024-08-15,6.139999866485596
2024-08-16,6.480000019073486
2024-08-19,6.329999923706055
2024-08-20,6.25
2024-08-21,6.46999979019165
2024-08-22,6.400000095367432
2024-08-23,7.03000020980835
2024-08-26,7.050000190734863
2024-08-27,6.659999847412109
2024-08-28,6.449999809265137
2024-08-29,6.150000095367432
2024-08-30,6.050000190734863
2024-09-03,5.534999847412109
2024-09-04,5.690000057220459
2024-09-05,5.480000019073486
2024-09-06,5.269999980926514
2024-09-09,5.389999866485596
2024-09-10,5.25
2024-09-11,5.690000057220459
2024-09-12,5.619999885559082
2024-09-13,5.639999866485596
2024-09-16,5.28000020980835
2024-09-17,5.230000019073486
2024-09-18,5.340000152587891
2024-09-19,5.449999809265137
2024-09-20,5.199999809265137
2024-09-23,5.230000019073486
2024-09-24,6.119999885559082
2024-09-25,5.454999923706055
2024-09-26,5.46999979019165
2024-09-27,5.579999923706055
2024-09-30,5.440000057220459
2024-10-01,5.494999885559082
2024-10-02,5.690000057220459
2024-10-03,5.28000020980835
2024-10-04,5.440000057220459
2024-10-07,5.5
2024-10-08,5.550000190734863
2024-10-09,5.385000228881836
2024-10-10,5.550000190734863
2024-10-11,5.730000019073486
2024-10-14,5.670000076293945
2024-10-15,5.699999809265137
2024-10-16,5.809999942779541
2024-10-17,4.860000133514404
2024-10-18,5.03000020980835
2024-10-21,5.340000152587891
2024-10-22,5.480000019073486
2024-10-23,5.71999979019165
2024-10-24,5.820000171661377
2024-10-25,5.590000152587891
2024-10-28,5.420000076293945
2024-10-29,5.320000171661377
2024-10-30,5.150000095367432
2024-10-31,5.050000190734863
2024-11-01,5.389999866485596
2024-11-04,5.070000171661377
2024-11-05,5.21999979019165
2024-11-06,5.429999828338623
2024-11-07,5.260000228881836
2024-11-08,5.78000020980835
2024-11-11,5.519999980926514
2024-11-12,5.360000133514404
2024-11-13,5.340000152587891
2024-11-14,4.840000152587891
2024-11-15,4.835000038146973
2024-11-18,4.445000171661377
2024-11-19,4.420000076293945
2024-11-20,4.409999847412109
2024-11-21,4.380000114440918
