Date,SURG
2023-01-03,6.639999866485596
2023-01-04,6.099999904632568
2023-01-05,6.380000114440918
2023-01-06,6.170000076293945
2023-01-09,6.269999980926514
2023-01-10,6.440000057220459
2023-01-11,6.360000133514404
2023-01-12,6.150000095367432
2023-01-13,6.25
2023-01-17,6.420000076293945
2023-01-18,6.210000038146973
2023-01-19,6.050000190734863
2023-01-20,5.760000228881836
2023-01-23,5.760000228881836
2023-01-24,6.070000171661377
2023-01-25,5.960000038146973
2023-01-26,5.869999885559082
2023-01-27,5.96999979019165
2023-01-30,5.900000095367432
2023-01-31,6.059999942779541
2023-02-01,6.0
2023-02-02,6.0
2023-02-03,6.289999961853027
2023-02-06,6.199999809265137
2023-02-07,5.949999809265137
2023-02-08,5.920000076293945
2023-02-09,5.820000171661377
2023-02-10,5.570000171661377
2023-02-13,5.5
2023-02-14,5.539999961853027
2023-02-15,5.639999866485596
2023-02-16,5.690000057220459
2023-02-17,5.710000038146973
2023-02-21,5.460000038146973
2023-02-22,5.489999771118164
2023-02-23,5.570000171661377
2023-02-24,5.53000020980835
2023-02-27,5.610000133514404
2023-02-28,5.769999980926514
2023-03-01,5.639999866485596
2023-03-02,5.210000038146973
2023-03-03,4.659999847412109
2023-03-06,4.679999828338623
2023-03-07,4.71999979019165
2023-03-08,4.630000114440918
2023-03-09,4.489999771118164
2023-03-10,4.289999961853027
2023-03-13,4.239999771118164
2023-03-14,4.21999979019165
2023-03-15,4.03000020980835
2023-03-16,4.110000133514404
2023-03-17,4.050000190734863
2023-03-20,3.9000000953674316
2023-03-21,4.079999923706055
2023-03-22,4.260000228881836
2023-03-23,4.400000095367432
2023-03-24,4.28000020980835
2023-03-27,4.300000190734863
2023-03-28,4.449999809265137
2023-03-29,4.809999942779541
2023-03-30,4.550000190734863
2023-03-31,4.489999771118164
2023-04-03,5.0
2023-04-04,5.050000190734863
2023-04-05,4.96999979019165
2023-04-06,4.949999809265137
2023-04-10,4.710000038146973
2023-04-11,4.789999961853027
2023-04-12,4.630000114440918
2023-04-13,4.579999923706055
2023-04-14,4.579999923706055
2023-04-17,4.590000152587891
2023-04-18,4.679999828338623
2023-04-19,4.71999979019165
2023-04-20,4.75
2023-04-21,4.690000057220459
2023-04-24,4.53000020980835
2023-04-25,4.300000190734863
2023-04-26,4.349999904632568
2023-04-27,4.380000114440918
2023-04-28,4.300000190734863
2023-05-01,4.25
2023-05-02,4.320000171661377
2023-05-03,4.300000190734863
2023-05-04,4.329999923706055
2023-05-05,4.28000020980835
2023-05-08,4.269999980926514
2023-05-09,4.360000133514404
2023-05-10,4.599999904632568
2023-05-11,4.409999847412109
2023-05-12,5.099999904632568
2023-05-15,6.150000095367432
2023-05-16,6.239999771118164
2023-05-17,6.010000228881836
2023-05-18,5.739999771118164
2023-05-19,6.159999847412109
2023-05-22,6.849999904632568
2023-05-23,6.739999771118164
2023-05-24,7.03000020980835
2023-05-25,6.639999866485596
2023-05-26,6.619999885559082
2023-05-30,6.369999885559082
2023-05-31,6.860000133514404
2023-06-01,7.300000190734863
2023-06-02,7.539999961853027
2023-06-05,7.909999847412109
2023-06-06,8.180000305175781
2023-06-07,8.039999961853027
2023-06-08,8.149999618530273
2023-06-09,7.96999979019165
2023-06-12,7.940000057220459
2023-06-13,8.199999809265137
2023-06-14,7.949999809265137
2023-06-15,7.789999961853027
2023-06-16,7.579999923706055
2023-06-20,7.699999809265137
2023-06-21,7.269999980926514
2023-06-22,7.460000038146973
2023-06-23,6.909999847412109
2023-06-26,6.800000190734863
2023-06-27,7.079999923706055
2023-06-28,7.079999923706055
2023-06-29,7.070000171661377
2023-06-30,7.309999942779541
2023-07-03,7.260000228881836
2023-07-05,6.78000020980835
2023-07-06,6.369999885559082
2023-07-07,6.599999904632568
2023-07-10,6.070000171661377
2023-07-11,5.369999885559082
2023-07-12,4.610000133514404
2023-07-13,5.210000038146973
2023-07-14,5.289999961853027
2023-07-17,5.599999904632568
2023-07-18,5.389999866485596
2023-07-19,5.130000114440918
2023-07-20,5.110000133514404
2023-07-21,5.21999979019165
2023-07-24,5.670000076293945
2023-07-25,5.570000171661377
2023-07-26,5.389999866485596
2023-07-27,5.690000057220459
2023-07-28,5.96999979019165
2023-07-31,5.889999866485596
2023-08-01,5.579999923706055
2023-08-02,5.320000171661377
2023-08-03,5.25
2023-08-04,5.340000152587891
2023-08-07,5.539999961853027
2023-08-08,5.53000020980835
2023-08-09,5.429999828338623
2023-08-10,5.429999828338623
2023-08-11,5.159999847412109
2023-08-14,4.820000171661377
2023-08-15,4.670000076293945
2023-08-16,4.880000114440918
2023-08-17,5.440000057220459
2023-08-18,5.139999866485596
2023-08-21,5.119999885559082
2023-08-22,4.829999923706055
2023-08-23,4.800000190734863
2023-08-24,4.710000038146973
2023-08-25,4.75
2023-08-28,5.03000020980835
2023-08-29,5.050000190734863
2023-08-30,5.210000038146973
2023-08-31,5.059999942779541
2023-09-01,5.170000076293945
2023-09-05,4.96999979019165
2023-09-06,5.010000228881836
2023-09-07,4.78000020980835
2023-09-08,4.800000190734863
2023-09-11,4.909999847412109
2023-09-12,4.730000019073486
2023-09-13,4.699999809265137
2023-09-14,4.909999847412109
2023-09-15,4.679999828338623
2023-09-18,4.659999847412109
2023-09-19,4.659999847412109
2023-09-20,4.53000020980835
2023-09-21,4.380000114440918
2023-09-22,4.389999866485596
2023-09-25,4.360000133514404
2023-09-26,4.679999828338623
2023-09-27,4.699999809265137
2023-09-28,4.800000190734863
2023-09-29,4.679999828338623
2023-10-02,4.570000171661377
2023-10-03,4.460000038146973
2023-10-04,4.46999979019165
2023-10-05,4.619999885559082
2023-10-06,4.710000038146973
2023-10-09,4.78000020980835
2023-10-10,4.679999828338623
2023-10-11,4.610000133514404
2023-10-12,4.739999771118164
2023-10-13,4.659999847412109
2023-10-16,4.739999771118164
2023-10-17,4.940000057220459
2023-10-18,4.710000038146973
2023-10-19,4.659999847412109
2023-10-20,4.429999828338623
2023-10-23,4.420000076293945
2023-10-24,4.550000190734863
2023-10-25,4.420000076293945
2023-10-26,4.349999904632568
2023-10-27,4.309999942779541
2023-10-30,4.320000171661377
2023-10-31,4.340000152587891
2023-11-01,4.46999979019165
2023-11-02,4.550000190734863
2023-11-03,4.809999942779541
2023-11-06,5.150000095367432
2023-11-07,5.300000190734863
2023-11-08,5.53000020980835
2023-11-09,5.230000019073486
2023-11-10,5.190000057220459
2023-11-13,5.579999923706055
2023-11-14,5.71999979019165
2023-11-15,5.519999980926514
2023-11-16,5.349999904632568
2023-11-17,5.909999847412109
2023-11-20,6.360000133514404
2023-11-21,6.269999980926514
2023-11-22,6.329999923706055
2023-11-24,6.630000114440918
2023-11-27,6.829999923706055
2023-11-28,6.619999885559082
2023-11-29,6.639999866485596
2023-11-30,6.449999809265137
2023-12-01,6.760000228881836
2023-12-04,5.994999885559082
2023-12-05,5.78000020980835
2023-12-06,5.75
2023-12-07,5.730000019073486
2023-12-08,5.599999904632568
2023-12-11,5.550000190734863
2023-12-12,5.090000152587891
2023-12-13,5.389999866485596
2023-12-14,5.380000114440918
2023-12-15,5.349999904632568
2023-12-18,5.329999923706055
2023-12-19,5.429999828338623
2023-12-20,5.46999979019165
2023-12-21,5.559999942779541
2023-12-22,5.880000114440918
2023-12-26,5.889999866485596
2023-12-27,6.039999961853027
2023-12-28,6.070000171661377
2023-12-29,6.449999809265137
2024-01-02,7.099999904632568
2024-01-03,7.070000171661377
2024-01-04,6.659999847412109
2024-01-05,6.349999904632568
2024-01-08,7.170000076293945
2024-01-09,7.690000057220459
2024-01-10,7.309999942779541
2024-01-11,7.349999904632568
2024-01-12,7.46999979019165
2024-01-16,6.965000152587891
2024-01-17,6.599999904632568
2024-01-18,5.699999809265137
2024-01-19,6.25
2024-01-22,6.809999942779541
2024-01-23,6.46999979019165
2024-01-24,6.400000095367432
2024-01-25,6.519999980926514
2024-01-26,6.380000114440918
2024-01-29,7.150000095367432
2024-01-30,6.940000057220459
2024-01-31,7.0
2024-02-01,7.340000152587891
2024-02-02,7.510000228881836
2024-02-05,7.949999809265137
2024-02-06,8.119999885559082
2024-02-07,8.220000267028809
2024-02-08,8.079999923706055
2024-02-09,8.430000305175781
2024-02-12,8.970000267028809
2024-02-13,8.789999961853027
2024-02-14,8.720000267028809
2024-02-15,8.829999923706055
2024-02-16,8.164999961853027
2024-02-20,7.224999904632568
2024-02-21,7.085000038146973
2024-02-22,7.369999885559082
2024-02-23,7.010000228881836
2024-02-26,7.429999828338623
2024-02-27,7.96999979019165
2024-02-28,7.300000190734863
2024-02-29,7.760000228881836
2024-03-01,7.599999904632568
2024-03-04,7.179999828338623
2024-03-05,6.635000228881836
2024-03-06,7.010000228881836
2024-03-07,6.71999979019165
2024-03-08,6.300000190734863
2024-03-11,6.300000190734863
2024-03-12,6.989999771118164
2024-03-13,5.019999980926514
2024-03-14,4.574999809265137
2024-03-15,4.625
2024-03-18,4.03000020980835
2024-03-19,3.930000066757202
2024-03-20,4.070000171661377
2024-03-21,4.099999904632568
2024-03-22,4.550000190734863
2024-03-25,4.099999904632568
2024-03-26,3.859999895095825
2024-03-27,3.7300000190734863
2024-03-28,3.8499999046325684
2024-04-01,3.930000066757202
2024-04-02,3.8399999141693115
2024-04-03,4.170000076293945
2024-04-04,3.9200000762939453
2024-04-05,3.930000066757202
2024-04-08,3.990000009536743
2024-04-09,3.950000047683716
2024-04-10,4.079999923706055
2024-04-11,4.119999885559082
2024-04-12,3.9600000381469727
2024-04-15,3.740000009536743
2024-04-16,3.6600000858306885
2024-04-17,3.759999990463257
2024-04-18,3.7300000190734863
2024-04-19,3.700000047683716
2024-04-22,3.4100000858306885
2024-04-23,3.515000104904175
2024-04-24,3.3299999237060547
2024-04-25,3.359999895095825
2024-04-26,3.390000104904175
2024-04-29,3.7899999618530273
2024-04-30,3.640000104904175
2024-05-01,3.690000057220459
2024-05-02,3.7699999809265137
2024-05-03,3.7799999713897705
2024-05-06,4.03000020980835
2024-05-07,3.819999933242798
2024-05-08,3.9000000953674316
2024-05-09,4.090000152587891
2024-05-10,3.8299999237060547
2024-05-13,3.7699999809265137
2024-05-14,4.269999980926514
2024-05-15,4.289999961853027
2024-05-16,4.059999942779541
2024-05-17,4.215000152587891
2024-05-20,4.179999828338623
2024-05-21,3.9200000762939453
2024-05-22,4.0
2024-05-23,3.880000114440918
2024-05-24,3.930000066757202
2024-05-28,3.8299999237060547
2024-05-29,3.7699999809265137
2024-05-30,3.630000114440918
2024-05-31,3.6600000858306885
2024-06-03,3.4200000762939453
2024-06-04,3.5899999141693115
2024-06-05,3.7100000381469727
2024-06-06,3.990000009536743
2024-06-07,4.28000020980835
2024-06-10,4.090000152587891
2024-06-11,4.019999980926514
2024-06-12,3.9100000858306885
2024-06-13,3.859999895095825
2024-06-14,3.799999952316284
2024-06-17,3.7300000190734863
2024-06-18,3.5299999713897705
2024-06-20,3.430000066757202
2024-06-21,3.4000000953674316
2024-06-24,3.3299999237060547
2024-06-25,3.130000114440918
2024-06-26,3.2300000190734863
2024-06-27,3.1700000762939453
2024-06-28,3.190000057220459
2024-07-01,3.0999999046325684
2024-07-02,3.119999885559082
2024-07-03,2.9100000858306885
2024-07-05,2.990000009536743
2024-07-08,2.869999885559082
2024-07-09,2.799999952316284
2024-07-10,2.8399999141693115
2024-07-11,2.990000009536743
2024-07-12,2.940000057220459
2024-07-15,3.049999952316284
2024-07-16,3.2300000190734863
2024-07-17,3.0799999237060547
2024-07-18,3.0199999809265137
2024-07-19,3.069999933242798
2024-07-22,3.0799999237060547
2024-07-23,3.109999895095825
2024-07-24,3.0799999237060547
2024-07-25,3.0
2024-07-26,3.0
2024-07-29,2.950000047683716
2024-07-30,2.880000114440918
2024-07-31,2.950000047683716
2024-08-01,2.7200000286102295
2024-08-02,2.630000114440918
2024-08-05,2.4700000286102295
2024-08-06,2.5899999141693115
2024-08-07,2.5
2024-08-08,2.490000009536743
2024-08-09,2.390000104904175
2024-08-12,2.6500000953674316
2024-08-13,2.7200000286102295
2024-08-14,1.9900000095367432
2024-08-15,1.899999976158142
2024-08-16,2.069999933242798
2024-08-19,1.9900000095367432
2024-08-20,1.8799999952316284
2024-08-21,1.850000023841858
2024-08-22,1.8949999809265137
2024-08-23,1.940000057220459
2024-08-26,1.8700000047683716
2024-08-27,1.8300000429153442
2024-08-28,1.6699999570846558
2024-08-29,1.7100000381469727
2024-08-30,1.6399999856948853
2024-09-03,1.440000057220459
2024-09-04,1.4500000476837158
2024-09-05,1.399999976158142
2024-09-06,1.3799999952316284
2024-09-09,1.409999966621399
2024-09-10,1.4600000381469727
2024-09-11,1.4800000190734863
2024-09-12,1.4700000286102295
2024-09-13,1.6799999475479126
2024-09-16,1.649999976158142
2024-09-17,1.6200000047683716
2024-09-18,1.659999966621399
2024-09-19,1.7200000286102295
2024-09-20,1.6399999856948853
2024-09-23,1.659999966621399
2024-09-24,1.659999966621399
2024-09-25,1.559999942779541
2024-09-26,1.7200000286102295
2024-09-27,1.8200000524520874
2024-09-30,1.840000033378601
2024-10-01,1.7899999618530273
2024-10-02,1.659999966621399
2024-10-03,1.7000000476837158
2024-10-04,1.7799999713897705
2024-10-07,1.7699999809265137
2024-10-08,1.7400000095367432
2024-10-09,1.6799999475479126
2024-10-10,1.7899999618530273
2024-10-11,2.049999952316284
2024-10-14,1.8600000143051147
2024-10-15,1.8300000429153442
2024-10-16,1.8899999856948853
2024-10-17,1.850000023841858
2024-10-18,1.8700000047683716
2024-10-21,1.8799999952316284
2024-10-22,1.840000033378601
2024-10-23,1.7599999904632568
2024-10-24,1.7300000190734863
2024-10-25,1.7400000095367432
2024-10-28,1.7699999809265137
2024-10-29,1.7300000190734863
2024-10-30,1.534999966621399
2024-10-31,1.6699999570846558
2024-11-01,1.600000023841858
2024-11-04,1.6299999952316284
2024-11-05,1.6399999856948853
2024-11-06,1.600000023841858
2024-11-07,1.6299999952316284
2024-11-08,1.5199999809265137
2024-11-11,1.649999976158142
2024-11-12,1.7000000476837158
2024-11-13,1.7100000381469727
2024-11-14,1.6299999952316284
2024-11-15,1.5299999713897705
2024-11-18,1.5499999523162842
2024-11-19,1.559999942779541
2024-11-20,1.4600000381469727
2024-11-21,1.7999999523162842
