Date,ATCH
2022-11-28,9.920000076293945
2022-11-29,9.930000305175781
2022-11-30,9.925000190734863
2022-12-01,9.930000305175781
2022-12-02,9.925000190734863
2022-12-05,9.925000190734863
2022-12-06,9.930000305175781
2022-12-07,9.9350004196167
2022-12-08,9.9399995803833
2022-12-09,9.9399995803833
2022-12-12,9.949999809265137
2022-12-13,9.949999809265137
2022-12-14,9.9399995803833
2022-12-15,9.9399995803833
2022-12-16,9.970000267028809
2022-12-19,9.979999542236328
2022-12-20,9.970000267028809
2022-12-21,9.979999542236328
2022-12-22,9.979999542236328
2022-12-23,9.975000381469727
2022-12-27,10.020000457763672
2022-12-28,10.039999961853027
2022-12-29,10.039999961853027
2022-12-30,10.050000190734863
2023-01-03,10.050000190734863
2023-01-04,10.074999809265137
2023-01-05,10.079999923706055
2023-01-06,10.100000381469727
2023-01-09,10.114999771118164
2023-01-10,10.095000267028809
2023-01-11,10.109999656677246
2023-01-12,10.119999885559082
2023-01-13,10.119999885559082
2023-01-17,10.119999885559082
2023-01-18,10.119999885559082
2023-01-19,10.130000114440918
2023-01-20,10.130000114440918
2023-01-23,10.130000114440918
2023-01-24,10.130000114440918
2023-01-25,10.130000114440918
2023-01-26,10.130000114440918
2023-01-27,10.149999618530273
2023-01-30,10.15999984741211
2023-01-31,10.170000076293945
2023-02-01,10.175000190734863
2023-02-02,10.180000305175781
2023-02-03,10.170000076293945
2023-02-06,10.175000190734863
2023-02-07,10.170000076293945
2023-02-08,10.180000305175781
2023-02-09,10.170000076293945
2023-02-10,10.164999961853027
2023-02-13,10.170000076293945
2023-02-14,10.170000076293945
2023-02-15,10.170000076293945
2023-02-16,10.149999618530273
2023-02-17,10.154999732971191
2023-02-21,10.149999618530273
2023-02-22,10.154999732971191
2023-02-23,10.15999984741211
2023-02-24,10.15999984741211
2023-02-27,10.15999984741211
2023-02-28,10.170000076293945
2023-03-01,10.149999618530273
2023-03-02,10.15999984741211
2023-03-03,10.15999984741211
2023-03-06,10.170000076293945
2023-03-07,10.170000076293945
2023-03-08,10.170000076293945
2023-03-09,10.170000076293945
2023-03-10,10.180000305175781
2023-03-13,10.149999618530273
2023-03-14,10.149999618530273
2023-03-15,10.149999618530273
2023-03-16,10.149999618530273
2023-03-17,10.149999618530273
2023-03-20,10.180000305175781
2023-03-21,10.1899995803833
2023-03-22,10.1899995803833
2023-03-23,10.180000305175781
2023-03-24,10.1899995803833
2023-03-27,10.1899995803833
2023-03-28,10.239999771118164
2023-03-29,10.239999771118164
2023-03-30,10.199999809265137
2023-03-31,10.199999809265137
2023-04-03,10.25
2023-04-04,10.21500015258789
2023-04-05,10.229999542236328
2023-04-06,10.25
2023-04-10,10.300000190734863
2023-04-11,10.220000267028809
2023-04-12,10.25
2023-04-13,10.25
2023-04-14,10.25
2023-04-17,10.3100004196167
2023-04-18,10.3100004196167
2023-04-19,10.279999732971191
2023-04-20,10.244000434875488
2023-04-21,10.244000434875488
2023-04-24,10.244000434875488
2023-04-25,10.244000434875488
2023-04-26,10.244000434875488
2023-04-27,10.244000434875488
2023-04-28,10.239999771118164
2023-05-01,10.239999771118164
2023-05-02,10.260000228881836
2023-05-03,10.270000457763672
2023-05-04,10.25
2023-05-05,10.25
2023-05-08,10.260000228881836
2023-05-09,10.260000228881836
2023-05-10,10.260000228881836
2023-05-11,10.260000228881836
2023-05-12,10.260000228881836
2023-05-15,10.300000190734863
2023-05-16,10.319999694824219
2023-05-17,10.300000190734863
2023-05-18,10.300000190734863
2023-05-19,10.329999923706055
2023-05-22,10.329999923706055
2023-05-23,10.329999923706055
2023-05-24,10.329999923706055
2023-05-25,10.380000114440918
2023-05-26,10.380000114440918
2023-05-30,10.380000114440918
2023-05-31,10.399999618530273
2023-06-01,10.399999618530273
2023-06-02,10.395000457763672
2023-06-05,10.399999618530273
2023-06-06,10.369999885559082
2023-06-07,10.399999618530273
2023-06-08,10.399999618530273
2023-06-09,10.369999885559082
2023-06-12,10.380000114440918
2023-06-13,10.399999618530273
2023-06-14,10.399999618530273
2023-06-15,10.395000457763672
2023-06-16,10.395000457763672
2023-06-20,10.375
2023-06-21,10.36299991607666
2023-06-22,10.364999771118164
2023-06-23,10.34000015258789
2023-06-26,10.34000015258789
2023-06-27,10.34000015258789
2023-06-28,10.34000015258789
2023-06-29,10.395000457763672
2023-06-30,10.390000343322754
2023-07-03,10.395000457763672
2023-07-05,10.395000457763672
2023-07-06,10.399999618530273
2023-07-07,10.399999618530273
2023-07-10,10.399999618530273
2023-07-11,10.40999984741211
2023-07-12,10.40999984741211
2023-07-13,10.40999984741211
2023-07-14,10.40999984741211
2023-07-17,10.40999984741211
2023-07-18,10.40999984741211
2023-07-19,10.529999732971191
2023-07-20,10.539999961853027
2023-07-21,10.539999961853027
2023-07-24,10.539999961853027
2023-07-25,10.5600004196167
2023-07-26,10.579999923706055
2023-07-27,10.609999656677246
2023-07-28,10.569999694824219
2023-07-31,10.59000015258789
2023-08-01,10.569999694824219
2023-08-02,10.579999923706055
2023-08-03,10.600000381469727
2023-08-04,10.579999923706055
2023-08-07,10.579999923706055
2023-08-08,10.579999923706055
2023-08-09,10.630000114440918
2023-08-10,10.600000381469727
2023-08-11,10.630000114440918
2023-08-14,10.579999923706055
2023-08-15,10.579999923706055
2023-08-16,10.579999923706055
2023-08-17,10.579999923706055
2023-08-18,10.649999618530273
2023-08-21,10.600000381469727
2023-08-22,10.600000381469727
2023-08-23,10.600000381469727
2023-08-24,10.600000381469727
2023-08-25,10.600000381469727
2023-08-28,10.6899995803833
2023-08-29,10.649999618530273
2023-08-30,10.649999618530273
2023-08-31,10.6899995803833
2023-09-01,10.880000114440918
2023-09-05,10.699999809265137
2023-09-06,10.899999618530273
2023-09-07,10.821999549865723
2023-09-08,10.800000190734863
2023-09-11,10.8100004196167
2023-09-12,10.805000305175781
2023-09-13,10.805000305175781
2023-09-14,10.65999984741211
2023-09-15,10.65999984741211
2023-09-18,10.65999984741211
2023-09-19,10.65999984741211
2023-09-20,10.649999618530273
2023-09-21,10.649999618530273
2023-09-22,10.649999618530273
2023-09-25,10.649999618530273
2023-09-26,10.649999618530273
2023-09-27,10.649999618530273
2023-09-28,10.649999618530273
2023-09-29,10.649999618530273
2023-10-02,10.708999633789062
2023-10-03,10.708999633789062
2023-10-04,10.708999633789062
2023-10-05,10.694999694824219
2023-10-06,10.694999694824219
2023-10-09,10.699999809265137
2023-10-10,10.699999809265137
2023-10-11,10.704999923706055
2023-10-12,10.704999923706055
2023-10-13,10.710000038146973
2023-10-16,10.699999809265137
2023-10-17,10.699999809265137
2023-10-18,10.699999809265137
2023-10-19,10.699999809265137
2023-10-20,10.720000267028809
2023-10-23,10.71500015258789
2023-10-24,10.71500015258789
2023-10-25,10.71500015258789
2023-10-26,10.699999809265137
2023-10-27,10.710000038146973
2023-10-30,10.710000038146973
2023-10-31,10.550000190734863
2023-11-01,10.300000190734863
2023-11-02,10.699999809265137
2023-11-03,11.4399995803833
2023-11-06,9.979999542236328
2023-11-07,9.569999694824219
2023-11-08,8.760000228881836
2023-11-09,9.0
2023-11-10,8.5
2023-11-13,8.880000114440918
2023-11-14,8.800000190734863
2023-11-15,9.380000114440918
2023-11-16,9.449999809265137
2023-11-17,8.850000381469727
2023-11-20,8.949999809265137
2023-11-21,9.199999809265137
2023-11-22,8.170000076293945
2023-11-24,8.130000114440918
2023-11-27,7.699999809265137
2023-11-28,7.699999809265137
2023-11-29,7.800000190734863
2023-11-30,7.599999904632568
2023-12-01,8.0
2023-12-04,8.0
2023-12-05,8.079999923706055
2023-12-06,8.119999885559082
2023-12-07,8.229999542236328
2023-12-08,8.899999618530273
2023-12-11,8.399999618530273
2023-12-12,7.409999847412109
2023-12-13,7.199999809265137
2023-12-14,7.5
2023-12-15,7.480000019073486
2023-12-18,7.869999885559082
2023-12-19,7.900000095367432
2023-12-20,7.900000095367432
2023-12-21,7.900000095367432
2023-12-22,6.900000095367432
2023-12-26,6.510000228881836
2023-12-27,6.110000133514404
2023-12-28,6.659999847412109
2023-12-29,6.199999809265137
2024-01-02,6.199999809265137
2024-01-03,6.5
2024-01-04,6.519999980926514
2024-01-05,7.420000076293945
2024-01-08,7.309999942779541
2024-01-09,7.28000020980835
2024-01-10,7.789999961853027
2024-01-11,7.789999961853027
2024-01-12,8.01099967956543
2024-01-16,8.01099967956543
2024-01-17,7.929999828338623
2024-01-18,7.929999828338623
2024-01-19,7.929999828338623
2024-01-22,7.929999828338623
2024-01-23,8.100000381469727
2024-01-24,7.840000152587891
2024-01-25,6.900000095367432
2024-01-26,6.550000190734863
2024-01-29,6.159999847412109
2024-01-30,7.900000095367432
2024-01-31,8.100000381469727
2024-02-01,8.5600004196167
2024-02-02,8.789999961853027
2024-02-05,7.590000152587891
2024-02-06,7.710000038146973
2024-02-07,7.389999866485596
2024-02-08,6.78000020980835
2024-02-09,10.260000228881836
2024-02-12,7.0
2024-02-13,5.109000205993652
2024-02-14,5.800000190734863
2024-02-15,5.704999923706055
2024-02-16,4.409999847412109
2024-02-20,2.0299999713897705
2024-02-21,1.3200000524520874
2024-02-22,1.1399999856948853
2024-02-23,2.640000104904175
2024-02-26,2.2799999713897705
2024-02-27,2.130000114440918
2024-02-28,1.9700000286102295
2024-02-29,1.7999999523162842
2024-03-01,1.8899999856948853
2024-03-04,1.8899999856948853
2024-03-05,1.850000023841858
2024-03-06,1.809999942779541
2024-03-07,1.690000057220459
2024-03-08,1.5399999618530273
2024-03-11,1.6299999952316284
2024-03-12,1.5
2024-03-13,1.5499999523162842
2024-03-14,1.600000023841858
2024-03-15,1.5399999618530273
2024-03-18,1.4900000095367432
2024-03-19,1.4600000381469727
2024-03-20,1.5700000524520874
2024-03-21,1.6100000143051147
2024-03-22,1.6299999952316284
2024-03-25,1.559999942779541
2024-03-26,1.600000023841858
2024-03-27,1.590000033378601
2024-03-28,1.600000023841858
2024-04-01,1.5
2024-04-02,1.5
2024-04-03,1.4199999570846558
2024-04-04,1.4299999475479126
2024-04-05,1.5800000429153442
2024-04-08,1.4900000095367432
2024-04-09,1.5
2024-04-10,1.590000033378601
2024-04-11,1.4249999523162842
2024-04-12,1.4299999475479126
2024-04-15,1.4199999570846558
2024-04-16,1.2999999523162842
2024-04-17,1.2400000095367432
2024-04-18,1.2999999523162842
2024-04-19,1.2619999647140503
2024-04-22,1.0399999618530273
2024-04-23,1.100000023841858
2024-04-24,1.1200000047683716
2024-04-25,1.0299999713897705
2024-04-26,1.0
2024-04-29,0.9990000128746033
2024-04-30,1.0149999856948853
2024-05-01,0.9950000047683716
2024-05-02,0.9100000262260437
2024-05-03,0.9089999794960022
2024-05-06,0.8999999761581421
2024-05-07,0.8519999980926514
2024-05-08,0.7929999828338623
2024-05-09,0.800000011920929
2024-05-10,0.824999988079071
2024-05-13,0.9129999876022339
2024-05-14,1.1399999856948853
2024-05-15,1.100000023841858
2024-05-16,1.159999966621399
2024-05-17,1.100000023841858
2024-05-20,1.1100000143051147
2024-05-21,1.100000023841858
2024-05-22,1.1100000143051147
2024-05-23,1.1069999933242798
2024-05-24,1.1200000047683716
2024-05-28,1.1399999856948853
2024-05-29,1.1200000047683716
2024-05-30,1.2400000095367432
2024-05-31,1.2050000429153442
2024-06-03,1.1799999475479126
2024-06-04,1.159999966621399
2024-06-05,1.1299999952316284
2024-06-06,1.100000023841858
2024-06-07,1.0299999713897705
2024-06-10,1.2699999809265137
2024-06-11,1.2829999923706055
2024-06-12,1.1200000047683716
2024-06-13,1.190000057220459
2024-06-14,1.1299999952316284
2024-06-17,1.1299999952316284
2024-06-18,1.1299999952316284
2024-06-20,1.1399999856948853
2024-06-21,1.090000033378601
2024-06-24,1.0
2024-06-25,1.0479999780654907
2024-06-26,1.0110000371932983
2024-06-27,0.9599999785423279
2024-06-28,1.0399999618530273
2024-07-01,1.0499999523162842
2024-07-02,1.0399999618530273
2024-07-03,1.0199999809265137
2024-07-05,1.0299999713897705
2024-07-08,1.0299999713897705
2024-07-09,1.0099999904632568
2024-07-10,0.9800000190734863
2024-07-11,0.7799999713897705
2024-07-12,0.7099999785423279
2024-07-15,0.7200000286102295
2024-07-16,0.7099999785423279
2024-07-17,0.6399999856948853
2024-07-18,0.6000000238418579
2024-07-19,0.5740000009536743
2024-07-22,0.5
2024-07-23,0.5550000071525574
2024-07-24,0.41999998688697815
2024-07-25,0.41999998688697815
2024-07-26,0.4690000116825104
2024-07-29,0.4440000057220459
2024-07-30,0.36000001430511475
2024-07-31,0.33399999141693115
2024-08-01,0.28200000524520874
2024-08-02,0.27000001072883606
2024-08-05,0.2879999876022339
2024-08-06,0.23000000417232513
2024-08-07,0.23999999463558197
2024-08-08,0.2619999945163727
2024-08-09,0.26899999380111694
2024-08-12,0.26499998569488525
2024-08-13,0.27000001072883606
2024-08-14,0.289000004529953
2024-08-15,0.36899998784065247
2024-08-16,0.24799999594688416
2024-08-19,0.24500000476837158
2024-08-20,0.22599999606609344
2024-08-21,0.22200000286102295
2024-08-22,0.2150000035762787
2024-08-23,0.22300000488758087
2024-08-26,0.22100000083446503
2024-08-27,0.21400000154972076
2024-08-28,0.21699999272823334
2024-08-29,0.2150000035762787
2024-08-30,0.2199999988079071
2024-09-03,0.22599999606609344
2024-09-04,0.23999999463558197
2024-09-05,0.2199999988079071
2024-09-06,0.20499999821186066
2024-09-09,0.20000000298023224
2024-09-10,0.1809999942779541
2024-09-11,0.1720000058412552
2024-09-12,0.16200000047683716
2024-09-13,0.16300000250339508
2024-09-16,0.1550000011920929
2024-09-17,0.16200000047683716
2024-09-18,0.1420000046491623
2024-09-19,0.18199999630451202
2024-09-20,0.20999999344348907
2024-09-23,0.1979999989271164
2024-09-24,0.19300000369548798
2024-09-25,0.2980000078678131
2024-09-26,0.2930000126361847
2024-09-27,0.2549999952316284
2024-09-30,0.20600000023841858
2024-10-01,0.19499999284744263
2024-10-02,0.20100000500679016
2024-10-03,0.2199999988079071
2024-10-04,0.22100000083446503
2024-10-07,0.21400000154972076
2024-10-08,0.20499999821186066
2024-10-09,0.20999999344348907
2024-10-10,0.21299999952316284
2024-10-11,0.1899999976158142
2024-10-14,0.17499999701976776
2024-10-15,0.1720000058412552
2024-10-16,0.1809999942779541
2024-10-17,0.18000000715255737
2024-10-18,0.17599999904632568
2024-10-21,0.1940000057220459
2024-10-22,0.19900000095367432
2024-10-23,0.18199999630451202
2024-10-24,0.16500000655651093
2024-10-25,0.17800000309944153
2024-10-28,0.17000000178813934
2024-10-29,0.164000004529953
2024-10-30,0.1599999964237213
2024-10-31,0.15800000727176666
2024-11-01,0.15800000727176666
2024-11-04,0.16699999570846558
2024-11-05,0.1599999964237213
2024-11-06,0.18000000715255737
2024-11-07,0.2800000011920929
2024-11-08,0.24799999594688416
2024-11-11,0.21299999952316284
2024-11-12,0.20399999618530273
2024-11-13,0.17900000512599945
2024-11-14,0.1850000023841858
2024-11-15,0.18000000715255737
2024-11-18,0.2199999988079071
2024-11-19,0.19699999690055847
2024-11-20,0.22599999606609344
2024-11-21,0.23100000619888306
