Date,NOTE
2022-06-21,9.899999618530273
2022-06-22,9.930000305175781
2022-06-23,9.930000305175781
2022-06-24,9.920000076293945
2022-06-27,9.92199993133545
2022-06-28,9.92199993133545
2022-06-29,9.9350004196167
2022-06-30,9.920000076293945
2022-07-01,9.920000076293945
2022-07-05,9.960000038146973
2022-07-06,9.949999809265137
2022-07-07,9.960000038146973
2022-07-08,9.970000267028809
2022-07-11,9.970000267028809
2022-07-12,9.970000267028809
2022-07-13,9.989999771118164
2022-07-14,9.979999542236328
2022-07-15,9.979999542236328
2022-07-18,10.0
2022-07-19,9.970000267028809
2022-07-20,10.010000228881836
2022-07-21,10.010000228881836
2022-07-22,10.020000457763672
2022-07-25,10.050000190734863
2022-07-26,9.630000114440918
2022-07-27,9.65999984741211
2022-07-28,9.510000228881836
2022-07-29,8.430000305175781
2022-08-01,8.5
2022-08-02,6.929999828338623
2022-08-03,7.929999828338623
2022-08-04,8.850000381469727
2022-08-05,8.510000228881836
2022-08-08,9.800000190734863
2022-08-09,9.470000267028809
2022-08-10,9.390000343322754
2022-08-11,9.760000228881836
2022-08-12,9.319999694824219
2022-08-15,9.550000190734863
2022-08-16,9.010000228881836
2022-08-17,9.350000381469727
2022-08-18,9.350000381469727
2022-08-19,9.449999809265137
2022-08-22,8.649999618530273
2022-08-23,10.319999694824219
2022-08-24,9.930000305175781
2022-08-25,10.029999732971191
2022-08-26,10.779999732971191
2022-08-29,9.869999885559082
2022-08-30,7.460000038146973
2022-08-31,7.860000133514404
2022-09-01,8.020000457763672
2022-09-02,8.100000381469727
2022-09-06,8.210000038146973
2022-09-07,8.050000190734863
2022-09-08,7.929999828338623
2022-09-09,7.940000057220459
2022-09-12,7.940000057220459
2022-09-13,7.960000038146973
2022-09-14,8.119999885559082
2022-09-15,7.989999771118164
2022-09-16,8.119999885559082
2022-09-19,8.199999809265137
2022-09-20,8.079999923706055
2022-09-21,7.289999961853027
2022-09-22,7.239999771118164
2022-09-23,6.949999809265137
2022-09-26,6.699999809265137
2022-09-27,6.329999923706055
2022-09-28,6.420000076293945
2022-09-29,6.28000020980835
2022-09-30,6.369999885559082
2022-10-03,6.210000038146973
2022-10-04,6.019999980926514
2022-10-05,6.28000020980835
2022-10-06,5.739999771118164
2022-10-07,4.699999809265137
2022-10-10,4.849999904632568
2022-10-11,4.989999771118164
2022-10-12,4.670000076293945
2022-10-13,4.949999809265137
2022-10-14,5.070000171661377
2022-10-17,5.150000095367432
2022-10-18,5.28000020980835
2022-10-19,5.099999904632568
2022-10-20,5.119999885559082
2022-10-21,5.190000057220459
2022-10-24,5.199999809265137
2022-10-25,5.21999979019165
2022-10-26,5.079999923706055
2022-10-27,4.989999771118164
2022-10-28,5.059999942779541
2022-10-31,4.96999979019165
2022-11-01,4.949999809265137
2022-11-02,5.0
2022-11-03,4.809999942779541
2022-11-04,4.989999771118164
2022-11-07,5.570000171661377
2022-11-08,5.769999980926514
2022-11-09,5.710000038146973
2022-11-10,6.590000152587891
2022-11-11,5.139999866485596
2022-11-14,5.690000057220459
2022-11-15,6.460000038146973
2022-11-16,6.460000038146973
2022-11-17,6.159999847412109
2022-11-18,6.300000190734863
2022-11-21,5.96999979019165
2022-11-22,5.139999866485596
2022-11-23,5.460000038146973
2022-11-25,5.449999809265137
2022-11-28,5.880000114440918
2022-11-29,5.860000133514404
2022-11-30,6.090000152587891
2022-12-01,6.420000076293945
2022-12-02,6.03000020980835
2022-12-05,6.150000095367432
2022-12-06,6.28000020980835
2022-12-07,6.269999980926514
2022-12-08,6.449999809265137
2022-12-09,6.650000095367432
2022-12-12,5.630000114440918
2022-12-13,6.010000228881836
2022-12-14,6.03000020980835
2022-12-15,6.050000190734863
2022-12-16,6.050000190734863
2022-12-19,5.949999809265137
2022-12-20,6.300000190734863
2022-12-21,6.21999979019165
2022-12-22,5.559999942779541
2022-12-23,5.820000171661377
2022-12-27,5.760000228881836
2022-12-28,5.380000114440918
2022-12-29,5.559999942779541
2022-12-30,6.329999923706055
2023-01-03,6.25
2023-01-04,6.28000020980835
2023-01-05,6.099999904632568
2023-01-06,5.71999979019165
2023-01-09,6.139999866485596
2023-01-10,5.519999980926514
2023-01-11,5.739999771118164
2023-01-12,5.71999979019165
2023-01-13,5.710000038146973
2023-01-17,5.710000038146973
2023-01-18,5.070000171661377
2023-01-19,5.210000038146973
2023-01-20,5.099999904632568
2023-01-23,5.480000019073486
2023-01-24,5.5
2023-01-25,5.21999979019165
2023-01-26,5.159999847412109
2023-01-27,5.059999942779541
2023-01-30,3.4600000381469727
2023-01-31,3.5
2023-02-01,3.430000066757202
2023-02-02,3.619999885559082
2023-02-03,3.490000009536743
2023-02-06,3.549999952316284
2023-02-07,3.5999999046325684
2023-02-08,3.4100000858306885
2023-02-09,3.390000104904175
2023-02-10,3.509999990463257
2023-02-13,3.509999990463257
2023-02-14,3.450000047683716
2023-02-15,3.4000000953674316
2023-02-16,3.2699999809265137
2023-02-17,3.1700000762939453
2023-02-21,3.059999942779541
2023-02-22,2.990000009536743
2023-02-23,2.9000000953674316
2023-02-24,2.5399999618530273
2023-02-27,2.509999990463257
2023-02-28,2.3499999046325684
2023-03-01,2.109999895095825
2023-03-02,1.9900000095367432
2023-03-03,2.0
2023-03-06,1.9600000381469727
2023-03-07,2.0
2023-03-08,1.8899999856948853
2023-03-09,1.7699999809265137
2023-03-10,1.7300000190734863
2023-03-13,1.5499999523162842
2023-03-14,1.7300000190734863
2023-03-15,1.559999942779541
2023-03-16,1.4900000095367432
2023-03-17,1.5
2023-03-20,1.409999966621399
2023-03-21,1.5099999904632568
2023-03-22,1.3600000143051147
2023-03-23,2.380000114440918
2023-03-24,1.5299999713897705
2023-03-27,1.7999999523162842
2023-03-28,2.0
2023-03-29,1.899999976158142
2023-03-30,1.899999976158142
2023-03-31,2.2300000190734863
2023-04-03,2.2100000381469727
2023-04-04,2.0299999713897705
2023-04-05,1.899999976158142
2023-04-06,2.119999885559082
2023-04-10,2.240000009536743
2023-04-11,2.0899999141693115
2023-04-12,2.0299999713897705
2023-04-13,2.240000009536743
2023-04-14,2.700000047683716
2023-04-17,2.700000047683716
2023-04-18,2.299999952316284
2023-04-19,2.180000066757202
2023-04-20,2.2300000190734863
2023-04-21,1.8600000143051147
2023-04-24,1.8799999952316284
2023-04-25,1.7200000286102295
2023-04-26,1.6699999570846558
2023-04-27,1.7999999523162842
2023-04-28,1.809999942779541
2023-05-01,1.7300000190734863
2023-05-02,1.600000023841858
2023-05-03,1.5399999618530273
2023-05-04,1.590000033378601
2023-05-05,1.649999976158142
2023-05-08,1.659999966621399
2023-05-09,1.6100000143051147
2023-05-10,1.9900000095367432
2023-05-11,1.8600000143051147
2023-05-12,1.7300000190734863
2023-05-15,1.9700000286102295
2023-05-16,2.109999895095825
2023-05-17,2.109999895095825
2023-05-18,2.2300000190734863
2023-05-19,2.2799999713897705
2023-05-22,2.4000000953674316
2023-05-23,2.1700000762939453
2023-05-24,2.369999885559082
2023-05-25,2.4000000953674316
2023-05-26,2.3299999237060547
2023-05-30,2.109999895095825
2023-05-31,2.130000114440918
2023-06-01,2.180000066757202
2023-06-02,2.4000000953674316
2023-06-05,2.3399999141693115
2023-06-06,2.680000066757202
2023-06-07,2.4100000858306885
2023-06-08,2.6700000762939453
2023-06-09,2.809999942779541
2023-06-12,2.950000047683716
2023-06-13,2.7300000190734863
2023-06-14,2.609999895095825
2023-06-15,2.8499999046325684
2023-06-16,3.0
2023-06-20,3.4200000762939453
2023-06-21,3.190000057220459
2023-06-22,3.190000057220459
2023-06-23,3.2300000190734863
2023-06-26,3.180000066757202
2023-06-27,3.4000000953674316
2023-06-28,3.5
2023-06-29,3.4600000381469727
2023-06-30,3.640000104904175
2023-07-03,3.619999885559082
2023-07-05,3.799999952316284
2023-07-06,3.75
2023-07-07,3.7699999809265137
2023-07-10,3.75
2023-07-11,3.809999942779541
2023-07-12,3.8299999237060547
2023-07-13,4.039999961853027
2023-07-14,3.930000066757202
2023-07-17,4.03000020980835
2023-07-18,4.340000152587891
2023-07-19,3.940000057220459
2023-07-20,3.9100000858306885
2023-07-21,3.5199999809265137
2023-07-24,3.4600000381469727
2023-07-25,3.2799999713897705
2023-07-26,3.319999933242798
2023-07-27,3.1600000858306885
2023-07-28,3.380000114440918
2023-07-31,3.2799999713897705
2023-08-01,3.259999990463257
2023-08-02,3.2300000190734863
2023-08-03,3.240000009536743
2023-08-04,3.2200000286102295
2023-08-07,3.200000047683716
2023-08-08,3.450000047683716
2023-08-09,2.6700000762939453
2023-08-10,2.509999990463257
2023-08-11,2.5299999713897705
2023-08-14,2.819999933242798
2023-08-15,2.700000047683716
2023-08-16,2.859999895095825
2023-08-17,2.869999885559082
2023-08-18,2.700000047683716
2023-08-21,2.740000009536743
2023-08-22,2.6600000858306885
2023-08-23,2.75
2023-08-24,2.5199999809265137
2023-08-25,2.4000000953674316
2023-08-28,2.259999990463257
2023-08-29,2.25
2023-08-30,2.2899999618530273
2023-08-31,2.2100000381469727
2023-09-01,2.240000009536743
2023-09-05,2.0299999713897705
2023-09-06,1.9700000286102295
2023-09-07,1.9600000381469727
2023-09-08,2.069999933242798
2023-09-11,2.180000066757202
2023-09-12,2.299999952316284
2023-09-13,2.2699999809265137
2023-09-14,2.299999952316284
2023-09-15,2.1600000858306885
2023-09-18,2.190000057220459
2023-09-19,2.119999885559082
2023-09-20,2.119999885559082
2023-09-21,2.2300000190734863
2023-09-22,2.140000104904175
2023-09-25,2.0299999713897705
2023-09-26,1.9700000286102295
2023-09-27,1.8700000047683716
2023-09-28,2.0199999809265137
2023-09-29,2.0799999237060547
2023-10-02,1.9600000381469727
2023-10-03,1.8799999952316284
2023-10-04,2.240000009536743
2023-10-05,2.140000104904175
2023-10-06,2.1500000953674316
2023-10-09,2.119999885559082
2023-10-10,2.180000066757202
2023-10-11,2.0299999713897705
2023-10-12,1.9600000381469727
2023-10-13,1.850000023841858
2023-10-16,1.9299999475479126
2023-10-17,2.059999942779541
2023-10-18,1.850000023841858
2023-10-19,1.7300000190734863
2023-10-20,1.590000033378601
2023-10-23,1.2999999523162842
2023-10-24,1.3200000524520874
2023-10-25,1.2100000381469727
2023-10-26,1.2699999809265137
2023-10-27,1.3200000524520874
2023-10-30,1.440000057220459
2023-10-31,1.3300000429153442
2023-11-01,1.350000023841858
2023-11-02,1.4800000190734863
2023-11-03,1.690000057220459
2023-11-06,1.4199999570846558
2023-11-07,1.409999966621399
2023-11-08,1.3799999952316284
2023-11-09,1.3700000047683716
2023-11-10,1.2999999523162842
2023-11-13,1.3200000524520874
2023-11-14,0.8960000276565552
2023-11-15,0.8199999928474426
2023-11-16,0.7829999923706055
2023-11-17,0.800000011920929
2023-11-20,1.0399999618530273
2023-11-21,1.0499999523162842
2023-11-22,1.090000033378601
2023-11-24,1.1799999475479126
2023-11-27,1.0399999618530273
2023-11-28,1.0299999713897705
2023-11-29,1.0099999904632568
2023-11-30,1.0199999809265137
2023-12-01,1.059999942779541
2023-12-04,1.1399999856948853
2023-12-05,1.159999966621399
2023-12-06,1.190000057220459
2023-12-07,1.2000000476837158
2023-12-08,1.3300000429153442
2023-12-11,1.2000000476837158
2023-12-12,1.100000023841858
2023-12-13,1.1799999475479126
2023-12-14,1.1699999570846558
2023-12-15,1.0499999523162842
2023-12-18,1.0199999809265137
2023-12-19,1.0399999618530273
2023-12-20,1.100000023841858
2023-12-21,1.1699999570846558
2023-12-22,1.2000000476837158
2023-12-26,1.2999999523162842
2023-12-27,1.2799999713897705
2023-12-28,1.2200000286102295
2023-12-29,1.1399999856948853
2024-01-02,1.0499999523162842
2024-01-03,1.0399999618530273
2024-01-04,1.0199999809265137
2024-01-05,1.0099999904632568
2024-01-08,1.059999942779541
2024-01-09,1.0299999713897705
2024-01-10,0.9390000104904175
2024-01-11,0.949999988079071
2024-01-12,1.0099999904632568
2024-01-16,0.9440000057220459
2024-01-17,0.8980000019073486
2024-01-18,0.9409999847412109
2024-01-19,0.8999999761581421
2024-01-22,0.9399999976158142
2024-01-23,1.0700000524520874
2024-01-24,1.0499999523162842
2024-01-25,1.100000023841858
2024-01-26,1.090000033378601
2024-01-29,1.0700000524520874
2024-01-30,1.1299999952316284
2024-01-31,1.2400000095367432
2024-02-01,1.2799999713897705
2024-02-02,1.440000057220459
2024-02-05,1.4600000381469727
2024-02-06,1.409999966621399
2024-02-07,1.4299999475479126
2024-02-08,1.5299999713897705
2024-02-09,1.4800000190734863
2024-02-12,1.600000023841858
2024-02-13,1.399999976158142
2024-02-14,1.4199999570846558
2024-02-15,1.4700000286102295
2024-02-16,1.690000057220459
2024-02-20,1.7599999904632568
2024-02-21,1.590000033378601
2024-02-22,1.7100000381469727
2024-02-23,1.6699999570846558
2024-02-26,1.6100000143051147
2024-02-27,1.7200000286102295
2024-02-28,1.5700000524520874
2024-02-29,1.649999976158142
2024-03-01,1.7799999713897705
2024-03-04,1.7999999523162842
2024-03-05,1.9900000095367432
2024-03-06,1.9900000095367432
2024-03-07,2.059999942779541
2024-03-08,2.1500000953674316
2024-03-11,2.0299999713897705
2024-03-12,1.6100000143051147
2024-03-13,1.6799999475479126
2024-03-14,1.7000000476837158
2024-03-15,1.75
2024-03-18,1.75
2024-03-19,1.649999976158142
2024-03-20,1.5
2024-03-21,1.4700000286102295
2024-03-22,1.3899999856948853
2024-03-25,1.3700000047683716
2024-03-26,1.2899999618530273
2024-03-27,1.3200000524520874
2024-03-28,1.3300000429153442
2024-04-01,1.25
2024-04-02,1.190000057220459
2024-04-03,1.1799999475479126
2024-04-04,1.2799999713897705
2024-04-05,1.3200000524520874
2024-04-08,1.399999976158142
2024-04-09,1.3799999952316284
2024-04-10,1.2699999809265137
2024-04-11,1.2799999713897705
2024-04-12,1.2400000095367432
2024-04-15,1.159999966621399
2024-04-16,1.1399999856948853
2024-04-17,1.2200000286102295
2024-04-18,1.2400000095367432
2024-04-19,1.149999976158142
2024-04-22,1.1699999570846558
2024-04-23,1.2000000476837158
2024-04-24,1.2000000476837158
2024-04-25,1.2699999809265137
2024-04-26,1.3700000047683716
2024-04-29,1.3899999856948853
2024-04-30,1.3600000143051147
2024-05-01,1.340000033378601
2024-05-02,1.350000023841858
2024-05-03,1.399999976158142
2024-05-06,1.3600000143051147
2024-05-07,1.2999999523162842
2024-05-08,1.2200000286102295
2024-05-09,1.2899999618530273
2024-05-10,1.2699999809265137
2024-05-13,1.4800000190734863
2024-05-14,1.5199999809265137
2024-05-15,1.4800000190734863
2024-05-16,1.4900000095367432
2024-05-17,1.4700000286102295
2024-05-20,1.4900000095367432
2024-05-21,1.4900000095367432
2024-05-22,1.5
2024-05-23,1.5399999618530273
2024-05-24,1.4199999570846558
2024-05-28,1.3899999856948853
2024-05-29,1.2999999523162842
2024-05-30,1.2999999523162842
2024-05-31,1.2799999713897705
2024-06-03,1.2300000190734863
2024-06-04,1.2000000476837158
2024-06-05,1.1799999475479126
2024-06-06,1.1399999856948853
2024-06-07,1.1399999856948853
2024-06-10,1.1200000047683716
2024-06-11,1.159999966621399
2024-06-12,1.25
2024-06-13,1.2999999523162842
2024-06-14,1.3899999856948853
2024-06-17,1.399999976158142
2024-06-18,1.350000023841858
2024-06-20,1.350000023841858
2024-06-21,1.399999976158142
2024-06-24,1.4800000190734863
2024-06-25,1.440000057220459
2024-06-26,1.5
2024-06-27,1.440000057220459
2024-06-28,1.4600000381469727
2024-07-01,1.409999966621399
2024-07-02,1.4700000286102295
2024-07-03,1.6699999570846558
2024-07-05,1.840000033378601
2024-07-08,1.7899999618530273
2024-07-09,1.7799999713897705
2024-07-10,1.840000033378601
2024-07-11,1.9500000476837158
2024-07-12,1.9199999570846558
2024-07-15,1.8799999952316284
2024-07-16,2.0199999809265137
2024-07-17,1.9700000286102295
2024-07-18,1.8200000524520874
2024-07-19,1.840000033378601
2024-07-22,1.8600000143051147
2024-07-23,1.899999976158142
2024-07-24,1.7799999713897705
2024-07-25,1.8700000047683716
2024-07-26,1.8200000524520874
2024-07-29,1.7200000286102295
2024-07-30,1.600000023841858
2024-07-31,1.5299999713897705
2024-08-01,1.4500000476837158
2024-08-02,1.3600000143051147
2024-08-05,1.3200000524520874
2024-08-06,1.409999966621399
2024-08-07,1.3899999856948853
2024-08-08,1.3700000047683716
2024-08-09,1.309999942779541
2024-08-12,1.2300000190734863
2024-08-13,1.2799999713897705
2024-08-14,1.2400000095367432
2024-08-15,1.2300000190734863
2024-08-16,1.25
2024-08-19,1.2999999523162842
2024-08-20,1.2699999809265137
2024-08-21,1.2999999523162842
2024-08-22,1.2799999713897705
2024-08-23,1.3300000429153442
2024-08-26,1.4299999475479126
2024-08-27,1.2899999618530273
2024-08-28,1.2599999904632568
2024-08-29,1.2799999713897705
2024-08-30,1.2999999523162842
2024-09-03,1.25
2024-09-04,1.2599999904632568
2024-09-05,1.2599999904632568
2024-09-06,1.190000057220459
2024-09-09,1.190000057220459
2024-09-10,1.2300000190734863
2024-09-11,1.25
2024-09-12,1.2799999713897705
2024-09-13,1.2699999809265137
2024-09-16,1.2599999904632568
2024-09-17,1.2100000381469727
2024-09-18,1.1699999570846558
2024-09-19,1.2000000476837158
2024-09-20,1.190000057220459
2024-09-23,1.2000000476837158
2024-09-24,1.2000000476837158
2024-09-25,1.2599999904632568
2024-09-26,1.25
2024-09-27,1.2699999809265137
2024-09-30,1.2799999713897705
2024-10-01,1.2300000190734863
2024-10-02,1.2100000381469727
2024-10-03,1.190000057220459
2024-10-04,1.190000057220459
2024-10-07,1.1699999570846558
2024-10-08,1.149999976158142
2024-10-09,1.149999976158142
2024-10-10,1.159999966621399
2024-10-11,1.2300000190734863
2024-10-14,1.159999966621399
2024-10-15,1.159999966621399
2024-10-16,1.159999966621399
2024-10-17,1.159999966621399
2024-10-18,1.190000057220459
2024-10-21,1.1699999570846558
2024-10-22,1.1699999570846558
2024-10-23,1.1399999856948853
2024-10-24,1.100000023841858
2024-10-25,1.0700000524520874
2024-10-28,1.0199999809265137
2024-10-29,0.9879999756813049
2024-10-30,0.9800000190734863
2024-10-31,0.9100000262260437
2024-11-01,0.8899999856948853
2024-11-04,0.8460000157356262
2024-11-05,0.8899999856948853
2024-11-06,0.906000018119812
2024-11-07,0.949999988079071
2024-11-08,0.9340000152587891
2024-11-11,0.9350000023841858
2024-11-12,0.8790000081062317
2024-11-13,0.7689999938011169
2024-11-14,0.800000011920929
2024-11-15,0.800000011920929
2024-11-18,0.7900000214576721
2024-11-19,0.7799999713897705
2024-11-20,0.7889999747276306
2024-11-21,0.8679999709129333
