Date,MCRB
2023-01-05,5.349999904632568
2023-01-06,5.400000095367432
2023-01-09,5.199999809265137
2023-01-10,5.340000152587891
2023-01-11,5.260000228881836
2023-01-12,5.510000228881836
2023-01-13,5.480000019073486
2023-01-17,5.360000133514404
2023-01-18,5.260000228881836
2023-01-19,5.110000133514404
2023-01-20,5.210000038146973
2023-01-23,5.289999961853027
2023-01-24,5.5
2023-01-25,5.425000190734863
2023-01-26,5.510000228881836
2023-01-27,5.53000020980835
2023-01-30,5.460000038146973
2023-01-31,5.46999979019165
2023-02-01,5.489999771118164
2023-02-02,5.670000076293945
2023-02-03,5.5
2023-02-06,5.489999771118164
2023-02-07,5.440000057220459
2023-02-08,5.340000152587891
2023-02-09,5.429999828338623
2023-02-10,5.420000076293945
2023-02-13,5.389999866485596
2023-02-14,5.369999885559082
2023-02-15,5.130000114440918
2023-02-16,5.03000020980835
2023-02-17,5.269999980926514
2023-02-21,5.010000228881836
2023-02-22,5.110000133514404
2023-02-23,5.179999828338623
2023-02-24,4.989999771118164
2023-02-27,4.949999809265137
2023-02-28,5.050000190734863
2023-03-01,5.150000095367432
2023-03-02,5.300000190734863
2023-03-03,5.28000020980835
2023-03-06,5.489999771118164
2023-03-07,5.400000095367432
2023-03-08,5.940000057220459
2023-03-09,5.300000190734863
2023-03-10,5.260000228881836
2023-03-13,5.380000114440918
2023-03-14,5.570000171661377
2023-03-15,5.800000190734863
2023-03-16,5.599999904632568
2023-03-17,5.610000133514404
2023-03-20,5.489999771118164
2023-03-21,6.090000152587891
2023-03-22,5.860000133514404
2023-03-23,5.670000076293945
2023-03-24,5.690000057220459
2023-03-27,5.460000038146973
2023-03-28,5.550000190734863
2023-03-29,5.619999885559082
2023-03-30,5.349999904632568
2023-03-31,5.670000076293945
2023-04-03,5.960000038146973
2023-04-04,5.800000190734863
2023-04-05,5.610000133514404
2023-04-06,5.769999980926514
2023-04-10,5.670000076293945
2023-04-11,5.849999904632568
2023-04-12,5.71999979019165
2023-04-13,6.050000190734863
2023-04-14,5.860000133514404
2023-04-17,6.550000190734863
2023-04-18,6.039999961853027
2023-04-19,6.260000228881836
2023-04-20,6.329999923706055
2023-04-21,6.440000057220459
2023-04-24,6.5
2023-04-25,6.159999847412109
2023-04-26,6.400000095367432
2023-04-27,5.320000171661377
2023-04-28,4.875
2023-05-01,4.869999885559082
2023-05-02,4.670000076293945
2023-05-03,5.21999979019165
2023-05-04,5.449999809265137
2023-05-05,5.909999847412109
2023-05-08,5.559999942779541
2023-05-09,5.570000171661377
2023-05-10,5.309999942779541
2023-05-11,5.480000019073486
2023-05-12,5.130000114440918
2023-05-15,5.329999923706055
2023-05-16,5.079999923706055
2023-05-17,4.929999828338623
2023-05-18,4.820000171661377
2023-05-19,4.829999923706055
2023-05-22,4.920000076293945
2023-05-23,5.050000190734863
2023-05-24,4.869999885559082
2023-05-25,4.670000076293945
2023-05-26,4.730000019073486
2023-05-30,4.699999809265137
2023-05-31,4.949999809265137
2023-06-01,5.010000228881836
2023-06-02,4.869999885559082
2023-06-05,4.739999771118164
2023-06-06,4.760000228881836
2023-06-07,5.360000133514404
2023-06-08,5.599999904632568
2023-06-09,5.789999961853027
2023-06-12,5.739999771118164
2023-06-13,6.190000057220459
2023-06-14,6.119999885559082
2023-06-15,5.71999979019165
2023-06-16,5.380000114440918
2023-06-20,5.369999885559082
2023-06-21,5.71999979019165
2023-06-22,5.460000038146973
2023-06-23,5.300000190734863
2023-06-26,5.400000095367432
2023-06-27,5.239999771118164
2023-06-28,4.869999885559082
2023-06-29,4.690000057220459
2023-06-30,4.789999961853027
2023-07-03,4.900000095367432
2023-07-05,4.760000228881836
2023-07-06,4.619999885559082
2023-07-07,4.760000228881836
2023-07-10,4.809999942779541
2023-07-11,4.690000057220459
2023-07-12,4.599999904632568
2023-07-13,4.610000133514404
2023-07-14,4.519999980926514
2023-07-17,4.75
2023-07-18,4.809999942779541
2023-07-19,4.71999979019165
2023-07-20,4.550000190734863
2023-07-21,4.610000133514404
2023-07-24,4.389999866485596
2023-07-25,4.409999847412109
2023-07-26,4.46999979019165
2023-07-27,4.420000076293945
2023-07-28,4.690000057220459
2023-07-31,4.809999942779541
2023-08-01,4.829999923706055
2023-08-02,4.849999904632568
2023-08-03,5.070000171661377
2023-08-04,4.940000057220459
2023-08-07,4.610000133514404
2023-08-08,4.289999961853027
2023-08-09,4.03000020980835
2023-08-10,3.930000066757202
2023-08-11,3.869999885559082
2023-08-14,3.8399999141693115
2023-08-15,3.75
2023-08-16,3.450000047683716
2023-08-17,3.5
2023-08-18,3.549999952316284
2023-08-21,3.569999933242798
2023-08-22,3.569999933242798
2023-08-23,3.559999942779541
2023-08-24,3.5299999713897705
2023-08-25,3.5299999713897705
2023-08-28,3.559999942779541
2023-08-29,3.559999942779541
2023-08-30,3.5299999713897705
2023-08-31,3.450000047683716
2023-09-01,3.630000114440918
2023-09-05,3.5199999809265137
2023-09-06,3.190000057220459
2023-09-07,3.240000009536743
2023-09-08,3.2300000190734863
2023-09-11,3.069999933242798
2023-09-12,3.0399999618530273
2023-09-13,2.9600000381469727
2023-09-14,2.9600000381469727
2023-09-15,2.859999895095825
2023-09-18,2.75
2023-09-19,2.7699999809265137
2023-09-20,2.6700000762939453
2023-09-21,2.7200000286102295
2023-09-22,2.609999895095825
2023-09-25,2.4100000858306885
2023-09-26,2.3299999237060547
2023-09-27,2.390000104904175
2023-09-28,2.390000104904175
2023-09-29,2.380000114440918
2023-10-02,2.1500000953674316
2023-10-03,2.059999942779541
2023-10-04,2.0
2023-10-05,2.0950000286102295
2023-10-06,1.9550000429153442
2023-10-09,1.8450000286102295
2023-10-10,1.809999942779541
2023-10-11,1.690000057220459
2023-10-12,1.475000023841858
2023-10-13,1.5
2023-10-16,1.4600000381469727
2023-10-17,1.4500000476837158
2023-10-18,1.350000023841858
2023-10-19,1.3049999475479126
2023-10-20,1.4199999570846558
2023-10-23,1.5299999713897705
2023-10-24,1.534999966621399
2023-10-25,1.375
2023-10-26,1.4900000095367432
2023-10-27,1.3799999952316284
2023-10-30,1.4500000476837158
2023-10-31,1.5299999713897705
2023-11-01,1.440000057220459
2023-11-02,0.9319999814033508
2023-11-03,1.2999999523162842
2023-11-06,1.1399999856948853
2023-11-07,1.2200000286102295
2023-11-08,1.0399999618530273
2023-11-09,1.0099999904632568
2023-11-10,1.0149999856948853
2023-11-13,1.0700000524520874
2023-11-14,1.2400000095367432
2023-11-15,1.2000000476837158
2023-11-16,1.159999966621399
2023-11-17,1.4199999570846558
2023-11-20,0.9700000286102295
2023-11-21,1.0449999570846558
2023-11-22,1.1200000047683716
2023-11-24,1.149999976158142
2023-11-27,1.159999966621399
2023-11-28,1.1299999952316284
2023-11-29,1.1200000047683716
2023-11-30,1.0399999618530273
2023-12-01,1.0700000524520874
2023-12-04,1.1399999856948853
2023-12-05,1.059999942779541
2023-12-06,1.0800000429153442
2023-12-07,1.100000023841858
2023-12-08,1.090000033378601
2023-12-11,0.996999979019165
2023-12-12,0.9629999995231628
2023-12-13,1.0499999523162842
2023-12-14,1.0800000429153442
2023-12-15,0.9929999709129333
2023-12-18,1.1299999952316284
2023-12-19,1.1399999856948853
2023-12-20,1.0700000524520874
2023-12-21,1.1100000143051147
2023-12-22,1.2699999809265137
2023-12-26,1.340000033378601
2023-12-27,1.409999966621399
2023-12-28,1.399999976158142
2023-12-29,1.399999976158142
2024-01-02,1.399999976158142
2024-01-03,1.3300000429153442
2024-01-04,1.399999976158142
2024-01-05,1.399999976158142
2024-01-08,1.559999942779541
2024-01-09,1.4299999475479126
2024-01-10,1.2100000381469727
2024-01-11,1.1699999570846558
2024-01-12,1.2000000476837158
2024-01-16,1.2300000190734863
2024-01-17,1.2899999618530273
2024-01-18,1.2300000190734863
2024-01-19,1.2300000190734863
2024-01-22,1.25
2024-01-23,1.2100000381469727
2024-01-24,1.149999976158142
2024-01-25,1.1299999952316284
2024-01-26,1.149999976158142
2024-01-29,1.25
2024-01-30,1.1699999570846558
2024-01-31,1.1299999952316284
2024-02-01,1.149999976158142
2024-02-02,1.100000023841858
2024-02-05,1.090000033378601
2024-02-06,1.100000023841858
2024-02-07,1.0199999809265137
2024-02-08,1.034999966621399
2024-02-09,1.1200000047683716
2024-02-12,1.149999976158142
2024-02-13,1.059999942779541
2024-02-14,1.100000023841858
2024-02-15,1.1200000047683716
2024-02-16,1.0499999523162842
2024-02-20,1.0399999618530273
2024-02-21,1.0499999523162842
2024-02-22,1.100000023841858
2024-02-23,1.059999942779541
2024-02-26,1.0700000524520874
2024-02-27,1.1399999856948853
2024-02-28,1.149999976158142
2024-02-29,1.1399999856948853
2024-03-01,1.2300000190734863
2024-03-04,1.1399999856948853
2024-03-05,1.059999942779541
2024-03-06,1.0099999904632568
2024-03-07,0.9800000190734863
2024-03-08,0.9710000157356262
2024-03-11,0.8600000143051147
2024-03-12,0.7730000019073486
2024-03-13,0.7760000228881836
2024-03-14,0.7609999775886536
2024-03-15,0.7860000133514404
2024-03-18,0.7580000162124634
2024-03-19,0.8059999942779541
2024-03-20,0.8309999704360962
2024-03-21,0.7950000166893005
2024-03-22,0.7689999938011169
2024-03-25,0.7870000004768372
2024-03-26,0.7519999742507935
2024-03-27,0.7799999713897705
2024-03-28,0.7739999890327454
2024-04-01,0.7670000195503235
2024-04-02,0.7630000114440918
2024-04-03,0.7260000109672546
2024-04-04,0.7549999952316284
2024-04-05,0.7630000114440918
2024-04-08,0.7319999933242798
2024-04-09,0.7089999914169312
2024-04-10,0.6890000104904175
2024-04-11,0.6819999814033508
2024-04-12,0.6549999713897705
2024-04-15,0.6179999709129333
2024-04-16,0.6359999775886536
2024-04-17,0.6269999742507935
2024-04-18,0.5839999914169312
2024-04-19,0.5600000023841858
2024-04-22,0.625
2024-04-23,0.7599999904632568
2024-04-24,0.7300000190734863
2024-04-25,0.7429999709129333
2024-04-26,0.824999988079071
2024-04-29,0.9089999794960022
2024-04-30,0.9909999966621399
2024-05-01,1.0800000429153442
2024-05-02,1.1100000143051147
2024-05-03,1.159999966621399
2024-05-06,1.190000057220459
2024-05-07,1.1100000143051147
2024-05-08,0.7490000128746033
2024-05-09,1.0299999713897705
2024-05-10,1.0199999809265137
2024-05-13,0.9649999737739563
2024-05-14,0.8960000276565552
2024-05-15,0.9580000042915344
2024-05-16,0.9240000247955322
2024-05-17,0.9200000166893005
2024-05-20,0.9490000009536743
2024-05-21,0.9100000262260437
2024-05-22,0.9369999766349792
2024-05-23,0.9079999923706055
2024-05-24,0.9169999957084656
2024-05-28,0.9300000071525574
2024-05-29,0.921999990940094
2024-05-30,0.9739999771118164
2024-05-31,1.0
2024-06-03,1.0800000429153442
2024-06-04,1.0700000524520874
2024-06-05,1.1399999856948853
2024-06-06,0.8529999852180481
2024-06-07,0.6140000224113464
2024-06-10,0.7400000095367432
2024-06-11,0.7950000166893005
2024-06-12,0.7459999918937683
2024-06-13,0.7099999785423279
2024-06-14,0.7080000042915344
2024-06-17,0.6710000038146973
2024-06-18,0.7099999785423279
2024-06-20,0.7519999742507935
2024-06-21,0.7760000228881836
2024-06-24,0.7590000033378601
2024-06-25,0.7509999871253967
2024-06-26,0.7509999871253967
2024-06-27,0.7850000262260437
2024-06-28,0.7239999771118164
2024-07-01,0.722000002861023
2024-07-02,0.7009999752044678
2024-07-03,0.7020000219345093
2024-07-05,0.8119999766349792
2024-07-08,0.9729999899864197
2024-07-09,1.0199999809265137
2024-07-10,0.9869999885559082
2024-07-11,0.9779999852180481
2024-07-12,1.0700000524520874
2024-07-15,1.190000057220459
2024-07-16,1.2699999809265137
2024-07-17,1.4800000190734863
2024-07-18,1.2599999904632568
2024-07-19,1.225000023841858
2024-07-22,1.2300000190734863
2024-07-23,1.1299999952316284
2024-07-24,1.2899999618530273
2024-07-25,1.3600000143051147
2024-07-26,1.3200000524520874
2024-07-29,1.4299999475479126
2024-07-30,1.2599999904632568
2024-07-31,1.340000033378601
2024-08-01,1.2599999904632568
2024-08-02,1.25
2024-08-05,1.2799999713897705
2024-08-06,1.0099999904632568
2024-08-07,0.8799999952316284
2024-08-08,0.9150000214576721
2024-08-09,0.9070000052452087
2024-08-12,0.8899999856948853
2024-08-13,0.828000009059906
2024-08-14,0.902999997138977
2024-08-15,0.8849999904632568
2024-08-16,0.8799999952316284
2024-08-19,0.9490000009536743
2024-08-20,0.8610000014305115
2024-08-21,0.8740000128746033
2024-08-22,0.8600000143051147
2024-08-23,0.8709999918937683
2024-08-26,0.875
2024-08-27,0.8299999833106995
2024-08-28,0.8090000152587891
2024-08-29,0.7900000214576721
2024-08-30,0.8009999990463257
2024-09-03,0.7829999923706055
2024-09-04,0.8199999928474426
2024-09-05,0.8999999761581421
2024-09-06,0.9539999961853027
2024-09-09,1.0299999713897705
2024-09-10,1.0299999713897705
2024-09-11,1.0499999523162842
2024-09-12,0.9599999785423279
2024-09-13,0.9990000128746033
2024-09-16,1.0199999809265137
2024-09-17,1.100000023841858
2024-09-18,1.0499999523162842
2024-09-19,1.0499999523162842
2024-09-20,1.1299999952316284
2024-09-23,1.159999966621399
2024-09-24,1.1100000143051147
2024-09-25,0.9150000214576721
2024-09-26,0.8320000171661377
2024-09-27,0.9190000295639038
2024-09-30,0.9459999799728394
2024-10-01,0.9610000252723694
2024-10-02,0.9020000100135803
2024-10-03,0.8370000123977661
2024-10-04,0.8489999771118164
2024-10-07,0.828000009059906
2024-10-08,0.7710000276565552
2024-10-09,0.7429999709129333
2024-10-10,0.7699999809265137
2024-10-11,0.8069999814033508
2024-10-14,0.8360000252723694
2024-10-15,0.8159999847412109
2024-10-16,0.8429999947547913
2024-10-17,0.8429999947547913
2024-10-18,0.847000002861023
2024-10-21,0.8140000104904175
2024-10-22,0.7829999923706055
2024-10-23,0.7570000290870667
2024-10-24,0.7099999785423279
2024-10-25,0.7049999833106995
2024-10-28,0.699999988079071
2024-10-29,0.7710000276565552
2024-10-30,0.7829999923706055
2024-10-31,0.8199999928474426
2024-11-01,0.8220000267028809
2024-11-04,0.8069999814033508
2024-11-05,0.8119999766349792
2024-11-06,0.7549999952316284
2024-11-07,0.7149999737739563
2024-11-08,0.7149999737739563
2024-11-11,0.6919999718666077
2024-11-12,0.6639999747276306
2024-11-13,0.5899999737739563
2024-11-14,0.5920000076293945
2024-11-15,0.550000011920929
2024-11-18,0.5789999961853027
2024-11-19,0.6880000233650208
2024-11-20,0.8140000104904175
2024-11-21,0.7319999933242798
