Date,EAF
2022-02-28,10.079999923706055
2022-03-01,9.8100004196167
2022-03-02,10.130000114440918
2022-03-03,9.949999809265137
2022-03-04,9.770000457763672
2022-03-07,9.329999923706055
2022-03-08,9.199999809265137
2022-03-09,9.829999923706055
2022-03-10,9.859999656677246
2022-03-11,9.65999984741211
2022-03-14,9.5600004196167
2022-03-15,9.720000267028809
2022-03-16,10.100000381469727
2022-03-17,10.09000015258789
2022-03-18,10.130000114440918
2022-03-21,10.279999732971191
2022-03-22,10.369999885559082
2022-03-23,10.100000381469727
2022-03-24,10.300000190734863
2022-03-25,10.140000343322754
2022-03-28,10.289999961853027
2022-03-29,10.59000015258789
2022-03-30,9.890000343322754
2022-03-31,9.619999885559082
2022-04-01,9.729999542236328
2022-04-04,9.899999618530273
2022-04-05,9.529999732971191
2022-04-06,9.34000015258789
2022-04-07,9.390000343322754
2022-04-08,9.399999618530273
2022-04-11,9.59000015258789
2022-04-12,9.800000190734863
2022-04-13,9.6899995803833
2022-04-14,9.75
2022-04-18,9.680000305175781
2022-04-19,10.010000228881836
2022-04-20,10.109999656677246
2022-04-21,9.9399995803833
2022-04-22,9.430000305175781
2022-04-25,9.520000457763672
2022-04-26,9.050000190734863
2022-04-27,9.0
2022-04-28,9.199999809265137
2022-04-29,9.079999923706055
2022-05-02,9.149999618530273
2022-05-03,9.300000190734863
2022-05-04,9.720000267028809
2022-05-05,9.100000381469727
2022-05-06,8.510000228881836
2022-05-09,8.289999961853027
2022-05-10,8.399999618530273
2022-05-11,7.920000076293945
2022-05-12,8.199999809265137
2022-05-13,8.319999694824219
2022-05-16,8.3100004196167
2022-05-17,8.34000015258789
2022-05-18,8.050000190734863
2022-05-19,8.25
2022-05-20,8.130000114440918
2022-05-23,8.1899995803833
2022-05-24,8.279999732971191
2022-05-25,8.5
2022-05-26,8.710000038146973
2022-05-27,8.899999618530273
2022-05-31,8.680000305175781
2022-06-01,9.010000228881836
2022-06-02,8.960000038146973
2022-06-03,8.920000076293945
2022-06-06,9.0600004196167
2022-06-07,9.029999732971191
2022-06-08,8.819999694824219
2022-06-09,8.550000190734863
2022-06-10,8.369999885559082
2022-06-13,8.149999618530273
2022-06-14,8.029999732971191
2022-06-15,8.09000015258789
2022-06-16,7.639999866485596
2022-06-17,7.539999961853027
2022-06-21,7.449999809265137
2022-06-22,7.420000076293945
2022-06-23,7.380000114440918
2022-06-24,7.71999979019165
2022-06-27,7.75
2022-06-28,7.539999961853027
2022-06-29,7.199999809265137
2022-06-30,7.070000171661377
2022-07-01,7.210000038146973
2022-07-05,7.070000171661377
2022-07-06,6.909999847412109
2022-07-07,6.949999809265137
2022-07-08,7.0
2022-07-11,6.760000228881836
2022-07-12,6.789999961853027
2022-07-13,6.46999979019165
2022-07-14,6.360000133514404
2022-07-15,6.460000038146973
2022-07-18,6.5
2022-07-19,7.28000020980835
2022-07-20,7.380000114440918
2022-07-21,7.619999885559082
2022-07-22,7.389999866485596
2022-07-25,7.369999885559082
2022-07-26,7.369999885559082
2022-07-27,7.610000133514404
2022-07-28,7.659999847412109
2022-07-29,7.699999809265137
2022-08-01,7.730000019073486
2022-08-02,7.670000076293945
2022-08-03,7.760000228881836
2022-08-04,7.670000076293945
2022-08-05,6.960000038146973
2022-08-08,6.670000076293945
2022-08-09,6.550000190734863
2022-08-10,6.78000020980835
2022-08-11,6.920000076293945
2022-08-12,7.090000152587891
2022-08-15,6.869999885559082
2022-08-16,7.159999847412109
2022-08-17,7.0
2022-08-18,7.269999980926514
2022-08-19,6.849999904632568
2022-08-22,6.630000114440918
2022-08-23,6.559999942779541
2022-08-24,6.53000020980835
2022-08-25,6.550000190734863
2022-08-26,6.309999942779541
2022-08-29,6.28000020980835
2022-08-30,6.119999885559082
2022-08-31,5.880000114440918
2022-09-01,5.659999847412109
2022-09-02,5.710000038146973
2022-09-06,5.579999923706055
2022-09-07,5.769999980926514
2022-09-08,5.840000152587891
2022-09-09,5.920000076293945
2022-09-12,6.110000133514404
2022-09-13,5.829999923706055
2022-09-14,5.480000019073486
2022-09-15,5.440000057220459
2022-09-16,5.300000190734863
2022-09-19,4.849999904632568
2022-09-20,4.610000133514404
2022-09-21,4.639999866485596
2022-09-22,4.650000095367432
2022-09-23,4.400000095367432
2022-09-26,4.380000114440918
2022-09-27,4.289999961853027
2022-09-28,4.28000020980835
2022-09-29,4.349999904632568
2022-09-30,4.309999942779541
2022-10-03,4.570000171661377
2022-10-04,4.5
2022-10-05,4.309999942779541
2022-10-06,4.21999979019165
2022-10-07,4.230000019073486
2022-10-10,4.230000019073486
2022-10-11,4.269999980926514
2022-10-12,4.460000038146973
2022-10-13,4.420000076293945
2022-10-14,4.420000076293945
2022-10-17,4.730000019073486
2022-10-18,4.849999904632568
2022-10-19,4.75
2022-10-20,5.03000020980835
2022-10-21,5.110000133514404
2022-10-24,5.070000171661377
2022-10-25,5.260000228881836
2022-10-26,5.199999809265137
2022-10-27,5.119999885559082
2022-10-28,5.070000171661377
2022-10-31,5.090000152587891
2022-11-01,5.190000057220459
2022-11-02,4.880000114440918
2022-11-03,4.849999904632568
2022-11-04,4.610000133514404
2022-11-07,4.699999809265137
2022-11-08,4.460000038146973
2022-11-09,4.340000152587891
2022-11-10,4.75
2022-11-11,4.809999942779541
2022-11-14,4.78000020980835
2022-11-15,4.699999809265137
2022-11-16,4.400000095367432
2022-11-17,4.210000038146973
2022-11-18,4.21999979019165
2022-11-21,5.539999961853027
2022-11-22,5.510000228881836
2022-11-23,5.489999771118164
2022-11-25,5.360000133514404
2022-11-28,5.070000171661377
2022-11-29,5.170000076293945
2022-11-30,5.400000095367432
2022-12-01,5.420000076293945
2022-12-02,5.21999979019165
2022-12-05,5.239999771118164
2022-12-06,5.46999979019165
2022-12-07,5.110000133514404
2022-12-08,5.190000057220459
2022-12-09,5.070000171661377
2022-12-12,5.099999904632568
2022-12-13,5.199999809265137
2022-12-14,5.019999980926514
2022-12-15,4.949999809265137
2022-12-16,4.920000076293945
2022-12-19,4.71999979019165
2022-12-20,4.699999809265137
2022-12-21,4.789999961853027
2022-12-22,4.820000171661377
2022-12-23,4.710000038146973
2022-12-27,4.78000020980835
2022-12-28,4.699999809265137
2022-12-29,4.679999828338623
2022-12-30,4.760000228881836
2023-01-03,4.909999847412109
2023-01-04,5.070000171661377
2023-01-05,5.079999923706055
2023-01-06,5.360000133514404
2023-01-09,5.369999885559082
2023-01-10,5.5
2023-01-11,5.46999979019165
2023-01-12,5.670000076293945
2023-01-13,5.690000057220459
2023-01-17,5.670000076293945
2023-01-18,5.71999979019165
2023-01-19,5.659999847412109
2023-01-20,5.699999809265137
2023-01-23,6.0
2023-01-24,5.860000133514404
2023-01-25,5.989999771118164
2023-01-26,5.949999809265137
2023-01-27,6.360000133514404
2023-01-30,6.150000095367432
2023-01-31,6.539999961853027
2023-02-01,6.570000171661377
2023-02-02,6.590000152587891
2023-02-03,5.579999923706055
2023-02-06,5.519999980926514
2023-02-07,5.559999942779541
2023-02-08,5.409999847412109
2023-02-09,5.269999980926514
2023-02-10,5.329999923706055
2023-02-13,5.389999866485596
2023-02-14,5.5
2023-02-15,5.599999904632568
2023-02-16,5.5
2023-02-17,5.699999809265137
2023-02-21,5.519999980926514
2023-02-22,5.590000152587891
2023-02-23,5.610000133514404
2023-02-24,5.599999904632568
2023-02-27,5.690000057220459
2023-02-28,5.650000095367432
2023-03-01,5.590000152587891
2023-03-02,5.739999771118164
2023-03-03,5.78000020980835
2023-03-06,5.570000171661377
2023-03-07,5.510000228881836
2023-03-08,5.53000020980835
2023-03-09,5.5
2023-03-10,5.289999961853027
2023-03-13,5.070000171661377
2023-03-14,5.110000133514404
2023-03-15,4.829999923706055
2023-03-16,4.78000020980835
2023-03-17,4.510000228881836
2023-03-20,4.550000190734863
2023-03-21,4.590000152587891
2023-03-22,4.46999979019165
2023-03-23,4.400000095367432
2023-03-24,4.260000228881836
2023-03-27,4.550000190734863
2023-03-28,4.619999885559082
2023-03-29,4.670000076293945
2023-03-30,4.829999923706055
2023-03-31,4.860000133514404
2023-04-03,4.909999847412109
2023-04-04,4.659999847412109
2023-04-05,4.610000133514404
2023-04-06,4.630000114440918
2023-04-10,4.760000228881836
2023-04-11,4.949999809265137
2023-04-12,5.130000114440918
2023-04-13,5.119999885559082
2023-04-14,5.059999942779541
2023-04-17,5.070000171661377
2023-04-18,5.03000020980835
2023-04-19,5.019999980926514
2023-04-20,4.880000114440918
2023-04-21,4.829999923706055
2023-04-24,4.71999979019165
2023-04-25,4.650000095367432
2023-04-26,4.550000190734863
2023-04-27,4.730000019073486
2023-04-28,4.710000038146973
2023-05-01,4.260000228881836
2023-05-02,3.9200000762939453
2023-05-03,4.070000171661377
2023-05-04,4.210000038146973
2023-05-05,4.269999980926514
2023-05-08,4.159999847412109
2023-05-09,4.150000095367432
2023-05-10,4.179999828338623
2023-05-11,4.159999847412109
2023-05-12,4.170000076293945
2023-05-15,4.349999904632568
2023-05-16,4.289999961853027
2023-05-17,4.449999809265137
2023-05-18,4.570000171661377
2023-05-19,4.5
2023-05-22,4.570000171661377
2023-05-23,4.630000114440918
2023-05-24,4.300000190734863
2023-05-25,4.340000152587891
2023-05-26,4.460000038146973
2023-05-30,4.420000076293945
2023-05-31,4.289999961853027
2023-06-01,4.480000019073486
2023-06-02,4.760000228881836
2023-06-05,4.429999828338623
2023-06-06,4.699999809265137
2023-06-07,4.960000038146973
2023-06-08,4.739999771118164
2023-06-09,4.730000019073486
2023-06-12,4.809999942779541
2023-06-13,4.900000095367432
2023-06-14,4.940000057220459
2023-06-15,4.96999979019165
2023-06-16,5.0
2023-06-20,5.03000020980835
2023-06-21,4.949999809265137
2023-06-22,4.949999809265137
2023-06-23,4.659999847412109
2023-06-26,4.769999980926514
2023-06-27,5.03000020980835
2023-06-28,4.920000076293945
2023-06-29,5.0
2023-06-30,5.039999961853027
2023-07-03,5.099999904632568
2023-07-05,4.849999904632568
2023-07-06,4.590000152587891
2023-07-07,4.53000020980835
2023-07-10,4.170000076293945
2023-07-11,4.610000133514404
2023-07-12,4.75
2023-07-13,4.71999979019165
2023-07-14,4.78000020980835
2023-07-17,4.699999809265137
2023-07-18,4.900000095367432
2023-07-19,4.900000095367432
2023-07-20,4.789999961853027
2023-07-21,4.789999961853027
2023-07-24,4.949999809265137
2023-07-25,4.989999771118164
2023-07-26,5.070000171661377
2023-07-27,5.03000020980835
2023-07-28,5.019999980926514
2023-07-31,5.28000020980835
2023-08-01,5.289999961853027
2023-08-02,5.190000057220459
2023-08-03,5.230000019073486
2023-08-04,4.050000190734863
2023-08-07,4.090000152587891
2023-08-08,4.289999961853027
2023-08-09,4.409999847412109
2023-08-10,4.409999847412109
2023-08-11,4.300000190734863
2023-08-14,4.300000190734863
2023-08-15,4.309999942779541
2023-08-16,3.9700000286102295
2023-08-17,3.990000009536743
2023-08-18,3.9000000953674316
2023-08-21,3.7699999809265137
2023-08-22,3.5799999237060547
2023-08-23,3.609999895095825
2023-08-24,3.4800000190734863
2023-08-25,3.5
2023-08-28,3.509999990463257
2023-08-29,3.5199999809265137
2023-08-30,3.5199999809265137
2023-08-31,3.5399999618530273
2023-09-01,3.5799999237060547
2023-09-05,3.549999952316284
2023-09-06,3.559999942779541
2023-09-07,3.4600000381469727
2023-09-08,3.440000057220459
2023-09-11,3.3299999237060547
2023-09-12,3.5199999809265137
2023-09-13,3.5399999618530273
2023-09-14,3.930000066757202
2023-09-15,3.940000057220459
2023-09-18,3.880000114440918
2023-09-19,3.4800000190734863
2023-09-20,3.7100000381469727
2023-09-21,3.5799999237060547
2023-09-22,3.619999885559082
2023-09-25,3.75
2023-09-26,3.630000114440918
2023-09-27,3.7100000381469727
2023-09-28,3.75
2023-09-29,3.8299999237060547
2023-10-02,3.7699999809265137
2023-10-03,3.4700000286102295
2023-10-04,3.5
2023-10-05,3.490000009536743
2023-10-06,3.559999942779541
2023-10-09,3.5999999046325684
2023-10-10,3.609999895095825
2023-10-11,3.640000104904175
2023-10-12,3.490000009536743
2023-10-13,3.4200000762939453
2023-10-16,3.5199999809265137
2023-10-17,3.509999990463257
2023-10-18,3.4600000381469727
2023-10-19,3.390000104904175
2023-10-20,3.4000000953674316
2023-10-23,3.2200000286102295
2023-10-24,3.25
2023-10-25,3.319999933242798
2023-10-26,3.380000114440918
2023-10-27,3.3399999141693115
2023-10-30,3.4000000953674316
2023-10-31,3.450000047683716
2023-11-01,3.4200000762939453
2023-11-02,3.390000104904175
2023-11-03,2.9800000190734863
2023-11-06,2.5899999141693115
2023-11-07,2.559999942779541
2023-11-08,2.4100000858306885
2023-11-09,2.359999895095825
2023-11-10,2.4100000858306885
2023-11-13,2.4000000953674316
2023-11-14,2.5
2023-11-15,2.5
2023-11-16,2.5
2023-11-17,2.5
2023-11-20,2.5
2023-11-21,2.450000047683716
2023-11-22,2.490000009536743
2023-11-24,2.5
2023-11-27,2.4700000286102295
2023-11-28,2.440000057220459
2023-11-29,2.450000047683716
2023-11-30,2.4700000286102295
2023-12-01,2.640000104904175
2023-12-04,2.680000066757202
2023-12-05,2.630000114440918
2023-12-06,2.5799999237060547
2023-12-07,2.5799999237060547
2023-12-08,2.619999885559082
2023-12-11,2.569999933242798
2023-12-12,2.4800000190734863
2023-12-13,2.5
2023-12-14,2.5799999237060547
2023-12-15,2.4000000953674316
2023-12-18,2.180000066757202
2023-12-19,2.2200000286102295
2023-12-20,2.0799999237060547
2023-12-21,2.059999942779541
2023-12-22,2.0999999046325684
2023-12-26,2.0999999046325684
2023-12-27,2.109999895095825
2023-12-28,2.240000009536743
2023-12-29,2.190000057220459
2024-01-02,2.069999933242798
2024-01-03,1.940000057220459
2024-01-04,1.9700000286102295
2024-01-05,1.9900000095367432
2024-01-08,2.049999952316284
2024-01-09,1.8799999952316284
2024-01-10,1.7200000286102295
2024-01-11,1.7200000286102295
2024-01-12,1.7000000476837158
2024-01-16,1.6799999475479126
2024-01-17,1.559999942779541
2024-01-18,1.4800000190734863
2024-01-19,1.5
2024-01-22,1.5399999618530273
2024-01-23,1.6100000143051147
2024-01-24,1.5099999904632568
2024-01-25,1.5199999809265137
2024-01-26,1.5299999713897705
2024-01-29,1.5299999713897705
2024-01-30,1.4700000286102295
2024-01-31,1.3300000429153442
2024-02-01,1.340000033378601
2024-02-02,1.309999942779541
2024-02-05,1.2400000095367432
2024-02-06,1.3600000143051147
2024-02-07,1.340000033378601
2024-02-08,1.3200000524520874
2024-02-09,1.2999999523162842
2024-02-12,1.4299999475479126
2024-02-13,1.3200000524520874
2024-02-14,1.340000033378601
2024-02-15,1.4199999570846558
2024-02-16,1.3899999856948853
2024-02-20,1.340000033378601
2024-02-21,1.3200000524520874
2024-02-22,1.2599999904632568
2024-02-23,1.350000023841858
2024-02-26,1.399999976158142
2024-02-27,1.4500000476837158
2024-02-28,1.5800000429153442
2024-02-29,1.7599999904632568
2024-03-01,1.7000000476837158
2024-03-04,1.6699999570846558
2024-03-05,1.7200000286102295
2024-03-06,1.7699999809265137
2024-03-07,1.7999999523162842
2024-03-08,1.7999999523162842
2024-03-11,1.7999999523162842
2024-03-12,1.8700000047683716
2024-03-13,1.940000057220459
2024-03-14,1.659999966621399
2024-03-15,1.6699999570846558
2024-03-18,1.5700000524520874
2024-03-19,1.559999942779541
2024-03-20,1.5199999809265137
2024-03-21,1.5399999618530273
2024-03-22,1.4500000476837158
2024-03-25,1.2799999713897705
2024-03-26,1.2699999809265137
