Date,FREY
2023-02-15,9.359999656677246
2023-02-16,8.920000076293945
2023-02-17,8.869999885559082
2023-02-21,8.3100004196167
2023-02-22,8.34000015258789
2023-02-23,8.529999732971191
2023-02-24,8.260000228881836
2023-02-27,9.350000381469727
2023-02-28,9.079999923706055
2023-03-01,8.729999542236328
2023-03-02,8.550000190734863
2023-03-03,8.979999542236328
2023-03-06,8.720000267028809
2023-03-07,8.579999923706055
2023-03-08,8.369999885559082
2023-03-09,7.699999809265137
2023-03-10,7.460000038146973
2023-03-13,7.519999980926514
2023-03-14,7.53000020980835
2023-03-15,7.179999828338623
2023-03-16,7.260000228881836
2023-03-17,7.28000020980835
2023-03-20,7.059999942779541
2023-03-21,7.289999961853027
2023-03-22,7.090000152587891
2023-03-23,7.050000190734863
2023-03-24,7.130000114440918
2023-03-27,7.21999979019165
2023-03-28,7.400000095367432
2023-03-29,8.34000015258789
2023-03-30,8.920000076293945
2023-03-31,8.890000343322754
2023-04-03,8.600000381469727
2023-04-04,8.229999542236328
2023-04-05,7.920000076293945
2023-04-06,7.710000038146973
2023-04-10,7.71999979019165
2023-04-11,8.430000305175781
2023-04-12,8.430000305175781
2023-04-13,8.350000381469727
2023-04-14,8.260000228881836
2023-04-17,7.860000133514404
2023-04-18,7.489999771118164
2023-04-19,7.579999923706055
2023-04-20,7.25
2023-04-21,7.380000114440918
2023-04-24,7.389999866485596
2023-04-25,6.900000095367432
2023-04-26,6.900000095367432
2023-04-27,6.949999809265137
2023-04-28,7.070000171661377
2023-05-01,6.71999979019165
2023-05-02,6.460000038146973
2023-05-03,6.590000152587891
2023-05-04,6.730000019073486
2023-05-05,7.070000171661377
2023-05-08,7.409999847412109
2023-05-09,7.420000076293945
2023-05-10,7.519999980926514
2023-05-11,7.230000019073486
2023-05-12,7.369999885559082
2023-05-15,7.46999979019165
2023-05-16,7.210000038146973
2023-05-17,7.639999866485596
2023-05-18,7.320000171661377
2023-05-19,7.190000057220459
2023-05-22,7.550000190734863
2023-05-23,7.460000038146973
2023-05-24,7.46999979019165
2023-05-25,7.159999847412109
2023-05-26,7.260000228881836
2023-05-30,7.360000133514404
2023-05-31,7.21999979019165
2023-06-01,7.440000057220459
2023-06-02,7.46999979019165
2023-06-05,7.320000171661377
2023-06-06,7.670000076293945
2023-06-07,7.590000152587891
2023-06-08,7.519999980926514
2023-06-09,7.389999866485596
2023-06-12,7.590000152587891
2023-06-13,7.670000076293945
2023-06-14,7.579999923706055
2023-06-15,7.679999828338623
2023-06-16,7.550000190734863
2023-06-20,7.46999979019165
2023-06-21,7.389999866485596
2023-06-22,7.190000057220459
2023-06-23,7.019999980926514
2023-06-26,7.269999980926514
2023-06-27,7.679999828338623
2023-06-28,7.550000190734863
2023-06-29,9.079999923706055
2023-06-30,9.350000381469727
2023-07-03,9.739999771118164
2023-07-05,9.130000114440918
2023-07-06,8.699999809265137
2023-07-07,8.930000305175781
2023-07-10,9.609999656677246
2023-07-11,9.6899995803833
2023-07-12,9.579999923706055
2023-07-13,9.850000381469727
2023-07-14,9.329999923706055
2023-07-17,9.609999656677246
2023-07-18,8.890000343322754
2023-07-19,8.229999542236328
2023-07-20,8.140000343322754
2023-07-21,8.300000190734863
2023-07-24,8.170000076293945
2023-07-25,7.829999923706055
2023-07-26,8.140000343322754
2023-07-27,8.050000190734863
2023-07-28,8.279999732971191
2023-07-31,8.420000076293945
2023-08-01,8.300000190734863
2023-08-02,8.010000228881836
2023-08-03,8.149999618530273
2023-08-04,7.900000095367432
2023-08-07,7.78000020980835
2023-08-08,7.800000190734863
2023-08-09,7.610000133514404
2023-08-10,7.730000019073486
2023-08-11,7.610000133514404
2023-08-14,7.920000076293945
2023-08-15,7.269999980926514
2023-08-16,6.909999847412109
2023-08-17,6.320000171661377
2023-08-18,6.550000190734863
2023-08-21,6.769999980926514
2023-08-22,6.539999961853027
2023-08-23,6.349999904632568
2023-08-24,6.190000057220459
2023-08-25,6.349999904632568
2023-08-28,6.349999904632568
2023-08-29,6.53000020980835
2023-08-30,6.420000076293945
2023-08-31,6.230000019073486
2023-09-01,6.25
2023-09-05,6.369999885559082
2023-09-06,6.480000019073486
2023-09-07,6.349999904632568
2023-09-08,6.190000057220459
2023-09-11,6.070000171661377
2023-09-12,6.139999866485596
2023-09-13,5.829999923706055
2023-09-14,5.789999961853027
2023-09-15,5.710000038146973
2023-09-18,5.519999980926514
2023-09-19,5.480000019073486
2023-09-20,5.269999980926514
2023-09-21,5.0
2023-09-22,5.110000133514404
2023-09-25,5.130000114440918
2023-09-26,5.0
2023-09-27,5.070000171661377
2023-09-28,5.010000228881836
2023-09-29,4.889999866485596
2023-10-02,4.710000038146973
2023-10-03,4.579999923706055
2023-10-04,4.710000038146973
2023-10-05,4.440000057220459
2023-10-06,4.579999923706055
2023-10-09,4.420000076293945
2023-10-10,4.449999809265137
2023-10-11,4.340000152587891
2023-10-12,4.079999923706055
2023-10-13,3.9100000858306885
2023-10-16,3.8299999237060547
2023-10-17,4.25
2023-10-18,3.9000000953674316
2023-10-19,3.740000009536743
2023-10-20,3.5199999809265137
2023-10-23,3.490000009536743
2023-10-24,3.4100000858306885
2023-10-25,3.2899999618530273
2023-10-26,3.240000009536743
2023-10-27,3.2100000381469727
2023-10-30,3.180000066757202
2023-10-31,3.2100000381469727
2023-11-01,3.1700000762939453
2023-11-02,3.430000066757202
2023-11-03,3.559999942779541
2023-11-06,3.4600000381469727
2023-11-07,3.490000009536743
2023-11-08,3.3499999046325684
2023-11-09,2.069999933242798
2023-11-10,1.5
2023-11-13,1.75
2023-11-14,1.6399999856948853
2023-11-15,1.690000057220459
2023-11-16,1.659999966621399
2023-11-17,1.600000023841858
2023-11-20,1.7100000381469727
2023-11-21,1.6200000047683716
2023-11-22,1.590000033378601
2023-11-24,1.6299999952316284
2023-11-27,1.5099999904632568
2023-11-28,1.4299999475479126
2023-11-29,1.5399999618530273
2023-11-30,1.6299999952316284
2023-12-01,1.809999942779541
2023-12-04,2.0199999809265137
2023-12-05,1.9500000476837158
2023-12-06,2.0199999809265137
2023-12-07,2.009999990463257
2023-12-08,2.0399999618530273
2023-12-11,1.8700000047683716
2023-12-12,1.7000000476837158
2023-12-13,1.8600000143051147
2023-12-14,2.059999942779541
2023-12-15,1.8799999952316284
2023-12-18,1.8200000524520874
2023-12-19,1.9500000476837158
2023-12-20,1.7999999523162842
2023-12-21,1.909999966621399
2023-12-22,1.899999976158142
2023-12-26,2.059999942779541
2023-12-27,1.909999966621399
2023-12-28,2.0
2023-12-29,1.8700000047683716
2024-01-02,1.899999976158142
2024-01-03,1.8700000047683716
2024-01-04,1.899999976158142
2024-01-05,1.7200000286102295
2024-01-08,1.809999942779541
2024-01-09,1.75
2024-01-10,1.6799999475479126
2024-01-11,1.5800000429153442
2024-01-12,1.5499999523162842
2024-01-16,1.4299999475479126
2024-01-17,1.4299999475479126
2024-01-18,1.3799999952316284
2024-01-19,1.3200000524520874
2024-01-22,1.3700000047683716
2024-01-23,1.4500000476837158
2024-01-24,1.309999942779541
2024-01-25,1.340000033378601
2024-01-26,1.3200000524520874
2024-01-29,1.440000057220459
2024-01-30,1.3700000047683716
2024-01-31,1.350000023841858
2024-02-01,1.3700000047683716
2024-02-02,1.309999942779541
2024-02-05,1.2599999904632568
2024-02-06,1.399999976158142
2024-02-07,1.5499999523162842
2024-02-08,1.7799999713897705
2024-02-09,1.840000033378601
2024-02-12,1.909999966621399
2024-02-13,1.7000000476837158
2024-02-14,1.8200000524520874
2024-02-15,1.7999999523162842
2024-02-16,1.8200000524520874
2024-02-20,1.7400000095367432
2024-02-21,1.690000057220459
2024-02-22,1.649999976158142
2024-02-23,1.6100000143051147
2024-02-26,1.6299999952316284
2024-02-27,1.6799999475479126
2024-02-28,1.659999966621399
2024-02-29,1.5399999618530273
2024-03-01,1.7100000381469727
2024-03-04,1.649999976158142
2024-03-05,1.5800000429153442
2024-03-06,1.6699999570846558
2024-03-07,1.659999966621399
2024-03-08,1.75
2024-03-11,1.6299999952316284
2024-03-12,1.559999942779541
2024-03-13,1.4800000190734863
2024-03-14,1.4700000286102295
2024-03-15,1.4299999475479126
2024-03-18,1.4199999570846558
2024-03-19,1.4500000476837158
2024-03-20,1.5499999523162842
2024-03-21,1.6200000047683716
2024-03-22,1.5099999904632568
2024-03-25,1.5700000524520874
2024-03-26,1.5099999904632568
2024-03-27,1.649999976158142
2024-03-28,1.6799999475479126
2024-04-01,1.7899999618530273
2024-04-02,1.7599999904632568
2024-04-03,1.8300000429153442
2024-04-04,1.909999966621399
2024-04-05,1.909999966621399
2024-04-08,2.0999999046325684
2024-04-09,2.0999999046325684
2024-04-10,2.009999990463257
2024-04-11,1.9800000190734863
2024-04-12,1.8600000143051147
2024-04-15,1.8600000143051147
2024-04-16,1.7400000095367432
2024-04-17,1.690000057220459
2024-04-18,1.649999976158142
2024-04-19,1.6200000047683716
2024-04-22,1.600000023841858
2024-04-23,1.600000023841858
2024-04-24,1.5499999523162842
2024-04-25,1.5800000429153442
2024-04-26,1.6699999570846558
2024-04-29,1.75
2024-04-30,1.649999976158142
2024-05-01,1.6799999475479126
2024-05-02,1.7799999713897705
2024-05-03,1.7999999523162842
2024-05-06,1.7899999618530273
2024-05-07,1.6799999475479126
2024-05-08,1.850000023841858
2024-05-09,1.9700000286102295
2024-05-10,1.8700000047683716
2024-05-13,1.909999966621399
2024-05-14,1.9700000286102295
2024-05-15,2.009999990463257
2024-05-16,1.9800000190734863
2024-05-17,2.009999990463257
2024-05-20,1.9299999475479126
2024-05-21,1.9700000286102295
2024-05-22,2.490000009536743
2024-05-23,2.200000047683716
2024-05-24,2.5799999237060547
2024-05-28,2.6600000858306885
2024-05-29,2.569999933242798
2024-05-30,2.5299999713897705
2024-05-31,2.4000000953674316
2024-06-03,2.2699999809265137
2024-06-04,2.2200000286102295
2024-06-05,2.3399999141693115
2024-06-06,2.140000104904175
2024-06-07,2.069999933242798
2024-06-10,1.9500000476837158
2024-06-11,1.8899999856948853
2024-06-12,1.8799999952316284
2024-06-13,1.8200000524520874
2024-06-14,1.7599999904632568
2024-06-17,1.7300000190734863
2024-06-18,1.7100000381469727
2024-06-20,1.600000023841858
2024-06-21,1.6799999475479126
2024-06-24,1.7100000381469727
2024-06-25,1.5800000429153442
2024-06-26,1.7100000381469727
2024-06-27,1.7100000381469727
2024-06-28,1.7000000476837158
2024-07-01,1.590000033378601
2024-07-02,1.5800000429153442
2024-07-03,1.6399999856948853
2024-07-05,1.6299999952316284
2024-07-08,1.5800000429153442
2024-07-09,1.5399999618530273
2024-07-10,1.5700000524520874
2024-07-11,1.7100000381469727
2024-07-12,1.840000033378601
2024-07-15,1.8300000429153442
2024-07-16,1.9500000476837158
2024-07-17,1.850000023841858
2024-07-18,1.7699999809265137
2024-07-19,1.690000057220459
2024-07-22,1.75
2024-07-23,1.7899999618530273
2024-07-24,1.7000000476837158
2024-07-25,1.7599999904632568
2024-07-26,1.7899999618530273
2024-07-29,1.7599999904632568
2024-07-30,1.7200000286102295
2024-07-31,1.7999999523162842
2024-08-01,1.6699999570846558
2024-08-02,1.5499999523162842
2024-08-05,1.4700000286102295
2024-08-06,1.3899999856948853
2024-08-07,1.2599999904632568
2024-08-08,1.2699999809265137
2024-08-09,1.1799999475479126
2024-08-12,1.1399999856948853
2024-08-13,1.2899999618530273
2024-08-14,1.2200000286102295
2024-08-15,1.2300000190734863
2024-08-16,1.2200000286102295
2024-08-19,1.2899999618530273
2024-08-20,1.2300000190734863
2024-08-21,1.2899999618530273
2024-08-22,1.2200000286102295
2024-08-23,1.3300000429153442
2024-08-26,1.2899999618530273
2024-08-27,1.2699999809265137
2024-08-28,1.2300000190734863
2024-08-29,1.2699999809265137
2024-08-30,1.2300000190734863
2024-09-03,1.1299999952316284
2024-09-04,1.149999976158142
2024-09-05,1.100000023841858
2024-09-06,1.0499999523162842
2024-09-09,1.0
2024-09-10,1.0299999713897705
2024-09-11,1.059999942779541
2024-09-12,1.0199999809265137
2024-09-13,1.0099999904632568
2024-09-16,1.0299999713897705
2024-09-17,1.0800000429153442
2024-09-18,1.090000033378601
2024-09-19,1.1200000047683716
2024-09-20,1.0099999904632568
2024-09-23,0.9940000176429749
2024-09-24,1.0099999904632568
2024-09-25,1.0099999904632568
2024-09-26,1.0499999523162842
2024-09-27,1.090000033378601
2024-09-30,0.9700000286102295
2024-10-01,0.9679999947547913
2024-10-02,1.0199999809265137
2024-10-03,0.9629999995231628
2024-10-04,1.0
2024-10-07,1.0299999713897705
2024-10-08,0.9649999737739563
2024-10-09,0.949999988079071
2024-10-10,0.9629999995231628
2024-10-11,1.0199999809265137
2024-10-14,1.0099999904632568
2024-10-15,1.0199999809265137
2024-10-16,1.0700000524520874
2024-10-17,1.0199999809265137
2024-10-18,1.0499999523162842
2024-10-21,1.0800000429153442
2024-10-22,1.0399999618530273
2024-10-23,1.0099999904632568
2024-10-24,1.0099999904632568
2024-10-25,1.0199999809265137
2024-10-28,1.0499999523162842
2024-10-29,1.0199999809265137
2024-10-30,1.0
2024-10-31,0.9700000286102295
2024-11-01,0.9800000190734863
2024-11-04,1.0299999713897705
2024-11-05,1.0499999523162842
2024-11-06,1.75
2024-11-07,2.3499999046325684
2024-11-08,2.049999952316284
2024-11-11,2.319999933242798
2024-11-12,2.140000104904175
2024-11-13,2.0999999046325684
2024-11-14,2.299999952316284
2024-11-15,2.0999999046325684
2024-11-18,2.1600000858306885
2024-11-19,2.2799999713897705
2024-11-20,2.200000047683716
2024-11-21,2.5299999713897705
