Date,BYND
2022-08-17,34.709999084472656
2022-08-18,33.220001220703125
2022-08-19,29.170000076293945
2022-08-22,27.059999465942383
2022-08-23,26.079999923706055
2022-08-24,26.219999313354492
2022-08-25,26.780000686645508
2022-08-26,24.790000915527344
2022-08-29,24.520000457763672
2022-08-30,24.520000457763672
2022-08-31,24.399999618530273
2022-09-01,24.56999969482422
2022-09-02,23.420000076293945
2022-09-06,21.719999313354492
2022-09-07,21.959999084472656
2022-09-08,21.690000534057617
2022-09-09,22.549999237060547
2022-09-12,23.299999237060547
2022-09-13,21.1200008392334
2022-09-14,20.1299991607666
2022-09-15,19.549999237060547
2022-09-16,18.290000915527344
2022-09-19,17.059999465942383
2022-09-20,16.030000686645508
2022-09-21,15.899999618530273
2022-09-22,15.25
2022-09-23,15.6899995803833
2022-09-26,14.539999961853027
2022-09-27,14.729999542236328
2022-09-28,15.880000114440918
2022-09-29,14.430000305175781
2022-09-30,14.170000076293945
2022-10-03,14.529999732971191
2022-10-04,15.90999984741211
2022-10-05,16.030000686645508
2022-10-06,15.140000343322754
2022-10-07,14.09000015258789
2022-10-10,13.649999618530273
2022-10-11,14.109999656677246
2022-10-12,14.199999809265137
2022-10-13,14.779999732971191
2022-10-14,13.345000267028809
2022-10-17,13.430000305175781
2022-10-18,13.5600004196167
2022-10-19,13.550000190734863
2022-10-20,12.899999618530273
2022-10-21,12.630000114440918
2022-10-24,12.460000038146973
2022-10-25,14.220000267028809
2022-10-26,14.800000190734863
2022-10-27,14.489999771118164
2022-10-28,15.520000457763672
2022-10-31,15.699999809265137
2022-11-01,15.319999694824219
2022-11-02,14.75
2022-11-03,14.359999656677246
2022-11-04,13.90999984741211
2022-11-07,13.300000190734863
2022-11-08,13.020000457763672
2022-11-09,11.819999694824219
2022-11-10,14.199999809265137
2022-11-11,15.220000267028809
2022-11-14,15.539999961853027
2022-11-15,15.779999732971191
2022-11-16,14.489999771118164
2022-11-17,13.9399995803833
2022-11-18,13.449999809265137
2022-11-21,13.279999732971191
2022-11-22,12.720000267028809
2022-11-23,12.829999923706055
2022-11-25,12.720000267028809
2022-11-28,12.40999984741211
2022-11-29,12.920000076293945
2022-11-30,14.59000015258789
2022-12-01,14.319999694824219
2022-12-02,14.300000190734863
2022-12-05,13.6899995803833
2022-12-06,13.880000114440918
2022-12-07,15.600000381469727
2022-12-08,16.149999618530273
2022-12-09,14.869999885559082
2022-12-12,14.680000305175781
2022-12-13,14.520000457763672
2022-12-14,14.619999885559082
2022-12-15,13.779999732971191
2022-12-16,14.130000114440918
2022-12-19,13.319999694824219
2022-12-20,13.180000305175781
2022-12-21,13.260000228881836
2022-12-22,12.920000076293945
2022-12-23,12.789999961853027
2022-12-27,11.829999923706055
2022-12-28,11.34000015258789
2022-12-29,12.399999618530273
2022-12-30,12.3100004196167
2023-01-03,12.380000114440918
2023-01-04,12.869999885559082
2023-01-05,13.0
2023-01-06,13.789999961853027
2023-01-09,14.039999961853027
2023-01-10,14.609999656677246
2023-01-11,15.920000076293945
2023-01-12,16.520000457763672
2023-01-13,15.930000305175781
2023-01-17,15.710000038146973
2023-01-18,14.579999923706055
2023-01-19,14.260000228881836
2023-01-20,15.119999885559082
2023-01-23,16.829999923706055
2023-01-24,15.979999542236328
2023-01-25,16.1299991607666
2023-01-26,16.190000534057617
2023-01-27,18.510000228881836
2023-01-30,16.450000762939453
2023-01-31,16.43000030517578
2023-02-01,16.969999313354492
2023-02-02,20.219999313354492
2023-02-03,19.420000076293945
2023-02-06,17.989999771118164
2023-02-07,17.190000534057617
2023-02-08,17.68000030517578
2023-02-09,16.25
2023-02-10,15.989999771118164
2023-02-13,16.15999984741211
2023-02-14,15.520000457763672
2023-02-15,17.43000030517578
2023-02-16,17.100000381469727
2023-02-17,17.739999771118164
2023-02-21,16.399999618530273
2023-02-22,17.100000381469727
2023-02-23,17.139999389648438
2023-02-24,18.8799991607666
2023-02-27,18.770000457763672
2023-02-28,17.84000015258789
2023-03-01,16.940000534057617
2023-03-02,17.68000030517578
2023-03-03,18.709999084472656
2023-03-06,18.079999923706055
2023-03-07,18.059999465942383
2023-03-08,18.18000030517578
2023-03-09,17.360000610351562
2023-03-10,17.270000457763672
2023-03-13,17.600000381469727
2023-03-14,17.799999237060547
2023-03-15,17.049999237060547
2023-03-16,16.850000381469727
2023-03-17,15.539999961853027
2023-03-20,15.170000076293945
2023-03-21,15.579999923706055
2023-03-22,15.0600004196167
2023-03-23,15.289999961853027
2023-03-24,16.270000457763672
2023-03-27,15.914999961853027
2023-03-28,15.680000305175781
2023-03-29,15.75
2023-03-30,15.890000343322754
2023-03-31,16.229999542236328
2023-04-03,16.34000015258789
2023-04-04,16.3700008392334
2023-04-05,15.970000267028809
2023-04-06,15.329999923706055
2023-04-10,15.210000038146973
2023-04-11,15.079999923706055
2023-04-12,14.680000305175781
2023-04-13,14.829999923706055
2023-04-14,14.819999694824219
2023-04-17,14.739999771118164
2023-04-18,14.819999694824219
2023-04-19,14.859999656677246
2023-04-20,13.930000305175781
2023-04-21,14.09000015258789
2023-04-24,13.989999771118164
2023-04-25,13.289999961853027
2023-04-26,12.960000038146973
2023-04-27,13.550000190734863
2023-04-28,13.539999961853027
2023-05-01,13.34000015258789
2023-05-02,12.850000381469727
2023-05-03,12.739999771118164
2023-05-04,12.829999923706055
2023-05-05,12.90999984741211
2023-05-08,13.010000228881836
2023-05-09,12.239999771118164
2023-05-10,12.479999542236328
2023-05-11,10.199999809265137
2023-05-12,10.470000267028809
2023-05-15,10.680000305175781
2023-05-16,10.020000457763672
2023-05-17,10.90999984741211
2023-05-18,11.420000076293945
2023-05-19,10.710000038146973
2023-05-22,10.850000381469727
2023-05-23,11.100000381469727
2023-05-24,11.4399995803833
2023-05-25,10.859999656677246
2023-05-26,10.350000381469727
2023-05-30,10.300000190734863
2023-05-31,10.149999618530273
2023-06-01,10.170000076293945
2023-06-02,10.630000114440918
2023-06-05,10.880000114440918
2023-06-06,11.069999694824219
2023-06-07,10.760000228881836
2023-06-08,12.880000114440918
2023-06-09,12.0600004196167
2023-06-12,12.380000114440918
2023-06-13,13.9399995803833
2023-06-14,13.539999961853027
2023-06-15,13.069999694824219
2023-06-16,12.859999656677246
2023-06-20,12.180000305175781
2023-06-21,12.420000076293945
2023-06-22,12.520000457763672
2023-06-23,12.90999984741211
2023-06-26,11.949999809265137
2023-06-27,12.40999984741211
2023-06-28,12.529999732971191
2023-06-29,12.970000267028809
2023-06-30,12.979999542236328
2023-07-03,13.170000076293945
2023-07-05,13.8100004196167
2023-07-06,13.630000114440918
2023-07-07,14.779999732971191
2023-07-10,14.859999656677246
2023-07-11,15.460000038146973
2023-07-12,17.549999237060547
2023-07-13,17.670000076293945
2023-07-14,17.040000915527344
2023-07-17,16.809999465942383
2023-07-18,16.549999237060547
2023-07-19,17.010000228881836
2023-07-20,15.460000038146973
2023-07-21,15.170000076293945
2023-07-24,15.470000267028809
2023-07-25,15.529999732971191
2023-07-26,16.299999237060547
2023-07-27,15.274999618530273
2023-07-28,15.869999885559082
2023-07-31,17.200000762939453
2023-08-01,16.940000534057617
2023-08-02,15.789999961853027
2023-08-03,15.960000038146973
2023-08-04,15.739999771118164
2023-08-07,15.279999732971191
2023-08-08,13.100000381469727
2023-08-09,12.819999694824219
2023-08-10,13.020000457763672
2023-08-11,12.989999771118164
2023-08-14,12.930000305175781
2023-08-15,12.430000305175781
2023-08-16,12.289999961853027
2023-08-17,12.079999923706055
2023-08-18,12.100000381469727
2023-08-21,11.65999984741211
2023-08-22,11.550000190734863
2023-08-23,11.470000267028809
2023-08-24,11.359999656677246
2023-08-25,11.550000190734863
2023-08-28,11.979999542236328
2023-08-29,12.109999656677246
2023-08-30,12.390000343322754
2023-08-31,11.800000190734863
2023-09-01,12.039999961853027
2023-09-05,11.770000457763672
2023-09-06,11.449999809265137
2023-09-07,11.289999961853027
2023-09-08,10.9399995803833
2023-09-11,10.75
2023-09-12,10.819999694824219
2023-09-13,10.279999732971191
2023-09-14,10.479999542236328
2023-09-15,10.350000381469727
2023-09-18,10.180000305175781
2023-09-19,10.239999771118164
2023-09-20,10.25
2023-09-21,9.859999656677246
2023-09-22,9.5600004196167
2023-09-25,9.399999618530273
2023-09-26,9.369999885559082
2023-09-27,9.5
2023-09-28,9.449999809265137
2023-09-29,9.619999885559082
2023-10-02,9.239999771118164
2023-10-03,8.699999809265137
2023-10-04,8.479999542236328
2023-10-05,8.1899995803833
2023-10-06,8.260000228881836
2023-10-09,8.0
2023-10-10,8.5600004196167
2023-10-11,8.84000015258789
2023-10-12,8.319999694824219
2023-10-13,8.640000343322754
2023-10-16,8.800000190734863
2023-10-17,8.399999618530273
2023-10-18,8.140000343322754
2023-10-19,7.429999828338623
2023-10-20,6.835000038146973
2023-10-23,6.289999961853027
2023-10-24,6.139999866485596
2023-10-25,5.690000057220459
2023-10-26,5.679999828338623
2023-10-27,5.96999979019165
2023-10-30,5.880000114440918
2023-10-31,5.96999979019165
2023-11-01,5.909999847412109
2023-11-02,7.0
2023-11-03,6.989999771118164
2023-11-06,6.880000114440918
2023-11-07,6.96999979019165
2023-11-08,6.619999885559082
2023-11-09,6.789999961853027
2023-11-10,6.909999847412109
2023-11-13,6.389999866485596
2023-11-14,6.739999771118164
2023-11-15,7.239999771118164
2023-11-16,6.880000114440918
2023-11-17,6.679999828338623
2023-11-20,6.670000076293945
2023-11-21,6.329999923706055
2023-11-22,6.599999904632568
2023-11-24,6.760000228881836
2023-11-27,6.460000038146973
2023-11-28,6.679999828338623
2023-11-29,6.880000114440918
2023-11-30,7.289999961853027
2023-12-01,7.570000171661377
2023-12-04,8.609999656677246
2023-12-05,8.850000381469727
2023-12-06,9.65999984741211
2023-12-07,9.100000381469727
2023-12-08,9.09000015258789
2023-12-11,9.9399995803833
2023-12-12,10.550000190734863
2023-12-13,10.430000305175781
2023-12-14,10.539999961853027
2023-12-15,9.989999771118164
2023-12-18,9.899999618530273
2023-12-19,10.039999961853027
2023-12-20,9.210000038146973
2023-12-21,9.380000114440918
2023-12-22,8.949999809265137
2023-12-26,8.8100004196167
2023-12-27,8.699999809265137
2023-12-28,8.720000267028809
2023-12-29,8.899999618530273
2024-01-02,8.1899995803833
2024-01-03,8.260000228881836
2024-01-04,8.350000381469727
2024-01-05,8.4399995803833
2024-01-08,8.550000190734863
2024-01-09,8.130000114440918
2024-01-10,8.239999771118164
2024-01-11,7.739999771118164
2024-01-12,7.570000171661377
2024-01-16,7.289999961853027
2024-01-17,7.28000020980835
2024-01-18,7.389999866485596
2024-01-19,7.320000171661377
2024-01-22,7.235000133514404
2024-01-23,6.820000171661377
2024-01-24,6.849999904632568
2024-01-25,7.050000190734863
2024-01-26,7.150000095367432
2024-01-29,7.090000152587891
2024-01-30,6.820000171661377
2024-01-31,6.619999885559082
2024-02-01,6.690000057220459
2024-02-02,6.429999828338623
2024-02-05,6.130000114440918
2024-02-06,6.119999885559082
2024-02-07,6.210000038146973
2024-02-08,6.570000171661377
2024-02-09,7.130000114440918
2024-02-12,6.929999828338623
2024-02-13,6.5
2024-02-14,6.659999847412109
2024-02-15,7.260000228881836
2024-02-16,7.070000171661377
2024-02-20,7.179999828338623
2024-02-21,7.329999923706055
2024-02-22,7.579999923706055
2024-02-23,7.809999942779541
2024-02-26,7.449999809265137
2024-02-27,7.519999980926514
2024-02-28,9.829999923706055
2024-02-29,10.6899995803833
2024-03-01,9.770000457763672
2024-03-04,8.510000228881836
2024-03-05,8.385000228881836
2024-03-06,8.069999694824219
2024-03-07,7.980000019073486
2024-03-08,8.149999618530273
2024-03-11,7.900000095367432
2024-03-12,8.199999809265137
2024-03-13,8.869999885559082
2024-03-14,8.229999542236328
2024-03-15,8.5
2024-03-18,8.3100004196167
2024-03-19,7.960000038146973
2024-03-20,8.1899995803833
2024-03-21,8.100000381469727
2024-03-22,7.900000095367432
2024-03-25,7.929999828338623
2024-03-26,8.220000267028809
2024-03-27,8.289999961853027
2024-03-28,8.279999732971191
2024-04-01,7.760000228881836
2024-04-02,7.619999885559082
2024-04-03,7.570000171661377
2024-04-04,7.489999771118164
2024-04-05,7.409999847412109
2024-04-08,7.380000114440918
2024-04-09,7.46999979019165
2024-04-10,7.050000190734863
2024-04-11,6.909999847412109
2024-04-12,6.639999866485596
2024-04-15,6.489999771118164
2024-04-16,6.559999942779541
2024-04-17,6.429999828338623
2024-04-18,6.400000095367432
2024-04-19,6.409999847412109
2024-04-22,6.159999847412109
2024-04-23,6.070000171661377
2024-04-24,6.059999942779541
2024-04-25,6.340000152587891
2024-04-26,6.400000095367432
2024-04-29,6.71999979019165
2024-04-30,6.78000020980835
2024-05-01,6.789999961853027
2024-05-02,7.25
2024-05-03,8.229999542236328
2024-05-06,8.229999542236328
2024-05-07,8.279999732971191
2024-05-08,8.210000038146973
2024-05-09,7.03000020980835
2024-05-10,7.15500020980835
2024-05-13,7.960000038146973
2024-05-14,8.010000228881836
2024-05-15,7.679999828338623
2024-05-16,7.199999809265137
2024-05-17,7.190000057220459
2024-05-20,7.275000095367432
2024-05-21,7.300000190734863
2024-05-22,7.320000171661377
2024-05-23,7.199999809265137
2024-05-24,7.170000076293945
2024-05-28,7.170000076293945
2024-05-29,7.179999828338623
2024-05-30,7.349999904632568
2024-05-31,7.590000152587891
2024-06-03,7.760000228881836
2024-06-04,7.760000228881836
2024-06-05,7.46999979019165
2024-06-06,7.800000190734863
2024-06-07,7.590000152587891
2024-06-10,7.179999828338623
2024-06-11,7.130000114440918
2024-06-12,7.050000190734863
2024-06-13,6.809999942779541
2024-06-14,6.650000095367432
2024-06-17,6.489999771118164
2024-06-18,6.389999866485596
2024-06-20,6.570000171661377
2024-06-21,6.510000228881836
2024-06-24,6.670000076293945
2024-06-25,6.510000228881836
2024-06-26,6.409999847412109
2024-06-27,6.840000152587891
2024-06-28,6.710000038146973
2024-07-01,6.75
2024-07-02,6.920000076293945
2024-07-03,6.829999923706055
2024-07-05,7.119999885559082
2024-07-08,6.800000190734863
2024-07-09,6.599999904632568
2024-07-10,6.820000171661377
2024-07-11,6.840000152587891
2024-07-12,6.920000076293945
2024-07-15,6.699999809265137
2024-07-16,7.489999771118164
2024-07-17,7.170000076293945
2024-07-18,6.429999828338623
2024-07-19,6.130000114440918
2024-07-22,6.159999847412109
2024-07-23,6.159999847412109
2024-07-24,6.079999923706055
2024-07-25,5.940000057220459
2024-07-26,6.25
2024-07-29,6.019999980926514
2024-07-30,6.139999866485596
2024-07-31,6.28000020980835
2024-08-01,6.139999866485596
2024-08-02,5.599999904632568
2024-08-05,5.269999980926514
2024-08-06,5.300000190734863
2024-08-07,5.239999771118164
2024-08-08,6.53000020980835
2024-08-09,6.389999866485596
2024-08-12,5.900000095367432
2024-08-13,5.619999885559082
2024-08-14,5.760000228881836
2024-08-15,6.139999866485596
2024-08-16,6.139999866485596
2024-08-19,6.179999828338623
2024-08-20,6.039999961853027
2024-08-21,6.389999866485596
2024-08-22,6.329999923706055
2024-08-23,6.739999771118164
2024-08-26,6.519999980926514
2024-08-27,6.130000114440918
2024-08-28,6.070000171661377
2024-08-29,6.329999923706055
2024-08-30,6.079999923706055
2024-09-03,5.989999771118164
2024-09-04,5.949999809265137
2024-09-05,6.210000038146973
2024-09-06,5.920000076293945
2024-09-09,5.909999847412109
2024-09-10,6.099999904632568
2024-09-11,6.179999828338623
2024-09-12,6.300000190734863
2024-09-13,6.260000228881836
2024-09-16,6.150000095367432
2024-09-17,6.300000190734863
2024-09-18,6.289999961853027
2024-09-19,6.329999923706055
2024-09-20,6.360000133514404
2024-09-23,6.369999885559082
2024-09-24,6.789999961853027
2024-09-25,6.75
2024-09-26,7.400000095367432
2024-09-27,7.159999847412109
2024-09-30,6.78000020980835
2024-10-01,6.400000095367432
2024-10-02,6.710000038146973
2024-10-03,6.46999979019165
2024-10-04,6.409999847412109
2024-10-07,6.239999771118164
2024-10-08,6.460000038146973
2024-10-09,6.489999771118164
2024-10-10,6.369999885559082
2024-10-11,6.590000152587891
2024-10-14,6.630000114440918
2024-10-15,6.599999904632568
2024-10-16,6.610000133514404
2024-10-17,6.360000133514404
2024-10-18,6.389999866485596
2024-10-21,6.289999961853027
2024-10-22,6.400000095367432
2024-10-23,6.190000057220459
2024-10-24,6.449999809265137
2024-10-25,6.320000171661377
2024-10-28,6.579999923706055
2024-10-29,6.289999961853027
2024-10-30,6.179999828338623
2024-10-31,6.090000152587891
2024-11-01,6.090000152587891
2024-11-04,6.039999961853027
2024-11-05,6.380000114440918
2024-11-06,6.579999923706055
2024-11-07,5.840000152587891
2024-11-08,5.369999885559082
2024-11-11,5.269999980926514
2024-11-12,5.050000190734863
2024-11-13,5.269999980926514
2024-11-14,5.300000190734863
2024-11-15,5.139999866485596
2024-11-18,4.940000057220459
2024-11-19,4.880000114440918
2024-11-20,5.150000095367432
2024-11-21,5.010000228881836
