Date,AEVA
2023-01-19,7.949999809265137
2023-01-20,8.25
2023-01-23,8.600000381469727
2023-01-24,8.0
2023-01-25,8.300000190734863
2023-01-26,8.350000381469727
2023-01-27,8.5
2023-01-30,8.050000190734863
2023-01-31,8.449999809265137
2023-02-01,9.550000190734863
2023-02-02,10.0
2023-02-03,9.550000190734863
2023-02-06,9.699999809265137
2023-02-07,9.649999618530273
2023-02-08,9.550000190734863
2023-02-09,8.649999618530273
2023-02-10,8.699999809265137
2023-02-13,8.25
2023-02-14,8.399999618530273
2023-02-15,9.050000190734863
2023-02-16,8.550000190734863
2023-02-17,8.649999618530273
2023-02-21,8.350000381469727
2023-02-22,8.449999809265137
2023-02-23,8.199999809265137
2023-02-24,7.949999809265137
2023-02-27,8.199999809265137
2023-02-28,8.949999809265137
2023-03-01,8.899999618530273
2023-03-02,8.75
2023-03-03,9.600000381469727
2023-03-06,8.800000190734863
2023-03-07,8.100000381469727
2023-03-08,8.5
2023-03-09,8.100000381469727
2023-03-10,7.900000095367432
2023-03-13,8.5
2023-03-14,8.300000190734863
2023-03-15,8.100000381469727
2023-03-16,8.149999618530273
2023-03-17,8.199999809265137
2023-03-20,7.349999904632568
2023-03-21,7.699999809265137
2023-03-22,7.050000190734863
2023-03-23,7.099999904632568
2023-03-24,5.900000095367432
2023-03-27,5.650000095367432
2023-03-28,5.699999809265137
2023-03-29,5.699999809265137
2023-03-30,5.599999904632568
2023-03-31,5.949999809265137
2023-04-03,5.800000190734863
2023-04-04,5.400000095367432
2023-04-05,5.099999904632568
2023-04-06,5.199999809265137
2023-04-10,5.099999904632568
2023-04-11,5.099999904632568
2023-04-12,4.599999904632568
2023-04-13,5.650000095367432
2023-04-14,5.25
2023-04-17,5.400000095367432
2023-04-18,5.300000190734863
2023-04-19,5.099999904632568
2023-04-20,4.949999809265137
2023-04-21,5.099999904632568
2023-04-24,4.739999771118164
2023-04-25,4.625
2023-04-26,4.864999771118164
2023-04-27,5.099999904632568
2023-04-28,4.960000038146973
2023-05-01,4.710000038146973
2023-05-02,4.514999866485596
2023-05-03,5.050000190734863
2023-05-04,5.099999904632568
2023-05-05,5.400000095367432
2023-05-08,6.099999904632568
2023-05-09,5.75
2023-05-10,5.5
2023-05-11,5.199999809265137
2023-05-12,4.889999866485596
2023-05-15,5.5
2023-05-16,5.099999904632568
2023-05-17,5.449999809265137
2023-05-18,5.5
2023-05-19,4.849999904632568
2023-05-22,5.449999809265137
2023-05-23,5.550000190734863
2023-05-24,5.349999904632568
2023-05-25,5.5
2023-05-26,5.75
2023-05-30,6.199999809265137
2023-05-31,6.0
2023-06-01,6.550000190734863
2023-06-02,7.050000190734863
2023-06-05,6.699999809265137
2023-06-06,7.150000095367432
2023-06-07,7.0
2023-06-08,6.949999809265137
2023-06-09,6.949999809265137
2023-06-12,6.900000095367432
2023-06-13,7.349999904632568
2023-06-14,6.949999809265137
2023-06-15,7.400000095367432
2023-06-16,6.599999904632568
2023-06-20,6.25
2023-06-21,5.900000095367432
2023-06-22,5.699999809265137
2023-06-23,5.900000095367432
2023-06-26,6.050000190734863
2023-06-27,6.099999904632568
2023-06-28,5.900000095367432
2023-06-29,6.349999904632568
2023-06-30,6.25
2023-07-03,5.949999809265137
2023-07-05,5.75
2023-07-06,5.800000190734863
2023-07-07,6.099999904632568
2023-07-10,6.650000095367432
2023-07-11,6.849999904632568
2023-07-12,6.75
2023-07-13,6.900000095367432
2023-07-14,6.449999809265137
2023-07-17,6.650000095367432
2023-07-18,6.75
2023-07-19,6.449999809265137
2023-07-20,6.099999904632568
2023-07-21,6.300000190734863
2023-07-24,6.300000190734863
2023-07-25,6.0
2023-07-26,6.199999809265137
2023-07-27,5.900000095367432
2023-07-28,6.099999904632568
2023-07-31,6.25
2023-08-01,6.199999809265137
2023-08-02,5.800000190734863
2023-08-03,5.599999904632568
2023-08-04,5.800000190734863
2023-08-07,5.699999809265137
2023-08-08,5.5
2023-08-09,5.050000190734863
2023-08-10,5.25
2023-08-11,5.400000095367432
2023-08-14,5.099999904632568
2023-08-15,5.099999904632568
2023-08-16,5.349999904632568
2023-08-17,5.099999904632568
2023-08-18,5.099999904632568
2023-08-21,4.940000057220459
2023-08-22,4.945000171661377
2023-08-23,5.199999809265137
2023-08-24,4.96999979019165
2023-08-25,4.989999771118164
2023-08-28,5.050000190734863
2023-08-29,5.150000095367432
2023-08-30,5.099999904632568
2023-08-31,4.715000152587891
2023-09-01,4.949999809265137
2023-09-05,5.400000095367432
2023-09-06,5.099999904632568
2023-09-07,4.775000095367432
2023-09-08,4.684999942779541
2023-09-11,4.599999904632568
2023-09-12,4.630000114440918
2023-09-13,4.400000095367432
2023-09-14,4.46999979019165
2023-09-15,4.264999866485596
2023-09-18,4.255000114440918
2023-09-19,4.164999961853027
2023-09-20,3.9749999046325684
2023-09-21,3.8550000190734863
2023-09-22,3.7899999618530273
2023-09-25,3.625
2023-09-26,3.5850000381469727
2023-09-27,3.694999933242798
2023-09-28,3.7899999618530273
2023-09-29,3.825000047683716
2023-10-02,3.619999885559082
2023-10-03,3.3499999046325684
2023-10-04,3.6500000953674316
2023-10-05,3.450000047683716
2023-10-06,3.6500000953674316
2023-10-09,3.5999999046325684
2023-10-10,3.7750000953674316
2023-10-11,3.8299999237060547
2023-10-12,3.634999990463257
2023-10-13,3.5999999046325684
2023-10-16,3.619999885559082
2023-10-17,3.7200000286102295
2023-10-18,3.4049999713897705
2023-10-19,3.1549999713897705
2023-10-20,3.0950000286102295
2023-10-23,2.884999990463257
2023-10-24,2.880000114440918
2023-10-25,2.700000047683716
2023-10-26,2.740000009536743
2023-10-27,2.575000047683716
2023-10-30,2.490000009536743
2023-10-31,2.490000009536743
2023-11-01,2.380000114440918
2023-11-02,2.740000009536743
2023-11-03,3.0799999237060547
2023-11-06,3.1600000858306885
2023-11-07,3.2149999141693115
2023-11-08,3.299999952316284
2023-11-09,2.9649999141693115
2023-11-10,2.9049999713897705
2023-11-13,2.9800000190734863
2023-11-14,2.8949999809265137
2023-11-15,2.9600000381469727
2023-11-16,2.700000047683716
2023-11-17,2.740000009536743
2023-11-20,2.799999952316284
2023-11-21,2.700000047683716
2023-11-22,2.5299999713897705
2023-11-24,2.6549999713897705
2023-11-27,2.5
2023-11-28,2.555000066757202
2023-11-29,2.7149999141693115
2023-11-30,2.7950000762939453
2023-12-01,2.819999933242798
2023-12-04,2.7950000762939453
2023-12-05,2.75
2023-12-06,2.809999942779541
2023-12-07,2.7850000858306885
2023-12-08,2.865000009536743
2023-12-11,2.9049999713897705
2023-12-12,3.434999942779541
2023-12-13,3.7200000286102295
2023-12-14,3.950000047683716
2023-12-15,3.9100000858306885
2023-12-18,3.694999933242798
2023-12-19,3.759999990463257
2023-12-20,3.569999933242798
2023-12-21,3.630000114440918
2023-12-22,4.264999866485596
2023-12-26,4.489999771118164
2023-12-27,4.074999809265137
2023-12-28,4.139999866485596
2023-12-29,3.7899999618530273
2024-01-02,3.6500000953674316
2024-01-03,5.050000190734863
2024-01-04,5.0
2024-01-05,5.599999904632568
2024-01-08,5.849999904632568
2024-01-09,5.0
2024-01-10,5.5
2024-01-11,5.800000190734863
2024-01-12,5.650000095367432
2024-01-16,5.050000190734863
2024-01-17,4.699999809265137
2024-01-18,4.650000095367432
2024-01-19,4.625
2024-01-22,4.675000190734863
2024-01-23,4.71999979019165
2024-01-24,4.414999961853027
2024-01-25,4.460000038146973
2024-01-26,4.275000095367432
2024-01-29,4.324999809265137
2024-01-30,4.090000152587891
2024-01-31,4.260000228881836
2024-02-01,4.135000228881836
2024-02-02,4.349999904632568
2024-02-05,4.170000076293945
2024-02-06,4.480000019073486
2024-02-07,4.210000038146973
2024-02-08,4.394999980926514
2024-02-09,5.349999904632568
2024-02-12,5.099999904632568
2024-02-13,4.704999923706055
2024-02-14,4.925000190734863
2024-02-15,5.349999904632568
2024-02-16,5.300000190734863
2024-02-20,4.760000228881836
2024-02-21,4.699999809265137
2024-02-22,4.760000228881836
2024-02-23,4.764999866485596
2024-02-26,5.050000190734863
2024-02-27,4.824999809265137
2024-02-28,4.710000038146973
2024-02-29,5.050000190734863
2024-03-01,5.150000095367432
2024-03-04,5.150000095367432
2024-03-05,5.050000190734863
2024-03-06,5.449999809265137
2024-03-07,5.949999809265137
2024-03-08,6.599999904632568
2024-03-11,6.5
2024-03-12,5.5
2024-03-13,5.150000095367432
2024-03-14,4.875
2024-03-15,4.965000152587891
2024-03-18,5.050000190734863
2024-03-19,5.199999809265137
2024-03-20,4.809999942779541
2024-03-21,4.360000133514404
2024-03-22,4.090000152587891
2024-03-25,3.9000000953674316
2024-03-26,3.4800000190734863
2024-03-27,3.5399999618530273
2024-03-28,3.930000066757202
2024-04-01,4.139999866485596
2024-04-02,4.039999961853027
2024-04-03,4.110000133514404
2024-04-04,4.170000076293945
2024-04-05,3.990000009536743
2024-04-08,4.039999961853027
2024-04-09,4.190000057220459
2024-04-10,3.9000000953674316
2024-04-11,3.890000104904175
2024-04-12,3.5799999237060547
2024-04-15,3.440000057220459
2024-04-16,3.180000066757202
2024-04-17,2.9800000190734863
2024-04-18,3.0999999046325684
2024-04-19,3.109999895095825
2024-04-22,2.990000009536743
2024-04-23,3.0899999141693115
2024-04-24,3.130000114440918
2024-04-25,2.940000057220459
2024-04-26,3.0899999141693115
2024-04-29,3.240000009536743
2024-04-30,3.119999885559082
2024-05-01,3.069999933242798
2024-05-02,3.0999999046325684
2024-05-03,3.4200000762939453
2024-05-06,3.440000057220459
2024-05-07,3.450000047683716
2024-05-08,3.4600000381469727
2024-05-09,3.490000009536743
2024-05-10,3.3499999046325684
2024-05-13,3.4200000762939453
2024-05-14,3.7899999618530273
2024-05-15,3.5999999046325684
2024-05-16,3.4000000953674316
2024-05-17,3.4000000953674316
2024-05-20,3.4700000286102295
2024-05-21,3.299999952316284
2024-05-22,3.450000047683716
2024-05-23,3.2799999713897705
2024-05-24,3.4100000858306885
2024-05-28,3.299999952316284
2024-05-29,3.1600000858306885
2024-05-30,3.259999990463257
2024-05-31,3.2300000190734863
2024-06-03,3.309999942779541
2024-06-04,3.0899999141693115
2024-06-05,3.059999942779541
2024-06-06,3.1600000858306885
2024-06-07,3.119999885559082
2024-06-10,3.109999895095825
2024-06-11,2.990000009536743
2024-06-12,2.990000009536743
2024-06-13,2.7899999618530273
2024-06-14,2.759999990463257
2024-06-17,2.759999990463257
2024-06-18,2.7699999809265137
2024-06-20,2.559999942779541
2024-06-21,2.5999999046325684
2024-06-24,2.5799999237060547
2024-06-25,2.5299999713897705
2024-06-26,2.5199999809265137
2024-06-27,2.569999933242798
2024-06-28,2.5199999809265137
2024-07-01,2.490000009536743
2024-07-02,2.2899999618530273
2024-07-03,2.3299999237060547
2024-07-05,2.3499999046325684
2024-07-08,2.5399999618530273
2024-07-09,2.7200000286102295
2024-07-10,2.609999895095825
2024-07-11,2.859999895095825
2024-07-12,3.0299999713897705
2024-07-15,3.4000000953674316
2024-07-16,3.759999990463257
2024-07-17,3.380000114440918
2024-07-18,3.309999942779541
2024-07-19,3.2899999618530273
2024-07-22,3.190000057220459
2024-07-23,3.6600000858306885
2024-07-24,3.4200000762939453
2024-07-25,3.369999885559082
2024-07-26,3.6600000858306885
2024-07-29,3.549999952316284
2024-07-30,3.5199999809265137
2024-07-31,3.630000114440918
2024-08-01,3.259999990463257
2024-08-02,3.1600000858306885
2024-08-05,2.9200000762939453
2024-08-06,2.9100000858306885
2024-08-07,2.809999942779541
2024-08-08,2.869999885559082
2024-08-09,2.869999885559082
2024-08-12,2.7799999713897705
2024-08-13,2.859999895095825
2024-08-14,2.690000057220459
2024-08-15,2.700000047683716
2024-08-16,2.7699999809265137
2024-08-19,3.0
2024-08-20,2.9600000381469727
2024-08-21,2.990000009536743
2024-08-22,2.890000104904175
2024-08-23,3.009999990463257
2024-08-26,2.950000047683716
2024-08-27,3.049999952316284
2024-08-28,3.180000066757202
2024-08-29,3.2799999713897705
2024-08-30,3.299999952316284
2024-09-03,2.759999990463257
2024-09-04,2.5199999809265137
2024-09-05,2.5
2024-09-06,2.440000057220459
2024-09-09,2.490000009536743
2024-09-10,2.4100000858306885
2024-09-11,2.549999952316284
2024-09-12,2.7300000190734863
2024-09-13,2.859999895095825
2024-09-16,2.890000104904175
2024-09-17,2.950000047683716
2024-09-18,2.880000114440918
2024-09-19,3.1500000953674316
2024-09-20,3.190000057220459
2024-09-23,3.1700000762939453
2024-09-24,3.3299999237060547
2024-09-25,3.180000066757202
2024-09-26,3.450000047683716
2024-09-27,3.3299999237060547
2024-09-30,3.2899999618530273
2024-10-01,3.069999933242798
2024-10-02,3.1500000953674316
2024-10-03,3.0799999237060547
2024-10-04,3.2799999713897705
2024-10-07,3.450000047683716
2024-10-08,3.5
2024-10-09,3.490000009536743
2024-10-10,3.4600000381469727
2024-10-11,3.4700000286102295
2024-10-14,3.450000047683716
2024-10-15,3.490000009536743
2024-10-16,3.619999885559082
2024-10-17,3.630000114440918
2024-10-18,4.159999847412109
2024-10-21,3.9100000858306885
2024-10-22,4.119999885559082
2024-10-23,4.139999866485596
2024-10-24,4.090000152587891
2024-10-25,4.050000190734863
2024-10-28,4.480000019073486
2024-10-29,4.210000038146973
2024-10-30,4.0
2024-10-31,3.680000066757202
2024-11-01,3.940000057220459
2024-11-04,3.8499999046325684
2024-11-05,4.050000190734863
2024-11-06,4.309999942779541
2024-11-07,4.300000190734863
2024-11-08,4.320000171661377
2024-11-11,4.159999847412109
2024-11-12,4.070000171661377
2024-11-13,3.8499999046325684
2024-11-14,3.7699999809265137
2024-11-15,3.7300000190734863
2024-11-18,3.680000066757202
2024-11-19,3.6600000858306885
2024-11-20,3.450000047683716
2024-11-21,3.7699999809265137
