Date,GRWG
2022-06-07,5.210000038146973
2022-06-08,5.0
2022-06-09,4.519999980926514
2022-06-10,4.380000114440918
2022-06-13,3.869999885559082
2022-06-14,3.8499999046325684
2022-06-15,3.9600000381469727
2022-06-16,3.700000047683716
2022-06-17,3.7799999713897705
2022-06-21,3.9000000953674316
2022-06-22,3.8299999237060547
2022-06-23,4.130000114440918
2022-06-24,4.179999828338623
2022-06-27,3.9800000190734863
2022-06-28,3.7200000286102295
2022-06-29,3.640000104904175
2022-06-30,3.5899999141693115
2022-07-01,3.7899999618530273
2022-07-05,4.28000020980835
2022-07-06,4.21999979019165
2022-07-07,4.429999828338623
2022-07-08,4.340000152587891
2022-07-11,4.110000133514404
2022-07-12,4.130000114440918
2022-07-13,4.199999809265137
2022-07-14,4.369999885559082
2022-07-15,4.199999809265137
2022-07-18,4.260000228881836
2022-07-19,4.570000171661377
2022-07-20,5.139999866485596
2022-07-21,5.230000019073486
2022-07-22,4.929999828338623
2022-07-25,4.840000152587891
2022-07-26,4.480000019073486
2022-07-27,4.659999847412109
2022-07-28,4.78000020980835
2022-07-29,4.849999904632568
2022-08-01,4.71999979019165
2022-08-02,5.369999885559082
2022-08-03,4.900000095367432
2022-08-04,4.619999885559082
2022-08-05,4.849999904632568
2022-08-08,5.5
2022-08-09,5.0
2022-08-10,5.960000038146973
2022-08-11,5.619999885559082
2022-08-12,5.940000057220459
2022-08-15,5.909999847412109
2022-08-16,5.949999809265137
2022-08-17,5.539999961853027
2022-08-18,5.320000171661377
2022-08-19,4.980000019073486
2022-08-22,4.599999904632568
2022-08-23,4.590000152587891
2022-08-24,4.840000152587891
2022-08-25,5.309999942779541
2022-08-26,4.920000076293945
2022-08-29,4.840000152587891
2022-08-30,4.800000190734863
2022-08-31,4.75
2022-09-01,4.46999979019165
2022-09-02,4.389999866485596
2022-09-06,4.320000171661377
2022-09-07,4.5
2022-09-08,4.510000228881836
2022-09-09,4.71999979019165
2022-09-12,4.829999923706055
2022-09-13,4.460000038146973
2022-09-14,4.329999923706055
2022-09-15,4.389999866485596
2022-09-16,4.210000038146973
2022-09-19,4.25
2022-09-20,4.090000152587891
2022-09-21,4.019999980926514
2022-09-22,3.7799999713897705
2022-09-23,3.640000104904175
2022-09-26,3.5199999809265137
2022-09-27,3.5299999713897705
2022-09-28,3.75
2022-09-29,3.609999895095825
2022-09-30,3.5
2022-10-03,3.6500000953674316
2022-10-04,3.809999942779541
2022-10-05,3.619999885559082
2022-10-06,4.360000133514404
2022-10-07,4.010000228881836
2022-10-10,3.549999952316284
2022-10-11,3.424999952316284
2022-10-12,3.450000047683716
2022-10-13,3.5
2022-10-14,3.3499999046325684
2022-10-17,3.630000114440918
2022-10-18,3.5899999141693115
2022-10-19,3.440000057220459
2022-10-20,3.4000000953674316
2022-10-21,3.259999990463257
2022-10-24,3.009999990463257
2022-10-25,3.3399999141693115
2022-10-26,3.4100000858306885
2022-10-27,3.309999942779541
2022-10-28,3.2799999713897705
2022-10-31,3.569999933242798
2022-11-01,3.680000066757202
2022-11-02,3.3399999141693115
2022-11-03,3.4600000381469727
2022-11-04,3.440000057220459
2022-11-07,3.309999942779541
2022-11-08,4.46999979019165
2022-11-09,5.119999885559082
2022-11-10,5.28000020980835
2022-11-11,5.929999828338623
2022-11-14,5.760000228881836
2022-11-15,6.329999923706055
2022-11-16,6.599999904632568
2022-11-17,6.460000038146973
2022-11-18,6.03000020980835
2022-11-21,6.079999923706055
2022-11-22,5.829999923706055
2022-11-23,6.170000076293945
2022-11-25,5.840000152587891
2022-11-28,5.559999942779541
2022-11-29,6.190000057220459
2022-11-30,6.789999961853027
2022-12-01,7.599999904632568
2022-12-02,8.020000457763672
2022-12-05,8.079999923706055
2022-12-06,6.929999828338623
2022-12-07,6.340000152587891
2022-12-08,6.380000114440918
2022-12-09,5.96999979019165
2022-12-12,5.690000057220459
2022-12-13,5.789999961853027
2022-12-14,5.570000171661377
2022-12-15,5.400000095367432
2022-12-16,4.949999809265137
2022-12-19,4.619999885559082
2022-12-20,4.440000057220459
2022-12-21,4.380000114440918
2022-12-22,4.320000171661377
2022-12-23,4.260000228881836
2022-12-27,4.059999942779541
2022-12-28,3.9600000381469727
2022-12-29,4.130000114440918
2022-12-30,3.9200000762939453
2023-01-03,4.090000152587891
2023-01-04,4.460000038146973
2023-01-05,4.199999809265137
2023-01-06,4.190000057220459
2023-01-09,4.119999885559082
2023-01-10,4.199999809265137
2023-01-11,4.230000019073486
2023-01-12,4.480000019073486
2023-01-13,4.659999847412109
2023-01-17,4.78000020980835
2023-01-18,4.590000152587891
2023-01-19,4.210000038146973
2023-01-20,4.269999980926514
2023-01-23,4.489999771118164
2023-01-24,4.5
2023-01-25,4.46999979019165
2023-01-26,4.400000095367432
2023-01-27,4.639999866485596
2023-01-30,4.800000190734863
2023-01-31,5.159999847412109
2023-02-01,5.659999847412109
2023-02-02,5.610000133514404
2023-02-03,5.429999828338623
2023-02-06,5.289999961853027
2023-02-07,4.96999979019165
2023-02-08,4.869999885559082
2023-02-09,4.610000133514404
2023-02-10,4.579999923706055
2023-02-13,4.809999942779541
2023-02-14,4.739999771118164
2023-02-15,4.96999979019165
2023-02-16,5.03000020980835
2023-02-17,4.670000076293945
2023-02-21,4.300000190734863
2023-02-22,4.329999923706055
2023-02-23,4.329999923706055
2023-02-24,4.159999847412109
2023-02-27,4.179999828338623
2023-02-28,4.235000133514404
2023-03-01,4.179999828338623
2023-03-02,4.309999942779541
2023-03-03,4.429999828338623
2023-03-06,4.21999979019165
2023-03-07,4.119999885559082
2023-03-08,3.9800000190734863
2023-03-09,3.809999942779541
2023-03-10,3.740000009536743
2023-03-13,3.8499999046325684
2023-03-14,3.799999952316284
2023-03-15,3.9700000286102295
2023-03-16,3.7200000286102295
2023-03-17,3.549999952316284
2023-03-20,3.380000114440918
2023-03-21,3.5399999618530273
2023-03-22,3.309999942779541
2023-03-23,3.3499999046325684
2023-03-24,3.430000066757202
2023-03-27,3.319999933242798
2023-03-28,3.2300000190734863
2023-03-29,3.3399999141693115
2023-03-30,3.240000009536743
2023-03-31,3.4200000762939453
2023-04-03,3.3499999046325684
2023-04-04,3.2899999618530273
2023-04-05,3.1700000762939453
2023-04-06,3.2200000286102295
2023-04-10,3.299999952316284
2023-04-11,3.4100000858306885
2023-04-12,3.2899999618530273
2023-04-13,3.430000066757202
2023-04-14,3.2300000190734863
2023-04-17,3.3499999046325684
2023-04-18,3.2300000190734863
2023-04-19,3.2100000381469727
2023-04-20,3.0999999046325684
2023-04-21,3.059999942779541
2023-04-24,3.0199999809265137
2023-04-25,2.869999885559082
2023-04-26,2.990000009536743
2023-04-27,3.3499999046325684
2023-04-28,3.4200000762939453
2023-05-01,3.369999885559082
2023-05-02,3.2100000381469727
2023-05-03,3.2200000286102295
2023-05-04,3.309999942779541
2023-05-05,3.619999885559082
2023-05-08,3.740000009536743
2023-05-09,3.700000047683716
2023-05-10,4.909999847412109
2023-05-11,4.519999980926514
2023-05-12,4.039999961853027
2023-05-15,4.050000190734863
2023-05-16,3.7799999713897705
2023-05-17,3.890000104904175
2023-05-18,3.7899999618530273
2023-05-19,3.5399999618530273
2023-05-22,3.8299999237060547
2023-05-23,3.9000000953674316
2023-05-24,3.7200000286102295
2023-05-25,3.5899999141693115
2023-05-26,3.559999942779541
2023-05-30,3.819999933242798
2023-05-31,3.700000047683716
2023-06-01,3.690000057220459
2023-06-02,3.869999885559082
2023-06-05,3.700000047683716
2023-06-06,3.940000057220459
2023-06-07,4.039999961853027
2023-06-08,3.8299999237060547
2023-06-09,3.6700000762939453
2023-06-12,3.809999942779541
2023-06-13,3.8399999141693115
2023-06-14,3.700000047683716
2023-06-15,3.759999990463257
2023-06-16,3.5799999237060547
2023-06-20,3.369999885559082
2023-06-21,3.3399999141693115
2023-06-22,3.359999895095825
2023-06-23,3.2300000190734863
2023-06-26,3.2100000381469727
2023-06-27,3.299999952316284
2023-06-28,3.369999885559082
2023-06-29,3.3399999141693115
2023-06-30,3.4000000953674316
2023-07-03,3.5899999141693115
2023-07-05,3.4000000953674316
2023-07-06,3.259999990463257
2023-07-07,3.369999885559082
2023-07-10,3.509999990463257
2023-07-11,3.740000009536743
2023-07-12,3.7300000190734863
2023-07-13,3.700000047683716
2023-07-14,3.5399999618530273
2023-07-17,3.640000104904175
2023-07-18,3.640000104904175
2023-07-19,3.819999933242798
2023-07-20,3.619999885559082
2023-07-21,3.5799999237060547
2023-07-24,3.569999933242798
2023-07-25,3.509999990463257
2023-07-26,3.690000057220459
2023-07-27,3.559999942779541
2023-07-28,3.6700000762939453
2023-07-31,3.9800000190734863
2023-08-01,4.019999980926514
2023-08-02,3.7300000190734863
2023-08-03,3.7100000381469727
2023-08-04,3.5799999237060547
2023-08-07,3.5299999713897705
2023-08-08,3.630000114440918
2023-08-09,2.799999952316284
2023-08-10,2.944999933242798
2023-08-11,2.9800000190734863
2023-08-14,2.9000000953674316
2023-08-15,2.859999895095825
2023-08-16,2.759999990463257
2023-08-17,2.7300000190734863
2023-08-18,2.7699999809265137
2023-08-21,2.740000009536743
2023-08-22,2.6600000858306885
2023-08-23,2.6500000953674316
2023-08-24,2.609999895095825
2023-08-25,2.630000114440918
2023-08-28,2.6600000858306885
2023-08-29,2.6600000858306885
2023-08-30,3.0
2023-08-31,3.25
2023-09-01,3.25
2023-09-05,3.299999952316284
2023-09-06,3.2100000381469727
2023-09-07,3.25
2023-09-08,3.450000047683716
2023-09-11,3.6600000858306885
2023-09-12,3.4600000381469727
2023-09-13,3.390000104904175
2023-09-14,3.5899999141693115
2023-09-15,3.609999895095825
2023-09-18,3.4100000858306885
2023-09-19,3.259999990463257
2023-09-20,3.1600000858306885
2023-09-21,3.0799999237060547
2023-09-22,3.009999990463257
2023-09-25,2.9600000381469727
2023-09-26,2.859999895095825
2023-09-27,2.890000104904175
2023-09-28,2.890000104904175
2023-09-29,2.9200000762939453
2023-10-02,2.799999952316284
2023-10-03,2.7200000286102295
2023-10-04,2.7699999809265137
2023-10-05,2.7799999713897705
2023-10-06,2.759999990463257
2023-10-09,2.7100000381469727
2023-10-10,2.799999952316284
2023-10-11,2.740000009536743
2023-10-12,2.5899999141693115
2023-10-13,2.559999942779541
2023-10-16,2.640000104904175
2023-10-17,2.630000114440918
2023-10-18,2.365000009536743
2023-10-19,2.2300000190734863
2023-10-20,2.180000066757202
2023-10-23,2.130000114440918
2023-10-24,2.180000066757202
2023-10-25,2.049999952316284
2023-10-26,1.940000057220459
2023-10-27,1.8600000143051147
2023-10-30,1.940000057220459
2023-10-31,2.0399999618530273
2023-11-01,2.049999952316284
2023-11-02,2.180000066757202
2023-11-03,2.2699999809265137
2023-11-06,2.109999895095825
2023-11-07,2.1449999809265137
2023-11-08,2.0299999713897705
2023-11-09,1.7949999570846558
2023-11-10,1.8799999952316284
2023-11-13,1.9500000476837158
2023-11-14,2.200000047683716
2023-11-15,2.359999895095825
2023-11-16,2.450000047683716
2023-11-17,2.740000009536743
2023-11-20,2.640000104904175
2023-11-21,2.5
2023-11-22,2.680000066757202
2023-11-24,2.7200000286102295
2023-11-27,2.6500000953674316
2023-11-28,2.6700000762939453
2023-11-29,2.7799999713897705
2023-11-30,2.6600000858306885
2023-12-01,2.9100000858306885
2023-12-04,3.0
2023-12-05,2.75
2023-12-06,2.690000057220459
2023-12-07,2.690000057220459
2023-12-08,2.7300000190734863
2023-12-11,2.5399999618530273
2023-12-12,2.380000114440918
2023-12-13,2.549999952316284
2023-12-14,2.450000047683716
2023-12-15,2.3399999141693115
2023-12-18,2.2799999713897705
2023-12-19,2.5899999141693115
2023-12-20,2.390000104904175
2023-12-21,2.369999885559082
2023-12-22,2.4600000381469727
2023-12-26,2.559999942779541
2023-12-27,2.559999942779541
2023-12-28,2.5799999237060547
2023-12-29,2.509999990463257
2024-01-02,2.549999952316284
2024-01-03,2.5299999713897705
2024-01-04,2.450000047683716
2024-01-05,2.4800000190734863
2024-01-08,2.75
2024-01-09,2.5399999618530273
2024-01-10,2.4800000190734863
2024-01-11,2.4600000381469727
2024-01-12,2.4700000286102295
2024-01-16,2.6700000762939453
2024-01-17,2.509999990463257
2024-01-18,2.3399999141693115
2024-01-19,2.390000104904175
2024-01-22,2.430000066757202
2024-01-23,2.4200000762939453
2024-01-24,2.390000104904175
2024-01-25,2.4200000762939453
2024-01-26,2.440000057220459
2024-01-29,2.569999933242798
2024-01-30,2.440000057220459
2024-01-31,2.309999942779541
2024-02-01,2.390000104904175
2024-02-02,2.4000000953674316
2024-02-05,2.2300000190734863
2024-02-06,2.3299999237060547
2024-02-07,2.240000009536743
2024-02-08,2.299999952316284
2024-02-09,2.309999942779541
2024-02-12,2.2799999713897705
2024-02-13,2.0999999046325684
2024-02-14,2.180000066757202
2024-02-15,2.319999933242798
2024-02-16,2.309999942779541
2024-02-20,2.2200000286102295
2024-02-21,2.0999999046325684
2024-02-22,2.0299999713897705
2024-02-23,2.0199999809265137
2024-02-26,2.049999952316284
2024-02-27,2.1500000953674316
2024-02-28,2.059999942779541
2024-02-29,2.140000104904175
2024-03-01,2.200000047683716
2024-03-04,2.1700000762939453
2024-03-05,2.119999885559082
2024-03-06,2.119999885559082
2024-03-07,2.180000066757202
2024-03-08,2.180000066757202
2024-03-11,2.130000114440918
2024-03-12,2.059999942779541
2024-03-13,2.0399999618530273
2024-03-14,1.9049999713897705
2024-03-15,2.0
2024-03-18,2.0
2024-03-19,1.9700000286102295
2024-03-20,1.940000057220459
2024-03-21,2.0199999809265137
2024-03-22,2.2300000190734863
2024-03-25,2.5399999618530273
2024-03-26,2.7699999809265137
2024-03-27,3.049999952316284
2024-03-28,2.859999895095825
2024-04-01,2.9000000953674316
2024-04-02,2.859999895095825
2024-04-03,3.3299999237060547
2024-04-04,2.799999952316284
2024-04-05,2.8299999237060547
2024-04-08,2.6600000858306885
2024-04-09,2.5799999237060547
2024-04-10,2.490000009536743
2024-04-11,2.5899999141693115
2024-04-12,2.380000114440918
2024-04-15,2.2799999713897705
2024-04-16,2.2300000190734863
2024-04-17,2.140000104904175
2024-04-18,2.109999895095825
2024-04-19,2.109999895095825
2024-04-22,2.259999990463257
2024-04-23,2.4600000381469727
2024-04-24,2.3499999046325684
2024-04-25,2.200000047683716
2024-04-26,2.2200000286102295
2024-04-29,2.299999952316284
2024-04-30,2.990000009536743
2024-05-01,2.450000047683716
2024-05-02,2.5399999618530273
2024-05-03,2.690000057220459
2024-05-06,2.7799999713897705
2024-05-07,2.759999990463257
2024-05-08,2.680000066757202
2024-05-09,2.9800000190734863
2024-05-10,2.9200000762939453
2024-05-13,2.890000104904175
2024-05-14,2.8399999141693115
2024-05-15,2.759999990463257
2024-05-16,2.890000104904175
2024-05-17,2.609999895095825
2024-05-20,2.5799999237060547
2024-05-21,2.569999933242798
2024-05-22,2.490000009536743
2024-05-23,2.4700000286102295
2024-05-24,2.5199999809265137
2024-05-28,2.559999942779541
2024-05-29,2.5
2024-05-30,2.5199999809265137
2024-05-31,2.5299999713897705
2024-06-03,2.5399999618530273
2024-06-04,2.5199999809265137
2024-06-05,2.630000114440918
2024-06-06,2.5899999141693115
2024-06-07,2.5399999618530273
2024-06-10,2.549999952316284
2024-06-11,2.6600000858306885
2024-06-12,2.5799999237060547
2024-06-13,2.549999952316284
2024-06-14,2.4200000762939453
2024-06-17,2.4000000953674316
2024-06-18,2.4100000858306885
2024-06-20,2.2799999713897705
2024-06-21,2.2200000286102295
2024-06-24,2.2699999809265137
2024-06-25,2.2899999618530273
2024-06-26,2.25
2024-06-27,2.2100000381469727
2024-06-28,2.1500000953674316
2024-07-01,2.2100000381469727
2024-07-02,2.1700000762939453
2024-07-03,2.190000057220459
2024-07-05,2.109999895095825
2024-07-08,2.2100000381469727
2024-07-09,2.2200000286102295
2024-07-10,2.200000047683716
2024-07-11,2.3499999046325684
2024-07-12,2.3299999237060547
2024-07-15,2.4700000286102295
2024-07-16,2.569999933242798
2024-07-17,2.569999933242798
2024-07-18,2.450000047683716
2024-07-19,2.380000114440918
2024-07-22,2.6600000858306885
2024-07-23,2.5399999618530273
2024-07-24,2.380000114440918
2024-07-25,2.4000000953674316
2024-07-26,2.4200000762939453
2024-07-29,2.309999942779541
2024-07-30,2.319999933242798
2024-07-31,2.309999942779541
2024-08-01,2.180000066757202
2024-08-02,2.059999942779541
2024-08-05,1.9199999570846558
2024-08-06,2.009999990463257
2024-08-07,1.899999976158142
2024-08-08,1.9800000190734863
2024-08-09,1.809999942779541
2024-08-12,1.7949999570846558
2024-08-13,1.9299999475479126
2024-08-14,1.9199999570846558
2024-08-15,2.059999942779541
2024-08-16,2.2699999809265137
2024-08-19,2.2699999809265137
2024-08-20,2.200000047683716
2024-08-21,2.240000009536743
2024-08-22,2.180000066757202
2024-08-23,2.299999952316284
2024-08-26,2.2300000190734863
2024-08-27,1.9900000095367432
2024-08-28,2.0
2024-08-29,1.9600000381469727
2024-08-30,1.9500000476837158
2024-09-03,1.9299999475479126
2024-09-04,1.909999966621399
2024-09-05,1.8899999856948853
2024-09-06,1.8600000143051147
2024-09-09,1.9299999475479126
2024-09-10,1.940000057220459
2024-09-11,1.9800000190734863
2024-09-12,1.9900000095367432
2024-09-13,2.049999952316284
2024-09-16,2.0199999809265137
2024-09-17,2.1500000953674316
2024-09-18,2.1500000953674316
2024-09-19,2.1500000953674316
2024-09-20,2.0399999618530273
2024-09-23,2.0
2024-09-24,2.0899999141693115
2024-09-25,1.9800000190734863
2024-09-26,2.009999990463257
2024-09-27,2.0899999141693115
2024-09-30,2.130000114440918
2024-10-01,2.049999952316284
2024-10-02,2.0299999713897705
2024-10-03,2.049999952316284
2024-10-04,2.069999933242798
2024-10-07,2.049999952316284
2024-10-08,2.0999999046325684
2024-10-09,2.0299999713897705
2024-10-10,1.9800000190734863
2024-10-11,2.049999952316284
2024-10-14,2.009999990463257
2024-10-15,2.0399999618530273
2024-10-16,2.059999942779541
2024-10-17,2.0299999713897705
2024-10-18,2.069999933242798
2024-10-21,2.0299999713897705
2024-10-22,2.180000066757202
2024-10-23,2.109999895095825
2024-10-24,2.0799999237060547
2024-10-25,2.0899999141693115
2024-10-28,2.109999895095825
2024-10-29,2.140000104904175
2024-10-30,2.109999895095825
2024-10-31,2.055000066757202
2024-11-01,2.0899999141693115
2024-11-04,2.200000047683716
2024-11-05,2.240000009536743
2024-11-06,1.8899999856948853
2024-11-07,1.8799999952316284
2024-11-08,1.8700000047683716
2024-11-11,1.8600000143051147
2024-11-12,1.7300000190734863
2024-11-13,1.8700000047683716
2024-11-14,1.7799999713897705
2024-11-15,1.6799999475479126
2024-11-18,1.75
2024-11-19,1.75
2024-11-20,1.7799999713897705
2024-11-21,1.850000023841858
