Date,KKR
2022-06-10,51.04999923706055
2022-06-13,46.7599983215332
2022-06-14,47.099998474121094
2022-06-15,48.689998626708984
2022-06-16,45.060001373291016
2022-06-17,45.18000030517578
2022-06-21,46.369998931884766
2022-06-22,45.81999969482422
2022-06-23,46.38999938964844
2022-06-24,48.56999969482422
2022-06-27,48.470001220703125
2022-06-28,48.560001373291016
2022-06-29,47.349998474121094
2022-06-30,46.290000915527344
2022-07-01,46.72999954223633
2022-07-05,47.650001525878906
2022-07-06,47.34000015258789
2022-07-07,48.689998626708984
2022-07-08,47.54999923706055
2022-07-11,47.27000045776367
2022-07-12,46.66999816894531
2022-07-13,46.16999816894531
2022-07-14,45.83000183105469
2022-07-15,48.2400016784668
2022-07-18,48.709999084472656
2022-07-19,50.790000915527344
2022-07-20,51.61000061035156
2022-07-21,52.45000076293945
2022-07-22,51.33000183105469
2022-07-25,52.13999938964844
2022-07-26,51.099998474121094
2022-07-27,52.630001068115234
2022-07-28,55.439998626708984
2022-07-29,55.459999084472656
2022-08-01,55.529998779296875
2022-08-02,52.2400016784668
2022-08-03,53.290000915527344
2022-08-04,53.2400016784668
2022-08-05,52.41999816894531
2022-08-08,52.810001373291016
2022-08-09,51.75
2022-08-10,55.5
2022-08-11,56.65999984741211
2022-08-12,57.119998931884766
2022-08-15,57.52000045776367
2022-08-16,57.20000076293945
2022-08-17,56.540000915527344
2022-08-18,55.83000183105469
2022-08-19,54.09000015258789
2022-08-22,52.91999816894531
2022-08-23,52.83000183105469
2022-08-24,53.15999984741211
2022-08-25,54.41999816894531
2022-08-26,51.630001068115234
2022-08-29,51.150001525878906
2022-08-30,50.70000076293945
2022-08-31,50.560001373291016
2022-09-01,50.130001068115234
2022-09-02,49.25
2022-09-06,48.52000045776367
2022-09-07,49.43000030517578
2022-09-08,50.06999969482422
2022-09-09,51.5
2022-09-12,52.68000030517578
2022-09-13,50.0
2022-09-14,50.13999938964844
2022-09-15,49.63999938964844
2022-09-16,48.52000045776367
2022-09-19,49.5099983215332
2022-09-20,47.68000030517578
2022-09-21,46.119998931884766
2022-09-22,45.11000061035156
2022-09-23,43.88999938964844
2022-09-26,43.65999984741211
2022-09-27,43.93000030517578
2022-09-28,45.02000045776367
2022-09-29,43.29999923706055
2022-09-30,43.0
2022-10-03,43.970001220703125
2022-10-04,47.38999938964844
2022-10-05,47.290000915527344
2022-10-06,47.040000915527344
2022-10-07,44.900001525878906
2022-10-10,44.9900016784668
2022-10-11,44.13999938964844
2022-10-12,44.380001068115234
2022-10-13,45.52000045776367
2022-10-14,44.31999969482422
2022-10-17,45.18000030517578
2022-10-18,46.439998626708984
2022-10-19,45.77000045776367
2022-10-20,44.90999984741211
2022-10-21,46.34000015258789
2022-10-24,46.2599983215332
2022-10-25,47.27000045776367
2022-10-26,48.2400016784668
2022-10-27,48.72999954223633
2022-10-28,49.380001068115234
2022-10-31,48.630001068115234
2022-11-01,49.470001220703125
2022-11-02,49.84000015258789
2022-11-03,48.47999954223633
2022-11-04,51.33000183105469
2022-11-07,52.540000915527344
2022-11-08,52.65999984741211
2022-11-09,50.5
2022-11-10,56.380001068115234
2022-11-11,57.08000183105469
2022-11-14,53.619998931884766
2022-11-15,54.16999816894531
2022-11-16,53.13999938964844
2022-11-17,51.939998626708984
2022-11-18,51.84000015258789
2022-11-21,51.33000183105469
2022-11-22,51.849998474121094
2022-11-23,52.08000183105469
2022-11-25,51.849998474121094
2022-11-28,50.54999923706055
2022-11-29,50.54999923706055
2022-11-30,51.91999816894531
2022-12-01,52.54999923706055
2022-12-02,52.25
2022-12-05,49.56999969482422
2022-12-06,49.04999923706055
2022-12-07,47.349998474121094
2022-12-08,48.27000045776367
2022-12-09,48.0
2022-12-12,48.33000183105469
2022-12-13,49.939998626708984
2022-12-14,49.349998474121094
2022-12-15,47.470001220703125
2022-12-16,46.58000183105469
2022-12-19,46.0
2022-12-20,46.22999954223633
2022-12-21,47.650001525878906
2022-12-22,46.61000061035156
2022-12-23,46.869998931884766
2022-12-27,45.88999938964844
2022-12-28,45.20000076293945
2022-12-29,46.7400016784668
2022-12-30,46.41999816894531
2023-01-03,46.68000030517578
2023-01-04,48.099998474121094
2023-01-05,47.400001525878906
2023-01-06,48.18000030517578
2023-01-09,49.63999938964844
2023-01-10,50.130001068115234
2023-01-11,52.22999954223633
2023-01-12,53.66999816894531
2023-01-13,54.0
2023-01-17,53.529998779296875
2023-01-18,53.0099983215332
2023-01-19,50.5
2023-01-20,53.18000030517578
2023-01-23,53.88999938964844
2023-01-24,53.369998931884766
2023-01-25,53.56999969482422
2023-01-26,55.31999969482422
2023-01-27,55.5
2023-01-30,54.43000030517578
2023-01-31,55.810001373291016
2023-02-01,56.9900016784668
2023-02-02,58.0099983215332
2023-02-03,57.150001525878906
2023-02-06,56.02000045776367
2023-02-07,58.939998626708984
2023-02-08,58.27000045776367
2023-02-09,57.70000076293945
2023-02-10,57.9900016784668
2023-02-13,59.099998474121094
2023-02-14,58.599998474121094
2023-02-15,58.900001525878906
2023-02-16,57.54999923706055
2023-02-17,57.18000030517578
2023-02-21,55.70000076293945
2023-02-22,55.5099983215332
2023-02-23,55.900001525878906
2023-02-24,55.029998779296875
2023-02-27,55.650001525878906
2023-02-28,56.349998474121094
2023-03-01,55.95000076293945
2023-03-02,55.810001373291016
2023-03-03,56.959999084472656
2023-03-06,57.08000183105469
2023-03-07,55.849998474121094
2023-03-08,57.0
2023-03-09,54.45000076293945
2023-03-10,50.310001373291016
2023-03-13,49.83000183105469
2023-03-14,50.869998931884766
2023-03-15,49.83000183105469
2023-03-16,49.7400016784668
2023-03-17,48.439998626708984
2023-03-20,48.599998474121094
2023-03-21,51.029998779296875
2023-03-22,50.36000061035156
2023-03-23,50.56999969482422
2023-03-24,50.04999923706055
2023-03-27,50.41999816894531
2023-03-28,50.349998474121094
2023-03-29,51.130001068115234
2023-03-30,51.349998474121094
2023-03-31,52.52000045776367
2023-04-03,51.93000030517578
2023-04-04,51.0099983215332
2023-04-05,49.810001373291016
2023-04-06,49.310001373291016
2023-04-10,50.400001525878906
2023-04-11,51.5
2023-04-12,51.290000915527344
2023-04-13,52.0
2023-04-14,51.90999984741211
2023-04-17,52.31999969482422
2023-04-18,53.029998779296875
2023-04-19,53.91999816894531
2023-04-20,52.959999084472656
2023-04-21,52.52000045776367
2023-04-24,52.4900016784668
2023-04-25,51.040000915527344
2023-04-26,50.29999923706055
2023-04-27,51.36000061035156
2023-04-28,53.06999969482422
2023-05-01,53.25
2023-05-02,51.220001220703125
2023-05-03,51.310001373291016
2023-05-04,49.599998474121094
2023-05-05,51.5099983215332
2023-05-08,49.310001373291016
2023-05-09,49.0099983215332
2023-05-10,49.18000030517578
2023-05-11,48.61000061035156
2023-05-12,48.4900016784668
2023-05-15,49.11000061035156
2023-05-16,47.790000915527344
2023-05-17,49.38999938964844
2023-05-18,49.970001220703125
2023-05-19,50.029998779296875
2023-05-22,51.189998626708984
2023-05-23,50.119998931884766
2023-05-24,49.439998626708984
2023-05-25,50.70000076293945
2023-05-26,51.68000030517578
2023-05-30,51.66999816894531
2023-05-31,51.4900016784668
2023-06-01,52.43000030517578
2023-06-02,53.630001068115234
2023-06-05,54.04999923706055
2023-06-06,54.529998779296875
2023-06-07,54.70000076293945
2023-06-08,54.709999084472656
2023-06-09,55.18000030517578
2023-06-12,55.66999816894531
2023-06-13,56.88999938964844
2023-06-14,57.029998779296875
2023-06-15,58.61000061035156
2023-06-16,57.20000076293945
2023-06-20,56.630001068115234
2023-06-21,55.779998779296875
2023-06-22,55.189998626708984
2023-06-23,53.59000015258789
2023-06-26,53.09000015258789
2023-06-27,54.91999816894531
2023-06-28,55.7400016784668
2023-06-29,55.95000076293945
2023-06-30,56.0
2023-07-03,56.5
2023-07-05,55.27000045776367
2023-07-06,53.90999984741211
2023-07-07,54.869998931884766
2023-07-10,55.16999816894531
2023-07-11,56.310001373291016
2023-07-12,58.59000015258789
2023-07-13,61.209999084472656
2023-07-14,60.560001373291016
2023-07-17,60.68000030517578
2023-07-18,61.75
2023-07-19,61.09000015258789
2023-07-20,60.9900016784668
2023-07-21,60.4900016784668
2023-07-24,60.77000045776367
2023-07-25,60.93000030517578
2023-07-26,60.68000030517578
2023-07-27,59.130001068115234
2023-07-28,59.95000076293945
2023-07-31,59.380001068115234
2023-08-01,59.72999954223633
2023-08-02,58.90999984741211
2023-08-03,59.2400016784668
2023-08-04,60.189998626708984
2023-08-07,61.810001373291016
2023-08-08,61.189998626708984
2023-08-09,61.56999969482422
2023-08-10,62.310001373291016
2023-08-11,61.90999984741211
2023-08-14,61.779998779296875
2023-08-15,60.45000076293945
2023-08-16,59.13999938964844
2023-08-17,59.150001525878906
2023-08-18,60.20000076293945
2023-08-21,59.86000061035156
2023-08-22,59.040000915527344
2023-08-23,60.220001220703125
2023-08-24,59.54999923706055
2023-08-25,59.5
2023-08-28,60.63999938964844
2023-08-29,61.720001220703125
2023-08-30,61.869998931884766
2023-08-31,62.810001373291016
2023-09-01,62.20000076293945
2023-09-05,61.97999954223633
2023-09-06,61.720001220703125
2023-09-07,61.380001068115234
2023-09-08,62.81999969482422
2023-09-11,63.20000076293945
2023-09-12,63.790000915527344
2023-09-13,63.220001220703125
2023-09-14,63.720001220703125
2023-09-15,64.4000015258789
2023-09-18,64.45999908447266
2023-09-19,63.43000030517578
2023-09-20,63.630001068115234
2023-09-21,61.380001068115234
2023-09-22,62.15999984741211
2023-09-25,63.54999923706055
2023-09-26,61.5099983215332
2023-09-27,62.09000015258789
2023-09-28,62.54999923706055
2023-09-29,61.599998474121094
2023-10-02,60.9900016784668
2023-10-03,59.0
2023-10-04,59.77000045776367
2023-10-05,60.41999816894531
2023-10-06,62.029998779296875
2023-10-09,61.599998474121094
2023-10-10,62.06999969482422
2023-10-11,63.099998474121094
2023-10-12,61.29999923706055
2023-10-13,60.25
2023-10-16,60.34000015258789
2023-10-17,60.439998626708984
2023-10-18,57.95000076293945
2023-10-19,55.61000061035156
2023-10-20,54.90999984741211
2023-10-23,55.22999954223633
2023-10-24,56.220001220703125
2023-10-25,54.880001068115234
2023-10-26,54.56999969482422
2023-10-27,54.099998474121094
2023-10-30,55.060001373291016
2023-10-31,55.400001525878906
2023-11-01,56.95000076293945
2023-11-02,58.720001220703125
2023-11-03,61.09000015258789
2023-11-06,59.380001068115234
2023-11-07,62.34000015258789
2023-11-08,62.40999984741211
2023-11-09,62.29999923706055
2023-11-10,63.54999923706055
2023-11-13,63.970001220703125
2023-11-14,66.62999725341797
2023-11-15,66.41000366210938
2023-11-16,66.02999877929688
2023-11-17,66.91999816894531
2023-11-20,68.08999633789062
2023-11-21,68.22000122070312
2023-11-22,68.44999694824219
2023-11-24,69.19999694824219
2023-11-27,69.05999755859375
2023-11-28,69.37999725341797
2023-11-29,74.73999786376953
2023-11-30,75.83999633789062
2023-12-01,74.87000274658203
2023-12-04,75.22000122070312
2023-12-05,75.44000244140625
2023-12-06,74.7300033569336
2023-12-07,75.48999786376953
2023-12-08,76.94999694824219
2023-12-11,77.2300033569336
2023-12-12,77.54000091552734
2023-12-13,79.58000183105469
2023-12-14,83.01000213623047
2023-12-15,83.80999755859375
2023-12-18,84.47000122070312
2023-12-19,84.69000244140625
2023-12-20,82.02999877929688
2023-12-21,81.8499984741211
2023-12-22,81.91999816894531
2023-12-26,82.18000030517578
2023-12-27,83.33999633789062
2023-12-28,83.58000183105469
2023-12-29,82.8499984741211
2024-01-02,81.30999755859375
2024-01-03,79.88999938964844
2024-01-04,79.95999908447266
2024-01-05,81.2699966430664
2024-01-08,82.12000274658203
2024-01-09,81.4000015258789
2024-01-10,82.41999816894531
2024-01-11,81.87000274658203
2024-01-12,81.79000091552734
2024-01-16,81.55000305175781
2024-01-17,81.19999694824219
2024-01-18,81.55999755859375
2024-01-19,84.19000244140625
2024-01-22,84.26000213623047
2024-01-23,83.98999786376953
2024-01-24,83.33999633789062
2024-01-25,85.3499984741211
2024-01-26,86.75
2024-01-29,87.16000366210938
2024-01-30,87.7699966430664
2024-01-31,86.58000183105469
2024-02-01,88.1500015258789
2024-02-02,89.5199966430664
2024-02-05,88.44999694824219
2024-02-06,93.58000183105469
2024-02-07,94.7300033569336
2024-02-08,96.55000305175781
2024-02-09,97.02999877929688
2024-02-12,97.62000274658203
2024-02-13,95.87999725341797
2024-02-14,95.94999694824219
2024-02-15,96.22000122070312
2024-02-16,95.66000366210938
2024-02-20,93.13999938964844
2024-02-21,93.66000366210938
2024-02-22,95.7699966430664
2024-02-23,95.80000305175781
2024-02-26,95.80000305175781
2024-02-27,96.0199966430664
2024-02-28,95.8499984741211
2024-02-29,98.26000213623047
2024-03-01,98.93000030517578
2024-03-04,98.62000274658203
2024-03-05,96.61000061035156
2024-03-06,97.0
2024-03-07,97.9800033569336
2024-03-08,98.6500015258789
2024-03-11,97.38999938964844
2024-03-12,99.18000030517578
2024-03-13,97.95999908447266
2024-03-14,96.83999633789062
2024-03-15,96.69999694824219
2024-03-18,95.1500015258789
2024-03-19,95.76000213623047
2024-03-20,98.5999984741211
2024-03-21,101.63999938964844
2024-03-22,100.76000213623047
2024-03-25,100.8499984741211
2024-03-26,101.05000305175781
2024-03-27,100.51000213623047
2024-03-28,100.58000183105469
2024-04-01,100.0
2024-04-02,97.9000015258789
2024-04-03,99.55000305175781
2024-04-04,98.16999816894531
2024-04-05,100.93000030517578
2024-04-08,101.6500015258789
2024-04-09,100.2699966430664
2024-04-10,99.01000213623047
2024-04-11,100.44999694824219
2024-04-12,97.29000091552734
2024-04-15,95.83999633789062
2024-04-16,96.29000091552734
2024-04-17,94.62999725341797
2024-04-18,93.3499984741211
2024-04-19,92.62000274658203
2024-04-22,94.47000122070312
2024-04-23,97.97000122070312
2024-04-24,96.7699966430664
2024-04-25,94.87000274658203
2024-04-26,95.54000091552734
2024-04-29,95.27999877929688
2024-04-30,93.06999969482422
2024-05-01,95.12000274658203
2024-05-02,97.12999725341797
2024-05-03,95.01000213623047
2024-05-06,98.25
2024-05-07,99.54000091552734
2024-05-08,99.66999816894531
2024-05-09,102.22000122070312
2024-05-10,103.12999725341797
2024-05-13,100.23999786376953
2024-05-14,102.44000244140625
2024-05-15,107.66999816894531
2024-05-16,104.1500015258789
2024-05-17,104.63999938964844
2024-05-20,104.87999725341797
2024-05-21,106.48999786376953
2024-05-22,105.7699966430664
2024-05-23,103.9800033569336
2024-05-24,106.43000030517578
2024-05-28,105.44000244140625
2024-05-29,103.19999694824219
2024-05-30,103.83000183105469
2024-05-31,102.83999633789062
2024-06-03,103.16999816894531
2024-06-04,101.30999755859375
2024-06-05,103.4000015258789
2024-06-06,99.48999786376953
2024-06-07,97.98999786376953
2024-06-10,108.94999694824219
2024-06-11,110.20999908447266
2024-06-12,111.48999786376953
2024-06-13,109.36000061035156
2024-06-14,109.18000030517578
2024-06-17,110.16999816894531
2024-06-18,110.4800033569336
2024-06-20,110.05000305175781
2024-06-21,108.81999969482422
2024-06-24,107.47000122070312
2024-06-25,107.41999816894531
2024-06-26,105.77999877929688
2024-06-27,105.86000061035156
2024-06-28,105.23999786376953
2024-07-01,104.51000213623047
2024-07-02,105.93000030517578
2024-07-03,106.05999755859375
2024-07-05,106.08000183105469
2024-07-08,105.06999969482422
2024-07-09,105.58000183105469
2024-07-10,109.44999694824219
2024-07-11,108.8499984741211
2024-07-12,110.73999786376953
2024-07-15,114.95999908447266
2024-07-16,116.66999816894531
2024-07-17,113.77999877929688
2024-07-18,114.91000366210938
2024-07-19,115.1500015258789
2024-07-22,117.87000274658203
2024-07-23,117.95999908447266
2024-07-24,115.7300033569336
2024-07-25,116.70999908447266
2024-07-26,118.51000213623047
2024-07-29,118.5999984741211
2024-07-30,119.98999786376953
2024-07-31,123.44999694824219
2024-08-01,119.75
2024-08-02,108.62000274658203
2024-08-05,106.2300033569336
2024-08-06,109.5999984741211
2024-08-07,108.79000091552734
2024-08-08,112.77999877929688
2024-08-09,113.87000274658203
2024-08-12,112.69000244140625
2024-08-13,115.80999755859375
2024-08-14,118.37999725341797
2024-08-15,120.22000122070312
2024-08-16,119.08000183105469
2024-08-19,120.18000030517578
2024-08-20,118.6500015258789
2024-08-21,118.76000213623047
2024-08-22,118.7300033569336
2024-08-23,122.2300033569336
2024-08-26,122.1500015258789
2024-08-27,122.38999938964844
2024-08-28,121.62999725341797
2024-08-29,122.16999816894531
2024-08-30,123.7699966430664
2024-09-03,118.2699966430664
2024-09-04,117.66999816894531
2024-09-05,118.44000244140625
2024-09-06,116.23999786376953
2024-09-09,118.45999908447266
2024-09-10,118.05999755859375
2024-09-11,118.29000091552734
2024-09-12,120.36000061035156
2024-09-13,122.80000305175781
2024-09-16,126.54000091552734
2024-09-17,127.97000122070312
2024-09-18,129.25
2024-09-19,132.8000030517578
2024-09-20,133.22999572753906
2024-09-23,132.60000610351562
2024-09-24,132.38999938964844
2024-09-25,131.6699981689453
2024-09-26,131.3800048828125
2024-09-27,132.13999938964844
2024-09-30,130.5800018310547
2024-10-01,129.8699951171875
2024-10-02,132.22000122070312
2024-10-03,130.89999389648438
2024-10-04,133.27999877929688
2024-10-07,131.3300018310547
2024-10-08,131.35000610351562
2024-10-09,134.9499969482422
2024-10-10,133.1199951171875
2024-10-11,135.58999633789062
2024-10-14,136.5399932861328
2024-10-15,135.77999877929688
2024-10-16,135.6699981689453
2024-10-17,137.83999633789062
2024-10-18,139.80999755859375
2024-10-21,140.57000732421875
2024-10-22,140.1699981689453
2024-10-23,138.5500030517578
2024-10-24,143.27999877929688
2024-10-25,139.8800048828125
2024-10-28,140.75
2024-10-29,139.3300018310547
2024-10-30,140.17999267578125
2024-10-31,138.24000549316406
2024-11-01,137.5800018310547
2024-11-04,136.80999755859375
2024-11-05,138.99000549316406
2024-11-06,152.27000427246094
2024-11-07,150.7100067138672
2024-11-08,152.1999969482422
2024-11-11,155.89999389648438
2024-11-12,153.16000366210938
2024-11-13,152.1300048828125
2024-11-14,150.52000427246094
2024-11-15,150.02000427246094
2024-11-18,152.4499969482422
2024-11-19,152.77999877929688
2024-11-20,152.17999267578125
2024-11-21,157.6699981689453
