Date,LRCX
2023-01-18,46.68899917602539
2023-01-19,45.388999938964844
2023-01-20,47.25
2023-01-23,49.077999114990234
2023-01-24,48.75
2023-01-25,48.84000015258789
2023-01-26,49.775001525878906
2023-01-27,48.28799819946289
2023-01-30,47.862998962402344
2023-01-31,50.0099983215332
2023-02-01,53.0260009765625
2023-02-02,54.104000091552734
2023-02-03,52.92499923706055
2023-02-06,52.095001220703125
2023-02-07,53.32400131225586
2023-02-08,51.79100036621094
2023-02-09,51.551998138427734
2023-02-10,50.5
2023-02-13,51.02899932861328
2023-02-14,51.62099838256836
2023-02-15,52.02899932861328
2023-02-16,50.132999420166016
2023-02-17,49.566001892089844
2023-02-21,47.82899856567383
2023-02-22,47.7239990234375
2023-02-23,48.53799819946289
2023-02-24,47.861000061035156
2023-02-27,48.270999908447266
2023-02-28,48.60100173950195
2023-03-01,49.09199905395508
2023-03-02,48.99800109863281
2023-03-03,49.165000915527344
2023-03-06,48.52199935913086
2023-03-07,47.965999603271484
2023-03-08,49.34000015258789
2023-03-09,49.02799987792969
2023-03-10,47.88199996948242
2023-03-13,47.70000076293945
2023-03-14,49.39799880981445
2023-03-15,48.70500183105469
2023-03-16,51.51900100708008
2023-03-17,50.83599853515625
2023-03-20,51.32899856567383
2023-03-21,50.736000061035156
2023-03-22,50.630001068115234
2023-03-23,52.35900115966797
2023-03-24,50.20600128173828
2023-03-27,49.57699966430664
2023-03-28,48.507999420166016
2023-03-29,51.57500076293945
2023-03-30,53.13600158691406
2023-03-31,53.012001037597656
2023-04-03,52.1510009765625
2023-04-04,50.42900085449219
2023-04-05,49.347999572753906
2023-04-06,49.37900161743164
2023-04-10,50.74599838256836
2023-04-11,50.750999450683594
2023-04-12,49.707000732421875
2023-04-13,49.834999084472656
2023-04-14,50.08399963378906
2023-04-17,49.26599884033203
2023-04-18,49.5369987487793
2023-04-19,49.10200119018555
2023-04-20,52.652000427246094
2023-04-21,51.71900177001953
2023-04-24,51.4379997253418
2023-04-25,49.97200012207031
2023-04-26,49.7400016784668
2023-04-27,51.888999938964844
2023-04-28,52.40800094604492
2023-05-01,52.382999420166016
2023-05-02,52.1879997253418
2023-05-03,51.45500183105469
2023-05-04,51.2239990234375
2023-05-05,52.97600173950195
2023-05-08,52.67900085449219
2023-05-09,51.57699966430664
2023-05-10,52.72999954223633
2023-05-11,52.74800109863281
2023-05-12,52.709999084472656
2023-05-15,55.22700119018555
2023-05-16,55.893001556396484
2023-05-17,57.4109992980957
2023-05-18,59.874000549316406
2023-05-19,58.88600158691406
2023-05-22,58.50699996948242
2023-05-23,57.3489990234375
2023-05-24,56.58700180053711
2023-05-25,60.209999084472656
2023-05-26,62.82500076293945
2023-05-30,62.99599838256836
2023-05-31,61.66999816894531
2023-06-01,61.986000061035156
2023-06-02,61.367000579833984
2023-06-05,60.56100082397461
2023-06-06,61.220001220703125
2023-06-07,61.077999114990234
2023-06-08,61.45399856567383
2023-06-09,60.659000396728516
2023-06-12,62.75299835205078
2023-06-13,62.55400085449219
2023-06-14,63.00299835205078
2023-06-15,62.099998474121094
2023-06-16,61.26499938964844
2023-06-20,61.428001403808594
2023-06-21,60.58000183105469
2023-06-22,61.98699951171875
2023-06-23,60.875999450683594
2023-06-26,62.03300094604492
2023-06-27,64.91600036621094
2023-06-28,64.21800231933594
2023-06-29,64.03600311279297
2023-06-30,64.28600311279297
2023-07-03,65.0989990234375
2023-07-05,62.858001708984375
2023-07-06,62.099998474121094
2023-07-07,61.7869987487793
2023-07-10,62.763999938964844
2023-07-11,61.94200134277344
2023-07-12,62.2599983215332
2023-07-13,63.83000183105469
2023-07-14,63.85599899291992
2023-07-17,66.00700378417969
2023-07-18,65.59400177001953
2023-07-19,64.01100158691406
2023-07-20,61.551998138427734
2023-07-21,62.362998962402344
2023-07-24,63.90299987792969
2023-07-25,65.02400207519531
2023-07-26,64.23699951171875
2023-07-27,70.19499969482422
2023-07-28,72.1259994506836
2023-07-31,71.8489990234375
2023-08-01,71.58999633789062
2023-08-02,68.58799743652344
2023-08-03,69.33599853515625
2023-08-04,69.0459976196289
2023-08-07,70.53600311279297
2023-08-08,69.5999984741211
2023-08-09,68.6050033569336
2023-08-10,68.63899993896484
2023-08-11,65.1969985961914
2023-08-14,66.72000122070312
2023-08-15,65.58300018310547
2023-08-16,64.62899780273438
2023-08-17,64.85600280761719
2023-08-18,65.29399871826172
2023-08-21,66.92400360107422
2023-08-22,66.68199920654297
2023-08-23,67.80899810791016
2023-08-24,65.59300231933594
2023-08-25,66.0270004272461
2023-08-28,66.63200378417969
2023-08-29,68.46499633789062
2023-08-30,68.65299987792969
2023-08-31,70.23999786376953
2023-09-01,70.19599914550781
2023-09-05,70.0770034790039
2023-09-06,69.6240005493164
2023-09-07,67.66999816894531
2023-09-08,66.88800048828125
2023-09-11,66.36799621582031
2023-09-12,65.2699966430664
2023-09-13,65.86599731445312
2023-09-14,65.64299774169922
2023-09-15,62.31100082397461
2023-09-18,63.564998626708984
2023-09-19,62.51499938964844
2023-09-20,61.88600158691406
2023-09-21,61.03900146484375
2023-09-22,61.9109992980957
2023-09-25,62.058998107910156
2023-09-26,60.599998474121094
2023-09-27,61.391998291015625
2023-09-28,62.75199890136719
2023-09-29,62.676998138427734
2023-10-02,63.0880012512207
2023-10-03,61.81100082397461
2023-10-04,63.237998962402344
2023-10-05,62.58300018310547
2023-10-06,62.81100082397461
2023-10-09,62.76900100708008
2023-10-10,63.4379997253418
2023-10-11,64.1729965209961
2023-10-12,65.49600219726562
2023-10-13,64.51200103759766
2023-10-16,65.06999969482422
2023-10-17,64.99500274658203
2023-10-18,64.2239990234375
2023-10-19,60.19499969482422
2023-10-20,60.03499984741211
2023-10-23,59.95800018310547
2023-10-24,60.402000427246094
2023-10-25,58.33399963378906
2023-10-26,58.51300048828125
2023-10-27,58.402000427246094
2023-10-30,58.349998474121094
2023-10-31,58.821998596191406
2023-11-01,60.66600036621094
2023-11-02,62.327999114990234
2023-11-03,63.40800094604492
2023-11-06,63.904998779296875
2023-11-07,64.1259994506836
2023-11-08,64.75800323486328
2023-11-09,65.0260009765625
2023-11-10,68.54299926757812
2023-11-13,67.34300231933594
2023-11-14,69.49199676513672
2023-11-15,69.79000091552734
2023-11-16,70.04399871826172
2023-11-17,70.03399658203125
2023-11-20,71.91500091552734
2023-11-21,70.73699951171875
2023-11-22,71.74600219726562
2023-11-24,71.75
2023-11-27,72.24500274658203
2023-11-28,71.03900146484375
2023-11-29,71.39900207519531
2023-11-30,71.59200286865234
2023-12-01,72.20800018310547
2023-12-04,71.00599670410156
2023-12-05,69.71399688720703
2023-12-06,69.48699951171875
2023-12-07,70.8030014038086
2023-12-08,70.31700134277344
2023-12-11,73.55899810791016
2023-12-12,73.1240005493164
2023-12-13,73.46499633789062
2023-12-14,76.72100067138672
2023-12-15,77.3499984741211
2023-12-18,76.99199676513672
2023-12-19,78.10099792480469
2023-12-20,75.49299621582031
2023-12-21,77.69200134277344
2023-12-22,77.9990005493164
2023-12-26,79.57099914550781
2023-12-27,79.49299621582031
2023-12-28,78.96700286865234
2023-12-29,78.32599639892578
2024-01-02,74.93000030517578
2024-01-03,73.69300079345703
2024-01-04,73.10800170898438
2024-01-05,73.23999786376953
2024-01-08,75.71600341796875
2024-01-09,75.2020034790039
2024-01-10,74.96900177001953
2024-01-11,76.0199966430664
2024-01-12,75.96700286865234
2024-01-16,76.11399841308594
2024-01-17,75.29000091552734
2024-01-18,78.56500244140625
2024-01-19,82.63200378417969
2024-01-22,83.35399627685547
2024-01-23,83.03900146484375
2024-01-24,84.81600189208984
2024-01-25,86.55999755859375
2024-01-26,83.90399932861328
2024-01-29,84.58000183105469
2024-01-30,83.5790023803711
2024-01-31,82.51699829101562
2024-02-01,83.22100067138672
2024-02-02,83.87000274658203
2024-02-05,85.13200378417969
2024-02-06,83.46199798583984
2024-02-07,84.85399627685547
2024-02-08,86.43599700927734
2024-02-09,91.15799713134766
2024-02-12,90.80000305175781
2024-02-13,89.25900268554688
2024-02-14,91.56999969482422
2024-02-15,91.37799835205078
2024-02-16,92.60299682617188
2024-02-20,90.04399871826172
2024-02-21,90.19300079345703
2024-02-22,94.43599700927734
2024-02-23,92.8499984741211
2024-02-26,93.8759994506836
2024-02-27,93.072998046875
2024-02-28,92.26699829101562
2024-02-29,93.82499694824219
2024-03-01,98.15299987792969
2024-03-04,97.75199890136719
2024-03-05,96.30999755859375
2024-03-06,98.18599700927734
2024-03-07,99.45700073242188
2024-03-08,95.66500091552734
2024-03-11,93.12000274658203
2024-03-12,95.08300018310547
2024-03-13,92.6709976196289
2024-03-14,92.56800079345703
2024-03-15,91.00900268554688
2024-03-18,92.52799987792969
2024-03-19,93.1050033569336
2024-03-20,94.90799713134766
2024-03-21,98.25700378417969
2024-03-22,97.79000091552734
2024-03-25,97.14600372314453
2024-03-26,96.7229995727539
2024-03-27,96.56700134277344
2024-03-28,97.15699768066406
2024-04-01,98.17900085449219
2024-04-02,96.73300170898438
2024-04-03,97.83699798583984
2024-04-04,95.16300201416016
2024-04-05,96.85800170898438
2024-04-08,96.72599792480469
2024-04-09,97.33399963378906
2024-04-10,96.16400146484375
2024-04-11,98.3479995727539
2024-04-12,95.7040023803711
2024-04-15,94.61699676513672
2024-04-16,96.322998046875
2024-04-17,91.22599792480469
2024-04-18,88.89199829101562
2024-04-19,87.0250015258789
2024-04-22,86.80699920654297
2024-04-23,88.74199676513672
2024-04-24,88.48899841308594
2024-04-25,90.14700317382812
2024-04-26,92.53700256347656
2024-04-29,92.88099670410156
2024-04-30,89.44100189208984
2024-05-01,86.80999755859375
2024-05-02,88.36799621582031
2024-05-03,90.85299682617188
2024-05-06,92.4540023803711
2024-05-07,91.49099731445312
2024-05-08,91.3280029296875
2024-05-09,90.75399780273438
2024-05-10,91.54199981689453
2024-05-13,90.37899780273438
2024-05-14,91.25399780273438
2024-05-15,94.7750015258789
2024-05-16,94.29000091552734
2024-05-17,91.20700073242188
2024-05-20,94.2040023803711
2024-05-21,96.4000015258789
2024-05-22,96.5770034790039
2024-05-23,95.81300354003906
2024-05-24,97.05699920654297
2024-05-28,97.1259994506836
2024-05-29,95.3239974975586
2024-05-30,95.06999969482422
2024-05-31,93.24400329589844
2024-06-03,93.56300354003906
2024-06-04,92.27300262451172
2024-06-05,97.1719970703125
2024-06-06,96.21900177001953
2024-06-07,96.27200317382812
2024-06-10,100.30699920654297
2024-06-11,99.9749984741211
2024-06-12,103.76300048828125
2024-06-13,103.8499984741211
2024-06-14,103.5979995727539
2024-06-17,107.16999816894531
2024-06-18,108.95800018310547
2024-06-20,106.13099670410156
2024-06-21,105.03500366210938
2024-06-24,102.44200134277344
2024-06-25,105.29000091552734
2024-06-26,105.57599639892578
2024-06-27,105.58300018310547
2024-06-28,106.48500061035156
2024-07-01,106.06300354003906
2024-07-02,107.28199768066406
2024-07-03,108.27400207519531
2024-07-05,108.77999877929688
2024-07-08,110.16100311279297
2024-07-09,111.25499725341797
2024-07-10,112.7300033569336
2024-07-11,105.99400329589844
2024-07-12,106.98200225830078
2024-07-15,106.91100311279297
2024-07-16,107.5989990234375
2024-07-17,96.76799774169922
2024-07-18,95.26000213623047
2024-07-19,91.71099853515625
2024-07-22,97.70600128173828
2024-07-23,95.96900177001953
2024-07-24,90.98699951171875
2024-07-25,88.41200256347656
2024-07-26,89.46399688720703
2024-07-29,89.23400115966797
2024-07-30,85.48600006103516
2024-07-31,92.1240005493164
2024-08-01,83.03299713134766
2024-08-02,76.30000305175781
2024-08-05,77.03900146484375
2024-08-06,77.01699829101562
2024-08-07,74.80500030517578
2024-08-08,79.91300201416016
2024-08-09,80.79000091552734
2024-08-12,81.08899688720703
2024-08-13,84.07599639892578
2024-08-14,84.53299713134766
2024-08-15,89.01000213623047
2024-08-16,87.11399841308594
2024-08-19,88.12799835205078
2024-08-20,86.28600311279297
2024-08-21,87.33300018310547
2024-08-22,83.5719985961914
2024-08-23,84.73699951171875
2024-08-26,81.89099884033203
2024-08-27,82.04399871826172
2024-08-28,80.51100158691406
2024-08-29,79.73200225830078
2024-08-30,82.10099792480469
2024-09-03,76.5719985961914
2024-09-04,76.44400024414062
2024-09-05,75.59200286865234
2024-09-06,73.38300323486328
2024-09-09,73.43099975585938
2024-09-10,73.15599822998047
2024-09-11,76.68499755859375
2024-09-12,74.77799987792969
2024-09-13,76.97200012207031
2024-09-16,75.84700012207031
2024-09-17,76.60399627685547
2024-09-18,75.58699798583984
2024-09-19,78.90699768066406
2024-09-20,77.31900024414062
2024-09-23,78.40799713134766
2024-09-24,79.10600280761719
2024-09-25,80.375
2024-09-26,84.75
2024-09-27,82.71199798583984
2024-09-30,81.60800170898438
2024-10-01,79.73799896240234
2024-10-02,81.40899658203125
2024-10-03,81.11000061035156
2024-10-04,81.54000091552734
2024-10-07,80.61000061035156
2024-10-08,81.01000213623047
2024-10-09,82.86000061035156
2024-10-10,82.05999755859375
2024-10-11,82.88999938964844
2024-10-14,85.69999694824219
2024-10-15,76.36000061035156
2024-10-16,74.13999938964844
2024-10-17,73.13999938964844
2024-10-18,72.83999633789062
2024-10-21,72.83999633789062
2024-10-22,73.0
2024-10-23,72.86000061035156
2024-10-24,76.56999969482422
2024-10-25,77.68000030517578
2024-10-28,75.44999694824219
2024-10-29,78.30999755859375
2024-10-30,76.44999694824219
2024-10-31,74.3499984741211
2024-11-01,74.80000305175781
2024-11-04,74.16999816894531
2024-11-05,76.4000015258789
2024-11-06,76.77999877929688
2024-11-07,79.20999908447266
2024-11-08,78.19999694824219
2024-11-11,76.16999816894531
2024-11-12,75.69999694824219
2024-11-13,73.8499984741211
2024-11-14,74.79000091552734
2024-11-15,70.05000305175781
2024-11-18,70.56999969482422
2024-11-19,70.16999816894531
2024-11-20,70.05000305175781
2024-11-21,73.12999725341797
