Date,PHM
2022-08-11,44.27000045776367
2022-08-12,44.95000076293945
2022-08-15,44.40999984741211
2022-08-16,44.54999923706055
2022-08-17,43.5
2022-08-18,43.709999084472656
2022-08-19,42.310001373291016
2022-08-22,40.9900016784668
2022-08-23,41.150001525878906
2022-08-24,42.09000015258789
2022-08-25,43.04999923706055
2022-08-26,41.040000915527344
2022-08-29,40.90999984741211
2022-08-30,40.97999954223633
2022-08-31,40.65999984741211
2022-09-01,40.560001373291016
2022-09-02,40.45000076293945
2022-09-06,39.810001373291016
2022-09-07,40.630001068115234
2022-09-08,40.81999969482422
2022-09-09,41.77000045776367
2022-09-12,42.130001068115234
2022-09-13,39.20000076293945
2022-09-14,38.90999984741211
2022-09-15,38.86000061035156
2022-09-16,39.36000061035156
2022-09-19,40.66999816894531
2022-09-20,39.97999954223633
2022-09-21,39.34000015258789
2022-09-22,38.90999984741211
2022-09-23,39.150001525878906
2022-09-26,37.90999984741211
2022-09-27,37.540000915527344
2022-09-28,39.439998626708984
2022-09-29,38.13999938964844
2022-09-30,37.5
2022-10-03,39.25
2022-10-04,40.9900016784668
2022-10-05,40.86000061035156
2022-10-06,41.27000045776367
2022-10-07,40.09000015258789
2022-10-10,39.86000061035156
2022-10-11,39.95000076293945
2022-10-12,39.0
2022-10-13,38.849998474121094
2022-10-14,37.58000183105469
2022-10-17,38.33000183105469
2022-10-18,39.630001068115234
2022-10-19,37.15999984741211
2022-10-20,36.59000015258789
2022-10-21,37.4900016784668
2022-10-24,37.959999084472656
2022-10-25,39.54999923706055
2022-10-26,38.880001068115234
2022-10-27,39.22999954223633
2022-10-28,40.33000183105469
2022-10-31,39.9900016784668
2022-11-01,39.79999923706055
2022-11-02,38.63999938964844
2022-11-03,37.220001220703125
2022-11-04,38.2599983215332
2022-11-07,38.720001220703125
2022-11-08,38.91999816894531
2022-11-09,38.58000183105469
2022-11-10,43.779998779296875
2022-11-11,44.369998931884766
2022-11-14,42.5099983215332
2022-11-15,43.619998931884766
2022-11-16,43.70000076293945
2022-11-17,42.84000015258789
2022-11-18,42.849998474121094
2022-11-21,42.40999984741211
2022-11-22,43.72999954223633
2022-11-23,44.70000076293945
2022-11-25,44.52000045776367
2022-11-28,43.81999969482422
2022-11-29,44.09000015258789
2022-11-30,44.779998779296875
2022-12-01,45.150001525878906
2022-12-02,44.59000015258789
2022-12-05,43.709999084472656
2022-12-06,43.380001068115234
2022-12-07,44.599998474121094
2022-12-08,44.40999984741211
2022-12-09,43.91999816894531
2022-12-12,44.81999969482422
2022-12-13,45.790000915527344
2022-12-14,46.33000183105469
2022-12-15,47.04999923706055
2022-12-16,46.29999923706055
2022-12-19,45.08000183105469
2022-12-20,44.779998779296875
2022-12-21,45.7599983215332
2022-12-22,46.029998779296875
2022-12-23,45.790000915527344
2022-12-27,45.869998931884766
2022-12-28,44.88999938964844
2022-12-29,45.81999969482422
2022-12-30,45.529998779296875
2023-01-03,46.20000076293945
2023-01-04,47.40999984741211
2023-01-05,47.66999816894531
2023-01-06,48.310001373291016
2023-01-09,48.130001068115234
2023-01-10,48.43000030517578
2023-01-11,49.83000183105469
2023-01-12,50.310001373291016
2023-01-13,50.7400016784668
2023-01-17,51.06999969482422
2023-01-18,50.970001220703125
2023-01-19,50.18000030517578
2023-01-20,50.709999084472656
2023-01-23,51.060001373291016
2023-01-24,51.619998931884766
2023-01-25,51.97999954223633
2023-01-26,52.369998931884766
2023-01-27,52.619998931884766
2023-01-30,51.9900016784668
2023-01-31,56.88999938964844
2023-02-01,58.439998626708984
2023-02-02,60.27000045776367
2023-02-03,58.79999923706055
2023-02-06,57.47999954223633
2023-02-07,58.06999969482422
2023-02-08,55.5099983215332
2023-02-09,55.56999969482422
2023-02-10,55.97999954223633
2023-02-13,57.38999938964844
2023-02-14,56.47999954223633
2023-02-15,56.7400016784668
2023-02-16,55.90999984741211
2023-02-17,54.29999923706055
2023-02-21,52.7599983215332
2023-02-22,53.119998931884766
2023-02-23,54.0
2023-02-24,53.58000183105469
2023-02-27,53.70000076293945
2023-02-28,54.66999816894531
2023-03-01,54.220001220703125
2023-03-02,54.279998779296875
2023-03-03,55.189998626708984
2023-03-06,54.790000915527344
2023-03-07,54.040000915527344
2023-03-08,54.75
2023-03-09,54.439998626708984
2023-03-10,53.470001220703125
2023-03-13,54.209999084472656
2023-03-14,55.02000045776367
2023-03-15,54.619998931884766
2023-03-16,55.959999084472656
2023-03-17,55.41999816894531
2023-03-20,55.36000061035156
2023-03-21,55.81999969482422
2023-03-22,55.93000030517578
2023-03-23,56.38999938964844
2023-03-24,56.65999984741211
2023-03-27,56.54999923706055
2023-03-28,57.27000045776367
2023-03-29,57.150001525878906
2023-03-30,56.779998779296875
2023-03-31,58.279998779296875
2023-04-03,59.0
2023-04-04,58.41999816894531
2023-04-05,58.630001068115234
2023-04-06,57.84000015258789
2023-04-10,58.33000183105469
2023-04-11,59.7599983215332
2023-04-12,59.75
2023-04-13,59.209999084472656
2023-04-14,60.13999938964844
2023-04-17,60.59000015258789
2023-04-18,62.59000015258789
2023-04-19,62.439998626708984
2023-04-20,62.810001373291016
2023-04-21,62.83000183105469
2023-04-24,63.86000061035156
2023-04-25,64.94999694824219
2023-04-26,64.62999725341797
2023-04-27,66.2699966430664
2023-04-28,67.1500015258789
2023-05-01,65.77999877929688
2023-05-02,65.7699966430664
2023-05-03,66.48999786376953
2023-05-04,66.37000274658203
2023-05-05,67.0199966430664
2023-05-08,67.77999877929688
2023-05-09,67.7300033569336
2023-05-10,67.80000305175781
2023-05-11,68.12000274658203
2023-05-12,68.43000030517578
2023-05-15,68.55000305175781
2023-05-16,69.36000061035156
2023-05-17,69.5
2023-05-18,70.1500015258789
2023-05-19,69.18000030517578
2023-05-22,67.41999816894531
2023-05-23,65.69000244140625
2023-05-24,65.76000213623047
2023-05-25,66.5199966430664
2023-05-26,65.87000274658203
2023-05-30,66.69000244140625
2023-05-31,66.08000183105469
2023-06-01,67.30000305175781
2023-06-02,69.37999725341797
2023-06-05,69.41999816894531
2023-06-06,72.18000030517578
2023-06-07,71.56999969482422
2023-06-08,71.20999908447266
2023-06-09,71.98999786376953
2023-06-12,72.9000015258789
2023-06-13,73.88999938964844
2023-06-14,73.25
2023-06-15,73.95999908447266
2023-06-16,73.51000213623047
2023-06-20,74.87999725341797
2023-06-21,75.75
2023-06-22,76.05000305175781
2023-06-23,76.2699966430664
2023-06-26,76.02999877929688
2023-06-27,78.66999816894531
2023-06-28,77.72000122070312
2023-06-29,77.31999969482422
2023-06-30,77.68000030517578
2023-07-03,77.29000091552734
2023-07-05,77.12000274658203
2023-07-06,75.01000213623047
2023-07-07,75.02999877929688
2023-07-10,77.37999725341797
2023-07-11,78.19999694824219
2023-07-12,80.0
2023-07-13,80.3499984741211
2023-07-14,82.51000213623047
2023-07-17,81.69999694824219
2023-07-18,82.0199966430664
2023-07-19,81.95999908447266
2023-07-20,77.5199966430664
2023-07-21,78.08999633789062
2023-07-24,78.52999877929688
2023-07-25,83.41999816894531
2023-07-26,84.30000305175781
2023-07-27,83.63999938964844
2023-07-28,84.81999969482422
2023-07-31,84.38999938964844
2023-08-01,84.62000274658203
2023-08-02,83.55999755859375
2023-08-03,81.44999694824219
2023-08-04,84.3499984741211
2023-08-07,85.62999725341797
2023-08-08,86.01000213623047
2023-08-09,85.06999969482422
2023-08-10,82.95999908447266
2023-08-11,82.7699966430664
2023-08-14,84.04000091552734
2023-08-15,84.23999786376953
2023-08-16,82.55999755859375
2023-08-17,78.79000091552734
2023-08-18,79.30000305175781
2023-08-21,77.95999908447266
2023-08-22,78.83000183105469
2023-08-23,79.66000366210938
2023-08-24,78.37000274658203
2023-08-25,77.16999816894531
2023-08-28,77.7699966430664
2023-08-29,79.91000366210938
2023-08-30,81.0999984741211
2023-08-31,82.05999755859375
2023-09-01,82.62999725341797
2023-09-05,77.88999938964844
2023-09-06,79.20999908447266
2023-09-07,80.9800033569336
2023-09-08,80.72000122070312
2023-09-11,81.69999694824219
2023-09-12,78.37000274658203
2023-09-13,76.95999908447266
2023-09-14,78.58000183105469
2023-09-15,76.2699966430664
2023-09-18,76.62000274658203
2023-09-19,77.13999938964844
2023-09-20,76.44999694824219
2023-09-21,73.9000015258789
2023-09-22,73.94000244140625
2023-09-25,73.93000030517578
2023-09-26,73.2699966430664
2023-09-27,73.19999694824219
2023-09-28,74.7699966430664
2023-09-29,74.05000305175781
2023-10-02,73.22000122070312
2023-10-03,70.7300033569336
2023-10-04,72.36000061035156
2023-10-05,71.87000274658203
2023-10-06,72.19999694824219
2023-10-09,73.12000274658203
2023-10-10,73.93000030517578
2023-10-11,75.58999633789062
2023-10-12,71.91000366210938
2023-10-13,72.88999938964844
2023-10-16,72.87999725341797
2023-10-17,73.45999908447266
2023-10-18,71.80000305175781
2023-10-19,70.12999725341797
2023-10-20,69.6500015258789
2023-10-23,70.56999969482422
2023-10-24,71.6500015258789
2023-10-25,71.0199966430664
2023-10-26,72.33999633789062
2023-10-27,71.91999816894531
2023-10-30,72.2300033569336
2023-10-31,73.58999633789062
2023-11-01,77.2300033569336
2023-11-02,80.16999816894531
2023-11-03,83.37000274658203
2023-11-06,81.86000061035156
2023-11-07,82.02999877929688
2023-11-08,81.69000244140625
2023-11-09,80.91000366210938
2023-11-10,82.37000274658203
2023-11-13,82.04000091552734
2023-11-14,87.8499984741211
2023-11-15,87.04000091552734
2023-11-16,86.97000122070312
2023-11-17,88.30000305175781
2023-11-20,88.26000213623047
2023-11-21,87.29000091552734
2023-11-22,87.94000244140625
2023-11-24,88.0999984741211
2023-11-27,87.91000366210938
2023-11-28,87.58999633789062
2023-11-29,88.01000213623047
2023-11-30,88.41999816894531
2023-12-01,91.0199966430664
2023-12-04,91.0199966430664
2023-12-05,90.91999816894531
2023-12-06,92.45999908447266
2023-12-07,94.45999908447266
2023-12-08,96.30999755859375
2023-12-11,96.05000305175781
2023-12-12,95.98999786376953
2023-12-13,97.95999908447266
2023-12-14,104.87999725341797
2023-12-15,102.48999786376953
2023-12-18,102.0
2023-12-19,102.94000244140625
2023-12-20,102.08000183105469
2023-12-21,102.43000030517578
2023-12-22,102.43000030517578
2023-12-26,103.18000030517578
2023-12-27,103.93000030517578
2023-12-28,103.48999786376953
2023-12-29,103.22000122070312
2024-01-02,101.55000305175781
2024-01-03,100.47000122070312
2024-01-04,100.30999755859375
2024-01-05,101.4800033569336
2024-01-08,103.7300033569336
2024-01-09,103.30999755859375
2024-01-10,105.20999908447266
2024-01-11,105.81999969482422
2024-01-12,104.91000366210938
2024-01-16,104.12000274658203
2024-01-17,103.75
2024-01-18,104.2300033569336
2024-01-19,106.06999969482422
2024-01-22,109.23999786376953
2024-01-23,103.5999984741211
2024-01-24,102.36000061035156
2024-01-25,105.12999725341797
2024-01-26,105.12000274658203
2024-01-29,106.05999755859375
2024-01-30,105.55000305175781
2024-01-31,104.55999755859375
2024-02-01,106.7300033569336
2024-02-02,105.97000122070312
2024-02-05,104.3499984741211
2024-02-06,102.56999969482422
2024-02-07,103.01000213623047
2024-02-08,103.26000213623047
2024-02-09,103.0999984741211
2024-02-12,105.68000030517578
2024-02-13,102.0
2024-02-14,103.81999969482422
2024-02-15,104.4800033569336
2024-02-16,101.44999694824219
2024-02-20,103.04000091552734
2024-02-21,103.62000274658203
2024-02-22,104.68000030517578
2024-02-23,105.73999786376953
2024-02-26,106.19999694824219
2024-02-27,106.86000061035156
2024-02-28,106.43000030517578
2024-02-29,108.37999725341797
2024-03-01,111.20999908447266
2024-03-04,111.02999877929688
2024-03-05,110.44999694824219
2024-03-06,111.44000244140625
2024-03-07,113.80000305175781
2024-03-08,112.68000030517578
2024-03-11,110.8499984741211
2024-03-12,112.16000366210938
2024-03-13,114.27999877929688
2024-03-14,109.72000122070312
2024-03-15,110.9000015258789
2024-03-18,110.18000030517578
2024-03-19,111.41000366210938
2024-03-20,113.98999786376953
2024-03-21,116.05999755859375
2024-03-22,116.44999694824219
2024-03-25,115.69000244140625
2024-03-26,115.98999786376953
2024-03-27,118.01000213623047
2024-03-28,120.62000274658203
2024-04-01,118.43000030517578
2024-04-02,114.19999694824219
2024-04-03,115.62000274658203
2024-04-04,113.83999633789062
2024-04-05,116.3499984741211
2024-04-08,115.05000305175781
2024-04-09,115.38999938964844
2024-04-10,109.4000015258789
2024-04-11,110.58000183105469
2024-04-12,110.88999938964844
2024-04-15,108.79000091552734
2024-04-16,106.86000061035156
2024-04-17,106.1500015258789
2024-04-18,105.95999908447266
2024-04-19,105.43000030517578
2024-04-22,107.83000183105469
2024-04-23,112.76000213623047
2024-04-24,112.26000213623047
2024-04-25,111.36000061035156
2024-04-26,113.80000305175781
2024-04-29,114.55999755859375
2024-04-30,111.41999816894531
2024-05-01,111.81999969482422
2024-05-02,113.8499984741211
2024-05-03,116.63999938964844
2024-05-06,117.6500015258789
2024-05-07,116.94999694824219
2024-05-08,115.79000091552734
2024-05-09,116.98999786376953
2024-05-10,117.68000030517578
2024-05-13,116.37999725341797
2024-05-14,116.18000030517578
2024-05-15,122.06999969482422
2024-05-16,118.66000366210938
2024-05-17,119.06999969482422
2024-05-20,119.19999694824219
2024-05-21,117.9000015258789
2024-05-22,114.19999694824219
2024-05-23,112.73999786376953
2024-05-24,114.30000305175781
2024-05-28,113.26000213623047
2024-05-29,112.54000091552734
2024-05-30,115.7699966430664
2024-05-31,117.31999969482422
2024-06-03,115.48999786376953
2024-06-04,112.88999938964844
2024-06-05,115.56999969482422
2024-06-06,114.48999786376953
2024-06-07,111.54000091552734
2024-06-10,113.4000015258789
2024-06-11,110.94999694824219
2024-06-12,115.36000061035156
2024-06-13,115.47000122070312
2024-06-14,114.08999633789062
2024-06-17,114.41000366210938
2024-06-18,111.13999938964844
2024-06-20,110.69000244140625
2024-06-21,111.56999969482422
2024-06-24,112.68000030517578
2024-06-25,110.04000091552734
2024-06-26,110.05000305175781
2024-06-27,109.75
2024-06-28,110.0999984741211
2024-07-01,106.2300033569336
2024-07-02,104.5199966430664
2024-07-03,105.05999755859375
2024-07-05,103.94999694824219
2024-07-08,105.26000213623047
2024-07-09,104.69999694824219
2024-07-10,107.1500015258789
2024-07-11,113.83999633789062
2024-07-12,116.33000183105469
2024-07-15,116.23999786376953
2024-07-16,124.55999755859375
2024-07-17,121.72000122070312
2024-07-18,124.80000305175781
2024-07-19,124.76000213623047
2024-07-22,125.63999938964844
2024-07-23,125.66999816894531
2024-07-24,122.55999755859375
2024-07-25,125.0
2024-07-26,129.99000549316406
2024-07-29,132.91000366210938
2024-07-30,133.17999267578125
2024-07-31,132.0
2024-08-01,129.27999877929688
2024-08-02,127.66999816894531
2024-08-05,123.36000061035156
2024-08-06,123.6500015258789
2024-08-07,119.9800033569336
2024-08-08,122.12999725341797
2024-08-09,123.0199966430664
2024-08-12,121.95999908447266
2024-08-13,123.58000183105469
2024-08-14,121.87000274658203
2024-08-15,122.5199966430664
2024-08-16,122.58999633789062
2024-08-19,125.18000030517578
2024-08-20,124.73999786376953
2024-08-21,128.5399932861328
2024-08-22,129.22000122070312
2024-08-23,135.1300048828125
2024-08-26,133.6300048828125
2024-08-27,131.5800018310547
2024-08-28,131.11000061035156
2024-08-29,130.1300048828125
2024-08-30,131.64999389648438
2024-09-03,128.7899932861328
2024-09-04,128.2899932861328
2024-09-05,128.27000427246094
2024-09-06,130.1999969482422
2024-09-09,131.60000610351562
2024-09-10,132.6999969482422
2024-09-11,131.44000244140625
2024-09-12,135.3000030517578
2024-09-13,139.5399932861328
2024-09-16,140.05999755859375
2024-09-17,140.4600067138672
2024-09-18,140.99000549316406
2024-09-19,144.97999572753906
2024-09-20,141.86000061035156
2024-09-23,143.5399932861328
2024-09-24,143.25999450683594
2024-09-25,140.4600067138672
2024-09-26,139.97000122070312
2024-09-27,143.1699981689453
2024-09-30,143.52999877929688
2024-10-01,144.61000061035156
2024-10-02,143.3000030517578
2024-10-03,142.97000122070312
2024-10-04,139.44000244140625
2024-10-07,139.42999267578125
2024-10-08,140.1699981689453
2024-10-09,139.38999938964844
2024-10-10,138.66000366210938
2024-10-11,139.1999969482422
2024-10-14,142.5399932861328
2024-10-15,144.6199951171875
2024-10-16,146.8000030517578
2024-10-17,145.9600067138672
2024-10-18,149.0399932861328
2024-10-21,144.25999450683594
2024-10-22,133.80999755859375
2024-10-23,133.16000366210938
2024-10-24,135.83999633789062
2024-10-25,132.47000122070312
2024-10-28,133.8800048828125
2024-10-29,129.5800018310547
2024-10-30,130.25999450683594
2024-10-31,129.52999877929688
2024-11-01,128.3800048828125
2024-11-04,129.49000549316406
2024-11-05,133.25999450683594
2024-11-06,129.1699981689453
2024-11-07,131.16000366210938
2024-11-08,132.6999969482422
2024-11-11,133.4600067138672
2024-11-12,128.8699951171875
2024-11-13,127.4800033569336
2024-11-14,129.44000244140625
2024-11-15,128.88999938964844
2024-11-18,128.57000732421875
2024-11-19,128.50999450683594
2024-11-20,128.05999755859375
2024-11-21,128.1199951171875
