Date,RF
2022-06-29,19.239999771118164
2022-06-30,18.75
2022-07-01,19.030000686645508
2022-07-05,18.850000381469727
2022-07-06,18.559999465942383
2022-07-07,19.040000915527344
2022-07-08,19.020000457763672
2022-07-11,19.049999237060547
2022-07-12,18.969999313354492
2022-07-13,18.639999389648438
2022-07-14,18.239999771118164
2022-07-15,19.190000534057617
2022-07-18,19.459999084472656
2022-07-19,20.040000915527344
2022-07-20,20.270000457763672
2022-07-21,20.3700008392334
2022-07-22,20.649999618530273
2022-07-25,21.290000915527344
2022-07-26,20.6200008392334
2022-07-27,21.170000076293945
2022-07-28,20.920000076293945
2022-07-29,21.18000030517578
2022-08-01,21.1200008392334
2022-08-02,20.829999923706055
2022-08-03,21.149999618530273
2022-08-04,21.020000457763672
2022-08-05,21.350000381469727
2022-08-08,21.260000228881836
2022-08-09,21.459999084472656
2022-08-10,22.219999313354492
2022-08-11,22.639999389648438
2022-08-12,22.959999084472656
2022-08-15,22.90999984741211
2022-08-16,23.170000076293945
2022-08-17,22.84000015258789
2022-08-18,22.959999084472656
2022-08-19,22.600000381469727
2022-08-22,22.110000610351562
2022-08-23,22.049999237060547
2022-08-24,22.1200008392334
2022-08-25,22.520000457763672
2022-08-26,21.969999313354492
2022-08-29,21.739999771118164
2022-08-30,21.690000534057617
2022-08-31,21.670000076293945
2022-09-01,21.3799991607666
2022-09-02,21.280000686645508
2022-09-06,21.010000228881836
2022-09-07,21.549999237060547
2022-09-08,22.209999084472656
2022-09-09,22.209999084472656
2022-09-12,22.459999084472656
2022-09-13,21.68000030517578
2022-09-14,22.1299991607666
2022-09-15,22.440000534057617
2022-09-16,21.93000030517578
2022-09-19,22.239999771118164
2022-09-20,22.190000534057617
2022-09-21,21.8700008392334
2022-09-22,21.309999465942383
2022-09-23,20.8799991607666
2022-09-26,20.690000534057617
2022-09-27,20.40999984741211
2022-09-28,20.459999084472656
2022-09-29,19.8700008392334
2022-09-30,20.06999969482422
2022-10-03,20.520000457763672
2022-10-04,21.399999618530273
2022-10-05,21.170000076293945
2022-10-06,20.809999465942383
2022-10-07,20.450000762939453
2022-10-10,20.260000228881836
2022-10-11,19.889999389648438
2022-10-12,19.600000381469727
2022-10-13,20.8799991607666
2022-10-14,20.68000030517578
2022-10-17,21.25
2022-10-18,21.65999984741211
2022-10-19,20.899999618530273
2022-10-20,19.739999771118164
2022-10-21,19.520000457763672
2022-10-24,20.549999237060547
2022-10-25,21.229999542236328
2022-10-26,21.290000915527344
2022-10-27,21.549999237060547
2022-10-28,21.850000381469727
2022-10-31,21.950000762939453
2022-11-01,22.299999237060547
2022-11-02,21.850000381469727
2022-11-03,21.989999771118164
2022-11-04,22.459999084472656
2022-11-07,22.81999969482422
2022-11-08,22.829999923706055
2022-11-09,22.459999084472656
2022-11-10,23.280000686645508
2022-11-11,23.40999984741211
2022-11-14,22.90999984741211
2022-11-15,23.1299991607666
2022-11-16,22.690000534057617
2022-11-17,22.350000381469727
2022-11-18,22.489999771118164
2022-11-21,22.510000228881836
2022-11-22,22.65999984741211
2022-11-23,22.739999771118164
2022-11-25,22.8700008392334
2022-11-28,22.540000915527344
2022-11-29,22.90999984741211
2022-11-30,23.209999084472656
2022-12-01,22.989999771118164
2022-12-02,23.15999984741211
2022-12-05,21.979999542236328
2022-12-06,21.600000381469727
2022-12-07,21.59000015258789
2022-12-08,22.059999465942383
2022-12-09,22.020000457763672
2022-12-12,22.389999389648438
2022-12-13,21.649999618530273
2022-12-14,21.1200008392334
2022-12-15,20.81999969482422
2022-12-16,20.579999923706055
2022-12-19,20.600000381469727
2022-12-20,20.709999084472656
2022-12-21,21.040000915527344
2022-12-22,21.079999923706055
2022-12-23,21.219999313354492
2022-12-27,21.440000534057617
2022-12-28,21.25
2022-12-29,21.6200008392334
2022-12-30,21.559999465942383
2023-01-03,21.469999313354492
2023-01-04,21.90999984741211
2023-01-05,21.670000076293945
2023-01-06,22.389999389648438
2023-01-09,22.09000015258789
2023-01-10,22.030000686645508
2023-01-11,22.1299991607666
2023-01-12,22.360000610351562
2023-01-13,22.43000030517578
2023-01-17,22.43000030517578
2023-01-18,21.81999969482422
2023-01-19,21.690000534057617
2023-01-20,22.690000534057617
2023-01-23,22.959999084472656
2023-01-24,22.829999923706055
2023-01-25,22.899999618530273
2023-01-26,23.200000762939453
2023-01-27,23.399999618530273
2023-01-30,23.200000762939453
2023-01-31,23.540000915527344
2023-02-01,23.780000686645508
2023-02-02,23.950000762939453
2023-02-03,24.0
2023-02-06,23.690000534057617
2023-02-07,23.8700008392334
2023-02-08,23.850000381469727
2023-02-09,23.530000686645508
2023-02-10,23.670000076293945
2023-02-13,23.899999618530273
2023-02-14,23.850000381469727
2023-02-15,23.899999618530273
2023-02-16,23.65999984741211
2023-02-17,23.860000610351562
2023-02-21,23.190000534057617
2023-02-22,23.040000915527344
2023-02-23,23.010000228881836
2023-02-24,23.170000076293945
2023-02-27,23.270000457763672
2023-02-28,23.31999969482422
2023-03-01,23.360000610351562
2023-03-02,22.889999389648438
2023-03-03,23.350000381469727
2023-03-06,23.309999465942383
2023-03-07,22.399999618530273
2023-03-08,21.760000228881836
2023-03-09,20.65999984741211
2023-03-10,20.280000686645508
2023-03-13,18.850000381469727
2023-03-14,18.959999084472656
2023-03-15,17.649999618530273
2023-03-16,18.610000610351562
2023-03-17,17.889999389648438
2023-03-20,18.079999923706055
2023-03-21,18.979999542236328
2023-03-22,17.81999969482422
2023-03-23,17.530000686645508
2023-03-24,17.8799991607666
2023-03-27,18.260000228881836
2023-03-28,18.309999465942383
2023-03-29,18.65999984741211
2023-03-30,18.329999923706055
2023-03-31,18.559999465942383
2023-04-03,18.579999923706055
2023-04-04,18.309999465942383
2023-04-05,18.290000915527344
2023-04-06,18.360000610351562
2023-04-10,18.40999984741211
2023-04-11,18.5
2023-04-12,18.329999923706055
2023-04-13,18.389999389648438
2023-04-14,18.510000228881836
2023-04-17,18.940000534057617
2023-04-18,18.700000762939453
2023-04-19,19.219999313354492
2023-04-20,18.889999389648438
2023-04-21,18.360000610351562
2023-04-24,18.299999237060547
2023-04-25,17.809999465942383
2023-04-26,17.719999313354492
2023-04-27,18.0
2023-04-28,18.260000228881836
2023-05-01,17.84000015258789
2023-05-02,16.649999618530273
2023-05-03,16.309999465942383
2023-05-04,15.75
2023-05-05,16.540000915527344
2023-05-08,16.399999618530273
2023-05-09,16.299999237060547
2023-05-10,16.09000015258789
2023-05-11,15.520000457763672
2023-05-12,15.739999771118164
2023-05-15,16.15999984741211
2023-05-16,15.880000114440918
2023-05-17,16.860000610351562
2023-05-18,16.989999771118164
2023-05-19,16.860000610351562
2023-05-22,17.510000228881836
2023-05-23,17.670000076293945
2023-05-24,17.43000030517578
2023-05-25,17.3799991607666
2023-05-26,17.780000686645508
2023-05-30,17.889999389648438
2023-05-31,17.270000457763672
2023-06-01,17.360000610351562
2023-06-02,18.059999465942383
2023-06-05,17.799999237060547
2023-06-06,18.309999465942383
2023-06-07,18.68000030517578
2023-06-08,18.559999465942383
2023-06-09,18.469999313354492
2023-06-12,18.229999542236328
2023-06-13,18.450000762939453
2023-06-14,18.010000228881836
2023-06-15,18.31999969482422
2023-06-16,18.1200008392334
2023-06-20,17.8700008392334
2023-06-21,17.690000534057617
2023-06-22,17.149999618530273
2023-06-23,16.950000762939453
2023-06-26,17.31999969482422
2023-06-27,17.520000457763672
2023-06-28,17.3700008392334
2023-06-29,17.690000534057617
2023-06-30,17.81999969482422
2023-07-03,18.290000915527344
2023-07-05,18.1299991607666
2023-07-06,17.84000015258789
2023-07-07,18.329999923706055
2023-07-10,18.459999084472656
2023-07-11,18.709999084472656
2023-07-12,18.889999389648438
2023-07-13,19.239999771118164
2023-07-14,18.950000762939453
2023-07-17,19.200000762939453
2023-07-18,19.639999389648438
2023-07-19,20.020000457763672
2023-07-20,20.350000381469727
2023-07-21,19.719999313354492
2023-07-24,20.0
2023-07-25,19.940000534057617
2023-07-26,20.229999542236328
2023-07-27,19.959999084472656
2023-07-28,20.25
2023-07-31,20.3700008392334
2023-08-01,20.350000381469727
2023-08-02,20.260000228881836
2023-08-03,20.5
2023-08-04,20.610000610351562
2023-08-07,20.979999542236328
2023-08-08,20.899999618530273
2023-08-09,20.610000610351562
2023-08-10,20.690000534057617
2023-08-11,20.6200008392334
2023-08-14,20.290000915527344
2023-08-15,19.739999771118164
2023-08-16,19.489999771118164
2023-08-17,19.600000381469727
2023-08-18,19.540000915527344
2023-08-21,19.389999389648438
2023-08-22,18.420000076293945
2023-08-23,18.799999237060547
2023-08-24,18.770000457763672
2023-08-25,18.540000915527344
2023-08-28,18.770000457763672
2023-08-29,18.8700008392334
2023-08-30,18.579999923706055
2023-08-31,18.34000015258789
2023-09-01,18.559999465942383
2023-09-05,18.420000076293945
2023-09-06,18.110000610351562
2023-09-07,17.790000915527344
2023-09-08,17.920000076293945
2023-09-11,17.969999313354492
2023-09-12,18.190000534057617
2023-09-13,17.860000610351562
2023-09-14,17.979999542236328
2023-09-15,17.959999084472656
2023-09-18,17.799999237060547
2023-09-19,17.940000534057617
2023-09-20,17.809999465942383
2023-09-21,17.420000076293945
2023-09-22,17.059999465942383
2023-09-25,17.299999237060547
2023-09-26,16.8700008392334
2023-09-27,16.940000534057617
2023-09-28,17.040000915527344
2023-09-29,17.200000762939453
2023-10-02,16.520000457763672
2023-10-03,16.3799991607666
2023-10-04,16.420000076293945
2023-10-05,16.559999465942383
2023-10-06,16.520000457763672
2023-10-09,16.40999984741211
2023-10-10,16.56999969482422
2023-10-11,16.489999771118164
2023-10-12,16.290000915527344
2023-10-13,16.030000686645508
2023-10-16,16.540000915527344
2023-10-17,16.790000915527344
2023-10-18,16.540000915527344
2023-10-19,16.479999542236328
2023-10-20,14.4399995803833
2023-10-23,14.1899995803833
2023-10-24,14.170000076293945
2023-10-25,14.0600004196167
2023-10-26,14.430000305175781
2023-10-27,14.010000228881836
2023-10-30,14.220000267028809
2023-10-31,14.529999732971191
2023-11-01,14.539999961853027
2023-11-02,15.430000305175781
2023-11-03,15.739999771118164
2023-11-06,15.479999542236328
2023-11-07,15.359999656677246
2023-11-08,15.25
2023-11-09,15.020000457763672
2023-11-10,15.119999885559082
2023-11-13,14.989999771118164
2023-11-14,15.920000076293945
2023-11-15,16.200000762939453
2023-11-16,16.079999923706055
2023-11-17,16.40999984741211
2023-11-20,16.299999237060547
2023-11-21,15.960000038146973
2023-11-22,16.040000915527344
2023-11-24,16.049999237060547
2023-11-27,15.970000267028809
2023-11-28,16.0
2023-11-29,16.469999313354492
2023-11-30,16.68000030517578
2023-12-01,17.56999969482422
2023-12-04,17.639999389648438
2023-12-05,17.0
2023-12-06,17.100000381469727
2023-12-07,17.25
2023-12-08,17.440000534057617
2023-12-11,17.469999313354492
2023-12-12,17.260000228881836
2023-12-13,18.100000381469727
2023-12-14,19.600000381469727
2023-12-15,19.530000686645508
2023-12-18,19.1299991607666
2023-12-19,19.360000610351562
2023-12-20,18.969999313354492
2023-12-21,19.139999389648438
2023-12-22,19.270000457763672
2023-12-26,19.56999969482422
2023-12-27,19.540000915527344
2023-12-28,19.549999237060547
2023-12-29,19.3799991607666
2024-01-02,19.5
2024-01-03,18.799999237060547
2024-01-04,18.969999313354492
2024-01-05,19.389999389648438
2024-01-08,19.510000228881836
2024-01-09,19.1200008392334
2024-01-10,18.920000076293945
2024-01-11,18.56999969482422
2024-01-12,18.280000686645508
2024-01-16,17.950000762939453
2024-01-17,17.940000534057617
2024-01-18,17.950000762939453
2024-01-19,18.6200008392334
2024-01-22,19.06999969482422
2024-01-23,18.969999313354492
2024-01-24,19.25
2024-01-25,19.1299991607666
2024-01-26,19.149999618530273
2024-01-29,19.399999618530273
2024-01-30,19.479999542236328
2024-01-31,18.670000076293945
2024-02-01,18.219999313354492
2024-02-02,18.299999237060547
2024-02-05,17.959999084472656
2024-02-06,17.860000610351562
2024-02-07,17.84000015258789
2024-02-08,17.889999389648438
2024-02-09,18.0
2024-02-12,18.459999084472656
2024-02-13,17.889999389648438
2024-02-14,18.290000915527344
2024-02-15,18.549999237060547
2024-02-16,18.479999542236328
2024-02-20,18.420000076293945
2024-02-21,18.329999923706055
2024-02-22,18.229999542236328
2024-02-23,18.280000686645508
2024-02-26,18.229999542236328
2024-02-27,18.579999923706055
2024-02-28,18.56999969482422
2024-02-29,18.6299991607666
2024-03-01,18.59000015258789
2024-03-04,19.020000457763672
2024-03-05,19.489999771118164
2024-03-06,19.31999969482422
2024-03-07,19.549999237060547
2024-03-08,19.690000534057617
2024-03-11,19.56999969482422
2024-03-12,19.350000381469727
2024-03-13,19.399999618530273
2024-03-14,18.889999389648438
2024-03-15,19.049999237060547
2024-03-18,19.18000030517578
2024-03-19,19.31999969482422
2024-03-20,19.770000457763672
2024-03-21,20.149999618530273
2024-03-22,19.860000610351562
2024-03-25,19.950000762939453
2024-03-26,19.90999984741211
2024-03-27,20.68000030517578
2024-03-28,21.040000915527344
2024-04-01,20.559999465942383
2024-04-02,20.360000610351562
2024-04-03,20.229999542236328
2024-04-04,20.059999465942383
2024-04-05,20.149999618530273
2024-04-08,20.399999618530273
2024-04-09,20.690000534057617
2024-04-10,19.68000030517578
2024-04-11,19.40999984741211
2024-04-12,19.190000534057617
2024-04-15,19.219999313354492
2024-04-16,18.809999465942383
2024-04-17,18.860000610351562
2024-04-18,19.0
2024-04-19,18.899999618530273
2024-04-22,19.18000030517578
2024-04-23,19.350000381469727
2024-04-24,19.770000457763672
2024-04-25,19.610000610351562
2024-04-26,19.6200008392334
2024-04-29,19.670000076293945
2024-04-30,19.270000457763672
2024-05-01,19.56999969482422
2024-05-02,19.639999389648438
2024-05-03,19.799999237060547
2024-05-06,19.829999923706055
2024-05-07,19.649999618530273
2024-05-08,19.739999771118164
2024-05-09,19.780000686645508
2024-05-10,19.829999923706055
2024-05-13,19.93000030517578
2024-05-14,20.100000381469727
2024-05-15,20.260000228881836
2024-05-16,20.100000381469727
2024-05-17,20.18000030517578
2024-05-20,19.8799991607666
2024-05-21,19.889999389648438
2024-05-22,19.479999542236328
2024-05-23,18.920000076293945
2024-05-24,19.1200008392334
2024-05-28,19.059999465942383
2024-05-29,18.639999389648438
2024-05-30,19.0
2024-05-31,19.350000381469727
2024-06-03,18.920000076293945
2024-06-04,18.65999984741211
2024-06-05,18.729999542236328
2024-06-06,18.639999389648438
2024-06-07,18.600000381469727
2024-06-10,18.190000534057617
2024-06-11,18.190000534057617
2024-06-12,18.690000534057617
2024-06-13,18.75
2024-06-14,18.649999618530273
2024-06-17,18.899999618530273
2024-06-18,18.979999542236328
2024-06-20,18.90999984741211
2024-06-21,18.93000030517578
2024-06-24,19.309999465942383
2024-06-25,19.020000457763672
2024-06-26,18.8799991607666
2024-06-27,19.200000762939453
2024-06-28,20.040000915527344
2024-07-01,19.899999618530273
2024-07-02,20.09000015258789
2024-07-03,19.889999389648438
2024-07-05,19.510000228881836
2024-07-08,19.790000915527344
2024-07-09,20.110000610351562
2024-07-10,20.190000534057617
2024-07-11,20.709999084472656
2024-07-12,20.469999313354492
2024-07-15,21.0
2024-07-16,21.770000457763672
2024-07-17,22.110000610351562
2024-07-18,22.09000015258789
2024-07-19,22.09000015258789
2024-07-22,22.389999389648438
2024-07-23,22.389999389648438
2024-07-24,22.110000610351562
2024-07-25,22.549999237060547
2024-07-26,22.760000228881836
2024-07-29,22.43000030517578
2024-07-30,22.729999542236328
2024-07-31,22.3700008392334
2024-08-01,21.540000915527344
2024-08-02,20.8799991607666
2024-08-05,20.40999984741211
2024-08-06,20.690000534057617
2024-08-07,20.489999771118164
2024-08-08,20.829999923706055
2024-08-09,20.729999542236328
2024-08-12,20.75
2024-08-13,20.889999389648438
2024-08-14,20.889999389648438
2024-08-15,21.1299991607666
2024-08-16,21.5
2024-08-19,21.760000228881836
2024-08-20,21.84000015258789
2024-08-21,21.790000915527344
2024-08-22,22.15999984741211
2024-08-23,22.809999465942383
2024-08-26,22.790000915527344
2024-08-27,22.760000228881836
2024-08-28,22.979999542236328
2024-08-29,23.209999084472656
2024-08-30,23.420000076293945
2024-09-03,23.0
2024-09-04,22.829999923706055
2024-09-05,22.610000610351562
2024-09-06,22.170000076293945
2024-09-09,22.549999237060547
2024-09-10,22.31999969482422
2024-09-11,22.0
2024-09-12,21.93000030517578
2024-09-13,21.969999313354492
2024-09-16,22.299999237060547
2024-09-17,22.530000686645508
2024-09-18,22.719999313354492
2024-09-19,23.360000610351562
2024-09-20,23.110000610351562
2024-09-23,22.90999984741211
2024-09-24,22.920000076293945
2024-09-25,22.540000915527344
2024-09-26,22.899999618530273
2024-09-27,23.030000686645508
2024-09-30,23.329999923706055
2024-10-01,22.540000915527344
2024-10-02,22.559999465942383
2024-10-03,22.43000030517578
2024-10-04,22.84000015258789
2024-10-07,22.809999465942383
2024-10-08,22.739999771118164
2024-10-09,23.079999923706055
2024-10-10,23.040000915527344
2024-10-11,23.690000534057617
2024-10-14,23.850000381469727
2024-10-15,23.760000228881836
2024-10-16,23.979999542236328
2024-10-17,23.979999542236328
2024-10-18,23.81999969482422
2024-10-21,23.6299991607666
2024-10-22,23.639999389648438
2024-10-23,23.639999389648438
2024-10-24,23.760000228881836
2024-10-25,23.5
2024-10-28,24.059999465942383
2024-10-29,23.8700008392334
2024-10-30,24.059999465942383
2024-10-31,23.8700008392334
2024-11-01,23.559999465942383
2024-11-04,23.389999389648438
2024-11-05,23.6200008392334
2024-11-06,26.309999465942383
2024-11-07,25.40999984741211
2024-11-08,25.6200008392334
2024-11-11,26.200000762939453
2024-11-12,26.18000030517578
2024-11-13,26.100000381469727
2024-11-14,26.270000457763672
2024-11-15,26.360000610351562
2024-11-18,26.329999923706055
2024-11-19,26.260000228881836
2024-11-20,26.260000228881836
2024-11-21,26.739999771118164
