Date,JNPR
2022-06-06,30.700000762939453
2022-06-07,30.889999389648438
2022-06-08,30.25
2022-06-09,29.579999923706055
2022-06-10,28.809999465942383
2022-06-13,28.06999969482422
2022-06-14,28.31999969482422
2022-06-15,28.579999923706055
2022-06-16,27.649999618530273
2022-06-17,27.6299991607666
2022-06-21,28.389999389648438
2022-06-22,28.15999984741211
2022-06-23,28.219999313354492
2022-06-24,29.149999618530273
2022-06-27,29.170000076293945
2022-06-28,28.670000076293945
2022-06-29,28.790000915527344
2022-06-30,28.5
2022-07-01,28.219999313354492
2022-07-05,28.040000915527344
2022-07-06,28.09000015258789
2022-07-07,28.65999984741211
2022-07-08,28.790000915527344
2022-07-11,28.670000076293945
2022-07-12,28.3700008392334
2022-07-13,27.979999542236328
2022-07-14,28.030000686645508
2022-07-15,28.520000457763672
2022-07-18,28.170000076293945
2022-07-19,29.18000030517578
2022-07-20,28.530000686645508
2022-07-21,29.239999771118164
2022-07-22,28.610000610351562
2022-07-25,28.420000076293945
2022-07-26,28.06999969482422
2022-07-27,27.709999084472656
2022-07-28,28.0
2022-07-29,28.030000686645508
2022-08-01,27.979999542236328
2022-08-02,27.709999084472656
2022-08-03,28.209999084472656
2022-08-04,27.920000076293945
2022-08-05,28.040000915527344
2022-08-08,28.110000610351562
2022-08-09,27.81999969482422
2022-08-10,28.719999313354492
2022-08-11,28.739999771118164
2022-08-12,28.90999984741211
2022-08-15,29.040000915527344
2022-08-16,29.100000381469727
2022-08-17,28.81999969482422
2022-08-18,30.260000228881836
2022-08-19,29.729999542236328
2022-08-22,28.969999313354492
2022-08-23,29.020000457763672
2022-08-24,28.989999771118164
2022-08-25,30.3799991607666
2022-08-26,29.389999389648438
2022-08-29,29.3700008392334
2022-08-30,28.920000076293945
2022-08-31,28.420000076293945
2022-09-01,28.139999389648438
2022-09-02,28.010000228881836
2022-09-06,27.760000228881836
2022-09-07,28.190000534057617
2022-09-08,28.690000534057617
2022-09-09,29.040000915527344
2022-09-12,29.40999984741211
2022-09-13,28.020000457763672
2022-09-14,28.049999237060547
2022-09-15,27.979999542236328
2022-09-16,27.610000610351562
2022-09-19,27.309999465942383
2022-09-20,26.8799991607666
2022-09-21,26.360000610351562
2022-09-22,26.329999923706055
2022-09-23,26.3799991607666
2022-09-26,25.969999313354492
2022-09-27,26.020000457763672
2022-09-28,26.68000030517578
2022-09-29,26.110000610351562
2022-09-30,26.1200008392334
2022-10-03,26.56999969482422
2022-10-04,27.6299991607666
2022-10-05,27.579999923706055
2022-10-06,27.540000915527344
2022-10-07,26.739999771118164
2022-10-10,26.329999923706055
2022-10-11,25.809999465942383
2022-10-12,25.90999984741211
2022-10-13,26.31999969482422
2022-10-14,25.809999465942383
2022-10-17,26.610000610351562
2022-10-18,27.440000534057617
2022-10-19,27.3700008392334
2022-10-20,27.610000610351562
2022-10-21,28.760000228881836
2022-10-24,28.489999771118164
2022-10-25,29.15999984741211
2022-10-26,30.0
2022-10-27,30.280000686645508
2022-10-28,30.829999923706055
2022-10-31,30.600000381469727
2022-11-01,30.90999984741211
2022-11-02,30.110000610351562
2022-11-03,29.84000015258789
2022-11-04,30.1200008392334
2022-11-07,29.81999969482422
2022-11-08,30.040000915527344
2022-11-09,28.940000534057617
2022-11-10,30.510000228881836
2022-11-11,30.5
2022-11-14,30.239999771118164
2022-11-15,30.459999084472656
2022-11-16,29.93000030517578
2022-11-17,30.510000228881836
2022-11-18,31.56999969482422
2022-11-21,31.8700008392334
2022-11-22,32.2400016784668
2022-11-23,31.729999542236328
2022-11-25,32.02000045776367
2022-11-28,31.90999984741211
2022-11-29,31.8700008392334
2022-11-30,33.2400016784668
2022-12-01,32.91999816894531
2022-12-02,32.86000061035156
2022-12-05,32.529998779296875
2022-12-06,32.150001525878906
2022-12-07,31.969999313354492
2022-12-08,32.45000076293945
2022-12-09,32.380001068115234
2022-12-12,33.04999923706055
2022-12-13,33.130001068115234
2022-12-14,33.08000183105469
2022-12-15,32.290000915527344
2022-12-16,31.780000686645508
2022-12-19,31.670000076293945
2022-12-20,31.780000686645508
2022-12-21,31.75
2022-12-22,31.389999389648438
2022-12-23,31.670000076293945
2022-12-27,31.780000686645508
2022-12-28,31.360000610351562
2022-12-29,32.029998779296875
2022-12-30,31.959999084472656
2023-01-03,32.529998779296875
2023-01-04,31.829999923706055
2023-01-05,31.170000076293945
2023-01-06,31.950000762939453
2023-01-09,31.829999923706055
2023-01-10,31.829999923706055
2023-01-11,32.15999984741211
2023-01-12,31.690000534057617
2023-01-13,31.940000534057617
2023-01-17,32.119998931884766
2023-01-18,32.060001373291016
2023-01-19,31.450000762939453
2023-01-20,31.459999084472656
2023-01-23,31.850000381469727
2023-01-24,32.0099983215332
2023-01-25,31.979999542236328
2023-01-26,32.31999969482422
2023-01-27,32.0099983215332
2023-01-30,32.130001068115234
2023-01-31,32.29999923706055
2023-02-01,30.989999771118164
2023-02-02,31.450000762939453
2023-02-03,30.729999542236328
2023-02-06,30.799999237060547
2023-02-07,31.219999313354492
2023-02-08,31.059999465942383
2023-02-09,30.969999313354492
2023-02-10,31.1299991607666
2023-02-13,31.290000915527344
2023-02-14,31.360000610351562
2023-02-15,31.520000457763672
2023-02-16,31.530000686645508
2023-02-17,31.559999465942383
2023-02-21,31.459999084472656
2023-02-22,31.280000686645508
2023-02-23,31.469999313354492
2023-02-24,30.770000457763672
2023-02-27,30.899999618530273
2023-02-28,30.780000686645508
2023-03-01,30.530000686645508
2023-03-02,30.729999542236328
2023-03-03,30.68000030517578
2023-03-06,31.329999923706055
2023-03-07,31.200000762939453
2023-03-08,31.299999237060547
2023-03-09,31.059999465942383
2023-03-10,30.799999237060547
2023-03-13,30.690000534057617
2023-03-14,31.25
2023-03-15,30.700000762939453
2023-03-16,31.579999923706055
2023-03-17,31.329999923706055
2023-03-20,31.989999771118164
2023-03-21,32.13999938964844
2023-03-22,31.40999984741211
2023-03-23,32.119998931884766
2023-03-24,32.68000030517578
2023-03-27,32.79999923706055
2023-03-28,32.959999084472656
2023-03-29,33.369998931884766
2023-03-30,34.040000915527344
2023-03-31,34.41999816894531
2023-04-03,34.43000030517578
2023-04-04,34.13999938964844
2023-04-05,34.310001373291016
2023-04-06,33.689998626708984
2023-04-10,33.91999816894531
2023-04-11,33.63999938964844
2023-04-12,33.7599983215332
2023-04-13,34.09000015258789
2023-04-14,33.9900016784668
2023-04-17,33.56999969482422
2023-04-18,33.13999938964844
2023-04-19,31.760000228881836
2023-04-20,30.860000610351562
2023-04-21,31.309999465942383
2023-04-24,31.25
2023-04-25,30.979999542236328
2023-04-26,30.040000915527344
2023-04-27,29.579999923706055
2023-04-28,30.149999618530273
2023-05-01,29.8799991607666
2023-05-02,29.18000030517578
2023-05-03,28.940000534057617
2023-05-04,28.43000030517578
2023-05-05,28.850000381469727
2023-05-08,28.899999618530273
2023-05-09,29.100000381469727
2023-05-10,29.06999969482422
2023-05-11,28.920000076293945
2023-05-12,29.079999923706055
2023-05-15,29.290000915527344
2023-05-16,28.8700008392334
2023-05-17,28.729999542236328
2023-05-18,29.43000030517578
2023-05-19,29.540000915527344
2023-05-22,29.760000228881836
2023-05-23,29.329999923706055
2023-05-24,29.219999313354492
2023-05-25,29.729999542236328
2023-05-26,30.5
2023-05-30,30.690000534057617
2023-05-31,30.3700008392334
2023-06-01,30.549999237060547
2023-06-02,30.969999313354492
2023-06-05,30.040000915527344
2023-06-06,29.510000228881836
2023-06-07,30.049999237060547
2023-06-08,30.059999465942383
2023-06-09,30.190000534057617
2023-06-12,30.989999771118164
2023-06-13,31.229999542236328
2023-06-14,31.68000030517578
2023-06-15,32.439998626708984
2023-06-16,32.470001220703125
2023-06-20,31.5
2023-06-21,30.799999237060547
2023-06-22,30.56999969482422
2023-06-23,29.90999984741211
2023-06-26,29.979999542236328
2023-06-27,30.65999984741211
2023-06-28,30.520000457763672
2023-06-29,30.8799991607666
2023-06-30,31.329999923706055
2023-07-03,31.329999923706055
2023-07-05,31.149999618530273
2023-07-06,31.18000030517578
2023-07-07,31.079999923706055
2023-07-10,31.100000381469727
2023-07-11,31.459999084472656
2023-07-12,30.940000534057617
2023-07-13,31.139999389648438
2023-07-14,29.219999313354492
2023-07-17,29.329999923706055
2023-07-18,29.940000534057617
2023-07-19,30.219999313354492
2023-07-20,29.93000030517578
2023-07-21,30.010000228881836
2023-07-24,29.3700008392334
2023-07-25,29.81999969482422
2023-07-26,29.670000076293945
2023-07-27,29.690000534057617
2023-07-28,27.6299991607666
2023-07-31,27.799999237060547
2023-08-01,28.010000228881836
2023-08-02,28.290000915527344
2023-08-03,28.280000686645508
2023-08-04,28.239999771118164
2023-08-07,28.09000015258789
2023-08-08,27.719999313354492
2023-08-09,27.770000457763672
2023-08-10,27.850000381469727
2023-08-11,27.68000030517578
2023-08-14,27.770000457763672
2023-08-15,27.329999923706055
2023-08-16,27.1200008392334
2023-08-17,27.950000762939453
2023-08-18,28.200000762939453
2023-08-21,28.0
2023-08-22,28.34000015258789
2023-08-23,28.139999389648438
2023-08-24,27.889999389648438
2023-08-25,28.079999923706055
2023-08-28,28.209999084472656
2023-08-29,28.510000228881836
2023-08-30,28.510000228881836
2023-08-31,29.1200008392334
2023-09-01,29.309999465942383
2023-09-05,29.010000228881836
2023-09-06,29.25
2023-09-07,28.65999984741211
2023-09-08,29.06999969482422
2023-09-11,28.84000015258789
2023-09-12,28.739999771118164
2023-09-13,28.40999984741211
2023-09-14,28.350000381469727
2023-09-15,28.43000030517578
2023-09-18,28.280000686645508
2023-09-19,28.479999542236328
2023-09-20,28.219999313354492
2023-09-21,27.729999542236328
2023-09-22,27.93000030517578
2023-09-25,27.899999618530273
2023-09-26,27.520000457763672
2023-09-27,27.5
2023-09-28,27.84000015258789
2023-09-29,27.790000915527344
2023-10-02,28.049999237060547
2023-10-03,27.549999237060547
2023-10-04,27.079999923706055
2023-10-05,26.469999313354492
2023-10-06,26.610000610351562
2023-10-09,26.81999969482422
2023-10-10,26.469999313354492
2023-10-11,26.200000762939453
2023-10-12,25.899999618530273
2023-10-13,25.65999984741211
2023-10-16,26.290000915527344
2023-10-17,26.100000381469727
2023-10-18,25.530000686645508
2023-10-19,25.06999969482422
2023-10-20,25.31999969482422
2023-10-23,24.959999084472656
2023-10-24,25.18000030517578
2023-10-25,25.030000686645508
2023-10-26,25.079999923706055
2023-10-27,26.610000610351562
2023-10-30,26.420000076293945
2023-10-31,26.920000076293945
2023-11-01,26.670000076293945
2023-11-02,26.8700008392334
2023-11-03,27.260000228881836
2023-11-06,27.3700008392334
2023-11-07,26.940000534057617
2023-11-08,26.829999923706055
2023-11-09,26.780000686645508
2023-11-10,27.139999389648438
2023-11-13,26.8799991607666
2023-11-14,27.530000686645508
2023-11-15,27.670000076293945
2023-11-16,26.81999969482422
2023-11-17,26.989999771118164
2023-11-20,26.920000076293945
2023-11-21,26.8700008392334
2023-11-22,27.040000915527344
2023-11-24,27.329999923706055
2023-11-27,27.280000686645508
2023-11-28,27.489999771118164
2023-11-29,28.040000915527344
2023-11-30,28.450000762939453
2023-12-01,28.56999969482422
2023-12-04,28.889999389648438
2023-12-05,28.75
2023-12-06,28.809999465942383
2023-12-07,28.860000610351562
2023-12-08,28.989999771118164
2023-12-11,29.3799991607666
2023-12-12,29.350000381469727
2023-12-13,29.350000381469727
2023-12-14,29.59000015258789
2023-12-15,29.309999465942383
2023-12-18,29.299999237060547
2023-12-19,29.420000076293945
2023-12-20,29.059999465942383
2023-12-21,29.209999084472656
2023-12-22,29.450000762939453
2023-12-26,29.59000015258789
2023-12-27,29.440000534057617
2023-12-28,29.510000228881836
2023-12-29,29.479999542236328
2024-01-02,29.34000015258789
2024-01-03,30.020000457763672
2024-01-04,29.770000457763672
2024-01-05,29.90999984741211
2024-01-08,30.219999313354492
2024-01-09,36.810001373291016
2024-01-10,37.59000015258789
2024-01-11,37.75
2024-01-12,37.5099983215332
2024-01-16,37.349998474121094
2024-01-17,37.220001220703125
2024-01-18,37.31999969482422
2024-01-19,37.40999984741211
2024-01-22,37.470001220703125
2024-01-23,37.290000915527344
2024-01-24,37.189998626708984
2024-01-25,37.22999954223633
2024-01-26,37.20000076293945
2024-01-29,37.22999954223633
2024-01-30,37.18000030517578
2024-01-31,36.959999084472656
2024-02-01,36.88999938964844
2024-02-02,36.939998626708984
2024-02-05,36.939998626708984
2024-02-06,36.9900016784668
2024-02-07,37.029998779296875
2024-02-08,36.95000076293945
2024-02-09,37.029998779296875
2024-02-12,37.0
2024-02-13,37.060001373291016
2024-02-14,37.029998779296875
2024-02-15,37.0099983215332
2024-02-16,36.91999816894531
2024-02-20,36.900001525878906
2024-02-21,36.9900016784668
2024-02-22,37.15999984741211
2024-02-23,37.18000030517578
2024-02-26,37.08000183105469
2024-02-27,37.15999984741211
2024-02-28,37.04999923706055
2024-02-29,37.029998779296875
2024-03-01,37.369998931884766
2024-03-04,37.63999938964844
2024-03-05,37.45000076293945
2024-03-06,37.439998626708984
2024-03-07,37.349998474121094
2024-03-08,37.36000061035156
2024-03-11,37.0
2024-03-12,36.849998474121094
2024-03-13,36.59000015258789
2024-03-14,36.470001220703125
2024-03-15,36.220001220703125
2024-03-18,36.709999084472656
2024-03-19,36.709999084472656
2024-03-20,36.81999969482422
2024-03-21,36.939998626708984
2024-03-22,37.04999923706055
2024-03-25,37.06999969482422
2024-03-26,37.040000915527344
2024-03-27,37.279998779296875
2024-03-28,37.060001373291016
2024-04-01,37.04999923706055
2024-04-02,36.90999984741211
2024-04-03,37.04999923706055
2024-04-04,36.970001220703125
2024-04-05,37.06999969482422
2024-04-08,37.130001068115234
2024-04-09,37.18000030517578
2024-04-10,36.970001220703125
2024-04-11,36.93000030517578
2024-04-12,36.650001525878906
2024-04-15,36.52000045776367
2024-04-16,36.43000030517578
2024-04-17,36.47999954223633
2024-04-18,36.15999984741211
2024-04-19,36.060001373291016
2024-04-22,36.11000061035156
2024-04-23,35.880001068115234
2024-04-24,35.36000061035156
2024-04-25,34.95000076293945
2024-04-26,34.709999084472656
2024-04-29,35.150001525878906
2024-04-30,34.81999969482422
2024-05-01,34.88999938964844
2024-05-02,34.650001525878906
2024-05-03,34.84000015258789
2024-05-06,34.779998779296875
2024-05-07,34.5
2024-05-08,34.59000015258789
2024-05-09,34.45000076293945
2024-05-10,34.63999938964844
2024-05-13,34.5
2024-05-14,34.439998626708984
2024-05-15,34.58000183105469
2024-05-16,34.709999084472656
2024-05-17,34.63999938964844
2024-05-20,34.63999938964844
2024-05-21,34.54999923706055
2024-05-22,34.68000030517578
2024-05-23,34.59000015258789
2024-05-24,34.689998626708984
2024-05-28,34.41999816894531
2024-05-29,34.619998931884766
2024-05-30,35.130001068115234
2024-05-31,35.66999816894531
2024-06-03,35.45000076293945
2024-06-04,35.2400016784668
2024-06-05,35.41999816894531
2024-06-06,35.459999084472656
2024-06-07,35.54999923706055
2024-06-10,35.43000030517578
2024-06-11,35.45000076293945
2024-06-12,35.540000915527344
2024-06-13,35.54999923706055
2024-06-14,35.459999084472656
2024-06-17,35.5
2024-06-18,35.540000915527344
2024-06-20,35.43000030517578
2024-06-21,35.689998626708984
2024-06-24,35.540000915527344
2024-06-25,35.47999954223633
2024-06-26,35.689998626708984
2024-06-27,36.0099983215332
2024-06-28,36.459999084472656
2024-07-01,36.75
2024-07-02,36.56999969482422
2024-07-03,36.349998474121094
2024-07-05,36.720001220703125
2024-07-08,36.93000030517578
2024-07-09,36.91999816894531
2024-07-10,36.939998626708984
2024-07-11,37.15999984741211
2024-07-12,37.130001068115234
2024-07-15,37.15999984741211
2024-07-16,37.279998779296875
2024-07-17,37.20000076293945
2024-07-18,37.31999969482422
2024-07-19,37.290000915527344
2024-07-22,37.25
2024-07-23,37.18000030517578
2024-07-24,36.77000045776367
2024-07-25,37.4900016784668
2024-07-26,37.25
2024-07-29,37.63999938964844
2024-07-30,37.959999084472656
2024-07-31,37.689998626708984
2024-08-01,37.86000061035156
2024-08-02,38.20000076293945
2024-08-05,37.970001220703125
2024-08-06,38.119998931884766
2024-08-07,38.400001525878906
2024-08-08,38.58000183105469
2024-08-09,38.56999969482422
2024-08-12,38.779998779296875
2024-08-13,38.810001373291016
2024-08-14,38.790000915527344
2024-08-15,38.810001373291016
2024-08-16,38.86000061035156
2024-08-19,38.9900016784668
2024-08-20,38.81999969482422
2024-08-21,39.0
2024-08-22,38.7400016784668
2024-08-23,38.79999923706055
2024-08-26,38.869998931884766
2024-08-27,38.849998474121094
2024-08-28,38.81999969482422
2024-08-29,38.97999954223633
2024-08-30,38.880001068115234
2024-09-03,38.7599983215332
2024-09-04,38.77000045776367
2024-09-05,38.61000061035156
2024-09-06,38.400001525878906
2024-09-09,38.34000015258789
2024-09-10,38.400001525878906
2024-09-11,38.529998779296875
2024-09-12,38.54999923706055
2024-09-13,38.599998474121094
2024-09-16,38.630001068115234
2024-09-17,39.029998779296875
2024-09-18,38.97999954223633
2024-09-19,38.959999084472656
2024-09-20,38.900001525878906
2024-09-23,38.869998931884766
2024-09-24,38.810001373291016
2024-09-25,38.849998474121094
2024-09-26,38.81999969482422
2024-09-27,38.95000076293945
2024-09-30,38.97999954223633
2024-10-01,38.880001068115234
2024-10-02,38.900001525878906
2024-10-03,38.849998474121094
2024-10-04,38.81999969482422
2024-10-07,38.77000045776367
2024-10-08,38.77000045776367
2024-10-09,38.79999923706055
2024-10-10,38.77000045776367
2024-10-11,38.75
2024-10-14,38.7599983215332
2024-10-15,38.97999954223633
2024-10-16,39.13999938964844
2024-10-17,39.220001220703125
2024-10-18,39.209999084472656
2024-10-21,39.2599983215332
2024-10-22,39.189998626708984
2024-10-23,39.16999816894531
2024-10-24,39.15999984741211
2024-10-25,39.08000183105469
2024-10-28,39.02000045776367
2024-10-29,39.040000915527344
2024-10-30,38.95000076293945
2024-10-31,38.900001525878906
2024-11-01,39.0
2024-11-04,38.97999954223633
2024-11-05,39.150001525878906
2024-11-06,39.0099983215332
2024-11-07,39.0
2024-11-08,38.90999984741211
2024-11-11,38.84000015258789
2024-11-12,38.529998779296875
2024-11-13,38.25
2024-11-14,38.40999984741211
2024-11-15,36.5099983215332
2024-11-18,35.61000061035156
2024-11-19,35.08000183105469
2024-11-20,35.65999984741211
2024-11-21,35.43000030517578
