Date,MHK
2022-06-29,126.5
2022-06-30,124.08999633789062
2022-07-01,128.97000122070312
2022-07-05,125.95999908447266
2022-07-06,122.19999694824219
2022-07-07,123.29000091552734
2022-07-08,123.91999816894531
2022-07-11,120.4000015258789
2022-07-12,127.4800033569336
2022-07-13,125.95999908447266
2022-07-14,124.61000061035156
2022-07-15,124.61000061035156
2022-07-18,125.48999786376953
2022-07-19,131.3300018310547
2022-07-20,131.30999755859375
2022-07-21,134.72999572753906
2022-07-22,134.82000732421875
2022-07-25,134.1999969482422
2022-07-26,133.25
2022-07-27,135.33999633789062
2022-07-28,136.4199981689453
2022-07-29,128.47999572753906
2022-08-01,125.76000213623047
2022-08-02,120.02999877929688
2022-08-03,120.16000366210938
2022-08-04,118.80999755859375
2022-08-05,119.97000122070312
2022-08-08,123.30999755859375
2022-08-09,120.0
2022-08-10,124.30000305175781
2022-08-11,126.11000061035156
2022-08-12,127.0
2022-08-15,125.4800033569336
2022-08-16,126.55999755859375
2022-08-17,122.77999877929688
2022-08-18,122.12999725341797
2022-08-19,118.23999786376953
2022-08-22,112.93000030517578
2022-08-23,112.97000122070312
2022-08-24,113.11000061035156
2022-08-25,115.76000213623047
2022-08-26,109.55000305175781
2022-08-29,109.5
2022-08-30,110.63999938964844
2022-08-31,110.36000061035156
2022-09-01,108.05999755859375
2022-09-02,108.8499984741211
2022-09-06,106.1500015258789
2022-09-07,110.70999908447266
2022-09-08,110.98999786376953
2022-09-09,113.66999816894531
2022-09-12,114.1500015258789
2022-09-13,106.02999877929688
2022-09-14,100.5999984741211
2022-09-15,101.12000274658203
2022-09-16,99.8499984741211
2022-09-19,100.73999786376953
2022-09-20,98.19999694824219
2022-09-21,95.45999908447266
2022-09-22,94.18000030517578
2022-09-23,93.06999969482422
2022-09-26,89.41000366210938
2022-09-27,91.25
2022-09-28,94.5999984741211
2022-09-29,91.98999786376953
2022-09-30,91.19000244140625
2022-10-03,93.66999816894531
2022-10-04,100.55000305175781
2022-10-05,98.88999938964844
2022-10-06,98.23999786376953
2022-10-07,95.48999786376953
2022-10-10,95.22000122070312
2022-10-11,97.05999755859375
2022-10-12,96.29000091552734
2022-10-13,96.68000030517578
2022-10-14,96.25
2022-10-17,96.51000213623047
2022-10-18,98.8499984741211
2022-10-19,94.94999694824219
2022-10-20,92.5
2022-10-21,95.37000274658203
2022-10-24,96.3499984741211
2022-10-25,100.23999786376953
2022-10-26,98.5999984741211
2022-10-27,98.25
2022-10-28,96.72000122070312
2022-10-31,94.75
2022-11-01,95.08999633789062
2022-11-02,90.47000122070312
2022-11-03,87.9800033569336
2022-11-04,90.0
2022-11-07,91.1500015258789
2022-11-08,91.37000274658203
2022-11-09,89.30999755859375
2022-11-10,102.44000244140625
2022-11-11,109.80000305175781
2022-11-14,105.31999969482422
2022-11-15,106.2699966430664
2022-11-16,102.45999908447266
2022-11-17,98.8499984741211
2022-11-18,99.97000122070312
2022-11-21,99.56999969482422
2022-11-22,101.2699966430664
2022-11-23,102.0999984741211
2022-11-25,102.91000366210938
2022-11-28,99.68000030517578
2022-11-29,100.94000244140625
2022-11-30,101.33000183105469
2022-12-01,102.9000015258789
2022-12-02,102.08999633789062
2022-12-05,98.08999633789062
2022-12-06,96.05000305175781
2022-12-07,95.80999755859375
2022-12-08,97.25
2022-12-09,99.44999694824219
2022-12-12,103.20999908447266
2022-12-13,103.16000366210938
2022-12-14,101.94000244140625
2022-12-15,100.43000030517578
2022-12-16,97.5
2022-12-19,95.41999816894531
2022-12-20,94.08000183105469
2022-12-21,97.23999786376953
2022-12-22,96.88999938964844
2022-12-23,97.95999908447266
2022-12-27,98.20999908447266
2022-12-28,96.36000061035156
2022-12-29,102.05000305175781
2022-12-30,102.22000122070312
2023-01-03,106.86000061035156
2023-01-04,113.30000305175781
2023-01-05,113.04000091552734
2023-01-06,114.2300033569336
2023-01-09,112.19999694824219
2023-01-10,115.1500015258789
2023-01-11,118.58999633789062
2023-01-12,119.12000274658203
2023-01-13,118.6500015258789
2023-01-17,111.18000030517578
2023-01-18,112.62000274658203
2023-01-19,111.37000274658203
2023-01-20,114.5999984741211
2023-01-23,116.01000213623047
2023-01-24,116.5999984741211
2023-01-25,118.58999633789062
2023-01-26,117.33000183105469
2023-01-27,117.95999908447266
2023-01-30,115.66999816894531
2023-01-31,120.05999755859375
2023-02-01,123.48999786376953
2023-02-02,127.76000213623047
2023-02-03,125.26000213623047
2023-02-06,121.75
2023-02-07,123.4800033569336
2023-02-08,121.05000305175781
2023-02-09,121.47000122070312
2023-02-10,115.7699966430664
2023-02-13,119.75
2023-02-14,117.1500015258789
2023-02-15,118.20999908447266
2023-02-16,116.0199966430664
2023-02-17,113.93000030517578
2023-02-21,107.08999633789062
2023-02-22,107.72000122070312
2023-02-23,107.06999969482422
2023-02-24,104.0
2023-02-27,102.91999816894531
2023-02-28,102.8499984741211
2023-03-01,101.19999694824219
2023-03-02,103.41999816894531
2023-03-03,106.43000030517578
2023-03-06,102.06999969482422
2023-03-07,100.41999816894531
2023-03-08,101.55000305175781
2023-03-09,100.19999694824219
2023-03-10,97.87000274658203
2023-03-13,97.0
2023-03-14,97.16000366210938
2023-03-15,94.54000091552734
2023-03-16,96.48999786376953
2023-03-17,94.3499984741211
2023-03-20,95.06999969482422
2023-03-21,98.75
2023-03-22,94.58000183105469
2023-03-23,95.06999969482422
2023-03-24,95.4000015258789
2023-03-27,95.44999694824219
2023-03-28,96.2300033569336
2023-03-29,96.80000305175781
2023-03-30,96.36000061035156
2023-03-31,100.22000122070312
2023-04-03,99.19000244140625
2023-04-04,95.54000091552734
2023-04-05,93.61000061035156
2023-04-06,92.58999633789062
2023-04-10,94.72000122070312
2023-04-11,100.12000274658203
2023-04-12,97.83000183105469
2023-04-13,98.54000091552734
2023-04-14,97.94000244140625
2023-04-17,99.16999816894531
2023-04-18,98.51000213623047
2023-04-19,98.62000274658203
2023-04-20,97.0999984741211
2023-04-21,96.94000244140625
2023-04-24,98.19000244140625
2023-04-25,95.47000122070312
2023-04-26,94.86000061035156
2023-04-27,98.77999877929688
2023-04-28,105.9000015258789
2023-05-01,103.31999969482422
2023-05-02,101.06999969482422
2023-05-03,101.62999725341797
2023-05-04,99.02999877929688
2023-05-05,100.22000122070312
2023-05-08,99.88999938964844
2023-05-09,98.62999725341797
2023-05-10,97.93000030517578
2023-05-11,97.76000213623047
2023-05-12,94.5
2023-05-15,96.5
2023-05-16,94.1500015258789
2023-05-17,96.66999816894531
2023-05-18,98.48999786376953
2023-05-19,96.56999969482422
2023-05-22,96.80999755859375
2023-05-23,95.73999786376953
2023-05-24,94.13999938964844
2023-05-25,94.61000061035156
2023-05-26,95.0999984741211
2023-05-30,95.05999755859375
2023-05-31,92.04000091552734
2023-06-01,92.41999816894531
2023-06-02,96.68000030517578
2023-06-05,95.76000213623047
2023-06-06,97.93000030517578
2023-06-07,101.20999908447266
2023-06-08,98.0
2023-06-09,95.3499984741211
2023-06-12,96.6500015258789
2023-06-13,98.80000305175781
2023-06-14,98.94000244140625
2023-06-15,101.06999969482422
2023-06-16,100.9000015258789
2023-06-20,100.9000015258789
2023-06-21,100.68000030517578
2023-06-22,98.5199966430664
2023-06-23,97.81999969482422
2023-06-26,99.81999969482422
2023-06-27,103.29000091552734
2023-06-28,102.02999877929688
2023-06-29,103.43000030517578
2023-06-30,103.16000366210938
2023-07-03,103.22000122070312
2023-07-05,100.93000030517578
2023-07-06,99.88999938964844
2023-07-07,103.18000030517578
2023-07-10,107.0999984741211
2023-07-11,110.25
2023-07-12,113.7699966430664
2023-07-13,114.86000061035156
2023-07-14,112.33000183105469
2023-07-17,112.80000305175781
2023-07-18,112.43000030517578
2023-07-19,112.51000213623047
2023-07-20,110.37999725341797
2023-07-21,110.29000091552734
2023-07-24,111.37999725341797
2023-07-25,113.11000061035156
2023-07-26,116.11000061035156
2023-07-27,115.01000213623047
2023-07-28,107.05999755859375
2023-07-31,106.33999633789062
2023-08-01,107.9000015258789
2023-08-02,106.75
2023-08-03,104.12000274658203
2023-08-04,105.29000091552734
2023-08-07,106.11000061035156
2023-08-08,105.81999969482422
2023-08-09,103.80999755859375
2023-08-10,103.06999969482422
2023-08-11,102.4800033569336
2023-08-14,101.5199966430664
2023-08-15,100.05999755859375
2023-08-16,98.86000061035156
2023-08-17,97.29000091552734
2023-08-18,97.61000061035156
2023-08-21,97.18000030517578
2023-08-22,96.66999816894531
2023-08-23,97.5999984741211
2023-08-24,96.4000015258789
2023-08-25,96.06999969482422
2023-08-28,98.11000061035156
2023-08-29,100.6500015258789
2023-08-30,100.69000244140625
2023-08-31,101.38999938964844
2023-09-01,101.77999877929688
2023-09-05,97.33999633789062
2023-09-06,96.22000122070312
2023-09-07,94.36000061035156
2023-09-08,94.08999633789062
2023-09-11,93.41999816894531
2023-09-12,91.98999786376953
2023-09-13,92.18000030517578
2023-09-14,93.79000091552734
2023-09-15,93.62000274658203
2023-09-18,92.11000061035156
2023-09-19,91.75
2023-09-20,91.54000091552734
2023-09-21,89.27999877929688
2023-09-22,86.83999633789062
2023-09-25,86.77999877929688
2023-09-26,84.8499984741211
2023-09-27,83.91999816894531
2023-09-28,85.41999816894531
2023-09-29,85.80999755859375
2023-10-02,84.44000244140625
2023-10-03,81.51000213623047
2023-10-04,81.72000122070312
2023-10-05,81.56999969482422
2023-10-06,81.5
2023-10-09,81.66999816894531
2023-10-10,83.02999877929688
2023-10-11,84.37000274658203
2023-10-12,79.55000305175781
2023-10-13,81.16999816894531
2023-10-16,82.83000183105469
2023-10-17,82.8499984741211
2023-10-18,81.12999725341797
2023-10-19,79.12999725341797
2023-10-20,79.70999908447266
2023-10-23,79.30999755859375
2023-10-24,78.6500015258789
2023-10-25,78.20999908447266
2023-10-26,78.5199966430664
2023-10-27,76.55999755859375
2023-10-30,79.47000122070312
2023-10-31,80.37999725341797
2023-11-01,81.41000366210938
2023-11-02,83.02999877929688
2023-11-03,84.98999786376953
2023-11-06,82.68000030517578
2023-11-07,82.20999908447266
2023-11-08,82.37000274658203
2023-11-09,79.5199966430664
2023-11-10,80.66000366210938
2023-11-13,79.61000061035156
2023-11-14,86.7300033569336
2023-11-15,86.33000183105469
2023-11-16,85.48999786376953
2023-11-17,84.30000305175781
2023-11-20,85.26000213623047
2023-11-21,84.0
2023-11-22,83.62000274658203
2023-11-24,84.0199966430664
2023-11-27,84.27999877929688
2023-11-28,85.83000183105469
2023-11-29,87.80000305175781
2023-11-30,88.30999755859375
2023-12-01,91.93000030517578
2023-12-04,91.88999938964844
2023-12-05,91.68000030517578
2023-12-06,93.4000015258789
2023-12-07,92.58000183105469
2023-12-08,92.30000305175781
2023-12-11,91.95999908447266
2023-12-12,91.08000183105469
2023-12-13,97.58000183105469
2023-12-14,105.75
2023-12-15,105.43000030517578
2023-12-18,103.06999969482422
2023-12-19,104.4800033569336
2023-12-20,102.1500015258789
2023-12-21,102.94999694824219
2023-12-22,103.11000061035156
2023-12-26,102.63999938964844
2023-12-27,103.62000274658203
2023-12-28,104.87000274658203
2023-12-29,103.5
2024-01-02,105.27999877929688
2024-01-03,100.93000030517578
2024-01-04,100.70999908447266
2024-01-05,103.87999725341797
2024-01-08,105.75
2024-01-09,105.47000122070312
2024-01-10,106.33999633789062
2024-01-11,104.45999908447266
2024-01-12,101.8499984741211
2024-01-16,101.5
2024-01-17,99.76000213623047
2024-01-18,100.26000213623047
2024-01-19,99.93000030517578
2024-01-22,100.94999694824219
2024-01-23,97.95999908447266
2024-01-24,97.56999969482422
2024-01-25,99.56999969482422
2024-01-26,100.97000122070312
2024-01-29,103.44000244140625
2024-01-30,103.66999816894531
2024-01-31,104.25
2024-02-01,110.0199966430664
2024-02-02,108.93000030517578
2024-02-05,106.3499984741211
2024-02-06,106.80999755859375
2024-02-07,108.95999908447266
2024-02-08,109.61000061035156
2024-02-09,110.01000213623047
2024-02-12,117.23999786376953
2024-02-13,115.27999877929688
2024-02-14,116.69000244140625
2024-02-15,116.44999694824219
2024-02-16,115.41999816894531
2024-02-20,114.06999969482422
2024-02-21,113.73999786376953
2024-02-22,113.93000030517578
2024-02-23,114.94000244140625
2024-02-26,113.87999725341797
2024-02-27,115.05000305175781
2024-02-28,116.11000061035156
2024-02-29,118.62000274658203
2024-03-01,121.41000366210938
2024-03-04,120.83000183105469
2024-03-05,118.91000366210938
2024-03-06,119.97000122070312
2024-03-07,121.55999755859375
2024-03-08,121.66000366210938
2024-03-11,120.33999633789062
2024-03-12,119.6500015258789
2024-03-13,121.55999755859375
2024-03-14,116.94999694824219
2024-03-15,117.83000183105469
2024-03-18,119.23999786376953
2024-03-19,120.88999938964844
2024-03-20,123.58000183105469
2024-03-21,126.18000030517578
2024-03-22,125.12000274658203
2024-03-25,125.6500015258789
2024-03-26,125.0999984741211
2024-03-27,128.9199981689453
2024-03-28,130.88999938964844
2024-04-01,128.47000122070312
2024-04-02,125.12999725341797
2024-04-03,126.41999816894531
2024-04-04,122.11000061035156
2024-04-05,122.36000061035156
2024-04-08,123.29000091552734
2024-04-09,125.1500015258789
2024-04-10,119.66999816894531
2024-04-11,117.68000030517578
2024-04-12,113.16999816894531
2024-04-15,111.72000122070312
2024-04-16,109.48999786376953
2024-04-17,108.2699966430664
2024-04-18,108.08000183105469
2024-04-19,108.87999725341797
2024-04-22,109.94999694824219
2024-04-23,113.44000244140625
2024-04-24,111.4000015258789
2024-04-25,110.2699966430664
2024-04-26,115.44999694824219
2024-04-29,118.43000030517578
2024-04-30,115.31999969482422
2024-05-01,114.87000274658203
2024-05-02,115.62000274658203
2024-05-03,116.37000274658203
2024-05-06,118.04000091552734
2024-05-07,118.11000061035156
2024-05-08,118.22000122070312
2024-05-09,119.72000122070312
2024-05-10,119.80999755859375
2024-05-13,121.06999969482422
2024-05-14,123.0199966430664
2024-05-15,123.27999877929688
2024-05-16,120.87000274658203
2024-05-17,120.36000061035156
2024-05-20,118.91999816894531
2024-05-21,119.55999755859375
2024-05-22,117.41000366210938
2024-05-23,115.76000213623047
2024-05-24,116.43000030517578
2024-05-28,115.76000213623047
2024-05-29,116.0199966430664
2024-05-30,118.61000061035156
2024-05-31,121.93000030517578
2024-06-03,121.11000061035156
2024-06-04,115.66000366210938
2024-06-05,117.93000030517578
2024-06-06,115.97000122070312
2024-06-07,113.43000030517578
2024-06-10,118.08000183105469
2024-06-11,113.73999786376953
2024-06-12,115.5
2024-06-13,113.77999877929688
2024-06-14,112.0199966430664
2024-06-17,112.44999694824219
2024-06-18,111.5
2024-06-20,111.3499984741211
2024-06-21,113.0
2024-06-24,112.7699966430664
2024-06-25,106.33000183105469
2024-06-26,106.80999755859375
2024-06-27,108.05000305175781
2024-06-28,113.58999633789062
2024-07-01,109.9000015258789
2024-07-02,110.33000183105469
2024-07-03,109.8499984741211
2024-07-05,108.83000183105469
2024-07-08,111.8499984741211
2024-07-09,109.9800033569336
2024-07-10,112.94000244140625
2024-07-11,121.30000305175781
2024-07-12,124.97000122070312
2024-07-15,127.83000183105469
2024-07-16,132.6999969482422
2024-07-17,131.97000122070312
2024-07-18,131.17999267578125
2024-07-19,129.0399932861328
2024-07-22,127.31999969482422
2024-07-23,128.05999755859375
2024-07-24,127.18000030517578
2024-07-25,134.5
2024-07-26,160.7100067138672
2024-07-29,162.6999969482422
2024-07-30,162.10000610351562
2024-07-31,161.07000732421875
2024-08-01,156.47999572753906
2024-08-02,152.30999755859375
2024-08-05,147.0
2024-08-06,146.6699981689453
2024-08-07,143.44000244140625
2024-08-08,145.52999877929688
2024-08-09,146.4499969482422
2024-08-12,144.27999877929688
2024-08-13,146.8800048828125
2024-08-14,144.02999877929688
2024-08-15,146.7100067138672
2024-08-16,146.4199981689453
2024-08-19,149.3800048828125
2024-08-20,147.83999633789062
2024-08-21,150.32000732421875
2024-08-22,149.8800048828125
2024-08-23,157.75
2024-08-26,155.1300048828125
2024-08-27,154.07000732421875
2024-08-28,154.5399932861328
2024-08-29,153.67999267578125
2024-08-30,155.13999938964844
2024-09-03,150.83999633789062
2024-09-04,150.6300048828125
2024-09-05,148.72999572753906
2024-09-06,147.9199981689453
2024-09-09,149.13999938964844
2024-09-10,149.86000061035156
2024-09-11,148.3800048828125
2024-09-12,150.0800018310547
2024-09-13,156.5500030517578
2024-09-16,155.82000732421875
2024-09-17,154.9499969482422
2024-09-18,156.61000061035156
2024-09-19,158.1699981689453
2024-09-20,157.60000610351562
2024-09-23,157.91000366210938
2024-09-24,157.0800018310547
2024-09-25,154.33999633789062
2024-09-26,156.5
2024-09-27,158.80999755859375
2024-09-30,160.67999267578125
2024-10-01,159.49000549316406
2024-10-02,159.49000549316406
2024-10-03,158.5
2024-10-04,154.44000244140625
2024-10-07,155.1999969482422
2024-10-08,155.5399932861328
2024-10-09,159.0
2024-10-10,156.77999877929688
2024-10-11,157.3000030517578
2024-10-14,158.17999267578125
2024-10-15,159.85000610351562
2024-10-16,160.9600067138672
2024-10-17,159.1999969482422
2024-10-18,161.0500030517578
2024-10-21,161.25
2024-10-22,152.92999267578125
2024-10-23,151.6999969482422
2024-10-24,151.8699951171875
2024-10-25,130.8800048828125
2024-10-28,131.7100067138672
2024-10-29,132.41000366210938
2024-10-30,135.2899932861328
2024-10-31,134.27000427246094
2024-11-01,134.27999877929688
2024-11-04,136.75
2024-11-05,140.44000244140625
2024-11-06,147.60000610351562
2024-11-07,145.07000732421875
2024-11-08,145.94000244140625
2024-11-11,145.49000549316406
2024-11-12,141.82000732421875
2024-11-13,141.47999572753906
2024-11-14,140.33999633789062
2024-11-15,140.3300018310547
2024-11-18,138.47000122070312
2024-11-19,135.63999938964844
2024-11-20,135.72999572753906
2024-11-21,137.49000549316406
