Date,EQT
2023-01-06,33.34000015258789
2023-01-09,34.66999816894531
2023-01-10,34.040000915527344
2023-01-11,33.400001525878906
2023-01-12,34.959999084472656
2023-01-13,34.810001373291016
2023-01-17,35.189998626708984
2023-01-18,33.650001525878906
2023-01-19,33.93000030517578
2023-01-20,33.95000076293945
2023-01-23,35.2400016784668
2023-01-24,34.209999084472656
2023-01-25,33.220001220703125
2023-01-26,33.099998474121094
2023-01-27,32.93000030517578
2023-01-30,32.150001525878906
2023-01-31,32.66999816894531
2023-02-01,31.6299991607666
2023-02-02,31.84000015258789
2023-02-03,31.260000228881836
2023-02-06,29.979999542236328
2023-02-07,30.65999984741211
2023-02-08,29.809999465942383
2023-02-09,30.5
2023-02-10,31.670000076293945
2023-02-13,30.860000610351562
2023-02-14,31.079999923706055
2023-02-15,30.6200008392334
2023-02-16,31.829999923706055
2023-02-17,31.25
2023-02-21,30.440000534057617
2023-02-22,31.979999542236328
2023-02-23,32.4900016784668
2023-02-24,34.72999954223633
2023-02-27,33.529998779296875
2023-02-28,33.18000030517578
2023-03-01,33.29999923706055
2023-03-02,33.36000061035156
2023-03-03,34.349998474121094
2023-03-06,32.95000076293945
2023-03-07,32.95000076293945
2023-03-08,32.15999984741211
2023-03-09,31.34000015258789
2023-03-10,30.40999984741211
2023-03-13,30.280000686645508
2023-03-14,30.690000534057617
2023-03-15,28.829999923706055
2023-03-16,30.1200008392334
2023-03-17,29.3700008392334
2023-03-20,30.15999984741211
2023-03-21,31.0
2023-03-22,29.510000228881836
2023-03-23,29.530000686645508
2023-03-24,30.559999465942383
2023-03-27,30.440000534057617
2023-03-28,30.899999618530273
2023-03-29,31.450000762939453
2023-03-30,31.290000915527344
2023-03-31,31.90999984741211
2023-04-03,31.799999237060547
2023-04-04,32.47999954223633
2023-04-05,32.599998474121094
2023-04-06,32.119998931884766
2023-04-10,33.38999938964844
2023-04-11,33.41999816894531
2023-04-12,32.650001525878906
2023-04-13,32.869998931884766
2023-04-14,33.13999938964844
2023-04-17,32.790000915527344
2023-04-18,33.310001373291016
2023-04-19,33.220001220703125
2023-04-20,32.72999954223633
2023-04-21,32.59000015258789
2023-04-24,32.7400016784668
2023-04-25,31.709999084472656
2023-04-26,31.360000610351562
2023-04-27,33.540000915527344
2023-04-28,34.84000015258789
2023-05-01,34.27000045776367
2023-05-02,32.83000183105469
2023-05-03,31.5
2023-05-04,31.040000915527344
2023-05-05,32.349998474121094
2023-05-08,32.290000915527344
2023-05-09,32.31999969482422
2023-05-10,32.20000076293945
2023-05-11,31.899999618530273
2023-05-12,33.45000076293945
2023-05-15,35.13999938964844
2023-05-16,34.810001373291016
2023-05-17,34.810001373291016
2023-05-18,36.84000015258789
2023-05-19,36.22999954223633
2023-05-22,36.310001373291016
2023-05-23,35.849998474121094
2023-05-24,36.540000915527344
2023-05-25,36.4900016784668
2023-05-26,36.09000015258789
2023-05-30,35.06999969482422
2023-05-31,34.77000045776367
2023-06-01,35.099998474121094
2023-06-02,36.54999923706055
2023-06-05,36.040000915527344
2023-06-06,37.36000061035156
2023-06-07,38.810001373291016
2023-06-08,38.970001220703125
2023-06-09,38.54999923706055
2023-06-12,38.310001373291016
2023-06-13,38.939998626708984
2023-06-14,38.45000076293945
2023-06-15,38.95000076293945
2023-06-16,39.63999938964844
2023-06-20,39.29999923706055
2023-06-21,39.779998779296875
2023-06-22,39.459999084472656
2023-06-23,39.18000030517578
2023-06-26,40.209999084472656
2023-06-27,40.34000015258789
2023-06-28,39.75
2023-06-29,41.040000915527344
2023-06-30,41.130001068115234
2023-07-03,40.68000030517578
2023-07-05,40.400001525878906
2023-07-06,39.279998779296875
2023-07-07,39.709999084472656
2023-07-10,40.290000915527344
2023-07-11,40.560001373291016
2023-07-12,39.779998779296875
2023-07-13,39.40999984741211
2023-07-14,38.209999084472656
2023-07-17,38.459999084472656
2023-07-18,39.63999938964844
2023-07-19,39.869998931884766
2023-07-20,40.81999969482422
2023-07-21,39.900001525878906
2023-07-24,39.70000076293945
2023-07-25,39.63999938964844
2023-07-26,41.52000045776367
2023-07-27,41.41999816894531
2023-07-28,42.279998779296875
2023-07-31,42.18000030517578
2023-08-01,41.66999816894531
2023-08-02,40.86000061035156
2023-08-03,41.72999954223633
2023-08-04,41.79999923706055
2023-08-07,42.150001525878906
2023-08-08,42.90999984741211
2023-08-09,44.04999923706055
2023-08-10,42.790000915527344
2023-08-11,43.04999923706055
2023-08-14,42.900001525878906
2023-08-15,42.20000076293945
2023-08-16,41.97999954223633
2023-08-17,42.90999984741211
2023-08-18,43.470001220703125
2023-08-21,44.56999969482422
2023-08-22,43.400001525878906
2023-08-23,41.75
2023-08-24,41.70000076293945
2023-08-25,42.040000915527344
2023-08-28,42.349998474121094
2023-08-29,42.7400016784668
2023-08-30,42.9900016784668
2023-08-31,43.220001220703125
2023-09-01,44.220001220703125
2023-09-05,43.209999084472656
2023-09-06,42.33000183105469
2023-09-07,41.7599983215332
2023-09-08,42.47999954223633
2023-09-11,42.209999084472656
2023-09-12,43.77000045776367
2023-09-13,42.95000076293945
2023-09-14,42.59000015258789
2023-09-15,41.529998779296875
2023-09-18,41.189998626708984
2023-09-19,40.9900016784668
2023-09-20,40.0
2023-09-21,38.7400016784668
2023-09-22,38.45000076293945
2023-09-25,38.91999816894531
2023-09-26,38.959999084472656
2023-09-27,39.61000061035156
2023-09-28,40.439998626708984
2023-09-29,40.58000183105469
2023-10-02,39.09000015258789
2023-10-03,39.619998931884766
2023-10-04,39.650001525878906
2023-10-05,41.09000015258789
2023-10-06,42.790000915527344
2023-10-09,44.349998474121094
2023-10-10,44.09000015258789
2023-10-11,43.54999923706055
2023-10-12,43.40999984741211
2023-10-13,43.369998931884766
2023-10-16,43.5
2023-10-17,44.2599983215332
2023-10-18,43.68000030517578
2023-10-19,43.09000015258789
2023-10-20,42.349998474121094
2023-10-23,42.27000045776367
2023-10-24,42.529998779296875
2023-10-25,42.02000045776367
2023-10-26,42.810001373291016
2023-10-27,41.95000076293945
2023-10-30,41.18000030517578
2023-10-31,42.380001068115234
2023-11-01,42.720001220703125
2023-11-02,44.349998474121094
2023-11-03,44.720001220703125
2023-11-06,42.5099983215332
2023-11-07,40.7599983215332
2023-11-08,39.88999938964844
2023-11-09,39.40999984741211
2023-11-10,39.130001068115234
2023-11-13,39.79999923706055
2023-11-14,39.900001525878906
2023-11-15,41.33000183105469
2023-11-16,40.04999923706055
2023-11-17,40.369998931884766
2023-11-20,40.09000015258789
2023-11-21,40.02000045776367
2023-11-22,40.31999969482422
2023-11-24,40.849998474121094
2023-11-27,40.22999954223633
2023-11-28,39.849998474121094
2023-11-29,39.75
2023-11-30,39.959999084472656
2023-12-01,40.2400016784668
2023-12-04,38.970001220703125
2023-12-05,38.36000061035156
2023-12-06,36.869998931884766
2023-12-07,36.9900016784668
2023-12-08,37.130001068115234
2023-12-11,36.88999938964844
2023-12-12,36.0099983215332
2023-12-13,37.2599983215332
2023-12-14,38.81999969482422
2023-12-15,38.439998626708984
2023-12-18,38.90999984741211
2023-12-19,38.84000015258789
2023-12-20,38.0
2023-12-21,39.02000045776367
2023-12-22,38.9900016784668
2023-12-26,39.209999084472656
2023-12-27,39.18000030517578
2023-12-28,39.02000045776367
2023-12-29,38.65999984741211
2024-01-02,38.91999816894531
2024-01-03,38.72999954223633
2024-01-04,38.20000076293945
2024-01-05,38.709999084472656
2024-01-08,38.209999084472656
2024-01-09,38.06999969482422
2024-01-10,37.709999084472656
2024-01-11,37.04999923706055
2024-01-12,37.81999969482422
2024-01-16,36.29999923706055
2024-01-17,35.959999084472656
2024-01-18,35.209999084472656
2024-01-19,35.33000183105469
2024-01-22,35.380001068115234
2024-01-23,35.2599983215332
2024-01-24,35.65999984741211
2024-01-25,36.060001373291016
2024-01-26,35.880001068115234
2024-01-29,35.81999969482422
2024-01-30,36.150001525878906
2024-01-31,35.400001525878906
2024-02-01,35.060001373291016
2024-02-02,35.040000915527344
2024-02-05,34.18000030517578
2024-02-06,34.22999954223633
2024-02-07,34.22999954223633
2024-02-08,34.75
2024-02-09,34.33000183105469
2024-02-12,34.93000030517578
2024-02-13,34.099998474121094
2024-02-14,32.959999084472656
2024-02-15,34.4900016784668
2024-02-16,34.70000076293945
2024-02-20,33.72999954223633
2024-02-21,37.29999923706055
2024-02-22,37.31999969482422
2024-02-23,37.0099983215332
2024-02-26,36.7400016784668
2024-02-27,36.52000045776367
2024-02-28,36.58000183105469
2024-02-29,37.150001525878906
2024-03-01,37.0099983215332
2024-03-04,37.540000915527344
2024-03-05,37.9900016784668
2024-03-06,37.59000015258789
2024-03-07,37.2599983215332
2024-03-08,37.52000045776367
2024-03-11,34.61000061035156
2024-03-12,34.52000045776367
2024-03-13,34.0099983215332
2024-03-14,33.779998779296875
2024-03-15,33.43000030517578
2024-03-18,33.400001525878906
2024-03-19,33.560001373291016
2024-03-20,33.81999969482422
2024-03-21,34.36000061035156
2024-03-22,34.36000061035156
2024-03-25,34.81999969482422
2024-03-26,34.95000076293945
2024-03-27,36.06999969482422
2024-03-28,37.06999969482422
2024-04-01,37.11000061035156
2024-04-02,36.869998931884766
2024-04-03,37.189998626708984
2024-04-04,36.7599983215332
2024-04-05,36.47999954223633
2024-04-08,36.84000015258789
2024-04-09,37.95000076293945
2024-04-10,37.709999084472656
2024-04-11,37.4900016784668
2024-04-12,37.25
2024-04-15,36.52000045776367
2024-04-16,36.20000076293945
2024-04-17,36.040000915527344
2024-04-18,36.220001220703125
2024-04-19,36.650001525878906
2024-04-22,37.970001220703125
2024-04-23,37.97999954223633
2024-04-24,39.43000030517578
2024-04-25,40.40999984741211
2024-04-26,40.61000061035156
2024-04-29,41.04999923706055
2024-04-30,40.09000015258789
2024-05-01,38.65999984741211
2024-05-02,39.47999954223633
2024-05-03,40.27000045776367
2024-05-06,41.040000915527344
2024-05-07,40.5099983215332
2024-05-08,39.90999984741211
2024-05-09,40.02000045776367
2024-05-10,38.93000030517578
2024-05-13,39.790000915527344
2024-05-14,40.709999084472656
2024-05-15,40.93000030517578
2024-05-16,40.5099983215332
2024-05-17,41.16999816894531
2024-05-20,41.91999816894531
2024-05-21,41.189998626708984
2024-05-22,41.209999084472656
2024-05-23,39.90999984741211
2024-05-24,40.150001525878906
2024-05-28,41.2400016784668
2024-05-29,40.689998626708984
2024-05-30,41.20000076293945
2024-05-31,41.09000015258789
2024-06-03,40.97999954223633
2024-06-04,40.619998931884766
2024-06-05,40.939998626708984
2024-06-06,40.65999984741211
2024-06-07,40.540000915527344
2024-06-10,41.130001068115234
2024-06-11,41.16999816894531
2024-06-12,40.77000045776367
2024-06-13,40.29999923706055
2024-06-14,39.34000015258789
2024-06-17,38.56999969482422
2024-06-18,38.20000076293945
2024-06-20,37.7599983215332
2024-06-21,36.970001220703125
2024-06-24,38.52000045776367
2024-06-25,38.54999923706055
2024-06-26,37.7599983215332
2024-06-27,37.279998779296875
2024-06-28,36.97999954223633
2024-07-01,36.689998626708984
2024-07-02,36.959999084472656
2024-07-03,37.040000915527344
2024-07-05,36.31999969482422
2024-07-08,36.380001068115234
2024-07-09,36.540000915527344
2024-07-10,36.63999938964844
2024-07-11,37.189998626708984
2024-07-12,37.209999084472656
2024-07-15,36.83000183105469
2024-07-16,35.880001068115234
2024-07-17,35.599998474121094
2024-07-18,35.349998474121094
2024-07-19,35.880001068115234
2024-07-22,35.66999816894531
2024-07-23,35.04999923706055
2024-07-24,35.099998474121094
2024-07-25,34.380001068115234
2024-07-26,34.310001373291016
2024-07-29,34.06999969482422
2024-07-30,34.810001373291016
2024-07-31,34.5099983215332
2024-08-01,33.59000015258789
2024-08-02,31.56999969482422
2024-08-05,30.209999084472656
2024-08-06,30.809999465942383
2024-08-07,30.219999313354492
2024-08-08,30.959999084472656
2024-08-09,31.100000381469727
2024-08-12,32.2599983215332
2024-08-13,31.149999618530273
2024-08-14,31.479999542236328
2024-08-15,31.780000686645508
2024-08-16,32.150001525878906
2024-08-19,33.720001220703125
2024-08-20,33.2400016784668
2024-08-21,33.099998474121094
2024-08-22,32.900001525878906
2024-08-23,33.63999938964844
2024-08-26,33.189998626708984
2024-08-27,32.75
2024-08-28,32.599998474121094
2024-08-29,33.5099983215332
2024-08-30,33.5099983215332
2024-09-03,32.91999816894531
2024-09-04,32.65999984741211
2024-09-05,32.81999969482422
2024-09-06,32.36000061035156
2024-09-09,31.90999984741211
2024-09-10,32.119998931884766
2024-09-11,32.880001068115234
2024-09-12,32.86000061035156
2024-09-13,33.189998626708984
2024-09-16,33.54999923706055
2024-09-17,33.27000045776367
2024-09-18,33.529998779296875
2024-09-19,34.72999954223633
2024-09-20,34.83000183105469
2024-09-23,35.959999084472656
2024-09-24,35.63999938964844
2024-09-25,35.15999984741211
2024-09-26,35.5099983215332
2024-09-27,36.529998779296875
2024-09-30,36.63999938964844
2024-10-01,36.25
2024-10-02,36.77000045776367
2024-10-03,37.66999816894531
2024-10-04,36.939998626708984
2024-10-07,37.29999923706055
2024-10-08,37.06999969482422
2024-10-09,36.54999923706055
2024-10-10,36.619998931884766
2024-10-11,37.40999984741211
2024-10-14,36.599998474121094
2024-10-15,36.279998779296875
2024-10-16,36.68000030517578
2024-10-17,37.060001373291016
2024-10-18,36.4900016784668
2024-10-21,36.36000061035156
2024-10-22,35.970001220703125
2024-10-23,36.189998626708984
2024-10-24,36.959999084472656
2024-10-25,37.47999954223633
2024-10-28,37.310001373291016
2024-10-29,37.310001373291016
2024-10-30,38.56999969482422
2024-10-31,36.540000915527344
2024-11-01,35.619998931884766
2024-11-04,36.79999923706055
2024-11-05,37.540000915527344
2024-11-06,40.209999084472656
2024-11-07,40.689998626708984
2024-11-08,41.220001220703125
2024-11-11,43.97999954223633
2024-11-12,43.779998779296875
2024-11-13,43.310001373291016
2024-11-14,42.86000061035156
2024-11-15,42.709999084472656
2024-11-18,44.279998779296875
2024-11-19,44.08000183105469
2024-11-20,46.540000915527344
2024-11-21,46.88999938964844
