Date,NWSA
2022-08-22,17.450000762939453
2022-08-23,17.309999465942383
2022-08-24,17.479999542236328
2022-08-25,17.729999542236328
2022-08-26,17.350000381469727
2022-08-29,17.290000915527344
2022-08-30,17.100000381469727
2022-08-31,16.920000076293945
2022-09-01,16.920000076293945
2022-09-02,16.959999084472656
2022-09-06,16.450000762939453
2022-09-07,16.81999969482422
2022-09-08,16.799999237060547
2022-09-09,17.469999313354492
2022-09-12,17.610000610351562
2022-09-13,16.829999923706055
2022-09-14,16.860000610351562
2022-09-15,17.139999389648438
2022-09-16,16.530000686645508
2022-09-19,16.540000915527344
2022-09-20,16.459999084472656
2022-09-21,16.010000228881836
2022-09-22,15.6899995803833
2022-09-23,15.329999923706055
2022-09-26,15.039999961853027
2022-09-27,14.949999809265137
2022-09-28,15.380000114440918
2022-09-29,15.050000190734863
2022-09-30,15.109999656677246
2022-10-03,15.630000114440918
2022-10-04,16.3799991607666
2022-10-05,16.139999389648438
2022-10-06,15.880000114440918
2022-10-07,15.550000190734863
2022-10-10,15.510000228881836
2022-10-11,15.460000038146973
2022-10-12,15.520000457763672
2022-10-13,15.9399995803833
2022-10-14,15.600000381469727
2022-10-17,16.1299991607666
2022-10-18,16.25
2022-10-19,16.59000015258789
2022-10-20,16.690000534057617
2022-10-21,17.200000762939453
2022-10-24,16.920000076293945
2022-10-25,17.170000076293945
2022-10-26,17.0
2022-10-27,16.739999771118164
2022-10-28,16.90999984741211
2022-10-31,16.8700008392334
2022-11-01,16.989999771118164
2022-11-02,16.469999313354492
2022-11-03,16.459999084472656
2022-11-04,16.68000030517578
2022-11-07,16.719999313354492
2022-11-08,17.09000015258789
2022-11-09,16.15999984741211
2022-11-10,17.299999237060547
2022-11-11,18.059999465942383
2022-11-14,18.18000030517578
2022-11-15,18.149999618530273
2022-11-16,17.90999984741211
2022-11-17,17.940000534057617
2022-11-18,17.829999923706055
2022-11-21,17.479999542236328
2022-11-22,17.829999923706055
2022-11-23,18.229999542236328
2022-11-25,18.299999237060547
2022-11-28,18.190000534057617
2022-11-29,18.559999465942383
2022-11-30,19.149999618530273
2022-12-01,19.15999984741211
2022-12-02,19.1200008392334
2022-12-05,18.719999313354492
2022-12-06,18.479999542236328
2022-12-07,18.200000762939453
2022-12-08,18.149999618530273
2022-12-09,18.049999237060547
2022-12-12,18.190000534057617
2022-12-13,18.700000762939453
2022-12-14,18.68000030517578
2022-12-15,17.780000686645508
2022-12-16,17.829999923706055
2022-12-19,17.43000030517578
2022-12-20,17.510000228881836
2022-12-21,17.729999542236328
2022-12-22,17.809999465942383
2022-12-23,18.309999465942383
2022-12-27,18.280000686645508
2022-12-28,17.950000762939453
2022-12-29,18.219999313354492
2022-12-30,18.200000762939453
2023-01-03,18.299999237060547
2023-01-04,18.979999542236328
2023-01-05,18.68000030517578
2023-01-06,19.0
2023-01-09,19.06999969482422
2023-01-10,19.389999389648438
2023-01-11,19.309999465942383
2023-01-12,19.350000381469727
2023-01-13,19.459999084472656
2023-01-17,19.270000457763672
2023-01-18,18.8700008392334
2023-01-19,18.709999084472656
2023-01-20,19.260000228881836
2023-01-23,19.549999237060547
2023-01-24,19.530000686645508
2023-01-25,20.639999389648438
2023-01-26,20.719999313354492
2023-01-27,20.520000457763672
2023-01-30,20.170000076293945
2023-01-31,20.260000228881836
2023-02-01,20.719999313354492
2023-02-02,21.469999313354492
2023-02-03,21.170000076293945
2023-02-06,20.770000457763672
2023-02-07,20.90999984741211
2023-02-08,20.8799991607666
2023-02-09,20.59000015258789
2023-02-10,18.65999984741211
2023-02-13,18.8700008392334
2023-02-14,18.81999969482422
2023-02-15,19.139999389648438
2023-02-16,18.700000762939453
2023-02-17,19.0
2023-02-21,18.260000228881836
2023-02-22,17.68000030517578
2023-02-23,17.5
2023-02-24,17.440000534057617
2023-02-27,17.270000457763672
2023-02-28,17.149999618530273
2023-03-01,16.920000076293945
2023-03-02,17.260000228881836
2023-03-03,17.260000228881836
2023-03-06,17.030000686645508
2023-03-07,16.860000610351562
2023-03-08,16.770000457763672
2023-03-09,16.290000915527344
2023-03-10,16.010000228881836
2023-03-13,15.600000381469727
2023-03-14,15.90999984741211
2023-03-15,15.920000076293945
2023-03-16,16.239999771118164
2023-03-17,15.90999984741211
2023-03-20,16.06999969482422
2023-03-21,16.209999084472656
2023-03-22,15.829999923706055
2023-03-23,16.18000030517578
2023-03-24,16.219999313354492
2023-03-27,16.489999771118164
2023-03-28,16.600000381469727
2023-03-29,16.93000030517578
2023-03-30,16.969999313354492
2023-03-31,17.270000457763672
2023-04-03,17.420000076293945
2023-04-04,17.31999969482422
2023-04-05,17.31999969482422
2023-04-06,17.270000457763672
2023-04-10,17.399999618530273
2023-04-11,17.600000381469727
2023-04-12,17.299999237060547
2023-04-13,17.6200008392334
2023-04-14,17.399999618530273
2023-04-17,17.31999969482422
2023-04-18,17.270000457763672
2023-04-19,17.399999618530273
2023-04-20,17.270000457763672
2023-04-21,17.280000686645508
2023-04-24,17.25
2023-04-25,16.899999618530273
2023-04-26,16.649999618530273
2023-04-27,17.149999618530273
2023-04-28,17.610000610351562
2023-05-01,17.3700008392334
2023-05-02,16.979999542236328
2023-05-03,17.030000686645508
2023-05-04,16.719999313354492
2023-05-05,17.1200008392334
2023-05-08,17.139999389648438
2023-05-09,16.93000030517578
2023-05-10,16.65999984741211
2023-05-11,16.739999771118164
2023-05-12,18.15999984741211
2023-05-15,18.770000457763672
2023-05-16,18.3700008392334
2023-05-17,18.719999313354492
2023-05-18,18.770000457763672
2023-05-19,18.579999923706055
2023-05-22,18.530000686645508
2023-05-23,18.3700008392334
2023-05-24,18.219999313354492
2023-05-25,18.229999542236328
2023-05-26,18.540000915527344
2023-05-30,18.780000686645508
2023-05-31,18.309999465942383
2023-06-01,18.690000534057617
2023-06-02,18.799999237060547
2023-06-05,18.6299991607666
2023-06-06,18.950000762939453
2023-06-07,19.43000030517578
2023-06-08,19.200000762939453
2023-06-09,19.209999084472656
2023-06-12,19.0
2023-06-13,19.40999984741211
2023-06-14,19.260000228881836
2023-06-15,19.510000228881836
2023-06-16,19.56999969482422
2023-06-20,19.09000015258789
2023-06-21,19.270000457763672
2023-06-22,18.84000015258789
2023-06-23,18.760000228881836
2023-06-26,18.940000534057617
2023-06-27,19.229999542236328
2023-06-28,19.530000686645508
2023-06-29,19.530000686645508
2023-06-30,19.5
2023-07-03,19.549999237060547
2023-07-05,19.5
2023-07-06,19.489999771118164
2023-07-07,19.709999084472656
2023-07-10,19.56999969482422
2023-07-11,19.920000076293945
2023-07-12,20.15999984741211
2023-07-13,20.329999923706055
2023-07-14,20.209999084472656
2023-07-17,20.399999618530273
2023-07-18,20.59000015258789
2023-07-19,20.149999618530273
2023-07-20,19.8799991607666
2023-07-21,19.649999618530273
2023-07-24,19.34000015258789
2023-07-25,19.290000915527344
2023-07-26,19.200000762939453
2023-07-27,19.270000457763672
2023-07-28,19.3799991607666
2023-07-31,19.81999969482422
2023-08-01,19.809999465942383
2023-08-02,19.65999984741211
2023-08-03,19.709999084472656
2023-08-04,19.8799991607666
2023-08-07,20.209999084472656
2023-08-08,20.3799991607666
2023-08-09,20.34000015258789
2023-08-10,20.309999465942383
2023-08-11,21.239999771118164
2023-08-14,21.6200008392334
2023-08-15,20.90999984741211
2023-08-16,21.110000610351562
2023-08-17,20.780000686645508
2023-08-18,20.760000228881836
2023-08-21,20.59000015258789
2023-08-22,20.65999984741211
2023-08-23,20.8700008392334
2023-08-24,20.639999389648438
2023-08-25,20.739999771118164
2023-08-28,20.889999389648438
2023-08-29,21.219999313354492
2023-08-30,21.329999923706055
2023-08-31,21.489999771118164
2023-09-01,21.280000686645508
2023-09-05,21.190000534057617
2023-09-06,21.209999084472656
2023-09-07,21.0
2023-09-08,21.059999465942383
2023-09-11,21.040000915527344
2023-09-12,20.81999969482422
2023-09-13,20.290000915527344
2023-09-14,20.510000228881836
2023-09-15,20.280000686645508
2023-09-18,19.920000076293945
2023-09-19,19.950000762939453
2023-09-20,19.670000076293945
2023-09-21,19.920000076293945
2023-09-22,19.68000030517578
2023-09-25,19.790000915527344
2023-09-26,19.59000015258789
2023-09-27,19.649999618530273
2023-09-28,19.979999542236328
2023-09-29,20.059999465942383
2023-10-02,20.0
2023-10-03,19.43000030517578
2023-10-04,19.81999969482422
2023-10-05,19.700000762939453
2023-10-06,20.15999984741211
2023-10-09,20.229999542236328
2023-10-10,20.639999389648438
2023-10-11,20.899999618530273
2023-10-12,20.809999465942383
2023-10-13,20.90999984741211
2023-10-16,21.889999389648438
2023-10-17,22.229999542236328
2023-10-18,21.889999389648438
2023-10-19,21.6200008392334
2023-10-20,21.209999084472656
2023-10-23,21.100000381469727
2023-10-24,21.459999084472656
2023-10-25,20.549999237060547
2023-10-26,20.5
2023-10-27,20.219999313354492
2023-10-30,20.6200008392334
2023-10-31,20.68000030517578
2023-11-01,20.780000686645508
2023-11-02,21.25
2023-11-03,21.93000030517578
2023-11-06,21.65999984741211
2023-11-07,21.43000030517578
2023-11-08,21.40999984741211
2023-11-09,21.290000915527344
2023-11-10,20.920000076293945
2023-11-13,20.450000762939453
2023-11-14,20.959999084472656
2023-11-15,20.8799991607666
2023-11-16,21.06999969482422
2023-11-17,21.030000686645508
2023-11-20,21.280000686645508
2023-11-21,21.450000762939453
2023-11-22,21.950000762939453
2023-11-24,22.010000228881836
2023-11-27,22.389999389648438
2023-11-28,22.329999923706055
2023-11-29,22.34000015258789
2023-11-30,22.040000915527344
2023-12-01,22.149999618530273
2023-12-04,22.059999465942383
2023-12-05,21.770000457763672
2023-12-06,21.790000915527344
2023-12-07,21.950000762939453
2023-12-08,21.940000534057617
2023-12-11,22.06999969482422
2023-12-12,22.0
2023-12-13,22.68000030517578
2023-12-14,23.299999237060547
2023-12-15,23.399999618530273
2023-12-18,23.350000381469727
2023-12-19,23.739999771118164
2023-12-20,23.420000076293945
2023-12-21,23.700000762939453
2023-12-22,23.799999237060547
2023-12-26,24.1299991607666
2023-12-27,24.420000076293945
2023-12-28,24.6299991607666
2023-12-29,24.549999237060547
2024-01-02,24.420000076293945
2024-01-03,24.299999237060547
2024-01-04,24.239999771118164
2024-01-05,24.43000030517578
2024-01-08,24.639999389648438
2024-01-09,24.25
2024-01-10,24.190000534057617
2024-01-11,24.219999313354492
2024-01-12,24.239999771118164
2024-01-16,23.75
2024-01-17,23.479999542236328
2024-01-18,23.579999923706055
2024-01-19,24.030000686645508
2024-01-22,24.25
2024-01-23,24.309999465942383
2024-01-24,24.6299991607666
2024-01-25,24.700000762939453
2024-01-26,24.739999771118164
2024-01-29,25.09000015258789
2024-01-30,24.799999237060547
2024-01-31,24.639999389648438
2024-02-01,24.770000457763672
2024-02-02,24.700000762939453
2024-02-05,24.149999618530273
2024-02-06,24.68000030517578
2024-02-07,24.270000457763672
2024-02-08,25.84000015258789
2024-02-09,26.040000915527344
2024-02-12,26.06999969482422
2024-02-13,25.760000228881836
2024-02-14,26.010000228881836
2024-02-15,26.5
2024-02-16,26.239999771118164
2024-02-20,26.25
2024-02-21,26.079999923706055
2024-02-22,26.510000228881836
2024-02-23,26.43000030517578
2024-02-26,26.360000610351562
2024-02-27,26.43000030517578
2024-02-28,26.329999923706055
2024-02-29,26.8799991607666
2024-03-01,26.329999923706055
2024-03-04,25.93000030517578
2024-03-05,25.8700008392334
2024-03-06,26.030000686645508
2024-03-07,26.139999389648438
2024-03-08,26.34000015258789
2024-03-11,26.479999542236328
2024-03-12,26.329999923706055
2024-03-13,26.350000381469727
2024-03-14,26.09000015258789
2024-03-15,25.510000228881836
2024-03-18,25.450000762939453
2024-03-19,25.739999771118164
2024-03-20,25.90999984741211
2024-03-21,26.209999084472656
2024-03-22,25.899999618530273
2024-03-25,26.030000686645508
2024-03-26,26.06999969482422
2024-03-27,26.290000915527344
2024-03-28,26.18000030517578
2024-04-01,25.809999465942383
2024-04-02,25.510000228881836
2024-04-03,25.75
2024-04-04,25.549999237060547
2024-04-05,25.65999984741211
2024-04-08,25.739999771118164
2024-04-09,25.510000228881836
2024-04-10,24.829999923706055
2024-04-11,24.920000076293945
2024-04-12,24.360000610351562
2024-04-15,24.280000686645508
2024-04-16,24.100000381469727
2024-04-17,24.149999618530273
2024-04-18,24.030000686645508
2024-04-19,24.020000457763672
2024-04-22,24.43000030517578
2024-04-23,24.610000610351562
2024-04-24,24.559999465942383
2024-04-25,24.209999084472656
2024-04-26,24.219999313354492
2024-04-29,24.18000030517578
2024-04-30,23.799999237060547
2024-05-01,23.84000015258789
2024-05-02,24.0
2024-05-03,24.469999313354492
2024-05-06,24.559999465942383
2024-05-07,24.420000076293945
2024-05-08,24.139999389648438
2024-05-09,24.780000686645508
2024-05-10,25.030000686645508
2024-05-13,25.459999084472656
2024-05-14,25.56999969482422
2024-05-15,25.989999771118164
2024-05-16,26.299999237060547
2024-05-17,26.290000915527344
2024-05-20,26.420000076293945
2024-05-21,26.290000915527344
2024-05-22,25.950000762939453
2024-05-23,25.8799991607666
2024-05-24,26.739999771118164
2024-05-28,26.6299991607666
2024-05-29,26.6299991607666
2024-05-30,26.920000076293945
2024-05-31,27.190000534057617
2024-06-03,27.290000915527344
2024-06-04,27.229999542236328
2024-06-05,27.889999389648438
2024-06-06,27.709999084472656
2024-06-07,27.190000534057617
2024-06-10,27.209999084472656
2024-06-11,27.350000381469727
2024-06-12,27.549999237060547
2024-06-13,27.190000534057617
2024-06-14,27.079999923706055
2024-06-17,26.860000610351562
2024-06-18,27.010000228881836
2024-06-20,26.899999618530273
2024-06-21,26.850000381469727
2024-06-24,27.510000228881836
2024-06-25,27.8700008392334
2024-06-26,27.8700008392334
2024-06-27,27.690000534057617
2024-06-28,27.56999969482422
2024-07-01,27.290000915527344
2024-07-02,27.6299991607666
2024-07-03,27.65999984741211
2024-07-05,27.479999542236328
2024-07-08,27.25
2024-07-09,27.719999313354492
2024-07-10,27.790000915527344
2024-07-11,27.84000015258789
2024-07-12,27.739999771118164
2024-07-15,27.700000762939453
2024-07-16,28.440000534057617
2024-07-17,27.989999771118164
2024-07-18,27.780000686645508
2024-07-19,27.3700008392334
2024-07-22,27.729999542236328
2024-07-23,28.100000381469727
2024-07-24,27.309999465942383
2024-07-25,27.149999618530273
2024-07-26,27.489999771118164
2024-07-29,27.690000534057617
2024-07-30,27.420000076293945
2024-07-31,27.579999923706055
2024-08-01,27.170000076293945
2024-08-02,26.299999237060547
2024-08-05,25.40999984741211
2024-08-06,26.059999465942383
2024-08-07,26.040000915527344
2024-08-08,26.780000686645508
2024-08-09,27.739999771118164
2024-08-12,27.110000610351562
2024-08-13,27.540000915527344
2024-08-14,27.31999969482422
2024-08-15,27.579999923706055
2024-08-16,27.399999618530273
2024-08-19,27.81999969482422
2024-08-20,27.389999389648438
2024-08-21,27.770000457763672
2024-08-22,27.84000015258789
2024-08-23,28.139999389648438
2024-08-26,28.020000457763672
2024-08-27,27.979999542236328
2024-08-28,28.079999923706055
2024-08-29,27.850000381469727
2024-08-30,28.329999923706055
2024-09-03,26.969999313354492
2024-09-04,27.139999389648438
2024-09-05,26.93000030517578
2024-09-06,26.56999969482422
2024-09-09,26.600000381469727
2024-09-10,26.3799991607666
2024-09-11,25.950000762939453
2024-09-12,25.959999084472656
2024-09-13,26.139999389648438
2024-09-16,26.09000015258789
2024-09-17,26.34000015258789
2024-09-18,26.450000762939453
2024-09-19,26.540000915527344
2024-09-20,26.34000015258789
2024-09-23,26.489999771118164
2024-09-24,26.709999084472656
2024-09-25,26.25
2024-09-26,26.3799991607666
2024-09-27,26.5
2024-09-30,26.6299991607666
2024-10-01,26.40999984741211
2024-10-02,26.190000534057617
2024-10-03,26.020000457763672
2024-10-04,26.139999389648438
2024-10-07,25.989999771118164
2024-10-08,25.90999984741211
2024-10-09,26.280000686645508
2024-10-10,25.68000030517578
2024-10-11,25.93000030517578
2024-10-14,26.040000915527344
2024-10-15,26.469999313354492
2024-10-16,26.3700008392334
2024-10-17,26.440000534057617
2024-10-18,26.329999923706055
2024-10-21,26.329999923706055
2024-10-22,26.110000610351562
2024-10-23,25.8799991607666
2024-10-24,25.950000762939453
2024-10-25,25.989999771118164
2024-10-28,26.510000228881836
2024-10-29,27.329999923706055
2024-10-30,27.280000686645508
2024-10-31,27.25
2024-11-01,27.31999969482422
2024-11-04,27.420000076293945
2024-11-05,27.850000381469727
2024-11-06,28.950000762939453
2024-11-07,29.15999984741211
2024-11-08,29.520000457763672
2024-11-11,29.229999542236328
2024-11-12,29.329999923706055
2024-11-13,28.850000381469727
2024-11-14,29.110000610351562
2024-11-15,28.6200008392334
2024-11-18,28.610000610351562
2024-11-19,28.799999237060547
2024-11-20,29.149999618530273
2024-11-21,29.540000915527344
