Date,LEN
2023-01-09,95.29000091552734
2023-01-10,96.56999969482422
2023-01-11,98.58000183105469
2023-01-12,99.1500015258789
2023-01-13,98.81999969482422
2023-01-17,98.77999877929688
2023-01-18,97.55999755859375
2023-01-19,95.69999694824219
2023-01-20,96.69000244140625
2023-01-23,97.52999877929688
2023-01-24,99.08999633789062
2023-01-25,99.04000091552734
2023-01-26,100.0199966430664
2023-01-27,100.61000061035156
2023-01-30,99.22000122070312
2023-01-31,102.4000015258789
2023-02-01,104.69000244140625
2023-02-02,108.08000183105469
2023-02-03,104.80999755859375
2023-02-06,102.7300033569336
2023-02-07,103.5199966430664
2023-02-08,100.83000183105469
2023-02-09,100.87000274658203
2023-02-10,101.9000015258789
2023-02-13,104.55000305175781
2023-02-14,104.06999969482422
2023-02-15,103.5
2023-02-16,101.30000305175781
2023-02-17,99.08999633789062
2023-02-21,95.7699966430664
2023-02-22,96.36000061035156
2023-02-23,97.1500015258789
2023-02-24,95.83999633789062
2023-02-27,95.9000015258789
2023-02-28,96.73999786376953
2023-03-01,95.63999938964844
2023-03-02,96.05999755859375
2023-03-03,97.61000061035156
2023-03-06,97.18000030517578
2023-03-07,96.83000183105469
2023-03-08,99.08000183105469
2023-03-09,98.58999633789062
2023-03-10,97.37999725341797
2023-03-13,98.95999908447266
2023-03-14,100.7699966430664
2023-03-15,100.19000244140625
2023-03-16,104.19999694824219
2023-03-17,103.5
2023-03-20,102.30999755859375
2023-03-21,103.47000122070312
2023-03-22,102.58999633789062
2023-03-23,103.37000274658203
2023-03-24,103.73999786376953
2023-03-27,102.18000030517578
2023-03-28,101.73999786376953
2023-03-29,102.47000122070312
2023-03-30,102.55000305175781
2023-03-31,105.11000061035156
2023-04-03,105.25
2023-04-04,103.83000183105469
2023-04-05,104.02999877929688
2023-04-06,102.05999755859375
2023-04-10,102.58999633789062
2023-04-11,105.5
2023-04-12,105.38999938964844
2023-04-13,103.83999633789062
2023-04-14,105.0
2023-04-17,106.04000091552734
2023-04-18,109.25
2023-04-19,109.30000305175781
2023-04-20,111.87000274658203
2023-04-21,111.19999694824219
2023-04-24,112.12999725341797
2023-04-25,111.01000213623047
2023-04-26,109.1500015258789
2023-04-27,111.69999694824219
2023-04-28,112.80999755859375
2023-05-01,112.38999938964844
2023-05-02,113.04000091552734
2023-05-03,114.12999725341797
2023-05-04,112.3499984741211
2023-05-05,113.44000244140625
2023-05-08,114.69000244140625
2023-05-09,114.36000061035156
2023-05-10,114.13999938964844
2023-05-11,114.0
2023-05-12,113.2300033569336
2023-05-15,113.30000305175781
2023-05-16,113.91999816894531
2023-05-17,114.58999633789062
2023-05-18,115.80000305175781
2023-05-19,113.58999633789062
2023-05-22,110.5
2023-05-23,107.0999984741211
2023-05-24,107.9000015258789
2023-05-25,108.55999755859375
2023-05-26,107.44999694824219
2023-05-30,107.80000305175781
2023-05-31,107.12000274658203
2023-06-01,108.13999938964844
2023-06-02,112.0
2023-06-05,111.94000244140625
2023-06-06,116.0
2023-06-07,114.0
2023-06-08,113.37000274658203
2023-06-09,114.19999694824219
2023-06-12,115.4000015258789
2023-06-13,116.01000213623047
2023-06-14,114.75
2023-06-15,119.80999755859375
2023-06-16,120.0199966430664
2023-06-20,121.58000183105469
2023-06-21,121.6500015258789
2023-06-22,121.31999969482422
2023-06-23,122.30000305175781
2023-06-26,121.06999969482422
2023-06-27,126.05999755859375
2023-06-28,125.45999908447266
2023-06-29,123.77999877929688
2023-06-30,125.30999755859375
2023-07-03,125.27999877929688
2023-07-05,124.29000091552734
2023-07-06,120.5199966430664
2023-07-07,120.20999908447266
2023-07-10,123.45999908447266
2023-07-11,124.91000366210938
2023-07-12,128.27999877929688
2023-07-13,130.0800018310547
2023-07-14,133.24000549316406
2023-07-17,130.38999938964844
2023-07-18,130.99000549316406
2023-07-19,130.75
2023-07-20,126.1500015258789
2023-07-21,126.6500015258789
2023-07-24,127.30000305175781
2023-07-25,127.54000091552734
2023-07-26,127.22000122070312
2023-07-27,125.81999969482422
2023-07-28,127.77999877929688
2023-07-31,126.83000183105469
2023-08-01,127.0
2023-08-02,125.19000244140625
2023-08-03,122.63999938964844
2023-08-04,125.56999969482422
2023-08-07,127.30999755859375
2023-08-08,127.02999877929688
2023-08-09,125.58000183105469
2023-08-10,123.37000274658203
2023-08-11,123.2300033569336
2023-08-14,123.87000274658203
2023-08-15,126.05999755859375
2023-08-16,122.66999816894531
2023-08-17,117.05000305175781
2023-08-18,117.0
2023-08-21,115.83000183105469
2023-08-22,116.55000305175781
2023-08-23,117.16999816894531
2023-08-24,115.88999938964844
2023-08-25,114.04000091552734
2023-08-28,114.05000305175781
2023-08-29,116.56999969482422
2023-08-30,119.2699966430664
2023-08-31,119.08999633789062
2023-09-01,120.66000366210938
2023-09-05,114.7300033569336
2023-09-06,116.94000244140625
2023-09-07,118.08000183105469
2023-09-08,118.66999816894531
2023-09-11,119.76000213623047
2023-09-12,116.51000213623047
2023-09-13,115.97000122070312
2023-09-14,117.69999694824219
2023-09-15,114.76000213623047
2023-09-18,117.04000091552734
2023-09-19,117.29000091552734
2023-09-20,116.52999877929688
2023-09-21,113.12999725341797
2023-09-22,113.5
2023-09-25,113.06999969482422
2023-09-26,111.94000244140625
2023-09-27,111.69999694824219
2023-09-28,114.19999694824219
2023-09-29,112.2300033569336
2023-10-02,111.1500015258789
2023-10-03,108.2300033569336
2023-10-04,108.97000122070312
2023-10-05,108.63999938964844
2023-10-06,109.22000122070312
2023-10-09,111.2699966430664
2023-10-10,113.06999969482422
2023-10-11,114.2699966430664
2023-10-12,108.45999908447266
2023-10-13,109.30000305175781
2023-10-16,109.58000183105469
2023-10-17,109.62999725341797
2023-10-18,106.77999877929688
2023-10-19,104.61000061035156
2023-10-20,103.79000091552734
2023-10-23,105.30000305175781
2023-10-24,104.93000030517578
2023-10-25,103.06999969482422
2023-10-26,103.93000030517578
2023-10-27,103.79000091552734
2023-10-30,104.5199966430664
2023-10-31,106.68000030517578
2023-11-01,111.22000122070312
2023-11-02,115.86000061035156
2023-11-03,119.81999969482422
2023-11-06,118.72000122070312
2023-11-07,120.41000366210938
2023-11-08,120.87999725341797
2023-11-09,119.62999725341797
2023-11-10,122.19999694824219
2023-11-13,122.25
2023-11-14,128.25999450683594
2023-11-15,126.8499984741211
2023-11-16,127.08000183105469
2023-11-17,127.48999786376953
2023-11-20,128.3000030517578
2023-11-21,126.77999877929688
2023-11-22,127.43000030517578
2023-11-24,127.62999725341797
2023-11-27,126.83999633789062
2023-11-28,126.05999755859375
2023-11-29,126.83999633789062
2023-11-30,127.91999816894531
2023-12-01,131.5800018310547
2023-12-04,131.50999450683594
2023-12-05,131.89999389648438
2023-12-06,135.3699951171875
2023-12-07,137.47000122070312
2023-12-08,139.5800018310547
2023-12-11,139.63999938964844
2023-12-12,140.52999877929688
2023-12-13,145.16000366210938
2023-12-14,154.80999755859375
2023-12-15,149.27999877929688
2023-12-18,147.27999877929688
2023-12-19,148.64999389648438
2023-12-20,146.7899932861328
2023-12-21,147.91000366210938
2023-12-22,147.4199981689453
2023-12-26,148.1999969482422
2023-12-27,149.3000030517578
2023-12-28,149.17999267578125
2023-12-29,149.0399932861328
2024-01-02,147.4600067138672
2024-01-03,145.66000366210938
2024-01-04,145.07000732421875
2024-01-05,146.27000427246094
2024-01-08,149.30999755859375
2024-01-09,148.16000366210938
2024-01-10,153.35000610351562
2024-01-11,155.1999969482422
2024-01-12,151.75
2024-01-16,150.5
2024-01-17,149.60000610351562
2024-01-18,150.32000732421875
2024-01-19,151.80999755859375
2024-01-22,155.27000427246094
2024-01-23,147.58999633789062
2024-01-24,145.1199951171875
2024-01-25,149.1199951171875
2024-01-26,148.3800048828125
2024-01-29,149.57000732421875
2024-01-30,151.07000732421875
2024-01-31,149.85000610351562
2024-02-01,153.92999267578125
2024-02-02,154.00999450683594
2024-02-05,152.5
2024-02-06,150.94000244140625
2024-02-07,152.69000244140625
2024-02-08,153.2899932861328
2024-02-09,153.02000427246094
2024-02-12,157.91000366210938
2024-02-13,151.67999267578125
2024-02-14,153.8699951171875
2024-02-15,154.1999969482422
2024-02-16,150.22000122070312
2024-02-20,150.99000549316406
2024-02-21,151.97999572753906
2024-02-22,153.55999755859375
2024-02-23,155.0800018310547
2024-02-26,154.1300048828125
2024-02-27,153.8699951171875
2024-02-28,153.8000030517578
2024-02-29,158.50999450683594
2024-03-01,161.47999572753906
2024-03-04,160.52999877929688
2024-03-05,159.55999755859375
2024-03-06,161.0399932861328
2024-03-07,164.4199981689453
2024-03-08,164.19000244140625
2024-03-11,164.1199951171875
2024-03-12,165.97000122070312
2024-03-13,165.5
2024-03-14,152.86000061035156
2024-03-15,156.57000732421875
2024-03-18,156.61000061035156
2024-03-19,159.63999938964844
2024-03-20,163.63999938964844
2024-03-21,165.33999633789062
2024-03-22,166.5800018310547
2024-03-25,166.0399932861328
2024-03-26,165.55999755859375
2024-03-27,168.5
2024-03-28,171.97999572753906
2024-04-01,167.80999755859375
2024-04-02,162.47000122070312
2024-04-03,166.08999633789062
2024-04-04,163.63999938964844
2024-04-05,166.22000122070312
2024-04-08,165.00999450683594
2024-04-09,165.99000549316406
2024-04-10,156.42999267578125
2024-04-11,159.4600067138672
2024-04-12,159.89999389648438
2024-04-15,156.1199951171875
2024-04-16,152.5800018310547
2024-04-17,151.8800048828125
2024-04-18,152.49000549316406
2024-04-19,150.19000244140625
2024-04-22,151.57000732421875
2024-04-23,155.6999969482422
2024-04-24,154.1199951171875
2024-04-25,152.7899932861328
2024-04-26,154.2899932861328
2024-04-29,155.47000122070312
2024-04-30,151.6199951171875
2024-05-01,152.47000122070312
2024-05-02,155.2100067138672
2024-05-03,158.10000610351562
2024-05-06,161.02999877929688
2024-05-07,161.10000610351562
2024-05-08,158.47000122070312
2024-05-09,160.88999938964844
2024-05-10,162.92999267578125
2024-05-13,162.00999450683594
2024-05-14,162.3300018310547
2024-05-15,170.85000610351562
2024-05-16,165.1999969482422
2024-05-17,165.8800048828125
2024-05-20,163.6699981689453
2024-05-21,162.7100067138672
2024-05-22,155.8800048828125
2024-05-23,154.52000427246094
2024-05-24,156.3800048828125
2024-05-28,154.9499969482422
2024-05-29,154.05999755859375
2024-05-30,157.02999877929688
2024-05-31,160.35000610351562
2024-06-03,160.7100067138672
2024-06-04,157.7100067138672
2024-06-05,159.3699951171875
2024-06-06,156.1199951171875
2024-06-07,154.02000427246094
2024-06-10,155.4199981689453
2024-06-11,152.22999572753906
2024-06-12,155.0
2024-06-13,155.0399932861328
2024-06-14,155.10000610351562
2024-06-17,156.50999450683594
2024-06-18,148.72000122070312
2024-06-20,149.30999755859375
2024-06-21,151.5500030517578
2024-06-24,150.66000366210938
2024-06-25,149.17999267578125
2024-06-26,148.94000244140625
2024-06-27,149.1199951171875
2024-06-28,149.8699951171875
2024-07-01,145.92999267578125
2024-07-02,143.61000061035156
2024-07-03,143.27999877929688
2024-07-05,142.6300048828125
2024-07-08,142.6300048828125
2024-07-09,142.5
2024-07-10,145.72000122070312
2024-07-11,155.8300018310547
2024-07-12,159.8800048828125
2024-07-15,159.17999267578125
2024-07-16,169.6199951171875
2024-07-17,166.47999572753906
2024-07-18,170.02999877929688
2024-07-19,170.94000244140625
2024-07-22,172.5
2024-07-23,172.64999389648438
2024-07-24,168.7899932861328
2024-07-25,171.27999877929688
2024-07-26,176.7100067138672
2024-07-29,178.17999267578125
2024-07-30,180.4499969482422
2024-07-31,176.92999267578125
2024-08-01,176.24000549316406
2024-08-02,174.4600067138672
2024-08-05,170.38999938964844
2024-08-06,172.0
2024-08-07,166.75
2024-08-08,169.3699951171875
2024-08-09,169.75999450683594
2024-08-12,167.94000244140625
2024-08-13,170.3699951171875
2024-08-14,169.1199951171875
2024-08-15,170.61000061035156
2024-08-16,171.75999450683594
2024-08-19,175.47000122070312
2024-08-20,174.0
2024-08-21,179.0500030517578
2024-08-22,178.74000549316406
2024-08-23,185.02000427246094
2024-08-26,183.64999389648438
2024-08-27,182.36000061035156
2024-08-28,181.25999450683594
2024-08-29,180.50999450683594
2024-08-30,182.05999755859375
2024-09-03,178.3800048828125
2024-09-04,178.30999755859375
2024-09-05,177.8300018310547
2024-09-06,179.4199981689453
2024-09-09,180.1999969482422
2024-09-10,180.22999572753906
2024-09-11,178.19000244140625
2024-09-12,181.3800048828125
2024-09-13,185.91000366210938
2024-09-16,187.2100067138672
2024-09-17,189.36000061035156
2024-09-18,188.42999267578125
2024-09-19,192.4499969482422
2024-09-20,182.19000244140625
2024-09-23,185.8000030517578
2024-09-24,184.22999572753906
2024-09-25,181.86000061035156
2024-09-26,183.0500030517578
2024-09-27,187.02999877929688
2024-09-30,187.47999572753906
2024-10-01,188.3000030517578
2024-10-02,187.11000061035156
2024-10-03,186.89999389648438
2024-10-04,182.25
2024-10-07,181.97000122070312
2024-10-08,181.2100067138672
2024-10-09,180.4499969482422
2024-10-10,178.1999969482422
2024-10-11,178.19000244140625
2024-10-14,181.60000610351562
2024-10-15,185.0399932861328
2024-10-16,188.41000366210938
2024-10-17,185.5
2024-10-18,188.92999267578125
2024-10-21,180.6300048828125
2024-10-22,173.57000732421875
2024-10-23,172.57000732421875
2024-10-24,175.8800048828125
2024-10-25,173.27999877929688
2024-10-28,174.08999633789062
2024-10-29,170.10000610351562
2024-10-30,171.5
2024-10-31,170.3000030517578
2024-11-01,169.66000366210938
2024-11-04,172.6300048828125
2024-11-05,177.27999877929688
2024-11-06,168.6999969482422
2024-11-07,171.41000366210938
2024-11-08,172.5800018310547
2024-11-11,172.3000030517578
2024-11-12,166.17999267578125
2024-11-13,166.3300018310547
2024-11-14,169.8000030517578
2024-11-15,168.85000610351562
2024-11-18,167.9199981689453
2024-11-19,168.75
2024-11-20,168.22999572753906
2024-11-21,168.07000732421875
