Date,PNW
2022-10-26,66.04000091552734
2022-10-27,66.47000122070312
2022-10-28,68.30000305175781
2022-10-31,67.20999908447266
2022-11-01,67.80999755859375
2022-11-02,67.29000091552734
2022-11-03,68.5199966430664
2022-11-04,69.5199966430664
2022-11-07,68.41999816894531
2022-11-08,68.29000091552734
2022-11-09,69.86000061035156
2022-11-10,72.5999984741211
2022-11-11,71.63999938964844
2022-11-14,71.1500015258789
2022-11-15,73.87999725341797
2022-11-16,73.30000305175781
2022-11-17,72.30999755859375
2022-11-18,73.7300033569336
2022-11-21,75.20999908447266
2022-11-22,76.16000366210938
2022-11-23,76.38999938964844
2022-11-25,76.5
2022-11-28,76.58999633789062
2022-11-29,76.2300033569336
2022-11-30,78.31999969482422
2022-12-01,77.80000305175781
2022-12-02,78.12000274658203
2022-12-05,77.86000061035156
2022-12-06,78.05999755859375
2022-12-07,77.62000274658203
2022-12-08,77.77999877929688
2022-12-09,77.5
2022-12-12,79.01000213623047
2022-12-13,79.38999938964844
2022-12-14,79.44999694824219
2022-12-15,78.62000274658203
2022-12-16,77.9000015258789
2022-12-19,77.27999877929688
2022-12-20,77.01000213623047
2022-12-21,77.44999694824219
2022-12-22,76.98999786376953
2022-12-23,77.93000030517578
2022-12-27,77.70999908447266
2022-12-28,76.80999755859375
2022-12-29,77.12999725341797
2022-12-30,76.04000091552734
2023-01-03,74.62999725341797
2023-01-04,75.38999938964844
2023-01-05,73.6500015258789
2023-01-06,75.45999908447266
2023-01-09,75.55000305175781
2023-01-10,75.6500015258789
2023-01-11,76.45999908447266
2023-01-12,76.19999694824219
2023-01-13,75.37000274658203
2023-01-17,75.11000061035156
2023-01-18,74.38999938964844
2023-01-19,74.19000244140625
2023-01-20,75.36000061035156
2023-01-23,73.76000213623047
2023-01-24,74.05999755859375
2023-01-25,73.75
2023-01-26,74.0199966430664
2023-01-27,74.06999969482422
2023-01-30,74.01000213623047
2023-01-31,74.55000305175781
2023-02-01,76.52999877929688
2023-02-02,77.73999786376953
2023-02-03,75.87999725341797
2023-02-06,75.61000061035156
2023-02-07,74.97000122070312
2023-02-08,73.29000091552734
2023-02-09,72.12000274658203
2023-02-10,74.08999633789062
2023-02-13,74.6500015258789
2023-02-14,74.06999969482422
2023-02-15,74.6500015258789
2023-02-16,74.27999877929688
2023-02-17,75.0999984741211
2023-02-21,74.13999938964844
2023-02-22,73.5999984741211
2023-02-23,73.37999725341797
2023-02-24,73.37999725341797
2023-02-27,74.11000061035156
2023-02-28,73.68000030517578
2023-03-01,73.29000091552734
2023-03-02,75.2699966430664
2023-03-03,76.41999816894531
2023-03-06,76.08000183105469
2023-03-07,75.69999694824219
2023-03-08,77.05999755859375
2023-03-09,75.66000366210938
2023-03-10,74.01000213623047
2023-03-13,75.44999694824219
2023-03-14,77.88999938964844
2023-03-15,78.20999908447266
2023-03-16,78.68000030517578
2023-03-17,77.63999938964844
2023-03-20,79.62000274658203
2023-03-21,77.4000015258789
2023-03-22,75.33999633789062
2023-03-23,74.0999984741211
2023-03-24,77.22000122070312
2023-03-27,77.27999877929688
2023-03-28,77.56999969482422
2023-03-29,78.44999694824219
2023-03-30,79.08999633789062
2023-03-31,79.23999786376953
2023-04-03,78.47000122070312
2023-04-04,78.68000030517578
2023-04-05,80.62999725341797
2023-04-06,80.29000091552734
2023-04-10,80.41999816894531
2023-04-11,80.05000305175781
2023-04-12,79.83000183105469
2023-04-13,79.69000244140625
2023-04-14,78.4800033569336
2023-04-17,79.30999755859375
2023-04-18,79.01000213623047
2023-04-19,79.9800033569336
2023-04-20,80.20999908447266
2023-04-21,80.58999633789062
2023-04-24,80.91999816894531
2023-04-25,80.94000244140625
2023-04-26,78.98999786376953
2023-04-27,79.62999725341797
2023-04-28,78.45999908447266
2023-05-01,78.91999816894531
2023-05-02,78.44000244140625
2023-05-03,78.41999816894531
2023-05-04,79.69000244140625
2023-05-05,80.12000274658203
2023-05-08,79.81999969482422
2023-05-09,79.8499984741211
2023-05-10,80.66000366210938
2023-05-11,80.55999755859375
2023-05-12,80.80999755859375
2023-05-15,80.1500015258789
2023-05-16,78.62999725341797
2023-05-17,78.5199966430664
2023-05-18,78.20999908447266
2023-05-19,77.5199966430664
2023-05-22,77.69000244140625
2023-05-23,77.6500015258789
2023-05-24,77.18000030517578
2023-05-25,76.38999938964844
2023-05-26,76.80000305175781
2023-05-30,76.61000061035156
2023-05-31,77.27999877929688
2023-06-01,76.06999969482422
2023-06-02,77.36000061035156
2023-06-05,77.76000213623047
2023-06-06,79.43000030517578
2023-06-07,80.5
2023-06-08,81.2300033569336
2023-06-09,80.79000091552734
2023-06-12,81.05999755859375
2023-06-13,81.5
2023-06-14,82.0199966430664
2023-06-15,83.55000305175781
2023-06-16,83.25
2023-06-20,82.62999725341797
2023-06-21,83.12000274658203
2023-06-22,82.66999816894531
2023-06-23,80.80999755859375
2023-06-26,81.94999694824219
2023-06-27,82.0
2023-06-28,80.54000091552734
2023-06-29,80.7300033569336
2023-06-30,81.45999908447266
2023-07-03,81.73999786376953
2023-07-05,82.68000030517578
2023-07-06,82.05000305175781
2023-07-07,81.91999816894531
2023-07-10,81.37999725341797
2023-07-11,82.16999816894531
2023-07-12,83.33999633789062
2023-07-13,83.25
2023-07-14,83.19999694824219
2023-07-17,82.43000030517578
2023-07-18,82.54000091552734
2023-07-19,82.41999816894531
2023-07-20,84.5
2023-07-21,85.41999816894531
2023-07-24,85.33000183105469
2023-07-25,85.23999786376953
2023-07-26,84.73999786376953
2023-07-27,84.02999877929688
2023-07-28,83.80000305175781
2023-07-31,82.81999969482422
2023-08-01,82.27999877929688
2023-08-02,82.56999969482422
2023-08-03,79.30000305175781
2023-08-04,78.58000183105469
2023-08-07,76.62000274658203
2023-08-08,77.08000183105469
2023-08-09,77.95999908447266
2023-08-10,77.0999984741211
2023-08-11,77.4000015258789
2023-08-14,77.3499984741211
2023-08-15,76.6500015258789
2023-08-16,77.30000305175781
2023-08-17,77.33000183105469
2023-08-18,78.25
2023-08-21,77.68000030517578
2023-08-22,78.69999694824219
2023-08-23,78.9000015258789
2023-08-24,78.79000091552734
2023-08-25,79.16000366210938
2023-08-28,78.81999969482422
2023-08-29,78.7699966430664
2023-08-30,78.05000305175781
2023-08-31,77.2699966430664
2023-09-01,75.97000122070312
2023-09-05,74.08000183105469
2023-09-06,75.44000244140625
2023-09-07,75.9800033569336
2023-09-08,76.62000274658203
2023-09-11,76.5199966430664
2023-09-12,76.4800033569336
2023-09-13,77.41999816894531
2023-09-14,78.69999694824219
2023-09-15,78.62000274658203
2023-09-18,79.08999633789062
2023-09-19,78.93000030517578
2023-09-20,79.5
2023-09-21,78.4000015258789
2023-09-22,77.80999755859375
2023-09-25,77.41000366210938
2023-09-26,74.83999633789062
2023-09-27,74.16000366210938
2023-09-28,73.47000122070312
2023-09-29,73.68000030517578
2023-10-02,71.2699966430664
2023-10-03,71.87000274658203
2023-10-04,71.73999786376953
2023-10-05,72.13999938964844
2023-10-06,72.36000061035156
2023-10-09,73.04000091552734
2023-10-10,74.16999816894531
2023-10-11,75.44000244140625
2023-10-12,74.80000305175781
2023-10-13,75.69000244140625
2023-10-16,76.52999877929688
2023-10-17,76.18000030517578
2023-10-18,75.72000122070312
2023-10-19,75.30000305175781
2023-10-20,74.2300033569336
2023-10-23,73.06999969482422
2023-10-24,74.3499984741211
2023-10-25,74.37000274658203
2023-10-26,75.08999633789062
2023-10-27,73.7699966430664
2023-10-30,74.3499984741211
2023-10-31,74.18000030517578
2023-11-01,75.56999969482422
2023-11-02,75.16999816894531
2023-11-03,73.91999816894531
2023-11-06,72.83999633789062
2023-11-07,72.20999908447266
2023-11-08,70.94999694824219
2023-11-09,71.0199966430664
2023-11-10,70.45999908447266
2023-11-13,68.94000244140625
2023-11-14,72.41999816894531
2023-11-15,72.37000274658203
2023-11-16,72.38999938964844
2023-11-17,71.97000122070312
2023-11-20,71.72000122070312
2023-11-21,71.80000305175781
2023-11-22,73.6500015258789
2023-11-24,73.26000213623047
2023-11-27,73.75
2023-11-28,74.33999633789062
2023-11-29,74.11000061035156
2023-11-30,74.94000244140625
2023-12-01,75.08000183105469
2023-12-04,75.08999633789062
2023-12-05,74.81999969482422
2023-12-06,76.20999908447266
2023-12-07,76.05000305175781
2023-12-08,75.30000305175781
2023-12-11,75.6500015258789
2023-12-12,74.19999694824219
2023-12-13,77.13999938964844
2023-12-14,74.70999908447266
2023-12-15,73.72000122070312
2023-12-18,72.55999755859375
2023-12-19,72.68000030517578
2023-12-20,70.7300033569336
2023-12-21,70.80999755859375
2023-12-22,71.12999725341797
2023-12-26,71.3499984741211
2023-12-27,70.80000305175781
2023-12-28,71.83999633789062
2023-12-29,71.83999633789062
2024-01-02,73.20999908447266
2024-01-03,74.0199966430664
2024-01-04,74.31999969482422
2024-01-05,74.33000183105469
2024-01-08,74.48999786376953
2024-01-09,73.91000366210938
2024-01-10,73.52999877929688
2024-01-11,71.02999877929688
2024-01-12,71.25
2024-01-16,69.86000061035156
2024-01-17,69.87999725341797
2024-01-18,69.29000091552734
2024-01-19,69.62999725341797
2024-01-22,69.4000015258789
2024-01-23,69.62999725341797
2024-01-24,68.19999694824219
2024-01-25,69.98999786376953
2024-01-26,71.37000274658203
2024-01-29,70.26000213623047
2024-01-30,70.41999816894531
2024-01-31,68.9000015258789
2024-02-01,70.12999725341797
2024-02-02,68.69999694824219
2024-02-05,67.80999755859375
2024-02-06,68.08000183105469
2024-02-07,67.23999786376953
2024-02-08,66.38999938964844
2024-02-09,67.0
2024-02-12,68.08999633789062
2024-02-13,67.16999816894531
2024-02-14,66.8499984741211
2024-02-15,67.9000015258789
2024-02-16,67.91999816894531
2024-02-20,69.0999984741211
2024-02-21,70.16999816894531
2024-02-22,70.20999908447266
2024-02-23,70.5
2024-02-26,69.2699966430664
2024-02-27,69.01000213623047
2024-02-28,66.9000015258789
2024-02-29,68.33000183105469
2024-03-01,68.05000305175781
2024-03-04,68.88999938964844
2024-03-05,68.61000061035156
2024-03-06,69.76000213623047
2024-03-07,71.37000274658203
2024-03-08,71.69999694824219
2024-03-11,72.30000305175781
2024-03-12,70.80999755859375
2024-03-13,71.47000122070312
2024-03-14,70.80999755859375
2024-03-15,70.9800033569336
2024-03-18,72.08000183105469
2024-03-19,72.5
2024-03-20,72.77999877929688
2024-03-21,72.87999725341797
2024-03-22,73.01000213623047
2024-03-25,72.58999633789062
2024-03-26,71.98999786376953
2024-03-27,74.02999877929688
2024-03-28,74.7300033569336
2024-04-01,74.05000305175781
2024-04-02,74.04000091552734
2024-04-03,73.08000183105469
2024-04-04,73.0199966430664
2024-04-05,72.76000213623047
2024-04-08,74.08000183105469
2024-04-09,74.62000274658203
2024-04-10,72.19999694824219
2024-04-11,72.20999908447266
2024-04-12,72.23999786376953
2024-04-15,72.11000061035156
2024-04-16,71.20999908447266
2024-04-17,71.97000122070312
2024-04-18,72.97000122070312
2024-04-19,74.4000015258789
2024-04-22,74.69999694824219
2024-04-23,74.5
2024-04-24,74.54000091552734
2024-04-25,74.19999694824219
2024-04-26,73.69000244140625
2024-04-29,74.91000366210938
2024-04-30,73.6500015258789
2024-05-01,74.94000244140625
2024-05-02,75.04000091552734
2024-05-03,75.79000091552734
2024-05-06,76.01000213623047
2024-05-07,76.41000366210938
2024-05-08,76.62999725341797
2024-05-09,77.4000015258789
2024-05-10,77.23999786376953
2024-05-13,76.95999908447266
2024-05-14,77.0
2024-05-15,77.54000091552734
2024-05-16,77.81999969482422
2024-05-17,78.44000244140625
2024-05-20,78.01000213623047
2024-05-21,78.62000274658203
2024-05-22,77.7699966430664
2024-05-23,76.4800033569336
2024-05-24,76.81999969482422
2024-05-28,76.4800033569336
2024-05-29,75.7300033569336
2024-05-30,77.0199966430664
2024-05-31,78.86000061035156
2024-06-03,76.91999816894531
2024-06-04,78.0
2024-06-05,77.1500015258789
2024-06-06,76.55000305175781
2024-06-07,75.69000244140625
2024-06-10,75.81999969482422
2024-06-11,76.58000183105469
2024-06-12,76.66000366210938
2024-06-13,76.91999816894531
2024-06-14,76.48999786376953
2024-06-17,75.8499984741211
2024-06-18,74.73999786376953
2024-06-20,75.48999786376953
2024-06-21,74.61000061035156
2024-06-24,75.7300033569336
2024-06-25,75.22000122070312
2024-06-26,75.63999938964844
2024-06-27,75.94000244140625
2024-06-28,76.37999725341797
2024-07-01,75.72000122070312
2024-07-02,76.02999877929688
2024-07-03,75.5199966430664
2024-07-05,75.8499984741211
2024-07-08,76.41000366210938
2024-07-09,77.44999694824219
2024-07-10,78.48999786376953
2024-07-11,80.01000213623047
2024-07-12,80.25
2024-07-15,79.58999633789062
2024-07-16,80.55000305175781
2024-07-17,82.37000274658203
2024-07-18,82.06999969482422
2024-07-19,82.16999816894531
2024-07-22,82.47000122070312
2024-07-23,82.55999755859375
2024-07-24,83.51000213623047
2024-07-25,83.58999633789062
2024-07-26,84.70999908447266
2024-07-29,85.19000244140625
2024-07-30,85.44999694824219
2024-07-31,85.58999633789062
2024-08-01,88.06999969482422
2024-08-02,88.2300033569336
2024-08-05,85.2300033569336
2024-08-06,85.31999969482422
2024-08-07,85.33000183105469
2024-08-08,85.4000015258789
2024-08-09,86.0
2024-08-12,85.73999786376953
2024-08-13,86.06999969482422
2024-08-14,85.69999694824219
2024-08-15,85.94999694824219
2024-08-16,86.44999694824219
2024-08-19,87.0199966430664
2024-08-20,86.68000030517578
2024-08-21,87.2300033569336
2024-08-22,87.11000061035156
2024-08-23,87.05999755859375
2024-08-26,87.08999633789062
2024-08-27,86.41000366210938
2024-08-28,87.0199966430664
2024-08-29,87.1500015258789
2024-08-30,87.5199966430664
2024-09-03,88.30000305175781
2024-09-04,88.55000305175781
2024-09-05,88.47000122070312
2024-09-06,87.80999755859375
2024-09-09,89.4800033569336
2024-09-10,89.66999816894531
2024-09-11,88.97000122070312
2024-09-12,89.22000122070312
2024-09-13,90.69999694824219
2024-09-16,91.31999969482422
2024-09-17,89.97000122070312
2024-09-18,90.22000122070312
2024-09-19,89.0199966430664
2024-09-20,90.27999877929688
2024-09-23,90.19999694824219
2024-09-24,89.23999786376953
2024-09-25,88.94999694824219
2024-09-26,88.44999694824219
2024-09-27,88.2699966430664
2024-09-30,88.58999633789062
2024-10-01,90.51000213623047
2024-10-02,89.83000183105469
2024-10-03,89.52999877929688
2024-10-04,87.9800033569336
2024-10-07,87.11000061035156
2024-10-08,86.69000244140625
2024-10-09,86.19000244140625
2024-10-10,85.5199966430664
2024-10-11,85.9000015258789
2024-10-14,86.52999877929688
2024-10-15,87.05000305175781
2024-10-16,87.58000183105469
2024-10-17,87.08999633789062
2024-10-18,87.91999816894531
2024-10-21,87.45999908447266
2024-10-22,88.12000274658203
2024-10-23,89.30999755859375
2024-10-24,89.61000061035156
2024-10-25,88.19999694824219
2024-10-28,88.2300033569336
2024-10-29,87.44000244140625
2024-10-30,87.52999877929688
2024-10-31,87.80999755859375
2024-11-01,85.83000183105469
2024-11-04,85.70999908447266
2024-11-05,86.70999908447266
2024-11-06,90.0999984741211
2024-11-07,89.22000122070312
2024-11-08,91.80999755859375
2024-11-11,91.91000366210938
2024-11-12,90.91999816894531
2024-11-13,91.22000122070312
2024-11-14,90.86000061035156
2024-11-15,91.87999725341797
2024-11-18,91.58000183105469
2024-11-19,90.94999694824219
2024-11-20,91.79000091552734
2024-11-21,93.62000274658203
