Date,HPQ
2022-07-01,31.8700008392334
2022-07-05,31.540000915527344
2022-07-06,31.170000076293945
2022-07-07,31.780000686645508
2022-07-08,32.11000061035156
2022-07-11,31.399999618530273
2022-07-12,31.329999923706055
2022-07-13,31.059999465942383
2022-07-14,31.18000030517578
2022-07-15,31.65999984741211
2022-07-18,31.5
2022-07-19,32.83000183105469
2022-07-20,32.939998626708984
2022-07-21,33.459999084472656
2022-07-22,32.470001220703125
2022-07-25,32.599998474121094
2022-07-26,31.950000762939453
2022-07-27,32.619998931884766
2022-07-28,32.88999938964844
2022-07-29,33.38999938964844
2022-08-01,33.66999816894531
2022-08-02,32.7400016784668
2022-08-03,32.959999084472656
2022-08-04,33.2599983215332
2022-08-05,33.58000183105469
2022-08-08,33.45000076293945
2022-08-09,32.4900016784668
2022-08-10,33.97999954223633
2022-08-11,34.220001220703125
2022-08-12,34.650001525878906
2022-08-15,34.400001525878906
2022-08-16,34.5
2022-08-17,34.310001373291016
2022-08-18,35.22999954223633
2022-08-19,34.22999954223633
2022-08-22,33.40999984741211
2022-08-23,33.400001525878906
2022-08-24,33.220001220703125
2022-08-25,34.470001220703125
2022-08-26,31.389999389648438
2022-08-29,31.530000686645508
2022-08-30,31.100000381469727
2022-08-31,28.709999084472656
2022-09-01,28.170000076293945
2022-09-02,27.639999389648438
2022-09-06,27.329999923706055
2022-09-07,27.469999313354492
2022-09-08,27.5
2022-09-09,28.260000228881836
2022-09-12,28.510000228881836
2022-09-13,26.959999084472656
2022-09-14,27.040000915527344
2022-09-15,26.940000534057617
2022-09-16,27.229999542236328
2022-09-19,26.950000762939453
2022-09-20,26.450000762939453
2022-09-21,26.0
2022-09-22,25.709999084472656
2022-09-23,25.350000381469727
2022-09-26,24.959999084472656
2022-09-27,24.979999542236328
2022-09-28,25.610000610351562
2022-09-29,25.040000915527344
2022-09-30,24.920000076293945
2022-10-03,25.889999389648438
2022-10-04,26.639999389648438
2022-10-05,26.780000686645508
2022-10-06,26.479999542236328
2022-10-07,25.040000915527344
2022-10-10,24.989999771118164
2022-10-11,24.780000686645508
2022-10-12,24.690000534057617
2022-10-13,26.020000457763672
2022-10-14,25.440000534057617
2022-10-17,25.690000534057617
2022-10-18,25.549999237060547
2022-10-19,25.489999771118164
2022-10-20,25.56999969482422
2022-10-21,26.790000915527344
2022-10-24,27.059999465942383
2022-10-25,27.579999923706055
2022-10-26,27.479999542236328
2022-10-27,27.219999313354492
2022-10-28,28.049999237060547
2022-10-31,27.6200008392334
2022-11-01,27.850000381469727
2022-11-02,26.979999542236328
2022-11-03,26.65999984741211
2022-11-04,28.290000915527344
2022-11-07,28.75
2022-11-08,28.850000381469727
2022-11-09,27.799999237060547
2022-11-10,29.299999237060547
2022-11-11,30.549999237060547
2022-11-14,30.43000030517578
2022-11-15,30.559999465942383
2022-11-16,29.290000915527344
2022-11-17,29.43000030517578
2022-11-18,29.479999542236328
2022-11-21,29.15999984741211
2022-11-22,29.3799991607666
2022-11-23,29.90999984741211
2022-11-25,30.149999618530273
2022-11-28,29.209999084472656
2022-11-29,28.8799991607666
2022-11-30,30.040000915527344
2022-12-01,29.860000610351562
2022-12-02,29.639999389648438
2022-12-05,29.209999084472656
2022-12-06,28.309999465942383
2022-12-07,27.829999923706055
2022-12-08,28.479999542236328
2022-12-09,28.209999084472656
2022-12-12,29.020000457763672
2022-12-13,28.8700008392334
2022-12-14,28.360000610351562
2022-12-15,26.84000015258789
2022-12-16,26.719999313354492
2022-12-19,26.559999465942383
2022-12-20,26.610000610351562
2022-12-21,26.690000534057617
2022-12-22,26.65999984741211
2022-12-23,26.760000228881836
2022-12-27,27.06999969482422
2022-12-28,26.540000915527344
2022-12-29,27.040000915527344
2022-12-30,26.8700008392334
2023-01-03,26.75
2023-01-04,27.219999313354492
2023-01-05,27.209999084472656
2023-01-06,28.360000610351562
2023-01-09,28.639999389648438
2023-01-10,29.09000015258789
2023-01-11,28.829999923706055
2023-01-12,28.549999237060547
2023-01-13,27.90999984741211
2023-01-17,27.59000015258789
2023-01-18,27.530000686645508
2023-01-19,26.959999084472656
2023-01-20,27.90999984741211
2023-01-23,28.600000381469727
2023-01-24,28.399999618530273
2023-01-25,28.690000534057617
2023-01-26,29.010000228881836
2023-01-27,29.229999542236328
2023-01-30,28.81999969482422
2023-01-31,29.139999389648438
2023-02-01,29.8700008392334
2023-02-02,30.790000915527344
2023-02-03,30.510000228881836
2023-02-06,29.770000457763672
2023-02-07,30.0
2023-02-08,29.610000610351562
2023-02-09,29.65999984741211
2023-02-10,29.969999313354492
2023-02-13,30.34000015258789
2023-02-14,30.399999618530273
2023-02-15,30.530000686645508
2023-02-16,30.270000457763672
2023-02-17,30.15999984741211
2023-02-21,29.0
2023-02-22,29.079999923706055
2023-02-23,29.549999237060547
2023-02-24,29.219999313354492
2023-02-27,29.389999389648438
2023-02-28,29.520000457763672
2023-03-01,28.860000610351562
2023-03-02,28.809999465942383
2023-03-03,28.610000610351562
2023-03-06,28.56999969482422
2023-03-07,27.65999984741211
2023-03-08,28.270000457763672
2023-03-09,27.889999389648438
2023-03-10,27.450000762939453
2023-03-13,27.34000015258789
2023-03-14,27.809999465942383
2023-03-15,27.959999084472656
2023-03-16,28.309999465942383
2023-03-17,28.040000915527344
2023-03-20,28.190000534057617
2023-03-21,28.610000610351562
2023-03-22,27.850000381469727
2023-03-23,27.719999313354492
2023-03-24,27.719999313354492
2023-03-27,27.889999389648438
2023-03-28,27.6299991607666
2023-03-29,28.309999465942383
2023-03-30,28.899999618530273
2023-03-31,29.350000381469727
2023-04-03,29.889999389648438
2023-04-04,29.549999237060547
2023-04-05,29.40999984741211
2023-04-06,29.290000915527344
2023-04-10,29.739999771118164
2023-04-11,29.940000534057617
2023-04-12,29.65999984741211
2023-04-13,29.899999618530273
2023-04-14,29.81999969482422
2023-04-17,30.93000030517578
2023-04-18,31.219999313354492
2023-04-19,30.209999084472656
2023-04-20,29.6299991607666
2023-04-21,29.479999542236328
2023-04-24,29.469999313354492
2023-04-25,29.260000228881836
2023-04-26,28.959999084472656
2023-04-27,29.719999313354492
2023-04-28,29.709999084472656
2023-05-01,29.959999084472656
2023-05-02,30.1200008392334
2023-05-03,29.860000610351562
2023-05-04,29.399999618530273
2023-05-05,30.1299991607666
2023-05-08,30.190000534057617
2023-05-09,30.290000915527344
2023-05-10,29.860000610351562
2023-05-11,29.389999389648438
2023-05-12,28.899999618530273
2023-05-15,29.56999969482422
2023-05-16,29.65999984741211
2023-05-17,30.270000457763672
2023-05-18,30.739999771118164
2023-05-19,30.540000915527344
2023-05-22,30.709999084472656
2023-05-23,30.559999465942383
2023-05-24,30.0
2023-05-25,30.899999618530273
2023-05-26,31.299999237060547
2023-05-30,30.93000030517578
2023-05-31,29.059999465942383
2023-06-01,29.420000076293945
2023-06-02,30.549999237060547
2023-06-05,29.290000915527344
2023-06-06,29.649999618530273
2023-06-07,29.93000030517578
2023-06-08,30.040000915527344
2023-06-09,29.799999237060547
2023-06-12,30.440000534057617
2023-06-13,30.889999389648438
2023-06-14,30.950000762939453
2023-06-15,31.100000381469727
2023-06-16,31.0
2023-06-20,30.15999984741211
2023-06-21,29.850000381469727
2023-06-22,29.799999237060547
2023-06-23,29.610000610351562
2023-06-26,29.770000457763672
2023-06-27,29.84000015258789
2023-06-28,29.940000534057617
2023-06-29,30.31999969482422
2023-06-30,30.709999084472656
2023-07-03,30.75
2023-07-05,30.68000030517578
2023-07-06,30.899999618530273
2023-07-07,31.1299991607666
2023-07-10,31.540000915527344
2023-07-11,33.45000076293945
2023-07-12,32.900001525878906
2023-07-13,33.560001373291016
2023-07-14,32.790000915527344
2023-07-17,32.81999969482422
2023-07-18,32.779998779296875
2023-07-19,32.93000030517578
2023-07-20,32.560001373291016
2023-07-21,32.2400016784668
2023-07-24,32.43000030517578
2023-07-25,33.099998474121094
2023-07-26,33.040000915527344
2023-07-27,32.880001068115234
2023-07-28,32.630001068115234
2023-07-31,32.83000183105469
2023-08-01,32.95000076293945
2023-08-02,32.5
2023-08-03,32.70000076293945
2023-08-04,32.43000030517578
2023-08-07,32.75
2023-08-08,33.06999969482422
2023-08-09,32.810001373291016
2023-08-10,32.970001220703125
2023-08-11,32.77000045776367
2023-08-14,32.06999969482422
2023-08-15,31.84000015258789
2023-08-16,31.299999237060547
2023-08-17,30.959999084472656
2023-08-18,31.059999465942383
2023-08-21,31.290000915527344
2023-08-22,31.020000457763672
2023-08-23,31.149999618530273
2023-08-24,30.75
2023-08-25,30.84000015258789
2023-08-28,31.329999923706055
2023-08-29,31.3700008392334
2023-08-30,29.290000915527344
2023-08-31,29.709999084472656
2023-09-01,30.3700008392334
2023-09-05,30.139999389648438
2023-09-06,30.1299991607666
2023-09-07,29.31999969482422
2023-09-08,29.450000762939453
2023-09-11,29.559999465942383
2023-09-12,28.940000534057617
2023-09-13,28.329999923706055
2023-09-14,27.81999969482422
2023-09-15,27.34000015258789
2023-09-18,27.31999969482422
2023-09-19,27.56999969482422
2023-09-20,27.059999465942383
2023-09-21,26.799999237060547
2023-09-22,26.770000457763672
2023-09-25,26.299999237060547
2023-09-26,25.719999313354492
2023-09-27,25.639999389648438
2023-09-28,25.56999969482422
2023-09-29,25.700000762939453
2023-10-02,25.670000076293945
2023-10-03,26.1299991607666
2023-10-04,26.040000915527344
2023-10-05,26.229999542236328
2023-10-06,25.899999618530273
2023-10-09,26.079999923706055
2023-10-10,26.43000030517578
2023-10-11,26.829999923706055
2023-10-12,26.75
2023-10-13,26.5
2023-10-16,26.8799991607666
2023-10-17,27.100000381469727
2023-10-18,27.040000915527344
2023-10-19,26.450000762939453
2023-10-20,26.010000228881836
2023-10-23,25.8799991607666
2023-10-24,26.15999984741211
2023-10-25,26.030000686645508
2023-10-26,26.170000076293945
2023-10-27,25.84000015258789
2023-10-30,26.15999984741211
2023-10-31,26.329999923706055
2023-11-01,26.479999542236328
2023-11-02,26.84000015258789
2023-11-03,27.420000076293945
2023-11-06,27.329999923706055
2023-11-07,27.329999923706055
2023-11-08,27.209999084472656
2023-11-09,27.020000457763672
2023-11-10,27.6200008392334
2023-11-13,27.780000686645508
2023-11-14,28.280000686645508
2023-11-15,28.469999313354492
2023-11-16,28.209999084472656
2023-11-17,28.309999465942383
2023-11-20,27.989999771118164
2023-11-21,27.8700008392334
2023-11-22,28.65999984741211
2023-11-24,28.639999389648438
2023-11-27,28.520000457763672
2023-11-28,28.639999389648438
2023-11-29,29.06999969482422
2023-11-30,29.34000015258789
2023-12-01,29.5
2023-12-04,29.040000915527344
2023-12-05,28.860000610351562
2023-12-06,28.489999771118164
2023-12-07,29.40999984741211
2023-12-08,29.459999084472656
2023-12-11,30.3700008392334
2023-12-12,30.229999542236328
2023-12-13,30.149999618530273
2023-12-14,30.93000030517578
2023-12-15,30.780000686645508
2023-12-18,30.260000228881836
2023-12-19,30.280000686645508
2023-12-20,29.790000915527344
2023-12-21,30.139999389648438
2023-12-22,30.18000030517578
2023-12-26,30.40999984741211
2023-12-27,30.239999771118164
2023-12-28,30.18000030517578
2023-12-29,30.09000015258789
2024-01-02,29.829999923706055
2024-01-03,29.899999618530273
2024-01-04,29.68000030517578
2024-01-05,29.950000762939453
2024-01-08,31.0
2024-01-09,30.15999984741211
2024-01-10,30.34000015258789
2024-01-11,30.0
2024-01-12,29.809999465942383
2024-01-16,29.09000015258789
2024-01-17,28.649999618530273
2024-01-18,28.649999618530273
2024-01-19,29.1200008392334
2024-01-22,29.18000030517578
2024-01-23,29.56999969482422
2024-01-24,29.559999465942383
2024-01-25,29.709999084472656
2024-01-26,30.0
2024-01-29,29.239999771118164
2024-01-30,29.149999618530273
2024-01-31,28.709999084472656
2024-02-01,28.940000534057617
2024-02-02,28.68000030517578
2024-02-05,28.329999923706055
2024-02-06,28.290000915527344
2024-02-07,27.950000762939453
2024-02-08,28.290000915527344
2024-02-09,28.420000076293945
2024-02-12,28.690000534057617
2024-02-13,28.139999389648438
2024-02-14,28.579999923706055
2024-02-15,29.030000686645508
2024-02-16,28.579999923706055
2024-02-20,28.6299991607666
2024-02-21,28.43000030517578
2024-02-22,28.950000762939453
2024-02-23,29.270000457763672
2024-02-26,28.799999237060547
2024-02-27,28.829999923706055
2024-02-28,28.719999313354492
2024-02-29,28.329999923706055
2024-03-01,29.40999984741211
2024-03-04,29.059999465942383
2024-03-05,29.1299991607666
2024-03-06,30.229999542236328
2024-03-07,30.559999465942383
2024-03-08,30.739999771118164
2024-03-11,30.860000610351562
2024-03-12,30.5
2024-03-13,30.75
2024-03-14,30.610000610351562
2024-03-15,30.420000076293945
2024-03-18,29.940000534057617
2024-03-19,29.81999969482422
2024-03-20,29.68000030517578
2024-03-21,30.079999923706055
2024-03-22,30.049999237060547
2024-03-25,29.8799991607666
2024-03-26,29.989999771118164
2024-03-27,30.1200008392334
2024-03-28,30.219999313354492
2024-04-01,30.3799991607666
2024-04-02,29.559999465942383
2024-04-03,29.65999984741211
2024-04-04,29.639999389648438
2024-04-05,29.110000610351562
2024-04-08,29.309999465942383
2024-04-09,29.969999313354492
2024-04-10,28.950000762939453
2024-04-11,29.229999542236328
2024-04-12,28.530000686645508
2024-04-15,27.959999084472656
2024-04-16,27.790000915527344
2024-04-17,27.690000534057617
2024-04-18,27.6200008392334
2024-04-19,27.809999465942383
2024-04-22,27.700000762939453
2024-04-23,27.670000076293945
2024-04-24,28.100000381469727
2024-04-25,28.1299991607666
2024-04-26,28.0
2024-04-29,28.270000457763672
2024-04-30,28.09000015258789
2024-05-01,27.75
2024-05-02,27.940000534057617
2024-05-03,28.18000030517578
2024-05-06,28.420000076293945
2024-05-07,28.40999984741211
2024-05-08,29.440000534057617
2024-05-09,29.649999618530273
2024-05-10,29.719999313354492
2024-05-13,29.940000534057617
2024-05-14,30.760000228881836
2024-05-15,31.360000610351562
2024-05-16,31.06999969482422
2024-05-17,31.190000534057617
2024-05-20,31.81999969482422
2024-05-21,32.689998626708984
2024-05-22,33.0099983215332
2024-05-23,32.650001525878906
2024-05-24,32.75
2024-05-28,33.13999938964844
2024-05-29,32.79999923706055
2024-05-30,38.36000061035156
2024-05-31,36.5
2024-06-03,35.31999969482422
2024-06-04,35.349998474121094
2024-06-05,35.630001068115234
2024-06-06,36.18000030517578
2024-06-07,36.45000076293945
2024-06-10,36.18000030517578
2024-06-11,36.31999969482422
2024-06-12,36.29999923706055
2024-06-13,36.45000076293945
2024-06-14,35.5099983215332
2024-06-17,35.93000030517578
2024-06-18,36.75
2024-06-20,36.2400016784668
2024-06-21,36.369998931884766
2024-06-24,36.29999923706055
2024-06-25,36.27000045776367
2024-06-26,35.09000015258789
2024-06-27,34.709999084472656
2024-06-28,35.02000045776367
2024-07-01,34.970001220703125
2024-07-02,34.79999923706055
2024-07-03,34.849998474121094
2024-07-05,34.630001068115234
2024-07-08,35.31999969482422
2024-07-09,35.41999816894531
2024-07-10,36.06999969482422
2024-07-11,36.099998474121094
2024-07-12,36.72999954223633
2024-07-15,37.34000015258789
2024-07-16,38.0
2024-07-17,38.11000061035156
2024-07-18,37.380001068115234
2024-07-19,37.150001525878906
2024-07-22,38.02000045776367
2024-07-23,37.709999084472656
2024-07-24,37.81999969482422
2024-07-25,36.25
2024-07-26,36.34000015258789
2024-07-29,36.130001068115234
2024-07-30,35.52000045776367
2024-07-31,36.09000015258789
2024-08-01,35.16999816894531
2024-08-02,33.720001220703125
2024-08-05,32.75
2024-08-06,32.720001220703125
2024-08-07,32.02000045776367
2024-08-08,33.02000045776367
2024-08-09,33.540000915527344
2024-08-12,33.779998779296875
2024-08-13,34.7599983215332
2024-08-14,34.75
2024-08-15,35.4900016784668
2024-08-16,35.90999984741211
2024-08-19,34.599998474121094
2024-08-20,34.810001373291016
2024-08-21,35.27000045776367
2024-08-22,35.08000183105469
2024-08-23,35.65999984741211
2024-08-26,35.56999969482422
2024-08-27,35.599998474121094
2024-08-28,34.7599983215332
2024-08-29,35.459999084472656
2024-08-30,36.18000030517578
2024-09-03,35.380001068115234
2024-09-04,35.33000183105469
2024-09-05,34.400001525878906
2024-09-06,33.81999969482422
2024-09-09,34.18000030517578
2024-09-10,33.470001220703125
2024-09-11,33.369998931884766
2024-09-12,33.099998474121094
2024-09-13,33.31999969482422
2024-09-16,33.7599983215332
2024-09-17,34.43000030517578
2024-09-18,34.529998779296875
2024-09-19,34.81999969482422
2024-09-20,34.7599983215332
2024-09-23,35.11000061035156
2024-09-24,35.84000015258789
2024-09-25,36.04999923706055
2024-09-26,36.849998474121094
2024-09-27,35.40999984741211
2024-09-30,35.869998931884766
2024-10-01,34.7599983215332
2024-10-02,35.18000030517578
2024-10-03,35.599998474121094
2024-10-04,35.9900016784668
2024-10-07,35.90999984741211
2024-10-08,36.0
2024-10-09,36.58000183105469
2024-10-10,36.75
2024-10-11,37.0099983215332
2024-10-14,37.439998626708984
2024-10-15,36.970001220703125
2024-10-16,37.18000030517578
2024-10-17,37.58000183105469
2024-10-18,37.279998779296875
2024-10-21,36.459999084472656
2024-10-22,36.22999954223633
2024-10-23,35.849998474121094
2024-10-24,36.470001220703125
2024-10-25,36.880001068115234
2024-10-28,37.41999816894531
2024-10-29,37.060001373291016
2024-10-30,36.540000915527344
2024-10-31,35.52000045776367
2024-11-01,36.279998779296875
2024-11-04,35.9900016784668
2024-11-05,36.63999938964844
2024-11-06,36.90999984741211
2024-11-07,37.34000015258789
2024-11-08,36.81999969482422
2024-11-11,37.66999816894531
2024-11-12,37.11000061035156
2024-11-13,36.810001373291016
2024-11-14,36.4900016784668
2024-11-15,36.720001220703125
2024-11-18,37.43000030517578
2024-11-19,36.869998931884766
2024-11-20,36.68000030517578
2024-11-21,37.90999984741211
