Date,GDDY
2022-12-16,74.16999816894531
2022-12-19,73.12999725341797
2022-12-20,73.70999908447266
2022-12-21,74.47000122070312
2022-12-22,74.25
2022-12-23,74.7699966430664
2022-12-27,74.6500015258789
2022-12-28,72.87000274658203
2022-12-29,75.2300033569336
2022-12-30,74.81999969482422
2023-01-03,74.26000213623047
2023-01-04,74.86000061035156
2023-01-05,73.72000122070312
2023-01-06,74.5199966430664
2023-01-09,74.30000305175781
2023-01-10,73.04000091552734
2023-01-11,74.87999725341797
2023-01-12,75.55999755859375
2023-01-13,75.91999816894531
2023-01-17,75.83000183105469
2023-01-18,78.1500015258789
2023-01-19,77.94999694824219
2023-01-20,80.04000091552734
2023-01-23,81.83999633789062
2023-01-24,80.95999908447266
2023-01-25,81.36000061035156
2023-01-26,82.29000091552734
2023-01-27,82.19999694824219
2023-01-30,81.33000183105469
2023-01-31,82.12999725341797
2023-02-01,83.0
2023-02-02,84.08000183105469
2023-02-03,83.30000305175781
2023-02-06,81.13999938964844
2023-02-07,83.44999694824219
2023-02-08,82.1500015258789
2023-02-09,81.5
2023-02-10,80.69999694824219
2023-02-13,81.22000122070312
2023-02-14,81.04000091552734
2023-02-15,80.5199966430664
2023-02-16,79.41999816894531
2023-02-17,77.80999755859375
2023-02-21,76.20999908447266
2023-02-22,76.93000030517578
2023-02-23,76.30000305175781
2023-02-24,75.5999984741211
2023-02-27,76.0
2023-02-28,75.70999908447266
2023-03-01,75.76000213623047
2023-03-02,75.62000274658203
2023-03-03,75.93000030517578
2023-03-06,75.9000015258789
2023-03-07,75.76000213623047
2023-03-08,76.12999725341797
2023-03-09,74.9800033569336
2023-03-10,72.4000015258789
2023-03-13,71.88999938964844
2023-03-14,72.58999633789062
2023-03-15,72.25
2023-03-16,72.98999786376953
2023-03-17,73.13999938964844
2023-03-20,74.4000015258789
2023-03-21,74.29000091552734
2023-03-22,73.47000122070312
2023-03-23,73.80000305175781
2023-03-24,74.4000015258789
2023-03-27,74.80999755859375
2023-03-28,74.81999969482422
2023-03-29,75.0
2023-03-30,76.30000305175781
2023-03-31,77.72000122070312
2023-04-03,77.27999877929688
2023-04-04,77.2300033569336
2023-04-05,76.7699966430664
2023-04-06,76.51000213623047
2023-04-10,76.37000274658203
2023-04-11,76.72000122070312
2023-04-12,76.1500015258789
2023-04-13,77.27999877929688
2023-04-14,76.77999877929688
2023-04-17,77.0
2023-04-18,77.44999694824219
2023-04-19,75.75
2023-04-20,76.79000091552734
2023-04-21,77.41000366210938
2023-04-24,76.20999908447266
2023-04-25,74.83999633789062
2023-04-26,75.47000122070312
2023-04-27,77.02999877929688
2023-04-28,75.68000030517578
2023-05-01,75.75
2023-05-02,75.0
2023-05-03,71.4000015258789
2023-05-04,72.29000091552734
2023-05-05,69.6500015258789
2023-05-08,70.05000305175781
2023-05-09,69.23999786376953
2023-05-10,69.83000183105469
2023-05-11,70.43000030517578
2023-05-12,70.44999694824219
2023-05-15,71.70999908447266
2023-05-16,71.86000061035156
2023-05-17,72.30999755859375
2023-05-18,72.44000244140625
2023-05-19,71.54000091552734
2023-05-22,72.58000183105469
2023-05-23,72.37999725341797
2023-05-24,71.80999755859375
2023-05-25,71.63999938964844
2023-05-26,72.3499984741211
2023-05-30,72.38999938964844
2023-05-31,73.37999725341797
2023-06-01,75.06999969482422
2023-06-02,75.7300033569336
2023-06-05,72.55000305175781
2023-06-06,72.5
2023-06-07,72.62000274658203
2023-06-08,72.7699966430664
2023-06-09,72.01000213623047
2023-06-12,73.12000274658203
2023-06-13,74.48999786376953
2023-06-14,74.43000030517578
2023-06-15,75.9800033569336
2023-06-16,74.91000366210938
2023-06-20,73.33999633789062
2023-06-21,72.52999877929688
2023-06-22,72.56999969482422
2023-06-23,72.3499984741211
2023-06-26,71.43000030517578
2023-06-27,71.25
2023-06-28,73.73999786376953
2023-06-29,74.1500015258789
2023-06-30,75.12999725341797
2023-07-03,75.38999938964844
2023-07-05,75.41000366210938
2023-07-06,75.4000015258789
2023-07-07,75.5199966430664
2023-07-10,76.69999694824219
2023-07-11,76.9000015258789
2023-07-12,77.44999694824219
2023-07-13,77.30000305175781
2023-07-14,76.9800033569336
2023-07-17,77.45999908447266
2023-07-18,78.1500015258789
2023-07-19,76.93000030517578
2023-07-20,75.36000061035156
2023-07-21,75.6500015258789
2023-07-24,74.91999816894531
2023-07-25,75.01000213623047
2023-07-26,74.73999786376953
2023-07-27,73.87999725341797
2023-07-28,74.58999633789062
2023-07-31,77.08999633789062
2023-08-01,77.30000305175781
2023-08-02,75.52999877929688
2023-08-03,75.72000122070312
2023-08-04,69.68000030517578
2023-08-07,70.86000061035156
2023-08-08,70.81999969482422
2023-08-09,72.41000366210938
2023-08-10,71.44000244140625
2023-08-11,70.69000244140625
2023-08-14,70.98999786376953
2023-08-15,70.05000305175781
2023-08-16,69.9800033569336
2023-08-17,69.87999725341797
2023-08-18,69.94999694824219
2023-08-21,70.61000061035156
2023-08-22,70.5199966430664
2023-08-23,71.0
2023-08-24,70.16999816894531
2023-08-25,71.5199966430664
2023-08-28,71.69000244140625
2023-08-29,71.29000091552734
2023-08-30,72.26000213623047
2023-08-31,72.51000213623047
2023-09-01,72.6500015258789
2023-09-05,72.94999694824219
2023-09-06,74.2699966430664
2023-09-07,74.73999786376953
2023-09-08,74.58000183105469
2023-09-11,73.69999694824219
2023-09-12,74.63999938964844
2023-09-13,75.06999969482422
2023-09-14,75.2699966430664
2023-09-15,75.77999877929688
2023-09-18,75.25
2023-09-19,75.0
2023-09-20,74.48999786376953
2023-09-21,73.16999816894531
2023-09-22,73.2300033569336
2023-09-25,72.87999725341797
2023-09-26,71.6500015258789
2023-09-27,72.87999725341797
2023-09-28,73.87999725341797
2023-09-29,74.4800033569336
2023-10-02,74.08999633789062
2023-10-03,73.69999694824219
2023-10-04,73.76000213623047
2023-10-05,73.47000122070312
2023-10-06,74.37999725341797
2023-10-09,74.5
2023-10-10,75.6500015258789
2023-10-11,76.4000015258789
2023-10-12,75.47000122070312
2023-10-13,74.55000305175781
2023-10-16,75.70999908447266
2023-10-17,76.3499984741211
2023-10-18,75.98999786376953
2023-10-19,75.47000122070312
2023-10-20,74.48999786376953
2023-10-23,73.68000030517578
2023-10-24,74.83999633789062
2023-10-25,72.87999725341797
2023-10-26,72.5
2023-10-27,71.66000366210938
2023-10-30,72.37999725341797
2023-10-31,73.2300033569336
2023-11-01,73.45999908447266
2023-11-02,75.19000244140625
2023-11-03,85.55999755859375
2023-11-06,86.55000305175781
2023-11-07,86.98999786376953
2023-11-08,87.2300033569336
2023-11-09,86.77999877929688
2023-11-10,87.6500015258789
2023-11-13,88.23999786376953
2023-11-14,90.62999725341797
2023-11-15,92.08000183105469
2023-11-16,92.2300033569336
2023-11-17,92.11000061035156
2023-11-20,92.62999725341797
2023-11-21,92.86000061035156
2023-11-22,95.13999938964844
2023-11-24,94.69000244140625
2023-11-27,96.69000244140625
2023-11-28,97.06999969482422
2023-11-29,97.91999816894531
2023-11-30,100.05999755859375
2023-12-01,102.01000213623047
2023-12-04,103.19999694824219
2023-12-05,103.66000366210938
2023-12-06,102.81999969482422
2023-12-07,103.87000274658203
2023-12-08,104.30999755859375
2023-12-11,105.33000183105469
2023-12-12,106.0999984741211
2023-12-13,106.69999694824219
2023-12-14,104.93000030517578
2023-12-15,105.08000183105469
2023-12-18,106.5999984741211
2023-12-19,107.41000366210938
2023-12-20,106.58999633789062
2023-12-21,106.9000015258789
2023-12-22,105.91000366210938
2023-12-26,106.5199966430664
2023-12-27,106.58999633789062
2023-12-28,106.36000061035156
2023-12-29,106.16000366210938
2024-01-02,103.0
2024-01-03,102.48999786376953
2024-01-04,100.94000244140625
2024-01-05,100.22000122070312
2024-01-08,101.94000244140625
2024-01-09,103.52999877929688
2024-01-10,104.69999694824219
2024-01-11,104.54000091552734
2024-01-12,104.69999694824219
2024-01-16,104.9000015258789
2024-01-17,106.98999786376953
2024-01-18,107.29000091552734
2024-01-19,108.04000091552734
2024-01-22,108.2300033569336
2024-01-23,107.69999694824219
2024-01-24,108.3499984741211
2024-01-25,107.44999694824219
2024-01-26,107.75
2024-01-29,108.05000305175781
2024-01-30,109.0
2024-01-31,106.66000366210938
2024-02-01,108.44000244140625
2024-02-02,107.66999816894531
2024-02-05,109.5
2024-02-06,109.5
2024-02-07,112.37999725341797
2024-02-08,112.58999633789062
2024-02-09,112.91999816894531
2024-02-12,112.30999755859375
2024-02-13,113.02999877929688
2024-02-14,111.56999969482422
2024-02-15,111.3499984741211
2024-02-16,109.9800033569336
2024-02-20,108.9000015258789
2024-02-21,109.6500015258789
2024-02-22,113.0
2024-02-23,114.91000366210938
2024-02-26,114.05999755859375
2024-02-27,113.37000274658203
2024-02-28,113.01000213623047
2024-02-29,114.1500015258789
2024-03-01,113.72000122070312
2024-03-04,111.26000213623047
2024-03-05,108.95999908447266
2024-03-06,109.56999969482422
2024-03-07,113.81999969482422
2024-03-08,113.47000122070312
2024-03-11,114.58000183105469
2024-03-12,117.54000091552734
2024-03-13,117.70999908447266
2024-03-14,117.13999938964844
2024-03-15,117.19000244140625
2024-03-18,119.41999816894531
2024-03-19,119.19000244140625
2024-03-20,119.1500015258789
2024-03-21,120.36000061035156
2024-03-22,121.62000274658203
2024-03-25,120.93000030517578
2024-03-26,120.94000244140625
2024-03-27,122.08000183105469
2024-03-28,118.68000030517578
2024-04-01,121.11000061035156
2024-04-02,122.2300033569336
2024-04-03,123.91000366210938
2024-04-04,123.93000030517578
2024-04-05,125.94000244140625
2024-04-08,126.80000305175781
2024-04-09,125.9000015258789
2024-04-10,125.20999908447266
2024-04-11,126.61000061035156
2024-04-12,123.30000305175781
2024-04-15,121.41999816894531
2024-04-16,123.25
2024-04-17,122.36000061035156
2024-04-18,121.3499984741211
2024-04-19,120.12000274658203
2024-04-22,121.41000366210938
2024-04-23,123.4000015258789
2024-04-24,123.83000183105469
2024-04-25,124.13999938964844
2024-04-26,125.01000213623047
2024-04-29,125.01000213623047
2024-04-30,122.37999725341797
2024-05-01,122.29000091552734
2024-05-02,124.33000183105469
2024-05-03,123.63999938964844
2024-05-06,128.33999633789062
2024-05-07,131.35000610351562
2024-05-08,131.47000122070312
2024-05-09,131.92999267578125
2024-05-10,133.9199981689453
2024-05-13,133.57000732421875
2024-05-14,132.82000732421875
2024-05-15,136.4499969482422
2024-05-16,135.00999450683594
2024-05-17,135.6999969482422
2024-05-20,137.9600067138672
2024-05-21,138.8699951171875
2024-05-22,139.27999877929688
2024-05-23,138.55999755859375
2024-05-24,140.13999938964844
2024-05-28,138.49000549316406
2024-05-29,139.36000061035156
2024-05-30,138.2100067138672
2024-05-31,139.6300048828125
2024-06-03,140.2899932861328
2024-06-04,138.8000030517578
2024-06-05,139.6300048828125
2024-06-06,138.66000366210938
2024-06-07,139.36000061035156
2024-06-10,142.0399932861328
2024-06-11,140.10000610351562
2024-06-12,138.07000732421875
2024-06-13,138.17999267578125
2024-06-14,137.52999877929688
2024-06-17,138.0399932861328
2024-06-18,137.0399932861328
2024-06-20,137.91000366210938
2024-06-21,137.66000366210938
2024-06-24,138.41000366210938
2024-06-25,141.17999267578125
2024-06-26,139.82000732421875
2024-06-27,140.24000549316406
2024-06-28,139.7100067138672
2024-07-01,141.5
2024-07-02,142.94000244140625
2024-07-03,143.69000244140625
2024-07-05,143.97999572753906
2024-07-08,143.64999389648438
2024-07-09,144.3800048828125
2024-07-10,142.4600067138672
2024-07-11,142.1199951171875
2024-07-12,145.3300018310547
2024-07-15,146.7899932861328
2024-07-16,147.63999938964844
2024-07-17,144.27000427246094
2024-07-18,144.42999267578125
2024-07-19,145.19000244140625
2024-07-22,147.17999267578125
2024-07-23,147.6699981689453
2024-07-24,143.2100067138672
2024-07-25,143.2899932861328
2024-07-26,143.64999389648438
2024-07-29,143.83999633789062
2024-07-30,143.8000030517578
2024-07-31,145.4499969482422
2024-08-01,141.41000366210938
2024-08-02,151.25
2024-08-05,146.8800048828125
2024-08-06,152.02000427246094
2024-08-07,152.75999450683594
2024-08-08,156.83999633789062
2024-08-09,157.52999877929688
2024-08-12,158.4600067138672
2024-08-13,159.99000549316406
2024-08-14,160.8300018310547
2024-08-15,162.4499969482422
2024-08-16,163.60000610351562
2024-08-19,163.94000244140625
2024-08-20,162.99000549316406
2024-08-21,164.92999267578125
2024-08-22,162.4199981689453
2024-08-23,162.4499969482422
2024-08-26,164.1699981689453
2024-08-27,164.72000122070312
2024-08-28,164.0500030517578
2024-08-29,164.99000549316406
2024-08-30,167.41000366210938
2024-09-03,159.5
2024-09-04,157.2899932861328
2024-09-05,153.0
2024-09-06,150.0
2024-09-09,152.8699951171875
2024-09-10,149.66000366210938
2024-09-11,151.42999267578125
2024-09-12,152.61000061035156
2024-09-13,152.27999877929688
2024-09-16,150.3000030517578
2024-09-17,153.89999389648438
2024-09-18,154.27999877929688
2024-09-19,160.13999938964844
2024-09-20,160.5500030517578
2024-09-23,158.52999877929688
2024-09-24,157.77000427246094
2024-09-25,158.80999755859375
2024-09-26,155.6300048828125
2024-09-27,156.0
2024-09-30,156.77999877929688
2024-10-01,153.16000366210938
2024-10-02,154.9499969482422
2024-10-03,154.41000366210938
2024-10-04,156.3300018310547
2024-10-07,155.25999450683594
2024-10-08,160.1199951171875
2024-10-09,161.2100067138672
2024-10-10,162.13999938964844
2024-10-11,163.1300048828125
2024-10-14,164.07000732421875
2024-10-15,162.9199981689453
2024-10-16,163.85000610351562
2024-10-17,164.4199981689453
2024-10-18,164.6999969482422
2024-10-21,163.88999938964844
2024-10-22,163.64999389648438
2024-10-23,161.88999938964844
2024-10-24,161.4499969482422
2024-10-25,160.52999877929688
2024-10-28,159.89999389648438
2024-10-29,161.35000610351562
2024-10-30,161.60000610351562
2024-10-31,166.8000030517578
2024-11-01,163.36000061035156
2024-11-04,165.50999450683594
2024-11-05,167.6300048828125
2024-11-06,175.80999755859375
2024-11-07,177.30999755859375
2024-11-08,177.83999633789062
2024-11-11,183.1300048828125
2024-11-12,187.22999572753906
2024-11-13,188.74000549316406
2024-11-14,185.2899932861328
2024-11-15,182.9199981689453
2024-11-18,185.02000427246094
2024-11-19,187.39999389648438
2024-11-20,190.1199951171875
2024-11-21,193.00999450683594
