Date,FAST
2023-01-05,46.29999923706055
2023-01-06,47.61000061035156
2023-01-09,47.95000076293945
2023-01-10,48.5
2023-01-11,49.099998474121094
2023-01-12,49.02000045776367
2023-01-13,48.81999969482422
2023-01-17,48.220001220703125
2023-01-18,47.540000915527344
2023-01-19,46.79999923706055
2023-01-20,49.0
2023-01-23,48.9900016784668
2023-01-24,49.58000183105469
2023-01-25,49.470001220703125
2023-01-26,49.61000061035156
2023-01-27,50.25
2023-01-30,49.43000030517578
2023-01-31,50.54999923706055
2023-02-01,51.900001525878906
2023-02-02,55.290000915527344
2023-02-03,54.20000076293945
2023-02-06,53.220001220703125
2023-02-07,53.47999954223633
2023-02-08,52.66999816894531
2023-02-09,52.15999984741211
2023-02-10,52.11000061035156
2023-02-13,53.029998779296875
2023-02-14,52.7400016784668
2023-02-15,53.08000183105469
2023-02-16,53.02000045776367
2023-02-17,53.439998626708984
2023-02-21,51.459999084472656
2023-02-22,51.599998474121094
2023-02-23,51.400001525878906
2023-02-24,51.2400016784668
2023-02-27,51.56999969482422
2023-02-28,51.560001373291016
2023-03-01,51.54999923706055
2023-03-02,52.900001525878906
2023-03-03,53.68000030517578
2023-03-06,53.36000061035156
2023-03-07,52.61000061035156
2023-03-08,52.95000076293945
2023-03-09,52.099998474121094
2023-03-10,51.52000045776367
2023-03-13,51.70000076293945
2023-03-14,52.349998474121094
2023-03-15,51.560001373291016
2023-03-16,52.380001068115234
2023-03-17,52.13999938964844
2023-03-20,53.150001525878906
2023-03-21,53.13999938964844
2023-03-22,51.83000183105469
2023-03-23,51.7400016784668
2023-03-24,52.29999923706055
2023-03-27,52.349998474121094
2023-03-28,52.630001068115234
2023-03-29,52.970001220703125
2023-03-30,52.81999969482422
2023-03-31,53.939998626708984
2023-04-03,53.83000183105469
2023-04-04,53.0099983215332
2023-04-05,51.5099983215332
2023-04-06,51.47999954223633
2023-04-10,52.16999816894531
2023-04-11,52.65999984741211
2023-04-12,52.560001373291016
2023-04-13,52.34000015258789
2023-04-14,53.27000045776367
2023-04-17,53.540000915527344
2023-04-18,53.849998474121094
2023-04-19,54.0099983215332
2023-04-20,54.599998474121094
2023-04-21,54.810001373291016
2023-04-24,54.91999816894531
2023-04-25,53.5099983215332
2023-04-26,52.45000076293945
2023-04-27,53.939998626708984
2023-04-28,53.84000015258789
2023-05-01,54.58000183105469
2023-05-02,54.349998474121094
2023-05-03,54.08000183105469
2023-05-04,54.02000045776367
2023-05-05,54.65999984741211
2023-05-08,54.34000015258789
2023-05-09,54.459999084472656
2023-05-10,54.59000015258789
2023-05-11,54.869998931884766
2023-05-12,54.75
2023-05-15,54.220001220703125
2023-05-16,53.63999938964844
2023-05-17,54.220001220703125
2023-05-18,55.2400016784668
2023-05-19,55.0
2023-05-22,55.38999938964844
2023-05-23,54.31999969482422
2023-05-24,53.849998474121094
2023-05-25,54.33000183105469
2023-05-26,55.15999984741211
2023-05-30,54.900001525878906
2023-05-31,53.849998474121094
2023-06-01,53.900001525878906
2023-06-02,55.369998931884766
2023-06-05,55.290000915527344
2023-06-06,53.959999084472656
2023-06-07,53.939998626708984
2023-06-08,54.470001220703125
2023-06-09,54.77000045776367
2023-06-12,55.15999984741211
2023-06-13,56.130001068115234
2023-06-14,55.439998626708984
2023-06-15,56.2400016784668
2023-06-16,56.58000183105469
2023-06-20,56.75
2023-06-21,57.63999938964844
2023-06-22,56.959999084472656
2023-06-23,56.88999938964844
2023-06-26,57.56999969482422
2023-06-27,58.459999084472656
2023-06-28,58.060001373291016
2023-06-29,58.540000915527344
2023-06-30,58.9900016784668
2023-07-03,58.40999984741211
2023-07-05,58.25
2023-07-06,57.77000045776367
2023-07-07,57.869998931884766
2023-07-10,58.849998474121094
2023-07-11,58.959999084472656
2023-07-12,58.72999954223633
2023-07-13,56.70000076293945
2023-07-14,57.47999954223633
2023-07-17,57.279998779296875
2023-07-18,56.790000915527344
2023-07-19,57.290000915527344
2023-07-20,57.86000061035156
2023-07-21,58.13999938964844
2023-07-24,58.41999816894531
2023-07-25,58.61000061035156
2023-07-26,58.529998779296875
2023-07-27,57.689998626708984
2023-07-28,58.43000030517578
2023-07-31,58.61000061035156
2023-08-01,58.34000015258789
2023-08-02,57.869998931884766
2023-08-03,56.90999984741211
2023-08-04,56.08000183105469
2023-08-07,57.22999954223633
2023-08-08,56.70000076293945
2023-08-09,57.08000183105469
2023-08-10,56.779998779296875
2023-08-11,57.439998626708984
2023-08-14,57.75
2023-08-15,57.54999923706055
2023-08-16,57.040000915527344
2023-08-17,57.2599983215332
2023-08-18,57.4900016784668
2023-08-21,57.189998626708984
2023-08-22,56.849998474121094
2023-08-23,57.29999923706055
2023-08-24,56.45000076293945
2023-08-25,57.15999984741211
2023-08-28,57.33000183105469
2023-08-29,57.540000915527344
2023-08-30,57.779998779296875
2023-08-31,57.58000183105469
2023-09-01,57.279998779296875
2023-09-05,56.08000183105469
2023-09-06,55.86000061035156
2023-09-07,55.34000015258789
2023-09-08,54.5099983215332
2023-09-11,54.599998474121094
2023-09-12,54.52000045776367
2023-09-13,54.70000076293945
2023-09-14,54.81999969482422
2023-09-15,55.220001220703125
2023-09-18,54.90999984741211
2023-09-19,54.79999923706055
2023-09-20,54.279998779296875
2023-09-21,54.099998474121094
2023-09-22,54.209999084472656
2023-09-25,54.790000915527344
2023-09-26,54.459999084472656
2023-09-27,55.060001373291016
2023-09-28,55.650001525878906
2023-09-29,54.63999938964844
2023-10-02,54.86000061035156
2023-10-03,54.189998626708984
2023-10-04,55.02000045776367
2023-10-05,54.900001525878906
2023-10-06,56.119998931884766
2023-10-09,56.470001220703125
2023-10-10,55.849998474121094
2023-10-11,56.0099983215332
2023-10-12,60.220001220703125
2023-10-13,60.119998931884766
2023-10-16,59.880001068115234
2023-10-17,60.060001373291016
2023-10-18,58.790000915527344
2023-10-19,58.529998779296875
2023-10-20,57.61000061035156
2023-10-23,57.380001068115234
2023-10-24,57.58000183105469
2023-10-25,57.08000183105469
2023-10-26,57.2400016784668
2023-10-27,57.61000061035156
2023-10-30,58.22999954223633
2023-10-31,58.34000015258789
2023-11-01,58.90999984741211
2023-11-02,59.86000061035156
2023-11-03,59.79999923706055
2023-11-06,58.720001220703125
2023-11-07,59.02000045776367
2023-11-08,59.2599983215332
2023-11-09,59.130001068115234
2023-11-10,60.0099983215332
2023-11-13,59.63999938964844
2023-11-14,61.0
2023-11-15,60.11000061035156
2023-11-16,60.65999984741211
2023-11-17,60.75
2023-11-20,60.91999816894531
2023-11-21,60.70000076293945
2023-11-22,60.869998931884766
2023-11-24,60.959999084472656
2023-11-27,60.95000076293945
2023-11-28,59.900001525878906
2023-11-29,59.63999938964844
2023-11-30,59.970001220703125
2023-12-01,60.81999969482422
2023-12-04,60.970001220703125
2023-12-05,60.75
2023-12-06,62.130001068115234
2023-12-07,62.36000061035156
2023-12-08,62.290000915527344
2023-12-11,63.349998474121094
2023-12-12,63.880001068115234
2023-12-13,64.04000091552734
2023-12-14,64.2300033569336
2023-12-15,64.16000366210938
2023-12-18,64.62999725341797
2023-12-19,64.69000244140625
2023-12-20,64.63999938964844
2023-12-21,65.08999633789062
2023-12-22,65.33999633789062
2023-12-26,65.44999694824219
2023-12-27,65.33999633789062
2023-12-28,64.83999633789062
2023-12-29,64.7699966430664
2024-01-02,63.54999923706055
2024-01-03,62.08000183105469
2024-01-04,62.189998626708984
2024-01-05,61.97999954223633
2024-01-08,62.470001220703125
2024-01-09,62.529998779296875
2024-01-10,63.08000183105469
2024-01-11,63.369998931884766
2024-01-12,63.52000045776367
2024-01-16,63.77000045776367
2024-01-17,63.380001068115234
2024-01-18,67.93000030517578
2024-01-19,69.33999633789062
2024-01-22,69.91000366210938
2024-01-23,69.51000213623047
2024-01-24,68.83999633789062
2024-01-25,69.20999908447266
2024-01-26,68.4000015258789
2024-01-29,68.5999984741211
2024-01-30,69.11000061035156
2024-01-31,68.2300033569336
2024-02-01,69.83999633789062
2024-02-02,70.6500015258789
2024-02-05,69.45999908447266
2024-02-06,69.4800033569336
2024-02-07,69.45999908447266
2024-02-08,69.26000213623047
2024-02-09,70.0199966430664
2024-02-12,70.01000213623047
2024-02-13,68.91999816894531
2024-02-14,70.12999725341797
2024-02-15,70.1500015258789
2024-02-16,70.23999786376953
2024-02-20,70.08000183105469
2024-02-21,70.33000183105469
2024-02-22,72.05999755859375
2024-02-23,72.18000030517578
2024-02-26,73.0
2024-02-27,73.1500015258789
2024-02-28,73.55999755859375
2024-02-29,73.01000213623047
2024-03-01,72.83999633789062
2024-03-04,74.79000091552734
2024-03-05,74.33999633789062
2024-03-06,74.31999969482422
2024-03-07,75.94000244140625
2024-03-08,75.62999725341797
2024-03-11,74.31999969482422
2024-03-12,75.26000213623047
2024-03-13,75.04000091552734
2024-03-14,75.2699966430664
2024-03-15,75.02999877929688
2024-03-18,75.69999694824219
2024-03-19,76.20999908447266
2024-03-20,77.66000366210938
2024-03-21,78.41999816894531
2024-03-22,78.0999984741211
2024-03-25,77.01000213623047
2024-03-26,76.77999877929688
2024-03-27,77.27999877929688
2024-03-28,77.13999938964844
2024-04-01,76.58999633789062
2024-04-02,76.30000305175781
2024-04-03,76.3499984741211
2024-04-04,75.16999816894531
2024-04-05,76.62999725341797
2024-04-08,75.88999938964844
2024-04-09,75.9000015258789
2024-04-10,74.73999786376953
2024-04-11,69.87999725341797
2024-04-12,70.44999694824219
2024-04-15,69.38999938964844
2024-04-16,68.79000091552734
2024-04-17,68.4800033569336
2024-04-18,67.5
2024-04-19,67.56999969482422
2024-04-22,67.44999694824219
2024-04-23,67.51000213623047
2024-04-24,67.73999786376953
2024-04-25,68.13999938964844
2024-04-26,68.16999816894531
2024-04-29,68.4800033569336
2024-04-30,67.94000244140625
2024-05-01,68.18000030517578
2024-05-02,68.08999633789062
2024-05-03,68.43000030517578
2024-05-06,66.73999786376953
2024-05-07,66.41000366210938
2024-05-08,66.77999877929688
2024-05-09,67.62000274658203
2024-05-10,67.87999725341797
2024-05-13,67.36000061035156
2024-05-14,67.2300033569336
2024-05-15,66.9800033569336
2024-05-16,66.80999755859375
2024-05-17,66.41999816894531
2024-05-20,66.66000366210938
2024-05-21,66.30999755859375
2024-05-22,66.66000366210938
2024-05-23,65.80000305175781
2024-05-24,66.0199966430664
2024-05-28,64.76000213623047
2024-05-29,64.44999694824219
2024-05-30,64.86000061035156
2024-05-31,65.9800033569336
2024-06-03,64.30999755859375
2024-06-04,64.33999633789062
2024-06-05,65.19000244140625
2024-06-06,64.01000213623047
2024-06-07,63.88999938964844
2024-06-10,63.380001068115234
2024-06-11,63.27000045776367
2024-06-12,64.52999877929688
2024-06-13,64.29000091552734
2024-06-14,63.04999923706055
2024-06-17,64.41000366210938
2024-06-18,64.94999694824219
2024-06-20,65.12000274658203
2024-06-21,65.33999633789062
2024-06-24,65.04000091552734
2024-06-25,64.43000030517578
2024-06-26,63.40999984741211
2024-06-27,63.33000183105469
2024-06-28,62.84000015258789
2024-07-01,62.09000015258789
2024-07-02,62.7599983215332
2024-07-03,62.689998626708984
2024-07-05,63.15999984741211
2024-07-08,62.83000183105469
2024-07-09,62.560001373291016
2024-07-10,63.5099983215332
2024-07-11,64.16999816894531
2024-07-12,65.44000244140625
2024-07-15,67.83000183105469
2024-07-16,69.02999877929688
2024-07-17,69.98999786376953
2024-07-18,68.83000183105469
2024-07-19,67.88999938964844
2024-07-22,68.27999877929688
2024-07-23,67.9000015258789
2024-07-24,67.30999755859375
2024-07-25,69.05999755859375
2024-07-26,70.37000274658203
2024-07-29,70.79000091552734
2024-07-30,70.88999938964844
2024-07-31,70.75
2024-08-01,67.41000366210938
2024-08-02,67.30000305175781
2024-08-05,66.4000015258789
2024-08-06,65.56999969482422
2024-08-07,64.9800033569336
2024-08-08,66.16999816894531
2024-08-09,66.38999938964844
2024-08-12,65.70999908447266
2024-08-13,66.37999725341797
2024-08-14,66.2699966430664
2024-08-15,66.62999725341797
2024-08-16,67.44999694824219
2024-08-19,66.55000305175781
2024-08-20,66.9000015258789
2024-08-21,68.1500015258789
2024-08-22,67.51000213623047
2024-08-23,68.0999984741211
2024-08-26,67.93000030517578
2024-08-27,67.68000030517578
2024-08-28,67.41000366210938
2024-08-29,67.5
2024-08-30,68.27999877929688
2024-09-03,67.08000183105469
2024-09-04,65.52999877929688
2024-09-05,65.18000030517578
2024-09-06,65.88999938964844
2024-09-09,68.08999633789062
2024-09-10,68.66999816894531
2024-09-11,69.20999908447266
2024-09-12,69.81999969482422
2024-09-13,69.81999969482422
2024-09-16,70.08999633789062
2024-09-17,70.58999633789062
2024-09-18,70.47000122070312
2024-09-19,71.37999725341797
2024-09-20,70.75
2024-09-23,71.83000183105469
2024-09-24,71.80999755859375
2024-09-25,70.70999908447266
2024-09-26,71.6500015258789
2024-09-27,71.5199966430664
2024-09-30,71.41999816894531
2024-10-01,71.08999633789062
2024-10-02,71.37999725341797
2024-10-03,70.70999908447266
2024-10-04,70.18000030517578
2024-10-07,70.0
2024-10-08,70.16999816894531
2024-10-09,70.61000061035156
2024-10-10,69.98999786376953
2024-10-11,76.81999969482422
2024-10-14,76.69000244140625
2024-10-15,76.91000366210938
2024-10-16,77.7699966430664
2024-10-17,77.63999938964844
2024-10-18,77.9000015258789
2024-10-21,77.7699966430664
2024-10-22,76.54000091552734
2024-10-23,75.93000030517578
2024-10-24,75.62000274658203
2024-10-25,75.8499984741211
2024-10-28,76.66999816894531
2024-10-29,77.61000061035156
2024-10-30,78.33999633789062
2024-10-31,78.18000030517578
2024-11-01,78.2300033569336
2024-11-04,77.81999969482422
2024-11-05,78.08999633789062
2024-11-06,83.56999969482422
2024-11-07,83.0999984741211
2024-11-08,83.33000183105469
2024-11-11,84.3499984741211
2024-11-12,83.5
2024-11-13,83.62000274658203
2024-11-14,82.16000366210938
2024-11-15,81.8499984741211
2024-11-18,81.80000305175781
2024-11-19,81.58999633789062
2024-11-20,81.81999969482422
2024-11-21,82.36000061035156
