Date,OKE
2022-08-15,63.47999954223633
2022-08-16,63.29999923706055
2022-08-17,62.959999084472656
2022-08-18,64.30000305175781
2022-08-19,63.95000076293945
2022-08-22,63.5
2022-08-23,64.80000305175781
2022-08-24,66.11000061035156
2022-08-25,66.6500015258789
2022-08-26,64.83999633789062
2022-08-29,64.5
2022-08-30,63.029998779296875
2022-08-31,61.22999954223633
2022-09-01,59.52000045776367
2022-09-02,60.54999923706055
2022-09-06,59.560001373291016
2022-09-07,60.380001068115234
2022-09-08,61.310001373291016
2022-09-09,62.4900016784668
2022-09-12,63.869998931884766
2022-09-13,61.68000030517578
2022-09-14,63.439998626708984
2022-09-15,62.459999084472656
2022-09-16,60.220001220703125
2022-09-19,60.900001525878906
2022-09-20,59.70000076293945
2022-09-21,58.43000030517578
2022-09-22,57.619998931884766
2022-09-23,52.7599983215332
2022-09-26,50.58000183105469
2022-09-27,50.97999954223633
2022-09-28,52.939998626708984
2022-09-29,51.97999954223633
2022-09-30,51.2400016784668
2022-10-03,53.54999923706055
2022-10-04,56.31999969482422
2022-10-05,56.52000045776367
2022-10-06,55.630001068115234
2022-10-07,54.529998779296875
2022-10-10,53.290000915527344
2022-10-11,53.59000015258789
2022-10-12,53.459999084472656
2022-10-13,55.68000030517578
2022-10-14,54.06999969482422
2022-10-17,54.79999923706055
2022-10-18,55.66999816894531
2022-10-19,55.13999938964844
2022-10-20,55.06999969482422
2022-10-21,56.599998474121094
2022-10-24,56.310001373291016
2022-10-25,57.59000015258789
2022-10-26,58.439998626708984
2022-10-27,58.900001525878906
2022-10-28,59.720001220703125
2022-10-31,59.31999969482422
2022-11-01,60.060001373291016
2022-11-02,59.060001373291016
2022-11-03,59.29999923706055
2022-11-04,60.7400016784668
2022-11-07,61.86000061035156
2022-11-08,62.65999984741211
2022-11-09,60.86000061035156
2022-11-10,63.400001525878906
2022-11-11,64.6500015258789
2022-11-14,64.37999725341797
2022-11-15,65.25
2022-11-16,64.70999908447266
2022-11-17,63.599998474121094
2022-11-18,64.47000122070312
2022-11-21,63.20000076293945
2022-11-22,65.41999816894531
2022-11-23,65.62000274658203
2022-11-25,65.41999816894531
2022-11-28,63.720001220703125
2022-11-29,64.91000366210938
2022-11-30,66.91999816894531
2022-12-01,67.19999694824219
2022-12-02,67.19999694824219
2022-12-05,65.30999755859375
2022-12-06,63.599998474121094
2022-12-07,63.849998474121094
2022-12-08,64.12000274658203
2022-12-09,63.54999923706055
2022-12-12,65.94999694824219
2022-12-13,66.95999908447266
2022-12-14,66.58999633789062
2022-12-15,64.68000030517578
2022-12-16,64.48999786376953
2022-12-19,63.369998931884766
2022-12-20,63.5
2022-12-21,65.01000213623047
2022-12-22,64.11000061035156
2022-12-23,65.55999755859375
2022-12-27,66.08999633789062
2022-12-28,64.51000213623047
2022-12-29,65.94999694824219
2022-12-30,65.69999694824219
2023-01-03,63.939998626708984
2023-01-04,64.44000244140625
2023-01-05,64.83000183105469
2023-01-06,66.56999969482422
2023-01-09,67.69000244140625
2023-01-10,69.30999755859375
2023-01-11,70.08999633789062
2023-01-12,70.93000030517578
2023-01-13,70.83000183105469
2023-01-17,70.12000274658203
2023-01-18,68.6500015258789
2023-01-19,69.5999984741211
2023-01-20,69.70999908447266
2023-01-23,69.7300033569336
2023-01-24,69.51000213623047
2023-01-25,69.04000091552734
2023-01-26,69.54000091552734
2023-01-27,68.23999786376953
2023-01-30,67.27999877929688
2023-01-31,68.4800033569336
2023-02-01,68.23999786376953
2023-02-02,68.70999908447266
2023-02-03,68.55999755859375
2023-02-06,68.19999694824219
2023-02-07,69.08999633789062
2023-02-08,68.75
2023-02-09,67.97000122070312
2023-02-10,69.44999694824219
2023-02-13,69.9000015258789
2023-02-14,69.7699966430664
2023-02-15,69.66999816894531
2023-02-16,69.19000244140625
2023-02-17,67.26000213623047
2023-02-21,66.12999725341797
2023-02-22,66.37999725341797
2023-02-23,67.9800033569336
2023-02-24,67.55999755859375
2023-02-27,67.94000244140625
2023-02-28,65.44999694824219
2023-03-01,66.16000366210938
2023-03-02,66.66999816894531
2023-03-03,67.8499984741211
2023-03-06,68.6500015258789
2023-03-07,67.5199966430664
2023-03-08,67.08999633789062
2023-03-09,65.63999938964844
2023-03-10,64.4000015258789
2023-03-13,63.63999938964844
2023-03-14,64.37999725341797
2023-03-15,60.880001068115234
2023-03-16,61.02000045776367
2023-03-17,59.4900016784668
2023-03-20,60.7599983215332
2023-03-21,61.869998931884766
2023-03-22,60.220001220703125
2023-03-23,58.63999938964844
2023-03-24,59.47999954223633
2023-03-27,60.65999984741211
2023-03-28,60.97999954223633
2023-03-29,62.0099983215332
2023-03-30,62.529998779296875
2023-03-31,63.540000915527344
2023-04-03,65.05999755859375
2023-04-04,65.04000091552734
2023-04-05,65.98999786376953
2023-04-06,65.69000244140625
2023-04-10,66.06999969482422
2023-04-11,66.43000030517578
2023-04-12,66.25
2023-04-13,66.7699966430664
2023-04-14,67.02999877929688
2023-04-17,66.41000366210938
2023-04-18,66.73999786376953
2023-04-19,66.3499984741211
2023-04-20,66.05000305175781
2023-04-21,66.30000305175781
2023-04-24,66.98999786376953
2023-04-25,65.55000305175781
2023-04-26,64.72000122070312
2023-04-27,65.30000305175781
2023-04-28,65.41000366210938
2023-05-01,65.38999938964844
2023-05-02,62.7400016784668
2023-05-03,62.81999969482422
2023-05-04,62.630001068115234
2023-05-05,64.51000213623047
2023-05-08,63.52000045776367
2023-05-09,63.86000061035156
2023-05-10,63.209999084472656
2023-05-11,62.83000183105469
2023-05-12,63.720001220703125
2023-05-15,57.95000076293945
2023-05-16,56.58000183105469
2023-05-17,57.20000076293945
2023-05-18,58.380001068115234
2023-05-19,58.52000045776367
2023-05-22,58.09000015258789
2023-05-23,58.540000915527344
2023-05-24,58.540000915527344
2023-05-25,57.56999969482422
2023-05-26,57.29999923706055
2023-05-30,57.369998931884766
2023-05-31,56.65999984741211
2023-06-01,56.90999984741211
2023-06-02,58.7400016784668
2023-06-05,58.720001220703125
2023-06-06,59.310001373291016
2023-06-07,60.43000030517578
2023-06-08,60.709999084472656
2023-06-09,59.84000015258789
2023-06-12,59.79999923706055
2023-06-13,60.279998779296875
2023-06-14,60.43000030517578
2023-06-15,61.11000061035156
2023-06-16,60.95000076293945
2023-06-20,59.31999969482422
2023-06-21,59.08000183105469
2023-06-22,58.189998626708984
2023-06-23,57.689998626708984
2023-06-26,58.599998474121094
2023-06-27,59.5
2023-06-28,60.52000045776367
2023-06-29,61.4900016784668
2023-06-30,61.720001220703125
2023-07-03,62.400001525878906
2023-07-05,61.59000015258789
2023-07-06,60.939998626708984
2023-07-07,62.16999816894531
2023-07-10,62.400001525878906
2023-07-11,63.34000015258789
2023-07-12,64.37000274658203
2023-07-13,65.31999969482422
2023-07-14,63.72999954223633
2023-07-17,63.40999984741211
2023-07-18,64.31999969482422
2023-07-19,64.7699966430664
2023-07-20,65.93000030517578
2023-07-21,66.48999786376953
2023-07-24,67.25
2023-07-25,67.54000091552734
2023-07-26,67.5999984741211
2023-07-27,66.94000244140625
2023-07-28,67.22000122070312
2023-07-31,67.04000091552734
2023-08-01,66.5999984741211
2023-08-02,65.5199966430664
2023-08-03,65.95999908447266
2023-08-04,65.25
2023-08-07,65.19999694824219
2023-08-08,64.1500015258789
2023-08-09,64.3499984741211
2023-08-10,65.1500015258789
2023-08-11,66.23999786376953
2023-08-14,65.94999694824219
2023-08-15,65.43000030517578
2023-08-16,65.23999786376953
2023-08-17,65.33999633789062
2023-08-18,65.5999984741211
2023-08-21,65.26000213623047
2023-08-22,64.86000061035156
2023-08-23,64.69999694824219
2023-08-24,64.37999725341797
2023-08-25,64.94999694824219
2023-08-28,65.37999725341797
2023-08-29,65.25
2023-08-30,65.43000030517578
2023-08-31,65.19999694824219
2023-09-01,65.55000305175781
2023-09-05,65.66000366210938
2023-09-06,63.650001525878906
2023-09-07,64.30999755859375
2023-09-08,64.7699966430664
2023-09-11,64.52999877929688
2023-09-12,66.31999969482422
2023-09-13,67.0
2023-09-14,68.52999877929688
2023-09-15,67.54000091552734
2023-09-18,68.19000244140625
2023-09-19,67.77999877929688
2023-09-20,67.01000213623047
2023-09-21,65.98999786376953
2023-09-22,66.19000244140625
2023-09-25,66.54000091552734
2023-09-26,64.4800033569336
2023-09-27,64.51000213623047
2023-09-28,64.88999938964844
2023-09-29,63.43000030517578
2023-10-02,61.849998474121094
2023-10-03,61.97999954223633
2023-10-04,61.349998474121094
2023-10-05,62.439998626708984
2023-10-06,63.5
2023-10-09,65.94999694824219
2023-10-10,66.86000061035156
2023-10-11,67.45999908447266
2023-10-12,68.0999984741211
2023-10-13,69.12000274658203
2023-10-16,70.06999969482422
2023-10-17,69.51000213623047
2023-10-18,68.63999938964844
2023-10-19,69.20999908447266
2023-10-20,67.58000183105469
2023-10-23,66.73999786376953
2023-10-24,66.5999984741211
2023-10-25,66.2699966430664
2023-10-26,66.31999969482422
2023-10-27,65.44000244140625
2023-10-30,65.61000061035156
2023-10-31,65.19999694824219
2023-11-01,64.54000091552734
2023-11-02,66.6500015258789
2023-11-03,66.83999633789062
2023-11-06,66.27999877929688
2023-11-07,64.69999694824219
2023-11-08,63.630001068115234
2023-11-09,63.83000183105469
2023-11-10,64.36000061035156
2023-11-13,64.66000366210938
2023-11-14,65.7300033569336
2023-11-15,66.12000274658203
2023-11-16,65.5199966430664
2023-11-17,66.62999725341797
2023-11-20,66.88999938964844
2023-11-21,66.91000366210938
2023-11-22,66.66000366210938
2023-11-24,67.31999969482422
2023-11-27,67.20999908447266
2023-11-28,66.98999786376953
2023-11-29,67.38999938964844
2023-11-30,68.8499984741211
2023-12-01,69.87000274658203
2023-12-04,70.20999908447266
2023-12-05,69.27999877929688
2023-12-06,68.47000122070312
2023-12-07,67.2699966430664
2023-12-08,68.23999786376953
2023-12-11,67.2300033569336
2023-12-12,66.05999755859375
2023-12-13,67.30999755859375
2023-12-14,68.61000061035156
2023-12-15,67.93000030517578
2023-12-18,68.25
2023-12-19,69.13999938964844
2023-12-20,68.44999694824219
2023-12-21,69.52999877929688
2023-12-22,70.16000366210938
2023-12-26,71.13999938964844
2023-12-27,70.9800033569336
2023-12-28,70.5199966430664
2023-12-29,70.22000122070312
2024-01-02,71.0199966430664
2024-01-03,71.73999786376953
2024-01-04,70.87000274658203
2024-01-05,71.58999633789062
2024-01-08,71.2699966430664
2024-01-09,70.38999938964844
2024-01-10,70.86000061035156
2024-01-11,70.12000274658203
2024-01-12,70.6500015258789
2024-01-16,69.5999984741211
2024-01-17,69.05999755859375
2024-01-18,71.25
2024-01-19,70.04000091552734
2024-01-22,69.37999725341797
2024-01-23,68.9800033569336
2024-01-24,68.86000061035156
2024-01-25,70.29000091552734
2024-01-26,70.44000244140625
2024-01-29,69.6500015258789
2024-01-30,69.83000183105469
2024-01-31,68.25
2024-02-01,68.4800033569336
2024-02-02,68.29000091552734
2024-02-05,68.08999633789062
2024-02-06,67.94000244140625
2024-02-07,68.54000091552734
2024-02-08,68.97000122070312
2024-02-09,69.04000091552734
2024-02-12,70.2300033569336
2024-02-13,69.4800033569336
2024-02-14,69.11000061035156
2024-02-15,71.05999755859375
2024-02-16,71.98999786376953
2024-02-20,71.69000244140625
2024-02-21,73.33000183105469
2024-02-22,73.72000122070312
2024-02-23,72.97000122070312
2024-02-26,72.91000366210938
2024-02-27,74.37000274658203
2024-02-28,74.37000274658203
2024-02-29,75.12000274658203
2024-03-01,75.12999725341797
2024-03-04,76.55999755859375
2024-03-05,77.5199966430664
2024-03-06,77.58999633789062
2024-03-07,77.44000244140625
2024-03-08,77.16000366210938
2024-03-11,77.29000091552734
2024-03-12,77.6500015258789
2024-03-13,77.12000274658203
2024-03-14,77.11000061035156
2024-03-15,77.0
2024-03-18,77.79000091552734
2024-03-19,78.38999938964844
2024-03-20,78.93000030517578
2024-03-21,79.47000122070312
2024-03-22,79.02999877929688
2024-03-25,79.31999969482422
2024-03-26,78.66999816894531
2024-03-27,79.5999984741211
2024-03-28,80.16999816894531
2024-04-01,79.70999908447266
2024-04-02,80.0
2024-04-03,80.1500015258789
2024-04-04,79.22000122070312
2024-04-05,79.6500015258789
2024-04-08,79.9800033569336
2024-04-09,79.87000274658203
2024-04-10,79.05999755859375
2024-04-11,79.33999633789062
2024-04-12,78.69999694824219
2024-04-15,77.8499984741211
2024-04-16,77.08000183105469
2024-04-17,77.68000030517578
2024-04-18,77.87999725341797
2024-04-19,79.62999725341797
2024-04-22,79.91000366210938
2024-04-23,80.3499984741211
2024-04-24,80.94999694824219
2024-04-25,81.37999725341797
2024-04-26,81.05999755859375
2024-04-29,81.41999816894531
2024-04-30,79.12000274658203
2024-05-01,76.91999816894531
2024-05-02,76.94999694824219
2024-05-03,77.2300033569336
2024-05-06,78.06999969482422
2024-05-07,78.37000274658203
2024-05-08,79.13999938964844
2024-05-09,80.02999877929688
2024-05-10,80.06999969482422
2024-05-13,80.5999984741211
2024-05-14,81.68000030517578
2024-05-15,81.61000061035156
2024-05-16,82.23999786376953
2024-05-17,82.62999725341797
2024-05-20,82.70999908447266
2024-05-21,83.01000213623047
2024-05-22,81.66000366210938
2024-05-23,80.19000244140625
2024-05-24,80.8499984741211
2024-05-28,80.95999908447266
2024-05-29,79.58999633789062
2024-05-30,79.94000244140625
2024-05-31,81.0
2024-06-03,79.54000091552734
2024-06-04,79.04000091552734
2024-06-05,79.16000366210938
2024-06-06,78.94999694824219
2024-06-07,78.6500015258789
2024-06-10,80.0199966430664
2024-06-11,79.63999938964844
2024-06-12,80.19000244140625
2024-06-13,78.76000213623047
2024-06-14,78.0999984741211
2024-06-17,79.05000305175781
2024-06-18,80.05999755859375
2024-06-20,81.05000305175781
2024-06-21,79.87999725341797
2024-06-24,80.88999938964844
2024-06-25,81.0199966430664
2024-06-26,80.52999877929688
2024-06-27,80.75
2024-06-28,81.55000305175781
2024-07-01,81.72000122070312
2024-07-02,82.33000183105469
2024-07-03,82.80000305175781
2024-07-05,82.25
2024-07-08,82.0
2024-07-09,82.41999816894531
2024-07-10,82.31999969482422
2024-07-11,82.9000015258789
2024-07-12,84.66000366210938
2024-07-15,84.68000030517578
2024-07-16,85.05999755859375
2024-07-17,85.37000274658203
2024-07-18,83.44000244140625
2024-07-19,83.47000122070312
2024-07-22,84.43000030517578
2024-07-23,83.2300033569336
2024-07-24,82.16000366210938
2024-07-25,81.4000015258789
2024-07-26,82.0199966430664
2024-07-29,82.19999694824219
2024-07-30,82.79000091552734
2024-07-31,83.33000183105469
2024-08-01,82.05999755859375
2024-08-02,80.16999816894531
2024-08-05,78.62000274658203
2024-08-06,82.31999969482422
2024-08-07,83.05999755859375
2024-08-08,85.33000183105469
2024-08-09,85.0
2024-08-12,85.18000030517578
2024-08-13,85.73999786376953
2024-08-14,86.33999633789062
2024-08-15,86.97000122070312
2024-08-16,87.45999908447266
2024-08-19,88.4000015258789
2024-08-20,86.58999633789062
2024-08-21,87.02999877929688
2024-08-22,87.5
2024-08-23,88.06999969482422
2024-08-26,88.5999984741211
2024-08-27,88.44000244140625
2024-08-28,88.20999908447266
2024-08-29,90.1500015258789
2024-08-30,92.36000061035156
2024-09-03,92.23999786376953
2024-09-04,91.31999969482422
2024-09-05,91.80999755859375
2024-09-06,91.05999755859375
2024-09-09,92.04000091552734
2024-09-10,91.72000122070312
2024-09-11,90.23999786376953
2024-09-12,90.5
2024-09-13,91.37000274658203
2024-09-16,93.68000030517578
2024-09-17,94.66000366210938
2024-09-18,93.9000015258789
2024-09-19,93.7699966430664
2024-09-20,93.97000122070312
2024-09-23,95.2699966430664
2024-09-24,95.2300033569336
2024-09-25,94.69000244140625
2024-09-26,89.1500015258789
2024-09-27,90.23999786376953
2024-09-30,91.12999725341797
2024-10-01,92.27999877929688
2024-10-02,93.4000015258789
2024-10-03,94.70999908447266
2024-10-04,95.2300033569336
2024-10-07,94.83999633789062
2024-10-08,93.5999984741211
2024-10-09,94.75
2024-10-10,94.69000244140625
2024-10-11,96.61000061035156
2024-10-14,97.5
2024-10-15,94.9800033569336
2024-10-16,95.6500015258789
2024-10-17,96.44000244140625
2024-10-18,97.2300033569336
2024-10-21,96.81999969482422
2024-10-22,97.37000274658203
2024-10-23,96.76000213623047
2024-10-24,97.41999816894531
2024-10-25,96.66000366210938
2024-10-28,96.0199966430664
2024-10-29,95.55000305175781
2024-10-30,96.16000366210938
2024-10-31,96.87999725341797
2024-11-01,93.36000061035156
2024-11-04,95.63999938964844
2024-11-05,98.61000061035156
2024-11-06,102.19999694824219
2024-11-07,104.13999938964844
2024-11-08,107.16000366210938
2024-11-11,109.04000091552734
2024-11-12,107.81999969482422
2024-11-13,108.16999816894531
2024-11-14,107.87999725341797
2024-11-15,109.80999755859375
2024-11-18,112.51000213623047
2024-11-19,113.11000061035156
2024-11-20,113.16000366210938
2024-11-21,116.75
