Date,NEE
2022-11-23,84.91999816894531
2022-11-25,85.33999633789062
2022-11-28,83.7300033569336
2022-11-29,82.48999786376953
2022-11-30,84.69999694824219
2022-12-01,84.83000183105469
2022-12-02,85.19999694824219
2022-12-05,85.1500015258789
2022-12-06,85.18000030517578
2022-12-07,85.29000091552734
2022-12-08,85.76000213623047
2022-12-09,84.51000213623047
2022-12-12,86.55000305175781
2022-12-13,87.1500015258789
2022-12-14,87.05000305175781
2022-12-15,85.80999755859375
2022-12-16,84.13999938964844
2022-12-19,83.5199966430664
2022-12-20,83.5199966430664
2022-12-21,84.6500015258789
2022-12-22,83.33999633789062
2022-12-23,84.16999816894531
2022-12-27,84.0
2022-12-28,83.16000366210938
2022-12-29,84.08000183105469
2022-12-30,83.5999984741211
2023-01-03,83.83000183105469
2023-01-04,84.48999786376953
2023-01-05,82.62999725341797
2023-01-06,83.6500015258789
2023-01-09,84.06999969482422
2023-01-10,84.54000091552734
2023-01-11,85.0
2023-01-12,85.06999969482422
2023-01-13,84.68000030517578
2023-01-17,85.73999786376953
2023-01-18,83.80000305175781
2023-01-19,82.58999633789062
2023-01-20,81.81999969482422
2023-01-23,82.66999816894531
2023-01-24,83.9000015258789
2023-01-25,76.58999633789062
2023-01-26,76.4000015258789
2023-01-27,75.58000183105469
2023-01-30,75.05000305175781
2023-01-31,74.62999725341797
2023-02-01,74.23999786376953
2023-02-02,75.5999984741211
2023-02-03,74.66999816894531
2023-02-06,75.51000213623047
2023-02-07,76.08000183105469
2023-02-08,75.02999877929688
2023-02-09,73.2699966430664
2023-02-10,74.73999786376953
2023-02-13,75.62000274658203
2023-02-14,76.02999877929688
2023-02-15,76.94000244140625
2023-02-16,75.69000244140625
2023-02-17,76.06999969482422
2023-02-21,73.66000366210938
2023-02-22,73.68000030517578
2023-02-23,72.87000274658203
2023-02-24,72.91999816894531
2023-02-27,71.86000061035156
2023-02-28,71.02999877929688
2023-03-01,69.87000274658203
2023-03-02,72.20999908447266
2023-03-03,73.83000183105469
2023-03-06,74.4000015258789
2023-03-07,73.75
2023-03-08,74.25
2023-03-09,73.76000213623047
2023-03-10,73.01000213623047
2023-03-13,73.29000091552734
2023-03-14,74.55000305175781
2023-03-15,75.5199966430664
2023-03-16,76.2300033569336
2023-03-17,75.66999816894531
2023-03-20,75.97000122070312
2023-03-21,75.36000061035156
2023-03-22,74.12999725341797
2023-03-23,73.80999755859375
2023-03-24,75.69000244140625
2023-03-27,75.44000244140625
2023-03-28,75.23999786376953
2023-03-29,76.11000061035156
2023-03-30,76.58999633789062
2023-03-31,77.08000183105469
2023-04-03,76.66999816894531
2023-04-04,77.16000366210938
2023-04-05,78.33000183105469
2023-04-06,78.97000122070312
2023-04-10,78.43000030517578
2023-04-11,78.33999633789062
2023-04-12,78.58999633789062
2023-04-13,78.8499984741211
2023-04-14,78.0199966430664
2023-04-17,78.54000091552734
2023-04-18,78.30000305175781
2023-04-19,78.94000244140625
2023-04-20,78.75
2023-04-21,78.98999786376953
2023-04-24,79.04000091552734
2023-04-25,77.81999969482422
2023-04-26,74.06999969482422
2023-04-27,75.8499984741211
2023-04-28,76.62999725341797
2023-05-01,76.80000305175781
2023-05-02,75.94000244140625
2023-05-03,75.38999938964844
2023-05-04,75.51000213623047
2023-05-05,75.51000213623047
2023-05-08,76.05999755859375
2023-05-09,75.58000183105469
2023-05-10,76.88999938964844
2023-05-11,76.0999984741211
2023-05-12,77.95999908447266
2023-05-15,77.54000091552734
2023-05-16,75.83999633789062
2023-05-17,75.33999633789062
2023-05-18,75.0999984741211
2023-05-19,74.4800033569336
2023-05-22,74.58000183105469
2023-05-23,74.16000366210938
2023-05-24,74.23999786376953
2023-05-25,73.38999938964844
2023-05-26,73.91999816894531
2023-05-30,72.69000244140625
2023-05-31,73.45999908447266
2023-06-01,72.95999908447266
2023-06-02,73.8499984741211
2023-06-05,73.58999633789062
2023-06-06,73.37999725341797
2023-06-07,74.16999816894531
2023-06-08,74.9000015258789
2023-06-09,74.06999969482422
2023-06-12,73.9800033569336
2023-06-13,74.3499984741211
2023-06-14,73.4000015258789
2023-06-15,74.36000061035156
2023-06-16,75.58999633789062
2023-06-20,74.76000213623047
2023-06-21,75.77999877929688
2023-06-22,75.12999725341797
2023-06-23,74.16999816894531
2023-06-26,74.29000091552734
2023-06-27,73.91000366210938
2023-06-28,73.44000244140625
2023-06-29,72.80999755859375
2023-06-30,74.19999694824219
2023-07-03,74.37999725341797
2023-07-05,74.94999694824219
2023-07-06,73.0199966430664
2023-07-07,72.05000305175781
2023-07-10,71.70999908447266
2023-07-11,72.19000244140625
2023-07-12,73.47000122070312
2023-07-13,73.70999908447266
2023-07-14,73.19999694824219
2023-07-17,72.66000366210938
2023-07-18,72.05000305175781
2023-07-19,72.0999984741211
2023-07-20,74.0999984741211
2023-07-21,75.9000015258789
2023-07-24,75.5
2023-07-25,75.44000244140625
2023-07-26,74.37000274658203
2023-07-27,73.2699966430664
2023-07-28,72.8499984741211
2023-07-31,73.30000305175781
2023-08-01,72.16999816894531
2023-08-02,71.91000366210938
2023-08-03,70.0999984741211
2023-08-04,69.16999816894531
2023-08-07,68.63999938964844
2023-08-08,68.70999908447266
2023-08-09,68.91999816894531
2023-08-10,68.29000091552734
2023-08-11,68.91999816894531
2023-08-14,68.55999755859375
2023-08-15,67.3499984741211
2023-08-16,67.55999755859375
2023-08-17,67.51000213623047
2023-08-18,67.83000183105469
2023-08-21,67.08000183105469
2023-08-22,67.5199966430664
2023-08-23,67.88999938964844
2023-08-24,67.22000122070312
2023-08-25,67.95999908447266
2023-08-28,68.0199966430664
2023-08-29,67.51000213623047
2023-08-30,67.08999633789062
2023-08-31,66.80000305175781
2023-09-01,66.87000274658203
2023-09-05,66.19999694824219
2023-09-06,65.69000244140625
2023-09-07,66.25
2023-09-08,66.83000183105469
2023-09-11,67.52999877929688
2023-09-12,67.7300033569336
2023-09-13,68.43000030517578
2023-09-14,69.27999877929688
2023-09-15,68.63999938964844
2023-09-18,68.23999786376953
2023-09-19,67.58999633789062
2023-09-20,67.3499984741211
2023-09-21,66.91000366210938
2023-09-22,67.69999694824219
2023-09-25,67.47000122070312
2023-09-26,65.33999633789062
2023-09-27,59.959999084472656
2023-09-28,57.08000183105469
2023-09-29,57.290000915527344
2023-10-02,52.150001525878906
2023-10-03,52.779998779296875
2023-10-04,50.619998931884766
2023-10-05,49.45000076293945
2023-10-06,50.2400016784668
2023-10-09,49.31999969482422
2023-10-10,51.58000183105469
2023-10-11,53.540000915527344
2023-10-12,53.0
2023-10-13,54.4900016784668
2023-10-16,54.380001068115234
2023-10-17,54.16999816894531
2023-10-18,53.2400016784668
2023-10-19,52.38999938964844
2023-10-20,51.959999084472656
2023-10-23,51.52000045776367
2023-10-24,55.119998931884766
2023-10-25,56.459999084472656
2023-10-26,57.56999969482422
2023-10-27,56.2400016784668
2023-10-30,57.20000076293945
2023-10-31,58.29999923706055
2023-11-01,58.43000030517578
2023-11-02,59.90999984741211
2023-11-03,59.380001068115234
2023-11-06,59.040000915527344
2023-11-07,58.459999084472656
2023-11-08,57.5
2023-11-09,54.720001220703125
2023-11-10,55.13999938964844
2023-11-13,54.5
2023-11-14,57.54999923706055
2023-11-15,57.0
2023-11-16,56.599998474121094
2023-11-17,57.369998931884766
2023-11-20,57.34000015258789
2023-11-21,57.97999954223633
2023-11-22,57.470001220703125
2023-11-24,57.54999923706055
2023-11-27,57.58000183105469
2023-11-28,58.15999984741211
2023-11-29,58.36000061035156
2023-11-30,58.5099983215332
2023-12-01,59.16999816894531
2023-12-04,58.66999816894531
2023-12-05,58.22999954223633
2023-12-06,60.20000076293945
2023-12-07,59.849998474121094
2023-12-08,59.70000076293945
2023-12-11,59.709999084472656
2023-12-12,59.52000045776367
2023-12-13,62.5099983215332
2023-12-14,62.779998779296875
2023-12-15,61.5
2023-12-18,61.0
2023-12-19,61.56999969482422
2023-12-20,59.84000015258789
2023-12-21,59.599998474121094
2023-12-22,59.75
2023-12-26,60.209999084472656
2023-12-27,60.58000183105469
2023-12-28,61.02000045776367
2023-12-29,60.7400016784668
2024-01-02,61.56999969482422
2024-01-03,61.9900016784668
2024-01-04,61.79999923706055
2024-01-05,62.08000183105469
2024-01-08,62.91999816894531
2024-01-09,62.0099983215332
2024-01-10,62.279998779296875
2024-01-11,60.720001220703125
2024-01-12,61.040000915527344
2024-01-16,60.349998474121094
2024-01-17,58.27000045776367
2024-01-18,57.650001525878906
2024-01-19,57.2599983215332
2024-01-22,56.849998474121094
2024-01-23,57.380001068115234
2024-01-24,57.0099983215332
2024-01-25,57.97999954223633
2024-01-26,58.47999954223633
2024-01-29,59.56999969482422
2024-01-30,59.279998779296875
2024-01-31,58.630001068115234
2024-02-01,59.75
2024-02-02,58.150001525878906
2024-02-05,55.970001220703125
2024-02-06,56.22999954223633
2024-02-07,56.380001068115234
2024-02-08,56.290000915527344
2024-02-09,56.58000183105469
2024-02-12,57.54999923706055
2024-02-13,55.25
2024-02-14,56.0099983215332
2024-02-15,57.27000045776367
2024-02-16,57.029998779296875
2024-02-20,56.61000061035156
2024-02-21,57.099998474121094
2024-02-22,56.66999816894531
2024-02-23,56.779998779296875
2024-02-26,55.150001525878906
2024-02-27,55.560001373291016
2024-02-28,55.040000915527344
2024-02-29,55.189998626708984
2024-03-01,55.209999084472656
2024-03-04,54.970001220703125
2024-03-05,55.400001525878906
2024-03-06,55.529998779296875
2024-03-07,56.25
2024-03-08,57.810001373291016
2024-03-11,57.869998931884766
2024-03-12,57.150001525878906
2024-03-13,59.540000915527344
2024-03-14,59.540000915527344
2024-03-15,60.08000183105469
2024-03-18,60.16999816894531
2024-03-19,61.27000045776367
2024-03-20,62.20000076293945
2024-03-21,61.36000061035156
2024-03-22,61.779998779296875
2024-03-25,62.61000061035156
2024-03-26,61.43000030517578
2024-03-27,63.790000915527344
2024-03-28,63.90999984741211
2024-04-01,63.380001068115234
2024-04-02,62.880001068115234
2024-04-03,62.54999923706055
2024-04-04,63.72999954223633
2024-04-05,64.18000030517578
2024-04-08,64.86000061035156
2024-04-09,65.37999725341797
2024-04-10,64.01000213623047
2024-04-11,63.939998626708984
2024-04-12,63.08000183105469
2024-04-15,62.75
2024-04-16,61.70000076293945
2024-04-17,63.790000915527344
2024-04-18,64.01000213623047
2024-04-19,64.30000305175781
2024-04-22,65.30999755859375
2024-04-23,66.19999694824219
2024-04-24,66.55999755859375
2024-04-25,66.9000015258789
2024-04-26,65.98999786376953
2024-04-29,67.41999816894531
2024-04-30,66.97000122070312
2024-05-01,68.61000061035156
2024-05-02,68.8499984741211
2024-05-03,70.13999938964844
2024-05-06,71.25
2024-05-07,71.94999694824219
2024-05-08,72.8499984741211
2024-05-09,74.58000183105469
2024-05-10,73.79000091552734
2024-05-13,74.58000183105469
2024-05-14,75.41999816894531
2024-05-15,77.05000305175781
2024-05-16,76.41000366210938
2024-05-17,76.08999633789062
2024-05-20,75.87000274658203
2024-05-21,76.94999694824219
2024-05-22,76.31999969482422
2024-05-23,75.31999969482422
2024-05-24,76.61000061035156
2024-05-28,77.52999877929688
2024-05-29,76.68000030517578
2024-05-30,78.19000244140625
2024-05-31,80.0199966430664
2024-06-03,77.70999908447266
2024-06-04,77.1500015258789
2024-06-05,77.05000305175781
2024-06-06,76.69999694824219
2024-06-07,75.38999938964844
2024-06-10,76.97000122070312
2024-06-11,72.73999786376953
2024-06-12,72.26000213623047
2024-06-13,73.18000030517578
2024-06-14,73.05999755859375
2024-06-17,72.30999755859375
2024-06-18,70.44000244140625
2024-06-20,72.45999908447266
2024-06-21,72.80999755859375
2024-06-24,73.8499984741211
2024-06-25,72.9800033569336
2024-06-26,73.37000274658203
2024-06-27,73.72000122070312
2024-06-28,70.80999755859375
2024-07-01,69.9000015258789
2024-07-02,70.47000122070312
2024-07-03,71.83000183105469
2024-07-05,72.08999633789062
2024-07-08,72.11000061035156
2024-07-09,72.12000274658203
2024-07-10,72.9000015258789
2024-07-11,74.69999694824219
2024-07-12,76.0
2024-07-15,70.97000122070312
2024-07-16,71.9000015258789
2024-07-17,70.9000015258789
2024-07-18,71.66999816894531
2024-07-19,72.0
2024-07-22,72.9000015258789
2024-07-23,72.11000061035156
2024-07-24,75.41000366210938
2024-07-25,73.44000244140625
2024-07-26,74.26000213623047
2024-07-29,74.33999633789062
2024-07-30,74.27999877929688
2024-07-31,76.38999938964844
2024-08-01,78.38999938964844
2024-08-02,79.19999694824219
2024-08-05,76.68000030517578
2024-08-06,76.97000122070312
2024-08-07,77.55999755859375
2024-08-08,77.54000091552734
2024-08-09,77.45999908447266
2024-08-12,77.58000183105469
2024-08-13,78.12000274658203
2024-08-14,78.01000213623047
2024-08-15,77.41000366210938
2024-08-16,78.56999969482422
2024-08-19,79.3499984741211
2024-08-20,78.9800033569336
2024-08-21,79.63999938964844
2024-08-22,78.91999816894531
2024-08-23,79.66000366210938
2024-08-26,80.63999938964844
2024-08-27,79.61000061035156
2024-08-28,79.41000366210938
2024-08-29,80.02999877929688
2024-08-30,80.51000213623047
2024-09-03,79.93000030517578
2024-09-04,81.08000183105469
2024-09-05,80.33000183105469
2024-09-06,79.9800033569336
2024-09-09,81.19000244140625
2024-09-10,82.30000305175781
2024-09-11,83.43000030517578
2024-09-12,83.45999908447266
2024-09-13,84.6500015258789
2024-09-16,84.63999938964844
2024-09-17,84.97000122070312
2024-09-18,84.27999877929688
2024-09-19,82.29000091552734
2024-09-20,82.76000213623047
2024-09-23,84.81999969482422
2024-09-24,84.29000091552734
2024-09-25,84.62000274658203
2024-09-26,83.45999908447266
2024-09-27,84.54000091552734
2024-09-30,84.52999877929688
2024-10-01,85.2699966430664
2024-10-02,85.43000030517578
2024-10-03,85.05000305175781
2024-10-04,83.8499984741211
2024-10-07,80.29000091552734
2024-10-08,80.5
2024-10-09,80.58000183105469
2024-10-10,80.94000244140625
2024-10-11,81.86000061035156
2024-10-14,82.91000366210938
2024-10-15,82.79000091552734
2024-10-16,84.38999938964844
2024-10-17,83.77999877929688
2024-10-18,84.37999725341797
2024-10-21,84.02999877929688
2024-10-22,83.69999694824219
2024-10-23,84.95999908447266
2024-10-24,82.80999755859375
2024-10-25,81.43000030517578
2024-10-28,82.87000274658203
2024-10-29,79.55999755859375
2024-10-30,79.08999633789062
2024-10-31,79.25
2024-11-01,77.3499984741211
2024-11-04,78.37000274658203
2024-11-05,78.6500015258789
2024-11-06,74.5199966430664
2024-11-07,74.62000274658203
2024-11-08,76.97000122070312
2024-11-11,75.91000366210938
2024-11-12,74.26000213623047
2024-11-13,74.23999786376953
2024-11-14,75.27999877929688
2024-11-15,76.3499984741211
2024-11-18,76.38999938964844
2024-11-19,77.08000183105469
2024-11-20,76.87999725341797
2024-11-21,77.36000061035156
