Date,XEL
2022-07-29,73.18000030517578
2022-08-01,73.19000244140625
2022-08-02,73.44999694824219
2022-08-03,74.30999755859375
2022-08-04,74.55999755859375
2022-08-05,73.80000305175781
2022-08-08,73.9000015258789
2022-08-09,74.81999969482422
2022-08-10,75.11000061035156
2022-08-11,74.61000061035156
2022-08-12,75.95999908447266
2022-08-15,76.69000244140625
2022-08-16,77.01000213623047
2022-08-17,76.93000030517578
2022-08-18,76.98999786376953
2022-08-19,76.94000244140625
2022-08-22,76.19999694824219
2022-08-23,75.3499984741211
2022-08-24,75.41000366210938
2022-08-25,76.08000183105469
2022-08-26,74.93000030517578
2022-08-29,75.62000274658203
2022-08-30,74.69000244140625
2022-08-31,74.25
2022-09-01,75.41999816894531
2022-09-02,74.41000366210938
2022-09-06,74.44000244140625
2022-09-07,76.9800033569336
2022-09-08,76.58999633789062
2022-09-09,76.9800033569336
2022-09-12,77.41000366210938
2022-09-13,75.08000183105469
2022-09-14,75.30999755859375
2022-09-15,73.37999725341797
2022-09-16,73.9000015258789
2022-09-19,74.52999877929688
2022-09-20,73.4800033569336
2022-09-21,72.5
2022-09-22,72.44999694824219
2022-09-23,71.55999755859375
2022-09-26,69.94999694824219
2022-09-27,68.37000274658203
2022-09-28,68.91000366210938
2022-09-29,65.36000061035156
2022-09-30,64.0
2022-10-03,65.54000091552734
2022-10-04,66.47000122070312
2022-10-05,64.33000183105469
2022-10-06,61.81999969482422
2022-10-07,59.86000061035156
2022-10-10,60.209999084472656
2022-10-11,59.83000183105469
2022-10-12,57.939998626708984
2022-10-13,59.7400016784668
2022-10-14,58.86000061035156
2022-10-17,60.599998474121094
2022-10-18,61.619998931884766
2022-10-19,61.099998474121094
2022-10-20,59.72999954223633
2022-10-21,60.900001525878906
2022-10-24,61.58000183105469
2022-10-25,62.400001525878906
2022-10-26,62.56999969482422
2022-10-27,63.25
2022-10-28,65.37000274658203
2022-10-31,65.11000061035156
2022-11-01,65.9000015258789
2022-11-02,65.30999755859375
2022-11-03,65.1500015258789
2022-11-04,65.55000305175781
2022-11-07,65.25
2022-11-08,66.08999633789062
2022-11-09,65.61000061035156
2022-11-10,69.11000061035156
2022-11-11,67.48999786376953
2022-11-14,66.83000183105469
2022-11-15,67.38999938964844
2022-11-16,68.31999969482422
2022-11-17,67.13999938964844
2022-11-18,68.37999725341797
2022-11-21,68.68000030517578
2022-11-22,68.8499984741211
2022-11-23,69.19999694824219
2022-11-25,69.62999725341797
2022-11-28,69.38999938964844
2022-11-29,68.8499984741211
2022-11-30,70.22000122070312
2022-12-01,70.19000244140625
2022-12-02,69.13999938964844
2022-12-05,68.68000030517578
2022-12-06,69.31999969482422
2022-12-07,68.87000274658203
2022-12-08,69.80999755859375
2022-12-09,69.83999633789062
2022-12-12,71.58999633789062
2022-12-13,71.5999984741211
2022-12-14,71.25
2022-12-15,70.62000274658203
2022-12-16,69.91999816894531
2022-12-19,69.4000015258789
2022-12-20,69.48999786376953
2022-12-21,70.41000366210938
2022-12-22,70.02999877929688
2022-12-23,70.93000030517578
2022-12-27,71.56999969482422
2022-12-28,70.56999969482422
2022-12-29,71.06999969482422
2022-12-30,70.11000061035156
2023-01-03,70.06999969482422
2023-01-04,70.66999816894531
2023-01-05,69.23999786376953
2023-01-06,71.29000091552734
2023-01-09,71.9800033569336
2023-01-10,72.11000061035156
2023-01-11,72.77999877929688
2023-01-12,71.94999694824219
2023-01-13,71.16999816894531
2023-01-17,71.08999633789062
2023-01-18,68.76000213623047
2023-01-19,68.0
2023-01-20,68.55000305175781
2023-01-23,68.01000213623047
2023-01-24,68.33999633789062
2023-01-25,68.55999755859375
2023-01-26,68.80000305175781
2023-01-27,68.43000030517578
2023-01-30,68.0999984741211
2023-01-31,68.7699966430664
2023-02-01,69.61000061035156
2023-02-02,69.55999755859375
2023-02-03,67.9800033569336
2023-02-06,68.80000305175781
2023-02-07,68.87999725341797
2023-02-08,67.8499984741211
2023-02-09,67.31999969482422
2023-02-10,68.4800033569336
2023-02-13,68.70999908447266
2023-02-14,67.9800033569336
2023-02-15,67.9000015258789
2023-02-16,67.26000213623047
2023-02-17,68.01000213623047
2023-02-21,67.19999694824219
2023-02-22,66.69000244140625
2023-02-23,66.33000183105469
2023-02-24,65.80999755859375
2023-02-27,65.4000015258789
2023-02-28,64.56999969482422
2023-03-01,63.27000045776367
2023-03-02,64.33999633789062
2023-03-03,65.0999984741211
2023-03-06,65.05000305175781
2023-03-07,63.61000061035156
2023-03-08,64.4000015258789
2023-03-09,64.25
2023-03-10,63.220001220703125
2023-03-13,65.30000305175781
2023-03-14,65.44000244140625
2023-03-15,67.30999755859375
2023-03-16,67.23999786376953
2023-03-17,66.87999725341797
2023-03-20,67.38999938964844
2023-03-21,65.5
2023-03-22,64.1500015258789
2023-03-23,63.310001373291016
2023-03-24,65.55000305175781
2023-03-27,65.29000091552734
2023-03-28,65.4000015258789
2023-03-29,66.54000091552734
2023-03-30,66.91000366210938
2023-03-31,67.44000244140625
2023-04-03,67.5199966430664
2023-04-04,68.44999694824219
2023-04-05,71.12000274658203
2023-04-06,71.2699966430664
2023-04-10,70.76000213623047
2023-04-11,71.04000091552734
2023-04-12,71.04000091552734
2023-04-13,71.04000091552734
2023-04-14,70.13999938964844
2023-04-17,70.31999969482422
2023-04-18,69.76000213623047
2023-04-19,70.58999633789062
2023-04-20,70.69000244140625
2023-04-21,70.44000244140625
2023-04-24,71.02999877929688
2023-04-25,71.18000030517578
2023-04-26,69.68000030517578
2023-04-27,70.26000213623047
2023-04-28,69.91000366210938
2023-05-01,70.16999816894531
2023-05-02,69.0999984741211
2023-05-03,68.5
2023-05-04,69.11000061035156
2023-05-05,69.56999969482422
2023-05-08,69.31999969482422
2023-05-09,69.11000061035156
2023-05-10,69.30000305175781
2023-05-11,68.62000274658203
2023-05-12,68.88999938964844
2023-05-15,67.91000366210938
2023-05-16,66.58999633789062
2023-05-17,66.04000091552734
2023-05-18,65.87000274658203
2023-05-19,65.93000030517578
2023-05-22,65.87999725341797
2023-05-23,65.58999633789062
2023-05-24,65.12999725341797
2023-05-25,64.29000091552734
2023-05-26,64.31999969482422
2023-05-30,64.1500015258789
2023-05-31,65.29000091552734
2023-06-01,63.54999923706055
2023-06-02,63.13999938964844
2023-06-05,63.95000076293945
2023-06-06,63.560001373291016
2023-06-07,64.30999755859375
2023-06-08,64.13999938964844
2023-06-09,63.45000076293945
2023-06-12,63.56999969482422
2023-06-13,63.130001068115234
2023-06-14,62.4900016784668
2023-06-15,64.31999969482422
2023-06-16,63.91999816894531
2023-06-20,63.06999969482422
2023-06-21,62.810001373291016
2023-06-22,62.7599983215332
2023-06-23,62.099998474121094
2023-06-26,62.86000061035156
2023-06-27,62.439998626708984
2023-06-28,61.2400016784668
2023-06-29,61.290000915527344
2023-06-30,62.16999816894531
2023-07-03,62.97999954223633
2023-07-05,63.790000915527344
2023-07-06,63.7599983215332
2023-07-07,62.93000030517578
2023-07-10,62.650001525878906
2023-07-11,63.119998931884766
2023-07-12,63.790000915527344
2023-07-13,64.33000183105469
2023-07-14,64.2699966430664
2023-07-17,63.209999084472656
2023-07-18,63.0
2023-07-19,63.38999938964844
2023-07-20,64.55999755859375
2023-07-21,65.20999908447266
2023-07-24,65.08000183105469
2023-07-25,64.95999908447266
2023-07-26,65.05000305175781
2023-07-27,62.869998931884766
2023-07-28,62.88999938964844
2023-07-31,62.72999954223633
2023-08-01,62.849998474121094
2023-08-02,62.880001068115234
2023-08-03,61.31999969482422
2023-08-04,60.38999938964844
2023-08-07,59.7599983215332
2023-08-08,59.63999938964844
2023-08-09,59.689998626708984
2023-08-10,59.5
2023-08-11,59.70000076293945
2023-08-14,59.2400016784668
2023-08-15,58.119998931884766
2023-08-16,58.43000030517578
2023-08-17,58.16999816894531
2023-08-18,58.189998626708984
2023-08-21,57.959999084472656
2023-08-22,57.95000076293945
2023-08-23,57.52000045776367
2023-08-24,57.0099983215332
2023-08-25,57.58000183105469
2023-08-28,57.849998474121094
2023-08-29,57.95000076293945
2023-08-30,57.68000030517578
2023-08-31,57.130001068115234
2023-09-01,56.5099983215332
2023-09-05,55.59000015258789
2023-09-06,56.34000015258789
2023-09-07,56.599998474121094
2023-09-08,57.06999969482422
2023-09-11,57.43000030517578
2023-09-12,57.209999084472656
2023-09-13,58.130001068115234
2023-09-14,58.68000030517578
2023-09-15,57.970001220703125
2023-09-18,57.9900016784668
2023-09-19,58.52000045776367
2023-09-20,59.959999084472656
2023-09-21,59.380001068115234
2023-09-22,59.72999954223633
2023-09-25,59.4900016784668
2023-09-26,57.720001220703125
2023-09-27,57.209999084472656
2023-09-28,56.869998931884766
2023-09-29,57.220001220703125
2023-10-02,55.029998779296875
2023-10-03,55.84000015258789
2023-10-04,56.630001068115234
2023-10-05,56.47999954223633
2023-10-06,57.349998474121094
2023-10-09,57.650001525878906
2023-10-10,58.060001373291016
2023-10-11,58.810001373291016
2023-10-12,58.150001525878906
2023-10-13,58.86000061035156
2023-10-16,59.560001373291016
2023-10-17,59.5099983215332
2023-10-18,59.33000183105469
2023-10-19,59.04999923706055
2023-10-20,58.099998474121094
2023-10-23,58.04999923706055
2023-10-24,59.08000183105469
2023-10-25,59.470001220703125
2023-10-26,59.77000045776367
2023-10-27,58.310001373291016
2023-10-30,58.7400016784668
2023-10-31,59.27000045776367
2023-11-01,60.540000915527344
2023-11-02,61.06999969482422
2023-11-03,61.029998779296875
2023-11-06,60.560001373291016
2023-11-07,59.83000183105469
2023-11-08,59.08000183105469
2023-11-09,58.70000076293945
2023-11-10,59.20000076293945
2023-11-13,58.27000045776367
2023-11-14,60.29999923706055
2023-11-15,60.09000015258789
2023-11-16,60.70000076293945
2023-11-17,60.560001373291016
2023-11-20,60.060001373291016
2023-11-21,60.02000045776367
2023-11-22,60.43000030517578
2023-11-24,60.52000045776367
2023-11-27,60.45000076293945
2023-11-28,60.970001220703125
2023-11-29,60.0
2023-11-30,60.84000015258789
2023-12-01,61.43000030517578
2023-12-04,61.470001220703125
2023-12-05,61.029998779296875
2023-12-06,61.970001220703125
2023-12-07,61.54999923706055
2023-12-08,60.90999984741211
2023-12-11,61.54999923706055
2023-12-12,61.15999984741211
2023-12-13,63.33000183105469
2023-12-14,62.56999969482422
2023-12-15,61.58000183105469
2023-12-18,62.349998474121094
2023-12-19,62.119998931884766
2023-12-20,61.310001373291016
2023-12-21,61.529998779296875
2023-12-22,62.060001373291016
2023-12-26,62.25
2023-12-27,61.540000915527344
2023-12-28,61.88999938964844
2023-12-29,61.90999984741211
2024-01-02,63.470001220703125
2024-01-03,63.58000183105469
2024-01-04,63.72999954223633
2024-01-05,63.72999954223633
2024-01-08,63.58000183105469
2024-01-09,63.27000045776367
2024-01-10,62.720001220703125
2024-01-11,61.0
2024-01-12,61.310001373291016
2024-01-16,60.90999984741211
2024-01-17,60.09000015258789
2024-01-18,59.650001525878906
2024-01-19,59.47999954223633
2024-01-22,58.93000030517578
2024-01-23,59.189998626708984
2024-01-24,58.220001220703125
2024-01-25,58.88999938964844
2024-01-26,59.38999938964844
2024-01-29,59.65999984741211
2024-01-30,59.7599983215332
2024-01-31,59.869998931884766
2024-02-01,61.13999938964844
2024-02-02,59.81999969482422
2024-02-05,58.52000045776367
2024-02-06,58.439998626708984
2024-02-07,58.369998931884766
2024-02-08,58.0
2024-02-09,58.16999816894531
2024-02-12,58.970001220703125
2024-02-13,58.279998779296875
2024-02-14,58.68000030517578
2024-02-15,59.0099983215332
2024-02-16,59.06999969482422
2024-02-20,59.189998626708984
2024-02-21,59.810001373291016
2024-02-22,59.33000183105469
2024-02-23,59.33000183105469
2024-02-26,58.04999923706055
2024-02-27,58.279998779296875
2024-02-28,57.66999816894531
2024-02-29,52.689998626708984
2024-03-01,49.56999969482422
2024-03-04,51.060001373291016
2024-03-05,48.650001525878906
2024-03-06,48.439998626708984
2024-03-07,50.040000915527344
2024-03-08,51.02000045776367
2024-03-11,52.90999984741211
2024-03-12,51.900001525878906
2024-03-13,51.5
2024-03-14,51.880001068115234
2024-03-15,51.9900016784668
2024-03-18,52.040000915527344
2024-03-19,52.43000030517578
2024-03-20,52.58000183105469
2024-03-21,52.29999923706055
2024-03-22,52.27000045776367
2024-03-25,52.47999954223633
2024-03-26,51.79999923706055
2024-03-27,53.380001068115234
2024-03-28,53.75
2024-04-01,53.279998779296875
2024-04-02,54.08000183105469
2024-04-03,54.09000015258789
2024-04-04,53.77000045776367
2024-04-05,53.529998779296875
2024-04-08,54.08000183105469
2024-04-09,54.369998931884766
2024-04-10,53.75
2024-04-11,53.4900016784668
2024-04-12,53.16999816894531
2024-04-15,53.16999816894531
2024-04-16,52.529998779296875
2024-04-17,53.189998626708984
2024-04-18,53.7599983215332
2024-04-19,54.720001220703125
2024-04-22,54.959999084472656
2024-04-23,55.27000045776367
2024-04-24,55.33000183105469
2024-04-25,55.0099983215332
2024-04-26,53.959999084472656
2024-04-29,54.47999954223633
2024-04-30,53.72999954223633
2024-05-01,53.779998779296875
2024-05-02,53.790000915527344
2024-05-03,54.25
2024-05-06,54.36000061035156
2024-05-07,55.02000045776367
2024-05-08,54.93000030517578
2024-05-09,55.2400016784668
2024-05-10,55.459999084472656
2024-05-13,55.83000183105469
2024-05-14,55.560001373291016
2024-05-15,55.790000915527344
2024-05-16,55.849998474121094
2024-05-17,55.52000045776367
2024-05-20,56.06999969482422
2024-05-21,56.7400016784668
2024-05-22,55.52000045776367
2024-05-23,54.04999923706055
2024-05-24,53.720001220703125
2024-05-28,53.7400016784668
2024-05-29,53.29999923706055
2024-05-30,54.31999969482422
2024-05-31,55.45000076293945
2024-06-03,55.279998779296875
2024-06-04,56.029998779296875
2024-06-05,55.15999984741211
2024-06-06,54.81999969482422
2024-06-07,54.7400016784668
2024-06-10,55.2400016784668
2024-06-11,55.040000915527344
2024-06-12,54.77000045776367
2024-06-13,54.34000015258789
2024-06-14,53.77000045776367
2024-06-17,53.2400016784668
2024-06-18,53.119998931884766
2024-06-20,53.529998779296875
2024-06-21,53.369998931884766
2024-06-24,53.97999954223633
2024-06-25,53.7400016784668
2024-06-26,53.790000915527344
2024-06-27,53.849998474121094
2024-06-28,53.40999984741211
2024-07-01,52.43000030517578
2024-07-02,53.20000076293945
2024-07-03,52.75
2024-07-05,52.689998626708984
2024-07-08,52.11000061035156
2024-07-09,52.470001220703125
2024-07-10,52.59000015258789
2024-07-11,54.08000183105469
2024-07-12,54.279998779296875
2024-07-15,53.22999954223633
2024-07-16,53.93000030517578
2024-07-17,55.31999969482422
2024-07-18,55.779998779296875
2024-07-19,55.939998626708984
2024-07-22,55.7400016784668
2024-07-23,55.13999938964844
2024-07-24,56.36000061035156
2024-07-25,56.869998931884766
2024-07-26,57.36000061035156
2024-07-29,57.689998626708984
2024-07-30,58.630001068115234
2024-07-31,58.279998779296875
2024-08-01,59.11000061035156
2024-08-02,59.75
2024-08-05,57.9900016784668
2024-08-06,57.86000061035156
2024-08-07,58.36000061035156
2024-08-08,58.150001525878906
2024-08-09,57.959999084472656
2024-08-12,58.02000045776367
2024-08-13,59.65999984741211
2024-08-14,58.959999084472656
2024-08-15,58.900001525878906
2024-08-16,59.97999954223633
2024-08-19,60.150001525878906
2024-08-20,59.9900016784668
2024-08-21,59.959999084472656
2024-08-22,59.91999816894531
2024-08-23,60.119998931884766
2024-08-26,61.459999084472656
2024-08-27,60.88999938964844
2024-08-28,60.68000030517578
2024-08-29,61.38999938964844
2024-08-30,61.22999954223633
2024-09-03,62.52000045776367
2024-09-04,63.15999984741211
2024-09-05,63.459999084472656
2024-09-06,62.90999984741211
2024-09-09,63.4900016784668
2024-09-10,63.84000015258789
2024-09-11,63.849998474121094
2024-09-12,63.88999938964844
2024-09-13,63.84000015258789
2024-09-16,64.55999755859375
2024-09-17,64.5
2024-09-18,64.36000061035156
2024-09-19,64.05999755859375
2024-09-20,64.12999725341797
2024-09-23,63.959999084472656
2024-09-24,64.16999816894531
2024-09-25,64.19000244140625
2024-09-26,63.97999954223633
2024-09-27,64.56999969482422
2024-09-30,65.30000305175781
2024-10-01,65.31999969482422
2024-10-02,65.1500015258789
2024-10-03,64.4000015258789
2024-10-04,63.72999954223633
2024-10-07,63.0099983215332
2024-10-08,62.93000030517578
2024-10-09,62.58000183105469
2024-10-10,62.15999984741211
2024-10-11,62.310001373291016
2024-10-14,63.02000045776367
2024-10-15,63.43000030517578
2024-10-16,64.01000213623047
2024-10-17,63.25
2024-10-18,64.06999969482422
2024-10-21,63.43000030517578
2024-10-22,63.68000030517578
2024-10-23,64.31999969482422
2024-10-24,65.11000061035156
2024-10-25,64.45999908447266
2024-10-28,64.4800033569336
2024-10-29,63.34000015258789
2024-10-30,63.04999923706055
2024-10-31,66.80999755859375
2024-11-01,66.69000244140625
2024-11-04,65.81999969482422
2024-11-05,66.33000183105469
2024-11-06,66.48999786376953
2024-11-07,66.19999694824219
2024-11-08,67.37000274658203
2024-11-11,68.6500015258789
2024-11-12,68.61000061035156
2024-11-13,68.6500015258789
2024-11-14,68.91000366210938
2024-11-15,69.45999908447266
2024-11-18,69.94000244140625
2024-11-19,69.56999969482422
2024-11-20,70.05000305175781
2024-11-21,71.37999725341797
