Date,VST
2023-01-10,22.399999618530273
2023-01-11,22.739999771118164
2023-01-12,22.690000534057617
2023-01-13,22.3799991607666
2023-01-17,22.149999618530273
2023-01-18,21.5
2023-01-19,21.389999389648438
2023-01-20,21.850000381469727
2023-01-23,22.5
2023-01-24,22.829999923706055
2023-01-25,22.56999969482422
2023-01-26,22.799999237060547
2023-01-27,22.670000076293945
2023-01-30,22.3700008392334
2023-01-31,23.059999465942383
2023-02-01,23.200000762939453
2023-02-02,23.280000686645508
2023-02-03,22.8799991607666
2023-02-06,22.969999313354492
2023-02-07,23.239999771118164
2023-02-08,22.860000610351562
2023-02-09,22.690000534057617
2023-02-10,23.040000915527344
2023-02-13,23.049999237060547
2023-02-14,23.010000228881836
2023-02-15,23.440000534057617
2023-02-16,22.81999969482422
2023-02-17,22.959999084472656
2023-02-21,22.56999969482422
2023-02-22,22.420000076293945
2023-02-23,22.5
2023-02-24,22.360000610351562
2023-02-27,22.25
2023-02-28,21.989999771118164
2023-03-01,21.709999084472656
2023-03-02,21.290000915527344
2023-03-03,21.40999984741211
2023-03-06,24.3799991607666
2023-03-07,26.510000228881836
2023-03-08,26.200000762939453
2023-03-09,25.690000534057617
2023-03-10,24.520000457763672
2023-03-13,24.34000015258789
2023-03-14,25.5
2023-03-15,24.40999984741211
2023-03-16,25.34000015258789
2023-03-17,24.84000015258789
2023-03-20,25.100000381469727
2023-03-21,25.059999465942383
2023-03-22,24.229999542236328
2023-03-23,23.90999984741211
2023-03-24,23.420000076293945
2023-03-27,23.200000762939453
2023-03-28,23.34000015258789
2023-03-29,23.510000228881836
2023-03-30,23.59000015258789
2023-03-31,24.0
2023-04-03,23.700000762939453
2023-04-04,23.40999984741211
2023-04-05,23.920000076293945
2023-04-06,24.06999969482422
2023-04-10,24.420000076293945
2023-04-11,24.690000534057617
2023-04-12,24.549999237060547
2023-04-13,24.829999923706055
2023-04-14,24.489999771118164
2023-04-17,24.25
2023-04-18,24.309999465942383
2023-04-19,24.260000228881836
2023-04-20,23.780000686645508
2023-04-21,23.700000762939453
2023-04-24,23.649999618530273
2023-04-25,23.350000381469727
2023-04-26,22.969999313354492
2023-04-27,23.1299991607666
2023-04-28,23.860000610351562
2023-05-01,23.43000030517578
2023-05-02,23.110000610351562
2023-05-03,23.010000228881836
2023-05-04,23.170000076293945
2023-05-05,23.420000076293945
2023-05-08,23.3799991607666
2023-05-09,24.600000381469727
2023-05-10,25.219999313354492
2023-05-11,24.639999389648438
2023-05-12,24.520000457763672
2023-05-15,24.799999237060547
2023-05-16,24.350000381469727
2023-05-17,24.350000381469727
2023-05-18,24.440000534057617
2023-05-19,24.510000228881836
2023-05-22,24.510000228881836
2023-05-23,24.559999465942383
2023-05-24,24.399999618530273
2023-05-25,24.270000457763672
2023-05-26,24.450000762939453
2023-05-30,23.950000762939453
2023-05-31,23.969999313354492
2023-06-01,24.639999389648438
2023-06-02,24.719999313354492
2023-06-05,24.899999618530273
2023-06-06,24.729999542236328
2023-06-07,25.15999984741211
2023-06-08,24.81999969482422
2023-06-09,24.81999969482422
2023-06-12,24.700000762939453
2023-06-13,24.899999618530273
2023-06-14,24.809999465942383
2023-06-15,25.329999923706055
2023-06-16,25.059999465942383
2023-06-20,24.969999313354492
2023-06-21,25.149999618530273
2023-06-22,25.299999237060547
2023-06-23,25.100000381469727
2023-06-26,25.600000381469727
2023-06-27,25.790000915527344
2023-06-28,25.729999542236328
2023-06-29,26.040000915527344
2023-06-30,26.25
2023-07-03,26.09000015258789
2023-07-05,26.84000015258789
2023-07-06,26.950000762939453
2023-07-07,26.700000762939453
2023-07-10,26.459999084472656
2023-07-11,26.520000457763672
2023-07-12,26.760000228881836
2023-07-13,26.709999084472656
2023-07-14,26.34000015258789
2023-07-17,26.1299991607666
2023-07-18,26.780000686645508
2023-07-19,27.329999923706055
2023-07-20,27.3700008392334
2023-07-21,28.360000610351562
2023-07-24,28.299999237060547
2023-07-25,28.100000381469727
2023-07-26,28.40999984741211
2023-07-27,28.100000381469727
2023-07-28,27.719999313354492
2023-07-31,28.059999465942383
2023-08-01,27.889999389648438
2023-08-02,27.989999771118164
2023-08-03,27.940000534057617
2023-08-04,28.540000915527344
2023-08-07,28.700000762939453
2023-08-08,28.81999969482422
2023-08-09,30.309999465942383
2023-08-10,30.690000534057617
2023-08-11,30.139999389648438
2023-08-14,30.31999969482422
2023-08-15,30.239999771118164
2023-08-16,30.06999969482422
2023-08-17,29.709999084472656
2023-08-18,29.860000610351562
2023-08-21,30.0
2023-08-22,29.65999984741211
2023-08-23,30.329999923706055
2023-08-24,30.010000228881836
2023-08-25,30.1200008392334
2023-08-28,29.969999313354492
2023-08-29,30.420000076293945
2023-08-30,31.329999923706055
2023-08-31,31.420000076293945
2023-09-01,31.790000915527344
2023-09-05,32.5
2023-09-06,32.810001373291016
2023-09-07,33.369998931884766
2023-09-08,34.060001373291016
2023-09-11,33.689998626708984
2023-09-12,33.70000076293945
2023-09-13,33.18000030517578
2023-09-14,33.040000915527344
2023-09-15,32.90999984741211
2023-09-18,33.4900016784668
2023-09-19,33.150001525878906
2023-09-20,32.34000015258789
2023-09-21,33.45000076293945
2023-09-22,33.220001220703125
2023-09-25,33.65999984741211
2023-09-26,32.9900016784668
2023-09-27,33.31999969482422
2023-09-28,33.43000030517578
2023-09-29,33.18000030517578
2023-10-02,32.529998779296875
2023-10-03,32.0
2023-10-04,31.389999389648438
2023-10-05,31.829999923706055
2023-10-06,31.540000915527344
2023-10-09,31.850000381469727
2023-10-10,32.099998474121094
2023-10-11,32.77000045776367
2023-10-12,31.799999237060547
2023-10-13,31.639999389648438
2023-10-16,32.290000915527344
2023-10-17,32.56999969482422
2023-10-18,32.41999816894531
2023-10-19,32.11000061035156
2023-10-20,31.93000030517578
2023-10-23,31.889999389648438
2023-10-24,32.70000076293945
2023-10-25,32.779998779296875
2023-10-26,32.900001525878906
2023-10-27,32.02000045776367
2023-10-30,32.58000183105469
2023-10-31,32.720001220703125
2023-11-01,33.93000030517578
2023-11-02,34.65999984741211
2023-11-03,34.9900016784668
2023-11-06,35.33000183105469
2023-11-07,34.75
2023-11-08,34.66999816894531
2023-11-09,34.560001373291016
2023-11-10,34.47999954223633
2023-11-13,34.400001525878906
2023-11-14,35.220001220703125
2023-11-15,34.70000076293945
2023-11-16,34.7400016784668
2023-11-17,34.86000061035156
2023-11-20,34.689998626708984
2023-11-21,34.4900016784668
2023-11-22,34.810001373291016
2023-11-24,34.86000061035156
2023-11-27,35.63999938964844
2023-11-28,35.220001220703125
2023-11-29,34.91999816894531
2023-11-30,35.40999984741211
2023-12-01,36.279998779296875
2023-12-04,37.119998931884766
2023-12-05,37.369998931884766
2023-12-06,36.279998779296875
2023-12-07,37.16999816894531
2023-12-08,36.959999084472656
2023-12-11,36.880001068115234
2023-12-12,37.33000183105469
2023-12-13,38.119998931884766
2023-12-14,37.4900016784668
2023-12-15,37.68000030517578
2023-12-18,37.7599983215332
2023-12-19,37.720001220703125
2023-12-20,37.61000061035156
2023-12-21,37.790000915527344
2023-12-22,38.02000045776367
2023-12-26,38.20000076293945
2023-12-27,38.380001068115234
2023-12-28,38.81999969482422
2023-12-29,38.52000045776367
2024-01-02,38.06999969482422
2024-01-03,38.18000030517578
2024-01-04,38.400001525878906
2024-01-05,38.59000015258789
2024-01-08,39.13999938964844
2024-01-09,39.59000015258789
2024-01-10,38.459999084472656
2024-01-11,38.869998931884766
2024-01-12,39.220001220703125
2024-01-16,39.31999969482422
2024-01-17,39.720001220703125
2024-01-18,39.40999984741211
2024-01-19,40.16999816894531
2024-01-22,39.970001220703125
2024-01-23,39.849998474121094
2024-01-24,39.22999954223633
2024-01-25,40.43000030517578
2024-01-26,40.779998779296875
2024-01-29,40.560001373291016
2024-01-30,41.22999954223633
2024-01-31,41.029998779296875
2024-02-01,43.2599983215332
2024-02-02,44.54999923706055
2024-02-05,43.349998474121094
2024-02-06,43.2599983215332
2024-02-07,43.7599983215332
2024-02-08,42.900001525878906
2024-02-09,43.22999954223633
2024-02-12,42.810001373291016
2024-02-13,44.20000076293945
2024-02-14,44.27000045776367
2024-02-15,45.38999938964844
2024-02-16,45.58000183105469
2024-02-20,46.150001525878906
2024-02-21,46.18000030517578
2024-02-22,47.619998931884766
2024-02-23,48.619998931884766
2024-02-26,48.75
2024-02-27,50.97999954223633
2024-02-28,53.02000045776367
2024-02-29,54.540000915527344
2024-03-01,54.5
2024-03-04,56.9900016784668
2024-03-05,58.88999938964844
2024-03-06,60.900001525878906
2024-03-07,61.68000030517578
2024-03-08,60.4900016784668
2024-03-11,58.04999923706055
2024-03-12,60.20000076293945
2024-03-13,61.15999984741211
2024-03-14,63.11000061035156
2024-03-15,61.560001373291016
2024-03-18,62.47999954223633
2024-03-19,63.68000030517578
2024-03-20,66.75
2024-03-21,68.37000274658203
2024-03-22,69.08999633789062
2024-03-25,71.19999694824219
2024-03-26,67.88999938964844
2024-03-27,68.30000305175781
2024-03-28,69.6500015258789
2024-04-01,71.52999877929688
2024-04-02,71.1500015258789
2024-04-03,73.76000213623047
2024-04-04,70.54000091552734
2024-04-05,75.33000183105469
2024-04-08,74.41999816894531
2024-04-09,69.52999877929688
2024-04-10,70.76000213623047
2024-04-11,72.0
2024-04-12,69.73999786376953
2024-04-15,68.22000122070312
2024-04-16,67.5999984741211
2024-04-17,68.6500015258789
2024-04-18,65.87999725341797
2024-04-19,65.66000366210938
2024-04-22,66.72000122070312
2024-04-23,68.44999694824219
2024-04-24,70.45999908447266
2024-04-25,72.4800033569336
2024-04-26,72.69999694824219
2024-04-29,77.95999908447266
2024-04-30,75.83999633789062
2024-05-01,76.86000061035156
2024-05-02,79.87000274658203
2024-05-03,81.48999786376953
2024-05-06,83.23999786376953
2024-05-07,81.73999786376953
2024-05-08,89.19999694824219
2024-05-09,93.16999816894531
2024-05-10,93.41999816894531
2024-05-13,90.16999816894531
2024-05-14,91.47000122070312
2024-05-15,96.91000366210938
2024-05-16,93.13999938964844
2024-05-17,94.08000183105469
2024-05-20,91.51000213623047
2024-05-21,94.23999786376953
2024-05-22,94.2699966430664
2024-05-23,96.12999725341797
2024-05-24,102.0999984741211
2024-05-28,106.19999694824219
2024-05-29,103.62000274658203
2024-05-30,105.37000274658203
2024-05-31,99.08000183105469
2024-06-03,93.25
2024-06-04,89.55000305175781
2024-06-05,92.0
2024-06-06,86.26000213623047
2024-06-07,85.06999969482422
2024-06-10,88.22000122070312
2024-06-11,91.22000122070312
2024-06-12,90.55999755859375
2024-06-13,88.4000015258789
2024-06-14,87.58999633789062
2024-06-17,84.04000091552734
2024-06-18,87.58000183105469
2024-06-20,88.19000244140625
2024-06-21,86.86000061035156
2024-06-24,88.2300033569336
2024-06-25,89.41000366210938
2024-06-26,85.91000366210938
2024-06-27,87.22000122070312
2024-06-28,85.9800033569336
2024-07-01,87.33999633789062
2024-07-02,87.69999694824219
2024-07-03,91.72000122070312
2024-07-05,89.36000061035156
2024-07-08,92.87999725341797
2024-07-09,91.4000015258789
2024-07-10,92.30999755859375
2024-07-11,91.61000061035156
2024-07-12,91.33000183105469
2024-07-15,86.19000244140625
2024-07-16,85.87000274658203
2024-07-17,76.19999694824219
2024-07-18,76.55000305175781
2024-07-19,76.47000122070312
2024-07-22,79.16999816894531
2024-07-23,80.06999969482422
2024-07-24,72.58000183105469
2024-07-25,70.37999725341797
2024-07-26,71.12000274658203
2024-07-29,71.23999786376953
2024-07-30,69.0
2024-07-31,79.22000122070312
2024-08-01,76.04000091552734
2024-08-02,72.43000030517578
2024-08-05,70.19999694824219
2024-08-06,74.38999938964844
2024-08-07,73.94999694824219
2024-08-08,79.08000183105469
2024-08-09,78.63999938964844
2024-08-12,77.95999908447266
2024-08-13,80.44999694824219
2024-08-14,79.25
2024-08-15,81.44999694824219
2024-08-16,79.3499984741211
2024-08-19,80.73999786376953
2024-08-20,79.63999938964844
2024-08-21,82.27999877929688
2024-08-22,83.30000305175781
2024-08-23,85.7699966430664
2024-08-26,84.87999725341797
2024-08-27,84.58999633789062
2024-08-28,82.5
2024-08-29,84.66999816894531
2024-08-30,85.43000030517578
2024-09-03,75.73999786376953
2024-09-04,76.68000030517578
2024-09-05,75.83000183105469
2024-09-06,73.69999694824219
2024-09-09,74.94999694824219
2024-09-10,76.08000183105469
2024-09-11,80.05999755859375
2024-09-12,80.47000122070312
2024-09-13,85.55000305175781
2024-09-16,89.4000015258789
2024-09-17,91.1500015258789
2024-09-18,91.19000244140625
2024-09-19,92.73999786376953
2024-09-20,107.87999725341797
2024-09-23,111.62999725341797
2024-09-24,112.4000015258789
2024-09-25,119.08000183105469
2024-09-26,114.16000366210938
2024-09-27,117.72000122070312
2024-09-30,118.54000091552734
2024-10-01,122.55000305175781
2024-10-02,125.37000274658203
2024-10-03,132.4499969482422
2024-10-04,138.41000366210938
2024-10-07,131.27000427246094
2024-10-08,127.95999908447266
2024-10-09,124.18000030517578
2024-10-10,124.11000061035156
2024-10-11,125.29000091552734
2024-10-14,132.25999450683594
2024-10-15,128.2899932861328
2024-10-16,135.69000244140625
2024-10-17,127.2699966430664
2024-10-18,131.16000366210938
2024-10-21,130.3800048828125
2024-10-22,125.04000091552734
2024-10-23,126.11000061035156
2024-10-24,125.58000183105469
2024-10-25,124.02999877929688
2024-10-28,127.77999877929688
2024-10-29,126.66000366210938
2024-10-30,124.11000061035156
2024-10-31,124.95999908447266
2024-11-01,119.51000213623047
2024-11-04,115.73999786376953
2024-11-05,121.9000015258789
2024-11-06,126.08999633789062
2024-11-07,135.72999572753906
2024-11-08,141.89999389648438
2024-11-11,145.8000030517578
2024-11-12,142.16000366210938
2024-11-13,142.1199951171875
2024-11-14,138.4600067138672
2024-11-15,142.14999389648438
2024-11-18,146.6300048828125
2024-11-19,154.86000061035156
2024-11-20,154.6300048828125
2024-11-21,166.61000061035156
