Date,UHS
2022-09-12,106.13999938964844
2022-09-13,101.4000015258789
2022-09-14,97.47000122070312
2022-09-15,98.98999786376953
2022-09-16,98.9800033569336
2022-09-19,98.76000213623047
2022-09-20,96.13999938964844
2022-09-21,94.63999938964844
2022-09-22,93.56999969482422
2022-09-23,91.75
2022-09-26,89.88999938964844
2022-09-27,87.80999755859375
2022-09-28,90.94000244140625
2022-09-29,90.48999786376953
2022-09-30,88.18000030517578
2022-10-03,92.68000030517578
2022-10-04,95.80000305175781
2022-10-05,94.70999908447266
2022-10-06,93.29000091552734
2022-10-07,91.43000030517578
2022-10-10,90.68000030517578
2022-10-11,92.05999755859375
2022-10-12,90.5
2022-10-13,94.05000305175781
2022-10-14,91.54000091552734
2022-10-17,94.44000244140625
2022-10-18,95.61000061035156
2022-10-19,95.05000305175781
2022-10-20,94.05000305175781
2022-10-21,90.0
2022-10-24,93.05000305175781
2022-10-25,96.68000030517578
2022-10-26,109.37000274658203
2022-10-27,112.45999908447266
2022-10-28,117.0199966430664
2022-10-31,115.87000274658203
2022-11-01,117.31999969482422
2022-11-02,113.12999725341797
2022-11-03,111.69999694824219
2022-11-04,112.06999969482422
2022-11-07,113.12999725341797
2022-11-08,113.2300033569336
2022-11-09,111.68000030517578
2022-11-10,121.80000305175781
2022-11-11,125.0
2022-11-14,125.68000030517578
2022-11-15,127.62999725341797
2022-11-16,126.31999969482422
2022-11-17,126.30000305175781
2022-11-18,128.6699981689453
2022-11-21,127.69999694824219
2022-11-22,128.75999450683594
2022-11-23,129.64999389648438
2022-11-25,132.72999572753906
2022-11-28,129.1300048828125
2022-11-29,130.5500030517578
2022-11-30,130.85000610351562
2022-12-01,130.1999969482422
2022-12-02,129.35000610351562
2022-12-05,127.36000061035156
2022-12-06,127.94999694824219
2022-12-07,128.1199951171875
2022-12-08,129.61000061035156
2022-12-09,127.33000183105469
2022-12-12,128.39999389648438
2022-12-13,129.4499969482422
2022-12-14,130.8300018310547
2022-12-15,132.52999877929688
2022-12-16,135.77000427246094
2022-12-19,134.5
2022-12-20,135.58999633789062
2022-12-21,142.0
2022-12-22,140.99000549316406
2022-12-23,140.75999450683594
2022-12-27,141.25999450683594
2022-12-28,139.3699951171875
2022-12-29,140.7899932861328
2022-12-30,140.88999938964844
2023-01-03,142.61000061035156
2023-01-04,145.77000427246094
2023-01-05,148.97000122070312
2023-01-06,151.9600067138672
2023-01-09,148.10000610351562
2023-01-10,147.5
2023-01-11,144.67999267578125
2023-01-12,146.17999267578125
2023-01-13,147.8800048828125
2023-01-17,146.5500030517578
2023-01-18,145.64999389648438
2023-01-19,146.2899932861328
2023-01-20,149.47000122070312
2023-01-23,148.41000366210938
2023-01-24,146.14999389648438
2023-01-25,146.14999389648438
2023-01-26,145.52999877929688
2023-01-27,145.2100067138672
2023-01-30,145.16000366210938
2023-01-31,148.2100067138672
2023-02-01,152.6699981689453
2023-02-02,150.42999267578125
2023-02-03,148.41000366210938
2023-02-06,144.94000244140625
2023-02-07,144.50999450683594
2023-02-08,145.22000122070312
2023-02-09,145.77999877929688
2023-02-10,147.0399932861328
2023-02-13,148.38999938964844
2023-02-14,148.33999633789062
2023-02-15,148.13999938964844
2023-02-16,149.97999572753906
2023-02-17,150.75
2023-02-21,148.55999755859375
2023-02-22,147.39999389648438
2023-02-23,147.0500030517578
2023-02-24,146.9199981689453
2023-02-27,146.0399932861328
2023-02-28,133.57000732421875
2023-03-01,132.0800018310547
2023-03-02,127.51000213623047
2023-03-03,127.12000274658203
2023-03-06,125.94000244140625
2023-03-07,122.41999816894531
2023-03-08,122.97000122070312
2023-03-09,119.58000183105469
2023-03-10,117.68000030517578
2023-03-13,116.54000091552734
2023-03-14,116.58999633789062
2023-03-15,117.6500015258789
2023-03-16,121.0199966430664
2023-03-17,119.27999877929688
2023-03-20,123.29000091552734
2023-03-21,125.87999725341797
2023-03-22,122.23999786376953
2023-03-23,121.80000305175781
2023-03-24,122.62999725341797
2023-03-27,123.63999938964844
2023-03-28,123.69000244140625
2023-03-29,124.12000274658203
2023-03-30,125.0
2023-03-31,127.0999984741211
2023-04-03,127.69000244140625
2023-04-04,128.36000061035156
2023-04-05,128.6999969482422
2023-04-06,128.0800018310547
2023-04-10,129.35000610351562
2023-04-11,132.5500030517578
2023-04-12,134.0800018310547
2023-04-13,136.22000122070312
2023-04-14,135.97999572753906
2023-04-17,136.24000549316406
2023-04-18,136.8000030517578
2023-04-19,137.16000366210938
2023-04-20,136.0800018310547
2023-04-21,139.97000122070312
2023-04-24,140.6999969482422
2023-04-25,140.72000122070312
2023-04-26,142.7899932861328
2023-04-27,145.82000732421875
2023-04-28,150.35000610351562
2023-05-01,148.19000244140625
2023-05-02,143.94000244140625
2023-05-03,142.5500030517578
2023-05-04,141.08999633789062
2023-05-05,142.8000030517578
2023-05-08,143.19000244140625
2023-05-09,143.13999938964844
2023-05-10,141.52999877929688
2023-05-11,140.02999877929688
2023-05-12,139.52999877929688
2023-05-15,138.05999755859375
2023-05-16,134.41000366210938
2023-05-17,134.39999389648438
2023-05-18,135.83999633789062
2023-05-19,134.6300048828125
2023-05-22,135.24000549316406
2023-05-23,126.93000030517578
2023-05-24,127.41999816894531
2023-05-25,127.5999984741211
2023-05-26,127.9800033569336
2023-05-30,131.36000061035156
2023-05-31,132.1300048828125
2023-06-01,131.13999938964844
2023-06-02,135.4600067138672
2023-06-05,134.7100067138672
2023-06-06,136.02000427246094
2023-06-07,137.49000549316406
2023-06-08,137.88999938964844
2023-06-09,136.3800048828125
2023-06-12,136.22999572753906
2023-06-13,140.97000122070312
2023-06-14,146.19000244140625
2023-06-15,147.8000030517578
2023-06-16,148.6199951171875
2023-06-20,149.1199951171875
2023-06-21,149.75
2023-06-22,149.9499969482422
2023-06-23,151.42999267578125
2023-06-26,152.0800018310547
2023-06-27,156.3699951171875
2023-06-28,155.77000427246094
2023-06-29,156.50999450683594
2023-06-30,157.77000427246094
2023-07-03,155.41000366210938
2023-07-05,153.64999389648438
2023-07-06,151.92999267578125
2023-07-07,150.9600067138672
2023-07-10,153.64999389648438
2023-07-11,152.6999969482422
2023-07-12,153.9499969482422
2023-07-13,153.08999633789062
2023-07-14,153.67999267578125
2023-07-17,153.44000244140625
2023-07-18,153.02000427246094
2023-07-19,152.38999938964844
2023-07-20,151.4199981689453
2023-07-21,148.50999450683594
2023-07-24,148.32000732421875
2023-07-25,149.63999938964844
2023-07-26,141.42999267578125
2023-07-27,138.0500030517578
2023-07-28,138.74000549316406
2023-07-31,138.9600067138672
2023-08-01,139.25999450683594
2023-08-02,136.58999633789062
2023-08-03,135.30999755859375
2023-08-04,134.36000061035156
2023-08-07,136.69000244140625
2023-08-08,136.27999877929688
2023-08-09,131.58999633789062
2023-08-10,131.3699951171875
2023-08-11,131.52999877929688
2023-08-14,132.05999755859375
2023-08-15,130.77000427246094
2023-08-16,129.74000549316406
2023-08-17,127.83000183105469
2023-08-18,128.55999755859375
2023-08-21,128.3000030517578
2023-08-22,130.72000122070312
2023-08-23,130.5
2023-08-24,130.1300048828125
2023-08-25,131.25
2023-08-28,133.00999450683594
2023-08-29,134.75999450683594
2023-08-30,135.0
2023-08-31,134.6999969482422
2023-09-01,134.57000732421875
2023-09-05,128.8800048828125
2023-09-06,127.4800033569336
2023-09-07,128.10000610351562
2023-09-08,131.5
2023-09-11,130.66000366210938
2023-09-12,126.87999725341797
2023-09-13,126.4000015258789
2023-09-14,127.5199966430664
2023-09-15,126.13999938964844
2023-09-18,127.43000030517578
2023-09-19,127.80999755859375
2023-09-20,129.0500030517578
2023-09-21,126.61000061035156
2023-09-22,127.0199966430664
2023-09-25,128.07000732421875
2023-09-26,125.8499984741211
2023-09-27,124.19999694824219
2023-09-28,126.80000305175781
2023-09-29,125.7300033569336
2023-10-02,126.25
2023-10-03,124.81999969482422
2023-10-04,124.0999984741211
2023-10-05,125.52999877929688
2023-10-06,126.38999938964844
2023-10-09,130.19000244140625
2023-10-10,131.72000122070312
2023-10-11,127.0199966430664
2023-10-12,123.80999755859375
2023-10-13,124.02999877929688
2023-10-16,126.0999984741211
2023-10-17,127.33000183105469
2023-10-18,128.02999877929688
2023-10-19,127.66000366210938
2023-10-20,124.68000030517578
2023-10-23,124.9800033569336
2023-10-24,124.52999877929688
2023-10-25,122.20999908447266
2023-10-26,124.2300033569336
2023-10-27,123.33999633789062
2023-10-30,123.83000183105469
2023-10-31,125.88999938964844
2023-11-01,125.38999938964844
2023-11-02,126.11000061035156
2023-11-03,128.25
2023-11-06,129.6699981689453
2023-11-07,130.1300048828125
2023-11-08,129.6199951171875
2023-11-09,128.25999450683594
2023-11-10,130.22999572753906
2023-11-13,129.49000549316406
2023-11-14,132.61000061035156
2023-11-15,132.89999389648438
2023-11-16,134.4499969482422
2023-11-17,135.9600067138672
2023-11-20,135.94000244140625
2023-11-21,136.0399932861328
2023-11-22,138.3800048828125
2023-11-24,138.72000122070312
2023-11-27,137.22999572753906
2023-11-28,136.0800018310547
2023-11-29,135.75
2023-11-30,137.47999572753906
2023-12-01,137.6999969482422
2023-12-04,139.75999450683594
2023-12-05,136.11000061035156
2023-12-06,135.22000122070312
2023-12-07,134.35000610351562
2023-12-08,137.4499969482422
2023-12-11,143.4199981689453
2023-12-12,144.92999267578125
2023-12-13,149.30999755859375
2023-12-14,151.47000122070312
2023-12-15,148.8300018310547
2023-12-18,149.9499969482422
2023-12-19,150.88999938964844
2023-12-20,148.0800018310547
2023-12-21,151.00999450683594
2023-12-22,153.0800018310547
2023-12-26,154.1300048828125
2023-12-27,152.61000061035156
2023-12-28,152.67999267578125
2023-12-29,152.44000244140625
2024-01-02,156.41000366210938
2024-01-03,153.0399932861328
2024-01-04,152.17999267578125
2024-01-05,153.6999969482422
2024-01-08,154.41000366210938
2024-01-09,154.27999877929688
2024-01-10,156.86000061035156
2024-01-11,158.38999938964844
2024-01-12,158.58999633789062
2024-01-16,157.9499969482422
2024-01-17,154.7100067138672
2024-01-18,156.38999938964844
2024-01-19,157.80999755859375
2024-01-22,156.0500030517578
2024-01-23,153.80999755859375
2024-01-24,153.35000610351562
2024-01-25,156.97999572753906
2024-01-26,157.57000732421875
2024-01-29,156.85000610351562
2024-01-30,158.9499969482422
2024-01-31,158.80999755859375
2024-02-01,163.13999938964844
2024-02-02,162.72999572753906
2024-02-05,162.6699981689453
2024-02-06,162.14999389648438
2024-02-07,162.4499969482422
2024-02-08,161.9600067138672
2024-02-09,162.3800048828125
2024-02-12,164.5500030517578
2024-02-13,160.60000610351562
2024-02-14,161.7100067138672
2024-02-15,162.72000122070312
2024-02-16,162.16000366210938
2024-02-20,162.42999267578125
2024-02-21,163.3000030517578
2024-02-22,164.49000549316406
2024-02-23,164.30999755859375
2024-02-26,164.3300018310547
2024-02-27,165.7899932861328
2024-02-28,161.72999572753906
2024-02-29,167.05999755859375
2024-03-01,171.1199951171875
2024-03-04,174.60000610351562
2024-03-05,175.5
2024-03-06,175.9499969482422
2024-03-07,177.6699981689453
2024-03-08,175.69000244140625
2024-03-11,171.2899932861328
2024-03-12,174.72000122070312
2024-03-13,174.41000366210938
2024-03-14,172.92999267578125
2024-03-15,173.89999389648438
2024-03-18,177.3000030517578
2024-03-19,180.22999572753906
2024-03-20,179.88999938964844
2024-03-21,180.77000427246094
2024-03-22,180.49000549316406
2024-03-25,177.85000610351562
2024-03-26,177.30999755859375
2024-03-27,181.85000610351562
2024-03-28,182.4600067138672
2024-04-01,175.2100067138672
2024-04-02,172.4199981689453
2024-04-03,173.74000549316406
2024-04-04,172.33999633789062
2024-04-05,173.42999267578125
2024-04-08,171.6300048828125
2024-04-09,171.5
2024-04-10,170.22999572753906
2024-04-11,168.39999389648438
2024-04-12,166.7899932861328
2024-04-15,166.4199981689453
2024-04-16,161.41000366210938
2024-04-17,160.02999877929688
2024-04-18,153.64999389648438
2024-04-19,157.47000122070312
2024-04-22,161.1300048828125
2024-04-23,164.91000366210938
2024-04-24,165.89999389648438
2024-04-25,165.10000610351562
2024-04-26,166.05999755859375
2024-04-29,169.1199951171875
2024-04-30,170.42999267578125
2024-05-01,170.19000244140625
2024-05-02,169.88999938964844
2024-05-03,167.6999969482422
2024-05-06,169.14999389648438
2024-05-07,169.5
2024-05-08,169.47000122070312
2024-05-09,177.0500030517578
2024-05-10,178.08999633789062
2024-05-13,178.58999633789062
2024-05-14,178.91000366210938
2024-05-15,182.24000549316406
2024-05-16,178.97999572753906
2024-05-17,177.6999969482422
2024-05-20,181.41000366210938
2024-05-21,180.1999969482422
2024-05-22,178.89999389648438
2024-05-23,176.91000366210938
2024-05-24,176.3699951171875
2024-05-28,175.17999267578125
2024-05-29,180.22999572753906
2024-05-30,185.89999389648438
2024-05-31,189.8000030517578
2024-06-03,186.60000610351562
2024-06-04,184.63999938964844
2024-06-05,189.47000122070312
2024-06-06,189.33999633789062
2024-06-07,187.52999877929688
2024-06-10,188.92999267578125
2024-06-11,185.67999267578125
2024-06-12,187.24000549316406
2024-06-13,188.17999267578125
2024-06-14,187.85000610351562
2024-06-17,189.80999755859375
2024-06-18,190.55999755859375
2024-06-20,188.67999267578125
2024-06-21,189.10000610351562
2024-06-24,191.00999450683594
2024-06-25,187.6999969482422
2024-06-26,189.6699981689453
2024-06-27,191.55999755859375
2024-06-28,184.92999267578125
2024-07-01,182.1999969482422
2024-07-02,184.72000122070312
2024-07-03,185.38999938964844
2024-07-05,180.92999267578125
2024-07-08,180.6300048828125
2024-07-09,180.9499969482422
2024-07-10,180.17999267578125
2024-07-11,183.9499969482422
2024-07-12,184.42999267578125
2024-07-15,178.67999267578125
2024-07-16,183.8800048828125
2024-07-17,183.77000427246094
2024-07-18,181.47999572753906
2024-07-19,180.82000732421875
2024-07-22,182.1699981689453
2024-07-23,185.3000030517578
2024-07-24,185.97000122070312
2024-07-25,204.99000549316406
2024-07-26,213.69000244140625
2024-07-29,217.42999267578125
2024-07-30,215.10000610351562
2024-07-31,213.75999450683594
2024-08-01,215.82000732421875
2024-08-02,213.2100067138672
2024-08-05,211.0
2024-08-06,212.11000061035156
2024-08-07,212.07000732421875
2024-08-08,218.39999389648438
2024-08-09,215.22000122070312
2024-08-12,217.74000549316406
2024-08-13,220.47999572753906
2024-08-14,221.85000610351562
2024-08-15,223.27000427246094
2024-08-16,226.44000244140625
2024-08-19,227.52000427246094
2024-08-20,227.55999755859375
2024-08-21,227.8000030517578
2024-08-22,229.2899932861328
2024-08-23,233.13999938964844
2024-08-26,233.0399932861328
2024-08-27,235.36000061035156
2024-08-28,236.8300018310547
2024-08-29,235.69000244140625
2024-08-30,237.97000122070312
2024-09-03,236.47000122070312
2024-09-04,238.60000610351562
2024-09-05,239.30999755859375
2024-09-06,229.14999389648438
2024-09-09,226.50999450683594
2024-09-10,225.67999267578125
2024-09-11,229.77000427246094
2024-09-12,231.36000061035156
2024-09-13,232.55999755859375
2024-09-16,234.99000549316406
2024-09-17,232.27999877929688
2024-09-18,234.69000244140625
2024-09-19,237.7899932861328
2024-09-20,238.02000427246094
2024-09-23,240.58999633789062
2024-09-24,241.52000427246094
2024-09-25,241.24000549316406
2024-09-26,239.6699981689453
2024-09-27,229.9199981689453
2024-09-30,229.00999450683594
2024-10-01,224.66000366210938
2024-10-02,224.0
2024-10-03,215.1699981689453
2024-10-04,215.67999267578125
2024-10-07,212.7899932861328
2024-10-08,212.5
2024-10-09,212.9499969482422
2024-10-10,212.89999389648438
2024-10-11,214.3300018310547
2024-10-14,220.4499969482422
2024-10-15,225.33999633789062
2024-10-16,236.89999389648438
2024-10-17,234.16000366210938
2024-10-18,236.6699981689453
2024-10-21,233.6199951171875
2024-10-22,232.5500030517578
2024-10-23,234.16000366210938
2024-10-24,224.66000366210938
2024-10-25,202.75
2024-10-28,204.5500030517578
2024-10-29,205.9199981689453
2024-10-30,207.5
2024-10-31,204.30999755859375
2024-11-01,205.25999450683594
2024-11-04,208.8300018310547
2024-11-05,212.1699981689453
2024-11-06,203.52000427246094
2024-11-07,208.41000366210938
2024-11-08,207.5
2024-11-11,208.55999755859375
2024-11-12,205.24000549316406
2024-11-13,202.75
2024-11-14,201.00999450683594
2024-11-15,201.69000244140625
2024-11-18,197.94000244140625
2024-11-19,196.7899932861328
2024-11-20,197.52000427246094
2024-11-21,197.61000061035156
