Date,REG
2022-06-02,67.44999694824219
2022-06-03,66.68000030517578
2022-06-06,64.94999694824219
2022-06-07,66.3499984741211
2022-06-08,64.9000015258789
2022-06-09,62.52000045776367
2022-06-10,60.97999954223633
2022-06-13,57.25
2022-06-14,56.599998474121094
2022-06-15,58.2599983215332
2022-06-16,57.09000015258789
2022-06-17,57.619998931884766
2022-06-21,58.369998931884766
2022-06-22,58.650001525878906
2022-06-23,59.540000915527344
2022-06-24,61.47999954223633
2022-06-27,61.959999084472656
2022-06-28,61.08000183105469
2022-06-29,60.369998931884766
2022-06-30,59.310001373291016
2022-07-01,60.400001525878906
2022-07-05,60.369998931884766
2022-07-06,59.849998474121094
2022-07-07,60.279998779296875
2022-07-08,59.630001068115234
2022-07-11,59.7599983215332
2022-07-12,60.5
2022-07-13,59.66999816894531
2022-07-14,58.72999954223633
2022-07-15,60.20000076293945
2022-07-18,60.68000030517578
2022-07-19,62.439998626708984
2022-07-20,63.150001525878906
2022-07-21,62.9900016784668
2022-07-22,62.81999969482422
2022-07-25,63.209999084472656
2022-07-26,62.06999969482422
2022-07-27,62.86000061035156
2022-07-28,63.75
2022-07-29,64.43000030517578
2022-08-01,63.77000045776367
2022-08-02,62.45000076293945
2022-08-03,62.810001373291016
2022-08-04,62.810001373291016
2022-08-05,62.84000015258789
2022-08-08,64.04000091552734
2022-08-09,63.7400016784668
2022-08-10,65.12000274658203
2022-08-11,65.30000305175781
2022-08-12,66.30000305175781
2022-08-15,66.30999755859375
2022-08-16,66.58000183105469
2022-08-17,65.91000366210938
2022-08-18,65.9800033569336
2022-08-19,64.80999755859375
2022-08-22,63.56999969482422
2022-08-23,63.0
2022-08-24,63.20000076293945
2022-08-25,63.81999969482422
2022-08-26,62.849998474121094
2022-08-29,62.16999816894531
2022-08-30,61.77000045776367
2022-08-31,60.84000015258789
2022-09-01,60.900001525878906
2022-09-02,60.47999954223633
2022-09-06,61.34000015258789
2022-09-07,62.220001220703125
2022-09-08,61.75
2022-09-09,62.279998779296875
2022-09-12,63.189998626708984
2022-09-13,59.75
2022-09-14,58.900001525878906
2022-09-15,58.45000076293945
2022-09-16,58.9900016784668
2022-09-19,58.86000061035156
2022-09-20,56.869998931884766
2022-09-21,55.900001525878906
2022-09-22,54.380001068115234
2022-09-23,54.720001220703125
2022-09-26,53.290000915527344
2022-09-27,52.779998779296875
2022-09-28,54.36000061035156
2022-09-29,53.16999816894531
2022-09-30,53.849998474121094
2022-10-03,54.29999923706055
2022-10-04,56.06999969482422
2022-10-05,55.70000076293945
2022-10-06,55.119998931884766
2022-10-07,54.31999969482422
2022-10-10,54.31999969482422
2022-10-11,55.27000045776367
2022-10-12,54.720001220703125
2022-10-13,54.70000076293945
2022-10-14,53.400001525878906
2022-10-17,54.900001525878906
2022-10-18,55.56999969482422
2022-10-19,54.31999969482422
2022-10-20,54.310001373291016
2022-10-21,55.66999816894531
2022-10-24,56.25
2022-10-25,58.13999938964844
2022-10-26,57.63999938964844
2022-10-27,58.40999984741211
2022-10-28,59.880001068115234
2022-10-31,60.5099983215332
2022-11-01,61.91999816894531
2022-11-02,60.5099983215332
2022-11-03,60.290000915527344
2022-11-04,63.56999969482422
2022-11-07,63.650001525878906
2022-11-08,63.0099983215332
2022-11-09,62.209999084472656
2022-11-10,66.26000213623047
2022-11-11,65.81999969482422
2022-11-14,64.69000244140625
2022-11-15,65.4800033569336
2022-11-16,64.5
2022-11-17,65.37999725341797
2022-11-18,65.58999633789062
2022-11-21,64.9800033569336
2022-11-22,66.44000244140625
2022-11-23,65.76000213623047
2022-11-25,66.2699966430664
2022-11-28,64.36000061035156
2022-11-29,65.81999969482422
2022-11-30,66.43000030517578
2022-12-01,65.66999816894531
2022-12-02,65.80999755859375
2022-12-05,64.81999969482422
2022-12-06,65.38999938964844
2022-12-07,65.75
2022-12-08,65.95999908447266
2022-12-09,65.7300033569336
2022-12-12,65.56999969482422
2022-12-13,65.68000030517578
2022-12-14,65.52999877929688
2022-12-15,63.45000076293945
2022-12-16,62.72999954223633
2022-12-19,62.33000183105469
2022-12-20,61.66999816894531
2022-12-21,62.5099983215332
2022-12-22,62.27000045776367
2022-12-23,62.63999938964844
2022-12-27,62.61000061035156
2022-12-28,61.650001525878906
2022-12-29,62.63999938964844
2022-12-30,62.5
2023-01-03,62.83000183105469
2023-01-04,63.689998626708984
2023-01-05,62.290000915527344
2023-01-06,63.59000015258789
2023-01-09,62.529998779296875
2023-01-10,62.029998779296875
2023-01-11,64.31999969482422
2023-01-12,66.48999786376953
2023-01-13,65.9800033569336
2023-01-17,65.97000122070312
2023-01-18,64.12000274658203
2023-01-19,63.459999084472656
2023-01-20,64.3499984741211
2023-01-23,65.44000244140625
2023-01-24,65.87999725341797
2023-01-25,65.94000244140625
2023-01-26,66.05000305175781
2023-01-27,67.1500015258789
2023-01-30,65.7300033569336
2023-01-31,66.62999725341797
2023-02-01,67.0999984741211
2023-02-02,67.52999877929688
2023-02-03,66.80999755859375
2023-02-06,66.19999694824219
2023-02-07,65.5999984741211
2023-02-08,65.0999984741211
2023-02-09,63.54999923706055
2023-02-10,65.66999816894531
2023-02-13,66.81999969482422
2023-02-14,65.75
2023-02-15,65.19999694824219
2023-02-16,64.5999984741211
2023-02-17,64.33000183105469
2023-02-21,62.90999984741211
2023-02-22,62.849998474121094
2023-02-23,63.4900016784668
2023-02-24,63.150001525878906
2023-02-27,63.06999969482422
2023-02-28,62.900001525878906
2023-03-01,62.7599983215332
2023-03-02,62.7599983215332
2023-03-03,63.279998779296875
2023-03-06,63.650001525878906
2023-03-07,61.349998474121094
2023-03-08,61.959999084472656
2023-03-09,60.61000061035156
2023-03-10,58.58000183105469
2023-03-13,58.81999969482422
2023-03-14,60.150001525878906
2023-03-15,59.869998931884766
2023-03-16,58.2599983215332
2023-03-17,56.650001525878906
2023-03-20,57.70000076293945
2023-03-21,58.09000015258789
2023-03-22,56.310001373291016
2023-03-23,56.689998626708984
2023-03-24,58.34000015258789
2023-03-27,58.5
2023-03-28,58.40999984741211
2023-03-29,59.209999084472656
2023-03-30,59.5099983215332
2023-03-31,61.18000030517578
2023-04-03,61.25
2023-04-04,60.869998931884766
2023-04-05,60.2599983215332
2023-04-06,60.29999923706055
2023-04-10,60.43000030517578
2023-04-11,60.72999954223633
2023-04-12,59.9900016784668
2023-04-13,60.0
2023-04-14,59.65999984741211
2023-04-17,60.5
2023-04-18,60.68000030517578
2023-04-19,60.86000061035156
2023-04-20,60.54999923706055
2023-04-21,60.720001220703125
2023-04-24,60.0
2023-04-25,60.209999084472656
2023-04-26,59.470001220703125
2023-04-27,60.40999984741211
2023-04-28,61.43000030517578
2023-05-01,60.63999938964844
2023-05-02,59.9900016784668
2023-05-03,59.65999984741211
2023-05-04,60.099998474121094
2023-05-05,60.7400016784668
2023-05-08,59.68000030517578
2023-05-09,58.880001068115234
2023-05-10,58.9900016784668
2023-05-11,58.4900016784668
2023-05-12,58.529998779296875
2023-05-15,59.130001068115234
2023-05-16,57.02000045776367
2023-05-17,58.779998779296875
2023-05-18,58.2400016784668
2023-05-19,57.630001068115234
2023-05-22,58.439998626708984
2023-05-23,57.560001373291016
2023-05-24,56.349998474121094
2023-05-25,55.15999984741211
2023-05-26,55.939998626708984
2023-05-30,55.779998779296875
2023-05-31,56.27000045776367
2023-06-01,56.400001525878906
2023-06-02,58.2599983215332
2023-06-05,57.9900016784668
2023-06-06,59.060001373291016
2023-06-07,60.900001525878906
2023-06-08,60.65999984741211
2023-06-09,60.61000061035156
2023-06-12,60.93000030517578
2023-06-13,60.40999984741211
2023-06-14,60.84000015258789
2023-06-15,60.84000015258789
2023-06-16,61.13999938964844
2023-06-20,60.65999984741211
2023-06-21,59.63999938964844
2023-06-22,58.88999938964844
2023-06-23,58.0
2023-06-26,59.4900016784668
2023-06-27,60.33000183105469
2023-06-28,60.349998474121094
2023-06-29,61.68000030517578
2023-06-30,61.77000045776367
2023-07-03,62.380001068115234
2023-07-05,62.2599983215332
2023-07-06,62.0
2023-07-07,61.310001373291016
2023-07-10,61.36000061035156
2023-07-11,62.790000915527344
2023-07-12,63.11000061035156
2023-07-13,63.40999984741211
2023-07-14,63.400001525878906
2023-07-17,63.84000015258789
2023-07-18,63.72999954223633
2023-07-19,64.75
2023-07-20,65.43000030517578
2023-07-21,65.80000305175781
2023-07-24,65.76000213623047
2023-07-25,65.33000183105469
2023-07-26,65.91999816894531
2023-07-27,64.55999755859375
2023-07-28,64.87999725341797
2023-07-31,65.52999877929688
2023-08-01,65.73999786376953
2023-08-02,65.69000244140625
2023-08-03,65.9800033569336
2023-08-04,66.25
2023-08-07,66.63999938964844
2023-08-08,65.4800033569336
2023-08-09,65.69999694824219
2023-08-10,64.9800033569336
2023-08-11,64.87000274658203
2023-08-14,64.20999908447266
2023-08-15,63.04999923706055
2023-08-16,62.150001525878906
2023-08-17,61.029998779296875
2023-08-18,61.310001373291016
2023-08-21,60.40999984741211
2023-08-22,60.209999084472656
2023-08-23,61.209999084472656
2023-08-24,61.380001068115234
2023-08-25,61.189998626708984
2023-08-28,61.720001220703125
2023-08-29,62.22999954223633
2023-08-30,62.22999954223633
2023-08-31,62.20000076293945
2023-09-01,62.38999938964844
2023-09-05,62.47999954223633
2023-09-06,63.599998474121094
2023-09-07,63.869998931884766
2023-09-08,64.06999969482422
2023-09-11,63.880001068115234
2023-09-12,64.30999755859375
2023-09-13,63.02000045776367
2023-09-14,64.13999938964844
2023-09-15,63.709999084472656
2023-09-18,62.45000076293945
2023-09-19,62.380001068115234
2023-09-20,62.470001220703125
2023-09-21,61.279998779296875
2023-09-22,60.77000045776367
2023-09-25,60.68000030517578
2023-09-26,59.2599983215332
2023-09-27,59.130001068115234
2023-09-28,60.11000061035156
2023-09-29,59.439998626708984
2023-10-02,58.06999969482422
2023-10-03,56.9900016784668
2023-10-04,57.41999816894531
2023-10-05,58.06999969482422
2023-10-06,57.9900016784668
2023-10-09,58.650001525878906
2023-10-10,58.93000030517578
2023-10-11,59.970001220703125
2023-10-12,59.060001373291016
2023-10-13,58.93000030517578
2023-10-16,59.599998474121094
2023-10-17,60.75
2023-10-18,59.70000076293945
2023-10-19,59.189998626708984
2023-10-20,59.150001525878906
2023-10-23,58.13999938964844
2023-10-24,59.16999816894531
2023-10-25,57.81999969482422
2023-10-26,58.880001068115234
2023-10-27,57.68000030517578
2023-10-30,58.209999084472656
2023-10-31,60.2599983215332
2023-11-01,60.650001525878906
2023-11-02,62.150001525878906
2023-11-03,62.7400016784668
2023-11-06,61.22999954223633
2023-11-07,60.130001068115234
2023-11-08,60.65999984741211
2023-11-09,59.40999984741211
2023-11-10,60.45000076293945
2023-11-13,59.7599983215332
2023-11-14,62.56999969482422
2023-11-15,62.220001220703125
2023-11-16,61.310001373291016
2023-11-17,61.79999923706055
2023-11-20,61.7599983215332
2023-11-21,60.95000076293945
2023-11-22,61.209999084472656
2023-11-24,61.31999969482422
2023-11-27,61.7599983215332
2023-11-28,61.849998474121094
2023-11-29,61.470001220703125
2023-11-30,62.779998779296875
2023-12-01,63.959999084472656
2023-12-04,65.12999725341797
2023-12-05,64.55000305175781
2023-12-06,63.77000045776367
2023-12-07,63.470001220703125
2023-12-08,63.959999084472656
2023-12-11,64.33000183105469
2023-12-12,64.25
2023-12-13,66.66999816894531
2023-12-14,67.8499984741211
2023-12-15,66.91000366210938
2023-12-18,66.73999786376953
2023-12-19,66.37999725341797
2023-12-20,65.54000091552734
2023-12-21,66.55999755859375
2023-12-22,66.61000061035156
2023-12-26,67.20999908447266
2023-12-27,67.06999969482422
2023-12-28,67.6500015258789
2023-12-29,67.0
2024-01-02,67.7300033569336
2024-01-03,65.76000213623047
2024-01-04,65.58000183105469
2024-01-05,65.0
2024-01-08,65.0
2024-01-09,64.52999877929688
2024-01-10,64.45999908447266
2024-01-11,64.18000030517578
2024-01-12,64.06999969482422
2024-01-16,63.33000183105469
2024-01-17,62.470001220703125
2024-01-18,62.29999923706055
2024-01-19,62.72999954223633
2024-01-22,62.970001220703125
2024-01-23,63.029998779296875
2024-01-24,62.209999084472656
2024-01-25,63.970001220703125
2024-01-26,63.599998474121094
2024-01-29,63.5
2024-01-30,63.18000030517578
2024-01-31,62.66999816894531
2024-02-01,63.650001525878906
2024-02-02,62.599998474121094
2024-02-05,61.22999954223633
2024-02-06,62.209999084472656
2024-02-07,61.939998626708984
2024-02-08,62.13999938964844
2024-02-09,61.31999969482422
2024-02-12,60.70000076293945
2024-02-13,60.41999816894531
2024-02-14,60.189998626708984
2024-02-15,61.2400016784668
2024-02-16,60.810001373291016
2024-02-20,60.619998931884766
2024-02-21,61.220001220703125
2024-02-22,61.06999969482422
2024-02-23,60.72999954223633
2024-02-26,60.22999954223633
2024-02-27,60.529998779296875
2024-02-28,60.970001220703125
2024-02-29,61.95000076293945
2024-03-01,61.75
2024-03-04,62.900001525878906
2024-03-05,61.939998626708984
2024-03-06,61.380001068115234
2024-03-07,61.43000030517578
2024-03-08,61.869998931884766
2024-03-11,61.95000076293945
2024-03-12,60.709999084472656
2024-03-13,60.619998931884766
2024-03-14,59.2599983215332
2024-03-15,59.08000183105469
2024-03-18,59.380001068115234
2024-03-19,59.2400016784668
2024-03-20,60.2599983215332
2024-03-21,60.72999954223633
2024-03-22,59.34000015258789
2024-03-25,59.099998474121094
2024-03-26,58.90999984741211
2024-03-27,60.16999816894531
2024-03-28,60.560001373291016
2024-04-01,59.650001525878906
2024-04-02,59.66999816894531
2024-04-03,59.7400016784668
2024-04-04,59.099998474121094
2024-04-05,58.79999923706055
2024-04-08,59.189998626708984
2024-04-09,60.20000076293945
2024-04-10,58.349998474121094
2024-04-11,58.189998626708984
2024-04-12,58.4900016784668
2024-04-15,57.91999816894531
2024-04-16,56.97999954223633
2024-04-17,57.290000915527344
2024-04-18,57.7599983215332
2024-04-19,58.369998931884766
2024-04-22,59.209999084472656
2024-04-23,60.08000183105469
2024-04-24,59.61000061035156
2024-04-25,59.060001373291016
2024-04-26,58.279998779296875
2024-04-29,59.0099983215332
2024-04-30,59.220001220703125
2024-05-01,59.11000061035156
2024-05-02,60.02000045776367
2024-05-03,59.0
2024-05-06,58.93000030517578
2024-05-07,59.439998626708984
2024-05-08,58.66999816894531
2024-05-09,59.31999969482422
2024-05-10,59.56999969482422
2024-05-13,59.79999923706055
2024-05-14,59.75
2024-05-15,60.54999923706055
2024-05-16,60.119998931884766
2024-05-17,60.88999938964844
2024-05-20,59.95000076293945
2024-05-21,60.16999816894531
2024-05-22,60.31999969482422
2024-05-23,59.27000045776367
2024-05-24,59.290000915527344
2024-05-28,58.90999984741211
2024-05-29,58.689998626708984
2024-05-30,60.09000015258789
2024-05-31,61.400001525878906
2024-06-03,61.939998626708984
2024-06-04,61.560001373291016
2024-06-05,61.2599983215332
2024-06-06,61.47999954223633
2024-06-07,61.2400016784668
2024-06-10,60.7599983215332
2024-06-11,60.599998474121094
2024-06-12,60.61000061035156
2024-06-13,61.619998931884766
2024-06-14,61.77000045776367
2024-06-17,61.43000030517578
2024-06-18,61.15999984741211
2024-06-20,61.66999816894531
2024-06-21,62.13999938964844
2024-06-24,62.2599983215332
2024-06-25,61.310001373291016
2024-06-26,61.40999984741211
2024-06-27,62.0099983215332
2024-06-28,62.20000076293945
2024-07-01,61.86000061035156
2024-07-02,62.0
2024-07-03,61.63999938964844
2024-07-05,61.95000076293945
2024-07-08,61.7400016784668
2024-07-09,62.08000183105469
2024-07-10,62.29999923706055
2024-07-11,63.220001220703125
2024-07-12,64.05000305175781
2024-07-15,64.19000244140625
2024-07-16,65.12999725341797
2024-07-17,66.36000061035156
2024-07-18,66.19000244140625
2024-07-19,66.0999984741211
2024-07-22,66.81999969482422
2024-07-23,66.41999816894531
2024-07-24,64.79000091552734
2024-07-25,64.16000366210938
2024-07-26,65.36000061035156
2024-07-29,66.23999786376953
2024-07-30,68.38999938964844
2024-07-31,67.33999633789062
2024-08-01,68.55999755859375
2024-08-02,70.29000091552734
2024-08-05,68.41000366210938
2024-08-06,69.79000091552734
2024-08-07,69.61000061035156
2024-08-08,69.88999938964844
2024-08-09,70.41000366210938
2024-08-12,69.76000213623047
2024-08-13,69.88999938964844
2024-08-14,70.26000213623047
2024-08-15,70.01000213623047
2024-08-16,69.7699966430664
2024-08-19,70.51000213623047
2024-08-20,70.44000244140625
2024-08-21,70.77999877929688
2024-08-22,70.73999786376953
2024-08-23,71.41999816894531
2024-08-26,71.25
2024-08-27,71.2699966430664
2024-08-28,71.66000366210938
2024-08-29,71.66999816894531
2024-08-30,72.69000244140625
2024-09-03,72.5
2024-09-04,72.9000015258789
2024-09-05,73.30000305175781
2024-09-06,72.62000274658203
2024-09-09,74.44000244140625
2024-09-10,75.18000030517578
2024-09-11,74.43000030517578
2024-09-12,74.36000061035156
2024-09-13,74.68000030517578
2024-09-16,74.7699966430664
2024-09-17,73.68000030517578
2024-09-18,73.36000061035156
2024-09-19,72.12999725341797
2024-09-20,71.58999633789062
2024-09-23,72.13999938964844
2024-09-24,72.52999877929688
2024-09-25,72.4000015258789
2024-09-26,70.91999816894531
2024-09-27,71.44999694824219
2024-09-30,72.2300033569336
2024-10-01,72.16999816894531
2024-10-02,71.05000305175781
2024-10-03,71.01000213623047
2024-10-04,70.8499984741211
2024-10-07,70.41000366210938
2024-10-08,70.16000366210938
2024-10-09,71.05999755859375
2024-10-10,69.7699966430664
2024-10-11,70.30000305175781
2024-10-14,70.70999908447266
2024-10-15,71.58999633789062
2024-10-16,72.25
2024-10-17,72.0
2024-10-18,72.56999969482422
2024-10-21,71.5999984741211
2024-10-22,71.87000274658203
2024-10-23,72.2300033569336
2024-10-24,72.0
2024-10-25,71.01000213623047
2024-10-28,71.75
2024-10-29,72.43000030517578
2024-10-30,72.69999694824219
2024-10-31,71.44000244140625
2024-11-01,71.41999816894531
2024-11-04,72.27999877929688
2024-11-05,73.16000366210938
2024-11-06,72.81999969482422
2024-11-07,73.87000274658203
2024-11-08,74.23999786376953
2024-11-11,74.0
2024-11-12,73.4800033569336
2024-11-13,73.86000061035156
2024-11-14,73.66000366210938
2024-11-15,73.66000366210938
2024-11-18,73.7699966430664
2024-11-19,74.25
2024-11-20,74.52999877929688
2024-11-21,74.45999908447266
