Date,EBAY
2023-01-05,43.099998474121094
2023-01-06,45.11000061035156
2023-01-09,43.52000045776367
2023-01-10,45.09000015258789
2023-01-11,46.61000061035156
2023-01-12,46.43000030517578
2023-01-13,46.2599983215332
2023-01-17,46.77000045776367
2023-01-18,45.97999954223633
2023-01-19,45.540000915527344
2023-01-20,46.65999984741211
2023-01-23,47.65999984741211
2023-01-24,46.689998626708984
2023-01-25,48.93000030517578
2023-01-26,49.15999984741211
2023-01-27,49.0
2023-01-30,48.88999938964844
2023-01-31,49.5
2023-02-01,50.400001525878906
2023-02-02,51.65999984741211
2023-02-03,50.65999984741211
2023-02-06,49.97999954223633
2023-02-07,50.16999816894531
2023-02-08,49.15999984741211
2023-02-09,48.38999938964844
2023-02-10,48.08000183105469
2023-02-13,48.93000030517578
2023-02-14,48.79999923706055
2023-02-15,49.650001525878906
2023-02-16,48.65999984741211
2023-02-17,48.2400016784668
2023-02-21,47.88999938964844
2023-02-22,47.849998474121094
2023-02-23,45.349998474121094
2023-02-24,45.06999969482422
2023-02-27,45.79999923706055
2023-02-28,45.900001525878906
2023-03-01,45.75
2023-03-02,45.58000183105469
2023-03-03,46.040000915527344
2023-03-06,44.75
2023-03-07,43.97999954223633
2023-03-08,44.2599983215332
2023-03-09,42.95000076293945
2023-03-10,42.040000915527344
2023-03-13,41.09000015258789
2023-03-14,41.15999984741211
2023-03-15,40.810001373291016
2023-03-16,41.45000076293945
2023-03-17,42.060001373291016
2023-03-20,43.040000915527344
2023-03-21,43.75
2023-03-22,42.86000061035156
2023-03-23,42.45000076293945
2023-03-24,42.65999984741211
2023-03-27,42.599998474121094
2023-03-28,42.869998931884766
2023-03-29,43.630001068115234
2023-03-30,43.90999984741211
2023-03-31,44.369998931884766
2023-04-03,44.279998779296875
2023-04-04,44.33000183105469
2023-04-05,43.849998474121094
2023-04-06,43.56999969482422
2023-04-10,43.400001525878906
2023-04-11,43.5
2023-04-12,42.779998779296875
2023-04-13,43.61000061035156
2023-04-14,43.529998779296875
2023-04-17,43.779998779296875
2023-04-18,44.040000915527344
2023-04-19,43.709999084472656
2023-04-20,43.380001068115234
2023-04-21,43.11000061035156
2023-04-24,43.86000061035156
2023-04-25,44.0099983215332
2023-04-26,43.36000061035156
2023-04-27,45.560001373291016
2023-04-28,46.43000030517578
2023-05-01,45.65999984741211
2023-05-02,45.119998931884766
2023-05-03,44.77000045776367
2023-05-04,44.380001068115234
2023-05-05,45.630001068115234
2023-05-08,46.209999084472656
2023-05-09,45.810001373291016
2023-05-10,45.81999969482422
2023-05-11,45.779998779296875
2023-05-12,44.90999984741211
2023-05-15,45.130001068115234
2023-05-16,43.029998779296875
2023-05-17,43.880001068115234
2023-05-18,44.119998931884766
2023-05-19,43.47999954223633
2023-05-22,44.119998931884766
2023-05-23,43.779998779296875
2023-05-24,43.29999923706055
2023-05-25,43.619998931884766
2023-05-26,44.36000061035156
2023-05-30,43.619998931884766
2023-05-31,42.540000915527344
2023-06-01,43.2599983215332
2023-06-02,44.38999938964844
2023-06-05,45.290000915527344
2023-06-06,45.18000030517578
2023-06-07,45.060001373291016
2023-06-08,45.61000061035156
2023-06-09,45.810001373291016
2023-06-12,45.119998931884766
2023-06-13,45.52000045776367
2023-06-14,45.06999969482422
2023-06-15,45.619998931884766
2023-06-16,45.060001373291016
2023-06-20,44.84000015258789
2023-06-21,44.099998474121094
2023-06-22,43.869998931884766
2023-06-23,43.369998931884766
2023-06-26,43.459999084472656
2023-06-27,44.470001220703125
2023-06-28,44.84000015258789
2023-06-29,44.599998474121094
2023-06-30,44.689998626708984
2023-07-03,45.22999954223633
2023-07-05,45.029998779296875
2023-07-06,43.849998474121094
2023-07-07,44.2599983215332
2023-07-10,45.66999816894531
2023-07-11,46.900001525878906
2023-07-12,46.40999984741211
2023-07-13,46.130001068115234
2023-07-14,46.5
2023-07-17,47.189998626708984
2023-07-18,48.029998779296875
2023-07-19,49.029998779296875
2023-07-20,48.84000015258789
2023-07-21,48.34000015258789
2023-07-24,48.939998626708984
2023-07-25,48.310001373291016
2023-07-26,48.79999923706055
2023-07-27,43.65999984741211
2023-07-28,45.0099983215332
2023-07-31,44.5099983215332
2023-08-01,43.560001373291016
2023-08-02,43.7599983215332
2023-08-03,43.61000061035156
2023-08-04,43.04999923706055
2023-08-07,43.849998474121094
2023-08-08,43.52000045776367
2023-08-09,43.66999816894531
2023-08-10,43.290000915527344
2023-08-11,44.5
2023-08-14,44.029998779296875
2023-08-15,43.58000183105469
2023-08-16,42.93000030517578
2023-08-17,42.95000076293945
2023-08-18,42.9900016784668
2023-08-21,43.040000915527344
2023-08-22,43.27000045776367
2023-08-23,43.900001525878906
2023-08-24,43.13999938964844
2023-08-25,43.59000015258789
2023-08-28,43.869998931884766
2023-08-29,44.31999969482422
2023-08-30,44.75
2023-08-31,44.779998779296875
2023-09-01,45.099998474121094
2023-09-05,44.290000915527344
2023-09-06,44.119998931884766
2023-09-07,43.119998931884766
2023-09-08,43.43000030517578
2023-09-11,43.5099983215332
2023-09-12,43.5099983215332
2023-09-13,43.709999084472656
2023-09-14,44.36000061035156
2023-09-15,44.560001373291016
2023-09-18,43.90999984741211
2023-09-19,43.619998931884766
2023-09-20,43.689998626708984
2023-09-21,43.91999816894531
2023-09-22,43.130001068115234
2023-09-25,43.81999969482422
2023-09-26,43.4900016784668
2023-09-27,42.88999938964844
2023-09-28,43.650001525878906
2023-09-29,44.09000015258789
2023-10-02,43.54999923706055
2023-10-03,42.5099983215332
2023-10-04,42.939998626708984
2023-10-05,42.61000061035156
2023-10-06,43.0099983215332
2023-10-09,43.349998474121094
2023-10-10,43.52000045776367
2023-10-11,43.04999923706055
2023-10-12,42.630001068115234
2023-10-13,41.790000915527344
2023-10-16,42.470001220703125
2023-10-17,42.560001373291016
2023-10-18,41.88999938964844
2023-10-19,41.13999938964844
2023-10-20,40.7599983215332
2023-10-23,40.16999816894531
2023-10-24,40.9900016784668
2023-10-25,39.29999923706055
2023-10-26,38.36000061035156
2023-10-27,37.9900016784668
2023-10-30,38.63999938964844
2023-10-31,39.22999954223633
2023-11-01,38.709999084472656
2023-11-02,38.9900016784668
2023-11-03,40.540000915527344
2023-11-06,40.36000061035156
2023-11-07,40.77000045776367
2023-11-08,39.95000076293945
2023-11-09,39.93000030517578
2023-11-10,39.849998474121094
2023-11-13,38.72999954223633
2023-11-14,40.34000015258789
2023-11-15,40.619998931884766
2023-11-16,40.18000030517578
2023-11-17,40.13999938964844
2023-11-20,39.45000076293945
2023-11-21,40.38999938964844
2023-11-22,41.63999938964844
2023-11-24,41.47999954223633
2023-11-27,41.349998474121094
2023-11-28,41.130001068115234
2023-11-29,40.63999938964844
2023-11-30,41.0099983215332
2023-12-01,41.72999954223633
2023-12-04,41.619998931884766
2023-12-05,41.47999954223633
2023-12-06,41.470001220703125
2023-12-07,41.47999954223633
2023-12-08,41.290000915527344
2023-12-11,41.7599983215332
2023-12-12,41.11000061035156
2023-12-13,41.959999084472656
2023-12-14,42.650001525878906
2023-12-15,41.75
2023-12-18,42.52000045776367
2023-12-19,43.66999816894531
2023-12-20,42.97999954223633
2023-12-21,43.72999954223633
2023-12-22,43.81999969482422
2023-12-26,43.47999954223633
2023-12-27,43.380001068115234
2023-12-28,43.470001220703125
2023-12-29,43.619998931884766
2024-01-02,43.869998931884766
2024-01-03,43.54999923706055
2024-01-04,42.529998779296875
2024-01-05,42.790000915527344
2024-01-08,42.84000015258789
2024-01-09,42.13999938964844
2024-01-10,42.560001373291016
2024-01-11,41.869998931884766
2024-01-12,41.209999084472656
2024-01-16,40.70000076293945
2024-01-17,40.66999816894531
2024-01-18,40.790000915527344
2024-01-19,41.130001068115234
2024-01-22,41.060001373291016
2024-01-23,41.40999984741211
2024-01-24,41.61000061035156
2024-01-25,42.15999984741211
2024-01-26,42.689998626708984
2024-01-29,42.619998931884766
2024-01-30,41.95000076293945
2024-01-31,41.06999969482422
2024-02-01,41.70000076293945
2024-02-02,41.939998626708984
2024-02-05,41.33000183105469
2024-02-06,42.65999984741211
2024-02-07,42.34000015258789
2024-02-08,42.02000045776367
2024-02-09,42.43000030517578
2024-02-12,43.4900016784668
2024-02-13,41.130001068115234
2024-02-14,42.18000030517578
2024-02-15,42.619998931884766
2024-02-16,43.45000076293945
2024-02-20,43.59000015258789
2024-02-21,43.79999923706055
2024-02-22,44.279998779296875
2024-02-23,44.0099983215332
2024-02-26,43.880001068115234
2024-02-27,44.38999938964844
2024-02-28,47.88999938964844
2024-02-29,47.279998779296875
2024-03-01,48.04999923706055
2024-03-04,48.90999984741211
2024-03-05,50.09000015258789
2024-03-06,50.540000915527344
2024-03-07,50.779998779296875
2024-03-08,50.369998931884766
2024-03-11,51.54999923706055
2024-03-12,50.90999984741211
2024-03-13,52.40999984741211
2024-03-14,52.25
2024-03-15,52.20000076293945
2024-03-18,51.349998474121094
2024-03-19,51.81999969482422
2024-03-20,51.970001220703125
2024-03-21,52.0
2024-03-22,51.41999816894531
2024-03-25,51.22999954223633
2024-03-26,51.08000183105469
2024-03-27,51.91999816894531
2024-03-28,52.779998779296875
2024-04-01,52.27000045776367
2024-04-02,51.86000061035156
2024-04-03,51.849998474121094
2024-04-04,51.400001525878906
2024-04-05,52.060001373291016
2024-04-08,51.58000183105469
2024-04-09,51.959999084472656
2024-04-10,52.459999084472656
2024-04-11,51.88999938964844
2024-04-12,51.310001373291016
2024-04-15,50.88999938964844
2024-04-16,50.25
2024-04-17,49.45000076293945
2024-04-18,49.95000076293945
2024-04-19,50.38999938964844
2024-04-22,50.939998626708984
2024-04-23,51.25
2024-04-24,51.18000030517578
2024-04-25,51.34000015258789
2024-04-26,52.02000045776367
2024-04-29,52.75
2024-04-30,51.540000915527344
2024-05-01,51.060001373291016
2024-05-02,49.38999938964844
2024-05-03,49.650001525878906
2024-05-06,49.380001068115234
2024-05-07,50.06999969482422
2024-05-08,49.689998626708984
2024-05-09,50.34000015258789
2024-05-10,51.0
2024-05-13,51.9900016784668
2024-05-14,52.099998474121094
2024-05-15,52.41999816894531
2024-05-16,52.70000076293945
2024-05-17,51.47999954223633
2024-05-20,51.2400016784668
2024-05-21,52.16999816894531
2024-05-22,52.79999923706055
2024-05-23,52.810001373291016
2024-05-24,54.40999984741211
2024-05-28,52.900001525878906
2024-05-29,52.09000015258789
2024-05-30,53.349998474121094
2024-05-31,54.220001220703125
2024-06-03,53.61000061035156
2024-06-04,53.75
2024-06-05,53.0099983215332
2024-06-06,53.38999938964844
2024-06-07,53.08000183105469
2024-06-10,53.150001525878906
2024-06-11,53.0
2024-06-12,53.189998626708984
2024-06-13,53.689998626708984
2024-06-14,52.130001068115234
2024-06-17,53.13999938964844
2024-06-18,54.54999923706055
2024-06-20,53.84000015258789
2024-06-21,54.150001525878906
2024-06-24,54.0099983215332
2024-06-25,53.95000076293945
2024-06-26,53.689998626708984
2024-06-27,53.04999923706055
2024-06-28,53.720001220703125
2024-07-01,52.68000030517578
2024-07-02,53.25
2024-07-03,52.61000061035156
2024-07-05,52.869998931884766
2024-07-08,52.790000915527344
2024-07-09,52.650001525878906
2024-07-10,52.97999954223633
2024-07-11,54.02000045776367
2024-07-12,54.189998626708984
2024-07-15,53.720001220703125
2024-07-16,55.41999816894531
2024-07-17,54.58000183105469
2024-07-18,54.38999938964844
2024-07-19,53.599998474121094
2024-07-22,53.90999984741211
2024-07-23,53.2400016784668
2024-07-24,53.65999984741211
2024-07-25,53.119998931884766
2024-07-26,54.18000030517578
2024-07-29,54.61000061035156
2024-07-30,55.400001525878906
2024-07-31,55.61000061035156
2024-08-01,56.22999954223633
2024-08-02,56.20000076293945
2024-08-05,54.65999984741211
2024-08-06,55.91999816894531
2024-08-07,55.11000061035156
2024-08-08,55.939998626708984
2024-08-09,56.52000045776367
2024-08-12,55.810001373291016
2024-08-13,55.70000076293945
2024-08-14,55.7599983215332
2024-08-15,55.83000183105469
2024-08-16,55.5
2024-08-19,56.68000030517578
2024-08-20,56.939998626708984
2024-08-21,58.68000030517578
2024-08-22,59.02000045776367
2024-08-23,58.880001068115234
2024-08-26,59.0
2024-08-27,59.369998931884766
2024-08-28,57.779998779296875
2024-08-29,58.599998474121094
2024-08-30,59.099998474121094
2024-09-03,58.79999923706055
2024-09-04,58.95000076293945
2024-09-05,59.119998931884766
2024-09-06,59.20000076293945
2024-09-09,59.43000030517578
2024-09-10,60.2599983215332
2024-09-11,60.72999954223633
2024-09-12,63.18000030517578
2024-09-13,63.439998626708984
2024-09-16,64.36000061035156
2024-09-17,64.87999725341797
2024-09-18,63.16999816894531
2024-09-19,63.220001220703125
2024-09-20,62.720001220703125
2024-09-23,63.45000076293945
2024-09-24,65.44000244140625
2024-09-25,64.0999984741211
2024-09-26,63.939998626708984
2024-09-27,64.0
2024-09-30,65.11000061035156
2024-10-01,65.83000183105469
2024-10-02,65.19999694824219
2024-10-03,65.37999725341797
2024-10-04,66.29000091552734
2024-10-07,66.7699966430664
2024-10-08,67.16999816894531
2024-10-09,66.94999694824219
2024-10-10,66.05000305175781
2024-10-11,66.33000183105469
2024-10-14,66.87999725341797
2024-10-15,66.98999786376953
2024-10-16,66.91999816894531
2024-10-17,65.36000061035156
2024-10-18,64.94999694824219
2024-10-21,64.16000366210938
2024-10-22,63.31999969482422
2024-10-23,63.66999816894531
2024-10-24,63.59000015258789
2024-10-25,63.099998474121094
2024-10-28,62.9900016784668
2024-10-29,62.77000045776367
2024-10-30,62.630001068115234
2024-10-31,57.5099983215332
2024-11-01,58.11000061035156
2024-11-04,60.22999954223633
2024-11-05,61.5099983215332
2024-11-06,61.08000183105469
2024-11-07,62.02000045776367
2024-11-08,61.88999938964844
2024-11-11,62.43000030517578
2024-11-12,61.5
2024-11-13,61.88999938964844
2024-11-14,62.29999923706055
2024-11-15,61.43000030517578
2024-11-18,61.40999984741211
2024-11-19,61.099998474121094
2024-11-20,60.81999969482422
2024-11-21,61.40999984741211
