Date,DD
2022-11-14,70.56999969482422
2022-11-15,70.66999816894531
2022-11-16,69.12999725341797
2022-11-17,69.33999633789062
2022-11-18,69.37999725341797
2022-11-21,69.7699966430664
2022-11-22,71.13999938964844
2022-11-23,71.80999755859375
2022-11-25,71.25
2022-11-28,69.3499984741211
2022-11-29,69.45999908447266
2022-11-30,70.51000213623047
2022-12-01,70.41999816894531
2022-12-02,71.55999755859375
2022-12-05,70.41999816894531
2022-12-06,69.97000122070312
2022-12-07,69.69999694824219
2022-12-08,69.8499984741211
2022-12-09,68.88999938964844
2022-12-12,69.87000274658203
2022-12-13,70.86000061035156
2022-12-14,69.63999938964844
2022-12-15,67.80999755859375
2022-12-16,67.91000366210938
2022-12-19,67.55999755859375
2022-12-20,67.51000213623047
2022-12-21,68.31999969482422
2022-12-22,67.55000305175781
2022-12-23,68.7300033569336
2022-12-27,68.77999877929688
2022-12-28,67.80000305175781
2022-12-29,68.58000183105469
2022-12-30,68.62999725341797
2023-01-03,68.86000061035156
2023-01-04,70.52999877929688
2023-01-05,70.87000274658203
2023-01-06,72.47000122070312
2023-01-09,73.4800033569336
2023-01-10,73.91999816894531
2023-01-11,74.9000015258789
2023-01-12,74.75
2023-01-13,75.19999694824219
2023-01-17,74.33000183105469
2023-01-18,73.18000030517578
2023-01-19,72.80000305175781
2023-01-20,73.97000122070312
2023-01-23,75.30000305175781
2023-01-24,74.94000244140625
2023-01-25,73.52999877929688
2023-01-26,73.7300033569336
2023-01-27,73.55000305175781
2023-01-30,72.6500015258789
2023-01-31,73.94999694824219
2023-02-01,74.13999938964844
2023-02-02,74.54000091552734
2023-02-03,72.9800033569336
2023-02-06,72.36000061035156
2023-02-07,77.79000091552734
2023-02-08,76.9000015258789
2023-02-09,75.76000213623047
2023-02-10,75.80999755859375
2023-02-13,76.37000274658203
2023-02-14,76.45999908447266
2023-02-15,76.33999633789062
2023-02-16,75.47000122070312
2023-02-17,75.08000183105469
2023-02-21,72.95999908447266
2023-02-22,72.91000366210938
2023-02-23,72.83999633789062
2023-02-24,72.91999816894531
2023-02-27,73.02999877929688
2023-02-28,73.02999877929688
2023-03-01,73.66999816894531
2023-03-02,74.91000366210938
2023-03-03,74.6500015258789
2023-03-06,72.80000305175781
2023-03-07,71.12999725341797
2023-03-08,72.0999984741211
2023-03-09,70.81999969482422
2023-03-10,70.33999633789062
2023-03-13,69.25
2023-03-14,70.30000305175781
2023-03-15,67.83999633789062
2023-03-16,69.22000122070312
2023-03-17,67.55000305175781
2023-03-20,68.93000030517578
2023-03-21,69.66999816894531
2023-03-22,68.19999694824219
2023-03-23,68.36000061035156
2023-03-24,68.5999984741211
2023-03-27,68.94000244140625
2023-03-28,69.58000183105469
2023-03-29,70.83000183105469
2023-03-30,70.62999725341797
2023-03-31,71.7699966430664
2023-04-03,71.88999938964844
2023-04-04,70.22000122070312
2023-04-05,70.36000061035156
2023-04-06,69.63999938964844
2023-04-10,69.80999755859375
2023-04-11,70.68000030517578
2023-04-12,70.83000183105469
2023-04-13,71.2699966430664
2023-04-14,70.45999908447266
2023-04-17,71.1500015258789
2023-04-18,71.62999725341797
2023-04-19,71.20999908447266
2023-04-20,70.29000091552734
2023-04-21,69.88999938964844
2023-04-24,70.55000305175781
2023-04-25,67.98999786376953
2023-04-26,67.37000274658203
2023-04-27,68.69999694824219
2023-04-28,69.72000122070312
2023-05-01,69.37999725341797
2023-05-02,65.02999877929688
2023-05-03,64.4000015258789
2023-05-04,64.05999755859375
2023-05-05,65.51000213623047
2023-05-08,64.7699966430664
2023-05-09,64.2699966430664
2023-05-10,64.13999938964844
2023-05-11,63.86000061035156
2023-05-12,63.77000045776367
2023-05-15,65.62000274658203
2023-05-16,65.0
2023-05-17,65.5999984741211
2023-05-18,66.88999938964844
2023-05-19,66.75
2023-05-22,67.08000183105469
2023-05-23,67.38999938964844
2023-05-24,66.2699966430664
2023-05-25,66.52999877929688
2023-05-26,67.5999984741211
2023-05-30,68.72000122070312
2023-05-31,67.19000244140625
2023-06-01,67.44000244140625
2023-06-02,72.37000274658203
2023-06-05,71.56999969482422
2023-06-06,71.04000091552734
2023-06-07,71.02999877929688
2023-06-08,70.44000244140625
2023-06-09,69.66999816894531
2023-06-12,69.72000122070312
2023-06-13,70.7699966430664
2023-06-14,69.94000244140625
2023-06-15,69.70999908447266
2023-06-16,69.41000366210938
2023-06-20,68.69999694824219
2023-06-21,68.41999816894531
2023-06-22,67.83999633789062
2023-06-23,67.77999877929688
2023-06-26,67.80000305175781
2023-06-27,69.19999694824219
2023-06-28,69.66999816894531
2023-06-29,70.86000061035156
2023-06-30,71.44000244140625
2023-07-03,71.56999969482422
2023-07-05,69.79000091552734
2023-07-06,69.56999969482422
2023-07-07,70.41000366210938
2023-07-10,70.31999969482422
2023-07-11,71.33999633789062
2023-07-12,72.62999725341797
2023-07-13,73.19999694824219
2023-07-14,72.61000061035156
2023-07-17,72.58000183105469
2023-07-18,74.55000305175781
2023-07-19,75.16000366210938
2023-07-20,75.41999816894531
2023-07-21,75.12999725341797
2023-07-24,75.48999786376953
2023-07-25,76.80000305175781
2023-07-26,76.62999725341797
2023-07-27,77.80999755859375
2023-07-28,77.30000305175781
2023-07-31,77.62999725341797
2023-08-01,77.04000091552734
2023-08-02,76.37999725341797
2023-08-03,77.12999725341797
2023-08-04,77.02999877929688
2023-08-07,78.08000183105469
2023-08-08,77.58999633789062
2023-08-09,76.37999725341797
2023-08-10,76.13999938964844
2023-08-11,76.31999969482422
2023-08-14,76.69000244140625
2023-08-15,75.25
2023-08-16,74.76000213623047
2023-08-17,74.83000183105469
2023-08-18,75.4000015258789
2023-08-21,74.80000305175781
2023-08-22,73.88999938964844
2023-08-23,74.5199966430664
2023-08-24,74.25
2023-08-25,74.63999938964844
2023-08-28,75.48999786376953
2023-08-29,76.70999908447266
2023-08-30,76.98999786376953
2023-08-31,76.88999938964844
2023-09-01,77.97000122070312
2023-09-05,75.38999938964844
2023-09-06,75.95999908447266
2023-09-07,75.55999755859375
2023-09-08,75.41000366210938
2023-09-11,75.43000030517578
2023-09-12,75.19000244140625
2023-09-13,74.18000030517578
2023-09-14,75.16999816894531
2023-09-15,74.55999755859375
2023-09-18,74.77999877929688
2023-09-19,74.47000122070312
2023-09-20,74.0
2023-09-21,72.86000061035156
2023-09-22,72.83999633789062
2023-09-25,73.36000061035156
2023-09-26,72.77999877929688
2023-09-27,73.47000122070312
2023-09-28,74.54000091552734
2023-09-29,74.58999633789062
2023-10-02,73.31999969482422
2023-10-03,73.48999786376953
2023-10-04,73.68000030517578
2023-10-05,73.6500015258789
2023-10-06,75.30000305175781
2023-10-09,75.2699966430664
2023-10-10,76.2300033569336
2023-10-11,76.41999816894531
2023-10-12,75.87000274658203
2023-10-13,75.38999938964844
2023-10-16,75.29000091552734
2023-10-17,75.66999816894531
2023-10-18,74.22000122070312
2023-10-19,73.9800033569336
2023-10-20,73.01000213623047
2023-10-23,72.27999877929688
2023-10-24,72.80000305175781
2023-10-25,71.63999938964844
2023-10-26,72.22000122070312
2023-10-27,72.1500015258789
2023-10-30,72.88999938964844
2023-10-31,72.87999725341797
2023-11-01,66.91999816894531
2023-11-02,68.12999725341797
2023-11-03,69.66999816894531
2023-11-06,69.54000091552734
2023-11-07,68.43000030517578
2023-11-08,68.41000366210938
2023-11-09,67.83000183105469
2023-11-10,68.73999786376953
2023-11-13,68.52999877929688
2023-11-14,70.37999725341797
2023-11-15,70.87000274658203
2023-11-16,70.58999633789062
2023-11-17,71.22000122070312
2023-11-20,71.36000061035156
2023-11-21,70.8499984741211
2023-11-22,71.30999755859375
2023-11-24,71.5199966430664
2023-11-27,71.22000122070312
2023-11-28,71.29000091552734
2023-11-29,71.44000244140625
2023-11-30,71.54000091552734
2023-12-01,72.41000366210938
2023-12-04,71.76000213623047
2023-12-05,70.87999725341797
2023-12-06,70.62999725341797
2023-12-07,70.72000122070312
2023-12-08,70.88999938964844
2023-12-11,71.37999725341797
2023-12-12,70.91000366210938
2023-12-13,71.88999938964844
2023-12-14,73.41999816894531
2023-12-15,73.2300033569336
2023-12-18,73.58999633789062
2023-12-19,74.12000274658203
2023-12-20,73.2699966430664
2023-12-21,74.36000061035156
2023-12-22,75.52999877929688
2023-12-26,76.51000213623047
2023-12-27,76.93000030517578
2023-12-28,77.04000091552734
2023-12-29,76.93000030517578
2024-01-02,77.51000213623047
2024-01-03,77.0199966430664
2024-01-04,76.55999755859375
2024-01-05,76.69000244140625
2024-01-08,76.66999816894531
2024-01-09,76.30999755859375
2024-01-10,76.18000030517578
2024-01-11,75.76000213623047
2024-01-12,75.52999877929688
2024-01-16,73.72000122070312
2024-01-17,73.08000183105469
2024-01-18,73.33999633789062
2024-01-19,73.68000030517578
2024-01-22,74.38999938964844
2024-01-23,74.69000244140625
2024-01-24,64.19999694824219
2024-01-25,64.11000061035156
2024-01-26,64.66999816894531
2024-01-29,63.5099983215332
2024-01-30,62.95000076293945
2024-01-31,61.79999923706055
2024-02-01,61.959999084472656
2024-02-02,62.36000061035156
2024-02-05,61.209999084472656
2024-02-06,65.73999786376953
2024-02-07,66.4800033569336
2024-02-08,67.0999984741211
2024-02-09,67.68000030517578
2024-02-12,68.47000122070312
2024-02-13,66.83999633789062
2024-02-14,67.6500015258789
2024-02-15,68.44999694824219
2024-02-16,68.44999694824219
2024-02-20,67.97000122070312
2024-02-21,69.05999755859375
2024-02-22,69.93000030517578
2024-02-23,69.95999908447266
2024-02-26,69.91000366210938
2024-02-27,69.5999984741211
2024-02-28,69.62999725341797
2024-02-29,69.19000244140625
2024-03-01,69.55999755859375
2024-03-04,69.63999938964844
2024-03-05,69.0
2024-03-06,70.27999877929688
2024-03-07,71.19000244140625
2024-03-08,71.4000015258789
2024-03-11,72.1500015258789
2024-03-12,72.04000091552734
2024-03-13,73.77999877929688
2024-03-14,73.80999755859375
2024-03-15,73.43000030517578
2024-03-18,73.5199966430664
2024-03-19,73.72000122070312
2024-03-20,74.51000213623047
2024-03-21,75.05999755859375
2024-03-22,75.73999786376953
2024-03-25,75.94000244140625
2024-03-26,75.54000091552734
2024-03-27,76.5
2024-03-28,76.66999816894531
2024-04-01,77.19999694824219
2024-04-02,76.83000183105469
2024-04-03,77.12000274658203
2024-04-04,75.75
2024-04-05,75.52999877929688
2024-04-08,76.27999877929688
2024-04-09,77.27999877929688
2024-04-10,76.19000244140625
2024-04-11,76.23999786376953
2024-04-12,73.80000305175781
2024-04-15,73.44000244140625
2024-04-16,72.56999969482422
2024-04-17,73.08999633789062
2024-04-18,73.52999877929688
2024-04-19,73.88999938964844
2024-04-22,73.91000366210938
2024-04-23,73.80000305175781
2024-04-24,73.95999908447266
2024-04-25,73.5
2024-04-26,73.70999908447266
2024-04-29,73.9000015258789
2024-04-30,72.5
2024-05-01,78.30999755859375
2024-05-02,77.75
2024-05-03,77.66999816894531
2024-05-06,78.52999877929688
2024-05-07,79.29000091552734
2024-05-08,78.19999694824219
2024-05-09,78.80000305175781
2024-05-10,78.76000213623047
2024-05-13,78.87000274658203
2024-05-14,78.3499984741211
2024-05-15,78.22000122070312
2024-05-16,77.56999969482422
2024-05-17,79.91000366210938
2024-05-20,79.87000274658203
2024-05-21,79.5199966430664
2024-05-22,78.55000305175781
2024-05-23,78.93000030517578
2024-05-24,81.12000274658203
2024-05-28,82.08999633789062
2024-05-29,81.2699966430664
2024-05-30,81.81999969482422
2024-05-31,82.16000366210938
2024-06-03,80.62999725341797
2024-06-04,80.33999633789062
2024-06-05,80.62000274658203
2024-06-06,80.25
2024-06-07,80.01000213623047
2024-06-10,79.87999725341797
2024-06-11,79.66000366210938
2024-06-12,80.52999877929688
2024-06-13,80.08000183105469
2024-06-14,79.66000366210938
2024-06-17,80.41999816894531
2024-06-18,80.72000122070312
2024-06-20,79.87000274658203
2024-06-21,79.83000183105469
2024-06-24,81.08000183105469
2024-06-25,80.45999908447266
2024-06-26,80.02999877929688
2024-06-27,79.9800033569336
2024-06-28,80.48999786376953
2024-07-01,79.2699966430664
2024-07-02,79.36000061035156
2024-07-03,79.19000244140625
2024-07-05,78.98999786376953
2024-07-08,79.47000122070312
2024-07-09,78.52999877929688
2024-07-10,79.56999969482422
2024-07-11,80.70999908447266
2024-07-12,80.87999725341797
2024-07-15,80.19999694824219
2024-07-16,82.20999908447266
2024-07-17,81.93000030517578
2024-07-18,80.3499984741211
2024-07-19,79.63999938964844
2024-07-22,80.31999969482422
2024-07-23,80.18000030517578
2024-07-24,79.58999633789062
2024-07-25,79.02999877929688
2024-07-26,80.18000030517578
2024-07-29,80.91000366210938
2024-07-30,80.41000366210938
2024-07-31,83.69999694824219
2024-08-01,82.66000366210938
2024-08-02,79.12000274658203
2024-08-05,77.83999633789062
2024-08-06,78.05000305175781
2024-08-07,77.22000122070312
2024-08-08,78.5199966430664
2024-08-09,78.52999877929688
2024-08-12,78.33000183105469
2024-08-13,78.83000183105469
2024-08-14,78.75
2024-08-15,80.27999877929688
2024-08-16,80.18000030517578
2024-08-19,80.13999938964844
2024-08-20,79.26000213623047
2024-08-21,80.30999755859375
2024-08-22,80.29000091552734
2024-08-23,81.0999984741211
2024-08-26,81.63999938964844
2024-08-27,82.48999786376953
2024-08-28,82.52999877929688
2024-08-29,83.41999816894531
2024-08-30,84.25
2024-09-03,82.12000274658203
2024-09-04,81.69999694824219
2024-09-05,81.37999725341797
2024-09-06,79.13999938964844
2024-09-09,79.55999755859375
2024-09-10,79.51000213623047
2024-09-11,79.91000366210938
2024-09-12,80.41000366210938
2024-09-13,81.41999816894531
2024-09-16,82.0
2024-09-17,82.86000061035156
2024-09-18,82.83999633789062
2024-09-19,83.18000030517578
2024-09-20,83.33999633789062
2024-09-23,84.11000061035156
2024-09-24,87.11000061035156
2024-09-25,85.94000244140625
2024-09-26,89.19000244140625
2024-09-27,89.54000091552734
2024-09-30,89.11000061035156
2024-10-01,87.91999816894531
2024-10-02,88.05000305175781
2024-10-03,87.13999938964844
2024-10-04,87.54000091552734
2024-10-07,85.94000244140625
2024-10-08,84.4800033569336
2024-10-09,85.63999938964844
2024-10-10,86.30999755859375
2024-10-11,86.52999877929688
2024-10-14,86.8499984741211
2024-10-15,84.70999908447266
2024-10-16,85.29000091552734
2024-10-17,85.23999786376953
2024-10-18,85.08999633789062
2024-10-21,84.87000274658203
2024-10-22,84.88999938964844
2024-10-23,84.38999938964844
2024-10-24,84.2300033569336
2024-10-25,83.30000305175781
2024-10-28,83.91000366210938
2024-10-29,83.44000244140625
2024-10-30,83.2699966430664
2024-10-31,82.98999786376953
2024-11-01,82.5
2024-11-04,81.8499984741211
2024-11-05,85.66999816894531
2024-11-06,84.33000183105469
2024-11-07,86.58999633789062
2024-11-08,84.16999816894531
2024-11-11,83.62999725341797
2024-11-12,82.29000091552734
2024-11-13,83.4000015258789
2024-11-14,83.08000183105469
2024-11-15,81.8499984741211
2024-11-18,81.88999938964844
2024-11-19,81.36000061035156
2024-11-20,81.8499984741211
2024-11-21,82.75
