Date,SLB
2023-01-04,51.70000076293945
2023-01-05,52.66999816894531
2023-01-06,54.5
2023-01-09,55.63999938964844
2023-01-10,55.959999084472656
2023-01-11,56.31999969482422
2023-01-12,58.0
2023-01-13,58.279998779296875
2023-01-17,58.459999084472656
2023-01-18,57.130001068115234
2023-01-19,57.380001068115234
2023-01-20,57.349998474121094
2023-01-23,55.86000061035156
2023-01-24,55.470001220703125
2023-01-25,56.25
2023-01-26,57.470001220703125
2023-01-27,56.970001220703125
2023-01-30,56.34000015258789
2023-01-31,56.97999954223633
2023-02-01,55.70000076293945
2023-02-02,52.290000915527344
2023-02-03,52.63999938964844
2023-02-06,53.09000015258789
2023-02-07,53.88999938964844
2023-02-08,54.709999084472656
2023-02-09,53.84000015258789
2023-02-10,56.36000061035156
2023-02-13,57.310001373291016
2023-02-14,56.81999969482422
2023-02-15,55.9900016784668
2023-02-16,55.779998779296875
2023-02-17,53.34000015258789
2023-02-21,53.400001525878906
2023-02-22,52.40999984741211
2023-02-23,53.31999969482422
2023-02-24,53.91999816894531
2023-02-27,54.400001525878906
2023-02-28,53.209999084472656
2023-03-01,54.88999938964844
2023-03-02,55.29999923706055
2023-03-03,55.9900016784668
2023-03-06,55.349998474121094
2023-03-07,54.040000915527344
2023-03-08,53.540000915527344
2023-03-09,52.189998626708984
2023-03-10,51.0
2023-03-13,48.84000015258789
2023-03-14,49.36000061035156
2023-03-15,45.31999969482422
2023-03-16,46.18000030517578
2023-03-17,44.68000030517578
2023-03-20,46.220001220703125
2023-03-21,48.279998779296875
2023-03-22,47.400001525878906
2023-03-23,45.47999954223633
2023-03-24,44.56999969482422
2023-03-27,46.77000045776367
2023-03-28,47.63999938964844
2023-03-29,48.70000076293945
2023-03-30,48.7400016784668
2023-03-31,49.099998474121094
2023-04-03,52.33000183105469
2023-04-04,50.459999084472656
2023-04-05,50.70000076293945
2023-04-06,49.619998931884766
2023-04-10,50.040000915527344
2023-04-11,51.13999938964844
2023-04-12,51.97999954223633
2023-04-13,51.88999938964844
2023-04-14,52.47999954223633
2023-04-17,52.060001373291016
2023-04-18,52.16999816894531
2023-04-19,52.630001068115234
2023-04-20,51.970001220703125
2023-04-21,49.79999923706055
2023-04-24,50.220001220703125
2023-04-25,48.959999084472656
2023-04-26,47.779998779296875
2023-04-27,47.959999084472656
2023-04-28,49.349998474121094
2023-05-01,49.150001525878906
2023-05-02,46.18000030517578
2023-05-03,45.27000045776367
2023-05-04,45.06999969482422
2023-05-05,45.75
2023-05-08,46.61000061035156
2023-05-09,47.16999816894531
2023-05-10,45.86000061035156
2023-05-11,44.13999938964844
2023-05-12,44.06999969482422
2023-05-15,44.599998474121094
2023-05-16,43.25
2023-05-17,44.5
2023-05-18,44.849998474121094
2023-05-19,45.27000045776367
2023-05-22,46.0
2023-05-23,46.060001373291016
2023-05-24,46.22999954223633
2023-05-25,45.15999984741211
2023-05-26,44.47999954223633
2023-05-30,44.310001373291016
2023-05-31,42.83000183105469
2023-06-01,44.97999954223633
2023-06-02,46.77000045776367
2023-06-05,46.220001220703125
2023-06-06,46.95000076293945
2023-06-07,48.130001068115234
2023-06-08,47.45000076293945
2023-06-09,47.529998779296875
2023-06-12,47.02000045776367
2023-06-13,47.959999084472656
2023-06-14,47.27000045776367
2023-06-15,47.900001525878906
2023-06-16,47.779998779296875
2023-06-20,47.2599983215332
2023-06-21,47.7599983215332
2023-06-22,46.84000015258789
2023-06-23,46.59000015258789
2023-06-26,47.36000061035156
2023-06-27,48.13999938964844
2023-06-28,48.59000015258789
2023-06-29,48.470001220703125
2023-06-30,49.119998931884766
2023-07-03,49.470001220703125
2023-07-05,49.29999923706055
2023-07-06,49.119998931884766
2023-07-07,53.349998474121094
2023-07-10,53.619998931884766
2023-07-11,56.04999923706055
2023-07-12,56.68000030517578
2023-07-13,57.41999816894531
2023-07-14,57.130001068115234
2023-07-17,56.5099983215332
2023-07-18,56.97999954223633
2023-07-19,57.36000061035156
2023-07-20,57.2599983215332
2023-07-21,56.0099983215332
2023-07-24,57.02000045776367
2023-07-25,57.880001068115234
2023-07-26,57.66999816894531
2023-07-27,57.02000045776367
2023-07-28,57.150001525878906
2023-07-31,58.34000015258789
2023-08-01,57.61000061035156
2023-08-02,57.470001220703125
2023-08-03,57.97999954223633
2023-08-04,57.66999816894531
2023-08-07,57.970001220703125
2023-08-08,58.5099983215332
2023-08-09,59.5099983215332
2023-08-10,58.91999816894531
2023-08-11,59.650001525878906
2023-08-14,59.52000045776367
2023-08-15,58.33000183105469
2023-08-16,57.77000045776367
2023-08-17,57.88999938964844
2023-08-18,58.029998779296875
2023-08-21,57.439998626708984
2023-08-22,56.40999984741211
2023-08-23,57.88999938964844
2023-08-24,56.790000915527344
2023-08-25,56.459999084472656
2023-08-28,57.83000183105469
2023-08-29,58.220001220703125
2023-08-30,59.0
2023-08-31,58.959999084472656
2023-09-01,60.119998931884766
2023-09-05,60.209999084472656
2023-09-06,61.0
2023-09-07,60.83000183105469
2023-09-08,60.16999816894531
2023-09-11,60.77000045776367
2023-09-12,62.099998474121094
2023-09-13,60.619998931884766
2023-09-14,61.599998474121094
2023-09-15,60.58000183105469
2023-09-18,61.209999084472656
2023-09-19,60.43000030517578
2023-09-20,59.790000915527344
2023-09-21,58.81999969482422
2023-09-22,59.040000915527344
2023-09-25,59.84000015258789
2023-09-26,59.130001068115234
2023-09-27,60.79999923706055
2023-09-28,60.939998626708984
2023-09-29,58.29999923706055
2023-10-02,57.939998626708984
2023-10-03,58.61000061035156
2023-10-04,55.83000183105469
2023-10-05,55.400001525878906
2023-10-06,55.70000076293945
2023-10-09,58.2400016784668
2023-10-10,58.619998931884766
2023-10-11,58.7599983215332
2023-10-12,58.369998931884766
2023-10-13,58.959999084472656
2023-10-16,59.45000076293945
2023-10-17,60.2400016784668
2023-10-18,60.59000015258789
2023-10-19,59.970001220703125
2023-10-20,58.209999084472656
2023-10-23,58.84000015258789
2023-10-24,57.0
2023-10-25,56.619998931884766
2023-10-26,55.869998931884766
2023-10-27,55.83000183105469
2023-10-30,56.400001525878906
2023-10-31,55.65999984741211
2023-11-01,55.86000061035156
2023-11-02,57.36000061035156
2023-11-03,56.869998931884766
2023-11-06,56.47999954223633
2023-11-07,53.33000183105469
2023-11-08,52.93000030517578
2023-11-09,52.7400016784668
2023-11-10,53.29999923706055
2023-11-13,54.0
2023-11-14,54.349998474121094
2023-11-15,53.68000030517578
2023-11-16,52.11000061035156
2023-11-17,52.849998474121094
2023-11-20,52.7400016784668
2023-11-21,52.720001220703125
2023-11-22,52.52000045776367
2023-11-24,52.599998474121094
2023-11-27,52.54999923706055
2023-11-28,52.310001373291016
2023-11-29,51.869998931884766
2023-11-30,52.040000915527344
2023-12-01,52.38999938964844
2023-12-04,52.029998779296875
2023-12-05,50.61000061035156
2023-12-06,49.130001068115234
2023-12-07,48.459999084472656
2023-12-08,48.79999923706055
2023-12-11,49.150001525878906
2023-12-12,49.040000915527344
2023-12-13,49.189998626708984
2023-12-14,52.41999816894531
2023-12-15,52.189998626708984
2023-12-18,52.279998779296875
2023-12-19,52.97999954223633
2023-12-20,52.54999923706055
2023-12-21,52.58000183105469
2023-12-22,53.08000183105469
2023-12-26,53.68000030517578
2023-12-27,53.029998779296875
2023-12-28,52.2400016784668
2023-12-29,52.040000915527344
2024-01-02,51.97999954223633
2024-01-03,52.650001525878906
2024-01-04,51.689998626708984
2024-01-05,51.86000061035156
2024-01-08,50.31999969482422
2024-01-09,48.560001373291016
2024-01-10,48.45000076293945
2024-01-11,48.79999923706055
2024-01-12,49.95000076293945
2024-01-16,48.29999923706055
2024-01-17,47.88999938964844
2024-01-18,48.560001373291016
2024-01-19,49.63999938964844
2024-01-22,50.68000030517578
2024-01-23,50.41999816894531
2024-01-24,51.66999816894531
2024-01-25,52.470001220703125
2024-01-26,52.91999816894531
2024-01-29,53.20000076293945
2024-01-30,49.349998474121094
2024-01-31,48.70000076293945
2024-02-01,49.0
2024-02-02,49.0
2024-02-05,48.54999923706055
2024-02-06,48.0099983215332
2024-02-07,47.45000076293945
2024-02-08,47.790000915527344
2024-02-09,47.08000183105469
2024-02-12,48.13999938964844
2024-02-13,47.58000183105469
2024-02-14,47.75
2024-02-15,48.58000183105469
2024-02-16,48.56999969482422
2024-02-20,48.52000045776367
2024-02-21,49.209999084472656
2024-02-22,49.2599983215332
2024-02-23,48.81999969482422
2024-02-26,48.560001373291016
2024-02-27,48.459999084472656
2024-02-28,48.15999984741211
2024-02-29,48.33000183105469
2024-03-01,49.349998474121094
2024-03-04,49.41999816894531
2024-03-05,49.65999984741211
2024-03-06,50.029998779296875
2024-03-07,50.779998779296875
2024-03-08,50.400001525878906
2024-03-11,51.529998779296875
2024-03-12,51.56999969482422
2024-03-13,52.56999969482422
2024-03-14,53.22999954223633
2024-03-15,52.869998931884766
2024-03-18,53.43000030517578
2024-03-19,54.47999954223633
2024-03-20,54.400001525878906
2024-03-21,54.439998626708984
2024-03-22,53.9900016784668
2024-03-25,54.310001373291016
2024-03-26,54.06999969482422
2024-03-27,54.900001525878906
2024-03-28,54.810001373291016
2024-04-01,55.220001220703125
2024-04-02,54.68000030517578
2024-04-03,54.86000061035156
2024-04-04,54.27000045776367
2024-04-05,55.029998779296875
2024-04-08,54.040000915527344
2024-04-09,54.16999816894531
2024-04-10,54.20000076293945
2024-04-11,54.0
2024-04-12,52.0
2024-04-15,51.66999816894531
2024-04-16,51.40999984741211
2024-04-17,50.810001373291016
2024-04-18,50.939998626708984
2024-04-19,49.849998474121094
2024-04-22,49.5099983215332
2024-04-23,49.54999923706055
2024-04-24,49.11000061035156
2024-04-25,49.439998626708984
2024-04-26,49.20000076293945
2024-04-29,49.209999084472656
2024-04-30,47.47999954223633
2024-05-01,47.15999984741211
2024-05-02,47.58000183105469
2024-05-03,47.65999984741211
2024-05-06,47.959999084472656
2024-05-07,48.16999816894531
2024-05-08,47.86000061035156
2024-05-09,48.47999954223633
2024-05-10,48.5
2024-05-13,48.75
2024-05-14,48.619998931884766
2024-05-15,48.310001373291016
2024-05-16,48.41999816894531
2024-05-17,48.59000015258789
2024-05-20,48.22999954223633
2024-05-21,48.290000915527344
2024-05-22,46.47999954223633
2024-05-23,46.31999969482422
2024-05-24,46.2400016784668
2024-05-28,46.529998779296875
2024-05-29,45.63999938964844
2024-05-30,45.59000015258789
2024-05-31,45.88999938964844
2024-06-03,44.06999969482422
2024-06-04,43.40999984741211
2024-06-05,43.20000076293945
2024-06-06,43.65999984741211
2024-06-07,44.54999923706055
2024-06-10,44.97999954223633
2024-06-11,44.959999084472656
2024-06-12,44.709999084472656
2024-06-13,43.810001373291016
2024-06-14,43.0
2024-06-17,43.630001068115234
2024-06-18,44.439998626708984
2024-06-20,45.459999084472656
2024-06-21,45.65999984741211
2024-06-24,47.47999954223633
2024-06-25,47.52000045776367
2024-06-26,46.22999954223633
2024-06-27,47.0099983215332
2024-06-28,47.18000030517578
2024-07-01,46.58000183105469
2024-07-02,46.689998626708984
2024-07-03,47.310001373291016
2024-07-05,46.13999938964844
2024-07-08,46.2400016784668
2024-07-09,45.20000076293945
2024-07-10,45.279998779296875
2024-07-11,46.189998626708984
2024-07-12,46.41999816894531
2024-07-15,47.959999084472656
2024-07-16,48.720001220703125
2024-07-17,48.900001525878906
2024-07-18,48.720001220703125
2024-07-19,49.66999816894531
2024-07-22,49.439998626708984
2024-07-23,49.04999923706055
2024-07-24,48.029998779296875
2024-07-25,48.22999954223633
2024-07-26,48.83000183105469
2024-07-29,47.86000061035156
2024-07-30,47.61000061035156
2024-07-31,48.290000915527344
2024-08-01,46.65999984741211
2024-08-02,44.93000030517578
2024-08-05,43.77000045776367
2024-08-06,43.400001525878906
2024-08-07,42.86000061035156
2024-08-08,43.689998626708984
2024-08-09,43.54999923706055
2024-08-12,43.900001525878906
2024-08-13,43.77000045776367
2024-08-14,43.779998779296875
2024-08-15,45.040000915527344
2024-08-16,44.779998779296875
2024-08-19,45.36000061035156
2024-08-20,44.029998779296875
2024-08-21,44.20000076293945
2024-08-22,44.119998931884766
2024-08-23,45.119998931884766
2024-08-26,45.599998474121094
2024-08-27,45.040000915527344
2024-08-28,43.7400016784668
2024-08-29,44.18000030517578
2024-08-30,43.9900016784668
2024-09-03,42.290000915527344
2024-09-04,41.31999969482422
2024-09-05,41.220001220703125
2024-09-06,40.619998931884766
2024-09-09,40.40999984741211
2024-09-10,39.59000015258789
2024-09-11,39.56999969482422
2024-09-12,39.79999923706055
2024-09-13,39.959999084472656
2024-09-16,40.400001525878906
2024-09-17,41.5
2024-09-18,41.41999816894531
2024-09-19,42.75
2024-09-20,42.40999984741211
2024-09-23,42.900001525878906
2024-09-24,42.97999954223633
2024-09-25,41.810001373291016
2024-09-26,41.16999816894531
2024-09-27,42.290000915527344
2024-09-30,41.95000076293945
2024-10-01,43.13999938964844
2024-10-02,43.939998626708984
2024-10-03,44.88999938964844
2024-10-04,45.459999084472656
2024-10-07,45.59000015258789
2024-10-08,44.13999938964844
2024-10-09,44.209999084472656
2024-10-10,44.599998474121094
2024-10-11,44.779998779296875
2024-10-14,44.70000076293945
2024-10-15,42.95000076293945
2024-10-16,43.68000030517578
2024-10-17,43.9900016784668
2024-10-18,41.91999816894531
2024-10-21,42.43000030517578
2024-10-22,41.93000030517578
2024-10-23,42.130001068115234
2024-10-24,41.25
2024-10-25,41.7400016784668
2024-10-28,41.38999938964844
2024-10-29,40.43000030517578
2024-10-30,40.150001525878906
2024-10-31,40.06999969482422
2024-11-01,39.7599983215332
2024-11-04,40.31999969482422
2024-11-05,40.54999923706055
2024-11-06,43.77000045776367
2024-11-07,43.2400016784668
2024-11-08,43.18000030517578
2024-11-11,44.290000915527344
2024-11-12,44.33000183105469
2024-11-13,43.59000015258789
2024-11-14,43.45000076293945
2024-11-15,43.18000030517578
2024-11-18,43.4900016784668
2024-11-19,43.099998474121094
2024-11-20,43.529998779296875
2024-11-21,44.060001373291016
