Date,URI
2023-03-13,408.1499938964844
2023-03-14,416.0899963378906
2023-03-15,393.82000732421875
2023-03-16,397.1600036621094
2023-03-17,370.0899963378906
2023-03-20,378.45001220703125
2023-03-21,398.2900085449219
2023-03-22,389.2099914550781
2023-03-23,382.17999267578125
2023-03-24,370.7799987792969
2023-03-27,372.8299865722656
2023-03-28,374.9700012207031
2023-03-29,384.1099853515625
2023-03-30,386.20001220703125
2023-03-31,395.760009765625
2023-04-03,389.07000732421875
2023-04-04,359.1300048828125
2023-04-05,351.2699890136719
2023-04-06,355.2699890136719
2023-04-10,364.9200134277344
2023-04-11,370.54998779296875
2023-04-12,376.07000732421875
2023-04-13,373.3399963378906
2023-04-14,378.04998779296875
2023-04-17,383.5199890136719
2023-04-18,387.2799987792969
2023-04-19,378.57000732421875
2023-04-20,375.4800109863281
2023-04-21,372.6600036621094
2023-04-24,383.6099853515625
2023-04-25,377.6400146484375
2023-04-26,375.010009765625
2023-04-27,357.6600036621094
2023-04-28,361.1099853515625
2023-05-01,361.6400146484375
2023-05-02,355.4200134277344
2023-05-03,350.2300109863281
2023-05-04,328.3800048828125
2023-05-05,342.04998779296875
2023-05-08,340.8900146484375
2023-05-09,340.6700134277344
2023-05-10,336.04998779296875
2023-05-11,334.0799865722656
2023-05-12,331.6600036621094
2023-05-15,336.92999267578125
2023-05-16,326.5299987792969
2023-05-17,340.2200012207031
2023-05-18,344.6400146484375
2023-05-19,349.0199890136719
2023-05-22,346.2099914550781
2023-05-23,343.6199951171875
2023-05-24,333.8399963378906
2023-05-25,341.5299987792969
2023-05-26,350.9700012207031
2023-05-30,346.5199890136719
2023-05-31,333.7900085449219
2023-06-01,339.2900085449219
2023-06-02,361.6000061035156
2023-06-05,357.6300048828125
2023-06-06,371.1600036621094
2023-06-07,387.5299987792969
2023-06-08,389.6099853515625
2023-06-09,389.0199890136719
2023-06-12,390.57000732421875
2023-06-13,410.0899963378906
2023-06-14,405.9800109863281
2023-06-15,409.9599914550781
2023-06-16,403.0899963378906
2023-06-20,407.010009765625
2023-06-21,414.05999755859375
2023-06-22,402.4700012207031
2023-06-23,404.3800048828125
2023-06-26,412.7799987792969
2023-06-27,423.2699890136719
2023-06-28,430.3699951171875
2023-06-29,435.6300048828125
2023-06-30,445.3699951171875
2023-07-03,448.6300048828125
2023-07-05,441.6300048828125
2023-07-06,428.2799987792969
2023-07-07,433.57000732421875
2023-07-10,444.9700012207031
2023-07-11,457.32000732421875
2023-07-12,467.1700134277344
2023-07-13,458.42999267578125
2023-07-14,445.45001220703125
2023-07-17,451.489990234375
2023-07-18,464.5
2023-07-19,460.489990234375
2023-07-20,458.739990234375
2023-07-21,450.42999267578125
2023-07-24,450.2099914550781
2023-07-25,450.2200012207031
2023-07-26,445.0
2023-07-27,441.1199951171875
2023-07-28,446.07000732421875
2023-07-31,464.67999267578125
2023-08-01,474.0
2023-08-02,468.1600036621094
2023-08-03,465.0
2023-08-04,465.80999755859375
2023-08-07,486.55999755859375
2023-08-08,480.54998779296875
2023-08-09,478.7300109863281
2023-08-10,482.30999755859375
2023-08-11,488.20001220703125
2023-08-14,487.3800048828125
2023-08-15,481.54998779296875
2023-08-16,464.1199951171875
2023-08-17,452.70001220703125
2023-08-18,451.4100036621094
2023-08-21,452.4800109863281
2023-08-22,441.6300048828125
2023-08-23,448.7799987792969
2023-08-24,445.7099914550781
2023-08-25,449.1199951171875
2023-08-28,457.1000061035156
2023-08-29,474.6000061035156
2023-08-30,477.4100036621094
2023-08-31,476.5400085449219
2023-09-01,491.1700134277344
2023-09-05,470.6199951171875
2023-09-06,475.05999755859375
2023-09-07,467.30999755859375
2023-09-08,463.7699890136719
2023-09-11,458.67999267578125
2023-09-12,457.1499938964844
2023-09-13,447.3399963378906
2023-09-14,453.32000732421875
2023-09-15,452.010009765625
2023-09-18,453.6199951171875
2023-09-19,451.04998779296875
2023-09-20,448.0299987792969
2023-09-21,435.739990234375
2023-09-22,433.2900085449219
2023-09-25,443.82000732421875
2023-09-26,437.69000244140625
2023-09-27,446.2200012207031
2023-09-28,448.2200012207031
2023-09-29,444.57000732421875
2023-10-02,437.3699951171875
2023-10-03,425.9599914550781
2023-10-04,424.1499938964844
2023-10-05,420.92999267578125
2023-10-06,433.29998779296875
2023-10-09,437.1400146484375
2023-10-10,448.8699951171875
2023-10-11,454.07000732421875
2023-10-12,444.4599914550781
2023-10-13,433.04998779296875
2023-10-16,441.07000732421875
2023-10-17,453.0400085449219
2023-10-18,429.3399963378906
2023-10-19,411.19000244140625
2023-10-20,406.3999938964844
2023-10-23,408.8800048828125
2023-10-24,406.3500061035156
2023-10-25,399.1499938964844
2023-10-26,403.7699890136719
2023-10-27,399.0199890136719
2023-10-30,410.95001220703125
2023-10-31,406.2699890136719
2023-11-01,409.4800109863281
2023-11-02,432.95001220703125
2023-11-03,451.510009765625
2023-11-06,438.5400085449219
2023-11-07,440.3599853515625
2023-11-08,436.55999755859375
2023-11-09,437.4800109863281
2023-11-10,456.5299987792969
2023-11-13,462.5299987792969
2023-11-14,477.69000244140625
2023-11-15,479.510009765625
2023-11-16,474.3599853515625
2023-11-17,480.9800109863281
2023-11-20,471.79998779296875
2023-11-21,466.2300109863281
2023-11-22,463.4200134277344
2023-11-24,467.30999755859375
2023-11-27,464.19000244140625
2023-11-28,455.8800048828125
2023-11-29,476.2200012207031
2023-11-30,476.0199890136719
2023-12-01,501.8299865722656
2023-12-04,490.0899963378906
2023-12-05,475.5
2023-12-06,476.44000244140625
2023-12-07,484.0199890136719
2023-12-08,495.05999755859375
2023-12-11,505.1400146484375
2023-12-12,509.5799865722656
2023-12-13,530.1599731445312
2023-12-14,569.4299926757812
2023-12-15,571.739990234375
2023-12-18,568.22998046875
2023-12-19,574.2000122070312
2023-12-20,558.27001953125
2023-12-21,570.9500122070312
2023-12-22,570.510009765625
2023-12-26,580.469970703125
2023-12-27,578.8599853515625
2023-12-28,578.6900024414062
2023-12-29,573.4199829101562
2024-01-02,567.0999755859375
2024-01-03,547.1599731445312
2024-01-04,548.8599853515625
2024-01-05,541.3900146484375
2024-01-08,550.8300170898438
2024-01-09,548.02001953125
2024-01-10,549.6799926757812
2024-01-11,551.7000122070312
2024-01-12,559.1799926757812
2024-01-16,561.1300048828125
2024-01-17,550.3200073242188
2024-01-18,563.3699951171875
2024-01-19,572.030029296875
2024-01-22,578.8800048828125
2024-01-23,578.0700073242188
2024-01-24,576.9000244140625
2024-01-25,651.6400146484375
2024-01-26,630.75
2024-01-29,647.72998046875
2024-01-30,642.97998046875
2024-01-31,625.4000244140625
2024-02-01,645.3699951171875
2024-02-02,654.2000122070312
2024-02-05,645.5700073242188
2024-02-06,654.5399780273438
2024-02-07,652.72998046875
2024-02-08,647.0
2024-02-09,650.3499755859375
2024-02-12,663.530029296875
2024-02-13,636.8800048828125
2024-02-14,654.0399780273438
2024-02-15,660.9600219726562
2024-02-16,650.3099975585938
2024-02-20,643.9099731445312
2024-02-21,644.8900146484375
2024-02-22,658.7999877929688
2024-02-23,658.22998046875
2024-02-26,670.7899780273438
2024-02-27,676.47998046875
2024-02-28,686.1900024414062
2024-02-29,693.27001953125
2024-03-01,700.5900268554688
2024-03-04,712.3099975585938
2024-03-05,679.3699951171875
2024-03-06,676.8099975585938
2024-03-07,679.280029296875
2024-03-08,676.1400146484375
2024-03-11,664.2999877929688
2024-03-12,675.489990234375
2024-03-13,668.4299926757812
2024-03-14,672.47998046875
2024-03-15,675.5800170898438
2024-03-18,683.6099853515625
2024-03-19,693.6199951171875
2024-03-20,709.3300170898438
2024-03-21,719.0499877929688
2024-03-22,714.27001953125
2024-03-25,704.4400024414062
2024-03-26,704.8099975585938
2024-03-27,720.1500244140625
2024-03-28,721.1099853515625
2024-04-01,710.1500244140625
2024-04-02,691.7899780273438
2024-04-03,706.1400146484375
2024-04-04,693.8300170898438
2024-04-05,706.8699951171875
2024-04-08,702.9600219726562
2024-04-09,696.760009765625
2024-04-10,682.1300048828125
2024-04-11,685.6900024414062
2024-04-12,674.8099975585938
2024-04-15,666.739990234375
2024-04-16,655.969970703125
2024-04-17,636.219970703125
2024-04-18,632.8800048828125
2024-04-19,628.3400268554688
2024-04-22,629.2999877929688
2024-04-23,661.3200073242188
2024-04-24,655.1900024414062
2024-04-25,690.9199829101562
2024-04-26,690.7999877929688
2024-04-29,712.6900024414062
2024-04-30,667.989990234375
2024-05-01,653.760009765625
2024-05-02,664.5700073242188
2024-05-03,666.6599731445312
2024-05-06,683.3400268554688
2024-05-07,674.27001953125
2024-05-08,677.8400268554688
2024-05-09,689.2100219726562
2024-05-10,698.1300048828125
2024-05-13,696.6699829101562
2024-05-14,694.469970703125
2024-05-15,712.3699951171875
2024-05-16,681.1400146484375
2024-05-17,685.7899780273438
2024-05-20,701.1300048828125
2024-05-21,694.5900268554688
2024-05-22,682.5999755859375
2024-05-23,666.77001953125
2024-05-24,673.5499877929688
2024-05-28,664.75
2024-05-29,644.8900146484375
2024-05-30,659.22998046875
2024-05-31,669.4099731445312
2024-06-03,637.510009765625
2024-06-04,631.2000122070312
2024-06-05,640.8699951171875
2024-06-06,630.52001953125
2024-06-07,643.4000244140625
2024-06-10,645.0999755859375
2024-06-11,627.97998046875
2024-06-12,625.1300048828125
2024-06-13,627.8300170898438
2024-06-14,616.2100219726562
2024-06-17,619.2899780273438
2024-06-18,644.8900146484375
2024-06-20,639.219970703125
2024-06-21,640.780029296875
2024-06-24,645.3699951171875
2024-06-25,640.4500122070312
2024-06-26,629.8300170898438
2024-06-27,623.0399780273438
2024-06-28,646.72998046875
2024-07-01,640.8400268554688
2024-07-02,645.8800048828125
2024-07-03,653.9500122070312
2024-07-05,633.9500122070312
2024-07-08,637.4199829101562
2024-07-09,627.4099731445312
2024-07-10,645.1900024414062
2024-07-11,666.2899780273438
2024-07-12,679.5800170898438
2024-07-15,707.4099731445312
2024-07-16,743.010009765625
2024-07-17,723.5900268554688
2024-07-18,728.4500122070312
2024-07-19,718.6400146484375
2024-07-22,738.3499755859375
2024-07-23,743.9400024414062
2024-07-24,715.8200073242188
2024-07-25,754.260009765625
2024-07-26,752.2100219726562
2024-07-29,744.8099975585938
2024-07-30,737.0800170898438
2024-07-31,757.0999755859375
2024-08-01,716.489990234375
2024-08-02,671.4299926757812
2024-08-05,668.6099853515625
2024-08-06,681.719970703125
2024-08-07,661.5900268554688
2024-08-08,689.260009765625
2024-08-09,696.0999755859375
2024-08-12,688.27001953125
2024-08-13,703.1099853515625
2024-08-14,702.1900024414062
2024-08-15,720.6400146484375
2024-08-16,714.469970703125
2024-08-19,719.9000244140625
2024-08-20,716.239990234375
2024-08-21,724.75
2024-08-22,717.0499877929688
2024-08-23,745.030029296875
2024-08-26,743.3800048828125
2024-08-27,736.4500122070312
2024-08-28,727.72998046875
2024-08-29,728.739990234375
2024-08-30,741.260009765625
2024-09-03,701.8499755859375
2024-09-04,700.5700073242188
2024-09-05,697.52001953125
2024-09-06,681.0999755859375
2024-09-09,695.9400024414062
2024-09-10,704.0700073242188
2024-09-11,706.3599853515625
2024-09-12,712.6300048828125
2024-09-13,729.469970703125
2024-09-16,741.9600219726562
2024-09-17,771.260009765625
2024-09-18,773.2899780273438
2024-09-19,793.9400024414062
2024-09-20,783.5999755859375
2024-09-23,798.9500122070312
2024-09-24,802.260009765625
2024-09-25,802.0499877929688
2024-09-26,802.6599731445312
2024-09-27,814.0999755859375
2024-09-30,809.72998046875
2024-10-01,806.7899780273438
2024-10-02,796.030029296875
2024-10-03,789.1699829101562
2024-10-04,789.52001953125
2024-10-07,802.27001953125
2024-10-08,799.7100219726562
2024-10-09,813.510009765625
2024-10-10,802.8300170898438
2024-10-11,819.0
2024-10-14,838.0499877929688
2024-10-15,833.6799926757812
2024-10-16,846.0599975585938
2024-10-17,840.5399780273438
2024-10-18,839.27001953125
2024-10-21,832.530029296875
2024-10-22,847.4600219726562
2024-10-23,834.1799926757812
2024-10-24,824.989990234375
2024-10-25,812.5
2024-10-28,824.6500244140625
2024-10-29,812.4400024414062
2024-10-30,812.1199951171875
2024-10-31,812.7999877929688
2024-11-01,793.469970703125
2024-11-04,785.989990234375
2024-11-05,798.0
2024-11-06,880.3200073242188
2024-11-07,862.4299926757812
2024-11-08,875.010009765625
2024-11-11,873.8800048828125
2024-11-12,868.3599853515625
2024-11-13,858.8300170898438
2024-11-14,849.5999755859375
2024-11-15,836.0
2024-11-18,832.9400024414062
2024-11-19,821.1599731445312
2024-11-20,820.5499877929688
2024-11-21,840.739990234375
