Date,EVRG
2023-02-08,60.619998931884766
2023-02-09,60.15999984741211
2023-02-10,61.06999969482422
2023-02-13,61.349998474121094
2023-02-14,60.650001525878906
2023-02-15,61.349998474121094
2023-02-16,61.0099983215332
2023-02-17,62.099998474121094
2023-02-21,61.130001068115234
2023-02-22,60.93000030517578
2023-02-23,60.7599983215332
2023-02-24,60.630001068115234
2023-02-27,60.189998626708984
2023-02-28,58.810001373291016
2023-03-01,58.04999923706055
2023-03-02,58.810001373291016
2023-03-03,59.529998779296875
2023-03-06,59.220001220703125
2023-03-07,58.380001068115234
2023-03-08,58.79999923706055
2023-03-09,58.779998779296875
2023-03-10,57.560001373291016
2023-03-13,58.88999938964844
2023-03-14,59.689998626708984
2023-03-15,60.290000915527344
2023-03-16,60.529998779296875
2023-03-17,59.869998931884766
2023-03-20,60.040000915527344
2023-03-21,58.95000076293945
2023-03-22,57.54999923706055
2023-03-23,57.150001525878906
2023-03-24,59.45000076293945
2023-03-27,59.119998931884766
2023-03-28,59.2400016784668
2023-03-29,60.130001068115234
2023-03-30,60.45000076293945
2023-03-31,61.119998931884766
2023-04-03,60.45000076293945
2023-04-04,60.720001220703125
2023-04-05,63.150001525878906
2023-04-06,63.290000915527344
2023-04-10,62.84000015258789
2023-04-11,62.56999969482422
2023-04-12,62.099998474121094
2023-04-13,62.040000915527344
2023-04-14,61.36000061035156
2023-04-17,62.060001373291016
2023-04-18,61.7400016784668
2023-04-19,62.4900016784668
2023-04-20,62.75
2023-04-21,63.02000045776367
2023-04-24,63.09000015258789
2023-04-25,63.68000030517578
2023-04-26,62.029998779296875
2023-04-27,62.529998779296875
2023-04-28,62.11000061035156
2023-05-01,62.470001220703125
2023-05-02,61.439998626708984
2023-05-03,61.68000030517578
2023-05-04,62.18000030517578
2023-05-05,62.59000015258789
2023-05-08,62.04999923706055
2023-05-09,62.15999984741211
2023-05-10,63.119998931884766
2023-05-11,62.43000030517578
2023-05-12,62.369998931884766
2023-05-15,61.709999084472656
2023-05-16,60.310001373291016
2023-05-17,60.040000915527344
2023-05-18,59.2400016784668
2023-05-19,59.279998779296875
2023-05-22,59.06999969482422
2023-05-23,58.75
2023-05-24,58.20000076293945
2023-05-25,57.380001068115234
2023-05-26,57.459999084472656
2023-05-30,57.02000045776367
2023-05-31,57.849998474121094
2023-06-01,57.20000076293945
2023-06-02,57.72999954223633
2023-06-05,58.209999084472656
2023-06-06,58.599998474121094
2023-06-07,59.689998626708984
2023-06-08,59.77000045776367
2023-06-09,59.400001525878906
2023-06-12,59.4900016784668
2023-06-13,59.25
2023-06-14,58.91999816894531
2023-06-15,59.61000061035156
2023-06-16,59.310001373291016
2023-06-20,58.849998474121094
2023-06-21,59.0099983215332
2023-06-22,58.29999923706055
2023-06-23,57.310001373291016
2023-06-26,58.560001373291016
2023-06-27,58.720001220703125
2023-06-28,57.70000076293945
2023-06-29,57.560001373291016
2023-06-30,58.41999816894531
2023-07-03,58.79999923706055
2023-07-05,59.75
2023-07-06,59.599998474121094
2023-07-07,58.689998626708984
2023-07-10,58.029998779296875
2023-07-11,58.93000030517578
2023-07-12,60.150001525878906
2023-07-13,60.5099983215332
2023-07-14,60.15999984741211
2023-07-17,59.45000076293945
2023-07-18,58.959999084472656
2023-07-19,59.779998779296875
2023-07-20,60.72999954223633
2023-07-21,61.560001373291016
2023-07-24,61.150001525878906
2023-07-25,61.0
2023-07-26,61.31999969482422
2023-07-27,59.81999969482422
2023-07-28,60.150001525878906
2023-07-31,59.970001220703125
2023-08-01,59.5
2023-08-02,59.709999084472656
2023-08-03,58.380001068115234
2023-08-04,57.29999923706055
2023-08-07,57.63999938964844
2023-08-08,58.08000183105469
2023-08-09,58.099998474121094
2023-08-10,58.0099983215332
2023-08-11,58.279998779296875
2023-08-14,57.630001068115234
2023-08-15,56.689998626708984
2023-08-16,57.040000915527344
2023-08-17,56.79999923706055
2023-08-18,56.400001525878906
2023-08-21,56.08000183105469
2023-08-22,56.439998626708984
2023-08-23,56.54999923706055
2023-08-24,56.22999954223633
2023-08-25,56.88999938964844
2023-08-28,56.720001220703125
2023-08-29,57.08000183105469
2023-08-30,55.439998626708984
2023-08-31,54.970001220703125
2023-09-01,53.599998474121094
2023-09-05,52.72999954223633
2023-09-06,53.310001373291016
2023-09-07,53.61000061035156
2023-09-08,53.939998626708984
2023-09-11,52.709999084472656
2023-09-12,53.0099983215332
2023-09-13,53.720001220703125
2023-09-14,54.439998626708984
2023-09-15,54.13999938964844
2023-09-18,54.13999938964844
2023-09-19,54.209999084472656
2023-09-20,54.349998474121094
2023-09-21,53.86000061035156
2023-09-22,53.61000061035156
2023-09-25,53.290000915527344
2023-09-26,51.439998626708984
2023-09-27,51.04999923706055
2023-09-28,50.41999816894531
2023-09-29,50.70000076293945
2023-10-02,48.099998474121094
2023-10-03,49.0
2023-10-04,48.689998626708984
2023-10-05,48.34000015258789
2023-10-06,48.790000915527344
2023-10-09,49.349998474121094
2023-10-10,49.70000076293945
2023-10-11,50.29999923706055
2023-10-12,49.2400016784668
2023-10-13,49.95000076293945
2023-10-16,50.43000030517578
2023-10-17,50.09000015258789
2023-10-18,49.209999084472656
2023-10-19,48.52000045776367
2023-10-20,48.369998931884766
2023-10-23,48.31999969482422
2023-10-24,48.939998626708984
2023-10-25,48.900001525878906
2023-10-26,49.150001525878906
2023-10-27,48.31999969482422
2023-10-30,48.47999954223633
2023-10-31,49.13999938964844
2023-11-01,49.810001373291016
2023-11-02,51.040000915527344
2023-11-03,51.209999084472656
2023-11-06,50.93000030517578
2023-11-07,50.33000183105469
2023-11-08,49.58000183105469
2023-11-09,49.33000183105469
2023-11-10,49.40999984741211
2023-11-13,48.04999923706055
2023-11-14,49.939998626708984
2023-11-15,50.27000045776367
2023-11-16,50.33000183105469
2023-11-17,50.38999938964844
2023-11-20,50.470001220703125
2023-11-21,50.20000076293945
2023-11-22,50.83000183105469
2023-11-24,50.54999923706055
2023-11-27,50.720001220703125
2023-11-28,51.2599983215332
2023-11-29,50.63999938964844
2023-11-30,51.040000915527344
2023-12-01,51.7599983215332
2023-12-04,50.45000076293945
2023-12-05,51.209999084472656
2023-12-06,51.95000076293945
2023-12-07,51.70000076293945
2023-12-08,51.560001373291016
2023-12-11,51.779998779296875
2023-12-12,51.349998474121094
2023-12-13,53.33000183105469
2023-12-14,53.369998931884766
2023-12-15,51.7599983215332
2023-12-18,51.459999084472656
2023-12-19,51.849998474121094
2023-12-20,51.04999923706055
2023-12-21,51.06999969482422
2023-12-22,51.380001068115234
2023-12-26,51.790000915527344
2023-12-27,51.849998474121094
2023-12-28,52.2400016784668
2023-12-29,52.20000076293945
2024-01-02,53.43000030517578
2024-01-03,53.869998931884766
2024-01-04,53.61000061035156
2024-01-05,53.70000076293945
2024-01-08,53.91999816894531
2024-01-09,54.209999084472656
2024-01-10,54.08000183105469
2024-01-11,53.349998474121094
2024-01-12,53.849998474121094
2024-01-16,52.86000061035156
2024-01-17,51.790000915527344
2024-01-18,50.88999938964844
2024-01-19,50.439998626708984
2024-01-22,49.86000061035156
2024-01-23,50.040000915527344
2024-01-24,49.349998474121094
2024-01-25,50.08000183105469
2024-01-26,49.7599983215332
2024-01-29,50.599998474121094
2024-01-30,50.689998626708984
2024-01-31,50.77000045776367
2024-02-01,51.75
2024-02-02,50.70000076293945
2024-02-05,49.66999816894531
2024-02-06,49.65999984741211
2024-02-07,49.380001068115234
2024-02-08,48.619998931884766
2024-02-09,49.08000183105469
2024-02-12,49.77000045776367
2024-02-13,49.189998626708984
2024-02-14,49.189998626708984
2024-02-15,49.939998626708984
2024-02-16,50.029998779296875
2024-02-20,50.18000030517578
2024-02-21,50.61000061035156
2024-02-22,50.2599983215332
2024-02-23,50.56999969482422
2024-02-26,49.470001220703125
2024-02-27,50.20000076293945
2024-02-28,49.790000915527344
2024-02-29,49.540000915527344
2024-03-01,49.119998931884766
2024-03-04,49.9900016784668
2024-03-05,50.349998474121094
2024-03-06,50.68000030517578
2024-03-07,51.36000061035156
2024-03-08,51.560001373291016
2024-03-11,51.630001068115234
2024-03-12,51.27000045776367
2024-03-13,51.439998626708984
2024-03-14,50.939998626708984
2024-03-15,51.599998474121094
2024-03-18,51.7599983215332
2024-03-19,52.20000076293945
2024-03-20,51.77000045776367
2024-03-21,51.790000915527344
2024-03-22,51.630001068115234
2024-03-25,51.41999816894531
2024-03-26,51.279998779296875
2024-03-27,53.04999923706055
2024-03-28,53.380001068115234
2024-04-01,52.7400016784668
2024-04-02,53.0099983215332
2024-04-03,52.720001220703125
2024-04-04,52.68000030517578
2024-04-05,52.20000076293945
2024-04-08,52.779998779296875
2024-04-09,52.970001220703125
2024-04-10,51.68000030517578
2024-04-11,51.459999084472656
2024-04-12,50.95000076293945
2024-04-15,50.38999938964844
2024-04-16,49.560001373291016
2024-04-17,50.529998779296875
2024-04-18,50.959999084472656
2024-04-19,51.7599983215332
2024-04-22,52.2599983215332
2024-04-23,52.25
2024-04-24,52.47999954223633
2024-04-25,52.41999816894531
2024-04-26,51.689998626708984
2024-04-29,52.75
2024-04-30,52.45000076293945
2024-05-01,52.939998626708984
2024-05-02,53.54999923706055
2024-05-03,54.099998474121094
2024-05-06,53.959999084472656
2024-05-07,54.45000076293945
2024-05-08,54.56999969482422
2024-05-09,55.720001220703125
2024-05-10,55.41999816894531
2024-05-13,55.7400016784668
2024-05-14,55.29999923706055
2024-05-15,55.63999938964844
2024-05-16,55.63999938964844
2024-05-17,55.11000061035156
2024-05-20,55.09000015258789
2024-05-21,55.630001068115234
2024-05-22,54.84000015258789
2024-05-23,53.40999984741211
2024-05-24,53.43000030517578
2024-05-28,53.2599983215332
2024-05-29,52.56999969482422
2024-05-30,53.290000915527344
2024-05-31,54.65999984741211
2024-06-03,54.290000915527344
2024-06-04,54.58000183105469
2024-06-05,53.810001373291016
2024-06-06,53.40999984741211
2024-06-07,52.959999084472656
2024-06-10,53.04999923706055
2024-06-11,53.279998779296875
2024-06-12,53.119998931884766
2024-06-13,52.959999084472656
2024-06-14,52.7400016784668
2024-06-17,52.619998931884766
2024-06-18,52.79999923706055
2024-06-20,52.869998931884766
2024-06-21,52.65999984741211
2024-06-24,53.369998931884766
2024-06-25,52.869998931884766
2024-06-26,52.83000183105469
2024-06-27,53.25
2024-06-28,52.970001220703125
2024-07-01,52.709999084472656
2024-07-02,52.790000915527344
2024-07-03,52.459999084472656
2024-07-05,52.81999969482422
2024-07-08,52.900001525878906
2024-07-09,53.2400016784668
2024-07-10,53.68000030517578
2024-07-11,54.63999938964844
2024-07-12,55.04999923706055
2024-07-15,54.119998931884766
2024-07-16,54.77000045776367
2024-07-17,55.27000045776367
2024-07-18,55.119998931884766
2024-07-19,55.369998931884766
2024-07-22,55.4900016784668
2024-07-23,55.220001220703125
2024-07-24,56.220001220703125
2024-07-25,56.33000183105469
2024-07-26,56.75
2024-07-29,57.209999084472656
2024-07-30,57.709999084472656
2024-07-31,58.0
2024-08-01,59.75
2024-08-02,60.15999984741211
2024-08-05,58.52000045776367
2024-08-06,58.779998779296875
2024-08-07,59.029998779296875
2024-08-08,59.0
2024-08-09,58.689998626708984
2024-08-12,58.52000045776367
2024-08-13,58.81999969482422
2024-08-14,59.130001068115234
2024-08-15,58.599998474121094
2024-08-16,58.7599983215332
2024-08-19,58.93000030517578
2024-08-20,57.849998474121094
2024-08-21,58.34000015258789
2024-08-22,58.380001068115234
2024-08-23,58.529998779296875
2024-08-26,59.27000045776367
2024-08-27,58.650001525878906
2024-08-28,58.77000045776367
2024-08-29,58.709999084472656
2024-08-30,59.13999938964844
2024-09-03,59.70000076293945
2024-09-04,60.209999084472656
2024-09-05,60.41999816894531
2024-09-06,59.7599983215332
2024-09-09,60.439998626708984
2024-09-10,60.400001525878906
2024-09-11,60.08000183105469
2024-09-12,60.36000061035156
2024-09-13,61.060001373291016
2024-09-16,62.0099983215332
2024-09-17,61.90999984741211
2024-09-18,61.54999923706055
2024-09-19,61.06999969482422
2024-09-20,61.650001525878906
2024-09-23,62.0
2024-09-24,61.709999084472656
2024-09-25,61.75
2024-09-26,61.529998779296875
2024-09-27,61.939998626708984
2024-09-30,62.0099983215332
2024-10-01,61.63999938964844
2024-10-02,61.27000045776367
2024-10-03,60.77000045776367
2024-10-04,60.33000183105469
2024-10-07,59.59000015258789
2024-10-08,59.86000061035156
2024-10-09,59.56999969482422
2024-10-10,59.060001373291016
2024-10-11,59.34000015258789
2024-10-14,59.72999954223633
2024-10-15,60.34000015258789
2024-10-16,61.150001525878906
2024-10-17,60.779998779296875
2024-10-18,61.119998931884766
2024-10-21,61.20000076293945
2024-10-22,61.5099983215332
2024-10-23,61.959999084472656
2024-10-24,61.63999938964844
2024-10-25,60.77000045776367
2024-10-28,60.970001220703125
2024-10-29,59.90999984741211
2024-10-30,60.060001373291016
2024-10-31,60.439998626708984
2024-11-01,59.58000183105469
2024-11-04,59.790000915527344
2024-11-05,61.060001373291016
2024-11-06,61.04999923706055
2024-11-07,61.40999984741211
2024-11-08,62.5099983215332
2024-11-11,63.279998779296875
2024-11-12,63.68000030517578
2024-11-13,63.380001068115234
2024-11-14,62.79999923706055
2024-11-15,63.7599983215332
2024-11-18,63.869998931884766
2024-11-19,63.97999954223633
2024-11-20,64.37000274658203
2024-11-21,64.55999755859375
