Date,PCAR
2022-07-06,54.21333312988281
2022-07-07,54.82666778564453
2022-07-08,54.04666519165039
2022-07-11,52.86000061035156
2022-07-12,53.54666519165039
2022-07-13,52.880001068115234
2022-07-14,52.720001220703125
2022-07-15,53.366668701171875
2022-07-18,53.540000915527344
2022-07-19,56.026668548583984
2022-07-20,56.22666549682617
2022-07-21,56.33333206176758
2022-07-22,56.48666763305664
2022-07-25,57.35333251953125
2022-07-26,57.97999954223633
2022-07-27,59.380001068115234
2022-07-28,60.6533317565918
2022-07-29,61.01333236694336
2022-08-01,60.5533332824707
2022-08-02,60.1533317565918
2022-08-03,60.560001373291016
2022-08-04,60.586666107177734
2022-08-05,60.753334045410156
2022-08-08,61.060001373291016
2022-08-09,60.913333892822266
2022-08-10,62.16666793823242
2022-08-11,62.0
2022-08-12,62.48666763305664
2022-08-15,62.82666778564453
2022-08-16,63.186668395996094
2022-08-17,62.3466682434082
2022-08-18,62.813331604003906
2022-08-19,62.02000045776367
2022-08-22,60.31999969482422
2022-08-23,60.41999816894531
2022-08-24,60.99333190917969
2022-08-25,61.633331298828125
2022-08-26,59.97999954223633
2022-08-29,59.253334045410156
2022-08-30,58.70000076293945
2022-08-31,58.34000015258789
2022-09-01,58.313331604003906
2022-09-02,57.64666748046875
2022-09-06,57.88666534423828
2022-09-07,59.04666519165039
2022-09-08,57.5533332824707
2022-09-09,58.98666763305664
2022-09-12,59.619998931884766
2022-09-13,57.37333297729492
2022-09-14,57.59333419799805
2022-09-15,57.09333419799805
2022-09-16,56.7599983215332
2022-09-19,58.19333267211914
2022-09-20,57.69333267211914
2022-09-21,56.973331451416016
2022-09-22,56.599998474121094
2022-09-23,55.87333297729492
2022-09-26,55.33333206176758
2022-09-27,55.30666732788086
2022-09-28,56.88666534423828
2022-09-29,56.58000183105469
2022-09-30,55.793331146240234
2022-10-03,57.6533317565918
2022-10-04,59.939998626708984
2022-10-05,60.606666564941406
2022-10-06,59.79999923706055
2022-10-07,58.45333480834961
2022-10-10,58.586666107177734
2022-10-11,59.380001068115234
2022-10-12,59.03333282470703
2022-10-13,60.15999984741211
2022-10-14,58.8466682434082
2022-10-17,59.233333587646484
2022-10-18,60.46666717529297
2022-10-19,60.49333190917969
2022-10-20,58.380001068115234
2022-10-21,60.11333465576172
2022-10-24,61.3466682434082
2022-10-25,61.15999984741211
2022-10-26,61.866668701171875
2022-10-27,62.753334045410156
2022-10-28,64.19999694824219
2022-10-31,64.55332946777344
2022-11-01,64.63333129882812
2022-11-02,63.79999923706055
2022-11-03,64.65333557128906
2022-11-04,66.08000183105469
2022-11-07,66.09333038330078
2022-11-08,67.03333282470703
2022-11-09,66.50666809082031
2022-11-10,67.94000244140625
2022-11-11,68.413330078125
2022-11-14,68.22666931152344
2022-11-15,68.5199966430664
2022-11-16,68.93333435058594
2022-11-17,69.00666809082031
2022-11-18,69.24666595458984
2022-11-21,69.57333374023438
2022-11-22,70.68000030517578
2022-11-23,70.59333038330078
2022-11-25,70.0199966430664
2022-11-28,69.07333374023438
2022-11-29,69.50666809082031
2022-11-30,70.6066665649414
2022-12-01,70.63333129882812
2022-12-02,70.52666473388672
2022-12-05,68.90666961669922
2022-12-06,69.11333465576172
2022-12-07,69.66000366210938
2022-12-08,69.07333374023438
2022-12-09,67.50666809082031
2022-12-12,68.63999938964844
2022-12-13,68.14666748046875
2022-12-14,68.50666809082031
2022-12-15,65.28666687011719
2022-12-16,65.48666381835938
2022-12-19,66.07333374023438
2022-12-20,66.27333068847656
2022-12-21,67.36000061035156
2022-12-22,66.54666900634766
2022-12-23,67.03333282470703
2022-12-27,66.87999725341797
2022-12-28,66.16666412353516
2022-12-29,65.72666931152344
2022-12-30,65.9800033569336
2023-01-03,65.62000274658203
2023-01-04,65.47333526611328
2023-01-05,65.1866683959961
2023-01-06,66.87999725341797
2023-01-09,66.52666473388672
2023-01-10,66.99333190917969
2023-01-11,67.37333679199219
2023-01-12,67.59333038330078
2023-01-13,68.44667053222656
2023-01-17,67.73999786376953
2023-01-18,66.49333190917969
2023-01-19,65.33999633789062
2023-01-20,66.12666320800781
2023-01-23,68.16666412353516
2023-01-24,74.05332946777344
2023-01-25,73.87333679199219
2023-01-26,74.81999969482422
2023-01-27,73.75333404541016
2023-01-30,72.5199966430664
2023-01-31,72.87333679199219
2023-02-01,74.23999786376953
2023-02-02,74.40666961669922
2023-02-03,73.45333099365234
2023-02-06,73.62666320800781
2023-02-07,73.52666473388672
2023-02-08,71.94999694824219
2023-02-09,73.01000213623047
2023-02-10,72.98999786376953
2023-02-13,73.0
2023-02-14,73.19999694824219
2023-02-15,74.91000366210938
2023-02-16,74.87000274658203
2023-02-17,75.69000244140625
2023-02-21,73.86000061035156
2023-02-22,73.0999984741211
2023-02-23,73.44000244140625
2023-02-24,72.30000305175781
2023-02-27,72.11000061035156
2023-02-28,72.19999694824219
2023-03-01,73.05000305175781
2023-03-02,74.79000091552734
2023-03-03,76.19000244140625
2023-03-06,76.27999877929688
2023-03-07,75.79000091552734
2023-03-08,75.95999908447266
2023-03-09,74.30999755859375
2023-03-10,72.31999969482422
2023-03-13,71.41999816894531
2023-03-14,72.55000305175781
2023-03-15,70.69000244140625
2023-03-16,70.8499984741211
2023-03-17,68.69000244140625
2023-03-20,70.3499984741211
2023-03-21,71.44000244140625
2023-03-22,70.33999633789062
2023-03-23,69.80999755859375
2023-03-24,69.9000015258789
2023-03-27,70.94000244140625
2023-03-28,71.83999633789062
2023-03-29,72.3499984741211
2023-03-30,72.20999908447266
2023-03-31,73.19999694824219
2023-04-03,73.04000091552734
2023-04-04,70.80000305175781
2023-04-05,68.4800033569336
2023-04-06,68.48999786376953
2023-04-10,69.68000030517578
2023-04-11,71.04000091552734
2023-04-12,72.11000061035156
2023-04-13,71.58999633789062
2023-04-14,72.72000122070312
2023-04-17,73.26000213623047
2023-04-18,73.08000183105469
2023-04-19,72.91000366210938
2023-04-20,72.58000183105469
2023-04-21,73.1500015258789
2023-04-24,73.7699966430664
2023-04-25,74.80000305175781
2023-04-26,73.0999984741211
2023-04-27,73.66999816894531
2023-04-28,74.69000244140625
2023-05-01,74.79000091552734
2023-05-02,72.43000030517578
2023-05-03,71.62999725341797
2023-05-04,71.0199966430664
2023-05-05,72.76000213623047
2023-05-08,72.77999877929688
2023-05-09,73.33000183105469
2023-05-10,72.33000183105469
2023-05-11,72.44000244140625
2023-05-12,72.7300033569336
2023-05-15,72.80000305175781
2023-05-16,70.5199966430664
2023-05-17,71.52999877929688
2023-05-18,71.61000061035156
2023-05-19,71.75
2023-05-22,71.38999938964844
2023-05-23,71.38999938964844
2023-05-24,70.44000244140625
2023-05-25,71.0199966430664
2023-05-26,71.3499984741211
2023-05-30,71.16000366210938
2023-05-31,68.77999877929688
2023-06-01,70.0199966430664
2023-06-02,73.30000305175781
2023-06-05,73.33000183105469
2023-06-06,74.58999633789062
2023-06-07,76.19000244140625
2023-06-08,76.70999908447266
2023-06-09,76.83000183105469
2023-06-12,77.76000213623047
2023-06-13,79.4800033569336
2023-06-14,78.05999755859375
2023-06-15,79.08000183105469
2023-06-16,78.62999725341797
2023-06-20,77.7699966430664
2023-06-21,78.5199966430664
2023-06-22,78.11000061035156
2023-06-23,78.44000244140625
2023-06-26,79.20999908447266
2023-06-27,80.36000061035156
2023-06-28,80.68000030517578
2023-06-29,82.61000061035156
2023-06-30,83.6500015258789
2023-07-03,83.63999938964844
2023-07-05,82.27999877929688
2023-07-06,81.81999969482422
2023-07-07,82.30999755859375
2023-07-10,84.61000061035156
2023-07-11,86.12999725341797
2023-07-12,86.2300033569336
2023-07-13,85.7699966430664
2023-07-14,85.66000366210938
2023-07-17,87.55999755859375
2023-07-18,89.41999816894531
2023-07-19,89.01000213623047
2023-07-20,88.83000183105469
2023-07-21,87.91000366210938
2023-07-24,88.69999694824219
2023-07-25,86.30999755859375
2023-07-26,84.61000061035156
2023-07-27,85.3499984741211
2023-07-28,85.33999633789062
2023-07-31,86.12999725341797
2023-08-01,86.43000030517578
2023-08-02,86.06999969482422
2023-08-03,84.88999938964844
2023-08-04,83.9000015258789
2023-08-07,84.63999938964844
2023-08-08,85.41999816894531
2023-08-09,85.41999816894531
2023-08-10,85.4800033569336
2023-08-11,85.81999969482422
2023-08-14,86.0
2023-08-15,85.06999969482422
2023-08-16,84.55999755859375
2023-08-17,83.75
2023-08-18,84.66000366210938
2023-08-21,84.58000183105469
2023-08-22,84.93000030517578
2023-08-23,85.6500015258789
2023-08-24,84.2300033569336
2023-08-25,84.77999877929688
2023-08-28,85.18000030517578
2023-08-29,82.86000061035156
2023-08-30,82.72000122070312
2023-08-31,82.29000091552734
2023-09-01,83.5199966430664
2023-09-05,81.66000366210938
2023-09-06,82.75
2023-09-07,83.05000305175781
2023-09-08,84.51000213623047
2023-09-11,85.22000122070312
2023-09-12,85.22000122070312
2023-09-13,83.27999877929688
2023-09-14,85.87000274658203
2023-09-15,85.22000122070312
2023-09-18,86.29000091552734
2023-09-19,85.16999816894531
2023-09-20,85.25
2023-09-21,83.80999755859375
2023-09-22,84.93000030517578
2023-09-25,85.45999908447266
2023-09-26,83.86000061035156
2023-09-27,84.80999755859375
2023-09-28,85.70999908447266
2023-09-29,85.0199966430664
2023-10-02,84.76000213623047
2023-10-03,84.04000091552734
2023-10-04,86.66999816894531
2023-10-05,86.2300033569336
2023-10-06,87.4800033569336
2023-10-09,87.44000244140625
2023-10-10,86.7699966430664
2023-10-11,86.68000030517578
2023-10-12,85.30000305175781
2023-10-13,83.7699966430664
2023-10-16,85.08999633789062
2023-10-17,84.98999786376953
2023-10-18,83.6500015258789
2023-10-19,82.55000305175781
2023-10-20,81.58000183105469
2023-10-23,81.36000061035156
2023-10-24,84.83000183105469
2023-10-25,84.52999877929688
2023-10-26,83.91000366210938
2023-10-27,83.29000091552734
2023-10-30,83.62000274658203
2023-10-31,82.52999877929688
2023-11-01,83.1500015258789
2023-11-02,84.38999938964844
2023-11-03,86.80000305175781
2023-11-06,86.37000274658203
2023-11-07,86.45999908447266
2023-11-08,86.58999633789062
2023-11-09,85.9800033569336
2023-11-10,88.26000213623047
2023-11-13,87.95999908447266
2023-11-14,90.66999816894531
2023-11-15,90.44999694824219
2023-11-16,90.91000366210938
2023-11-17,91.36000061035156
2023-11-20,91.83999633789062
2023-11-21,91.43000030517578
2023-11-22,91.23999786376953
2023-11-24,92.0
2023-11-27,91.73999786376953
2023-11-28,90.94000244140625
2023-11-29,91.30999755859375
2023-11-30,91.81999969482422
2023-12-01,93.18000030517578
2023-12-04,93.72000122070312
2023-12-05,93.87000274658203
2023-12-06,94.72000122070312
2023-12-07,95.5199966430664
2023-12-08,95.37999725341797
2023-12-11,97.93000030517578
2023-12-12,97.62999725341797
2023-12-13,98.05999755859375
2023-12-14,95.80999755859375
2023-12-15,96.25
2023-12-18,95.75
2023-12-19,96.76000213623047
2023-12-20,95.9000015258789
2023-12-21,96.9000015258789
2023-12-22,97.47000122070312
2023-12-26,97.72000122070312
2023-12-27,97.79000091552734
2023-12-28,97.83000183105469
2023-12-29,97.6500015258789
2024-01-02,96.77999877929688
2024-01-03,94.93000030517578
2024-01-04,93.77999877929688
2024-01-05,93.58999633789062
2024-01-08,95.75
2024-01-09,94.81999969482422
2024-01-10,94.5999984741211
2024-01-11,94.5999984741211
2024-01-12,94.05000305175781
2024-01-16,94.05000305175781
2024-01-17,94.08000183105469
2024-01-18,95.37999725341797
2024-01-19,96.26000213623047
2024-01-22,97.08999633789062
2024-01-23,101.01000213623047
2024-01-24,100.83000183105469
2024-01-25,102.01000213623047
2024-01-26,101.76000213623047
2024-01-29,101.38999938964844
2024-01-30,101.97000122070312
2024-01-31,100.38999938964844
2024-02-01,102.0199966430664
2024-02-02,103.12000274658203
2024-02-05,104.16000366210938
2024-02-06,104.2300033569336
2024-02-07,105.05999755859375
2024-02-08,105.61000061035156
2024-02-09,106.01000213623047
2024-02-12,106.0199966430664
2024-02-13,105.19000244140625
2024-02-14,106.66999816894531
2024-02-15,108.05999755859375
2024-02-16,107.7699966430664
2024-02-20,107.41000366210938
2024-02-21,108.66999816894531
2024-02-22,110.5199966430664
2024-02-23,110.77999877929688
2024-02-26,112.25
2024-02-27,111.33000183105469
2024-02-28,111.37000274658203
2024-02-29,110.88999938964844
2024-03-01,113.19000244140625
2024-03-04,112.29000091552734
2024-03-05,114.08000183105469
2024-03-06,115.47000122070312
2024-03-07,114.33000183105469
2024-03-08,114.6500015258789
2024-03-11,114.02999877929688
2024-03-12,114.77999877929688
2024-03-13,115.97000122070312
2024-03-14,115.20999908447266
2024-03-15,118.33000183105469
2024-03-18,120.33999633789062
2024-03-19,121.0
2024-03-20,121.44999694824219
2024-03-21,124.41999816894531
2024-03-22,123.75
2024-03-25,123.4000015258789
2024-03-26,123.01000213623047
2024-03-27,124.45999908447266
2024-03-28,123.88999938964844
2024-04-01,123.0999984741211
2024-04-02,121.5999984741211
2024-04-03,120.41999816894531
2024-04-04,120.52999877929688
2024-04-05,122.20999908447266
2024-04-08,122.51000213623047
2024-04-09,119.18000030517578
2024-04-10,118.69000244140625
2024-04-11,118.87999725341797
2024-04-12,118.16000366210938
2024-04-15,118.0199966430664
2024-04-16,117.54000091552734
2024-04-17,115.93000030517578
2024-04-18,113.76000213623047
2024-04-19,111.19000244140625
2024-04-22,112.58000183105469
2024-04-23,113.31999969482422
2024-04-24,113.73999786376953
2024-04-25,112.62000274658203
2024-04-26,111.95999908447266
2024-04-29,113.63999938964844
2024-04-30,106.11000061035156
2024-05-01,106.33999633789062
2024-05-02,106.45999908447266
2024-05-03,104.79000091552734
2024-05-06,105.1500015258789
2024-05-07,106.5999984741211
2024-05-08,107.05000305175781
2024-05-09,108.91999816894531
2024-05-10,109.18000030517578
2024-05-13,106.8499984741211
2024-05-14,108.12000274658203
2024-05-15,108.08000183105469
2024-05-16,105.93000030517578
2024-05-17,106.0
2024-05-20,105.41999816894531
2024-05-21,105.5999984741211
2024-05-22,108.33000183105469
2024-05-23,108.87000274658203
2024-05-24,109.43000030517578
2024-05-28,107.94999694824219
2024-05-29,105.23999786376953
2024-05-30,105.75
2024-05-31,107.5
2024-06-03,105.48999786376953
2024-06-04,105.94000244140625
2024-06-05,110.01000213623047
2024-06-06,109.0999984741211
2024-06-07,107.66999816894531
2024-06-10,107.43000030517578
2024-06-11,106.0
2024-06-12,106.72000122070312
2024-06-13,107.0999984741211
2024-06-14,106.72000122070312
2024-06-17,107.75
2024-06-18,107.69999694824219
2024-06-20,107.2300033569336
2024-06-21,105.95999908447266
2024-06-24,106.88999938964844
2024-06-25,106.4800033569336
2024-06-26,104.29000091552734
2024-06-27,103.97000122070312
2024-06-28,102.94000244140625
2024-07-01,101.83999633789062
2024-07-02,100.91000366210938
2024-07-03,102.0
2024-07-05,100.22000122070312
2024-07-08,101.27999877929688
2024-07-09,101.33999633789062
2024-07-10,101.5
2024-07-11,103.2300033569336
2024-07-12,103.11000061035156
2024-07-15,104.55000305175781
2024-07-16,108.88999938964844
2024-07-17,109.20999908447266
2024-07-18,109.9800033569336
2024-07-19,107.80999755859375
2024-07-22,109.05999755859375
2024-07-23,97.0999984741211
2024-07-24,98.9000015258789
2024-07-25,97.5999984741211
2024-07-26,99.23999786376953
2024-07-29,98.31999969482422
2024-07-30,97.05000305175781
2024-07-31,98.66000366210938
2024-08-01,96.30000305175781
2024-08-02,94.36000061035156
2024-08-05,91.93000030517578
2024-08-06,92.27999877929688
2024-08-07,91.63999938964844
2024-08-08,93.27999877929688
2024-08-09,92.86000061035156
2024-08-12,92.16999816894531
2024-08-13,92.68000030517578
2024-08-14,93.69000244140625
2024-08-15,95.01000213623047
2024-08-16,95.16999816894531
2024-08-19,95.97000122070312
2024-08-20,95.69000244140625
2024-08-21,96.0199966430664
2024-08-22,95.27999877929688
2024-08-23,96.45999908447266
2024-08-26,95.87000274658203
2024-08-27,94.36000061035156
2024-08-28,94.52999877929688
2024-08-29,94.6500015258789
2024-08-30,96.18000030517578
2024-09-03,95.55999755859375
2024-09-04,95.0
2024-09-05,92.56999969482422
2024-09-06,93.25
2024-09-09,94.97000122070312
2024-09-10,94.56999969482422
2024-09-11,94.25
2024-09-12,95.06999969482422
2024-09-13,95.12000274658203
2024-09-16,95.69999694824219
2024-09-17,97.98999786376953
2024-09-18,96.31999969482422
2024-09-19,99.5199966430664
2024-09-20,98.91000366210938
2024-09-23,98.79000091552734
2024-09-24,99.16999816894531
2024-09-25,98.12000274658203
2024-09-26,97.80999755859375
2024-09-27,98.12999725341797
2024-09-30,98.68000030517578
2024-10-01,98.05000305175781
2024-10-02,97.91999816894531
2024-10-03,101.25
2024-10-04,103.41000366210938
2024-10-07,102.9800033569336
2024-10-08,102.80000305175781
2024-10-09,103.7699966430664
2024-10-10,103.62000274658203
2024-10-11,106.80000305175781
2024-10-14,108.22000122070312
2024-10-15,106.41000366210938
2024-10-16,107.02999877929688
2024-10-17,107.55999755859375
2024-10-18,110.08999633789062
2024-10-21,109.61000061035156
2024-10-22,104.79000091552734
2024-10-23,103.80000305175781
2024-10-24,104.83999633789062
2024-10-25,105.9000015258789
2024-10-28,107.06999969482422
2024-10-29,106.66999816894531
2024-10-30,104.9000015258789
2024-10-31,104.27999877929688
2024-11-01,103.3499984741211
2024-11-04,104.81999969482422
2024-11-05,108.06999969482422
2024-11-06,116.01000213623047
2024-11-07,112.72000122070312
2024-11-08,114.37999725341797
2024-11-11,116.43000030517578
2024-11-12,116.79000091552734
2024-11-13,116.80000305175781
2024-11-14,115.05999755859375
2024-11-15,112.26000213623047
2024-11-18,111.87999725341797
2024-11-19,110.37999725341797
2024-11-20,109.98999786376953
2024-11-21,114.05000305175781
