Date,COP
2022-10-03,109.97000122070312
2022-10-04,115.62000274658203
2022-10-05,115.93000030517578
2022-10-06,117.6500015258789
2022-10-07,118.51000213623047
2022-10-10,116.80000305175781
2022-10-11,115.58000183105469
2022-10-12,116.30000305175781
2022-10-13,122.73999786376953
2022-10-14,117.95999908447266
2022-10-17,118.36000061035156
2022-10-18,117.88999938964844
2022-10-19,121.11000061035156
2022-10-20,121.80999755859375
2022-10-21,124.48999786376953
2022-10-24,125.13999938964844
2022-10-25,123.94000244140625
2022-10-26,126.56999969482422
2022-10-27,126.63999938964844
2022-10-28,127.16999816894531
2022-10-31,126.08999633789062
2022-11-01,127.77999877929688
2022-11-02,126.51000213623047
2022-11-03,133.82000732421875
2022-11-04,132.32000732421875
2022-11-07,134.94000244140625
2022-11-08,134.44000244140625
2022-11-09,125.26000213623047
2022-11-10,129.4600067138672
2022-11-11,133.9600067138672
2022-11-14,133.02999877929688
2022-11-15,134.08999633789062
2022-11-16,129.24000549316406
2022-11-17,131.19000244140625
2022-11-18,128.58999633789062
2022-11-21,125.48999786376953
2022-11-22,129.97999572753906
2022-11-23,126.73999786376953
2022-11-25,126.80999755859375
2022-11-28,123.83999633789062
2022-11-29,124.25
2022-11-30,123.51000213623047
2022-12-01,123.05999755859375
2022-12-02,122.18000030517578
2022-12-05,119.37000274658203
2022-12-06,115.61000061035156
2022-12-07,114.87999725341797
2022-12-08,112.5999984741211
2022-12-09,110.0199966430664
2022-12-12,111.77999877929688
2022-12-13,113.41000366210938
2022-12-14,112.87000274658203
2022-12-15,112.55000305175781
2022-12-16,110.44000244140625
2022-12-19,110.44000244140625
2022-12-20,112.6500015258789
2022-12-21,116.27999877929688
2022-12-22,112.9000015258789
2022-12-23,117.05000305175781
2022-12-27,118.47000122070312
2022-12-28,115.30999755859375
2022-12-29,116.38999938964844
2022-12-30,118.0
2023-01-03,113.12000274658203
2023-01-04,113.33999633789062
2023-01-05,116.7699966430664
2023-01-06,118.2300033569336
2023-01-09,117.36000061035156
2023-01-10,118.08000183105469
2023-01-11,118.23999786376953
2023-01-12,120.16000366210938
2023-01-13,121.47000122070312
2023-01-17,120.23999786376953
2023-01-18,118.55000305175781
2023-01-19,119.63999938964844
2023-01-20,121.80000305175781
2023-01-23,120.12999725341797
2023-01-24,118.80999755859375
2023-01-25,120.37000274658203
2023-01-26,124.6500015258789
2023-01-27,123.61000061035156
2023-01-30,120.52999877929688
2023-01-31,121.87000274658203
2023-02-01,117.69999694824219
2023-02-02,111.30000305175781
2023-02-03,108.11000061035156
2023-02-06,107.48999786376953
2023-02-07,112.0199966430664
2023-02-08,110.79000091552734
2023-02-09,109.93000030517578
2023-02-10,115.05999755859375
2023-02-13,112.30999755859375
2023-02-14,113.55000305175781
2023-02-15,111.6500015258789
2023-02-16,108.36000061035156
2023-02-17,104.12000274658203
2023-02-21,105.30999755859375
2023-02-22,104.08000183105469
2023-02-23,105.43000030517578
2023-02-24,105.25
2023-02-27,105.86000061035156
2023-02-28,103.3499984741211
2023-03-01,106.25
2023-03-02,108.33000183105469
2023-03-03,108.63999938964844
2023-03-06,109.55999755859375
2023-03-07,107.6500015258789
2023-03-08,107.2300033569336
2023-03-09,105.80999755859375
2023-03-10,104.22000122070312
2023-03-13,100.68000030517578
2023-03-14,101.36000061035156
2023-03-15,95.23999786376953
2023-03-16,96.4000015258789
2023-03-17,94.38999938964844
2023-03-20,96.16000366210938
2023-03-21,99.70999908447266
2023-03-22,98.37000274658203
2023-03-23,96.41999816894531
2023-03-24,95.43000030517578
2023-03-27,97.4800033569336
2023-03-28,97.93000030517578
2023-03-29,99.75
2023-03-30,99.25
2023-03-31,99.20999908447266
2023-04-03,108.41999816894531
2023-04-04,106.30000305175781
2023-04-05,107.75
2023-04-06,106.26000213623047
2023-04-10,105.94999694824219
2023-04-11,106.75
2023-04-12,107.52999877929688
2023-04-13,109.04000091552734
2023-04-14,108.5
2023-04-17,105.61000061035156
2023-04-18,104.94999694824219
2023-04-19,105.26000213623047
2023-04-20,103.77999877929688
2023-04-21,102.26000213623047
2023-04-24,103.6500015258789
2023-04-25,102.08999633789062
2023-04-26,100.47000122070312
2023-04-27,101.2300033569336
2023-04-28,102.88999938964844
2023-05-01,102.52999877929688
2023-05-02,98.63999938964844
2023-05-03,96.08999633789062
2023-05-04,97.36000061035156
2023-05-05,100.37000274658203
2023-05-08,100.9000015258789
2023-05-09,101.52999877929688
2023-05-10,100.47000122070312
2023-05-11,99.88999938964844
2023-05-12,99.43000030517578
2023-05-15,100.29000091552734
2023-05-16,98.06999969482422
2023-05-17,100.70999908447266
2023-05-18,100.73999786376953
2023-05-19,102.5999984741211
2023-05-22,103.7300033569336
2023-05-23,104.38999938964844
2023-05-24,103.9800033569336
2023-05-25,101.69000244140625
2023-05-26,101.8499984741211
2023-05-30,101.19999694824219
2023-05-31,99.30000305175781
2023-06-01,99.52999877929688
2023-06-02,102.3499984741211
2023-06-05,102.06999969482422
2023-06-06,101.94000244140625
2023-06-07,104.80999755859375
2023-06-08,104.54000091552734
2023-06-09,103.88999938964844
2023-06-12,102.81999969482422
2023-06-13,103.41000366210938
2023-06-14,102.66999816894531
2023-06-15,104.1500015258789
2023-06-16,104.91999816894531
2023-06-20,102.02999877929688
2023-06-21,103.69999694824219
2023-06-22,101.43000030517578
2023-06-23,100.45999908447266
2023-06-26,101.30999755859375
2023-06-27,100.79000091552734
2023-06-28,102.51000213623047
2023-06-29,103.05999755859375
2023-06-30,103.61000061035156
2023-07-03,104.2300033569336
2023-07-05,104.0199966430664
2023-07-06,100.33999633789062
2023-07-07,103.2300033569336
2023-07-10,104.3499984741211
2023-07-11,107.44000244140625
2023-07-12,109.30999755859375
2023-07-13,110.55000305175781
2023-07-14,107.08999633789062
2023-07-17,106.44000244140625
2023-07-18,108.75
2023-07-19,109.4800033569336
2023-07-20,111.69000244140625
2023-07-21,112.88999938964844
2023-07-24,114.72000122070312
2023-07-25,116.18000030517578
2023-07-26,116.83000183105469
2023-07-27,115.77999877929688
2023-07-28,115.93000030517578
2023-07-31,117.72000122070312
2023-08-01,117.37999725341797
2023-08-02,115.58999633789062
2023-08-03,114.98999786376953
2023-08-04,113.70999908447266
2023-08-07,114.4800033569336
2023-08-08,115.58999633789062
2023-08-09,116.44000244140625
2023-08-10,115.83000183105469
2023-08-11,117.80999755859375
2023-08-14,117.69000244140625
2023-08-15,115.51000213623047
2023-08-16,114.63999938964844
2023-08-17,116.7300033569336
2023-08-18,117.29000091552734
2023-08-21,117.20999908447266
2023-08-22,116.1500015258789
2023-08-23,115.80999755859375
2023-08-24,114.80000305175781
2023-08-25,116.5199966430664
2023-08-28,117.5199966430664
2023-08-29,117.66000366210938
2023-08-30,118.69999694824219
2023-08-31,119.02999877929688
2023-09-01,122.13999938964844
2023-09-05,122.83000183105469
2023-09-06,123.06999969482422
2023-09-07,121.70999908447266
2023-09-08,122.72000122070312
2023-09-11,120.44000244140625
2023-09-12,123.08000183105469
2023-09-13,122.30999755859375
2023-09-14,124.5
2023-09-15,123.56999969482422
2023-09-18,124.4800033569336
2023-09-19,123.16000366210938
2023-09-20,121.16999816894531
2023-09-21,119.06999969482422
2023-09-22,119.16000366210938
2023-09-25,121.06999969482422
2023-09-26,120.13999938964844
2023-09-27,123.08999633789062
2023-09-28,122.72000122070312
2023-09-29,119.80000305175781
2023-10-02,117.0999984741211
2023-10-03,117.5999984741211
2023-10-04,113.33000183105469
2023-10-05,113.41999816894531
2023-10-06,115.33000183105469
2023-10-09,121.81999969482422
2023-10-10,120.38999938964844
2023-10-11,120.04000091552734
2023-10-12,121.11000061035156
2023-10-13,124.86000061035156
2023-10-16,125.30999755859375
2023-10-17,125.45999908447266
2023-10-18,126.58999633789062
2023-10-19,126.37999725341797
2023-10-20,124.05999755859375
2023-10-23,121.33999633789062
2023-10-24,119.94999694824219
2023-10-25,120.41000366210938
2023-10-26,118.30999755859375
2023-10-27,117.80000305175781
2023-10-30,118.13999938964844
2023-10-31,118.80000305175781
2023-11-01,116.66999816894531
2023-11-02,122.0199966430664
2023-11-03,119.75
2023-11-06,118.47000122070312
2023-11-07,115.25
2023-11-08,114.44999694824219
2023-11-09,114.1500015258789
2023-11-10,115.61000061035156
2023-11-13,115.36000061035156
2023-11-14,115.54000091552734
2023-11-15,115.02999877929688
2023-11-16,111.98999786376953
2023-11-17,114.58999633789062
2023-11-20,115.38999938964844
2023-11-21,115.16999816894531
2023-11-22,114.8499984741211
2023-11-24,115.48999786376953
2023-11-27,114.80000305175781
2023-11-28,114.9800033569336
2023-11-29,113.97000122070312
2023-11-30,115.56999969482422
2023-12-01,115.2300033569336
2023-12-04,114.52999877929688
2023-12-05,113.13999938964844
2023-12-06,110.5199966430664
2023-12-07,110.8499984741211
2023-12-08,112.06999969482422
2023-12-11,112.16000366210938
2023-12-12,111.05999755859375
2023-12-13,111.8499984741211
2023-12-14,114.94999694824219
2023-12-15,114.54000091552734
2023-12-18,114.9000015258789
2023-12-19,116.48999786376953
2023-12-20,116.69000244140625
2023-12-21,116.83000183105469
2023-12-22,117.66000366210938
2023-12-26,119.0199966430664
2023-12-27,118.48999786376953
2023-12-28,116.5
2023-12-29,116.06999969482422
2024-01-02,117.58999633789062
2024-01-03,119.93000030517578
2024-01-04,116.4800033569336
2024-01-05,116.52999877929688
2024-01-08,114.5
2024-01-09,112.76000213623047
2024-01-10,111.18000030517578
2024-01-11,111.0
2024-01-12,111.69999694824219
2024-01-16,108.63999938964844
2024-01-17,107.56999969482422
2024-01-18,106.93000030517578
2024-01-19,107.87000274658203
2024-01-22,108.05999755859375
2024-01-23,107.98999786376953
2024-01-24,109.66999816894531
2024-01-25,112.05000305175781
2024-01-26,112.2300033569336
2024-01-29,111.5999984741211
2024-01-30,114.05000305175781
2024-01-31,111.87000274658203
2024-02-01,111.37999725341797
2024-02-02,110.62999725341797
2024-02-05,109.97000122070312
2024-02-06,111.5199966430664
2024-02-07,112.31999969482422
2024-02-08,113.9000015258789
2024-02-09,111.16000366210938
2024-02-12,111.0999984741211
2024-02-13,109.7699966430664
2024-02-14,110.12000274658203
2024-02-15,111.0
2024-02-16,110.56999969482422
2024-02-20,109.54000091552734
2024-02-21,112.87000274658203
2024-02-22,112.22000122070312
2024-02-23,111.51000213623047
2024-02-26,112.41999816894531
2024-02-27,111.61000061035156
2024-02-28,112.04000091552734
2024-02-29,112.54000091552734
2024-03-01,114.23999786376953
2024-03-04,111.63999938964844
2024-03-05,111.22000122070312
2024-03-06,111.98999786376953
2024-03-07,112.73999786376953
2024-03-08,113.0
2024-03-11,115.25
2024-03-12,115.0199966430664
2024-03-13,117.55000305175781
2024-03-14,119.77999877929688
2024-03-15,120.04000091552734
2024-03-18,120.26000213623047
2024-03-19,122.0199966430664
2024-03-20,121.91000366210938
2024-03-21,123.51000213623047
2024-03-22,123.02999877929688
2024-03-25,126.2300033569336
2024-03-26,125.98999786376953
2024-03-27,126.83999633789062
2024-03-28,127.27999877929688
2024-04-01,128.67999267578125
2024-04-02,130.6699981689453
2024-04-03,131.6300048828125
2024-04-04,131.75
2024-04-05,133.52000427246094
2024-04-08,132.4199981689453
2024-04-09,132.25
2024-04-10,132.82000732421875
2024-04-11,132.9199981689453
2024-04-12,131.1999969482422
2024-04-15,130.25
2024-04-16,129.52999877929688
2024-04-17,128.3300018310547
2024-04-18,127.80999755859375
2024-04-19,129.3800048828125
2024-04-22,129.3300018310547
2024-04-23,129.83999633789062
2024-04-24,129.27999877929688
2024-04-25,130.11000061035156
2024-04-26,130.24000549316406
2024-04-29,130.22000122070312
2024-04-30,125.62000274658203
2024-05-01,124.33999633789062
2024-05-02,122.25
2024-05-03,122.2300033569336
2024-05-06,123.55000305175781
2024-05-07,123.54000091552734
2024-05-08,123.05999755859375
2024-05-09,123.38999938964844
2024-05-10,121.91000366210938
2024-05-13,121.58999633789062
2024-05-14,121.04000091552734
2024-05-15,120.69999694824219
2024-05-16,119.83000183105469
2024-05-17,121.70999908447266
2024-05-20,120.88999938964844
2024-05-21,120.41000366210938
2024-05-22,118.19000244140625
2024-05-23,117.6500015258789
2024-05-24,117.25
2024-05-28,118.95999908447266
2024-05-29,115.25
2024-05-30,113.58000183105469
2024-05-31,116.4800033569336
2024-06-03,113.87000274658203
2024-06-04,112.2699966430664
2024-06-05,112.2300033569336
2024-06-06,112.19999694824219
2024-06-07,112.0
2024-06-10,113.30000305175781
2024-06-11,113.62999725341797
2024-06-12,112.19000244140625
2024-06-13,110.88999938964844
2024-06-14,109.38999938964844
2024-06-17,109.54000091552734
2024-06-18,109.41000366210938
2024-06-20,111.33000183105469
2024-06-21,111.33999633789062
2024-06-24,115.16999816894531
2024-06-25,114.98999786376953
2024-06-26,113.61000061035156
2024-06-27,113.97000122070312
2024-06-28,114.37999725341797
2024-07-01,114.36000061035156
2024-07-02,114.12000274658203
2024-07-03,114.7699966430664
2024-07-05,112.55000305175781
2024-07-08,112.2300033569336
2024-07-09,111.19000244140625
2024-07-10,112.52999877929688
2024-07-11,113.98999786376953
2024-07-12,113.13999938964844
2024-07-15,114.56999969482422
2024-07-16,115.19000244140625
2024-07-17,116.08000183105469
2024-07-18,116.61000061035156
2024-07-19,114.3499984741211
2024-07-22,112.31999969482422
2024-07-23,110.83000183105469
2024-07-24,111.0999984741211
2024-07-25,111.02999877929688
2024-07-26,110.86000061035156
2024-07-29,109.12000274658203
2024-07-30,109.91000366210938
2024-07-31,111.19999694824219
2024-08-01,108.38999938964844
2024-08-02,105.7699966430664
2024-08-05,104.56999969482422
2024-08-06,105.80000305175781
2024-08-07,106.93000030517578
2024-08-08,108.2699966430664
2024-08-09,108.61000061035156
2024-08-12,110.02999877929688
2024-08-13,108.33999633789062
2024-08-14,109.33000183105469
2024-08-15,111.2300033569336
2024-08-16,111.18000030517578
2024-08-19,111.73999786376953
2024-08-20,109.8499984741211
2024-08-21,109.62000274658203
2024-08-22,109.97000122070312
2024-08-23,111.4000015258789
2024-08-26,113.55999755859375
2024-08-27,112.43000030517578
2024-08-28,112.1500015258789
2024-08-29,114.37000274658203
2024-08-30,113.79000091552734
2024-09-03,109.8499984741211
2024-09-04,108.55999755859375
2024-09-05,107.44999694824219
2024-09-06,106.0199966430664
2024-09-09,105.5999984741211
2024-09-10,104.0
2024-09-11,102.56999969482422
2024-09-12,102.9000015258789
2024-09-13,103.5
2024-09-16,105.55000305175781
2024-09-17,108.29000091552734
2024-09-18,108.62000274658203
2024-09-19,110.55000305175781
2024-09-20,109.87000274658203
2024-09-23,109.69000244140625
2024-09-24,108.91000366210938
2024-09-25,105.7300033569336
2024-09-26,102.30999755859375
2024-09-27,104.72000122070312
2024-09-30,105.27999877929688
2024-10-01,109.37000274658203
2024-10-02,110.36000061035156
2024-10-03,112.41999816894531
2024-10-04,114.54000091552734
2024-10-07,114.72000122070312
2024-10-08,110.80000305175781
2024-10-09,110.97000122070312
2024-10-10,111.86000061035156
2024-10-11,110.48999786376953
2024-10-14,109.47000122070312
2024-10-15,105.20999908447266
2024-10-16,105.16000366210938
2024-10-17,106.1500015258789
2024-10-18,105.66999816894531
2024-10-21,104.98999786376953
2024-10-22,105.0
2024-10-23,104.51000213623047
2024-10-24,104.37000274658203
2024-10-25,104.55999755859375
2024-10-28,103.26000213623047
2024-10-29,102.31999969482422
2024-10-30,102.9800033569336
2024-10-31,109.54000091552734
2024-11-01,107.83999633789062
2024-11-04,108.86000061035156
2024-11-05,109.20999908447266
2024-11-06,113.62999725341797
2024-11-07,112.4000015258789
2024-11-08,111.58999633789062
2024-11-11,112.05000305175781
2024-11-12,110.63999938964844
2024-11-13,111.81999969482422
2024-11-14,112.91999816894531
2024-11-15,112.31999969482422
2024-11-18,113.76000213623047
2024-11-19,113.08999633789062
2024-11-20,113.43000030517578
2024-11-21,111.9000015258789
