Date,DVN
2022-06-14,70.58999633789062
2022-06-15,68.45999908447266
2022-06-16,63.27000045776367
2022-06-17,58.02000045776367
2022-06-21,60.560001373291016
2022-06-22,57.54999923706055
2022-06-23,54.7400016784668
2022-06-24,53.77000045776367
2022-06-27,57.790000915527344
2022-06-28,59.459999084472656
2022-06-29,55.81999969482422
2022-06-30,55.11000061035156
2022-07-01,55.11000061035156
2022-07-05,51.88999938964844
2022-07-06,51.0
2022-07-07,53.66999816894531
2022-07-08,54.47999954223633
2022-07-11,53.31999969482422
2022-07-12,51.93000030517578
2022-07-13,52.59000015258789
2022-07-14,51.41999816894531
2022-07-15,52.709999084472656
2022-07-18,54.619998931884766
2022-07-19,57.209999084472656
2022-07-20,57.68000030517578
2022-07-21,56.20000076293945
2022-07-22,55.189998626708984
2022-07-25,57.970001220703125
2022-07-26,56.7599983215332
2022-07-27,59.58000183105469
2022-07-28,60.369998931884766
2022-07-29,62.849998474121094
2022-08-01,61.56999969482422
2022-08-02,60.630001068115234
2022-08-03,56.70000076293945
2022-08-04,54.4900016784668
2022-08-05,56.650001525878906
2022-08-08,57.52000045776367
2022-08-09,59.040000915527344
2022-08-10,60.04999923706055
2022-08-11,64.45999908447266
2022-08-12,65.55000305175781
2022-08-15,63.56999969482422
2022-08-16,63.58000183105469
2022-08-17,64.13999938964844
2022-08-18,67.91999816894531
2022-08-19,68.51000213623047
2022-08-22,68.41999816894531
2022-08-23,70.87999725341797
2022-08-24,72.44999694824219
2022-08-25,73.72000122070312
2022-08-26,72.7699966430664
2022-08-29,74.13999938964844
2022-08-30,71.08000183105469
2022-08-31,70.62000274658203
2022-09-01,68.16000366210938
2022-09-02,70.33999633789062
2022-09-06,69.54000091552734
2022-09-07,68.36000061035156
2022-09-08,68.91000366210938
2022-09-09,68.51000213623047
2022-09-12,71.19000244140625
2022-09-13,69.06999969482422
2022-09-14,72.16999816894531
2022-09-15,69.4800033569336
2022-09-16,66.81999969482422
2022-09-19,65.9000015258789
2022-09-20,65.12000274658203
2022-09-21,64.4800033569336
2022-09-22,63.119998931884766
2022-09-23,57.689998626708984
2022-09-26,55.18000030517578
2022-09-27,56.16999816894531
2022-09-28,60.04999923706055
2022-09-29,60.970001220703125
2022-09-30,60.130001068115234
2022-10-03,65.33000183105469
2022-10-04,69.06999969482422
2022-10-05,70.87999725341797
2022-10-06,72.23999786376953
2022-10-07,72.04000091552734
2022-10-10,70.3499984741211
2022-10-11,68.56999969482422
2022-10-12,69.4000015258789
2022-10-13,72.25
2022-10-14,68.0199966430664
2022-10-17,69.80000305175781
2022-10-18,69.7699966430664
2022-10-19,71.94000244140625
2022-10-20,71.68000030517578
2022-10-21,74.29000091552734
2022-10-24,75.23999786376953
2022-10-25,75.51000213623047
2022-10-26,76.91999816894531
2022-10-27,76.55999755859375
2022-10-28,76.01000213623047
2022-10-31,77.3499984741211
2022-11-01,77.30000305175781
2022-11-02,67.44000244140625
2022-11-03,70.7300033569336
2022-11-04,71.4800033569336
2022-11-07,72.04000091552734
2022-11-08,71.98999786376953
2022-11-09,66.76000213623047
2022-11-10,68.9800033569336
2022-11-11,71.80000305175781
2022-11-14,71.5
2022-11-15,73.62000274658203
2022-11-16,71.33999633789062
2022-11-17,70.98999786376953
2022-11-18,69.62000274658203
2022-11-21,67.19000244140625
2022-11-22,68.56999969482422
2022-11-23,67.80000305175781
2022-11-25,68.3499984741211
2022-11-28,66.52999877929688
2022-11-29,67.5
2022-11-30,68.5199966430664
2022-12-01,68.27999877929688
2022-12-02,68.45999908447266
2022-12-05,66.55000305175781
2022-12-06,64.12999725341797
2022-12-07,64.25
2022-12-08,63.5
2022-12-09,59.619998931884766
2022-12-12,61.08000183105469
2022-12-13,61.97999954223633
2022-12-14,61.91999816894531
2022-12-15,61.58000183105469
2022-12-16,60.08000183105469
2022-12-19,59.2599983215332
2022-12-20,59.36000061035156
2022-12-21,61.7599983215332
2022-12-22,60.11000061035156
2022-12-23,62.5099983215332
2022-12-27,63.2400016784668
2022-12-28,60.88999938964844
2022-12-29,61.040000915527344
2022-12-30,61.5099983215332
2023-01-03,58.119998931884766
2023-01-04,58.900001525878906
2023-01-05,60.16999816894531
2023-01-06,61.22999954223633
2023-01-09,62.20000076293945
2023-01-10,63.130001068115234
2023-01-11,62.849998474121094
2023-01-12,64.02999877929688
2023-01-13,63.59000015258789
2023-01-17,63.4900016784668
2023-01-18,62.619998931884766
2023-01-19,64.08000183105469
2023-01-20,64.75
2023-01-23,65.76000213623047
2023-01-24,63.970001220703125
2023-01-25,64.16999816894531
2023-01-26,65.72000122070312
2023-01-27,65.2699966430664
2023-01-30,62.34000015258789
2023-01-31,63.2400016784668
2023-02-01,61.88999938964844
2023-02-02,60.95000076293945
2023-02-03,60.849998474121094
2023-02-06,60.13999938964844
2023-02-07,62.209999084472656
2023-02-08,61.33000183105469
2023-02-09,60.29999923706055
2023-02-10,63.540000915527344
2023-02-13,63.560001373291016
2023-02-14,63.939998626708984
2023-02-15,57.22999954223633
2023-02-16,55.720001220703125
2023-02-17,53.33000183105469
2023-02-21,53.72999954223633
2023-02-22,53.59000015258789
2023-02-23,55.0
2023-02-24,55.0
2023-02-27,54.52000045776367
2023-02-28,53.91999816894531
2023-03-01,54.7400016784668
2023-03-02,55.70000076293945
2023-03-03,56.66999816894531
2023-03-06,56.4900016784668
2023-03-07,55.029998779296875
2023-03-08,54.5
2023-03-09,52.97999954223633
2023-03-10,51.7599983215332
2023-03-13,49.97999954223633
2023-03-14,49.220001220703125
2023-03-15,45.119998931884766
2023-03-16,46.27000045776367
2023-03-17,46.150001525878906
2023-03-20,47.0
2023-03-21,49.060001373291016
2023-03-22,47.7599983215332
2023-03-23,46.720001220703125
2023-03-24,46.56999969482422
2023-03-27,48.08000183105469
2023-03-28,48.56999969482422
2023-03-29,49.790000915527344
2023-03-30,49.849998474121094
2023-03-31,50.61000061035156
2023-04-03,53.310001373291016
2023-04-04,52.7400016784668
2023-04-05,53.529998779296875
2023-04-06,52.90999984741211
2023-04-10,53.38999938964844
2023-04-11,54.29999923706055
2023-04-12,54.540000915527344
2023-04-13,55.220001220703125
2023-04-14,55.70000076293945
2023-04-17,55.29999923706055
2023-04-18,55.220001220703125
2023-04-19,54.849998474121094
2023-04-20,54.02000045776367
2023-04-21,53.630001068115234
2023-04-24,54.470001220703125
2023-04-25,53.209999084472656
2023-04-26,52.20000076293945
2023-04-27,52.25
2023-04-28,53.43000030517578
2023-05-01,53.2400016784668
2023-05-02,50.709999084472656
2023-05-03,49.0099983215332
2023-05-04,48.2400016784668
2023-05-05,50.36000061035156
2023-05-08,51.0
2023-05-09,49.16999816894531
2023-05-10,48.11000061035156
2023-05-11,47.2599983215332
2023-05-12,47.52000045776367
2023-05-15,47.709999084472656
2023-05-16,46.130001068115234
2023-05-17,47.709999084472656
2023-05-18,48.279998779296875
2023-05-19,49.20000076293945
2023-05-22,49.31999969482422
2023-05-23,49.11000061035156
2023-05-24,49.66999816894531
2023-05-25,47.869998931884766
2023-05-26,48.06999969482422
2023-05-30,46.959999084472656
2023-05-31,46.099998474121094
2023-06-01,46.779998779296875
2023-06-02,48.529998779296875
2023-06-05,48.369998931884766
2023-06-06,48.95000076293945
2023-06-07,50.04999923706055
2023-06-08,50.02000045776367
2023-06-09,49.869998931884766
2023-06-12,49.400001525878906
2023-06-13,50.38999938964844
2023-06-14,48.95000076293945
2023-06-15,49.599998474121094
2023-06-16,49.79999923706055
2023-06-20,48.27000045776367
2023-06-21,48.939998626708984
2023-06-22,47.689998626708984
2023-06-23,47.150001525878906
2023-06-26,47.7400016784668
2023-06-27,47.31999969482422
2023-06-28,47.689998626708984
2023-06-29,48.400001525878906
2023-06-30,48.34000015258789
2023-07-03,48.83000183105469
2023-07-05,48.5
2023-07-06,47.54999923706055
2023-07-07,48.849998474121094
2023-07-10,49.189998626708984
2023-07-11,50.560001373291016
2023-07-12,51.09000015258789
2023-07-13,51.11000061035156
2023-07-14,48.900001525878906
2023-07-17,48.91999816894531
2023-07-18,50.5099983215332
2023-07-19,50.619998931884766
2023-07-20,51.400001525878906
2023-07-21,52.2599983215332
2023-07-24,53.09000015258789
2023-07-25,53.400001525878906
2023-07-26,53.150001525878906
2023-07-27,52.220001220703125
2023-07-28,53.0
2023-07-31,54.0
2023-08-01,53.68000030517578
2023-08-02,49.7400016784668
2023-08-03,50.83000183105469
2023-08-04,50.79999923706055
2023-08-07,50.810001373291016
2023-08-08,50.77000045776367
2023-08-09,51.189998626708984
2023-08-10,50.7599983215332
2023-08-11,50.40999984741211
2023-08-14,50.290000915527344
2023-08-15,49.189998626708984
2023-08-16,48.52000045776367
2023-08-17,49.060001373291016
2023-08-18,49.9900016784668
2023-08-21,50.16999816894531
2023-08-22,49.7400016784668
2023-08-23,49.34000015258789
2023-08-24,48.84000015258789
2023-08-25,50.43000030517578
2023-08-28,50.56999969482422
2023-08-29,50.72999954223633
2023-08-30,50.65999984741211
2023-08-31,51.09000015258789
2023-09-01,52.91999816894531
2023-09-05,53.5
2023-09-06,53.4900016784668
2023-09-07,52.5
2023-09-08,52.65999984741211
2023-09-11,50.779998779296875
2023-09-12,51.38999938964844
2023-09-13,50.650001525878906
2023-09-14,50.93000030517578
2023-09-15,49.68000030517578
2023-09-18,49.5
2023-09-19,48.9900016784668
2023-09-20,47.880001068115234
2023-09-21,46.40999984741211
2023-09-22,46.59000015258789
2023-09-25,47.5099983215332
2023-09-26,46.95000076293945
2023-09-27,48.84000015258789
2023-09-28,48.810001373291016
2023-09-29,47.70000076293945
2023-10-02,45.650001525878906
2023-10-03,45.75
2023-10-04,43.349998474121094
2023-10-05,42.849998474121094
2023-10-06,43.70000076293945
2023-10-09,46.099998474121094
2023-10-10,46.06999969482422
2023-10-11,46.75
2023-10-12,46.689998626708984
2023-10-13,48.38999938964844
2023-10-16,49.400001525878906
2023-10-17,49.93000030517578
2023-10-18,50.08000183105469
2023-10-19,49.25
2023-10-20,48.31999969482422
2023-10-23,47.709999084472656
2023-10-24,47.470001220703125
2023-10-25,47.849998474121094
2023-10-26,47.16999816894531
2023-10-27,46.77000045776367
2023-10-30,46.16999816894531
2023-10-31,46.56999969482422
2023-11-01,46.209999084472656
2023-11-02,47.27000045776367
2023-11-03,47.34000015258789
2023-11-06,46.720001220703125
2023-11-07,45.290000915527344
2023-11-08,44.18000030517578
2023-11-09,44.13999938964844
2023-11-10,45.619998931884766
2023-11-13,45.41999816894531
2023-11-14,45.7400016784668
2023-11-15,45.52000045776367
2023-11-16,44.290000915527344
2023-11-17,45.36000061035156
2023-11-20,45.650001525878906
2023-11-21,45.25
2023-11-22,45.15999984741211
2023-11-24,45.349998474121094
2023-11-27,44.93000030517578
2023-11-28,44.81999969482422
2023-11-29,44.880001068115234
2023-11-30,44.970001220703125
2023-12-01,45.16999816894531
2023-12-04,44.68000030517578
2023-12-05,43.779998779296875
2023-12-06,43.25
2023-12-07,43.459999084472656
2023-12-08,44.09000015258789
2023-12-11,44.40999984741211
2023-12-12,43.34000015258789
2023-12-13,44.220001220703125
2023-12-14,44.9900016784668
2023-12-15,44.869998931884766
2023-12-18,45.2400016784668
2023-12-19,45.68000030517578
2023-12-20,45.2400016784668
2023-12-21,45.849998474121094
2023-12-22,45.810001373291016
2023-12-26,46.65999984741211
2023-12-27,46.400001525878906
2023-12-28,45.7599983215332
2023-12-29,45.29999923706055
2024-01-02,45.84000015258789
2024-01-03,46.810001373291016
2024-01-04,45.630001068115234
2024-01-05,45.939998626708984
2024-01-08,45.529998779296875
2024-01-09,44.77000045776367
2024-01-10,43.939998626708984
2024-01-11,43.59000015258789
2024-01-12,42.77000045776367
2024-01-16,41.68000030517578
2024-01-17,41.09000015258789
2024-01-18,41.08000183105469
2024-01-19,40.970001220703125
2024-01-22,41.18000030517578
2024-01-23,41.29999923706055
2024-01-24,41.619998931884766
2024-01-25,42.4900016784668
2024-01-26,42.619998931884766
2024-01-29,42.77000045776367
2024-01-30,43.31999969482422
2024-01-31,42.02000045776367
2024-02-01,41.79999923706055
2024-02-02,41.29999923706055
2024-02-05,40.689998626708984
2024-02-06,41.08000183105469
2024-02-07,41.310001373291016
2024-02-08,42.40999984741211
2024-02-09,41.59000015258789
2024-02-12,42.2400016784668
2024-02-13,41.900001525878906
2024-02-14,41.84000015258789
2024-02-15,43.189998626708984
2024-02-16,43.459999084472656
2024-02-20,43.40999984741211
2024-02-21,44.11000061035156
2024-02-22,43.970001220703125
2024-02-23,43.880001068115234
2024-02-26,43.83000183105469
2024-02-27,44.31999969482422
2024-02-28,44.029998779296875
2024-02-29,44.060001373291016
2024-03-01,44.38999938964844
2024-03-04,44.369998931884766
2024-03-05,45.08000183105469
2024-03-06,45.45000076293945
2024-03-07,45.88999938964844
2024-03-08,46.15999984741211
2024-03-11,46.66999816894531
2024-03-12,46.58000183105469
2024-03-13,47.40999984741211
2024-03-14,47.86000061035156
2024-03-15,47.619998931884766
2024-03-18,47.470001220703125
2024-03-19,48.43000030517578
2024-03-20,48.61000061035156
2024-03-21,48.529998779296875
2024-03-22,48.369998931884766
2024-03-25,49.04999923706055
2024-03-26,48.790000915527344
2024-03-27,49.459999084472656
2024-03-28,50.18000030517578
2024-04-01,50.95000076293945
2024-04-02,51.619998931884766
2024-04-03,52.77000045776367
2024-04-04,52.540000915527344
2024-04-05,53.27000045776367
2024-04-08,53.43000030517578
2024-04-09,54.13999938964844
2024-04-10,54.5099983215332
2024-04-11,53.900001525878906
2024-04-12,53.41999816894531
2024-04-15,52.68000030517578
2024-04-16,52.18000030517578
2024-04-17,51.66999816894531
2024-04-18,51.43000030517578
2024-04-19,51.83000183105469
2024-04-22,52.130001068115234
2024-04-23,52.56999969482422
2024-04-24,52.099998474121094
2024-04-25,52.61000061035156
2024-04-26,52.709999084472656
2024-04-29,53.08000183105469
2024-04-30,51.18000030517578
2024-05-01,50.400001525878906
2024-05-02,50.34000015258789
2024-05-03,50.540000915527344
2024-05-06,50.86000061035156
2024-05-07,50.97999954223633
2024-05-08,50.560001373291016
2024-05-09,50.849998474121094
2024-05-10,50.119998931884766
2024-05-13,49.900001525878906
2024-05-14,49.83000183105469
2024-05-15,49.709999084472656
2024-05-16,49.2400016784668
2024-05-17,49.619998931884766
2024-05-20,50.02000045776367
2024-05-21,49.77000045776367
2024-05-22,48.79999923706055
2024-05-23,48.22999954223633
2024-05-24,48.150001525878906
2024-05-28,48.90999984741211
2024-05-29,47.189998626708984
2024-05-30,47.59000015258789
2024-05-31,49.08000183105469
2024-06-03,47.08000183105469
2024-06-04,46.650001525878906
2024-06-05,46.619998931884766
2024-06-06,46.7599983215332
2024-06-07,46.790000915527344
2024-06-10,47.119998931884766
2024-06-11,47.290000915527344
2024-06-12,46.849998474121094
2024-06-13,45.7599983215332
2024-06-14,45.560001373291016
2024-06-17,45.7599983215332
2024-06-18,45.650001525878906
2024-06-20,45.9900016784668
2024-06-21,45.81999969482422
2024-06-24,47.63999938964844
2024-06-25,47.369998931884766
2024-06-26,46.720001220703125
2024-06-27,47.0099983215332
2024-06-28,47.400001525878906
2024-07-01,47.72999954223633
2024-07-02,47.77000045776367
2024-07-03,48.11000061035156
2024-07-05,47.029998779296875
2024-07-08,46.52000045776367
2024-07-09,46.060001373291016
2024-07-10,45.90999984741211
2024-07-11,46.41999816894531
2024-07-12,46.47999954223633
2024-07-15,48.04999923706055
2024-07-16,48.2400016784668
2024-07-17,48.650001525878906
2024-07-18,48.459999084472656
2024-07-19,47.7400016784668
2024-07-22,46.79999923706055
2024-07-23,45.959999084472656
2024-07-24,45.58000183105469
2024-07-25,46.279998779296875
2024-07-26,46.34000015258789
2024-07-29,45.689998626708984
2024-07-30,46.16999816894531
2024-07-31,47.029998779296875
2024-08-01,45.060001373291016
2024-08-02,42.790000915527344
2024-08-05,41.47999954223633
2024-08-06,41.97999954223633
2024-08-07,43.16999816894531
2024-08-08,45.11000061035156
2024-08-09,44.91999816894531
2024-08-12,45.33000183105469
2024-08-13,44.63999938964844
2024-08-14,44.4900016784668
2024-08-15,45.439998626708984
2024-08-16,45.09000015258789
2024-08-19,45.189998626708984
2024-08-20,44.040000915527344
2024-08-21,43.84000015258789
2024-08-22,43.66999816894531
2024-08-23,44.70000076293945
2024-08-26,45.13999938964844
2024-08-27,44.650001525878906
2024-08-28,44.59000015258789
2024-08-29,45.0
2024-08-30,44.779998779296875
2024-09-03,43.02000045776367
2024-09-04,42.2400016784668
2024-09-05,42.08000183105469
2024-09-06,41.34000015258789
2024-09-09,41.400001525878906
2024-09-10,40.22999954223633
2024-09-11,39.93000030517578
2024-09-12,40.0099983215332
2024-09-13,39.45000076293945
2024-09-16,39.63999938964844
2024-09-17,40.459999084472656
2024-09-18,40.369998931884766
2024-09-19,40.970001220703125
2024-09-20,40.790000915527344
2024-09-23,41.119998931884766
2024-09-24,41.0099983215332
2024-09-25,39.79999923706055
2024-09-26,37.869998931884766
2024-09-27,38.959999084472656
2024-09-30,39.119998931884766
2024-10-01,39.7599983215332
2024-10-02,40.5
2024-10-03,41.790000915527344
2024-10-04,42.41999816894531
2024-10-07,42.61000061035156
2024-10-08,41.68000030517578
2024-10-09,41.959999084472656
2024-10-10,42.86000061035156
2024-10-11,42.959999084472656
2024-10-14,42.869998931884766
2024-10-15,41.20000076293945
2024-10-16,40.689998626708984
2024-10-17,40.58000183105469
2024-10-18,40.65999984741211
2024-10-21,40.08000183105469
2024-10-22,40.16999816894531
2024-10-23,39.5099983215332
2024-10-24,39.5099983215332
2024-10-25,39.189998626708984
2024-10-28,38.59000015258789
2024-10-29,38.13999938964844
2024-10-30,38.349998474121094
2024-10-31,38.68000030517578
2024-11-01,38.31999969482422
2024-11-04,39.150001525878906
2024-11-05,39.34000015258789
2024-11-06,40.02000045776367
2024-11-07,38.88999938964844
2024-11-08,38.869998931884766
2024-11-11,38.959999084472656
2024-11-12,38.34000015258789
2024-11-13,39.11000061035156
2024-11-14,39.380001068115234
2024-11-15,38.470001220703125
2024-11-18,38.77000045776367
2024-11-19,37.90999984741211
2024-11-20,38.29999923706055
2024-11-21,38.70000076293945
