Date,BAX
2022-07-14,63.41999816894531
2022-07-15,64.91000366210938
2022-07-18,64.36000061035156
2022-07-19,65.31999969482422
2022-07-20,65.58999633789062
2022-07-21,66.02999877929688
2022-07-22,66.16000366210938
2022-07-25,66.26000213623047
2022-07-26,66.73999786376953
2022-07-27,66.80000305175781
2022-07-28,59.5
2022-07-29,58.65999984741211
2022-08-01,58.66999816894531
2022-08-02,58.880001068115234
2022-08-03,58.18000030517578
2022-08-04,57.90999984741211
2022-08-05,58.59000015258789
2022-08-08,59.709999084472656
2022-08-09,58.95000076293945
2022-08-10,59.900001525878906
2022-08-11,59.970001220703125
2022-08-12,60.459999084472656
2022-08-15,62.02000045776367
2022-08-16,61.84000015258789
2022-08-17,61.380001068115234
2022-08-18,61.04999923706055
2022-08-19,61.25
2022-08-22,59.66999816894531
2022-08-23,58.65999984741211
2022-08-24,58.709999084472656
2022-08-25,59.91999816894531
2022-08-26,57.16999816894531
2022-08-29,56.9900016784668
2022-08-30,56.47999954223633
2022-08-31,57.459999084472656
2022-09-01,56.7599983215332
2022-09-02,56.209999084472656
2022-09-06,54.65999984741211
2022-09-07,58.72999954223633
2022-09-08,58.70000076293945
2022-09-09,59.529998779296875
2022-09-12,59.779998779296875
2022-09-13,58.130001068115234
2022-09-14,59.11000061035156
2022-09-15,58.970001220703125
2022-09-16,58.18000030517578
2022-09-19,58.43000030517578
2022-09-20,56.58000183105469
2022-09-21,55.470001220703125
2022-09-22,55.369998931884766
2022-09-23,55.40999984741211
2022-09-26,54.90999984741211
2022-09-27,54.29999923706055
2022-09-28,55.560001373291016
2022-09-29,55.29999923706055
2022-09-30,53.86000061035156
2022-10-03,55.619998931884766
2022-10-04,57.45000076293945
2022-10-05,57.709999084472656
2022-10-06,56.25
2022-10-07,55.619998931884766
2022-10-10,54.97999954223633
2022-10-11,55.810001373291016
2022-10-12,55.0
2022-10-13,56.08000183105469
2022-10-14,54.5
2022-10-17,55.25
2022-10-18,55.599998474121094
2022-10-19,55.31999969482422
2022-10-20,55.0
2022-10-21,56.43000030517578
2022-10-24,56.43000030517578
2022-10-25,57.11000061035156
2022-10-26,57.630001068115234
2022-10-27,53.970001220703125
2022-10-28,55.0
2022-10-31,54.349998474121094
2022-11-01,53.7400016784668
2022-11-02,51.93000030517578
2022-11-03,50.439998626708984
2022-11-04,50.58000183105469
2022-11-07,52.34000015258789
2022-11-08,52.650001525878906
2022-11-09,51.650001525878906
2022-11-10,53.72999954223633
2022-11-11,54.880001068115234
2022-11-14,53.68000030517578
2022-11-15,54.34000015258789
2022-11-16,54.939998626708984
2022-11-17,54.31999969482422
2022-11-18,55.0
2022-11-21,55.83000183105469
2022-11-22,55.31999969482422
2022-11-23,56.29999923706055
2022-11-25,56.0
2022-11-28,55.189998626708984
2022-11-29,55.34000015258789
2022-11-30,56.529998779296875
2022-12-01,52.380001068115234
2022-12-02,53.220001220703125
2022-12-05,51.29999923706055
2022-12-06,51.5099983215332
2022-12-07,52.349998474121094
2022-12-08,52.619998931884766
2022-12-09,52.380001068115234
2022-12-12,52.630001068115234
2022-12-13,53.16999816894531
2022-12-14,52.29999923706055
2022-12-15,50.7599983215332
2022-12-16,49.709999084472656
2022-12-19,49.95000076293945
2022-12-20,49.93000030517578
2022-12-21,50.33000183105469
2022-12-22,50.13999938964844
2022-12-23,50.16999816894531
2022-12-27,50.84000015258789
2022-12-28,50.36000061035156
2022-12-29,51.119998931884766
2022-12-30,50.970001220703125
2023-01-03,51.040000915527344
2023-01-04,52.33000183105469
2023-01-05,52.56999969482422
2023-01-06,48.45000076293945
2023-01-09,44.70000076293945
2023-01-10,45.7400016784668
2023-01-11,45.439998626708984
2023-01-12,45.09000015258789
2023-01-13,44.84000015258789
2023-01-17,44.7400016784668
2023-01-18,44.0
2023-01-19,43.63999938964844
2023-01-20,43.880001068115234
2023-01-23,45.13999938964844
2023-01-24,44.90999984741211
2023-01-25,46.13999938964844
2023-01-26,46.15999984741211
2023-01-27,46.0
2023-01-30,45.13999938964844
2023-01-31,45.689998626708984
2023-02-01,46.279998779296875
2023-02-02,47.0099983215332
2023-02-03,46.68000030517578
2023-02-06,45.15999984741211
2023-02-07,45.61000061035156
2023-02-08,45.68000030517578
2023-02-09,40.13999938964844
2023-02-10,40.95000076293945
2023-02-13,40.5
2023-02-14,39.90999984741211
2023-02-15,40.060001373291016
2023-02-16,39.79999923706055
2023-02-17,41.0
2023-02-21,40.70000076293945
2023-02-22,41.0099983215332
2023-02-23,40.5099983215332
2023-02-24,40.15999984741211
2023-02-27,39.81999969482422
2023-02-28,39.95000076293945
2023-03-01,39.060001373291016
2023-03-02,39.619998931884766
2023-03-03,39.939998626708984
2023-03-06,39.709999084472656
2023-03-07,38.9900016784668
2023-03-08,39.439998626708984
2023-03-09,38.9900016784668
2023-03-10,38.02000045776367
2023-03-13,38.900001525878906
2023-03-14,39.369998931884766
2023-03-15,38.22999954223633
2023-03-16,38.369998931884766
2023-03-17,37.58000183105469
2023-03-20,38.189998626708984
2023-03-21,39.61000061035156
2023-03-22,39.15999984741211
2023-03-23,38.119998931884766
2023-03-24,39.22999954223633
2023-03-27,40.06999969482422
2023-03-28,39.849998474121094
2023-03-29,40.540000915527344
2023-03-30,40.310001373291016
2023-03-31,40.560001373291016
2023-04-03,39.97999954223633
2023-04-04,40.5
2023-04-05,42.2599983215332
2023-04-06,42.29999923706055
2023-04-10,42.16999816894531
2023-04-11,42.88999938964844
2023-04-12,42.66999816894531
2023-04-13,43.18000030517578
2023-04-14,43.04999923706055
2023-04-17,42.970001220703125
2023-04-18,42.81999969482422
2023-04-19,43.619998931884766
2023-04-20,43.25
2023-04-21,45.290000915527344
2023-04-24,45.400001525878906
2023-04-25,45.439998626708984
2023-04-26,46.08000183105469
2023-04-27,46.79999923706055
2023-04-28,47.68000030517578
2023-05-01,47.380001068115234
2023-05-02,47.0099983215332
2023-05-03,46.5
2023-05-04,45.290000915527344
2023-05-05,46.04999923706055
2023-05-08,45.61000061035156
2023-05-09,43.08000183105469
2023-05-10,43.84000015258789
2023-05-11,43.380001068115234
2023-05-12,42.470001220703125
2023-05-15,42.81999969482422
2023-05-16,43.0099983215332
2023-05-17,42.779998779296875
2023-05-18,43.029998779296875
2023-05-19,42.9900016784668
2023-05-22,42.58000183105469
2023-05-23,42.5
2023-05-24,42.119998931884766
2023-05-25,41.34000015258789
2023-05-26,41.290000915527344
2023-05-30,40.33000183105469
2023-05-31,40.720001220703125
2023-06-01,41.22999954223633
2023-06-02,41.33000183105469
2023-06-05,41.650001525878906
2023-06-06,40.959999084472656
2023-06-07,42.13999938964844
2023-06-08,41.34000015258789
2023-06-09,41.970001220703125
2023-06-12,42.709999084472656
2023-06-13,43.470001220703125
2023-06-14,43.45000076293945
2023-06-15,44.459999084472656
2023-06-16,45.36000061035156
2023-06-20,44.939998626708984
2023-06-21,44.84000015258789
2023-06-22,45.25
2023-06-23,45.040000915527344
2023-06-26,44.709999084472656
2023-06-27,45.400001525878906
2023-06-28,45.08000183105469
2023-06-29,44.70000076293945
2023-06-30,45.560001373291016
2023-07-03,44.68000030517578
2023-07-05,45.13999938964844
2023-07-06,45.61000061035156
2023-07-07,45.29999923706055
2023-07-10,45.650001525878906
2023-07-11,46.029998779296875
2023-07-12,46.380001068115234
2023-07-13,46.720001220703125
2023-07-14,46.86000061035156
2023-07-17,46.54999923706055
2023-07-18,47.04999923706055
2023-07-19,47.849998474121094
2023-07-20,49.290000915527344
2023-07-21,48.560001373291016
2023-07-24,48.279998779296875
2023-07-25,48.79999923706055
2023-07-26,48.95000076293945
2023-07-27,45.47999954223633
2023-07-28,47.0099983215332
2023-07-31,45.22999954223633
2023-08-01,45.0
2023-08-02,43.90999984741211
2023-08-03,43.939998626708984
2023-08-04,43.91999816894531
2023-08-07,43.540000915527344
2023-08-08,42.77000045776367
2023-08-09,42.97999954223633
2023-08-10,42.9900016784668
2023-08-11,43.2400016784668
2023-08-14,42.810001373291016
2023-08-15,42.349998474121094
2023-08-16,42.08000183105469
2023-08-17,41.75
2023-08-18,41.790000915527344
2023-08-21,42.029998779296875
2023-08-22,41.61000061035156
2023-08-23,41.40999984741211
2023-08-24,41.459999084472656
2023-08-25,41.529998779296875
2023-08-28,41.650001525878906
2023-08-29,42.33000183105469
2023-08-30,41.970001220703125
2023-08-31,40.599998474121094
2023-09-01,40.599998474121094
2023-09-05,38.9900016784668
2023-09-06,39.63999938964844
2023-09-07,38.970001220703125
2023-09-08,38.66999816894531
2023-09-11,38.70000076293945
2023-09-12,38.33000183105469
2023-09-13,39.11000061035156
2023-09-14,39.150001525878906
2023-09-15,39.08000183105469
2023-09-18,38.72999954223633
2023-09-19,38.959999084472656
2023-09-20,38.470001220703125
2023-09-21,38.11000061035156
2023-09-22,37.70000076293945
2023-09-25,37.5
2023-09-26,37.31999969482422
2023-09-27,37.33000183105469
2023-09-28,37.540000915527344
2023-09-29,37.7400016784668
2023-10-02,37.349998474121094
2023-10-03,36.779998779296875
2023-10-04,36.959999084472656
2023-10-05,37.02000045776367
2023-10-06,36.619998931884766
2023-10-09,36.4900016784668
2023-10-10,37.31999969482422
2023-10-11,32.7400016784668
2023-10-12,31.709999084472656
2023-10-13,31.84000015258789
2023-10-16,31.979999542236328
2023-10-17,31.84000015258789
2023-10-18,32.060001373291016
2023-10-19,32.61000061035156
2023-10-20,32.689998626708984
2023-10-23,32.849998474121094
2023-10-24,32.56999969482422
2023-10-25,32.15999984741211
2023-10-26,32.45000076293945
2023-10-27,32.15999984741211
2023-10-30,32.040000915527344
2023-10-31,32.43000030517578
2023-11-01,32.790000915527344
2023-11-02,34.25
2023-11-03,33.959999084472656
2023-11-06,34.4900016784668
2023-11-07,34.209999084472656
2023-11-08,34.04999923706055
2023-11-09,32.83000183105469
2023-11-10,32.81999969482422
2023-11-13,33.709999084472656
2023-11-14,34.349998474121094
2023-11-15,35.310001373291016
2023-11-16,35.45000076293945
2023-11-17,35.459999084472656
2023-11-20,35.619998931884766
2023-11-21,35.70000076293945
2023-11-22,35.869998931884766
2023-11-24,36.02000045776367
2023-11-27,36.41999816894531
2023-11-28,36.34000015258789
2023-11-29,36.400001525878906
2023-11-30,36.08000183105469
2023-12-01,36.54999923706055
2023-12-04,36.88999938964844
2023-12-05,35.79999923706055
2023-12-06,35.93000030517578
2023-12-07,36.529998779296875
2023-12-08,36.150001525878906
2023-12-11,36.41999816894531
2023-12-12,36.689998626708984
2023-12-13,37.630001068115234
2023-12-14,38.95000076293945
2023-12-15,38.70000076293945
2023-12-18,38.33000183105469
2023-12-19,38.689998626708984
2023-12-20,38.599998474121094
2023-12-21,38.90999984741211
2023-12-22,38.380001068115234
2023-12-26,38.58000183105469
2023-12-27,38.65999984741211
2023-12-28,38.79999923706055
2023-12-29,38.65999984741211
2024-01-02,38.849998474121094
2024-01-03,38.130001068115234
2024-01-04,38.630001068115234
2024-01-05,39.15999984741211
2024-01-08,40.66999816894531
2024-01-09,40.65999984741211
2024-01-10,40.290000915527344
2024-01-11,40.040000915527344
2024-01-12,40.0
2024-01-16,39.04999923706055
2024-01-17,38.689998626708984
2024-01-18,38.84000015258789
2024-01-19,38.599998474121094
2024-01-22,38.720001220703125
2024-01-23,38.41999816894531
2024-01-24,37.880001068115234
2024-01-25,38.9900016784668
2024-01-26,38.790000915527344
2024-01-29,39.08000183105469
2024-01-30,38.70000076293945
2024-01-31,38.689998626708984
2024-02-01,39.189998626708984
2024-02-02,38.97999954223633
2024-02-05,38.529998779296875
2024-02-06,39.709999084472656
2024-02-07,39.380001068115234
2024-02-08,40.459999084472656
2024-02-09,39.54999923706055
2024-02-12,40.310001373291016
2024-02-13,39.619998931884766
2024-02-14,39.63999938964844
2024-02-15,40.939998626708984
2024-02-16,41.220001220703125
2024-02-20,41.77000045776367
2024-02-21,42.22999954223633
2024-02-22,42.0099983215332
2024-02-23,42.54999923706055
2024-02-26,42.0
2024-02-27,41.849998474121094
2024-02-28,41.560001373291016
2024-02-29,40.91999816894531
2024-03-01,41.0099983215332
2024-03-04,42.5
2024-03-05,42.40999984741211
2024-03-06,42.9900016784668
2024-03-07,43.4900016784668
2024-03-08,43.77000045776367
2024-03-11,43.47999954223633
2024-03-12,42.88999938964844
2024-03-13,42.68000030517578
2024-03-14,42.02000045776367
2024-03-15,41.61000061035156
2024-03-18,41.540000915527344
2024-03-19,41.95000076293945
2024-03-20,41.83000183105469
2024-03-21,42.0099983215332
2024-03-22,41.939998626708984
2024-03-25,41.790000915527344
2024-03-26,41.540000915527344
2024-03-27,42.689998626708984
2024-03-28,42.7400016784668
2024-04-01,43.54999923706055
2024-04-02,42.90999984741211
2024-04-03,43.279998779296875
2024-04-04,42.630001068115234
2024-04-05,42.619998931884766
2024-04-08,42.25
2024-04-09,42.83000183105469
2024-04-10,42.0
2024-04-11,42.119998931884766
2024-04-12,40.33000183105469
2024-04-15,40.040000915527344
2024-04-16,39.56999969482422
2024-04-17,39.52000045776367
2024-04-18,39.650001525878906
2024-04-19,39.470001220703125
2024-04-22,40.400001525878906
2024-04-23,41.02000045776367
2024-04-24,40.93000030517578
2024-04-25,40.22999954223633
2024-04-26,40.130001068115234
2024-04-29,40.63999938964844
2024-04-30,40.369998931884766
2024-05-01,40.34000015258789
2024-05-02,36.90999984741211
2024-05-03,36.88999938964844
2024-05-06,36.5099983215332
2024-05-07,36.119998931884766
2024-05-08,35.75
2024-05-09,35.95000076293945
2024-05-10,35.689998626708984
2024-05-13,35.43000030517578
2024-05-14,35.2400016784668
2024-05-15,35.43000030517578
2024-05-16,35.16999816894531
2024-05-17,35.25
2024-05-20,35.02000045776367
2024-05-21,34.45000076293945
2024-05-22,34.349998474121094
2024-05-23,34.0
2024-05-24,33.900001525878906
2024-05-28,33.849998474121094
2024-05-29,33.189998626708984
2024-05-30,33.43000030517578
2024-05-31,34.09000015258789
2024-06-03,34.08000183105469
2024-06-04,33.29999923706055
2024-06-05,33.189998626708984
2024-06-06,33.31999969482422
2024-06-07,33.15999984741211
2024-06-10,32.88999938964844
2024-06-11,32.869998931884766
2024-06-12,33.310001373291016
2024-06-13,33.7400016784668
2024-06-14,33.779998779296875
2024-06-17,33.90999984741211
2024-06-18,33.72999954223633
2024-06-20,34.0
2024-06-21,34.290000915527344
2024-06-24,34.189998626708984
2024-06-25,33.959999084472656
2024-06-26,33.900001525878906
2024-06-27,33.52000045776367
2024-06-28,33.45000076293945
2024-07-01,33.060001373291016
2024-07-02,32.849998474121094
2024-07-03,33.15999984741211
2024-07-05,34.90999984741211
2024-07-08,33.61000061035156
2024-07-09,34.0099983215332
2024-07-10,34.25
2024-07-11,35.220001220703125
2024-07-12,35.31999969482422
2024-07-15,33.970001220703125
2024-07-16,35.540000915527344
2024-07-17,35.68000030517578
2024-07-18,35.68000030517578
2024-07-19,35.349998474121094
2024-07-22,35.36000061035156
2024-07-23,35.27000045776367
2024-07-24,35.4900016784668
2024-07-25,35.09000015258789
2024-07-26,35.5099983215332
2024-07-29,36.02000045776367
2024-07-30,35.90999984741211
2024-07-31,35.81999969482422
2024-08-01,36.0099983215332
2024-08-02,35.27000045776367
2024-08-05,34.63999938964844
2024-08-06,36.91999816894531
2024-08-07,36.59000015258789
2024-08-08,37.41999816894531
2024-08-09,37.150001525878906
2024-08-12,36.93000030517578
2024-08-13,34.5099983215332
2024-08-14,35.529998779296875
2024-08-15,35.72999954223633
2024-08-16,36.119998931884766
2024-08-19,36.459999084472656
2024-08-20,36.220001220703125
2024-08-21,36.18000030517578
2024-08-22,36.4900016784668
2024-08-23,37.540000915527344
2024-08-26,37.93000030517578
2024-08-27,37.90999984741211
2024-08-28,37.81999969482422
2024-08-29,38.15999984741211
2024-08-30,37.939998626708984
2024-09-03,37.849998474121094
2024-09-04,37.529998779296875
2024-09-05,38.81999969482422
2024-09-06,38.959999084472656
2024-09-09,39.22999954223633
2024-09-10,39.209999084472656
2024-09-11,39.27000045776367
2024-09-12,39.380001068115234
2024-09-13,39.720001220703125
2024-09-16,40.2599983215332
2024-09-17,39.810001373291016
2024-09-18,39.369998931884766
2024-09-19,38.7599983215332
2024-09-20,38.4900016784668
2024-09-23,39.0
2024-09-24,38.97999954223633
2024-09-25,38.34000015258789
2024-09-26,38.709999084472656
2024-09-27,38.90999984741211
2024-09-30,37.970001220703125
2024-10-01,36.90999984741211
2024-10-02,35.970001220703125
2024-10-03,35.08000183105469
2024-10-04,36.31999969482422
2024-10-07,35.77000045776367
2024-10-08,37.119998931884766
2024-10-09,37.84000015258789
2024-10-10,37.029998779296875
2024-10-11,36.540000915527344
2024-10-14,36.90999984741211
2024-10-15,36.650001525878906
2024-10-16,36.7599983215332
2024-10-17,36.650001525878906
2024-10-18,36.86000061035156
2024-10-21,36.56999969482422
2024-10-22,36.59000015258789
2024-10-23,36.470001220703125
2024-10-24,36.72999954223633
2024-10-25,35.970001220703125
2024-10-28,36.0099983215332
2024-10-29,35.9900016784668
2024-10-30,35.86000061035156
2024-10-31,35.70000076293945
2024-11-01,35.869998931884766
2024-11-04,35.79999923706055
2024-11-05,36.099998474121094
2024-11-06,36.11000061035156
2024-11-07,36.040000915527344
2024-11-08,34.63999938964844
2024-11-11,34.220001220703125
2024-11-12,33.83000183105469
2024-11-13,32.630001068115234
2024-11-14,31.700000762939453
2024-11-15,31.959999084472656
2024-11-18,33.02000045776367
2024-11-19,32.52000045776367
2024-11-20,32.630001068115234
2024-11-21,32.9900016784668
