Date,WRB
2022-06-14,44.49333190917969
2022-06-15,44.67333221435547
2022-06-16,44.20000076293945
2022-06-17,44.54666519165039
2022-06-21,45.02000045776367
2022-06-22,44.619998931884766
2022-06-23,43.96666717529297
2022-06-24,45.35333251953125
2022-06-27,46.12666702270508
2022-06-28,46.060001373291016
2022-06-29,44.926666259765625
2022-06-30,45.50666809082031
2022-07-01,46.2400016784668
2022-07-05,45.206668853759766
2022-07-06,45.313331604003906
2022-07-07,45.03333282470703
2022-07-08,44.87333297729492
2022-07-11,44.85333251953125
2022-07-12,43.98666763305664
2022-07-13,43.746665954589844
2022-07-14,41.47999954223633
2022-07-15,42.02000045776367
2022-07-18,41.473331451416016
2022-07-19,42.633331298828125
2022-07-20,42.4466667175293
2022-07-21,42.91999816894531
2022-07-22,41.766666412353516
2022-07-25,42.48666763305664
2022-07-26,42.366668701171875
2022-07-27,42.43333435058594
2022-07-28,41.20000076293945
2022-07-29,41.686668395996094
2022-08-01,40.9466667175293
2022-08-02,40.7400016784668
2022-08-03,41.426666259765625
2022-08-04,40.78666687011719
2022-08-05,41.220001220703125
2022-08-08,41.366668701171875
2022-08-09,41.98666763305664
2022-08-10,42.72666549682617
2022-08-11,43.49333190917969
2022-08-12,43.95333480834961
2022-08-15,44.186668395996094
2022-08-16,44.400001525878906
2022-08-17,45.366668701171875
2022-08-18,45.393333435058594
2022-08-19,45.060001373291016
2022-08-22,43.793331146240234
2022-08-23,43.65999984741211
2022-08-24,44.206668853759766
2022-08-25,44.98666763305664
2022-08-26,44.36000061035156
2022-08-29,44.099998474121094
2022-08-30,43.49333190917969
2022-08-31,43.20000076293945
2022-09-01,43.31999969482422
2022-09-02,43.18000030517578
2022-09-06,43.79999923706055
2022-09-07,44.573333740234375
2022-09-08,45.34000015258789
2022-09-09,45.086666107177734
2022-09-12,45.34000015258789
2022-09-13,44.47999954223633
2022-09-14,44.866668701171875
2022-09-15,45.16666793823242
2022-09-16,44.62666702270508
2022-09-19,45.040000915527344
2022-09-20,44.253334045410156
2022-09-21,43.34000015258789
2022-09-22,42.959999084472656
2022-09-23,42.560001373291016
2022-09-26,41.040000915527344
2022-09-27,41.71333312988281
2022-09-28,42.29999923706055
2022-09-29,43.45333480834961
2022-09-30,43.0533332824707
2022-10-03,44.2599983215332
2022-10-04,45.439998626708984
2022-10-05,45.31999969482422
2022-10-06,45.19333267211914
2022-10-07,44.61333465576172
2022-10-10,45.060001373291016
2022-10-11,45.37333297729492
2022-10-12,45.413333892822266
2022-10-13,47.65999984741211
2022-10-14,46.733333587646484
2022-10-17,47.53333282470703
2022-10-18,47.866668701171875
2022-10-19,47.63999938964844
2022-10-20,46.84000015258789
2022-10-21,47.56666564941406
2022-10-24,48.380001068115234
2022-10-25,46.04666519165039
2022-10-26,46.66666793823242
2022-10-27,47.43333435058594
2022-10-28,48.8466682434082
2022-10-31,49.586666107177734
2022-11-01,50.19333267211914
2022-11-02,49.5533332824707
2022-11-03,49.733333587646484
2022-11-04,49.91999816894531
2022-11-07,49.72666549682617
2022-11-08,49.706668853759766
2022-11-09,49.073333740234375
2022-11-10,48.86000061035156
2022-11-11,46.51333236694336
2022-11-14,45.746665954589844
2022-11-15,46.073333740234375
2022-11-16,47.84000015258789
2022-11-17,47.959999084472656
2022-11-18,48.88666534423828
2022-11-21,49.4466667175293
2022-11-22,49.439998626708984
2022-11-23,49.586666107177734
2022-11-25,50.12666702270508
2022-11-28,49.86000061035156
2022-11-29,50.026668548583984
2022-11-30,50.85333251953125
2022-12-01,50.206668853759766
2022-12-02,50.4466667175293
2022-12-05,49.5533332824707
2022-12-06,50.27333450317383
2022-12-07,49.766666412353516
2022-12-08,49.62666702270508
2022-12-09,49.040000915527344
2022-12-12,49.47999954223633
2022-12-13,48.720001220703125
2022-12-14,48.65999984741211
2022-12-15,48.03333282470703
2022-12-16,48.03333282470703
2022-12-19,47.686668395996094
2022-12-20,48.58000183105469
2022-12-21,49.246665954589844
2022-12-22,48.6533317565918
2022-12-23,48.96666717529297
2022-12-27,49.27333450317383
2022-12-28,48.53333282470703
2022-12-29,48.82666778564453
2022-12-30,48.380001068115234
2023-01-03,48.38666534423828
2023-01-04,48.22666549682617
2023-01-05,47.91999816894531
2023-01-06,49.526668548583984
2023-01-09,48.6533317565918
2023-01-10,48.900001525878906
2023-01-11,48.63999938964844
2023-01-12,48.686668395996094
2023-01-13,48.90666580200195
2023-01-17,47.87333297729492
2023-01-18,47.33333206176758
2023-01-19,46.53333282470703
2023-01-20,46.61333465576172
2023-01-23,46.88666534423828
2023-01-24,47.186668395996094
2023-01-25,47.61333465576172
2023-01-26,47.54666519165039
2023-01-27,46.14666748046875
2023-01-30,46.52000045776367
2023-01-31,46.7599983215332
2023-02-01,46.0533332824707
2023-02-02,44.393333435058594
2023-02-03,44.58000183105469
2023-02-06,45.540000915527344
2023-02-07,46.4466667175293
2023-02-08,46.14666748046875
2023-02-09,45.686668395996094
2023-02-10,45.459999084472656
2023-02-13,45.63999938964844
2023-02-14,44.706668853759766
2023-02-15,44.893333435058594
2023-02-16,44.56666564941406
2023-02-17,44.7599983215332
2023-02-21,44.52000045776367
2023-02-22,44.400001525878906
2023-02-23,44.18000030517578
2023-02-24,44.233333587646484
2023-02-27,44.19333267211914
2023-02-28,44.12666702270508
2023-03-01,44.83333206176758
2023-03-02,44.893333435058594
2023-03-03,45.026668548583984
2023-03-06,44.62666702270508
2023-03-07,44.02000045776367
2023-03-08,43.40666580200195
2023-03-09,42.606666564941406
2023-03-10,41.77333450317383
2023-03-13,40.1533317565918
2023-03-14,40.78666687011719
2023-03-15,40.20000076293945
2023-03-16,41.939998626708984
2023-03-17,40.66666793823242
2023-03-20,41.12666702270508
2023-03-21,41.66666793823242
2023-03-22,40.70000076293945
2023-03-23,39.97999954223633
2023-03-24,40.02000045776367
2023-03-27,40.779998779296875
2023-03-28,40.95333480834961
2023-03-29,41.32666778564453
2023-03-30,41.33333206176758
2023-03-31,41.50666809082031
2023-04-03,41.893333435058594
2023-04-04,41.606666564941406
2023-04-05,41.766666412353516
2023-04-06,42.06666564941406
2023-04-10,41.99333190917969
2023-04-11,42.06666564941406
2023-04-12,41.893333435058594
2023-04-13,41.77333450317383
2023-04-14,40.98666763305664
2023-04-17,41.66666793823242
2023-04-18,41.959999084472656
2023-04-19,41.88666534423828
2023-04-20,42.2400016784668
2023-04-21,38.3466682434082
2023-04-24,38.586666107177734
2023-04-25,38.41999816894531
2023-04-26,38.2400016784668
2023-04-27,38.53333282470703
2023-04-28,39.279998779296875
2023-05-01,39.81999969482422
2023-05-02,38.93333435058594
2023-05-03,38.733333587646484
2023-05-04,38.63999938964844
2023-05-05,39.099998474121094
2023-05-08,39.13999938964844
2023-05-09,39.29999923706055
2023-05-10,39.32666778564453
2023-05-11,39.253334045410156
2023-05-12,39.279998779296875
2023-05-15,39.3466682434082
2023-05-16,38.84000015258789
2023-05-17,38.28666687011719
2023-05-18,38.36000061035156
2023-05-19,38.43333435058594
2023-05-22,38.913333892822266
2023-05-23,38.50666809082031
2023-05-24,37.87333297729492
2023-05-25,37.400001525878906
2023-05-26,37.43333435058594
2023-05-30,37.88666534423828
2023-05-31,37.119998931884766
2023-06-01,37.939998626708984
2023-06-02,38.43333435058594
2023-06-05,38.279998779296875
2023-06-06,38.366668701171875
2023-06-07,38.46666717529297
2023-06-08,38.20000076293945
2023-06-09,38.12666702270508
2023-06-12,38.099998474121094
2023-06-13,38.099998474121094
2023-06-14,37.69333267211914
2023-06-15,38.93333435058594
2023-06-16,39.52000045776367
2023-06-20,38.96666717529297
2023-06-21,39.2599983215332
2023-06-22,38.97999954223633
2023-06-23,38.80666732788086
2023-06-26,39.106666564941406
2023-06-27,39.1533317565918
2023-06-28,38.746665954589844
2023-06-29,39.413333892822266
2023-06-30,39.706668853759766
2023-07-03,39.78666687011719
2023-07-05,39.78666687011719
2023-07-06,39.706668853759766
2023-07-07,39.90666580200195
2023-07-10,39.65999984741211
2023-07-11,39.926666259765625
2023-07-12,39.746665954589844
2023-07-13,39.30666732788086
2023-07-14,39.28666687011719
2023-07-17,40.35333251953125
2023-07-18,40.37333297729492
2023-07-19,40.41999816894531
2023-07-20,41.09333419799805
2023-07-21,41.04666519165039
2023-07-24,40.880001068115234
2023-07-25,40.49333190917969
2023-07-26,41.18000030517578
2023-07-27,41.66666793823242
2023-07-28,41.586666107177734
2023-07-31,41.12666702270508
2023-08-01,41.12666702270508
2023-08-02,41.766666412353516
2023-08-03,41.560001373291016
2023-08-04,41.266666412353516
2023-08-07,42.00666809082031
2023-08-08,41.78666687011719
2023-08-09,41.84000015258789
2023-08-10,42.21333312988281
2023-08-11,42.62666702270508
2023-08-14,42.53333282470703
2023-08-15,41.82666778564453
2023-08-16,41.746665954589844
2023-08-17,41.22666549682617
2023-08-18,41.293331146240234
2023-08-21,40.866668701171875
2023-08-22,40.47999954223633
2023-08-23,40.6533317565918
2023-08-24,40.540000915527344
2023-08-25,40.619998931884766
2023-08-28,40.85333251953125
2023-08-29,41.16666793823242
2023-08-30,41.106666564941406
2023-08-31,41.2400016784668
2023-09-01,41.619998931884766
2023-09-05,41.16666793823242
2023-09-06,41.02000045776367
2023-09-07,41.186668395996094
2023-09-08,41.28666687011719
2023-09-11,41.47999954223633
2023-09-12,42.18000030517578
2023-09-13,42.106666564941406
2023-09-14,43.06666564941406
2023-09-15,42.746665954589844
2023-09-18,43.34000015258789
2023-09-19,43.61333465576172
2023-09-20,43.766666412353516
2023-09-21,43.41999816894531
2023-09-22,43.27333450317383
2023-09-25,43.27333450317383
2023-09-26,42.95333480834961
2023-09-27,42.900001525878906
2023-09-28,43.37333297729492
2023-09-29,42.32666778564453
2023-10-02,41.9466667175293
2023-10-03,41.62666702270508
2023-10-04,42.29999923706055
2023-10-05,42.81999969482422
2023-10-06,42.606666564941406
2023-10-09,42.52000045776367
2023-10-10,42.12666702270508
2023-10-11,42.7599983215332
2023-10-12,42.29999923706055
2023-10-13,42.560001373291016
2023-10-16,43.34000015258789
2023-10-17,44.060001373291016
2023-10-18,43.49333190917969
2023-10-19,42.82666778564453
2023-10-20,42.186668395996094
2023-10-23,41.926666259765625
2023-10-24,44.50666809082031
2023-10-25,44.706668853759766
2023-10-26,44.70000076293945
2023-10-27,43.54666519165039
2023-10-30,44.473331451416016
2023-10-31,44.9466667175293
2023-11-01,45.28666687011719
2023-11-02,45.206668853759766
2023-11-03,45.253334045410156
2023-11-06,45.459999084472656
2023-11-07,45.53333282470703
2023-11-08,45.266666412353516
2023-11-09,44.939998626708984
2023-11-10,45.43333435058594
2023-11-13,45.85333251953125
2023-11-14,45.64666748046875
2023-11-15,45.69333267211914
2023-11-16,46.51333236694336
2023-11-17,46.80666732788086
2023-11-20,46.43333435058594
2023-11-21,47.426666259765625
2023-11-22,47.380001068115234
2023-11-24,47.88666534423828
2023-11-27,47.866668701171875
2023-11-28,47.43333435058594
2023-11-29,47.04666519165039
2023-11-30,48.366668701171875
2023-12-01,48.84000015258789
2023-12-04,49.099998474121094
2023-12-05,48.80666732788086
2023-12-06,48.04666519165039
2023-12-07,47.266666412353516
2023-12-08,47.5533332824707
2023-12-11,48.439998626708984
2023-12-12,48.86000061035156
2023-12-13,48.526668548583984
2023-12-14,47.4466667175293
2023-12-15,46.813331604003906
2023-12-18,47.14666748046875
2023-12-19,46.766666412353516
2023-12-20,46.206668853759766
2023-12-21,46.50666809082031
2023-12-22,46.80666732788086
2023-12-26,46.733333587646484
2023-12-27,46.70000076293945
2023-12-28,46.9466667175293
2023-12-29,47.14666748046875
2024-01-02,48.099998474121094
2024-01-03,48.37333297729492
2024-01-04,48.779998779296875
2024-01-05,49.573333740234375
2024-01-08,48.40666580200195
2024-01-09,48.1533317565918
2024-01-10,48.0
2024-01-11,48.586666107177734
2024-01-12,48.540000915527344
2024-01-16,48.866668701171875
2024-01-17,49.1533317565918
2024-01-18,49.586666107177734
2024-01-19,50.21333312988281
2024-01-22,51.38666534423828
2024-01-23,51.186668395996094
2024-01-24,51.793331146240234
2024-01-25,55.51333236694336
2024-01-26,54.313331604003906
2024-01-29,54.12666702270508
2024-01-30,54.41999816894531
2024-01-31,54.586666107177734
2024-02-01,53.52000045776367
2024-02-02,53.913333892822266
2024-02-05,54.253334045410156
2024-02-06,53.65999984741211
2024-02-07,53.560001373291016
2024-02-08,53.253334045410156
2024-02-09,53.6533317565918
2024-02-12,53.80666732788086
2024-02-13,53.959999084472656
2024-02-14,54.61333465576172
2024-02-15,54.8466682434082
2024-02-16,55.073333740234375
2024-02-20,54.6533317565918
2024-02-21,55.6533317565918
2024-02-22,57.13999938964844
2024-02-23,56.87333297729492
2024-02-26,56.779998779296875
2024-02-27,56.586666107177734
2024-02-28,56.37333297729492
2024-02-29,55.733333587646484
2024-03-01,55.12666702270508
2024-03-04,55.7400016784668
2024-03-05,56.03333282470703
2024-03-06,56.49333190917969
2024-03-07,56.12666702270508
2024-03-08,56.266666412353516
2024-03-11,56.62666702270508
2024-03-12,57.086666107177734
2024-03-13,56.99333190917969
2024-03-14,56.81999969482422
2024-03-15,57.00666809082031
2024-03-18,56.65999984741211
2024-03-19,57.33333206176758
2024-03-20,57.573333740234375
2024-03-21,57.21333312988281
2024-03-22,57.48666763305664
2024-03-25,57.813331604003906
2024-03-26,57.69333267211914
2024-03-27,58.779998779296875
2024-03-28,58.959999084472656
2024-04-01,58.32666778564453
2024-04-02,58.17333221435547
2024-04-03,58.026668548583984
2024-04-04,57.7400016784668
2024-04-05,58.17333221435547
2024-04-08,57.893333435058594
2024-04-09,55.82666778564453
2024-04-10,55.95333480834961
2024-04-11,54.793331146240234
2024-04-12,54.766666412353516
2024-04-15,54.66666793823242
2024-04-16,54.746665954589844
2024-04-17,53.80666732788086
2024-04-18,53.98666763305664
2024-04-19,54.93333435058594
2024-04-22,55.619998931884766
2024-04-23,52.720001220703125
2024-04-24,51.900001525878906
2024-04-25,51.939998626708984
2024-04-26,51.099998474121094
2024-04-29,51.586666107177734
2024-04-30,51.313331604003906
2024-05-01,51.85333251953125
2024-05-02,52.67333221435547
2024-05-03,52.37333297729492
2024-05-06,52.473331451416016
2024-05-07,52.366668701171875
2024-05-08,52.37333297729492
2024-05-09,52.526668548583984
2024-05-10,53.15999984741211
2024-05-13,52.40666580200195
2024-05-14,52.5533332824707
2024-05-15,52.246665954589844
2024-05-16,52.393333435058594
2024-05-17,52.87333297729492
2024-05-20,52.4466667175293
2024-05-21,52.81999969482422
2024-05-22,53.393333435058594
2024-05-23,52.56666564941406
2024-05-24,52.86000061035156
2024-05-28,52.380001068115234
2024-05-29,51.96666717529297
2024-05-30,53.0
2024-05-31,54.02000045776367
2024-06-03,53.380001068115234
2024-06-04,53.560001373291016
2024-06-05,53.22666549682617
2024-06-06,53.073333740234375
2024-06-07,53.46666717529297
2024-06-10,53.18000030517578
2024-06-11,52.30666732788086
2024-06-12,52.11333465576172
2024-06-13,52.18000030517578
2024-06-14,52.099998474121094
2024-06-17,53.14666748046875
2024-06-18,53.4466667175293
2024-06-20,54.02000045776367
2024-06-21,53.65999984741211
2024-06-24,53.893333435058594
2024-06-25,53.939998626708984
2024-06-26,52.87333297729492
2024-06-27,52.91999816894531
2024-06-28,52.38666534423828
2024-07-01,52.68000030517578
2024-07-02,52.80666732788086
2024-07-03,52.779998779296875
2024-07-05,52.426666259765625
2024-07-08,53.08000183105469
2024-07-09,52.5
2024-07-10,53.086666107177734
2024-07-11,52.290000915527344
2024-07-12,53.45000076293945
2024-07-15,54.02000045776367
2024-07-16,54.43000030517578
2024-07-17,55.790000915527344
2024-07-18,56.209999084472656
2024-07-19,51.540000915527344
2024-07-22,51.81999969482422
2024-07-23,52.209999084472656
2024-07-24,52.290000915527344
2024-07-25,52.470001220703125
2024-07-26,54.06999969482422
2024-07-29,53.95000076293945
2024-07-30,55.459999084472656
2024-07-31,55.130001068115234
2024-08-01,54.77000045776367
2024-08-02,55.18000030517578
2024-08-05,54.72999954223633
2024-08-06,55.099998474121094
2024-08-07,55.97999954223633
2024-08-08,56.709999084472656
2024-08-09,57.130001068115234
2024-08-12,57.15999984741211
2024-08-13,56.52000045776367
2024-08-14,57.310001373291016
2024-08-15,57.58000183105469
2024-08-16,57.560001373291016
2024-08-19,57.400001525878906
2024-08-20,57.349998474121094
2024-08-21,57.619998931884766
2024-08-22,57.97999954223633
2024-08-23,58.220001220703125
2024-08-26,58.29999923706055
2024-08-27,58.709999084472656
2024-08-28,58.72999954223633
2024-08-29,59.31999969482422
2024-08-30,59.70000076293945
2024-09-03,60.52000045776367
2024-09-04,60.58000183105469
2024-09-05,59.02000045776367
2024-09-06,58.689998626708984
2024-09-09,59.380001068115234
2024-09-10,58.4900016784668
2024-09-11,57.11000061035156
2024-09-12,57.779998779296875
2024-09-13,58.34000015258789
2024-09-16,58.75
2024-09-17,58.130001068115234
2024-09-18,57.810001373291016
2024-09-19,57.52000045776367
2024-09-20,57.45000076293945
2024-09-23,57.439998626708984
2024-09-24,56.650001525878906
2024-09-25,56.38999938964844
2024-09-26,56.709999084472656
2024-09-27,56.5099983215332
2024-09-30,56.72999954223633
2024-10-01,57.2599983215332
2024-10-02,57.630001068115234
2024-10-03,57.15999984741211
2024-10-04,58.5099983215332
2024-10-07,56.47999954223633
2024-10-08,57.470001220703125
2024-10-09,57.9900016784668
2024-10-10,58.099998474121094
2024-10-11,58.56999969482422
2024-10-14,59.2599983215332
2024-10-15,58.91999816894531
2024-10-16,59.279998779296875
2024-10-17,61.040000915527344
2024-10-18,61.2599983215332
2024-10-21,61.029998779296875
2024-10-22,58.529998779296875
2024-10-23,59.130001068115234
2024-10-24,59.310001373291016
2024-10-25,58.15999984741211
2024-10-28,58.40999984741211
2024-10-29,57.619998931884766
2024-10-30,58.02000045776367
2024-10-31,57.16999816894531
2024-11-01,57.5
2024-11-04,57.529998779296875
2024-11-05,58.209999084472656
2024-11-06,60.66999816894531
2024-11-07,59.619998931884766
2024-11-08,60.54999923706055
2024-11-11,60.41999816894531
2024-11-12,60.400001525878906
2024-11-13,60.2400016784668
2024-11-14,59.650001525878906
2024-11-15,60.7400016784668
2024-11-18,60.83000183105469
2024-11-19,60.189998626708984
2024-11-20,60.939998626708984
2024-11-21,62.13999938964844
