Date,BMY
2022-09-08,69.37999725341797
2022-09-09,70.16000366210938
2022-09-12,72.36000061035156
2022-09-13,71.04000091552734
2022-09-14,70.47000122070312
2022-09-15,71.77999877929688
2022-09-16,71.5199966430664
2022-09-19,70.19000244140625
2022-09-20,69.7300033569336
2022-09-21,69.45999908447266
2022-09-22,71.29000091552734
2022-09-23,70.70999908447266
2022-09-26,70.1500015258789
2022-09-27,70.36000061035156
2022-09-28,72.05999755859375
2022-09-29,71.70999908447266
2022-09-30,71.08999633789062
2022-10-03,70.52999877929688
2022-10-04,71.20999908447266
2022-10-05,71.44999694824219
2022-10-06,70.23999786376953
2022-10-07,69.69999694824219
2022-10-10,68.4800033569336
2022-10-11,69.6500015258789
2022-10-12,69.27999877929688
2022-10-13,70.7699966430664
2022-10-14,70.62000274658203
2022-10-17,71.37999725341797
2022-10-18,71.73999786376953
2022-10-19,71.13999938964844
2022-10-20,70.3499984741211
2022-10-21,72.20999908447266
2022-10-24,72.98999786376953
2022-10-25,72.7699966430664
2022-10-26,74.44999694824219
2022-10-27,74.5999984741211
2022-10-28,76.83000183105469
2022-10-31,77.47000122070312
2022-11-01,77.69999694824219
2022-11-02,77.44999694824219
2022-11-03,78.4800033569336
2022-11-04,78.77999877929688
2022-11-07,79.19000244140625
2022-11-08,79.9800033569336
2022-11-09,79.77999877929688
2022-11-10,79.37999725341797
2022-11-11,75.95999908447266
2022-11-14,76.38999938964844
2022-11-15,76.27999877929688
2022-11-16,76.1500015258789
2022-11-17,77.16000366210938
2022-11-18,77.44999694824219
2022-11-21,78.95999908447266
2022-11-22,78.86000061035156
2022-11-23,79.13999938964844
2022-11-25,79.23999786376953
2022-11-28,79.13999938964844
2022-11-29,79.02999877929688
2022-11-30,80.27999877929688
2022-12-01,80.87999725341797
2022-12-02,81.12999725341797
2022-12-05,80.69999694824219
2022-12-06,79.91999816894531
2022-12-07,79.93000030517578
2022-12-08,79.87999725341797
2022-12-09,78.83000183105469
2022-12-12,78.88999938964844
2022-12-13,77.3499984741211
2022-12-14,77.13999938964844
2022-12-15,75.0
2022-12-16,73.48999786376953
2022-12-19,73.16000366210938
2022-12-20,72.6500015258789
2022-12-21,73.33000183105469
2022-12-22,73.83000183105469
2022-12-23,72.88999938964844
2022-12-27,72.61000061035156
2022-12-28,71.98999786376953
2022-12-29,72.0999984741211
2022-12-30,71.94999694824219
2023-01-03,72.26000213623047
2023-01-04,72.62000274658203
2023-01-05,71.91999816894531
2023-01-06,73.0
2023-01-09,71.01000213623047
2023-01-10,71.6500015258789
2023-01-11,71.94000244140625
2023-01-12,71.5999984741211
2023-01-13,72.51000213623047
2023-01-17,72.30999755859375
2023-01-18,72.13999938964844
2023-01-19,73.75
2023-01-20,74.1500015258789
2023-01-23,73.26000213623047
2023-01-24,72.33999633789062
2023-01-25,73.16999816894531
2023-01-26,72.98999786376953
2023-01-27,72.44999694824219
2023-01-30,72.02999877929688
2023-01-31,72.6500015258789
2023-02-01,71.2300033569336
2023-02-02,72.7699966430664
2023-02-03,74.44999694824219
2023-02-06,74.52999877929688
2023-02-07,74.5199966430664
2023-02-08,73.6500015258789
2023-02-09,71.48999786376953
2023-02-10,72.19999694824219
2023-02-13,73.16999816894531
2023-02-14,72.25
2023-02-15,71.47000122070312
2023-02-16,70.8499984741211
2023-02-17,71.11000061035156
2023-02-21,71.22000122070312
2023-02-22,71.30999755859375
2023-02-23,71.4000015258789
2023-02-24,70.18000030517578
2023-02-27,69.98999786376953
2023-02-28,68.95999908447266
2023-03-01,69.36000061035156
2023-03-02,69.19000244140625
2023-03-03,69.30000305175781
2023-03-06,68.9000015258789
2023-03-07,68.0
2023-03-08,67.29000091552734
2023-03-09,66.51000213623047
2023-03-10,65.70999908447266
2023-03-13,66.0
2023-03-14,66.47000122070312
2023-03-15,67.4800033569336
2023-03-16,67.0999984741211
2023-03-17,66.52999877929688
2023-03-20,67.23999786376953
2023-03-21,67.51000213623047
2023-03-22,67.23999786376953
2023-03-23,66.9800033569336
2023-03-24,67.68000030517578
2023-03-27,68.06999969482422
2023-03-28,68.19999694824219
2023-03-29,68.18000030517578
2023-03-30,68.19999694824219
2023-03-31,69.30999755859375
2023-04-03,69.69000244140625
2023-04-04,68.91000366210938
2023-04-05,69.81999969482422
2023-04-06,70.73999786376953
2023-04-10,70.27999877929688
2023-04-11,70.02999877929688
2023-04-12,70.20999908447266
2023-04-13,70.69000244140625
2023-04-14,70.44999694824219
2023-04-17,70.5999984741211
2023-04-18,70.2300033569336
2023-04-19,69.86000061035156
2023-04-20,69.52999877929688
2023-04-21,70.48999786376953
2023-04-24,70.54000091552734
2023-04-25,70.23999786376953
2023-04-26,68.0199966430664
2023-04-27,67.61000061035156
2023-04-28,66.7699966430664
2023-05-01,68.4000015258789
2023-05-02,68.0999984741211
2023-05-03,66.63999938964844
2023-05-04,66.81999969482422
2023-05-05,68.13999938964844
2023-05-08,68.41000366210938
2023-05-09,68.0
2023-05-10,68.48999786376953
2023-05-11,69.08000183105469
2023-05-12,68.05999755859375
2023-05-15,68.16999816894531
2023-05-16,67.0199966430664
2023-05-17,66.52999877929688
2023-05-18,65.69999694824219
2023-05-19,65.83999633789062
2023-05-22,65.80999755859375
2023-05-23,66.52999877929688
2023-05-24,65.47000122070312
2023-05-25,64.55999755859375
2023-05-26,63.81999969482422
2023-05-30,63.709999084472656
2023-05-31,64.44000244140625
2023-06-01,64.68000030517578
2023-06-02,65.66000366210938
2023-06-05,65.9800033569336
2023-06-06,65.4800033569336
2023-06-07,65.16000366210938
2023-06-08,65.30999755859375
2023-06-09,64.80000305175781
2023-06-12,64.76000213623047
2023-06-13,64.76000213623047
2023-06-14,64.16000366210938
2023-06-15,64.66999816894531
2023-06-16,66.16000366210938
2023-06-20,66.02999877929688
2023-06-21,65.5
2023-06-22,65.30000305175781
2023-06-23,65.04000091552734
2023-06-26,64.79000091552734
2023-06-27,64.75
2023-06-28,64.08999633789062
2023-06-29,64.0
2023-06-30,63.95000076293945
2023-07-03,64.43000030517578
2023-07-05,64.7300033569336
2023-07-06,63.439998626708984
2023-07-07,62.650001525878906
2023-07-10,62.47999954223633
2023-07-11,62.790000915527344
2023-07-12,62.279998779296875
2023-07-13,62.279998779296875
2023-07-14,61.939998626708984
2023-07-17,61.849998474121094
2023-07-18,62.0
2023-07-19,62.060001373291016
2023-07-20,63.77000045776367
2023-07-21,64.68000030517578
2023-07-24,64.7300033569336
2023-07-25,63.77000045776367
2023-07-26,63.40999984741211
2023-07-27,60.72999954223633
2023-07-28,61.40999984741211
2023-07-31,62.189998626708984
2023-08-01,61.529998779296875
2023-08-02,61.75
2023-08-03,61.22999954223633
2023-08-04,60.4900016784668
2023-08-07,60.470001220703125
2023-08-08,60.15999984741211
2023-08-09,60.619998931884766
2023-08-10,61.290000915527344
2023-08-11,61.22999954223633
2023-08-14,61.619998931884766
2023-08-15,61.75
2023-08-16,60.93000030517578
2023-08-17,62.150001525878906
2023-08-18,62.060001373291016
2023-08-21,61.90999984741211
2023-08-22,61.86000061035156
2023-08-23,61.560001373291016
2023-08-24,61.279998779296875
2023-08-25,62.08000183105469
2023-08-28,61.63999938964844
2023-08-29,62.849998474121094
2023-08-30,62.380001068115234
2023-08-31,61.650001525878906
2023-09-01,62.02000045776367
2023-09-05,60.63999938964844
2023-09-06,59.66999816894531
2023-09-07,59.970001220703125
2023-09-08,60.81999969482422
2023-09-11,60.810001373291016
2023-09-12,60.2400016784668
2023-09-13,59.650001525878906
2023-09-14,59.4900016784668
2023-09-15,59.029998779296875
2023-09-18,58.58000183105469
2023-09-19,58.630001068115234
2023-09-20,58.779998779296875
2023-09-21,59.08000183105469
2023-09-22,58.900001525878906
2023-09-25,59.15999984741211
2023-09-26,58.540000915527344
2023-09-27,57.88999938964844
2023-09-28,58.13999938964844
2023-09-29,58.040000915527344
2023-10-02,57.849998474121094
2023-10-03,57.220001220703125
2023-10-04,56.72999954223633
2023-10-05,56.41999816894531
2023-10-06,56.65999984741211
2023-10-09,56.61000061035156
2023-10-10,56.38999938964844
2023-10-11,56.650001525878906
2023-10-12,56.2599983215332
2023-10-13,56.470001220703125
2023-10-16,57.16999816894531
2023-10-17,57.369998931884766
2023-10-18,56.849998474121094
2023-10-19,56.47999954223633
2023-10-20,56.459999084472656
2023-10-23,56.0
2023-10-24,56.119998931884766
2023-10-25,56.61000061035156
2023-10-26,52.970001220703125
2023-10-27,51.02000045776367
2023-10-30,51.25
2023-10-31,51.529998779296875
2023-11-01,51.279998779296875
2023-11-02,51.130001068115234
2023-11-03,52.81999969482422
2023-11-06,52.790000915527344
2023-11-07,52.290000915527344
2023-11-08,52.41999816894531
2023-11-09,50.40999984741211
2023-11-10,50.61000061035156
2023-11-13,50.150001525878906
2023-11-14,50.52000045776367
2023-11-15,51.56999969482422
2023-11-16,50.84000015258789
2023-11-17,50.84000015258789
2023-11-20,48.900001525878906
2023-11-21,48.47999954223633
2023-11-22,49.41999816894531
2023-11-24,49.7599983215332
2023-11-27,49.02000045776367
2023-11-28,48.91999816894531
2023-11-29,48.720001220703125
2023-11-30,49.380001068115234
2023-12-01,50.099998474121094
2023-12-04,49.97999954223633
2023-12-05,50.22999954223633
2023-12-06,49.880001068115234
2023-12-07,50.15999984741211
2023-12-08,50.310001373291016
2023-12-11,51.09000015258789
2023-12-12,50.5099983215332
2023-12-13,51.86000061035156
2023-12-14,51.470001220703125
2023-12-15,50.88999938964844
2023-12-18,51.34000015258789
2023-12-19,52.11000061035156
2023-12-20,50.959999084472656
2023-12-21,51.2599983215332
2023-12-22,52.290000915527344
2023-12-26,51.45000076293945
2023-12-27,51.209999084472656
2023-12-28,51.220001220703125
2023-12-29,51.310001373291016
2024-01-02,52.7599983215332
2024-01-03,52.29999923706055
2024-01-04,52.040000915527344
2024-01-05,52.22999954223633
2024-01-08,51.790000915527344
2024-01-09,51.279998779296875
2024-01-10,50.65999984741211
2024-01-11,50.220001220703125
2024-01-12,50.310001373291016
2024-01-16,50.0
2024-01-17,49.97999954223633
2024-01-18,50.09000015258789
2024-01-19,50.11000061035156
2024-01-22,49.56999969482422
2024-01-23,50.119998931884766
2024-01-24,50.2400016784668
2024-01-25,49.61000061035156
2024-01-26,49.70000076293945
2024-01-29,49.869998931884766
2024-01-30,49.38999938964844
2024-01-31,48.869998931884766
2024-02-01,48.66999816894531
2024-02-02,48.709999084472656
2024-02-05,47.97999954223633
2024-02-06,49.2599983215332
2024-02-07,48.63999938964844
2024-02-08,48.709999084472656
2024-02-09,49.810001373291016
2024-02-12,49.75
2024-02-13,48.709999084472656
2024-02-14,48.88999938964844
2024-02-15,49.439998626708984
2024-02-16,49.86000061035156
2024-02-20,49.86000061035156
2024-02-21,50.90999984741211
2024-02-22,51.33000183105469
2024-02-23,51.65999984741211
2024-02-26,50.52000045776367
2024-02-27,50.5099983215332
2024-02-28,50.91999816894531
2024-02-29,50.75
2024-03-01,50.88999938964844
2024-03-04,50.91999816894531
2024-03-05,51.81999969482422
2024-03-06,53.380001068115234
2024-03-07,53.279998779296875
2024-03-08,53.790000915527344
2024-03-11,54.36000061035156
2024-03-12,54.400001525878906
2024-03-13,52.650001525878906
2024-03-14,52.4900016784668
2024-03-15,52.34000015258789
2024-03-18,51.59000015258789
2024-03-19,51.79999923706055
2024-03-20,51.880001068115234
2024-03-21,51.59000015258789
2024-03-22,51.93000030517578
2024-03-25,52.25
2024-03-26,52.54999923706055
2024-03-27,53.25
2024-03-28,54.22999954223633
2024-04-01,52.9900016784668
2024-04-02,52.7400016784668
2024-04-03,52.18000030517578
2024-04-04,51.400001525878906
2024-04-05,51.31999969482422
2024-04-08,51.099998474121094
2024-04-09,51.599998474121094
2024-04-10,50.290000915527344
2024-04-11,49.119998931884766
2024-04-12,48.279998779296875
2024-04-15,48.5099983215332
2024-04-16,48.2599983215332
2024-04-17,47.84000015258789
2024-04-18,48.29999923706055
2024-04-19,48.93000030517578
2024-04-22,49.13999938964844
2024-04-23,48.9900016784668
2024-04-24,48.86000061035156
2024-04-25,44.70000076293945
2024-04-26,44.849998474121094
2024-04-29,44.63999938964844
2024-04-30,43.939998626708984
2024-05-01,44.209999084472656
2024-05-02,43.70000076293945
2024-05-03,43.9900016784668
2024-05-06,43.900001525878906
2024-05-07,44.040000915527344
2024-05-08,43.66999816894531
2024-05-09,44.7400016784668
2024-05-10,44.939998626708984
2024-05-13,45.060001373291016
2024-05-14,44.709999084472656
2024-05-15,44.54999923706055
2024-05-16,44.11000061035156
2024-05-17,44.029998779296875
2024-05-20,43.36000061035156
2024-05-21,42.27000045776367
2024-05-22,42.34000015258789
2024-05-23,41.540000915527344
2024-05-24,41.2400016784668
2024-05-28,40.4900016784668
2024-05-29,40.25
2024-05-30,40.25
2024-05-31,41.09000015258789
2024-06-03,41.77000045776367
2024-06-04,41.75
2024-06-05,41.2400016784668
2024-06-06,40.880001068115234
2024-06-07,41.47999954223633
2024-06-10,42.56999969482422
2024-06-11,43.02000045776367
2024-06-12,42.40999984741211
2024-06-13,41.47999954223633
2024-06-14,41.20000076293945
2024-06-17,40.970001220703125
2024-06-18,40.810001373291016
2024-06-20,41.040000915527344
2024-06-21,41.93000030517578
2024-06-24,42.22999954223633
2024-06-25,42.189998626708984
2024-06-26,42.5
2024-06-27,41.5099983215332
2024-06-28,41.529998779296875
2024-07-01,41.29999923706055
2024-07-02,40.45000076293945
2024-07-03,40.060001373291016
2024-07-05,39.65999984741211
2024-07-08,39.9900016784668
2024-07-09,40.86000061035156
2024-07-10,41.119998931884766
2024-07-11,40.75
2024-07-12,40.459999084472656
2024-07-15,40.150001525878906
2024-07-16,41.20000076293945
2024-07-17,43.150001525878906
2024-07-18,42.38999938964844
2024-07-19,42.63999938964844
2024-07-22,42.66999816894531
2024-07-23,42.97999954223633
2024-07-24,44.65999984741211
2024-07-25,45.27000045776367
2024-07-26,50.45000076293945
2024-07-29,48.97999954223633
2024-07-30,49.04999923706055
2024-07-31,47.560001373291016
2024-08-01,48.16999816894531
2024-08-02,48.77000045776367
2024-08-05,47.59000015258789
2024-08-06,47.310001373291016
2024-08-07,46.5
2024-08-08,46.849998474121094
2024-08-09,46.720001220703125
2024-08-12,47.060001373291016
2024-08-13,49.060001373291016
2024-08-14,48.40999984741211
2024-08-15,49.11000061035156
2024-08-16,49.36000061035156
2024-08-19,49.29999923706055
2024-08-20,48.97999954223633
2024-08-21,48.439998626708984
2024-08-22,47.619998931884766
2024-08-23,48.11000061035156
2024-08-26,48.2400016784668
2024-08-27,48.119998931884766
2024-08-28,49.060001373291016
2024-08-29,49.720001220703125
2024-08-30,49.95000076293945
2024-09-03,50.52000045776367
2024-09-04,49.959999084472656
2024-09-05,49.79999923706055
2024-09-06,48.70000076293945
2024-09-09,48.5
2024-09-10,49.279998779296875
2024-09-11,48.59000015258789
2024-09-12,48.2400016784668
2024-09-13,49.130001068115234
2024-09-16,49.9900016784668
2024-09-17,49.4900016784668
2024-09-18,49.7400016784668
2024-09-19,49.02000045776367
2024-09-20,49.40999984741211
2024-09-23,50.0099983215332
2024-09-24,50.939998626708984
2024-09-25,49.95000076293945
2024-09-26,50.119998931884766
2024-09-27,50.90999984741211
2024-09-30,51.7400016784668
2024-10-01,52.900001525878906
2024-10-02,53.7599983215332
2024-10-03,54.20000076293945
2024-10-04,53.959999084472656
2024-10-07,53.439998626708984
2024-10-08,52.47999954223633
2024-10-09,52.79999923706055
2024-10-10,52.400001525878906
2024-10-11,52.20000076293945
2024-10-14,52.66999816894531
2024-10-15,52.7599983215332
2024-10-16,53.369998931884766
2024-10-17,53.18000030517578
2024-10-18,53.220001220703125
2024-10-21,52.119998931884766
2024-10-22,52.7599983215332
2024-10-23,53.060001373291016
2024-10-24,52.91999816894531
2024-10-25,51.91999816894531
2024-10-28,52.63999938964844
2024-10-29,52.5
2024-10-30,52.65999984741211
2024-10-31,55.77000045776367
2024-11-01,54.31999969482422
2024-11-04,55.45000076293945
2024-11-05,55.95000076293945
2024-11-06,55.279998779296875
2024-11-07,54.709999084472656
2024-11-08,54.13999938964844
2024-11-11,59.81999969482422
2024-11-12,59.02000045776367
2024-11-13,58.40999984741211
2024-11-14,58.5
2024-11-15,56.220001220703125
2024-11-18,56.79999923706055
2024-11-19,58.22999954223633
2024-11-20,57.880001068115234
2024-11-21,58.22999954223633
