Date,MKC
2022-10-13,74.87000274658203
2022-10-14,73.54000091552734
2022-10-17,73.62999725341797
2022-10-18,74.61000061035156
2022-10-19,74.69000244140625
2022-10-20,72.79000091552734
2022-10-21,73.83999633789062
2022-10-24,74.5
2022-10-25,76.12999725341797
2022-10-26,76.4000015258789
2022-10-27,77.62000274658203
2022-10-28,79.19999694824219
2022-10-31,78.63999938964844
2022-11-01,78.58999633789062
2022-11-02,77.2300033569336
2022-11-03,76.76000213623047
2022-11-04,79.0199966430664
2022-11-07,79.94000244140625
2022-11-08,80.69999694824219
2022-11-09,79.20999908447266
2022-11-10,81.86000061035156
2022-11-11,83.7699966430664
2022-11-14,82.75
2022-11-15,83.6500015258789
2022-11-16,83.6500015258789
2022-11-17,83.12000274658203
2022-11-18,83.76000213623047
2022-11-21,85.1500015258789
2022-11-22,86.12000274658203
2022-11-23,86.11000061035156
2022-11-25,84.91000366210938
2022-11-28,83.75
2022-11-29,83.75
2022-11-30,85.18000030517578
2022-12-01,85.7300033569336
2022-12-02,86.37999725341797
2022-12-05,84.05000305175781
2022-12-06,84.37999725341797
2022-12-07,85.3499984741211
2022-12-08,85.6500015258789
2022-12-09,85.27999877929688
2022-12-12,85.9800033569336
2022-12-13,86.5999984741211
2022-12-14,86.2699966430664
2022-12-15,84.45999908447266
2022-12-16,83.41000366210938
2022-12-19,82.83999633789062
2022-12-20,82.98999786376953
2022-12-21,84.25
2022-12-22,84.18000030517578
2022-12-23,84.22000122070312
2022-12-27,84.83000183105469
2022-12-28,83.23999786376953
2022-12-29,84.13999938964844
2022-12-30,82.88999938964844
2023-01-03,83.47000122070312
2023-01-04,84.95999908447266
2023-01-05,84.44999694824219
2023-01-06,86.30000305175781
2023-01-09,84.61000061035156
2023-01-10,84.37000274658203
2023-01-11,83.5199966430664
2023-01-12,80.97000122070312
2023-01-13,81.0999984741211
2023-01-17,81.0999984741211
2023-01-18,77.16999816894531
2023-01-19,76.6500015258789
2023-01-20,77.44000244140625
2023-01-23,78.6500015258789
2023-01-24,78.5999984741211
2023-01-25,77.9800033569336
2023-01-26,73.45999908447266
2023-01-27,74.44000244140625
2023-01-30,74.68000030517578
2023-01-31,75.12000274658203
2023-02-01,75.62000274658203
2023-02-02,74.97000122070312
2023-02-03,74.54000091552734
2023-02-06,75.31999969482422
2023-02-07,74.58000183105469
2023-02-08,73.79000091552734
2023-02-09,73.41999816894531
2023-02-10,74.5
2023-02-13,75.58999633789062
2023-02-14,74.91000366210938
2023-02-15,74.80000305175781
2023-02-16,74.30999755859375
2023-02-17,75.75
2023-02-21,75.52999877929688
2023-02-22,75.83999633789062
2023-02-23,75.4000015258789
2023-02-24,74.9800033569336
2023-02-27,75.01000213623047
2023-02-28,74.31999969482422
2023-03-01,72.97000122070312
2023-03-02,73.04000091552734
2023-03-03,72.9000015258789
2023-03-06,73.2300033569336
2023-03-07,72.12999725341797
2023-03-08,72.73999786376953
2023-03-09,72.0
2023-03-10,70.94999694824219
2023-03-13,72.12000274658203
2023-03-14,71.83999633789062
2023-03-15,72.91999816894531
2023-03-16,73.25
2023-03-17,72.62000274658203
2023-03-20,73.27999877929688
2023-03-21,72.79000091552734
2023-03-22,72.11000061035156
2023-03-23,71.19999694824219
2023-03-24,72.87000274658203
2023-03-27,74.05999755859375
2023-03-28,81.18000030517578
2023-03-29,81.19999694824219
2023-03-30,81.01000213623047
2023-03-31,83.20999908447266
2023-04-03,84.31999969482422
2023-04-04,85.13999938964844
2023-04-05,85.30999755859375
2023-04-06,85.80000305175781
2023-04-10,85.25
2023-04-11,86.11000061035156
2023-04-12,85.88999938964844
2023-04-13,86.47000122070312
2023-04-14,84.98999786376953
2023-04-17,85.5199966430664
2023-04-18,85.1500015258789
2023-04-19,85.26000213623047
2023-04-20,85.4000015258789
2023-04-21,85.68000030517578
2023-04-24,85.22000122070312
2023-04-25,85.83999633789062
2023-04-26,84.9800033569336
2023-04-27,87.4000015258789
2023-04-28,87.8499984741211
2023-05-01,88.41000366210938
2023-05-02,88.2300033569336
2023-05-03,87.91999816894531
2023-05-04,88.2699966430664
2023-05-05,88.94999694824219
2023-05-08,88.29000091552734
2023-05-09,88.44999694824219
2023-05-10,89.0199966430664
2023-05-11,89.51000213623047
2023-05-12,90.27999877929688
2023-05-15,90.8499984741211
2023-05-16,89.69999694824219
2023-05-17,88.77999877929688
2023-05-18,88.58000183105469
2023-05-19,88.91999816894531
2023-05-22,87.72000122070312
2023-05-23,87.29000091552734
2023-05-24,87.69000244140625
2023-05-25,87.20999908447266
2023-05-26,86.93000030517578
2023-05-30,85.41999816894531
2023-05-31,85.7300033569336
2023-06-01,87.58000183105469
2023-06-02,88.45999908447266
2023-06-05,88.76000213623047
2023-06-06,90.1500015258789
2023-06-07,90.75
2023-06-08,90.12999725341797
2023-06-09,90.66999816894531
2023-06-12,90.62999725341797
2023-06-13,90.33999633789062
2023-06-14,90.9800033569336
2023-06-15,91.9800033569336
2023-06-16,92.6500015258789
2023-06-20,92.94000244140625
2023-06-21,93.30999755859375
2023-06-22,93.75
2023-06-23,93.79000091552734
2023-06-26,93.29000091552734
2023-06-27,93.25
2023-06-28,91.8499984741211
2023-06-29,86.77999877929688
2023-06-30,87.2300033569336
2023-07-03,88.16999816894531
2023-07-05,87.06999969482422
2023-07-06,85.70999908447266
2023-07-07,84.66999816894531
2023-07-10,83.31999969482422
2023-07-11,83.5199966430664
2023-07-12,84.94999694824219
2023-07-13,85.20999908447266
2023-07-14,85.7699966430664
2023-07-17,85.75
2023-07-18,85.43000030517578
2023-07-19,86.05999755859375
2023-07-20,87.55999755859375
2023-07-21,88.12999725341797
2023-07-24,88.7699966430664
2023-07-25,89.81999969482422
2023-07-26,89.93000030517578
2023-07-27,89.56999969482422
2023-07-28,89.83000183105469
2023-07-31,89.4800033569336
2023-08-01,88.05000305175781
2023-08-02,88.29000091552734
2023-08-03,88.16999816894531
2023-08-04,87.33999633789062
2023-08-07,87.62000274658203
2023-08-08,85.77999877929688
2023-08-09,86.97000122070312
2023-08-10,86.13999938964844
2023-08-11,86.43000030517578
2023-08-14,86.83000183105469
2023-08-15,85.87999725341797
2023-08-16,85.80000305175781
2023-08-17,85.08999633789062
2023-08-18,84.97000122070312
2023-08-21,83.66000366210938
2023-08-22,82.3499984741211
2023-08-23,81.6500015258789
2023-08-24,80.98999786376953
2023-08-25,81.4800033569336
2023-08-28,82.0
2023-08-29,82.80000305175781
2023-08-30,82.91999816894531
2023-08-31,82.08000183105469
2023-09-01,80.45999908447266
2023-09-05,80.48999786376953
2023-09-06,80.0999984741211
2023-09-07,80.12000274658203
2023-09-08,80.69999694824219
2023-09-11,81.75
2023-09-12,80.7300033569336
2023-09-13,79.83999633789062
2023-09-14,80.37999725341797
2023-09-15,79.79000091552734
2023-09-18,79.91999816894531
2023-09-19,78.72000122070312
2023-09-20,78.55999755859375
2023-09-21,77.41000366210938
2023-09-22,76.55000305175781
2023-09-25,75.55999755859375
2023-09-26,75.4800033569336
2023-09-27,74.08999633789062
2023-09-28,74.6500015258789
2023-09-29,75.63999938964844
2023-10-02,74.72000122070312
2023-10-03,68.4000015258789
2023-10-04,68.41000366210938
2023-10-05,65.38999938964844
2023-10-06,64.55000305175781
2023-10-09,63.15999984741211
2023-10-10,63.209999084472656
2023-10-11,62.02000045776367
2023-10-12,59.560001373291016
2023-10-13,60.9900016784668
2023-10-16,61.5
2023-10-17,61.86000061035156
2023-10-18,61.209999084472656
2023-10-19,60.040000915527344
2023-10-20,59.7599983215332
2023-10-23,60.84000015258789
2023-10-24,62.29999923706055
2023-10-25,64.37999725341797
2023-10-26,64.43000030517578
2023-10-27,62.97999954223633
2023-10-30,63.779998779296875
2023-10-31,63.900001525878906
2023-11-01,64.11000061035156
2023-11-02,64.81999969482422
2023-11-03,64.95999908447266
2023-11-06,64.70999908447266
2023-11-07,64.7699966430664
2023-11-08,65.30000305175781
2023-11-09,64.55000305175781
2023-11-10,64.93000030517578
2023-11-13,65.0999984741211
2023-11-14,66.30999755859375
2023-11-15,65.87000274658203
2023-11-16,66.04000091552734
2023-11-17,66.36000061035156
2023-11-20,65.62999725341797
2023-11-21,65.37999725341797
2023-11-22,66.1500015258789
2023-11-24,66.44000244140625
2023-11-27,64.94000244140625
2023-11-28,65.01000213623047
2023-11-29,64.27999877929688
2023-11-30,64.83000183105469
2023-12-01,65.98999786376953
2023-12-04,66.79000091552734
2023-12-05,66.6500015258789
2023-12-06,67.7300033569336
2023-12-07,67.7300033569336
2023-12-08,67.08999633789062
2023-12-11,67.8499984741211
2023-12-12,67.68000030517578
2023-12-13,69.79000091552734
2023-12-14,68.27999877929688
2023-12-15,66.87999725341797
2023-12-18,67.70999908447266
2023-12-19,68.20999908447266
2023-12-20,66.94000244140625
2023-12-21,67.87000274658203
2023-12-22,67.87000274658203
2023-12-26,68.16000366210938
2023-12-27,68.20999908447266
2023-12-28,68.2300033569336
2023-12-29,68.41999816894531
2024-01-02,69.54000091552734
2024-01-03,68.95999908447266
2024-01-04,68.05000305175781
2024-01-05,67.23999786376953
2024-01-08,67.22000122070312
2024-01-09,67.62999725341797
2024-01-10,66.2699966430664
2024-01-11,65.72000122070312
2024-01-12,66.3499984741211
2024-01-16,65.18000030517578
2024-01-17,65.0199966430664
2024-01-18,64.91999816894531
2024-01-19,65.02999877929688
2024-01-22,64.61000061035156
2024-01-23,66.80000305175781
2024-01-24,65.77999877929688
2024-01-25,68.5999984741211
2024-01-26,69.08000183105469
2024-01-29,68.58000183105469
2024-01-30,69.2699966430664
2024-01-31,68.16000366210938
2024-02-01,68.69000244140625
2024-02-02,67.68000030517578
2024-02-05,65.8499984741211
2024-02-06,67.05000305175781
2024-02-07,65.62000274658203
2024-02-08,65.81999969482422
2024-02-09,64.6500015258789
2024-02-12,66.06999969482422
2024-02-13,65.3499984741211
2024-02-14,64.98999786376953
2024-02-15,65.55000305175781
2024-02-16,66.1500015258789
2024-02-20,68.05999755859375
2024-02-21,67.52999877929688
2024-02-22,67.79000091552734
2024-02-23,68.08000183105469
2024-02-26,67.87999725341797
2024-02-27,67.83999633789062
2024-02-28,67.7300033569336
2024-02-29,68.86000061035156
2024-03-01,67.80999755859375
2024-03-04,68.4800033569336
2024-03-05,68.9000015258789
2024-03-06,68.30999755859375
2024-03-07,68.38999938964844
2024-03-08,68.58000183105469
2024-03-11,69.88999938964844
2024-03-12,68.95999908447266
2024-03-13,68.66999816894531
2024-03-14,67.9800033569336
2024-03-15,68.16999816894531
2024-03-18,68.12000274658203
2024-03-19,69.4000015258789
2024-03-20,68.7300033569336
2024-03-21,69.4800033569336
2024-03-22,70.02999877929688
2024-03-25,69.94000244140625
2024-03-26,77.30000305175781
2024-03-27,76.02999877929688
2024-03-28,76.80999755859375
2024-04-01,76.62000274658203
2024-04-02,78.2699966430664
2024-04-03,76.25
2024-04-04,76.41000366210938
2024-04-05,75.47000122070312
2024-04-08,75.62999725341797
2024-04-09,75.62999725341797
2024-04-10,74.77999877929688
2024-04-11,73.41999816894531
2024-04-12,71.76000213623047
2024-04-15,71.91000366210938
2024-04-16,71.80000305175781
2024-04-17,72.2699966430664
2024-04-18,72.69999694824219
2024-04-19,73.91999816894531
2024-04-22,74.69000244140625
2024-04-23,75.0199966430664
2024-04-24,75.8499984741211
2024-04-25,75.55999755859375
2024-04-26,75.7300033569336
2024-04-29,76.29000091552734
2024-04-30,76.05999755859375
2024-05-01,74.55000305175781
2024-05-02,75.13999938964844
2024-05-03,75.44999694824219
2024-05-06,75.76000213623047
2024-05-07,76.18000030517578
2024-05-08,75.55999755859375
2024-05-09,75.33999633789062
2024-05-10,76.1500015258789
2024-05-13,75.73999786376953
2024-05-14,74.5999984741211
2024-05-15,74.62999725341797
2024-05-16,74.4800033569336
2024-05-17,74.01000213623047
2024-05-20,74.2699966430664
2024-05-21,74.0
2024-05-22,73.63999938964844
2024-05-23,72.1500015258789
2024-05-24,72.20999908447266
2024-05-28,71.30999755859375
2024-05-29,70.18000030517578
2024-05-30,70.72000122070312
2024-05-31,72.22000122070312
2024-06-03,71.9000015258789
2024-06-04,68.87000274658203
2024-06-05,68.30999755859375
2024-06-06,69.22000122070312
2024-06-07,68.58000183105469
2024-06-10,68.11000061035156
2024-06-11,69.19999694824219
2024-06-12,69.05999755859375
2024-06-13,67.91999816894531
2024-06-14,67.79000091552734
2024-06-17,69.4800033569336
2024-06-18,68.62999725341797
2024-06-20,68.55999755859375
2024-06-21,68.68000030517578
2024-06-24,69.19999694824219
2024-06-25,68.54000091552734
2024-06-26,67.66999816894531
2024-06-27,70.5999984741211
2024-06-28,70.94000244140625
2024-07-01,69.94999694824219
2024-07-02,70.23999786376953
2024-07-03,69.87000274658203
2024-07-05,70.87999725341797
2024-07-08,69.44000244140625
2024-07-09,70.06999969482422
2024-07-10,71.33000183105469
2024-07-11,71.19000244140625
2024-07-12,71.44999694824219
2024-07-15,72.75
2024-07-16,73.31999969482422
2024-07-17,74.44999694824219
2024-07-18,74.2300033569336
2024-07-19,73.58999633789062
2024-07-22,73.43000030517578
2024-07-23,73.94000244140625
2024-07-24,74.2300033569336
2024-07-25,74.7699966430664
2024-07-26,75.79000091552734
2024-07-29,76.12000274658203
2024-07-30,76.87000274658203
2024-07-31,77.01000213623047
2024-08-01,78.05999755859375
2024-08-02,78.81999969482422
2024-08-05,76.29000091552734
2024-08-06,76.88999938964844
2024-08-07,77.61000061035156
2024-08-08,77.87000274658203
2024-08-09,77.62999725341797
2024-08-12,76.4800033569336
2024-08-13,77.31999969482422
2024-08-14,77.95999908447266
2024-08-15,76.83999633789062
2024-08-16,77.18000030517578
2024-08-19,78.16000366210938
2024-08-20,78.0999984741211
2024-08-21,78.79000091552734
2024-08-22,78.70999908447266
2024-08-23,79.30000305175781
2024-08-26,79.16999816894531
2024-08-27,79.26000213623047
2024-08-28,79.69999694824219
2024-08-29,79.02999877929688
2024-08-30,80.02999877929688
2024-09-03,81.19999694824219
2024-09-04,82.06999969482422
2024-09-05,83.04000091552734
2024-09-06,82.87999725341797
2024-09-09,83.23999786376953
2024-09-10,83.79000091552734
2024-09-11,82.58999633789062
2024-09-12,83.16999816894531
2024-09-13,83.76000213623047
2024-09-16,84.76000213623047
2024-09-17,84.5
2024-09-18,83.91999816894531
2024-09-19,83.33999633789062
2024-09-20,82.98999786376953
2024-09-23,83.19000244140625
2024-09-24,83.76000213623047
2024-09-25,83.37999725341797
2024-09-26,83.25
2024-09-27,83.23999786376953
2024-09-30,82.30000305175781
2024-10-01,84.08999633789062
2024-10-02,82.04000091552734
2024-10-03,80.88999938964844
2024-10-04,80.61000061035156
2024-10-07,79.37999725341797
2024-10-08,79.62999725341797
2024-10-09,79.70999908447266
2024-10-10,79.77999877929688
2024-10-11,80.18000030517578
2024-10-14,81.05000305175781
2024-10-15,81.48999786376953
2024-10-16,81.11000061035156
2024-10-17,80.0199966430664
2024-10-18,80.18000030517578
2024-10-21,78.05999755859375
2024-10-22,78.86000061035156
2024-10-23,79.37000274658203
2024-10-24,78.7699966430664
2024-10-25,77.86000061035156
2024-10-28,78.33000183105469
2024-10-29,77.4800033569336
2024-10-30,77.94000244140625
2024-10-31,78.23999786376953
2024-11-01,78.75
2024-11-04,78.18000030517578
2024-11-05,78.83000183105469
2024-11-06,76.66000366210938
2024-11-07,76.33999633789062
2024-11-08,77.48999786376953
2024-11-11,77.02999877929688
2024-11-12,76.58999633789062
2024-11-13,75.83999633789062
2024-11-14,74.91999816894531
2024-11-15,73.97000122070312
2024-11-18,74.62000274658203
2024-11-19,75.30999755859375
2024-11-20,77.12999725341797
2024-11-21,77.94999694824219
