Date,ROST
2023-01-05,118.4000015258789
2023-01-06,121.56999969482422
2023-01-09,118.7300033569336
2023-01-10,119.79000091552734
2023-01-11,119.54000091552734
2023-01-12,118.75
2023-01-13,120.01000213623047
2023-01-17,119.76000213623047
2023-01-18,117.37999725341797
2023-01-19,115.75
2023-01-20,115.7300033569336
2023-01-23,115.77999877929688
2023-01-24,117.72000122070312
2023-01-25,120.19999694824219
2023-01-26,120.70999908447266
2023-01-27,119.4800033569336
2023-01-30,119.0
2023-01-31,118.19000244140625
2023-02-01,118.5199966430664
2023-02-02,116.08999633789062
2023-02-03,115.31999969482422
2023-02-06,115.70999908447266
2023-02-07,114.48999786376953
2023-02-08,114.48999786376953
2023-02-09,115.0199966430664
2023-02-10,115.18000030517578
2023-02-13,116.77999877929688
2023-02-14,116.80000305175781
2023-02-15,116.63999938964844
2023-02-16,115.31999969482422
2023-02-17,115.69000244140625
2023-02-21,112.91000366210938
2023-02-22,112.66000366210938
2023-02-23,111.48999786376953
2023-02-24,111.45999908447266
2023-02-27,110.91999816894531
2023-02-28,110.54000091552734
2023-03-01,110.66999816894531
2023-03-02,111.01000213623047
2023-03-03,112.43000030517578
2023-03-06,112.4000015258789
2023-03-07,109.86000061035156
2023-03-08,109.04000091552734
2023-03-09,105.55999755859375
2023-03-10,104.16999816894531
2023-03-13,103.38999938964844
2023-03-14,103.68000030517578
2023-03-15,102.30000305175781
2023-03-16,103.23999786376953
2023-03-17,102.05999755859375
2023-03-20,102.13999938964844
2023-03-21,104.13999938964844
2023-03-22,102.61000061035156
2023-03-23,101.62999725341797
2023-03-24,101.33000183105469
2023-03-27,100.62999725341797
2023-03-28,103.13999938964844
2023-03-29,102.47000122070312
2023-03-30,103.12999725341797
2023-03-31,106.12999725341797
2023-04-03,108.62999725341797
2023-04-04,108.52999877929688
2023-04-05,106.45999908447266
2023-04-06,106.22000122070312
2023-04-10,106.63999938964844
2023-04-11,105.12999725341797
2023-04-12,102.88999938964844
2023-04-13,104.19000244140625
2023-04-14,104.5999984741211
2023-04-17,104.18000030517578
2023-04-18,103.69000244140625
2023-04-19,104.26000213623047
2023-04-20,106.02999877929688
2023-04-21,106.31999969482422
2023-04-24,106.41000366210938
2023-04-25,104.04000091552734
2023-04-26,104.69999694824219
2023-04-27,105.55000305175781
2023-04-28,106.7300033569336
2023-05-01,105.75
2023-05-02,104.7699966430664
2023-05-03,103.98999786376953
2023-05-04,102.83000183105469
2023-05-05,104.44000244140625
2023-05-08,104.83000183105469
2023-05-09,104.08000183105469
2023-05-10,101.94999694824219
2023-05-11,102.52999877929688
2023-05-12,104.51000213623047
2023-05-15,104.38999938964844
2023-05-16,102.93000030517578
2023-05-17,103.79000091552734
2023-05-18,105.37999725341797
2023-05-19,104.76000213623047
2023-05-22,104.62000274658203
2023-05-23,101.87999725341797
2023-05-24,101.45999908447266
2023-05-25,102.33999633789062
2023-05-26,103.37000274658203
2023-05-30,103.26000213623047
2023-05-31,103.62000274658203
2023-06-01,100.9000015258789
2023-06-02,103.30000305175781
2023-06-05,103.0999984741211
2023-06-06,103.66999816894531
2023-06-07,101.98999786376953
2023-06-08,103.23999786376953
2023-06-09,103.29000091552734
2023-06-12,106.37000274658203
2023-06-13,106.43000030517578
2023-06-14,106.23999786376953
2023-06-15,107.87999725341797
2023-06-16,107.83999633789062
2023-06-20,107.27999877929688
2023-06-21,107.23999786376953
2023-06-22,107.95999908447266
2023-06-23,108.66000366210938
2023-06-26,107.61000061035156
2023-06-27,108.91999816894531
2023-06-28,108.33999633789062
2023-06-29,108.87000274658203
2023-06-30,112.12999725341797
2023-07-03,111.12999725341797
2023-07-05,110.62000274658203
2023-07-06,109.33000183105469
2023-07-07,107.45999908447266
2023-07-10,109.58000183105469
2023-07-11,111.0
2023-07-12,111.5199966430664
2023-07-13,111.4800033569336
2023-07-14,111.58000183105469
2023-07-17,110.25
2023-07-18,111.91000366210938
2023-07-19,112.62000274658203
2023-07-20,112.19999694824219
2023-07-21,112.02999877929688
2023-07-24,112.69999694824219
2023-07-25,112.51000213623047
2023-07-26,113.4800033569336
2023-07-27,113.4800033569336
2023-07-28,114.61000061035156
2023-07-31,114.63999938964844
2023-08-01,113.98999786376953
2023-08-02,111.7699966430664
2023-08-03,112.58999633789062
2023-08-04,112.58999633789062
2023-08-07,113.45999908447266
2023-08-08,113.18000030517578
2023-08-09,113.02999877929688
2023-08-10,113.87999725341797
2023-08-11,113.38999938964844
2023-08-14,114.12000274658203
2023-08-15,114.01000213623047
2023-08-16,115.2300033569336
2023-08-17,113.05999755859375
2023-08-18,118.72000122070312
2023-08-21,119.16000366210938
2023-08-22,117.79000091552734
2023-08-23,121.87999725341797
2023-08-24,118.86000061035156
2023-08-25,119.0
2023-08-28,119.93000030517578
2023-08-29,121.0199966430664
2023-08-30,121.6500015258789
2023-08-31,121.80999755859375
2023-09-01,121.69999694824219
2023-09-05,120.61000061035156
2023-09-06,119.94999694824219
2023-09-07,119.41999816894531
2023-09-08,119.36000061035156
2023-09-11,118.38999938964844
2023-09-12,118.4000015258789
2023-09-13,116.81999969482422
2023-09-14,117.80000305175781
2023-09-15,118.16999816894531
2023-09-18,117.66999816894531
2023-09-19,116.30000305175781
2023-09-20,114.94999694824219
2023-09-21,113.12999725341797
2023-09-22,111.66000366210938
2023-09-25,109.66999816894531
2023-09-26,109.55000305175781
2023-09-27,108.91999816894531
2023-09-28,111.80999755859375
2023-09-29,112.94999694824219
2023-10-02,114.47000122070312
2023-10-03,111.91000366210938
2023-10-04,111.98999786376953
2023-10-05,111.72000122070312
2023-10-06,112.37999725341797
2023-10-09,113.06999969482422
2023-10-10,113.0999984741211
2023-10-11,113.66999816894531
2023-10-12,113.19999694824219
2023-10-13,112.04000091552734
2023-10-16,116.38999938964844
2023-10-17,118.0
2023-10-18,117.23999786376953
2023-10-19,116.26000213623047
2023-10-20,115.66000366210938
2023-10-23,114.41000366210938
2023-10-24,115.80999755859375
2023-10-25,115.54000091552734
2023-10-26,114.29000091552734
2023-10-27,112.79000091552734
2023-10-30,114.69999694824219
2023-10-31,115.97000122070312
2023-11-01,115.9800033569336
2023-11-02,118.31999969482422
2023-11-03,121.25
2023-11-06,122.13999938964844
2023-11-07,123.16000366210938
2023-11-08,122.79000091552734
2023-11-09,122.37000274658203
2023-11-10,123.33000183105469
2023-11-13,122.36000061035156
2023-11-14,124.80000305175781
2023-11-15,123.97000122070312
2023-11-16,120.1500015258789
2023-11-17,128.82000732421875
2023-11-20,129.42999267578125
2023-11-21,130.72000122070312
2023-11-22,130.97999572753906
2023-11-24,131.08999633789062
2023-11-27,131.08999633789062
2023-11-28,130.3000030517578
2023-11-29,129.1999969482422
2023-11-30,130.3800048828125
2023-12-01,132.13999938964844
2023-12-04,132.64999389648438
2023-12-05,132.24000549316406
2023-12-06,132.42999267578125
2023-12-07,131.66000366210938
2023-12-08,132.0800018310547
2023-12-11,135.2899932861328
2023-12-12,135.4499969482422
2023-12-13,137.77000427246094
2023-12-14,134.58999633789062
2023-12-15,133.94000244140625
2023-12-18,135.0399932861328
2023-12-19,135.8699951171875
2023-12-20,134.61000061035156
2023-12-21,135.8800048828125
2023-12-22,136.4199981689453
2023-12-26,137.0
2023-12-27,137.41000366210938
2023-12-28,138.1999969482422
2023-12-29,138.38999938964844
2024-01-02,137.67999267578125
2024-01-03,134.77000427246094
2024-01-04,135.27000427246094
2024-01-05,134.5
2024-01-08,135.80999755859375
2024-01-09,135.89999389648438
2024-01-10,135.9600067138672
2024-01-11,136.77000427246094
2024-01-12,136.5800018310547
2024-01-16,137.0800018310547
2024-01-17,135.60000610351562
2024-01-18,137.47000122070312
2024-01-19,137.6300048828125
2024-01-22,138.22999572753906
2024-01-23,138.8800048828125
2024-01-24,138.72999572753906
2024-01-25,140.80999755859375
2024-01-26,141.75999450683594
2024-01-29,142.94000244140625
2024-01-30,142.50999450683594
2024-01-31,140.27999877929688
2024-02-01,143.11000061035156
2024-02-02,143.67999267578125
2024-02-05,142.75
2024-02-06,142.16000366210938
2024-02-07,143.25
2024-02-08,146.05999755859375
2024-02-09,145.8699951171875
2024-02-12,145.41000366210938
2024-02-13,144.94000244140625
2024-02-14,144.49000549316406
2024-02-15,144.38999938964844
2024-02-16,144.0800018310547
2024-02-20,144.4499969482422
2024-02-21,144.82000732421875
2024-02-22,146.89999389648438
2024-02-23,148.02999877929688
2024-02-26,147.83999633789062
2024-02-27,149.6199951171875
2024-02-28,150.4499969482422
2024-02-29,148.9600067138672
2024-03-01,149.6300048828125
2024-03-04,149.9600067138672
2024-03-05,149.1699981689453
2024-03-06,148.1199951171875
2024-03-07,146.02000427246094
2024-03-08,145.74000549316406
2024-03-11,145.8699951171875
2024-03-12,146.49000549316406
2024-03-13,147.08999633789062
2024-03-14,146.02000427246094
2024-03-15,145.1199951171875
2024-03-18,144.30999755859375
2024-03-19,146.42999267578125
2024-03-20,146.97999572753906
2024-03-21,147.19000244140625
2024-03-22,145.3699951171875
2024-03-25,144.58999633789062
2024-03-26,144.57000732421875
2024-03-27,147.19000244140625
2024-03-28,146.75999450683594
2024-04-01,145.08999633789062
2024-04-02,143.67999267578125
2024-04-03,141.52000427246094
2024-04-04,139.7100067138672
2024-04-05,139.52999877929688
2024-04-08,140.27000427246094
2024-04-09,139.9199981689453
2024-04-10,138.2899932861328
2024-04-11,139.94000244140625
2024-04-12,135.99000549316406
2024-04-15,133.64999389648438
2024-04-16,133.8300018310547
2024-04-17,132.7899932861328
2024-04-18,131.8000030517578
2024-04-19,133.33999633789062
2024-04-22,133.77000427246094
2024-04-23,133.08999633789062
2024-04-24,132.61000061035156
2024-04-25,132.14999389648438
2024-04-26,133.61000061035156
2024-04-29,131.05999755859375
2024-04-30,129.5500030517578
2024-05-01,127.81999969482422
2024-05-02,127.68000030517578
2024-05-03,130.83999633789062
2024-05-06,132.47999572753906
2024-05-07,131.5800018310547
2024-05-08,132.75999450683594
2024-05-09,134.8699951171875
2024-05-10,133.47999572753906
2024-05-13,133.60000610351562
2024-05-14,132.86000061035156
2024-05-15,133.0
2024-05-16,134.33999633789062
2024-05-17,132.3300018310547
2024-05-20,131.52000427246094
2024-05-21,132.3000030517578
2024-05-22,131.50999450683594
2024-05-23,131.86000061035156
2024-05-24,142.1300048828125
2024-05-28,137.63999938964844
2024-05-29,139.10000610351562
2024-05-30,139.83999633789062
2024-05-31,139.75999450683594
2024-06-03,141.22000122070312
2024-06-04,140.94000244140625
2024-06-05,144.33999633789062
2024-06-06,144.14999389648438
2024-06-07,144.27999877929688
2024-06-10,144.75999450683594
2024-06-11,144.5800018310547
2024-06-12,144.38999938964844
2024-06-13,145.64999389648438
2024-06-14,145.92999267578125
2024-06-17,150.3800048828125
2024-06-18,148.69000244140625
2024-06-20,147.3699951171875
2024-06-21,149.2899932861328
2024-06-24,149.25
2024-06-25,148.4600067138672
2024-06-26,148.74000549316406
2024-06-27,146.0800018310547
2024-06-28,145.32000732421875
2024-07-01,145.24000549316406
2024-07-02,144.39999389648438
2024-07-03,144.0
2024-07-05,145.5500030517578
2024-07-08,146.69000244140625
2024-07-09,146.8300018310547
2024-07-10,148.02999877929688
2024-07-11,150.8000030517578
2024-07-12,151.72999572753906
2024-07-15,148.0800018310547
2024-07-16,148.8699951171875
2024-07-17,147.60000610351562
2024-07-18,144.5
2024-07-19,143.5
2024-07-22,144.9199981689453
2024-07-23,143.77999877929688
2024-07-24,142.08999633789062
2024-07-25,141.11000061035156
2024-07-26,140.91000366210938
2024-07-29,141.91000366210938
2024-07-30,142.75
2024-07-31,143.22999572753906
2024-08-01,142.97999572753906
2024-08-02,140.24000549316406
2024-08-05,136.05999755859375
2024-08-06,136.97999572753906
2024-08-07,136.3300018310547
2024-08-08,139.22000122070312
2024-08-09,139.63999938964844
2024-08-12,140.6699981689453
2024-08-13,141.64999389648438
2024-08-14,141.33999633789062
2024-08-15,147.8000030517578
2024-08-16,147.39999389648438
2024-08-19,147.39999389648438
2024-08-20,147.6999969482422
2024-08-21,153.9499969482422
2024-08-22,152.52000427246094
2024-08-23,155.2100067138672
2024-08-26,154.2100067138672
2024-08-27,153.3300018310547
2024-08-28,149.89999389648438
2024-08-29,151.8000030517578
2024-08-30,150.61000061035156
2024-09-03,151.67999267578125
2024-09-04,151.75999450683594
2024-09-05,153.13999938964844
2024-09-06,150.52999877929688
2024-09-09,150.7899932861328
2024-09-10,150.7899932861328
2024-09-11,151.1300048828125
2024-09-12,152.67999267578125
2024-09-13,155.25
2024-09-16,153.1699981689453
2024-09-17,150.32000732421875
2024-09-18,150.72999572753906
2024-09-19,154.44000244140625
2024-09-20,154.30999755859375
2024-09-23,149.97999572753906
2024-09-24,152.27000427246094
2024-09-25,153.0800018310547
2024-09-26,152.82000732421875
2024-09-27,151.55999755859375
2024-09-30,150.50999450683594
2024-10-01,148.19000244140625
2024-10-02,147.72999572753906
2024-10-03,146.77999877929688
2024-10-04,145.5800018310547
2024-10-07,140.1199951171875
2024-10-08,141.82000732421875
2024-10-09,142.38999938964844
2024-10-10,141.02999877929688
2024-10-11,143.36000061035156
2024-10-14,143.32000732421875
2024-10-15,146.25
2024-10-16,147.77999877929688
2024-10-17,149.19000244140625
2024-10-18,149.89999389648438
2024-10-21,147.2899932861328
2024-10-22,145.75
2024-10-23,145.24000549316406
2024-10-24,144.3800048828125
2024-10-25,144.22000122070312
2024-10-28,143.16000366210938
2024-10-29,139.00999450683594
2024-10-30,139.58999633789062
2024-10-31,139.72000122070312
2024-11-01,140.05999755859375
2024-11-04,140.66000366210938
2024-11-05,142.32000732421875
2024-11-06,138.58999633789062
2024-11-07,142.0399932861328
2024-11-08,143.39999389648438
2024-11-11,142.36000061035156
2024-11-12,140.30999755859375
2024-11-13,140.4600067138672
2024-11-14,142.3300018310547
2024-11-15,140.69000244140625
2024-11-18,141.3000030517578
2024-11-19,139.25999450683594
2024-11-20,139.32000732421875
2024-11-21,142.9600067138672
