Date,IRM
2022-06-21,47.189998626708984
2022-06-22,48.150001525878906
2022-06-23,47.95000076293945
2022-06-24,49.459999084472656
2022-06-27,50.310001373291016
2022-06-28,49.15999984741211
2022-06-29,48.18000030517578
2022-06-30,48.689998626708984
2022-07-01,49.33000183105469
2022-07-05,48.77000045776367
2022-07-06,48.779998779296875
2022-07-07,49.0
2022-07-08,48.70000076293945
2022-07-11,48.04999923706055
2022-07-12,47.65999984741211
2022-07-13,47.16999816894531
2022-07-14,44.709999084472656
2022-07-15,44.84000015258789
2022-07-18,45.36000061035156
2022-07-19,46.41999816894531
2022-07-20,46.349998474121094
2022-07-21,47.2599983215332
2022-07-22,47.369998931884766
2022-07-25,47.02000045776367
2022-07-26,46.81999969482422
2022-07-27,47.04999923706055
2022-07-28,48.0
2022-07-29,48.4900016784668
2022-08-01,48.83000183105469
2022-08-02,48.369998931884766
2022-08-03,48.36000061035156
2022-08-04,48.939998626708984
2022-08-05,52.29999923706055
2022-08-08,53.9900016784668
2022-08-09,53.310001373291016
2022-08-10,54.130001068115234
2022-08-11,53.59000015258789
2022-08-12,54.029998779296875
2022-08-15,54.529998779296875
2022-08-16,54.13999938964844
2022-08-17,54.939998626708984
2022-08-18,55.04999923706055
2022-08-19,54.880001068115234
2022-08-22,53.619998931884766
2022-08-23,53.22999954223633
2022-08-24,54.45000076293945
2022-08-25,55.369998931884766
2022-08-26,54.27000045776367
2022-08-29,54.0099983215332
2022-08-30,52.97999954223633
2022-08-31,52.61000061035156
2022-09-01,53.27000045776367
2022-09-02,52.130001068115234
2022-09-06,51.72999954223633
2022-09-07,52.75
2022-09-08,52.79999923706055
2022-09-09,55.22999954223633
2022-09-12,56.540000915527344
2022-09-13,54.790000915527344
2022-09-14,54.279998779296875
2022-09-15,53.5
2022-09-16,55.290000915527344
2022-09-19,56.18000030517578
2022-09-20,50.650001525878906
2022-09-21,50.150001525878906
2022-09-22,47.939998626708984
2022-09-23,46.599998474121094
2022-09-26,44.72999954223633
2022-09-27,43.59000015258789
2022-09-28,44.90999984741211
2022-09-29,43.810001373291016
2022-09-30,43.970001220703125
2022-10-03,45.63999938964844
2022-10-04,47.58000183105469
2022-10-05,47.04999923706055
2022-10-06,46.0
2022-10-07,45.650001525878906
2022-10-10,45.08000183105469
2022-10-11,46.0099983215332
2022-10-12,45.38999938964844
2022-10-13,45.779998779296875
2022-10-14,44.13999938964844
2022-10-17,45.560001373291016
2022-10-18,47.130001068115234
2022-10-19,46.2400016784668
2022-10-20,46.29999923706055
2022-10-21,47.06999969482422
2022-10-24,47.689998626708984
2022-10-25,49.5099983215332
2022-10-26,49.310001373291016
2022-10-27,49.880001068115234
2022-10-28,50.099998474121094
2022-10-31,50.06999969482422
2022-11-01,50.209999084472656
2022-11-02,49.18000030517578
2022-11-03,49.84000015258789
2022-11-04,49.40999984741211
2022-11-07,49.91999816894531
2022-11-08,50.5
2022-11-09,49.16999816894531
2022-11-10,52.56999969482422
2022-11-11,52.869998931884766
2022-11-14,51.349998474121094
2022-11-15,52.58000183105469
2022-11-16,51.709999084472656
2022-11-17,51.31999969482422
2022-11-18,52.29999923706055
2022-11-21,52.56999969482422
2022-11-22,52.959999084472656
2022-11-23,53.40999984741211
2022-11-25,53.560001373291016
2022-11-28,53.27000045776367
2022-11-29,53.86000061035156
2022-11-30,54.33000183105469
2022-12-01,54.779998779296875
2022-12-02,55.060001373291016
2022-12-05,54.9900016784668
2022-12-06,54.66999816894531
2022-12-07,54.43000030517578
2022-12-08,54.61000061035156
2022-12-09,54.40999984741211
2022-12-12,54.83000183105469
2022-12-13,55.540000915527344
2022-12-14,54.959999084472656
2022-12-15,54.31999969482422
2022-12-16,51.61000061035156
2022-12-19,50.209999084472656
2022-12-20,50.11000061035156
2022-12-21,50.709999084472656
2022-12-22,50.68000030517578
2022-12-23,50.630001068115234
2022-12-27,50.70000076293945
2022-12-28,49.0
2022-12-29,50.130001068115234
2022-12-30,49.849998474121094
2023-01-03,49.66999816894531
2023-01-04,50.880001068115234
2023-01-05,48.95000076293945
2023-01-06,50.689998626708984
2023-01-09,50.459999084472656
2023-01-10,50.15999984741211
2023-01-11,51.529998779296875
2023-01-12,52.150001525878906
2023-01-13,52.630001068115234
2023-01-17,52.31999969482422
2023-01-18,52.06999969482422
2023-01-19,51.099998474121094
2023-01-20,51.81999969482422
2023-01-23,52.2400016784668
2023-01-24,52.150001525878906
2023-01-25,52.540000915527344
2023-01-26,53.630001068115234
2023-01-27,55.06999969482422
2023-01-30,54.459999084472656
2023-01-31,54.58000183105469
2023-02-01,55.59000015258789
2023-02-02,56.630001068115234
2023-02-03,55.529998779296875
2023-02-06,54.95000076293945
2023-02-07,54.66999816894531
2023-02-08,54.25
2023-02-09,53.040000915527344
2023-02-10,53.25
2023-02-13,53.7599983215332
2023-02-14,53.189998626708984
2023-02-15,53.2599983215332
2023-02-16,53.15999984741211
2023-02-17,52.599998474121094
2023-02-21,50.66999816894531
2023-02-22,50.630001068115234
2023-02-23,52.77000045776367
2023-02-24,52.29999923706055
2023-02-27,52.56999969482422
2023-02-28,52.75
2023-03-01,52.58000183105469
2023-03-02,52.790000915527344
2023-03-03,54.630001068115234
2023-03-06,54.880001068115234
2023-03-07,53.650001525878906
2023-03-08,53.84000015258789
2023-03-09,52.81999969482422
2023-03-10,51.33000183105469
2023-03-13,52.66999816894531
2023-03-14,52.2599983215332
2023-03-15,52.06999969482422
2023-03-16,52.08000183105469
2023-03-17,50.290000915527344
2023-03-20,51.08000183105469
2023-03-21,51.209999084472656
2023-03-22,50.16999816894531
2023-03-23,49.540000915527344
2023-03-24,50.45000076293945
2023-03-27,50.209999084472656
2023-03-28,50.08000183105469
2023-03-29,50.970001220703125
2023-03-30,51.790000915527344
2023-03-31,52.90999984741211
2023-04-03,53.0099983215332
2023-04-04,52.59000015258789
2023-04-05,51.58000183105469
2023-04-06,52.290000915527344
2023-04-10,52.369998931884766
2023-04-11,53.47999954223633
2023-04-12,54.150001525878906
2023-04-13,53.7599983215332
2023-04-14,52.7599983215332
2023-04-17,53.189998626708984
2023-04-18,52.72999954223633
2023-04-19,53.720001220703125
2023-04-20,53.58000183105469
2023-04-21,53.90999984741211
2023-04-24,54.36000061035156
2023-04-25,54.2599983215332
2023-04-26,53.86000061035156
2023-04-27,54.97999954223633
2023-04-28,55.2400016784668
2023-05-01,55.369998931884766
2023-05-02,54.68000030517578
2023-05-03,55.16999816894531
2023-05-04,55.63999938964844
2023-05-05,56.38999938964844
2023-05-08,55.9900016784668
2023-05-09,55.779998779296875
2023-05-10,55.83000183105469
2023-05-11,55.220001220703125
2023-05-12,55.09000015258789
2023-05-15,55.65999984741211
2023-05-16,54.349998474121094
2023-05-17,55.27000045776367
2023-05-18,55.16999816894531
2023-05-19,55.36000061035156
2023-05-22,55.040000915527344
2023-05-23,54.709999084472656
2023-05-24,53.45000076293945
2023-05-25,53.709999084472656
2023-05-26,53.58000183105469
2023-05-30,53.400001525878906
2023-05-31,53.41999816894531
2023-06-01,53.150001525878906
2023-06-02,55.22999954223633
2023-06-05,55.52000045776367
2023-06-06,55.720001220703125
2023-06-07,56.36000061035156
2023-06-08,55.83000183105469
2023-06-09,56.06999969482422
2023-06-12,56.369998931884766
2023-06-13,56.380001068115234
2023-06-14,56.720001220703125
2023-06-15,57.15999984741211
2023-06-16,56.7599983215332
2023-06-20,55.45000076293945
2023-06-21,55.54999923706055
2023-06-22,54.849998474121094
2023-06-23,53.970001220703125
2023-06-26,54.630001068115234
2023-06-27,55.7400016784668
2023-06-28,55.470001220703125
2023-06-29,56.15999984741211
2023-06-30,56.81999969482422
2023-07-03,57.27000045776367
2023-07-05,58.22999954223633
2023-07-06,58.27000045776367
2023-07-07,57.95000076293945
2023-07-10,58.77000045776367
2023-07-11,58.540000915527344
2023-07-12,59.349998474121094
2023-07-13,59.11000061035156
2023-07-14,59.5099983215332
2023-07-17,61.279998779296875
2023-07-18,61.83000183105469
2023-07-19,62.22999954223633
2023-07-20,61.9900016784668
2023-07-21,61.88999938964844
2023-07-24,62.150001525878906
2023-07-25,62.06999969482422
2023-07-26,62.43000030517578
2023-07-27,61.08000183105469
2023-07-28,60.560001373291016
2023-07-31,61.400001525878906
2023-08-01,61.779998779296875
2023-08-02,61.63999938964844
2023-08-03,59.79999923706055
2023-08-04,60.91999816894531
2023-08-07,61.43000030517578
2023-08-08,60.77000045776367
2023-08-09,60.91999816894531
2023-08-10,61.0
2023-08-11,60.470001220703125
2023-08-14,60.209999084472656
2023-08-15,59.66999816894531
2023-08-16,59.27000045776367
2023-08-17,58.560001373291016
2023-08-18,59.11000061035156
2023-08-21,58.560001373291016
2023-08-22,59.540000915527344
2023-08-23,61.060001373291016
2023-08-24,60.540000915527344
2023-08-25,61.16999816894531
2023-08-28,62.04999923706055
2023-08-29,62.630001068115234
2023-08-30,63.349998474121094
2023-08-31,63.540000915527344
2023-09-01,63.61000061035156
2023-09-05,63.279998779296875
2023-09-06,64.0199966430664
2023-09-07,63.650001525878906
2023-09-08,62.68000030517578
2023-09-11,63.0099983215332
2023-09-12,63.150001525878906
2023-09-13,63.060001373291016
2023-09-14,63.81999969482422
2023-09-15,62.849998474121094
2023-09-18,63.06999969482422
2023-09-19,63.04999923706055
2023-09-20,63.45000076293945
2023-09-21,61.709999084472656
2023-09-22,61.88999938964844
2023-09-25,61.38999938964844
2023-09-26,59.880001068115234
2023-09-27,58.9900016784668
2023-09-28,59.869998931884766
2023-09-29,59.45000076293945
2023-10-02,58.66999816894531
2023-10-03,57.22999954223633
2023-10-04,57.689998626708984
2023-10-05,57.29999923706055
2023-10-06,58.08000183105469
2023-10-09,59.290000915527344
2023-10-10,59.68000030517578
2023-10-11,60.83000183105469
2023-10-12,60.5
2023-10-13,60.29999923706055
2023-10-16,61.66999816894531
2023-10-17,61.689998626708984
2023-10-18,59.9900016784668
2023-10-19,59.75
2023-10-20,59.220001220703125
2023-10-23,59.060001373291016
2023-10-24,59.650001525878906
2023-10-25,58.369998931884766
2023-10-26,59.02000045776367
2023-10-27,58.220001220703125
2023-10-30,58.290000915527344
2023-10-31,59.06999969482422
2023-11-01,59.65999984741211
2023-11-02,59.349998474121094
2023-11-03,61.75
2023-11-06,60.25
2023-11-07,59.16999816894531
2023-11-08,59.529998779296875
2023-11-09,58.869998931884766
2023-11-10,59.439998626708984
2023-11-13,59.099998474121094
2023-11-14,61.880001068115234
2023-11-15,62.189998626708984
2023-11-16,62.029998779296875
2023-11-17,62.22999954223633
2023-11-20,63.220001220703125
2023-11-21,63.04999923706055
2023-11-22,63.290000915527344
2023-11-24,63.209999084472656
2023-11-27,63.599998474121094
2023-11-28,63.720001220703125
2023-11-29,63.279998779296875
2023-11-30,64.1500015258789
2023-12-01,65.48999786376953
2023-12-04,66.19999694824219
2023-12-05,65.98999786376953
2023-12-06,65.9800033569336
2023-12-07,65.58999633789062
2023-12-08,65.44999694824219
2023-12-11,65.9000015258789
2023-12-12,66.44999694824219
2023-12-13,67.83999633789062
2023-12-14,68.44999694824219
2023-12-15,67.91999816894531
2023-12-18,68.31999969482422
2023-12-19,68.7300033569336
2023-12-20,68.0199966430664
2023-12-21,69.05000305175781
2023-12-22,69.37000274658203
2023-12-26,69.87000274658203
2023-12-27,70.23999786376953
2023-12-28,70.5999984741211
2023-12-29,69.9800033569336
2024-01-02,68.62999725341797
2024-01-03,66.22000122070312
2024-01-04,66.55999755859375
2024-01-05,66.75
2024-01-08,68.05000305175781
2024-01-09,67.13999938964844
2024-01-10,67.18000030517578
2024-01-11,66.25
2024-01-12,67.2300033569336
2024-01-16,66.36000061035156
2024-01-17,65.33999633789062
2024-01-18,65.94000244140625
2024-01-19,66.87000274658203
2024-01-22,67.11000061035156
2024-01-23,67.88999938964844
2024-01-24,67.01000213623047
2024-01-25,68.43000030517578
2024-01-26,67.55999755859375
2024-01-29,67.72000122070312
2024-01-30,68.26000213623047
2024-01-31,67.5199966430664
2024-02-01,69.27999877929688
2024-02-02,69.12000274658203
2024-02-05,68.44999694824219
2024-02-06,68.95999908447266
2024-02-07,67.81999969482422
2024-02-08,68.55999755859375
2024-02-09,68.62999725341797
2024-02-12,68.83000183105469
2024-02-13,67.0199966430664
2024-02-14,67.55000305175781
2024-02-15,69.13999938964844
2024-02-16,67.9800033569336
2024-02-20,68.41999816894531
2024-02-21,68.52999877929688
2024-02-22,72.0999984741211
2024-02-23,75.02999877929688
2024-02-26,75.37000274658203
2024-02-27,74.0
2024-02-28,75.36000061035156
2024-02-29,78.63999938964844
2024-03-01,81.02999877929688
2024-03-04,78.93000030517578
2024-03-05,78.56999969482422
2024-03-06,80.44000244140625
2024-03-07,81.0199966430664
2024-03-08,81.37000274658203
2024-03-11,80.69000244140625
2024-03-12,80.87000274658203
2024-03-13,80.0999984741211
2024-03-14,78.05000305175781
2024-03-15,78.61000061035156
2024-03-18,79.68000030517578
2024-03-19,79.93000030517578
2024-03-20,80.16999816894531
2024-03-21,80.93000030517578
2024-03-22,79.45999908447266
2024-03-25,78.16999816894531
2024-03-26,77.94999694824219
2024-03-27,80.13999938964844
2024-03-28,80.20999908447266
2024-04-01,79.54000091552734
2024-04-02,78.75
2024-04-03,79.20999908447266
2024-04-04,78.69999694824219
2024-04-05,78.63999938964844
2024-04-08,78.73999786376953
2024-04-09,79.19999694824219
2024-04-10,75.69000244140625
2024-04-11,76.61000061035156
2024-04-12,76.0199966430664
2024-04-15,74.83999633789062
2024-04-16,74.70999908447266
2024-04-17,75.1500015258789
2024-04-18,74.41999816894531
2024-04-19,75.0999984741211
2024-04-22,75.8499984741211
2024-04-23,76.5999984741211
2024-04-24,78.19000244140625
2024-04-25,77.26000213623047
2024-04-26,77.5199966430664
2024-04-29,77.97000122070312
2024-04-30,77.5199966430664
2024-05-01,78.0999984741211
2024-05-02,77.0
2024-05-03,75.31999969482422
2024-05-06,76.80000305175781
2024-05-07,77.5999984741211
2024-05-08,78.04000091552734
2024-05-09,79.58999633789062
2024-05-10,79.7699966430664
2024-05-13,78.38999938964844
2024-05-14,80.52999877929688
2024-05-15,82.33999633789062
2024-05-16,82.0
2024-05-17,81.79000091552734
2024-05-20,82.0999984741211
2024-05-21,82.8499984741211
2024-05-22,80.95999908447266
2024-05-23,79.27999877929688
2024-05-24,80.2300033569336
2024-05-28,79.5
2024-05-29,78.37999725341797
2024-05-30,79.63999938964844
2024-05-31,80.69000244140625
2024-06-03,80.7300033569336
2024-06-04,81.1500015258789
2024-06-05,82.33999633789062
2024-06-06,84.83999633789062
2024-06-07,85.47000122070312
2024-06-10,87.0999984741211
2024-06-11,87.33000183105469
2024-06-12,87.30000305175781
2024-06-13,87.7699966430664
2024-06-14,88.0199966430664
2024-06-17,88.2699966430664
2024-06-18,88.69999694824219
2024-06-20,88.83000183105469
2024-06-21,88.86000061035156
2024-06-24,89.08999633789062
2024-06-25,88.54000091552734
2024-06-26,88.44999694824219
2024-06-27,89.20999908447266
2024-06-28,89.62000274658203
2024-07-01,89.69000244140625
2024-07-02,90.8499984741211
2024-07-03,91.77999877929688
2024-07-05,91.5999984741211
2024-07-08,92.87000274658203
2024-07-09,93.12999725341797
2024-07-10,95.1500015258789
2024-07-11,94.5199966430664
2024-07-12,95.88999938964844
2024-07-15,97.83000183105469
2024-07-16,99.9800033569336
2024-07-17,99.22000122070312
2024-07-18,97.83999633789062
2024-07-19,98.27999877929688
2024-07-22,100.12999725341797
2024-07-23,100.94000244140625
2024-07-24,96.9000015258789
2024-07-25,96.9000015258789
2024-07-26,98.5
2024-07-29,99.4800033569336
2024-07-30,101.29000091552734
2024-07-31,102.55999755859375
2024-08-01,109.54000091552734
2024-08-02,106.69000244140625
2024-08-05,104.33000183105469
2024-08-06,106.44999694824219
2024-08-07,105.55999755859375
2024-08-08,107.37000274658203
2024-08-09,108.44000244140625
2024-08-12,108.66999816894531
2024-08-13,107.88999938964844
2024-08-14,108.69000244140625
2024-08-15,108.58000183105469
2024-08-16,108.30000305175781
2024-08-19,109.63999938964844
2024-08-20,109.5199966430664
2024-08-21,112.0999984741211
2024-08-22,112.77999877929688
2024-08-23,113.3499984741211
2024-08-26,113.4000015258789
2024-08-27,114.83999633789062
2024-08-28,112.30000305175781
2024-08-29,111.98999786376953
2024-08-30,113.26000213623047
2024-09-03,112.83000183105469
2024-09-04,112.87000274658203
2024-09-05,109.08000183105469
2024-09-06,109.4800033569336
2024-09-09,110.38999938964844
2024-09-10,114.16000366210938
2024-09-11,114.37999725341797
2024-09-12,116.36000061035156
2024-09-13,117.05999755859375
2024-09-16,118.19000244140625
2024-09-17,115.91999816894531
2024-09-18,116.44999694824219
2024-09-19,114.12999725341797
2024-09-20,115.36000061035156
2024-09-23,118.44000244140625
2024-09-24,119.16999816894531
2024-09-25,119.31999969482422
2024-09-26,117.30999755859375
2024-09-27,116.7300033569336
2024-09-30,118.83000183105469
2024-10-01,118.23999786376953
2024-10-02,119.4000015258789
2024-10-03,118.43000030517578
2024-10-04,118.27999877929688
2024-10-07,116.7699966430664
2024-10-08,118.83999633789062
2024-10-09,120.48999786376953
2024-10-10,119.0199966430664
2024-10-11,120.33999633789062
2024-10-14,121.19999694824219
2024-10-15,122.0
2024-10-16,123.41999816894531
2024-10-17,124.45999908447266
2024-10-18,125.76000213623047
2024-10-21,123.41000366210938
2024-10-22,123.87000274658203
2024-10-23,125.54000091552734
2024-10-24,125.97000122070312
2024-10-25,127.69999694824219
2024-10-28,128.13999938964844
2024-10-29,127.5999984741211
2024-10-30,127.63999938964844
2024-10-31,123.7300033569336
2024-11-01,121.16000366210938
2024-11-04,122.3499984741211
2024-11-05,125.7300033569336
2024-11-06,114.44000244140625
2024-11-07,116.91999816894531
2024-11-08,119.70999908447266
2024-11-11,117.44000244140625
2024-11-12,114.5
2024-11-13,115.9800033569336
2024-11-14,113.12000274658203
2024-11-15,114.87999725341797
2024-11-18,115.5
2024-11-19,116.51000213623047
2024-11-20,116.30000305175781
2024-11-21,118.7300033569336
